Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P.1,2P,2PA,2P.1,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,pre_pts
18,Chucky Atkins,PG-SG,31,TOT,71,41,24.1,3.2,8.1,0.394,1.4,3.9,0.354,1.8,4.2,0.431,0.479,1.8,2.3,0.791,0.3,1.4,1.7,2.8,0.6,0.0,1.2,2.1,9.5,13.2
21,Marcus Banks,PG,24,TOT,58,29,25.8,3.8,8.1,0.468,0.4,1.1,0.349,3.4,7.0,0.486,0.491,2.0,2.5,0.803,0.4,1.9,2.3,3.8,0.9,0.2,2.1,2.8,10.0,4.9
22,Leandro Barbosa,SG,23,PHO,57,11,27.9,4.8,9.9,0.481,1.5,3.4,0.444,3.3,6.5,0.501,0.558,1.9,2.6,0.755,0.5,2.1,2.6,2.8,0.8,0.1,1.6,2.5,13.1,18.1
23,Matt Barnes,PF-SF,25,TOT,56,5,11.3,1.3,2.5,0.5,0.1,0.3,0.2,1.2,2.2,0.536,0.511,0.6,0.8,0.681,0.9,1.3,2.2,0.5,0.4,0.1,0.5,1.8,3.1,9.8
24,Andre Barrett,PG,23,TOT,19,0,14.8,2.0,5.5,0.365,0.1,0.7,0.143,1.9,4.7,0.4,0.375,0.5,0.6,0.75,0.5,0.8,1.3,2.7,0.5,0.0,0.8,0.7,4.6,1.3
25,Earl Barron,C,24,MIA,8,0,5.6,0.6,2.0,0.313,0.0,0.0,,0.6,2.0,0.313,0.313,0.4,0.5,0.75,0.3,1.0,1.3,0.0,0.0,0.0,0.6,1.3,1.6,2.3
26,Brent Barry,SG,34,SAS,74,5,17.0,2.1,4.7,0.452,1.1,2.7,0.396,1.0,1.9,0.531,0.568,0.5,0.8,0.661,0.4,1.8,2.1,1.7,0.5,0.4,0.7,1.3,5.8,8.5
29,Brandon Bass,PF,20,NOK,29,1,9.2,1.0,2.4,0.4,0.0,0.0,,1.0,2.4,0.4,0.4,0.4,0.7,0.632,0.6,1.7,2.3,0.1,0.1,0.2,0.4,0.6,2.3,2.0
30,Esteban Batista,PF,22,ATL,57,3,8.7,0.6,1.4,0.425,0.0,0.0,0.0,0.6,1.4,0.43,0.425,0.6,0.9,0.623,1.1,1.5,2.5,0.1,0.3,0.2,0.7,1.9,1.8,1.5
31,Tony Battie,C,29,ORL,82,82,27.0,3.4,6.7,0.507,0.0,0.1,0.0,3.4,6.7,0.513,0.507,1.1,1.6,0.664,1.8,3.8,5.6,0.6,0.6,0.8,1.1,3.0,7.9,6.1
32,Shane Battier,SF,27,MEM,81,81,35.0,3.7,7.7,0.488,0.8,2.0,0.394,2.9,5.6,0.522,0.54,1.8,2.6,0.707,2.0,3.3,5.3,1.7,1.1,1.4,1.1,2.8,10.1,10.1
34,Charlie Bell,SG,26,MIL,59,6,21.7,3.1,6.9,0.439,1.2,2.8,0.423,1.8,4.1,0.45,0.526,1.1,1.5,0.708,0.4,1.7,2.0,2.2,1.0,0.1,0.7,2.1,8.4,13.5
35,Raja Bell,SG,29,PHO,79,79,37.5,5.4,11.8,0.457,2.5,5.6,0.442,2.9,6.1,0.471,0.563,1.5,1.8,0.788,0.6,2.6,3.2,2.6,1.0,0.3,1.1,3.1,14.7,14.7
37,Mike Bibby,PG,27,SAC,82,82,38.6,7.3,16.9,0.432,2.3,6.1,0.386,4.9,10.8,0.458,0.501,4.2,4.9,0.849,0.4,2.6,2.9,5.4,1.0,0.1,2.4,2.1,21.1,17.1
38,Andris Biedrins,C,19,GSW,68,2,14.7,1.7,2.7,0.638,0.0,0.0,,1.7,2.7,0.638,0.638,0.3,1.1,0.306,1.8,2.3,4.2,0.4,0.3,0.7,0.5,2.8,3.8,9.5
39,Chauncey Billups,PG,29,DET,81,81,36.1,5.2,12.5,0.418,2.3,5.2,0.433,3.0,7.2,0.407,0.509,5.7,6.4,0.894,0.5,2.6,3.1,8.6,0.9,0.1,2.1,2.0,18.5,17.0
40,Steve Blake,PG,25,POR,68,57,26.2,3.0,6.9,0.438,1.1,2.7,0.413,1.9,4.2,0.455,0.519,1.1,1.3,0.791,0.4,1.8,2.1,4.5,0.6,0.1,1.2,1.6,8.2,6.4
41,Andray Blatche,PF,19,WAS,29,0,6.0,0.9,2.3,0.388,0.1,0.4,0.231,0.8,1.9,0.426,0.41,0.3,0.4,0.833,0.4,0.9,1.3,0.3,0.2,0.2,0.4,1.2,2.2,3.7
42,Mark Blount,C,30,TOT,81,55,27.7,4.6,9.1,0.508,0.0,0.0,,4.6,9.1,0.508,0.508,2.1,2.7,0.757,1.2,3.3,4.5,1.2,0.5,0.9,2.4,3.1,11.3,12.3
43,Keith Bogans,SG-SF,25,TOT,72,31,26.6,3.0,7.6,0.395,0.9,2.8,0.325,2.1,4.8,0.436,0.455,1.8,2.6,0.683,0.8,2.8,3.5,1.8,1.0,0.1,1.3,2.3,8.6,5.1
44,Andrew Bogut,PF,21,MIL,82,77,28.6,3.9,7.4,0.533,0.0,0.0,0.0,3.9,7.4,0.536,0.533,1.5,2.4,0.629,2.3,4.7,7.0,2.3,0.6,0.8,1.5,3.2,9.4,12.3
45,Matt Bonner,PF,25,TOR,78,6,21.9,2.7,6.0,0.448,1.3,3.1,0.42,1.4,2.9,0.478,0.557,0.8,1.0,0.829,1.1,2.5,3.6,0.7,0.6,0.4,0.4,2.8,7.5,4.9
46,Calvin Booth,C,29,WAS,33,2,7.6,0.6,1.4,0.426,0.0,0.1,0.5,0.6,1.4,0.422,0.436,0.2,0.3,0.556,0.6,1.0,1.6,0.4,0.3,0.3,0.2,1.3,1.4,1.6
47,Carlos Boozer,PF,24,UTA,33,19,31.1,6.6,12.1,0.549,0.0,0.0,,6.6,12.1,0.549,0.549,3.0,4.2,0.723,2.2,6.4,8.6,2.7,0.9,0.2,2.1,3.2,16.3,20.9
48,Chris Bosh,C,21,TOR,70,70,39.3,7.8,15.5,0.505,0.0,0.2,0.0,7.8,15.3,0.511,0.505,6.8,8.3,0.816,2.9,6.3,9.2,2.6,0.7,1.1,2.2,3.0,22.5,22.6
49,Bruce Bowen,SF,34,SAS,82,82,33.6,2.8,6.5,0.433,1.3,3.0,0.424,1.6,3.5,0.44,0.53,0.6,1.0,0.607,0.4,3.5,3.9,1.5,1.0,0.4,0.8,2.3,7.5,6.2
51,Earl Boykins,PG,29,DEN,60,0,25.7,4.5,11.0,0.41,1.0,3.0,0.346,3.5,8.0,0.434,0.457,2.5,2.9,0.874,0.4,1.0,1.4,3.8,0.8,0.1,1.4,1.2,12.6,14.6
53,Elton Brand,PF,26,LAC,79,79,39.2,9.6,18.2,0.527,0.0,0.0,0.333,9.6,18.1,0.527,0.527,5.6,7.2,0.775,3.0,7.0,10.0,2.6,1.0,2.5,2.2,2.9,24.7,20.5
54,Primoz Brezec,C,26,CHA,79,79,27.4,5.2,10.0,0.517,0.0,0.0,0.0,5.2,10.0,0.518,0.517,2.1,2.8,0.732,2.3,3.3,5.6,0.6,0.2,0.4,1.1,2.9,12.4,5.0
55,Devin Brown,SG,27,UTA,81,14,21.1,2.6,6.5,0.393,0.5,1.5,0.331,2.1,5.0,0.411,0.43,2.0,2.6,0.745,0.9,1.7,2.6,1.3,0.5,0.2,1.2,1.9,7.5,11.6
56,Kwame Brown,C,23,LAL,72,49,27.5,2.8,5.4,0.526,0.0,0.0,0.0,2.8,5.4,0.527,0.526,1.8,3.3,0.545,2.5,4.0,6.6,1.0,0.4,0.6,1.4,2.7,7.4,8.4
57,P.J. Brown,C,36,NOK,75,73,31.7,3.6,7.8,0.461,0.0,0.0,,3.6,7.8,0.461,0.461,1.9,2.2,0.827,2.4,4.9,7.3,1.2,0.6,0.7,1.2,2.9,9.0,6.1
59,Kobe Bryant,SG,27,LAL,80,80,41.0,12.2,27.2,0.45,2.3,6.5,0.347,10.0,20.7,0.482,0.491,8.7,10.2,0.85,0.9,4.4,5.3,4.5,1.8,0.4,3.1,2.9,35.4,31.6
60,Greg Buckner,SG,29,DEN,73,27,24.1,2.5,5.7,0.434,1.2,3.3,0.354,1.3,2.4,0.546,0.537,0.6,0.8,0.782,0.4,2.4,2.9,1.7,1.2,0.3,0.7,2.5,6.7,4.0
61,Pat Burke,C,32,PHO,42,0,8.2,1.5,3.0,0.496,0.0,0.2,0.286,1.5,2.9,0.508,0.504,0.3,0.5,0.619,0.5,1.2,1.7,0.4,0.1,0.3,0.8,1.5,3.4,2.6
64,Caron Butler,SF,25,WAS,75,54,36.1,6.6,14.5,0.455,0.5,1.6,0.342,6.0,12.9,0.469,0.474,3.9,4.4,0.87,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.6,19.1
65,Jackie Butler,C,20,NYK,55,0,13.5,2.1,3.9,0.544,0.0,0.0,,2.1,3.9,0.544,0.544,1.1,1.4,0.753,1.2,2.1,3.3,0.5,0.3,0.6,1.1,2.3,5.3,3.7
66,Rasual Butler,SF,26,NOK,79,20,23.7,3.3,8.0,0.406,1.2,3.1,0.38,2.1,4.9,0.422,0.479,1.0,1.4,0.693,0.6,2.3,2.9,0.5,0.4,0.6,0.8,1.8,8.7,10.1
67,Andrew Bynum,C,18,LAL,46,0,7.3,0.7,1.8,0.402,0.0,0.0,,0.7,1.8,0.402,0.402,0.2,0.6,0.296,0.7,1.0,1.7,0.2,0.1,0.5,0.4,1.2,1.6,7.8
70,Jose Calderon,SG,24,TOR,64,11,23.2,2.1,4.9,0.423,0.1,0.7,0.163,2.0,4.2,0.465,0.434,1.2,1.4,0.848,0.5,1.7,2.2,4.5,0.7,0.1,1.6,1.5,5.5,8.7
71,Marcus Camby,C,31,DEN,56,54,33.2,5.4,11.6,0.465,0.0,0.2,0.091,5.4,11.4,0.472,0.466,2.0,2.8,0.712,2.4,9.6,11.9,2.1,1.4,3.3,1.6,2.8,12.8,11.2
72,Brian Cardinal,PF,28,MEM,36,0,11.2,1.3,3.1,0.414,0.4,0.8,0.448,0.9,2.3,0.402,0.473,0.5,0.8,0.704,0.3,1.2,1.5,0.9,0.6,0.0,0.8,1.8,3.4,4.5
73,Matt Carroll,SG,25,CHA,78,6,16.3,2.5,6.1,0.403,0.9,2.4,0.389,1.5,3.7,0.412,0.479,1.8,2.2,0.821,0.4,1.6,2.0,0.4,0.6,0.1,0.6,1.5,7.6,12.1
74,Anthony Carter,PG,30,MIN,45,8,13.1,1.2,3.0,0.387,0.1,0.3,0.267,1.1,2.7,0.402,0.401,0.9,1.2,0.727,0.2,1.2,1.4,2.2,0.5,0.2,0.9,1.6,3.3,3.0
75,Vince Carter,SG,29,NJN,79,79,36.8,8.3,19.2,0.43,1.6,4.6,0.341,6.7,14.6,0.459,0.471,6.1,7.6,0.799,1.7,4.1,5.8,4.3,1.2,0.7,2.7,3.0,24.2,25.2
76,Sam Cassell,PG,36,LAC,78,75,34.0,6.3,14.3,0.443,0.9,2.4,0.368,5.4,11.8,0.459,0.475,3.7,4.3,0.863,0.5,3.2,3.7,6.3,0.9,0.1,2.2,2.9,17.2,12.3
77,Kelvin Cato,C,31,TOT,27,0,12.3,1.3,3.1,0.429,0.0,0.0,,1.3,3.1,0.429,0.429,1.0,1.3,0.743,0.7,1.9,2.6,0.1,0.2,0.4,0.7,1.9,3.6,1.2
78,Tyson Chandler,C,23,CHI,79,50,26.8,2.0,3.6,0.565,0.0,0.0,0.0,2.0,3.6,0.567,0.565,1.2,2.4,0.503,3.4,5.7,9.0,1.0,0.5,1.3,1.6,3.8,5.3,9.5
80,Josh Childress,SF,22,ATL,74,10,30.4,3.8,6.8,0.552,0.4,0.9,0.492,3.3,5.9,0.56,0.583,2.1,2.7,0.766,1.8,3.4,5.2,1.8,1.2,0.5,1.4,2.5,10.0,13.0
81,Doug Christie,SG,35,DAL,7,7,26.4,1.3,3.7,0.346,0.0,0.1,0.0,1.3,3.6,0.36,0.346,1.1,1.7,0.667,0.3,1.6,1.9,2.0,1.3,0.1,0.9,1.4,3.7,1.9
82,Speedy Claxton,PG,27,NOK,71,3,28.4,4.3,10.4,0.413,0.2,0.9,0.27,4.0,9.5,0.426,0.425,3.5,4.5,0.769,0.5,2.2,2.7,4.8,1.5,0.1,2.2,2.5,12.3,5.3
84,Jarron Collins,C,27,UTA,79,41,21.9,1.6,3.5,0.461,0.0,0.0,,1.6,3.5,0.461,0.461,2.0,2.8,0.717,1.7,2.5,4.2,1.2,0.5,0.3,0.8,3.2,5.3,2.5
85,Jason Collins,C,27,NJN,71,70,26.7,1.5,3.7,0.397,0.0,0.2,0.25,1.4,3.5,0.404,0.403,0.6,1.2,0.512,1.3,3.5,4.8,1.0,0.6,0.6,0.9,3.5,3.6,2.1
86,Nick Collison,PF,25,SEA,66,27,21.9,3.1,6.0,0.525,0.0,0.0,0.0,3.1,5.9,0.529,0.525,1.2,1.7,0.699,2.2,3.4,5.6,1.1,0.3,0.5,1.2,3.2,7.5,9.6
87,Brian Cook,PF,25,LAL,81,46,19.0,3.2,6.3,0.511,0.4,1.0,0.429,2.8,5.3,0.527,0.546,1.0,1.2,0.832,1.1,2.3,3.4,0.9,0.5,0.4,0.8,2.5,7.9,6.9
88,Jamal Crawford,SG,25,NYK,79,27,32.3,4.6,11.1,0.416,1.3,3.7,0.345,3.4,7.4,0.452,0.474,3.7,4.5,0.826,0.5,2.7,3.1,3.8,1.1,0.2,2.2,1.9,14.3,17.6
89,Austin Croshere,PF,30,IND,50,26,23.0,2.6,5.7,0.463,1.1,2.8,0.386,1.6,2.9,0.538,0.558,1.8,2.0,0.882,1.2,4.1,5.3,1.2,0.4,0.1,1.0,2.1,8.2,3.7
90,Eddy Curry,C,23,NYK,72,69,25.9,4.7,8.3,0.563,0.0,0.0,,4.7,8.3,0.563,0.563,4.3,6.8,0.632,2.0,4.0,6.0,0.3,0.4,0.8,2.5,3.3,13.6,19.5
91,Samuel Dalembert,C,24,PHI,66,52,26.7,3.0,5.6,0.531,0.0,0.0,0.0,3.0,5.6,0.533,0.531,1.4,2.0,0.705,2.4,5.8,8.2,0.4,0.5,2.4,1.6,3.7,7.3,10.7
92,Erick Dampier,C,30,DAL,82,36,23.6,2.1,4.2,0.493,0.0,0.0,,2.1,4.2,0.493,0.493,1.5,2.6,0.591,3.3,4.5,7.8,0.6,0.3,1.3,1.4,3.2,5.7,7.1
93,Antonio Daniels,SG,30,WAS,80,17,28.5,2.9,6.9,0.418,0.3,1.3,0.228,2.6,5.6,0.461,0.439,3.6,4.2,0.845,0.2,1.9,2.2,3.6,0.7,0.1,1.1,1.2,9.6,7.1
94,Marquis Daniels,SG,25,DAL,62,29,28.5,4.0,8.3,0.48,0.1,0.3,0.211,3.9,8.0,0.491,0.484,2.2,3.0,0.754,1.3,2.3,3.6,2.8,1.1,0.2,1.6,2.3,10.2,7.1
96,Baron Davis,PG,26,GSW,54,48,36.5,6.2,15.9,0.389,1.9,6.0,0.315,4.3,9.9,0.434,0.448,3.6,5.4,0.675,0.8,3.5,4.4,8.9,1.6,0.3,2.9,3.1,17.9,20.1
97,Dale Davis,C,36,DET,28,2,6.4,0.3,0.9,0.375,0.0,0.0,0.0,0.3,0.8,0.391,0.375,0.3,0.5,0.533,0.8,1.1,1.9,0.2,0.0,0.3,0.1,0.8,0.9,1.8
99,Ricky Davis,SG-SF,26,TOT,78,78,41.1,7.5,16.7,0.448,0.9,3.1,0.302,6.6,13.6,0.481,0.476,3.5,4.4,0.797,0.8,3.7,4.5,5.1,1.2,0.2,2.7,2.4,19.4,17.0
100,Carlos Delfino,SG,23,DET,68,1,10.7,1.3,3.3,0.403,0.3,0.9,0.333,1.0,2.4,0.428,0.447,0.7,1.0,0.672,0.4,1.3,1.7,0.6,0.3,0.2,0.5,1.3,3.6,5.2
102,Luol Deng,SF,20,CHI,78,56,33.4,5.7,12.2,0.463,0.3,1.0,0.269,5.4,11.2,0.481,0.474,2.7,3.5,0.75,1.6,5.0,6.6,1.9,0.9,0.6,1.3,1.6,14.3,18.8
103,Boris Diaw,PF,23,PHO,81,70,35.5,5.5,10.5,0.526,0.1,0.4,0.267,5.4,10.2,0.536,0.531,2.1,2.9,0.731,2.0,4.9,6.9,6.2,0.7,1.0,2.3,3.2,13.3,9.7
104,Dan Dickau,PG,27,BOS,19,0,12.3,0.9,2.4,0.37,0.5,1.1,0.5,0.4,1.4,0.269,0.478,0.9,0.9,1.0,0.3,0.6,0.8,2.1,0.6,0.1,0.9,2.1,3.3,3.3
105,Travis Diener,PG,23,ORL,23,0,10.7,1.3,3.0,0.42,1.1,2.5,0.439,0.2,0.5,0.333,0.601,0.2,0.3,0.833,0.2,0.7,0.9,0.7,0.3,0.0,0.4,1.0,3.8,3.8
106,Ike Diogu,PF,22,GSW,69,14,14.9,2.5,4.8,0.524,0.0,0.0,,2.5,4.8,0.524,0.524,2.0,2.4,0.81,1.4,1.9,3.3,0.4,0.2,0.4,1.1,2.4,7.0,6.2
107,DeSagana Diop,C,24,DAL,81,45,18.6,0.9,1.9,0.487,0.0,0.0,0.5,0.9,1.9,0.487,0.49,0.5,0.9,0.542,1.8,2.8,4.6,0.3,0.5,1.8,0.4,3.1,2.3,2.3
108,Juan Dixon,SG,27,POR,76,42,25.3,4.7,10.8,0.435,0.9,2.2,0.382,3.8,8.6,0.449,0.474,2.1,2.6,0.804,0.4,1.9,2.3,2.0,0.8,0.1,1.5,2.1,12.3,9.6
109,Michael Doleac,C,28,MIA,31,3,12.0,1.2,2.8,0.42,0.0,0.0,,1.2,2.8,0.42,0.42,0.8,1.0,0.8,0.7,2.0,2.7,0.3,0.3,0.2,0.5,1.5,3.2,3.6
110,Keyon Dooling,PG,25,ORL,50,7,22.7,3.6,8.1,0.44,0.3,0.9,0.302,3.3,7.2,0.456,0.456,2.0,2.4,0.835,0.2,1.3,1.6,2.2,1.0,0.1,1.6,2.3,9.4,7.9
111,Chris Duhon,PG,23,CHI,74,38,29.1,2.9,7.3,0.4,1.4,3.8,0.36,1.6,3.5,0.442,0.493,1.6,1.9,0.818,0.4,2.6,3.0,5.0,0.9,0.0,1.6,2.1,8.7,7.2
112,Tim Duncan,PF,29,SAS,80,80,34.8,7.2,14.8,0.484,0.0,0.1,0.4,7.2,14.8,0.485,0.485,4.2,6.7,0.629,2.9,8.1,11.0,3.2,0.9,2.0,2.5,2.7,18.6,20.0
113,Mike Dunleavy,SF,25,GSW,81,68,31.8,4.1,10.1,0.406,0.9,3.2,0.285,3.2,6.9,0.462,0.451,2.4,3.1,0.778,1.0,4.0,4.9,2.9,0.7,0.4,1.5,2.5,11.5,12.8
114,Ronald Dupree,SF,25,MIN,36,0,7.4,0.9,1.8,0.524,0.0,0.0,0.0,0.9,1.7,0.532,0.524,0.4,1.1,0.341,0.6,0.8,1.4,0.4,0.3,0.0,0.4,1.2,2.2,1.3
117,Monta Ellis,SG,20,GSW,49,3,18.1,2.7,6.5,0.415,0.6,1.7,0.341,2.1,4.8,0.441,0.459,0.9,1.2,0.712,0.4,1.7,2.1,1.6,0.7,0.2,1.2,1.4,6.8,16.5
118,Francisco Elson,C,29,DEN,72,54,21.9,2.1,3.9,0.532,0.0,0.1,0.2,2.1,3.9,0.538,0.533,0.7,1.0,0.662,1.4,3.3,4.7,0.7,0.8,0.6,0.9,2.9,4.9,5.0
119,Melvin Ely,PF,27,CHA,57,22,23.6,3.8,7.5,0.508,0.0,0.0,0.0,3.8,7.4,0.511,0.508,2.2,3.4,0.667,1.6,3.2,4.9,1.3,0.5,0.8,1.8,2.8,9.8,3.0
120,Maurice Evans,SG,27,DET,80,1,14.2,1.9,4.3,0.452,0.5,1.5,0.371,1.4,2.8,0.493,0.515,0.7,0.8,0.8,1.0,1.1,2.0,0.8,0.5,0.2,0.5,1.5,5.0,8.4
121,Reggie Evans,PF,25,TOT,67,25,20.8,2.0,4.0,0.489,0.0,0.0,0.0,2.0,4.0,0.491,0.489,1.7,3.2,0.53,2.6,4.9,7.5,0.6,0.6,0.1,1.3,2.5,5.6,4.9
122,Daniel Ewing,SG,22,LAC,66,5,14.7,1.5,3.9,0.38,0.3,1.2,0.282,1.1,2.7,0.424,0.424,0.5,0.7,0.783,0.3,0.9,1.3,1.3,0.6,0.1,0.9,1.3,3.8,2.9
124,Raymond Felton,PG,21,CHA,80,54,30.1,4.3,11.0,0.391,1.2,3.4,0.358,3.1,7.7,0.405,0.446,2.0,2.8,0.725,1.0,2.4,3.3,5.6,1.3,0.1,2.3,2.3,11.9,14.0
125,Michael Finley,SG,32,SAS,77,18,26.5,3.7,9.0,0.412,1.4,3.6,0.394,2.3,5.4,0.423,0.491,1.3,1.5,0.852,0.4,2.8,3.2,1.5,0.5,0.1,0.8,1.3,10.1,9.0
126,Derek Fisher,PG,31,GSW,82,36,31.6,4.4,10.8,0.41,1.4,3.6,0.397,3.0,7.2,0.417,0.476,3.0,3.6,0.833,0.4,2.1,2.6,4.3,1.5,0.1,1.9,2.9,13.3,10.1
130,T.J. Ford,PG,22,MIL,72,70,35.5,4.6,11.0,0.416,0.5,1.4,0.337,4.1,9.5,0.428,0.438,2.6,3.4,0.754,0.9,3.4,4.3,6.6,1.4,0.1,3.0,2.7,12.2,14.0
131,Danny Fortson,C,29,SEA,23,1,12.0,1.2,2.2,0.529,0.0,0.0,,1.2,2.2,0.529,0.529,1.4,1.9,0.767,1.3,2.0,3.4,0.1,0.2,0.1,1.1,3.3,3.8,2.9
132,Jeff Foster,C,29,IND,63,37,25.1,2.2,4.0,0.552,0.0,0.1,0.0,2.2,3.9,0.561,0.552,1.5,2.5,0.604,3.6,5.6,9.1,0.8,0.7,0.4,1.0,3.0,5.9,4.3
133,Adonal Foyle,C,30,GSW,77,72,23.7,2.0,3.9,0.507,0.0,0.0,,2.0,3.9,0.507,0.507,0.5,0.9,0.612,1.9,3.6,5.5,0.4,0.6,1.6,1.0,2.8,4.5,2.2
135,Steve Francis,PG-SG,28,TOT,70,60,34.2,4.8,10.9,0.435,0.4,1.2,0.301,4.4,9.7,0.452,0.452,4.5,5.7,0.787,1.1,3.1,4.1,4.9,1.1,0.2,3.1,2.9,14.4,11.3
136,Channing Frye,C,22,NYK,65,14,24.2,4.7,9.8,0.477,0.0,0.1,0.333,4.6,9.7,0.479,0.479,2.9,3.5,0.825,2.1,3.6,5.8,0.8,0.5,0.7,1.5,3.1,12.3,9.5
137,Dan Gadzuric,C,27,MIL,74,0,12.0,2.3,4.2,0.553,0.0,0.0,0.0,2.3,4.2,0.555,0.553,0.6,1.2,0.461,1.2,1.9,3.1,0.3,0.3,0.6,0.5,2.3,5.2,4.8
140,Francisco Garcia,SF,24,SAC,67,11,19.4,1.9,4.9,0.4,0.6,2.0,0.285,1.4,2.8,0.484,0.46,1.2,1.5,0.772,0.6,2.2,2.8,1.4,0.6,0.7,1.1,2.0,5.6,6.0
141,Kevin Garnett,PF,29,MIN,76,76,38.9,8.2,15.7,0.526,0.1,0.4,0.267,8.1,15.3,0.532,0.529,5.2,6.4,0.81,2.8,9.9,12.7,4.1,1.4,1.4,2.4,2.7,21.8,22.4
142,Pat Garrity,PF,29,ORL,57,0,16.5,1.8,4.2,0.417,0.9,2.3,0.388,0.9,2.0,0.451,0.521,0.5,0.6,0.811,0.5,1.4,1.9,0.7,0.2,0.2,0.7,1.9,4.9,2.2
143,Pau Gasol,PF,25,MEM,80,80,39.2,7.5,14.9,0.503,0.0,0.2,0.25,7.5,14.8,0.505,0.504,5.3,7.7,0.689,2.4,6.5,8.9,4.6,0.6,1.9,2.9,2.3,20.4,20.8
144,Devean George,SF,28,LAL,71,5,21.7,2.4,6.0,0.4,0.7,2.3,0.313,1.7,3.7,0.453,0.459,0.8,1.2,0.674,1.2,2.7,3.9,1.0,0.9,0.5,0.8,2.2,6.3,6.4
146,Manu Ginobili,SG,28,SAS,65,56,27.9,4.8,10.3,0.462,1.3,3.3,0.382,3.5,7.0,0.5,0.524,4.3,5.5,0.778,0.6,2.9,3.5,3.6,1.6,0.4,1.9,2.4,15.1,16.5
147,Gordan Giricek,SG,28,UTA,37,36,25.8,4.5,10.4,0.433,0.5,1.6,0.305,4.0,8.8,0.457,0.457,1.2,1.5,0.754,0.4,1.5,1.9,1.7,0.4,0.1,1.7,2.4,10.6,7.8
149,Ryan Gomes,PF,23,BOS,61,33,22.6,2.8,5.8,0.487,0.0,0.1,0.333,2.8,5.7,0.491,0.492,1.8,2.4,0.752,1.7,3.2,4.9,1.0,0.6,0.1,0.9,1.4,7.6,12.1
