Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,pre_pts
31,Archie Clark,PG,30,TOT,77,,42.7,9.2,19.7,0.47,,,,9.2,19.7,0.47,0.47,6.7,8.7,0.771,,,3.5,8.0,,,,2.5,25.2,18.3
32,Jim Cleamons,PG,22,LAL,38,,5.3,0.9,2.6,0.35,,,,0.9,2.6,0.35,0.35,0.7,0.9,0.778,,,1.0,0.9,,,,0.6,2.6,5.7
33,Barry Clemens,SF,28,SEA,82,,17.6,3.1,5.9,0.521,,,,3.1,5.9,0.521,0.521,0.9,1.1,0.844,,,3.5,0.8,,,,2.4,7.1,6.5
35,Mel Counts,C,30,PHO,76,,11.9,1.9,4.5,0.427,,,,1.9,4.5,0.427,0.427,1.3,1.8,0.721,,,3.4,1.3,,,,2.1,5.2,4.6
36,Dave Cowens*,C,23,BOS,79,,40.3,8.3,17.2,0.484,,,,8.3,17.2,0.484,0.484,2.2,3.1,0.72,,,15.2,3.1,,,,4.0,18.8,20.5
37,Pete Cross,C,23,SEA,74,,19.2,2.1,4.8,0.428,,,,2.1,4.8,0.428,0.428,1.4,1.9,0.736,,,6.9,0.9,,,,1.8,5.5,0.7
39,Dick Cunningham,C,25,HOU,63,,11.4,1.1,2.8,0.385,,,,1.1,2.8,0.385,0.385,0.6,0.8,0.698,,,3.9,0.9,,,,1.2,2.7,2.2
40,Bob Dandridge,SF,24,MIL,80,,37.0,7.9,15.8,0.498,,,,7.9,15.8,0.498,0.498,2.7,3.6,0.739,,,7.7,3.1,,,,3.7,18.4,20.2
41,Charlie Davis,SG,22,CLE,61,,18.8,3.8,9.3,0.402,,,,3.8,9.3,0.402,0.402,2.3,2.8,0.84,,,1.5,2.0,,,,2.3,9.8,8.7
42,Jim Davis,C,30,TOT,75,,13.1,2.0,4.5,0.435,,,,2.0,4.5,0.435,0.435,1.3,2.1,0.649,,,3.7,0.7,,,,1.8,5.3,4.6
43,Mike Davis,SG,25,BUF,62,,17.2,3.4,8.1,0.425,,,,3.4,8.1,0.425,0.425,2.2,2.9,0.767,,,1.9,1.3,,,,2.3,9.1,9.5
44,Dave DeBusschere*,PF,31,NYK,80,,38.4,6.5,15.2,0.427,,,,6.5,15.2,0.427,0.427,2.4,3.3,0.728,,,11.3,3.6,,,,2.7,15.4,16.3
47,Terry Dischinger,SF,31,DET,79,,26.1,3.7,7.3,0.514,,,,3.7,7.3,0.514,0.514,2.0,2.5,0.78,,,4.3,1.2,,,,3.7,9.4,6.1
48,Terry Driscoll,PF,24,BAL,40,,7.8,1.0,2.6,0.385,,,,1.0,2.6,0.385,0.385,0.7,1.0,0.692,,,2.7,0.6,,,,1.3,2.7,5.4
49,Ken Durrett,SF,23,CIN,19,,12.3,1.6,4.2,0.392,,,,1.6,4.2,0.392,0.392,1.1,1.5,0.75,,,2.1,0.7,,,,2.2,4.4,2.8
51,Joe Ellis,SF,27,GSW,78,,18.7,3.6,8.7,0.411,,,,3.6,8.7,0.411,0.411,1.2,1.7,0.72,,,5.0,1.2,,,,2.9,8.4,6.3
52,Leroy Ellis,C,31,LAL,74,,14.6,1.9,4.1,0.46,,,,1.9,4.1,0.46,0.46,0.9,1.3,0.695,,,4.2,0.6,,,,1.6,4.6,12.3
53,Keith Erickson,SF,27,LAL,15,,17.5,2.7,5.5,0.482,,,,2.7,5.5,0.482,0.482,0.4,0.5,0.857,,,2.6,2.3,,,,1.7,5.7,9.0
55,Hank Finkel,C,29,BOS,78,,9.4,1.3,3.3,0.406,,,,1.3,3.3,0.406,0.406,0.6,0.9,0.581,,,3.2,0.8,,,,1.5,3.2,2.4
57,Fred Foster,SF,25,PHI,74,,23.0,4.7,11.3,0.415,,,,4.7,11.3,0.415,0.415,2.5,3.3,0.761,,,3.7,1.2,,,,2.5,11.9,8.7
58,Jim Fox,C,28,TOT,81,,26.9,4.4,9.7,0.449,,,,4.4,9.7,0.449,0.449,2.8,3.7,0.764,,,8.8,1.1,,,,3.2,11.5,11.4
59,Walt Frazier*,PG,26,NYK,77,,40.6,8.7,17.0,0.512,,,,8.7,17.0,0.512,0.512,5.8,7.2,0.808,,,6.7,5.8,,,,2.4,23.2,21.1
60,Dick Garrett,SG,25,BUF,73,,26.1,4.5,10.1,0.442,,,,4.5,10.1,0.442,0.442,1.9,2.2,0.866,,,3.1,2.3,,,,3.1,10.8,10.0
61,Dick Gibbs,SF,23,HOU,64,,11.8,1.4,4.1,0.34,,,,1.4,4.1,0.34,0.34,0.9,1.0,0.833,,,2.2,0.8,,,,2.0,3.7,3.1
62,Herm Gilliam,PG,25,ATL,82,,28.5,4.2,9.4,0.446,,,,4.2,9.4,0.446,0.446,1.8,2.1,0.838,,,4.1,4.6,,,,2.8,10.2,14.0
64,Gail Goodrich*,SG,28,LAL,82,,37.1,10.1,20.7,0.487,,,,10.1,20.7,0.487,0.487,5.8,6.8,0.85,,,3.6,4.5,,,,2.6,25.9,23.9
65,Johnny Green,PF,38,CIN,82,,23.3,4.0,7.1,0.569,,,,4.0,7.1,0.569,0.569,1.7,3.0,0.564,,,6.8,1.5,,,,2.9,9.8,7.1
66,Lamar Green,PF,24,PHO,67,,14.8,2.0,4.4,0.446,,,,2.0,4.4,0.446,0.446,1.0,1.3,0.733,,,5.2,0.7,,,,2.0,5.0,6.7
67,Hal Greer*,PG,35,PHI,81,,29.8,4.8,10.7,0.449,,,,4.8,10.7,0.449,0.449,2.2,2.9,0.774,,,3.3,3.9,,,,3.3,11.8,5.6
68,Gary Gregor,SF,26,POR,82,,28.9,4.9,10.8,0.451,,,,4.9,10.8,0.451,0.451,1.4,1.8,0.755,,,7.2,2.3,,,,2.5,11.1,3.0
69,Matt Guokas,SG,27,CIN,61,,32.4,3.1,6.3,0.496,,,,3.1,6.3,0.496,0.496,1.0,1.4,0.771,,,2.3,5.3,,,,2.5,7.3,9.1
70,Happy Hairston,PF,29,LAL,80,,34.4,4.6,10.0,0.461,,,,4.6,10.0,0.461,0.461,3.9,5.0,0.779,,,13.1,2.4,,,,3.1,13.1,16.3
72,Jeff Halliburton,SG,22,ATL,37,,7.8,1.6,3.6,0.459,,,,1.6,3.6,0.459,0.459,0.7,0.8,0.833,,,1.0,0.5,,,,1.4,4.0,7.5
74,Clem Haskins,PG,28,PHO,79,,31.1,6.4,13.3,0.483,,,,6.4,13.3,0.483,0.483,2.8,3.3,0.853,,,3.4,3.7,,,,2.5,15.7,10.5
75,John Havlicek*,SF,31,BOS,82,,45.1,10.9,23.9,0.458,,,,10.9,23.9,0.458,0.458,5.6,6.7,0.834,,,8.2,7.5,,,,2.2,27.5,23.8
76,Connie Hawkins*,SF,29,PHO,76,,36.8,7.5,16.4,0.459,,,,7.5,16.4,0.459,0.459,6.0,7.4,0.807,,,8.3,3.9,,,,3.1,21.0,16.1
77,Elvin Hayes*,C,26,HOU,82,,42.2,10.1,23.4,0.434,,,,10.1,23.4,0.434,0.434,4.9,7.5,0.649,,,14.6,3.3,,,,2.8,25.2,21.2
78,Spencer Haywood*,PF,22,SEA,73,,43.4,9.8,21.3,0.461,,,,9.8,21.3,0.461,0.461,6.6,8.0,0.819,,,12.7,2.0,,,,2.8,26.2,29.2
79,Gar Heard,PF,23,SEA,58,,25.8,3.3,8.2,0.401,,,,3.3,8.2,0.401,0.401,1.4,2.2,0.617,,,7.6,0.9,,,,2.2,7.9,10.1
81,Bill Hewitt,PF,27,DET,68,,17.7,1.9,4.1,0.473,,,,1.9,4.1,0.473,0.473,0.6,1.2,0.5,,,5.4,1.0,,,,2.0,4.5,4.7
82,Fred Hilton,SG,24,BUF,61,,22.1,5.1,13.0,0.389,,,,5.1,13.0,0.389,0.389,1.5,2.0,0.738,,,2.6,1.9,,,,2.4,11.6,7.2
85,Lou Hudson,SG,27,ATL,77,,39.5,10.1,20.0,0.503,,,,10.1,20.0,0.503,0.503,4.5,5.6,0.812,,,5.0,4.0,,,,2.9,24.7,27.1
86,John Hummer,PF,23,BUF,55,,21.6,2.1,5.3,0.39,,,,2.1,5.3,0.39,0.39,1.1,2.3,0.468,,,4.2,1.3,,,,3.2,5.2,8.0
89,Phil Jackson*,PF,26,NYK,80,,15.9,2.6,5.8,0.44,,,,2.6,5.8,0.44,0.44,2.1,2.9,0.732,,,4.1,0.9,,,,2.8,7.2,8.1
90,Gus Johnson*,PF,33,BAL,39,,17.1,2.6,6.9,0.383,,,,2.6,6.9,0.383,0.383,1.1,1.6,0.683,,,5.8,1.3,,,,2.3,6.4,7.8
91,John Johnson,SF,24,CLE,82,,37.1,6.8,15.7,0.433,,,,6.8,15.7,0.433,0.433,3.4,4.3,0.785,,,7.7,5.1,,,,3.3,17.0,14.4
94,Wali Jones,PG,29,MIL,48,,21.5,3.0,7.4,0.407,,,,3.0,7.4,0.407,0.407,1.5,1.9,0.822,,,1.6,2.9,,,,2.3,7.5,5.0
95,Bob Kauffman,PF,25,BUF,77,,41.6,7.2,14.6,0.497,,,,7.2,14.6,0.497,0.497,4.4,5.6,0.795,,,10.2,3.9,,,,3.5,18.9,17.5
96,Toby Kimball,PF,29,MIL,74,,13.1,1.4,3.1,0.467,,,,1.4,3.1,0.467,0.467,0.6,1.1,0.543,,,4.2,0.8,,,,1.9,3.5,3.5
97,Jim King,SG,30,CHI,73,,13.9,2.2,4.9,0.455,,,,2.2,4.9,0.455,0.455,1.2,1.5,0.788,,,1.1,1.4,,,,1.4,5.7,4.2
99,Don Kojis,SF,33,SEA,73,,25.4,4.4,9.4,0.469,,,,4.4,9.4,0.469,0.469,2.6,3.2,0.793,,,4.6,1.1,,,,2.3,11.4,8.5
100,Howard Komives,PG,30,DET,79,,26.2,3.3,8.9,0.373,,,,3.3,8.9,0.373,0.373,2.1,2.6,0.808,,,2.2,3.7,,,,2.5,8.7,6.1
101,Steve Kuberski,PF,24,BOS,71,,15.9,2.6,6.3,0.417,,,,2.6,6.3,0.417,0.417,1.1,1.4,0.784,,,4.5,0.6,,,,1.8,6.3,4.4
102,Sam Lacey,C,23,CIN,81,,35.0,5.1,12.0,0.422,,,,5.1,12.0,0.422,0.422,1.5,2.1,0.704,,,12.0,2.1,,,,3.5,11.6,13.5
103,Bob Lanier*,C,23,DET,80,,38.7,10.4,21.1,0.493,,,,10.4,21.1,0.493,0.493,4.9,6.3,0.768,,,14.2,3.1,,,,3.7,25.7,23.8
104,Stu Lantz,SG,25,HOU,81,,38.2,6.9,15.8,0.435,,,,6.9,15.8,0.435,0.435,4.8,5.7,0.838,,,4.3,4.2,,,,2.6,18.5,9.6
105,Mo Layton,PG,23,PHO,80,,23.1,3.8,9.0,0.424,,,,3.8,9.0,0.424,0.424,1.5,2.1,0.739,,,2.1,3.1,,,,2.7,9.1,7.1
106,Clyde Lee,PF,27,GSW,78,,34.3,3.3,7.0,0.471,,,,3.3,7.0,0.471,0.471,1.5,2.8,0.541,,,14.5,1.1,,,,3.1,8.1,6.3
107,Kevin Loughery,SG,31,TOT,76,,23.3,4.5,10.6,0.422,,,,4.5,10.6,0.422,0.422,3.5,4.2,0.822,,,2.4,2.6,,,,2.8,12.4,13.9
108,Bob Love,PF,29,CHI,79,,39.3,10.4,23.5,0.442,,,,10.4,23.5,0.442,0.442,5.1,6.4,0.784,,,6.6,1.6,,,,3.0,25.8,23.1
109,Stan Love,PF,22,BAL,74,,17.9,3.3,7.2,0.451,,,,3.3,7.2,0.451,0.451,1.4,1.9,0.736,,,4.6,0.7,,,,2.7,7.9,6.4
111,Jerry Lucas*,C,31,NYK,77,,38.0,7.1,13.8,0.512,,,,7.1,13.8,0.512,0.512,2.6,3.2,0.791,,,13.1,4.1,,,,2.8,16.7,9.9
112,Pete Maravich*,SG,24,ATL,66,,34.9,7.0,16.3,0.427,,,,7.0,16.3,0.427,0.427,5.4,6.6,0.811,,,3.9,6.0,,,,3.1,19.3,26.1
113,Jack Marin,SF,27,BAL,78,,37.5,8.8,18.5,0.478,,,,8.8,18.5,0.478,0.478,4.6,5.1,0.894,,,6.8,2.2,,,,3.1,22.3,18.5
114,Harvey Marlatt,SG,23,DET,31,,16.3,1.9,4.8,0.403,,,,1.9,4.8,0.403,0.403,1.2,1.4,0.857,,,2.0,1.9,,,,2.1,5.0,0.6
116,Eddie Mast,PF,23,NYK,40,,6.8,1.0,2.8,0.348,,,,1.0,2.8,0.348,0.348,0.6,1.0,0.61,,,1.8,0.3,,,,1.0,2.6,2.8
117,Don May,SF,26,ATL,75,,17.1,3.1,6.3,0.492,,,,3.1,6.3,0.492,0.492,1.7,2.2,0.768,,,2.9,0.7,,,,1.8,7.9,7.8
119,Jim McDaniels,C,23,SEA,12,,19.6,4.3,10.3,0.415,,,,4.3,10.3,0.415,0.415,0.9,1.5,0.611,,,6.8,0.8,,,,2.2,9.4,5.6
120,Jon McGlocklin,SG,28,MIL,80,,27.7,4.7,9.2,0.51,,,,4.7,9.2,0.51,0.51,1.4,1.6,0.865,,,2.3,2.9,,,,1.8,10.7,9.6
122,Kenny McIntosh,SF,23,CHI,43,,9.4,1.3,3.9,0.339,,,,1.3,3.9,0.339,0.339,0.5,1.0,0.477,,,2.1,0.4,,,,1.0,3.1,4.6
123,Stan McKenzie,SF,27,POR,82,,24.8,5.0,10.2,0.492,,,,5.0,10.2,0.492,0.492,3.8,4.6,0.831,,,3.3,1.8,,,,2.9,13.8,3.8
125,Jim McMillian,SF,23,LAL,80,,38.1,8.0,16.6,0.482,,,,8.0,16.6,0.482,0.482,2.7,3.5,0.791,,,6.5,2.6,,,,2.6,18.8,18.9
126,Cliff Meely,PF,24,HOU,77,,23.6,4.1,10.1,0.406,,,,4.1,10.1,0.406,0.406,1.7,2.6,0.675,,,6.6,1.5,,,,3.3,9.9,7.7
127,Dean Meminger,SG,23,NYK,78,,15.0,1.8,3.8,0.474,,,,1.8,3.8,0.474,0.474,1.0,1.8,0.564,,,2.4,1.3,,,,1.8,4.6,5.7
128,John Mengelt,SG,22,CIN,78,,18.4,3.7,7.8,0.474,,,,3.7,7.8,0.474,0.474,2.7,3.2,0.825,,,1.9,1.9,,,,2.1,10.0,9.7
131,Earl Monroe*,SG-PG,27,TOT,63,,21.2,4.6,10.5,0.434,,,,4.6,10.5,0.434,0.434,2.8,3.6,0.781,,,1.6,2.3,,,,2.2,11.9,15.5
132,Otto Moore,C,25,PHO,81,,20.0,3.2,7.4,0.436,,,,3.2,7.4,0.436,0.436,1.2,1.9,0.603,,,6.7,1.1,,,,2.6,7.6,11.7
134,Erwin Mueller,PF,27,DET,42,,14.4,1.6,4.7,0.345,,,,1.6,4.7,0.345,0.345,1.0,1.8,0.581,,,3.5,1.4,,,,1.5,4.3,1.1
135,Jeff Mullins,SG,29,GSW,80,,40.2,8.6,18.3,0.467,,,,8.6,18.3,0.467,0.467,4.4,5.5,0.794,,,5.6,5.9,,,,3.3,21.5,17.8
136,Calvin Murphy*,PG,23,HOU,82,,31.0,7.0,15.3,0.455,,,,7.0,15.3,0.455,0.455,4.3,4.8,0.89,,,3.1,4.8,,,,3.6,18.2,13.0
139,Don Nelson*,PF,31,BOS,82,,25.4,4.7,9.9,0.48,,,,4.7,9.9,0.48,0.48,4.3,5.5,0.788,,,5.5,2.3,,,,2.7,13.8,10.8
140,Mike Newlin,SG,23,HOU,82,,18.2,3.1,7.5,0.414,,,,3.1,7.5,0.414,0.414,1.3,1.8,0.75,,,2.8,1.6,,,,2.8,7.6,17.0
141,Willie Norwood,SF,24,DET,78,,16.3,2.8,5.6,0.505,,,,2.8,5.6,0.505,0.505,1.8,2.8,0.651,,,4.1,0.6,,,,2.9,7.5,8.3
142,Steve Patterson,C,23,CLE,65,,11.9,1.4,4.0,0.357,,,,1.4,4.0,0.357,0.357,0.4,0.7,0.5,,,3.5,0.8,,,,1.2,3.2,2.8
145,Curtis Perry,C,23,TOT,75,,24.3,2.4,6.5,0.372,,,,2.4,6.5,0.372,0.372,1.0,1.6,0.639,,,7.9,1.3,,,,3.5,5.8,9.1
146,Geoff Petrie,SG,23,POR,60,,35.9,7.8,18.6,0.417,,,,7.8,18.6,0.417,0.417,3.4,4.3,0.789,,,2.2,4.1,,,,1.8,18.9,24.9
147,Howard Porter,SF,23,CHI,67,,10.9,2.6,6.0,0.424,,,,2.6,6.0,0.424,0.424,0.9,1.1,0.766,,,2.7,0.4,,,,1.3,6.0,5.1
148,Bob Portman,SG,24,GSW,61,,9.1,1.5,3.6,0.403,,,,1.5,3.6,0.403,0.403,0.9,1.0,0.883,,,2.2,0.4,,,,1.1,3.8,2.6
149,Mike Price,SG,23,NYK,6,,6.7,0.8,2.3,0.357,,,,0.8,2.3,0.357,0.357,1.5,1.8,0.818,,,1.0,1.0,,,,1.7,3.2,5.1
151,Luther Rackley,C,25,TOT,71,,9.6,1.5,3.4,0.429,,,,1.5,3.4,0.429,0.429,0.7,1.2,0.568,,,2.9,0.3,,,,1.5,3.6,0.0
152,Clifford Ray,C,23,CHI,82,,22.8,2.7,5.4,0.499,,,,2.7,5.4,0.499,0.499,1.6,2.7,0.615,,,10.6,3.1,,,,3.6,7.0,8.6
153,Willis Reed*,C,29,NYK,11,,33.0,5.5,12.5,0.438,,,,5.5,12.5,0.438,0.438,2.5,3.5,0.692,,,8.7,2.0,,,,2.7,13.4,11.0
155,Pat Riley*,SG,26,LAL,67,,13.8,2.9,6.6,0.447,,,,2.9,6.6,0.447,0.447,0.8,1.1,0.743,,,1.9,1.1,,,,1.6,6.7,7.3
156,Rich Rinaldi,SG,22,BAL,39,,4.1,1.1,2.7,0.404,,,,1.1,2.7,0.404,0.404,0.5,0.8,0.667,,,0.5,0.4,,,,0.6,2.7,8.5
157,Mike Riordan,SF,26,TOT,58,,23.7,4.0,8.6,0.467,,,,4.0,8.6,0.467,0.467,1.4,2.1,0.677,,,2.2,2.2,,,,2.2,9.5,18.1
158,Rick Roberson,PF,24,CLE,63,,35.0,4.8,10.9,0.442,,,,4.8,10.9,0.442,0.442,3.4,5.8,0.587,,,12.7,1.7,,,,4.0,13.1,12.6
159,Oscar Robertson*,PG,33,MIL,64,,37.3,6.5,13.9,0.472,,,,6.5,13.9,0.472,0.472,4.3,5.2,0.836,,,5.0,7.7,,,,1.8,17.4,15.5
160,Flynn Robinson,SG,30,LAL,64,,15.7,4.1,8.4,0.49,,,,4.1,8.4,0.49,0.49,1.7,2.0,0.86,,,1.8,2.2,,,,2.2,9.9,6.8
161,Curtis Rowe,PF,22,DET,82,,32.5,4.5,9.8,0.46,,,,4.5,9.8,0.46,0.46,2.3,3.5,0.669,,,8.5,1.2,,,,2.1,11.3,16.1
162,Bob Rule,C,27,TOT,76,,29.3,6.1,13.9,0.436,,,,6.1,13.9,0.436,0.436,3.0,4.4,0.675,,,7.0,1.5,,,,2.5,15.1,2.7
163,Cazzie Russell,SF,27,GSW,79,,36.7,8.7,19.2,0.455,,,,8.7,19.2,0.455,0.455,4.0,4.8,0.833,,,5.4,3.1,,,,2.2,21.4,15.7
164,Tom Sanders*,SF,33,BOS,82,,19.9,2.6,6.4,0.41,,,,2.6,6.4,0.41,0.41,1.4,1.7,0.816,,,4.3,1.2,,,,3.1,6.6,2.0
165,Dale Schlueter,C,26,POR,81,,33.2,4.4,8.3,0.525,,,,4.4,8.3,0.525,0.525,3.0,4.0,0.739,,,10.6,3.5,,,,3.4,11.7,5.4
166,Charlie Scott,PG,23,PHO,6,,29.5,8.0,18.8,0.425,,,,8.0,18.8,0.425,0.425,2.8,3.5,0.81,,,3.8,4.3,,,,3.2,18.8,25.3
168,Paul Silas,PF,28,PHO,80,,38.5,6.1,12.9,0.47,,,,6.1,12.9,0.47,0.47,5.4,7.0,0.773,,,11.9,4.3,,,,2.5,17.5,13.3
169,Jerry Sloan*,SG,29,CHI,82,,37.0,6.5,14.7,0.444,,,,6.5,14.7,0.444,0.444,3.1,4.8,0.66,,,8.4,2.6,,,,3.8,16.2,10.1
170,Bingo Smith,SF,25,CLE,82,,33.3,6.4,14.5,0.443,,,,6.4,14.5,0.443,0.443,2.2,2.7,0.795,,,6.1,3.0,,,,2.7,15.0,8.2
171,Elmore Smith,C,22,BUF,78,,40.8,7.4,16.3,0.454,,,,7.4,16.3,0.454,0.454,2.5,4.7,0.534,,,15.2,1.4,,,,3.9,17.3,18.3
173,Greg Smith,SF,25,TOT,82,,27.5,3.8,8.2,0.461,,,,3.8,8.2,0.461,0.461,1.4,2.0,0.661,,,5.9,2.7,,,,3.2,8.9,7.1
174,Randy Smith,SF,23,BUF,76,,27.6,5.7,11.8,0.482,,,,5.7,11.8,0.482,0.482,2.1,3.3,0.622,,,4.8,2.5,,,,2.7,13.4,14.8
175,William Smith,C,22,POR,22,,20.4,3.3,7.9,0.416,,,,3.3,7.9,0.416,0.416,1.7,2.9,0.594,,,6.1,0.9,,,,3.3,8.3,2.9
176,Dick Snyder,SG,27,SEA,73,,34.7,6.8,12.8,0.529,,,,6.8,12.8,0.529,0.529,3.0,3.5,0.842,,,3.1,3.9,,,,2.7,16.6,13.8
177,Dave Sorenson,PF,23,CLE,76,,15.3,2.8,6.3,0.448,,,,2.8,6.3,0.448,0.448,1.4,1.8,0.779,,,4.0,1.1,,,,1.6,7.0,5.4
178,Dave Stallworth,SF,30,TOT,78,,26.2,4.3,10.0,0.432,,,,4.3,10.0,0.432,0.432,1.9,2.4,0.809,,,5.6,2.0,,,,2.8,10.6,6.0
179,Larry Steele,SG,22,POR,72,,18.2,2.1,4.3,0.481,,,,2.1,4.3,0.481,0.481,1.0,1.3,0.722,,,3.9,2.2,,,,2.8,5.1,5.9
181,Nate Thurmond*,C,30,GSW,78,,43.1,8.1,18.6,0.432,,,,8.1,18.6,0.432,0.432,5.3,7.2,0.743,,,16.1,2.9,,,,2.7,21.4,17.1
182,Rudy Tomjanovich,PF,23,HOU,78,,34.5,6.4,12.9,0.495,,,,6.4,12.9,0.495,0.495,2.2,3.1,0.723,,,11.8,1.5,,,,2.5,15.0,19.3
183,George Trapp,PF,23,ATL,60,,14.8,2.4,6.5,0.371,,,,2.4,6.5,0.371,0.371,1.8,2.3,0.755,,,3.1,0.9,,,,2.4,6.6,11.3
184,John Trapp,SF,26,LAL,58,,13.1,2.4,5.4,0.443,,,,2.4,5.4,0.443,0.443,0.9,1.3,0.699,,,3.1,0.7,,,,2.2,5.7,9.8
185,John Tresvant,PF,32,BAL,65,,18.9,2.5,5.5,0.45,,,,2.5,5.5,0.45,0.45,1.9,2.3,0.818,,,5.0,1.3,,,,2.7,6.8,3.8
186,Bill Turner,PF,27,GSW,62,,9.6,1.1,2.9,0.392,,,,1.1,2.9,0.392,0.392,0.6,0.9,0.755,,,2.1,0.4,,,,1.1,2.9,2.0
187,Wes Unseld*,C,25,BAL,76,,41.7,5.4,10.8,0.498,,,,5.4,10.8,0.498,0.498,2.3,3.6,0.629,,,17.6,3.7,,,,2.9,13.0,12.5
