Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,pre_pts
21,John Block,PF,26,SDR,73,,20.1,3.4,8.0,0.42,,,,3.4,8.0,0.42,0.42,2.9,3.7,0.785,,,6.1,1.3,,,,2.6,9.6,8.5
22,Tom Boerwinkle,C,25,CHI,82,,28.9,4.4,9.0,0.485,,,,4.4,9.0,0.485,0.485,2.0,2.8,0.724,,,13.8,4.8,,,,3.4,10.8,7.0
25,Bill Bradley*,SF,27,NYK,78,,29.5,5.3,11.7,0.453,,,,5.3,11.7,0.453,0.453,1.8,2.2,0.823,,,3.3,3.6,,,,3.1,12.4,15.1
26,Bill Bridges,PF,31,ATL,82,,38.3,4.7,10.2,0.458,,,,4.7,10.2,0.458,0.458,2.6,4.0,0.639,,,15.0,2.9,,,,3.9,11.9,12.6
27,Em Bryant,PG,32,BUF,73,,29.3,3.9,9.4,0.421,,,,3.9,9.4,0.421,0.421,2.1,2.8,0.744,,,3.6,4.8,,,,3.6,10.0,5.1
28,Fred Carter,SG,25,BAL,77,,22.2,4.4,10.6,0.417,,,,4.4,10.6,0.417,0.417,1.5,2.4,0.65,,,3.3,2.1,,,,2.1,10.4,13.6
29,Wilt Chamberlain*,C,34,LAL,82,,44.3,8.1,15.0,0.545,,,,8.1,15.0,0.545,0.545,4.4,8.2,0.538,,,18.2,4.3,,,,2.1,20.7,14.8
30,Jerry Chambers,SF,27,ATL,65,,18.0,3.6,8.1,0.451,,,,3.6,8.1,0.451,0.451,1.6,2.1,0.791,,,3.8,0.9,,,,1.8,8.9,6.8
31,Don Chaney,SG,24,BOS,81,,28.3,4.3,9.5,0.454,,,,4.3,9.5,0.454,0.454,2.9,3.9,0.748,,,5.7,2.9,,,,3.6,11.5,11.9
33,Bob Christian,C,24,ATL,54,,9.7,1.0,2.4,0.433,,,,1.0,2.4,0.433,0.433,0.7,1.2,0.625,,,3.3,0.6,,,,2.2,2.8,3.1
34,Archie Clark,PG,29,PHI,82,,39.6,8.1,16.3,0.496,,,,8.1,16.3,0.496,0.496,5.1,6.5,0.787,,,4.8,5.4,,,,2.6,21.3,25.2
35,Barry Clemens,SF,27,SEA,78,,16.5,3.2,6.7,0.47,,,,3.2,6.7,0.47,0.47,1.1,1.5,0.728,,,3.1,1.2,,,,2.2,7.4,7.1
36,Jimmy Collins,SG,24,CHI,55,,8.7,1.7,3.9,0.43,,,,1.7,3.9,0.43,0.43,0.6,0.8,0.778,,,1.0,1.1,,,,0.8,4.0,3.3
38,Mel Counts,C,29,PHO,80,,20.9,4.6,10.0,0.457,,,,4.6,10.0,0.457,0.457,1.9,2.5,0.753,,,6.3,1.7,,,,3.5,11.0,5.2
39,Dave Cowens*,C,22,BOS,81,,38.0,6.8,16.1,0.422,,,,6.8,16.1,0.422,0.422,3.4,4.6,0.732,,,15.0,2.8,,,,4.3,17.0,18.8
41,Pete Cross,C,22,SEA,79,,27.8,3.1,7.0,0.442,,,,3.1,7.0,0.442,0.442,1.8,2.6,0.69,,,12.0,1.4,,,,2.7,8.0,5.5
42,Billy Cunningham*,SF,27,PHI,81,,38.1,8.7,18.8,0.462,,,,8.7,18.8,0.462,0.462,5.6,7.7,0.734,,,11.7,4.9,,,,4.0,23.0,23.3
43,Dick Cunningham,C,24,MIL,76,,8.9,1.1,2.6,0.415,,,,1.1,2.6,0.415,0.415,0.5,0.8,0.661,,,3.4,0.6,,,,1.2,2.6,2.7
44,Bob Dandridge,SF,23,MIL,79,,36.2,7.5,14.8,0.509,,,,7.5,14.8,0.509,0.509,3.3,4.8,0.702,,,8.0,3.5,,,,3.6,18.4,18.4
45,Jim Davis,C,29,ATL,82,,22.7,2.9,6.1,0.479,,,,2.9,6.1,0.479,0.479,2.4,3.5,0.677,,,6.7,1.3,,,,3.1,8.3,5.3
46,Mike Davis,SG,24,BUF,73,,22.2,4.3,10.6,0.41,,,,4.3,10.6,0.41,0.41,2.7,3.6,0.76,,,2.6,2.1,,,,3.0,11.4,9.1
47,Dave DeBusschere*,PF,30,NYK,81,,35.7,6.5,15.3,0.421,,,,6.5,15.3,0.421,0.421,2.7,3.9,0.696,,,11.1,2.7,,,,2.9,15.6,15.4
49,Bill Dinwiddie,PF,27,BOS,61,,11.8,2.0,5.4,0.375,,,,2.0,5.4,0.375,0.375,0.9,1.2,0.73,,,3.4,0.6,,,,1.5,4.9,1.6
50,Terry Dischinger,SF,30,DET,65,,28.5,4.7,8.7,0.535,,,,4.7,8.7,0.535,0.535,2.5,3.2,0.763,,,5.2,1.7,,,,2.9,11.8,9.4
51,Terry Driscoll,PF,23,DET,69,,18.2,1.9,4.6,0.415,,,,1.9,4.6,0.415,0.415,1.6,2.2,0.701,,,5.8,0.8,,,,3.1,5.4,2.7
52,Johnny Egan,PG,32,TOT,62,,13.3,1.1,2.9,0.376,,,,1.1,2.9,0.376,0.376,0.7,0.8,0.824,,,1.0,1.8,,,,1.1,2.8,2.9
53,Joe Ellis,SF,26,SFW,80,,28.4,4.5,11.2,0.396,,,,4.5,11.2,0.396,0.396,1.9,2.5,0.744,,,6.4,2.0,,,,3.6,10.8,8.4
54,Leroy Ellis,C,30,POR,74,,34.9,6.6,14.8,0.443,,,,6.6,14.8,0.443,0.443,2.8,3.5,0.801,,,12.3,3.2,,,,3.5,15.9,4.6
56,Keith Erickson,SF,26,LAL,73,,31.1,5.1,10.7,0.471,,,,5.1,10.7,0.471,0.471,1.2,1.5,0.759,,,5.5,3.1,,,,3.3,11.3,5.7
57,Greg Fillmore,C,23,NYK,39,,6.9,1.2,2.6,0.441,,,,1.2,2.6,0.441,0.441,0.3,0.7,0.481,,,2.4,0.4,,,,2.1,2.6,1.5
58,Hank Finkel,C,28,BOS,80,,15.4,2.7,6.1,0.438,,,,2.7,6.1,0.438,0.438,1.2,1.6,0.732,,,4.3,1.0,,,,2.5,6.5,3.2
60,Jake Ford,G,24,SEA,5,,13.6,1.8,5.0,0.36,,,,1.8,5.0,0.36,0.36,3.2,4.4,0.727,,,1.8,1.8,,,,2.2,6.8,3.5
61,Fred Foster,SF,24,TOT,67,,13.6,2.2,5.5,0.402,,,,2.2,5.5,0.402,0.402,1.1,1.6,0.689,,,2.3,0.9,,,,1.7,5.5,11.9
62,Jim Fox,C,27,CHI,82,,19.9,3.4,7.5,0.458,,,,3.4,7.5,0.458,0.458,2.9,3.9,0.745,,,7.3,2.4,,,,2.6,9.7,11.5
63,Walt Frazier*,PG,25,NYK,80,,43.2,8.1,16.5,0.494,,,,8.1,16.5,0.494,0.494,5.4,7.0,0.779,,,6.8,6.7,,,,3.0,21.7,23.2
65,Dick Garrett,PG,24,BUF,75,,31.7,5.0,12.0,0.414,,,,5.0,12.0,0.414,0.414,2.9,3.3,0.869,,,3.9,3.5,,,,3.9,12.9,10.8
66,Herm Gilliam,SG,24,BUF,80,,26.0,4.7,11.2,0.422,,,,4.7,11.2,0.422,0.422,1.8,2.4,0.751,,,4.2,3.6,,,,3.1,11.2,10.2
68,Gail Goodrich*,SG,27,LAL,79,,35.5,7.1,14.9,0.475,,,,7.1,14.9,0.475,0.475,3.3,4.3,0.77,,,3.3,4.8,,,,3.3,17.5,25.9
70,Johnny Green,PF,37,CIN,75,,28.6,6.7,11.4,0.587,,,,6.7,11.4,0.587,0.587,3.3,5.4,0.617,,,8.7,1.2,,,,3.1,16.7,9.8
71,Lamar Green,PF,23,PHO,68,,19.5,2.5,5.4,0.453,,,,2.5,5.4,0.453,0.453,0.9,1.6,0.604,,,6.9,0.8,,,,3.0,5.9,5.0
72,Hal Greer*,SG,34,PHI,81,,37.8,7.3,16.9,0.431,,,,7.3,16.9,0.431,0.431,4.0,5.0,0.805,,,4.5,4.6,,,,3.6,18.6,11.8
73,Gary Gregor,PF,25,POR,44,,26.2,4.1,9.6,0.43,,,,4.1,9.6,0.43,0.43,1.3,2.0,0.663,,,7.6,1.8,,,,2.7,9.6,11.1
74,Matt Guokas,SG,26,TOT,79,,28.0,2.6,5.3,0.493,,,,2.6,5.3,0.493,0.493,1.3,1.7,0.732,,,2.0,4.3,,,,2.4,6.5,7.3
75,Happy Hairston,PF,28,LAL,80,,36.5,7.2,15.4,0.466,,,,7.2,15.4,0.466,0.466,4.2,5.4,0.782,,,10.0,2.1,,,,3.2,18.6,13.1
76,Shaler Halimon,SF-SG,25,TOT,81,,20.4,3.7,9.7,0.384,,,,3.7,9.7,0.384,0.384,1.3,2.0,0.66,,,5.1,2.7,,,,2.3,8.8,0.0
77,Art Harris,PG,24,PHO,56,,17.0,3.6,8.6,0.411,,,,3.6,8.6,0.411,0.411,1.2,2.0,0.611,,,1.8,2.4,,,,2.4,8.3,2.6
78,Clem Haskins,PG,27,PHO,82,,33.7,6.9,15.6,0.44,,,,6.9,15.6,0.44,0.44,4.1,5.3,0.784,,,4.0,4.7,,,,2.5,17.8,15.7
79,John Havlicek*,SF,30,BOS,81,,45.4,11.0,24.5,0.45,,,,11.0,24.5,0.45,0.45,6.8,8.4,0.818,,,9.0,7.5,,,,2.5,28.9,27.5
80,Connie Hawkins*,SF,28,PHO,71,,37.5,7.2,16.6,0.434,,,,7.2,16.6,0.434,0.434,6.4,7.9,0.816,,,9.1,4.5,,,,2.8,20.9,21.0
81,Elvin Hayes*,C,25,SDR,82,,44.3,11.6,27.0,0.428,,,,11.6,27.0,0.428,0.428,5.5,8.2,0.672,,,16.6,2.3,,,,2.7,28.7,25.2
82,Spencer Haywood*,PF,21,SEA,33,,35.2,7.9,17.5,0.449,,,,7.9,17.5,0.449,0.449,4.8,6.6,0.734,,,12.0,1.5,,,,2.5,20.6,26.2
83,Gar Heard,PF,22,SEA,65,,15.8,2.3,6.1,0.381,,,,2.3,6.1,0.381,0.381,1.3,1.9,0.656,,,5.0,0.7,,,,1.9,5.9,7.9
84,Al Henry,C,21,PHI,6,,4.3,0.2,1.0,0.167,,,,0.2,1.0,0.167,0.167,0.8,1.2,0.714,,,1.8,0.0,,,,0.2,1.2,4.3
86,Bill Hewitt,PF,26,DET,62,,27.8,3.3,7.0,0.467,,,,3.3,7.0,0.467,0.467,1.1,1.9,0.575,,,7.3,2.0,,,,3.0,7.7,4.5
88,Bill Hosket,PF,24,BUF,13,,16.7,3.6,6.9,0.522,,,,3.6,6.9,0.522,0.522,0.8,1.3,0.647,,,5.8,1.5,,,,2.1,8.1,5.0
89,Greg Howard,PF,23,PHO,44,,9.7,1.5,3.9,0.393,,,,1.5,3.9,0.393,0.393,0.8,1.3,0.638,,,2.7,0.6,,,,1.5,3.9,2.9
91,Lou Hudson,SF,26,ATL,76,,41.0,10.9,22.5,0.484,,,,10.9,22.5,0.484,0.484,5.0,6.6,0.759,,,5.1,3.4,,,,2.4,26.8,24.7
92,John Hummer,C,22,BUF,81,,32.6,4.2,9.4,0.444,,,,4.2,9.4,0.444,0.444,2.9,5.0,0.58,,,8.9,2.0,,,,3.5,11.3,5.2
94,Darrall Imhoff,C,32,CIN,34,,24.3,3.5,7.6,0.461,,,,3.5,7.6,0.461,0.461,1.1,2.1,0.507,,,6.9,2.3,,,,3.5,8.1,2.6
95,Luke Jackson,C,29,PHI,79,,22.5,2.5,6.7,0.376,,,,2.5,6.7,0.376,0.376,1.7,2.4,0.693,,,7.2,1.9,,,,2.7,6.7,5.8
96,Phil Jackson*,PF,25,NYK,71,,10.9,1.7,3.7,0.449,,,,1.7,3.7,0.449,0.449,1.3,1.9,0.714,,,3.4,0.4,,,,2.4,4.7,7.2
98,Gus Johnson*,PF,32,BAL,66,,38.5,7.5,16.5,0.453,,,,7.5,16.5,0.453,0.453,3.2,4.4,0.738,,,17.1,2.9,,,,3.4,18.2,6.4
99,John Johnson,SF,23,CLE,67,,34.5,6.5,15.4,0.422,,,,6.5,15.4,0.422,0.422,3.6,4.4,0.805,,,6.8,4.8,,,,3.7,16.6,17.0
101,Nick Jones,SG,25,SFW,81,,14.6,2.8,6.5,0.43,,,,2.8,6.5,0.43,0.43,1.4,1.9,0.735,,,1.4,1.4,,,,2.4,6.9,3.3
102,Wali Jones,SG,28,PHI,41,,23.5,4.1,10.2,0.402,,,,4.1,10.2,0.402,0.402,1.9,2.5,0.782,,,1.6,3.1,,,,2.7,10.1,7.5
103,Bob Kauffman,PF,24,BUF,78,,35.6,7.9,16.8,0.471,,,,7.9,16.8,0.471,0.471,4.6,6.2,0.74,,,10.7,4.5,,,,3.4,20.4,18.9
105,Toby Kimball,PF,28,SDR,80,,13.8,1.4,3.6,0.387,,,,1.4,3.6,0.387,0.387,0.6,1.4,0.472,,,5.1,0.8,,,,1.6,3.4,3.5
106,Jim King,PG,29,CHI,55,,11.7,1.8,4.1,0.439,,,,1.8,4.1,0.439,0.439,1.2,1.4,0.81,,,1.2,1.4,,,,1.0,4.8,5.7
107,Ron Knight,PF,23,POR,52,,12.7,1.9,4.4,0.43,,,,1.9,4.4,0.43,0.43,0.4,0.7,0.5,,,3.2,1.0,,,,1.9,4.2,5.2
108,Don Kojis,SF,32,SEA,79,,27.1,5.7,12.9,0.446,,,,5.7,12.9,0.446,0.446,3.2,4.1,0.778,,,5.5,1.6,,,,2.8,14.6,11.4
109,Howard Komives,PG,29,DET,82,,23.6,3.4,8.7,0.385,,,,3.4,8.7,0.385,0.385,1.5,1.8,0.801,,,1.9,3.2,,,,2.2,8.2,8.7
110,Steve Kuberski,PF,23,BOS,82,,22.8,3.8,9.1,0.42,,,,3.8,9.1,0.42,0.42,1.6,2.2,0.727,,,6.6,1.0,,,,2.4,9.3,6.3
111,Sam Lacey,C,22,CIN,81,,32.7,5.8,13.8,0.418,,,,5.8,13.8,0.418,0.418,1.9,2.8,0.687,,,11.3,1.4,,,,3.3,13.5,11.6
112,Bob Lanier*,C,22,DET,82,,24.6,6.1,13.5,0.455,,,,6.1,13.5,0.455,0.455,3.3,4.6,0.726,,,8.1,1.8,,,,3.3,15.6,25.7
113,Stu Lantz,SG,24,SDR,82,,37.8,7.1,15.9,0.448,,,,7.1,15.9,0.448,0.448,6.3,7.9,0.806,,,5.0,4.2,,,,2.8,20.6,18.5
114,Clyde Lee,C,26,SFW,82,,17.0,2.4,5.2,0.453,,,,2.4,5.2,0.453,0.453,1.4,2.4,0.558,,,7.0,0.8,,,,1.7,6.1,8.1
117,Kevin Loughery,SG,30,BAL,82,,27.6,5.9,14.5,0.403,,,,5.9,14.5,0.403,0.403,3.4,4.0,0.831,,,2.7,3.7,,,,3.0,15.1,12.4
118,Bob Love,PF,28,CHI,81,,43.0,9.4,21.1,0.447,,,,9.4,21.1,0.447,0.447,6.3,7.6,0.829,,,8.5,2.3,,,,3.2,25.2,25.8
119,Jerry Lucas*,PF,30,SFW,80,,40.6,7.8,15.6,0.498,,,,7.8,15.6,0.498,0.498,3.6,4.6,0.787,,,15.8,3.7,,,,2.5,19.2,16.7
122,Pete Maravich*,SG,23,ATL,81,,36.1,9.1,19.9,0.458,,,,9.1,19.9,0.458,0.458,5.0,6.2,0.8,,,3.7,4.4,,,,2.9,23.2,19.3
123,Jack Marin,SF,26,BAL,82,,35.6,7.6,16.6,0.46,,,,7.6,16.6,0.46,0.46,3.5,4.2,0.848,,,6.3,2.6,,,,3.2,18.8,22.3
124,Harvey Marlatt,SG,22,DET,23,,9.3,1.1,3.5,0.313,,,,1.1,3.5,0.313,0.313,0.7,0.8,0.833,,,1.0,1.3,,,,1.2,2.8,5.0
125,Eddie Mast,PF,22,NYK,30,,5.5,0.8,2.2,0.379,,,,0.8,2.2,0.379,0.379,0.4,0.7,0.55,,,1.9,0.1,,,,0.8,2.0,2.6
126,Don May,SF,25,BUF,76,,35.1,8.3,17.6,0.471,,,,8.3,17.6,0.471,0.471,3.6,4.6,0.791,,,7.5,2.0,,,,2.9,20.2,7.9
127,Willie McCarter,SG,24,LAL,76,,18.0,3.3,7.8,0.417,,,,3.3,7.8,0.417,0.417,0.6,1.0,0.597,,,1.6,1.7,,,,2.0,7.1,6.2
128,Jon McGlocklin,SG,27,MIL,82,,35.3,7.0,13.1,0.535,,,,7.0,13.1,0.535,0.535,1.8,2.0,0.862,,,2.7,3.7,,,,2.3,15.8,10.7
129,Stan McKenzie,SF,26,POR,82,,27.9,4.9,11.0,0.441,,,,4.9,11.0,0.441,0.441,4.0,4.8,0.836,,,3.8,2.9,,,,2.9,13.7,13.8
130,McCoy McLemore,SF,28,TOT,86,,26.2,3.5,9.2,0.385,,,,3.5,9.2,0.385,0.385,2.4,3.0,0.782,,,6.6,2.4,,,,2.7,9.4,2.8
131,Jim McMillian,SF,22,LAL,81,,21.6,3.6,7.8,0.459,,,,3.6,7.8,0.459,0.459,1.2,1.6,0.769,,,4.1,1.6,,,,1.5,8.4,18.8
134,Eddie Miles,SG,30,BAL,63,,24.5,4.0,9.4,0.426,,,,4.0,9.4,0.426,0.426,1.9,2.3,0.803,,,2.7,1.7,,,,1.9,9.9,1.5
135,Steve Mix,SF,23,DET,35,,20.9,3.2,7.1,0.446,,,,3.2,7.1,0.446,0.446,1.9,2.5,0.764,,,4.7,1.0,,,,2.1,8.3,4.6
136,Earl Monroe*,PG,26,BAL,81,,35.1,8.2,18.5,0.442,,,,8.2,18.5,0.442,0.442,5.0,6.2,0.802,,,2.6,4.4,,,,2.7,21.4,11.9
137,Otto Moore,C,24,DET,82,,23.5,3.8,8.5,0.445,,,,3.8,8.5,0.445,0.445,1.5,2.7,0.553,,,8.5,1.1,,,,2.2,9.0,7.6
138,Rex Morgan,SG,22,BOS,34,,7.8,1.2,3.0,0.402,,,,1.2,3.0,0.402,0.402,1.0,1.6,0.648,,,1.8,0.6,,,,1.7,3.4,2.0
139,Erwin Mueller,PF,26,DET,52,,23.5,2.4,5.9,0.408,,,,2.4,5.9,0.408,0.408,1.2,2.1,0.556,,,4.3,2.2,,,,1.9,6.0,4.3
140,Jeff Mullins,SG,28,SFW,75,,38.8,8.4,17.4,0.482,,,,8.4,17.4,0.482,0.482,4.0,4.8,0.844,,,4.5,4.4,,,,3.3,20.8,21.5
141,Calvin Murphy*,PG,22,SDR,82,,24.6,5.7,12.5,0.458,,,,5.7,12.5,0.458,0.458,4.3,5.3,0.82,,,3.0,4.0,,,,3.2,15.8,18.2
142,Dorie Murrey,PF,27,TOT,71,,10.1,1.1,2.5,0.438,,,,1.1,2.5,0.438,0.438,1.1,1.6,0.67,,,3.1,0.5,,,,2.1,3.3,2.2
143,Don Nelson*,SF,30,BOS,82,,27.5,5.0,10.7,0.468,,,,5.0,10.7,0.468,0.468,3.9,5.2,0.744,,,6.9,1.9,,,,2.8,13.9,13.8
146,Charlie Paulk,PF,24,CIN,68,,17.8,4.0,9.4,0.43,,,,4.0,9.4,0.43,0.43,1.2,1.9,0.603,,,4.7,0.4,,,,2.7,9.2,1.8
147,Curtis Perry,C,22,SDR,18,,5.6,1.2,2.7,0.438,,,,1.2,2.7,0.438,0.438,0.6,1.1,0.55,,,1.7,0.3,,,,1.2,2.9,5.8
148,Geoff Petrie,SG,22,POR,82,,37.0,9.6,21.6,0.443,,,,9.6,21.6,0.443,0.443,5.6,7.3,0.772,,,3.4,4.8,,,,2.4,24.8,18.9
149,Bob Portman,SG,23,SFW,68,,20.5,3.3,7.1,0.458,,,,3.3,7.1,0.458,0.458,1.1,1.6,0.726,,,4.7,1.0,,,,1.9,7.6,3.8
150,Mike Price,SG,22,NYK,56,,4.5,0.5,1.4,0.37,,,,0.5,1.4,0.37,0.37,0.4,0.6,0.706,,,0.5,0.2,,,,1.0,1.5,3.2
151,Bob Quick,SF,24,DET,56,,20.5,2.8,6.1,0.455,,,,2.8,6.1,0.455,0.455,2.5,3.1,0.784,,,4.1,1.0,,,,2.5,8.0,6.2
152,Luther Rackley,C,24,CLE,74,,19.4,3.0,6.4,0.466,,,,3.0,6.4,0.466,0.466,1.6,2.6,0.637,,,5.3,0.9,,,,2.5,7.6,3.6
153,Willis Reed*,C,28,NYK,73,,39.1,8.4,18.2,0.462,,,,8.4,18.2,0.462,0.462,4.1,5.2,0.785,,,13.7,2.0,,,,3.1,20.9,13.4
155,Pat Riley*,SG,25,LAL,54,,9.4,1.9,4.7,0.413,,,,1.9,4.7,0.413,0.413,1.0,1.6,0.644,,,1.0,1.3,,,,1.6,4.9,6.7
156,Mike Riordan,SF,25,NYK,82,,16.1,2.0,4.7,0.418,,,,2.0,4.7,0.418,0.418,0.8,1.3,0.62,,,2.1,1.5,,,,1.8,4.8,9.5
157,Rick Roberson,C,23,LAL,65,,14.0,1.9,4.6,0.415,,,,1.9,4.6,0.415,0.415,1.4,2.2,0.615,,,4.7,0.7,,,,1.9,5.2,13.1
158,Oscar Robertson*,PG,32,MIL,81,,39.4,7.3,14.7,0.496,,,,7.3,14.7,0.496,0.496,4.8,5.6,0.85,,,5.7,8.2,,,,2.5,19.4,17.4
159,Flynn Robinson,SG,29,CIN,71,,19.3,5.3,11.5,0.458,,,,5.3,11.5,0.458,0.458,2.7,3.2,0.855,,,2.0,1.9,,,,2.3,13.3,9.9
161,Bob Rule,C,26,SEA,4,,35.5,11.8,24.5,0.48,,,,11.8,24.5,0.48,0.48,6.3,7.5,0.833,,,11.5,1.8,,,,3.5,29.8,15.1
162,Cazzie Russell,SF,26,NYK,57,,18.5,3.8,8.8,0.429,,,,3.8,8.8,0.429,0.429,1.6,2.1,0.773,,,3.4,1.4,,,,1.3,9.2,21.4
163,Tom Sanders*,SF,32,BOS,17,,7.1,0.9,2.6,0.364,,,,0.9,2.6,0.364,0.364,0.4,0.5,0.875,,,1.0,0.6,,,,1.5,2.3,6.6
164,Dale Schlueter,C,25,POR,80,,22.8,3.2,6.6,0.488,,,,3.2,6.6,0.488,0.488,1.8,2.7,0.656,,,7.9,2.4,,,,3.3,8.2,11.7
165,Larry Siegfried,PG,31,SDR,53,,31.6,2.8,7.1,0.386,,,,2.8,7.1,0.386,0.386,2.5,2.9,0.85,,,3.9,6.5,,,,2.8,8.0,3.8
166,Paul Silas,PF,27,PHO,81,,36.3,4.2,9.7,0.428,,,,4.2,9.7,0.428,0.428,3.5,5.1,0.685,,,12.5,3.0,,,,2.8,11.9,17.5
168,Jerry Sloan*,SG,28,CHI,80,,39.3,7.4,16.8,0.441,,,,7.4,16.8,0.441,0.441,3.5,4.9,0.715,,,8.8,3.5,,,,3.6,18.3,16.2
170,Bingo Smith,SG,24,CLE,77,,30.3,6.4,14.4,0.448,,,,6.4,14.4,0.448,0.448,2.3,3.0,0.761,,,5.6,3.4,,,,2.3,15.2,15.0
171,Garfield Smith,C,25,BOS,37,,7.6,1.1,3.1,0.362,,,,1.1,3.1,0.362,0.362,0.6,1.5,0.393,,,2.6,0.2,,,,1.4,2.9,2.4
172,Greg Smith,PF,24,MIL,82,,29.6,5.0,9.7,0.512,,,,5.0,9.7,0.512,0.512,1.7,2.6,0.662,,,7.2,2.8,,,,3.5,11.7,8.9
173,Dick Snyder,SG,26,SEA,82,,34.4,7.9,14.8,0.531,,,,7.9,14.8,0.531,0.531,3.7,4.4,0.837,,,3.1,4.3,,,,3.0,19.4,16.6
174,Dave Sorenson,PF,22,CLE,79,,24.6,4.5,10.1,0.445,,,,4.5,10.1,0.445,0.445,2.3,2.9,0.803,,,6.2,2.1,,,,2.3,11.3,7.0
175,Dave Stallworth,SF,29,NYK,81,,19.3,3.6,8.5,0.431,,,,3.6,8.5,0.431,0.431,2.1,2.8,0.735,,,4.3,1.3,,,,2.2,9.4,10.6
179,Fred Taylor,SG,22,PHO,54,,10.2,2.0,5.3,0.387,,,,2.0,5.3,0.387,0.387,1.4,2.3,0.624,,,1.6,0.9,,,,2.1,5.5,2.6
182,Nate Thurmond*,C,29,SFW,82,,40.9,7.6,17.1,0.445,,,,7.6,17.1,0.445,0.445,4.8,6.6,0.73,,,13.8,3.1,,,,2.3,20.0,21.4
183,Rudy Tomjanovich,PF,22,SDR,77,,13.8,2.2,5.7,0.383,,,,2.2,5.7,0.383,0.383,0.9,1.5,0.652,,,4.9,0.9,,,,1.6,5.3,15.0
184,John Trapp,SF,25,SDR,82,,25.4,3.9,9.3,0.42,,,,3.9,9.3,0.42,0.42,1.7,2.3,0.755,,,6.2,1.7,,,,4.1,9.6,5.7
185,John Tresvant,PF,31,TOT,75,,20.2,2.7,5.8,0.463,,,,2.7,5.8,0.463,0.463,1.9,2.7,0.712,,,5.1,1.1,,,,2.6,7.3,6.8
187,Bill Turner,SF,26,SFW,18,,11.1,1.4,4.6,0.317,,,,1.4,4.6,0.317,0.317,0.7,1.1,0.65,,,2.3,0.4,,,,1.3,3.6,2.9
188,Wes Unseld*,C,24,BAL,74,,39.2,5.7,11.4,0.501,,,,5.7,11.4,0.501,0.501,2.7,4.1,0.657,,,16.9,4.0,,,,3.2,14.1,13.0
189,John Vallely,SG,22,ATL,51,,8.4,1.4,4.0,0.358,,,,1.4,4.0,0.358,0.358,0.9,1.2,0.763,,,0.7,0.9,,,,1.0,3.7,3.4
