Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,pre_pts
34,John Brown,SF,23,ATL,73,,27.2,4.3,9.4,0.461,,,,4.3,9.4,0.461,0.461,2.5,3.4,0.74,2.5,3.5,5.9,1.8,0.7,0.2,,3.1,11.2,7.9
35,Tom Burleson,C,22,SEA,82,,23.0,3.9,9.4,0.417,,,,3.9,9.4,0.417,0.417,2.2,3.2,0.687,1.9,5.1,7.0,1.4,0.8,1.9,,2.7,10.1,15.6
36,Corky Calhoun,SF,24,TOT,70,,19.7,1.9,4.5,0.415,,,,1.9,4.5,0.415,0.415,0.8,1.1,0.753,1.6,2.3,3.8,1.1,0.8,0.4,,2.6,4.6,5.4
37,Austin Carr,SG,26,CLE,41,,26.4,6.1,13.1,0.468,,,,6.1,13.1,0.468,0.468,2.2,2.6,0.84,1.2,1.4,2.6,3.8,1.2,0.0,,1.4,14.5,10.1
38,Fred Carter,PG,29,PHI,77,,39.6,9.3,20.8,0.447,,,,9.3,20.8,0.447,0.447,3.3,4.5,0.738,0.9,3.5,4.4,4.4,1.1,0.3,,3.3,21.9,18.9
39,Harvey Catchings,C,23,PHI,37,,14.3,1.1,2.0,0.554,,,,1.1,2.0,0.554,0.554,0.4,0.7,0.64,1.3,2.8,4.1,0.6,0.3,1.6,,2.2,2.6,3.5
41,Ken Charles,SG,23,BUF,79,,21.4,3.0,6.5,0.466,,,,3.0,6.5,0.466,0.466,1.5,1.8,0.822,0.9,1.2,2.1,2.2,1.1,0.3,,2.1,7.6,10.1
42,Phil Chenier,SG,24,WSB,77,,37.3,9.0,19.9,0.45,,,,9.0,19.9,0.45,0.45,3.9,4.7,0.825,1.0,2.8,3.8,3.2,2.3,0.8,,2.1,21.8,19.9
43,Jim Chones,C,25,CLE,72,,33.7,6.2,12.7,0.487,,,,6.2,12.7,0.487,0.487,2.1,3.1,0.679,2.2,7.2,9.4,1.8,0.7,1.7,,3.4,14.5,15.8
44,Archie Clark,PG,33,SEA,77,,32.2,5.9,11.9,0.495,,,,5.9,11.9,0.495,0.495,2.1,2.5,0.834,0.8,2.3,3.1,5.6,1.4,0.1,,2.4,13.9,7.6
45,Jim Cleamons,PG,25,CLE,74,,36.4,5.0,10.4,0.48,,,,5.0,10.4,0.48,0.48,1.9,2.4,0.796,1.3,3.1,4.4,5.1,1.1,0.3,,2.6,11.9,12.2
46,Barry Clemens,SF,31,POR,77,,12.4,2.2,4.6,0.473,,,,2.2,4.6,0.473,0.473,0.6,0.8,0.75,0.4,1.7,2.1,1.0,0.9,0.0,,1.8,4.9,3.5
48,E.C. Coleman,PF,24,NOJ,77,,28.3,3.3,7.4,0.445,,,,3.3,7.4,0.445,0.445,1.5,2.2,0.699,2.5,4.7,7.1,1.4,1.1,0.5,,3.6,8.1,7.3
49,Doug Collins,SG,23,PHI,81,,34.8,6.9,14.2,0.488,,,,6.9,14.2,0.488,0.488,4.1,4.8,0.844,1.3,2.6,3.9,2.6,1.3,0.2,,3.6,17.9,20.8
50,Mel Counts,C,33,NOJ,75,,18.9,2.9,6.6,0.438,,,,2.9,6.6,0.438,0.438,1.1,1.5,0.761,1.4,4.5,5.9,2.4,0.7,0.6,,2.6,6.9,3.0
51,Dave Cowens*,C,26,BOS,65,,40.5,8.8,18.4,0.475,,,,8.8,18.4,0.475,0.475,2.9,3.8,0.783,3.5,11.2,14.7,4.6,1.3,1.1,,3.7,20.4,19.0
52,Billy Cunningham*,SF,31,PHI,80,,35.7,7.6,17.8,0.428,,,,7.6,17.8,0.428,0.428,4.3,5.6,0.777,1.6,7.5,9.1,5.5,1.1,0.4,,3.4,19.5,13.7
54,Mike D'Antoni,SG,23,KCO,67,,11.3,1.0,2.6,0.399,,,,1.0,2.6,0.399,0.399,0.4,0.5,0.778,0.2,1.0,1.1,1.6,1.0,0.2,,1.6,2.5,1.8
55,Bob Dandridge,SF,27,MIL,80,,37.9,8.6,18.3,0.473,,,,8.6,18.3,0.473,0.473,2.6,3.3,0.805,1.8,5.1,6.9,3.0,1.5,0.6,,4.1,19.9,21.5
57,Dwight Davis,PF,25,CLE,78,,25.2,3.8,8.5,0.443,,,,3.8,8.5,0.443,0.443,2.3,3.1,0.718,1.4,4.6,5.9,1.9,0.6,0.5,,3.3,9.8,4.2
59,Mel Davis,PF,24,NYK,62,,14.6,2.5,6.4,0.39,,,,2.5,6.4,0.39,0.39,0.8,1.1,0.686,1.1,4.0,5.2,0.9,0.3,0.1,,1.7,5.7,4.1
60,Mickey Davis,SF,24,MIL,75,,14.4,2.3,4.8,0.479,,,,2.3,4.8,0.479,0.479,1.0,1.2,0.886,0.9,2.3,3.2,1.1,0.4,0.1,,1.4,5.7,3.6
61,Rod Derline,SG,22,SEA,58,,11.5,2.4,5.7,0.428,,,,2.4,5.7,0.428,0.428,0.7,1.0,0.768,0.2,0.8,1.0,0.8,0.4,0.1,,0.8,5.6,3.9
62,Derrek Dickey,PF,23,GSW,80,,23.2,3.4,7.1,0.482,,,,3.4,7.1,0.482,0.482,0.8,1.2,0.667,2.4,4.5,6.9,1.6,0.7,0.2,,2.5,7.7,6.4
63,Ernie DiGregorio,PG,24,BUF,31,,23.0,3.3,7.5,0.44,,,,3.3,7.5,0.44,0.44,1.1,1.5,0.778,0.2,1.3,1.5,4.9,0.6,0.0,,2.0,7.8,6.7
65,John Drew,PF,20,ATL,78,,29.3,6.8,15.8,0.428,,,,6.8,15.8,0.428,0.428,5.0,7.0,0.713,4.6,6.1,10.7,1.8,1.5,0.5,,3.5,18.5,21.6
67,Charles Dudley,PG,24,GSW,67,,11.3,1.5,3.2,0.47,,,,1.5,3.2,0.47,0.47,1.0,1.4,0.722,0.9,1.3,2.2,1.5,0.6,0.0,,1.6,4.1,6.4
69,Dennis DuVal,PG,22,WSB,37,,3.7,0.6,1.8,0.369,,,,0.6,1.8,0.369,0.369,0.3,0.5,0.667,0.2,0.4,0.6,0.4,0.4,0.1,,0.9,1.6,2.8
70,Al Eberhard,SF,22,DET,34,,8.1,0.9,2.5,0.365,,,,0.9,2.5,0.365,0.365,0.5,0.6,0.81,0.5,0.9,1.4,0.5,0.4,0.0,,1.0,2.3,9.3
71,Leroy Ellis,PF,34,PHI,82,,26.6,3.5,7.6,0.461,,,,3.5,7.6,0.461,0.461,0.9,1.2,0.727,2.4,4.7,7.1,1.4,0.5,0.7,,2.2,7.9,4.8
72,Keith Erickson,SF,30,PHO,49,,30.0,4.8,11.4,0.425,,,,4.8,11.4,0.425,0.425,2.7,3.2,0.833,1.4,3.5,5.0,3.5,1.0,0.2,,3.1,12.3,10.1
74,Chris Ford,SG,26,DET,80,,24.5,2.6,5.4,0.474,,,,2.6,5.4,0.474,0.474,0.8,1.2,0.663,1.2,2.2,3.4,2.9,1.4,0.3,,2.3,5.9,8.4
76,Jim Fox,C,31,SEA,75,,23.5,3.4,7.2,0.469,,,,3.4,7.2,0.469,0.469,2.3,2.8,0.802,1.7,4.8,6.5,1.8,0.6,0.2,,2.2,9.0,3.9
77,Walt Frazier*,PG,29,NYK,78,,41.1,8.6,17.8,0.483,,,,8.6,17.8,0.483,0.483,4.2,5.1,0.828,1.2,4.8,6.0,6.1,2.4,0.2,,2.6,21.5,19.1
79,Rowland Garrett,SF,24,CHI,70,,16.9,3.3,6.8,0.481,,,,3.3,6.8,0.481,0.481,1.1,1.4,0.794,1.1,2.4,3.5,0.6,0.3,0.2,,1.8,7.6,4.9
80,John Gianelli,C,24,NYK,80,,35.0,4.3,9.1,0.472,,,,4.3,9.1,0.472,0.472,1.7,2.4,0.692,2.7,5.9,8.6,2.0,0.5,1.5,,3.3,10.3,9.3
81,Dick Gibbs,SF,26,WSB,59,,7.2,1.3,3.2,0.389,,,,1.3,3.2,0.389,0.389,0.8,1.1,0.75,0.4,0.6,1.0,0.3,0.2,0.1,,1.0,3.3,4.7
82,Herm Gilliam,SG,28,ATL,60,,23.2,5.2,12.3,0.427,,,,5.2,12.3,0.427,0.427,1.6,1.9,0.832,1.3,2.1,3.4,2.8,1.3,0.2,,2.1,12.0,8.5
83,Gail Goodrich*,SG,31,LAL,72,,37.1,9.1,19.8,0.459,,,,9.1,19.8,0.459,0.459,4.4,5.3,0.841,1.3,1.7,3.0,5.8,1.4,0.1,,3.0,22.6,19.5
84,Leonard Gray,PF,23,SEA,75,,30.4,5.0,10.3,0.489,,,,5.0,10.3,0.489,0.489,1.4,1.9,0.722,1.8,4.6,6.4,2.2,0.8,0.3,,3.9,11.5,13.8
86,Matt Guokas,SG,30,CHI,82,,25.5,3.1,6.1,0.51,,,,3.1,6.1,0.51,0.51,1.0,1.3,0.757,0.3,1.4,1.7,2.2,0.5,0.2,,1.9,7.2,2.9
90,Clem Haskins,SG,31,WSB,70,,10.0,1.6,4.1,0.397,,,,1.6,4.1,0.397,0.397,0.8,0.9,0.841,0.4,0.7,1.1,1.1,0.3,0.1,,1.0,4.0,6.4
91,John Havlicek*,SF,34,BOS,82,,38.2,7.8,17.2,0.455,,,,7.8,17.2,0.455,0.455,3.5,4.0,0.87,1.9,4.0,5.9,5.3,1.3,0.2,,2.8,19.2,17.0
92,Steve Hawes,C,24,HOU,55,,16.3,2.5,5.1,0.502,,,,2.5,5.1,0.502,0.502,0.8,1.0,0.818,1.5,3.5,5.0,1.6,0.7,0.7,,1.8,5.9,6.7
93,Connie Hawkins*,PF,32,LAL,43,,23.9,3.2,7.5,0.429,,,,3.2,7.5,0.429,0.429,1.6,2.3,0.687,1.3,3.3,4.6,2.8,1.2,0.5,,2.7,8.0,8.2
94,Nate Hawthorne,SG,25,PHO,50,,12.4,2.4,5.7,0.411,,,,2.4,5.7,0.411,0.411,1.2,1.9,0.649,0.7,1.2,1.8,0.8,0.6,0.4,,1.9,5.9,6.1
95,Elvin Hayes*,PF,29,WSB,82,,42.3,9.0,20.3,0.443,,,,9.0,20.3,0.443,0.443,5.0,6.5,0.766,2.7,9.5,12.2,2.5,1.9,2.3,,2.9,23.0,19.8
96,Spencer Haywood*,PF,25,SEA,68,,37.2,8.9,19.5,0.459,,,,8.9,19.5,0.459,0.459,4.5,5.6,0.811,2.9,6.4,9.3,2.0,0.8,1.6,,2.5,22.4,19.9
97,Gar Heard,PF,26,BUF,67,,32.1,4.7,12.2,0.388,,,,4.7,12.2,0.388,0.388,1.6,2.8,0.564,2.8,7.2,9.9,2.8,1.6,1.8,,3.6,11.1,11.0
98,Tom Henderson,PG,23,ATL,79,,27.0,4.6,11.3,0.411,,,,4.6,11.3,0.411,0.411,2.1,3.1,0.697,0.6,2.0,2.7,4.0,1.3,0.1,,1.9,11.4,14.2
100,Lou Hudson,SG,30,ATL,11,,34.5,8.8,20.5,0.431,,,,8.8,20.5,0.431,0.431,4.4,5.2,0.842,1.3,3.0,4.3,3.6,1.2,0.2,,3.0,22.0,17.0
101,John Hummer,PF,26,SEA,43,,13.2,1.0,2.5,0.38,,,,1.0,2.5,0.38,0.38,0.3,1.2,0.275,0.7,1.8,2.4,0.9,0.2,0.2,,1.5,2.2,2.8
103,Phil Jackson*,PF,29,NYK,78,,29.3,4.2,9.1,0.455,,,,4.2,9.1,0.455,0.455,2.5,3.2,0.763,1.8,5.9,7.7,1.7,1.1,0.7,,4.2,10.8,6.0
105,Aaron James,SF,22,NOJ,76,,22.8,4.9,10.2,0.477,,,,4.9,10.2,0.477,0.477,1.9,2.5,0.778,1.8,3.0,4.8,0.9,0.5,0.2,,2.9,11.7,9.0
106,Charles Johnson,SG,25,GSW,79,,27.5,5.0,12.1,0.412,,,,5.0,12.1,0.412,0.412,0.9,1.3,0.735,1.7,2.2,3.9,2.9,1.7,0.1,,2.6,10.9,9.2
107,George Johnson,C,26,GSW,82,,17.5,1.9,3.9,0.476,,,,1.9,3.9,0.476,0.476,0.7,1.1,0.659,2.6,4.4,7.0,0.8,0.4,1.7,,2.5,4.4,4.9
108,John Johnson,SF,27,POR,80,,31.8,6.6,13.5,0.487,,,,6.6,13.5,0.487,0.487,3.0,3.8,0.784,2.0,4.2,6.3,3.0,0.9,0.5,,3.1,16.1,9.9
109,Mickey Johnson,PF,22,CHI,38,,7.7,1.4,3.1,0.449,,,,1.4,3.1,0.449,0.449,1.0,1.5,0.638,0.8,1.6,2.5,0.5,0.3,0.3,,1.5,3.8,15.3
110,Ollie Johnson,SF,25,TOT,73,,22.8,2.8,5.9,0.473,,,,2.8,5.9,0.473,0.473,1.3,1.6,0.833,1.2,2.1,3.3,1.5,0.8,0.5,,2.4,6.9,10.1
111,Dwight Jones,C,22,ATL,75,,27.8,4.3,10.0,0.43,,,,4.3,10.0,0.43,0.43,1.8,2.4,0.721,3.1,6.1,9.3,2.0,0.7,0.7,,3.0,10.4,10.1
112,Jimmy Jones,PG,30,WSB,73,,19.5,2.8,5.5,0.518,,,,2.8,5.5,0.518,0.518,1.4,1.9,0.725,0.5,1.4,1.9,2.2,1.0,0.1,,2.6,7.1,5.9
117,Len Kosmalski,C,23,KCO,67,,6.2,0.5,1.2,0.398,,,,0.5,1.2,0.398,0.398,0.4,0.4,0.828,0.5,1.3,1.8,0.6,0.1,0.1,,1.0,1.3,2.2
118,Tom Kozelko,PF,23,WSB,73,,10.3,0.8,2.3,0.359,,,,0.8,2.3,0.359,0.359,0.4,0.5,0.861,0.7,1.2,1.9,0.6,0.4,0.1,,1.7,2.1,1.7
119,Steve Kuberski,SF,27,MIL,59,,8.8,1.1,2.7,0.39,,,,1.1,2.7,0.39,0.39,0.7,0.9,0.786,0.9,1.2,2.1,0.6,0.2,0.1,,1.0,2.8,4.9
120,Kevin Kunnert,C,23,HOU,75,,24.0,4.6,9.0,0.512,,,,4.6,9.0,0.512,0.512,1.5,2.3,0.686,2.9,5.6,8.4,1.4,0.5,1.1,,3.0,10.8,12.9
121,Sam Lacey,C,26,KCO,81,,41.7,4.8,11.3,0.427,,,,4.8,11.3,0.427,0.427,1.8,2.4,0.754,2.8,11.4,14.2,5.3,1.7,2.1,,3.4,11.5,12.8
122,Bob Lanier*,C,26,DET,76,,39.3,9.6,18.9,0.51,,,,9.6,18.9,0.51,0.51,4.8,5.9,0.802,3.0,9.1,12.0,4.6,1.0,2.3,,3.1,24.0,21.3
123,Stu Lantz,SG,28,TOT,75,,23.8,3.0,7.5,0.406,,,,3.0,7.5,0.406,0.406,2.6,3.1,0.838,1.2,1.4,2.6,2.5,0.7,0.2,,2.2,8.6,4.7
124,Clyde Lee,C-PF,30,TOT,80,,30.7,2.2,5.3,0.412,,,,2.2,5.3,0.412,0.412,1.5,2.2,0.672,3.6,5.9,9.5,1.3,0.4,0.3,,3.6,5.9,3.9
127,Bob Love,PF,32,CHI,61,,39.4,8.8,20.6,0.429,,,,8.8,20.6,0.429,0.429,4.3,5.2,0.83,1.6,4.7,6.3,1.7,1.0,0.2,,3.4,22.0,19.1
129,Phil Lumpkin,PG,23,POR,48,,16.5,1.8,4.0,0.453,,,,1.8,4.0,0.453,0.453,0.6,0.8,0.769,0.2,1.0,1.2,3.7,0.4,0.1,,1.7,4.2,2.1
130,Pete Maravich*,SG,27,NOJ,79,,36.1,8.3,19.8,0.419,,,,8.3,19.8,0.419,0.419,4.9,6.1,0.811,1.2,4.2,5.3,6.2,1.5,0.2,,2.9,21.5,25.9
131,Jack Marin,SF,30,BUF,81,,26.5,4.7,10.3,0.455,,,,4.7,10.3,0.455,0.455,2.4,2.7,0.869,1.3,3.2,4.5,1.6,0.6,0.2,,2.9,11.8,10.7
132,LaRue Martin,C,24,POR,81,,16.9,2.9,6.4,0.452,,,,2.9,6.4,0.452,0.452,1.2,1.8,0.697,1.7,3.4,5.0,0.9,0.4,0.6,,3.0,7.0,4.4
134,Bob McAdoo*,C,23,BUF,82,,43.2,13.4,26.1,0.512,,,,13.4,26.1,0.512,0.512,7.8,9.7,0.805,3.7,10.3,14.1,2.2,1.1,2.1,,3.4,34.5,31.1
135,Glenn McDonald,SF,22,BOS,62,,6.4,1.1,2.9,0.385,,,,1.1,2.9,0.385,0.385,0.5,0.6,0.757,0.3,0.8,1.1,0.4,0.1,0.1,,0.9,2.7,5.6
136,Jon McGlocklin,SG,31,MIL,79,,23.5,4.1,8.2,0.496,,,,4.1,8.2,0.496,0.496,0.8,0.9,0.875,0.3,1.2,1.5,3.2,0.6,0.1,,1.8,9.0,4.1
138,Jim McMillian,SF,26,BUF,62,,34.4,5.6,11.2,0.499,,,,5.6,11.2,0.499,0.499,3.1,3.7,0.84,2.0,4.2,6.2,2.5,1.1,0.2,,2.1,14.3,15.8
139,Larry McNeill,PF,24,KCO,80,,21.9,3.7,8.1,0.459,,,,3.7,8.1,0.459,0.459,2.4,3.0,0.784,1.9,4.4,6.2,0.9,0.9,0.3,,2.9,9.8,9.7
140,Cliff Meely,PF,27,HOU,48,,15.7,3.3,7.3,0.447,,,,3.3,7.3,0.447,0.447,1.4,2.0,0.723,1.1,2.3,3.4,0.9,0.4,0.4,,2.4,7.9,4.0
142,Dean Meminger,PG,26,ATL,80,,27.2,2.9,6.3,0.466,,,,2.9,6.3,0.466,0.466,2.1,3.3,0.639,1.1,1.6,2.7,5.0,1.5,0.1,,2.0,7.9,6.0
143,John Mengelt,SG,25,DET,80,,24.9,4.2,8.8,0.479,,,,4.2,8.8,0.479,0.479,2.6,3.1,0.851,0.5,1.9,2.4,2.5,0.9,0.1,,2.5,11.0,10.7
144,Steve Mix,PF,27,PHI,46,,38.0,6.1,12.7,0.481,,,,6.1,12.7,0.481,0.481,3.5,4.5,0.776,3.4,7.5,10.9,2.2,1.7,0.5,,3.8,15.6,13.9
145,Eric Money,SG,19,DET,66,,13.5,2.2,4.8,0.451,,,,2.2,4.8,0.451,0.451,0.5,0.7,0.689,0.4,0.9,1.3,1.5,0.5,0.0,,1.8,4.8,13.0
146,Earl Monroe*,SG,30,NYK,78,,36.1,8.6,18.7,0.457,,,,8.6,18.7,0.457,0.457,3.8,4.6,0.827,0.7,3.5,4.2,3.5,1.4,0.4,,2.6,20.9,20.7
147,Otto Moore,C,28,TOT,42,,25.4,2.8,6.2,0.45,,,,2.8,6.2,0.45,0.45,1.1,1.6,0.667,2.2,5.7,7.9,2.0,0.5,1.0,,3.5,6.7,9.0
148,Jeff Mullins,SG,32,GSW,66,,17.3,3.5,7.8,0.455,,,,3.5,7.8,0.455,0.455,1.1,1.3,0.816,0.7,1.2,1.9,2.3,0.9,0.2,,1.9,8.2,4.8
149,Calvin Murphy*,PG,26,HOU,78,,32.2,7.1,14.8,0.484,,,,7.1,14.8,0.484,0.484,4.4,4.9,0.883,0.7,1.6,2.2,4.9,1.6,0.1,,3.6,18.7,21.0
150,Lloyd Neal,PF,24,POR,82,,27.8,5.0,10.6,0.471,,,,5.0,10.6,0.471,0.471,2.3,3.6,0.641,2.3,6.1,8.4,1.7,0.5,1.1,,2.9,12.3,15.5
151,Don Nelson*,SF,34,BOS,79,,26.0,5.4,9.9,0.539,,,,5.4,9.9,0.539,0.539,3.3,4.0,0.827,1.6,4.3,5.9,2.3,0.4,0.2,,3.0,14.0,6.4
152,Louie Nelson,PG,23,NOJ,72,,26.4,4.3,9.4,0.452,,,,4.3,9.4,0.452,0.452,2.7,3.5,0.768,1.0,1.7,2.7,2.5,0.9,0.1,,2.6,11.2,12.5
153,Mike Newlin,SG,26,HOU,79,,34.3,5.5,11.5,0.482,,,,5.5,11.5,0.482,0.482,3.4,3.9,0.869,0.7,2.6,3.3,5.1,1.4,0.1,,3.6,14.4,18.6
154,Connie Norman,SG,21,PHI,12,,6.0,1.9,3.7,0.523,,,,1.9,3.7,0.523,0.523,0.2,0.3,0.667,0.3,0.8,1.0,0.3,0.3,0.1,,0.8,4.0,5.9
155,Willie Norwood,SF,27,DET,24,,14.5,2.7,5.1,0.52,,,,2.7,5.1,0.52,0.52,1.3,1.8,0.738,1.3,2.4,3.7,0.7,1.0,0.0,,2.1,6.6,6.9
157,Steve Patterson,C,26,CLE,81,,15.7,2.0,4.8,0.416,,,,2.0,4.8,0.416,0.416,0.6,0.9,0.658,1.4,2.7,4.1,1.1,0.3,0.2,,1.6,4.6,3.1
158,Curtis Perry,PF,26,PHO,79,,34.0,5.5,11.6,0.477,,,,5.5,11.6,0.477,0.477,2.3,3.2,0.719,4.4,7.5,11.9,2.4,1.4,1.0,,3.6,13.4,13.3
159,Geoff Petrie,PG,26,POR,80,,38.9,7.5,16.5,0.456,,,,7.5,16.5,0.456,0.456,3.3,3.9,0.839,0.5,2.1,2.6,5.3,1.0,0.2,,2.7,18.3,18.9
160,Howard Porter,SF,26,TOT,58,,20.1,3.5,7.1,0.488,,,,3.5,7.1,0.488,0.488,1.1,1.4,0.835,1.4,3.0,4.4,0.3,0.4,0.4,,1.6,8.1,8.9
161,Kevin Porter,PG,24,WSB,81,,32.0,5.0,10.2,0.491,,,,5.0,10.2,0.491,0.491,1.6,2.3,0.704,0.7,1.2,1.9,8.0,1.9,0.1,,4.0,11.6,12.6
162,Jim Price,PG,25,TOT,50,,37.4,6.3,14.3,0.442,,,,6.3,14.3,0.442,0.442,3.4,3.9,0.871,1.2,2.7,4.0,5.7,2.2,0.5,,3.6,16.1,11.7
163,Ed Ratleff,SF,24,HOU,80,,32.0,4.9,10.6,0.461,,,,4.9,10.6,0.461,0.461,2.0,2.4,0.826,2.3,3.4,5.7,3.2,1.8,0.6,,2.9,11.8,11.1
164,Clifford Ray,C,26,GSW,82,,30.7,3.6,7.0,0.522,,,,3.6,7.0,0.522,0.522,2.1,3.5,0.602,3.2,7.5,10.6,2.2,1.2,1.4,,3.7,9.4,6.9
165,Kevin Restani,PF,23,MIL,76,,23.1,2.5,5.6,0.44,,,,2.5,5.6,0.44,0.44,0.5,0.6,0.714,1.7,3.6,5.3,1.6,0.5,0.3,,2.3,5.4,6.0
167,Pat Riley*,SF,29,LAL,46,,22.1,4.8,11.4,0.419,,,,4.8,11.4,0.419,0.419,1.5,2.0,0.742,0.5,1.3,1.8,2.6,0.8,0.1,,2.8,11.0,4.7
