Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,pre_pts
15,Tim Bassett,PF,27,NJN,82,,18.4,1.4,3.8,0.371,,,,1.4,3.8,0.371,0.371,1.1,1.6,0.679,2.1,3.0,5.1,1.2,0.5,0.4,1.3,2.7,3.9,2.8
17,Ron Behagen,PF,28,TOT,15,,11.0,1.9,4.1,0.452,,,,1.9,4.1,0.452,0.452,0.7,0.9,0.769,0.9,1.9,2.8,0.5,0.3,0.1,0.7,2.4,4.4,3.8
18,Kent Benson,C,24,MIL,82,,26.0,5.0,9.7,0.518,,,,5.0,9.7,0.518,0.518,2.2,3.0,0.735,2.3,4.8,7.1,2.5,1.1,1.0,1.9,3.4,12.3,9.6
19,Del Beshore,PG,22,MIL,1,,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
20,Henry Bibby,PG,29,PHI,82,,31.0,4.5,10.6,0.423,,,,4.5,10.6,0.423,0.423,3.2,4.1,0.794,0.9,2.1,3.0,4.5,0.9,0.1,2.4,2.4,12.2,9.0
22,Otis Birdsong,SG,23,KCK,82,,34.6,9.0,17.8,0.509,,,,9.0,17.8,0.509,0.509,3.6,5.0,0.725,2.1,2.2,4.3,3.4,1.5,0.2,2.4,3.1,21.7,22.7
23,Ron Boone,SG,32,LAL,82,,19.3,3.2,6.9,0.455,,,,3.2,6.9,0.455,0.455,1.1,1.3,0.865,0.6,1.1,1.8,1.9,0.8,0.1,1.8,2.1,7.4,12.4
24,Tom Boswell,PF,25,DEN,79,,27.9,4.1,7.6,0.532,,,,4.1,7.6,0.532,0.532,2.5,3.6,0.697,3.1,3.7,6.8,3.1,0.6,0.6,2.3,3.3,10.6,11.4
26,Winford Boynes,SG,21,NJN,69,,17.0,3.7,8.6,0.43,,,,3.7,8.6,0.43,0.43,1.9,2.4,0.787,0.9,1.4,2.2,1.1,0.6,0.1,1.7,1.7,9.3,8.5
27,Alonzo Bradley,SF,25,HOU,34,,7.2,1.1,2.6,0.42,,,,1.1,2.6,0.42,0.42,0.6,1.0,0.667,0.4,1.0,1.4,0.5,0.1,0.0,0.5,1.0,2.8,1.9
28,Mike Bratz,PG,23,PHO,77,,16.8,3.1,6.9,0.454,,,,3.1,6.9,0.454,0.454,1.8,2.2,0.818,0.7,1.1,1.8,2.3,0.8,0.1,1.8,2.0,8.1,8.5
29,Jim Brewer,PF,27,TOT,80,,20.1,1.8,4.0,0.442,,,,1.8,4.0,0.442,0.442,0.3,0.8,0.413,2.0,4.0,5.9,1.1,0.8,0.8,1.2,2.2,3.9,2.9
30,Ron Brewer,SG,23,POR,81,,30.3,5.4,10.8,0.494,,,,5.4,10.8,0.494,0.494,2.6,3.2,0.82,1.1,1.7,2.8,2.0,1.3,1.0,1.9,2.2,13.3,15.7
31,Junior Bridgeman,SG,25,MIL,82,,23.9,6.6,13.0,0.506,,,,6.6,13.0,0.506,0.506,2.3,2.8,0.829,1.4,2.2,3.6,2.0,1.1,0.5,1.7,2.2,15.5,17.6
32,Allan Bristow,SF,27,SAS,74,,17.9,2.4,4.8,0.492,,,,2.4,4.8,0.492,0.492,1.7,2.0,0.832,1.1,2.3,3.3,3.1,0.8,0.2,1.5,2.1,6.4,11.6
33,Fred Brown,PG,30,SEA,77,,25.5,5.8,12.4,0.469,,,,5.8,12.4,0.469,0.469,2.4,2.7,0.888,0.5,1.7,2.2,3.4,1.5,0.3,2.1,1.8,14.0,12.0
34,John Brown,SF,27,CHI,77,,16.4,2.0,4.1,0.479,,,,2.0,4.1,0.479,0.479,1.1,1.3,0.857,1.1,2.0,3.1,1.4,0.2,0.1,1.2,2.3,5.0,3.5
35,Joe Bryant,PF,24,PHI,70,,15.2,2.9,6.8,0.429,,,,2.9,6.8,0.429,0.429,1.8,2.4,0.724,1.4,2.3,3.7,1.5,0.7,0.1,1.6,2.4,7.6,9.3
36,Quinn Buckner,PG,24,MIL,81,,21.7,3.1,6.8,0.454,,,,3.1,6.8,0.454,0.454,1.0,1.5,0.632,0.7,1.9,2.6,5.8,1.9,0.2,2.6,2.8,7.2,10.7
38,Tom Burleson,C,26,KCK,56,,16.6,2.8,6.1,0.459,,,,2.8,6.1,0.459,0.459,2.2,3.0,0.716,1.5,3.5,5.0,0.9,0.5,1.0,1.1,3.3,7.8,2.6
39,Don Buse,PG,28,PHO,82,,31.0,3.5,7.0,0.495,,,,3.5,7.0,0.495,0.495,0.9,1.1,0.769,0.5,2.1,2.6,4.3,1.9,0.2,1.2,1.8,7.8,7.7
40,Marty Byrnes,SF,22,TOT,79,,16.0,2.4,4.9,0.481,,,,2.4,4.9,0.481,0.481,1.3,1.9,0.688,1.1,1.3,2.4,1.3,0.3,0.1,1.5,1.4,6.1,2.0
41,Corky Calhoun,SF,28,IND,81,,16.4,1.9,4.1,0.457,,,,1.9,4.1,0.457,0.457,0.9,1.1,0.837,0.8,2.1,2.9,1.3,0.5,0.2,0.7,2.3,4.7,1.1
42,Austin Carr,SG,30,CLE,82,,33.1,6.7,14.2,0.475,,,,6.7,14.2,0.475,0.475,3.6,4.4,0.816,1.9,1.6,3.5,2.6,0.9,0.2,2.1,2.6,17.0,11.8
43,Kenny Carr,PF,23,LAL,72,,16.0,3.1,6.3,0.5,,,,3.1,6.3,0.5,0.5,1.2,1.9,0.606,1.0,3.1,4.1,0.8,0.5,0.4,1.6,2.1,7.4,11.8
44,M.L. Carr,SF,28,DET,80,,40.1,7.3,14.3,0.514,,,,7.3,14.3,0.514,0.514,4.0,5.4,0.743,2.7,4.6,7.4,3.3,2.5,0.6,3.2,3.5,18.7,11.1
45,Ron Carter,SG,22,LAL,46,,7.2,1.2,2.7,0.435,,,,1.2,2.7,0.435,0.435,0.8,1.2,0.667,0.5,0.5,1.0,0.5,0.4,0.2,0.9,1.2,3.1,2.5
46,Harvey Catchings,C,27,TOT,57,,16.6,1.8,4.3,0.42,,,,1.8,4.3,0.42,0.42,1.1,1.4,0.769,1.8,3.5,5.3,0.8,0.4,1.6,1.5,2.3,4.6,3.2
47,Don Chaney,SG,32,BOS,65,,16.5,2.7,6.4,0.42,,,,2.7,6.4,0.42,0.42,0.6,0.6,0.857,1.0,1.2,2.2,1.2,1.1,0.2,1.0,2.6,5.9,2.8
48,Maurice Cheeks,PG,22,PHI,82,,29.4,3.6,7.0,0.51,,,,3.6,7.0,0.51,0.51,1.2,1.7,0.721,0.8,2.3,3.1,5.3,2.1,0.1,2.4,2.4,8.4,11.4
49,Phil Chenier,SG,28,WSB,27,,14.3,2.6,5.9,0.437,,,,2.6,5.9,0.437,0.437,0.7,1.0,0.643,0.1,0.6,0.7,1.1,0.1,0.2,1.1,1.0,5.8,7.6
50,Jim Chones,C,29,CLE,82,,34.8,5.8,13.1,0.44,,,,5.8,13.1,0.44,0.44,1.9,2.6,0.735,3.2,7.1,10.3,2.2,0.6,1.2,2.3,3.4,13.4,10.6
51,Jim Cleamons,PG,29,NYK,79,,30.3,3.9,8.3,0.473,,,,3.9,8.3,0.473,0.473,1.6,2.2,0.76,0.8,2.0,2.8,4.8,0.9,0.1,1.8,1.9,9.5,6.6
53,Doug Collins,SG,27,PHI,47,,33.9,7.6,15.3,0.499,,,,7.6,15.3,0.499,0.499,4.3,5.3,0.814,0.8,1.9,2.6,4.1,1.1,0.4,2.8,3.0,19.5,13.8
54,Michael Cooper,SG,22,LAL,3,,2.3,1.0,2.0,0.5,,,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,2.0,8.8
55,Wayne Cooper,C,22,GSW,65,,12.2,2.0,4.5,0.437,,,,2.0,4.5,0.437,0.437,0.6,0.9,0.672,1.4,2.9,4.3,0.3,0.1,0.7,0.8,1.8,4.6,11.0
56,Dave Corzine,C,22,WSB,59,,9.0,1.1,2.0,0.534,,,,1.1,2.0,0.534,0.534,0.8,1.1,0.778,0.9,1.6,2.5,0.8,0.2,0.2,0.9,1.1,3.0,2.9
57,Dave Cowens*,C,30,BOS,68,,37.0,7.2,14.9,0.483,,,,7.2,14.9,0.483,0.483,2.2,2.8,0.807,2.2,7.4,9.6,3.6,1.1,0.8,2.6,3.9,16.6,14.2
59,Charlie Criss,PG,30,ATL,54,,16.3,2.0,5.4,0.377,,,,2.0,5.4,0.377,0.377,1.2,1.6,0.779,0.4,0.8,1.1,2.6,0.8,0.1,1.5,1.3,5.3,8.3
62,Bob Dandridge,SF,31,WSB,78,,33.7,8.1,16.2,0.499,,,,8.1,16.2,0.499,0.499,4.2,5.1,0.825,1.4,4.3,5.7,4.7,0.9,0.7,2.8,3.3,20.4,17.4
63,Adrian Dantley*,SF,22,LAL,60,,29.6,6.2,12.2,0.51,,,,6.2,12.2,0.51,0.51,4.9,5.7,0.854,2.2,3.5,5.7,2.3,1.1,0.2,2.6,2.7,17.3,28.0
64,Brad Davis,PG,23,TOT,27,,11.0,1.1,2.0,0.564,,,,1.1,2.0,0.564,0.564,0.6,0.9,0.696,0.0,0.6,0.6,1.9,0.6,0.1,0.6,1.2,2.9,4.6
65,Harry Davis,SF,23,CLE,40,,9.9,1.7,3.8,0.431,,,,1.7,3.8,0.431,0.431,0.8,1.1,0.698,0.7,1.0,1.7,0.4,0.3,0.2,0.6,1.7,4.1,3.3
66,Johnny Davis,PG,23,IND,79,,37.6,7.2,15.7,0.456,,,,7.2,15.7,0.456,0.456,4.0,5.0,0.793,0.9,1.5,2.4,5.7,1.2,0.3,2.7,2.2,18.3,15.9
67,Walter Davis,SF,24,PHO,79,,30.8,9.7,17.2,0.561,,,,9.7,17.2,0.561,0.561,4.3,5.2,0.831,1.4,3.3,4.7,4.3,1.9,0.3,3.7,3.2,23.6,21.5
68,Darryl Dawkins,C,22,PHI,78,,26.1,5.5,10.7,0.517,,,,5.5,10.7,0.517,0.517,2.0,3.0,0.672,1.6,6.5,8.1,1.6,0.4,1.8,2.5,3.8,13.1,14.7
69,Coby Dietrick,C,30,SAS,76,,19.6,2.8,5.3,0.523,,,,2.8,5.3,0.523,0.523,1.0,1.3,0.798,1.2,3.0,4.1,2.6,0.9,0.5,1.2,2.7,6.5,6.9
71,Leon Douglas,C,24,DET,78,,28.4,4.4,8.9,0.49,,,,4.4,8.9,0.49,0.49,2.7,4.2,0.634,3.2,5.3,8.5,0.9,0.5,0.7,2.4,4.1,11.4,8.1
72,John Drew,SF,24,ATL,79,,30.5,8.2,17.4,0.473,,,,8.2,17.4,0.473,0.473,6.3,8.6,0.731,2.8,3.8,6.6,1.5,1.6,0.2,2.7,4.2,22.7,19.5
74,Mike Dunleavy,SG,24,HOU,74,,20.1,2.9,5.7,0.506,,,,2.9,5.7,0.506,0.506,2.1,2.5,0.864,0.4,1.4,1.7,4.4,0.8,0.1,1.8,2.3,8.0,8.0
75,T.R. Dunn,SG,23,POR,80,,22.9,3.1,6.9,0.448,,,,3.1,6.9,0.448,0.448,1.5,2.0,0.772,1.8,2.5,4.3,1.3,1.1,0.3,1.2,2.1,7.7,6.9
76,James Edwards,C,23,IND,82,,31.0,6.5,13.0,0.501,,,,6.5,13.0,0.501,0.501,3.6,5.4,0.676,2.2,6.3,8.5,1.1,0.7,1.3,2.0,4.4,16.7,15.7
77,Bob Elliott,PF,23,NJN,14,,20.1,2.9,5.2,0.562,,,,2.9,5.2,0.562,0.562,2.9,4.0,0.732,1.1,2.9,4.0,1.6,0.4,0.3,1.9,2.4,8.8,5.7
78,Bo Ellis,PF,24,DEN,42,,6.4,1.0,2.2,0.457,,,,1.0,2.2,0.457,0.457,0.7,0.9,0.806,0.4,1.1,1.5,0.2,0.2,0.3,0.5,1.1,2.7,3.4
79,Len Elmore,C,26,IND,80,,15.8,1.7,4.3,0.406,,,,1.7,4.3,0.406,0.406,0.7,1.0,0.718,1.4,3.6,5.0,0.9,0.8,1.0,0.9,2.3,4.2,4.5
80,Alex English*,SF,25,IND,81,,33.3,7.0,13.6,0.511,,,,7.0,13.6,0.511,0.511,2.1,2.8,0.752,3.1,5.0,8.1,3.3,0.9,1.0,2.4,2.6,16.0,16.9
82,Julius Erving*,SF,28,PHI,78,,35.9,9.2,18.7,0.491,,,,9.2,18.7,0.491,0.491,4.8,6.4,0.745,2.5,4.7,7.2,4.6,1.7,1.3,4.0,2.7,23.1,26.9
83,Chris Ford,SG,30,TOT,81,,33.8,6.6,14.1,0.471,,,,6.6,14.1,0.471,0.471,2.1,2.8,0.758,1.5,1.9,3.4,4.6,1.4,0.3,2.6,2.6,15.4,11.2
84,Don Ford,PF,26,LAL,79,,19.5,2.9,5.7,0.507,,,,2.9,5.7,0.507,0.507,0.9,1.1,0.809,1.1,2.3,3.4,1.3,0.6,0.3,1.2,2.2,6.7,4.2
85,Phil Ford,PG,22,KCK,79,,34.5,5.9,12.7,0.465,,,,5.9,12.7,0.465,0.465,4.1,5.1,0.813,0.4,1.9,2.3,8.6,2.2,0.1,4.1,3.1,15.9,16.2
87,Walt Frazier*,PG,33,CLE,12,,23.3,4.5,10.2,0.443,,,,4.5,10.2,0.443,0.443,1.8,2.3,0.778,0.6,1.1,1.7,2.7,1.1,0.2,1.8,1.8,10.8,3.3
88,World B. Free,PG,25,SDC,78,,37.9,10.2,21.2,0.481,,,,10.2,21.2,0.481,0.481,8.4,11.1,0.756,1.6,2.2,3.9,4.4,1.4,0.4,3.8,3.2,28.8,30.2
89,Terry Furlow,SG,24,TOT,78,,21.6,5.0,10.3,0.483,,,,5.0,10.3,0.483,0.483,2.1,2.5,0.836,1.0,1.2,2.1,2.4,0.7,0.4,1.7,1.6,12.0,13.9
90,Mike Gale,SG,28,SAS,82,,25.9,3.5,7.5,0.464,,,,3.5,7.5,0.464,0.464,1.1,1.3,0.843,0.5,1.8,2.3,4.6,1.9,0.5,1.9,2.3,8.0,6.6
91,Gus Gerard,SF,25,TOT,58,,8.0,1.4,3.3,0.433,,,,1.4,3.3,0.433,0.433,0.9,1.6,0.549,0.7,1.0,1.7,0.4,0.3,0.2,0.6,1.3,3.8,5.3
92,George Gervin*,SF,26,SAS,80,,36.1,11.8,21.9,0.541,,,,11.8,21.9,0.541,0.541,5.9,7.1,0.826,1.8,3.2,5.0,2.7,1.7,1.1,3.6,3.4,29.6,33.1
93,John Gianelli,C,28,MIL,82,,25.1,3.1,6.4,0.486,,,,3.1,6.4,0.486,0.486,0.9,1.2,0.706,1.5,3.5,5.0,2.0,0.5,0.7,1.3,2.4,7.1,3.2
94,Artis Gilmore*,C,29,CHI,82,,39.8,9.2,16.0,0.575,,,,9.2,16.0,0.575,0.575,5.3,7.2,0.739,3.6,9.1,12.7,3.3,0.6,1.9,3.8,3.4,23.7,17.8
95,Jack Givens,SF,22,ATL,74,,18.2,3.2,7.6,0.415,,,,3.2,7.6,0.415,0.415,1.4,1.8,0.756,1.3,1.6,2.9,1.1,1.0,0.2,1.0,1.6,7.7,5.7
96,Mike Glenn,SG,23,NYK,75,,15.6,3.5,6.5,0.541,,,,3.5,6.5,0.541,0.541,0.8,0.8,0.905,0.4,0.7,1.1,1.8,0.5,0.1,0.9,1.5,7.8,5.9
97,Glen Gondrezick,SF,23,NYK,75,,21.4,2.1,4.3,0.494,,,,2.1,4.3,0.494,0.494,0.7,1.3,0.567,2.0,3.7,5.7,1.4,1.3,0.2,1.3,3.0,5.0,6.6
99,Mike Green,C,27,SAS,76,,21.6,3.1,6.3,0.493,,,,3.1,6.3,0.493,0.493,1.3,1.9,0.701,1.7,2.9,4.7,1.5,0.5,1.6,1.2,3.0,7.5,7.7
103,Kevin Grevey,SF,25,WSB,65,,28.6,6.4,14.2,0.453,,,,6.4,14.2,0.453,0.453,2.7,3.4,0.772,1.4,2.2,3.6,2.4,0.7,0.2,1.8,2.4,15.5,14.0
104,Paul Griffin,PF,25,NOJ,77,,18.2,1.4,2.9,0.475,,,,1.4,2.9,0.475,0.475,1.2,1.9,0.619,1.6,3.4,5.1,1.8,0.7,0.5,1.5,2.6,3.9,6.3
105,Bob Gross,SF,25,POR,53,,27.2,3.9,8.4,0.472,,,,3.9,8.4,0.472,0.472,1.8,2.2,0.807,2.0,2.7,4.7,3.5,1.3,0.9,2.3,3.0,9.7,8.7
106,Ernie Grunfeld,SF,23,MIL,82,,21.7,4.0,8.1,0.493,,,,4.0,8.1,0.493,0.493,2.3,3.1,0.761,1.5,2.9,4.4,2.6,0.7,0.2,1.7,2.7,10.3,5.9
108,James Hardy,SF,22,NOJ,68,,21.4,2.9,6.3,0.46,,,,2.9,6.3,0.46,0.46,0.9,1.3,0.693,1.8,2.8,4.6,1.0,0.8,0.9,1.4,2.0,6.7,5.5
109,Joe Hassett,SG,23,SEA,55,,8.4,1.8,3.8,0.474,,,,1.8,3.8,0.474,0.474,0.4,0.4,1.0,0.2,0.6,0.8,0.8,0.3,0.1,0.6,1.1,4.1,7.1
110,Steve Hawes,PF,28,ATL,81,,27.2,4.6,9.3,0.492,,,,4.6,9.3,0.492,0.492,1.3,1.6,0.818,2.3,5.0,7.3,2.3,1.0,0.6,1.8,3.3,10.5,9.3
112,Elvin Hayes*,PF,33,WSB,82,,37.9,8.8,18.0,0.487,,,,8.8,18.0,0.487,0.487,4.3,6.5,0.654,3.8,8.3,12.1,1.7,0.9,2.3,2.9,3.8,21.8,23.0
113,Spencer Haywood*,PF,29,TOT,68,,34.7,8.8,17.7,0.494,,,,8.8,17.7,0.494,0.494,3.4,4.3,0.791,2.5,5.3,7.8,1.9,0.6,1.2,2.9,3.5,20.9,9.7
114,Gar Heard,PF,30,PHO,63,,19.3,2.6,5.8,0.441,,,,2.6,5.8,0.441,0.441,1.1,1.6,0.689,1.6,4.0,5.6,1.0,0.8,0.9,1.0,2.2,6.3,5.0
115,Tom Henderson,PG,27,WSB,70,,29.7,4.3,9.2,0.466,,,,4.3,9.2,0.466,0.466,2.2,2.8,0.8,0.7,1.6,2.3,6.0,1.2,0.1,2.1,1.8,10.8,5.5
119,Armond Hill,PG,25,ATL,82,,30.8,3.6,8.3,0.434,,,,3.6,8.3,0.434,0.434,3.0,3.5,0.854,0.5,1.5,2.0,5.9,1.2,0.2,2.5,3.6,10.2,6.1
120,Darnell Hillman,PF,29,KCK,78,,20.7,2.7,5.5,0.493,,,,2.7,5.5,0.493,0.493,1.6,2.9,0.558,1.8,3.8,5.5,1.2,0.6,0.8,1.7,3.7,7.0,4.0
122,Lionel Hollins,PG,25,POR,64,,30.7,6.3,13.8,0.454,,,,6.3,13.8,0.454,0.454,2.7,3.5,0.778,0.5,1.8,2.3,5.1,1.8,0.4,3.5,3.1,15.3,11.2
126,Kim Hughes,C,26,DEN,81,,13.4,1.2,2.2,0.538,,,,1.2,2.2,0.538,0.538,0.2,0.6,0.4,1.4,2.8,4.1,0.9,0.7,1.3,1.0,2.7,2.6,3.1
127,Dan Issel*,C,30,DEN,81,,33.9,6.6,12.7,0.517,,,,6.6,12.7,0.517,0.517,3.9,5.2,0.754,3.0,6.1,9.1,3.1,0.8,0.6,2.1,2.9,17.0,23.8
128,Phil Jackson*,PF,33,NJN,59,,18.1,2.4,5.1,0.475,,,,2.4,5.1,0.475,0.475,1.5,1.8,0.819,1.0,2.0,3.0,1.4,0.8,0.4,1.3,2.8,6.3,4.1
131,Clemon Johnson,C,22,POR,74,,10.7,1.4,2.9,0.47,,,,1.4,2.9,0.47,0.47,0.5,1.0,0.486,1.1,1.9,3.1,1.1,0.3,0.5,0.9,1.6,3.2,6.0
132,Dennis Johnson*,SG,24,SEA,80,,34.0,6.0,13.9,0.434,,,,6.0,13.9,0.434,0.434,3.8,4.9,0.781,1.8,2.9,4.7,3.5,1.3,1.2,2.4,2.6,15.9,19.0
133,Eddie Johnson,SG,23,ATL,78,,30.9,6.4,12.6,0.51,,,,6.4,12.6,0.51,0.51,3.1,3.7,0.832,0.8,1.3,2.2,4.6,1.6,0.1,2.7,3.1,16.0,18.5
134,George Johnson,C,30,NJN,78,,26.4,2.6,6.2,0.427,,,,2.6,6.2,0.427,0.427,1.3,1.8,0.761,2.6,5.3,7.9,1.1,0.9,3.2,2.3,4.0,6.6,7.2
135,George Johnson,PF,22,MIL,67,,17.3,2.5,5.1,0.482,,,,2.5,5.1,0.482,0.482,1.3,1.7,0.718,1.6,3.8,5.4,1.2,1.1,0.7,1.5,2.8,6.2,7.2
136,John Johnson,SF,31,SEA,82,,29.1,4.3,10.0,0.434,,,,4.3,10.0,0.434,0.434,2.3,3.0,0.76,1.5,3.5,5.0,4.4,0.7,0.3,3.1,3.0,11.0,11.3
137,Marques Johnson,SF,22,MIL,77,,36.1,10.6,19.4,0.55,,,,10.6,19.4,0.55,0.55,4.3,5.7,0.76,2.8,4.9,7.6,3.0,1.5,1.2,2.2,2.4,25.6,21.7
138,Mickey Johnson,PF,26,CHI,82,,31.6,6.0,13.5,0.449,,,,6.0,13.5,0.449,0.449,3.3,4.0,0.83,2.4,5.3,7.6,4.6,1.1,0.7,3.8,3.5,15.4,19.1
139,Ollie Johnson,SF,29,CHI,71,,24.4,4.0,7.6,0.52,,,,4.0,7.6,0.52,0.52,1.2,1.5,0.8,0.8,2.4,3.2,2.3,0.8,0.5,1.6,2.6,9.2,7.7
140,Bobby Jones,PF,27,PHI,80,,28.8,4.7,8.8,0.537,,,,4.7,8.8,0.537,0.537,2.6,3.5,0.755,2.5,4.2,6.6,2.5,1.3,1.2,2.1,3.1,12.1,13.0
141,Caldwell Jones,C,28,PHI,78,,27.8,3.9,8.2,0.474,,,,3.9,8.2,0.474,0.474,1.6,2.1,0.747,2.3,7.3,9.6,1.9,0.5,2.0,2.0,3.9,9.3,7.4
142,Dwight Jones,C,26,HOU,81,,15.0,2.2,4.9,0.458,,,,2.2,4.9,0.458,0.458,1.2,1.6,0.727,1.4,2.7,4.0,0.7,0.4,0.3,1.3,2.5,5.7,8.9
143,Eddie Jordan,PG,24,NJN,82,,27.6,4.9,11.7,0.418,,,,4.9,11.7,0.418,0.418,2.6,3.3,0.777,0.9,1.7,2.6,4.5,2.5,0.5,3.0,2.5,12.4,13.3
144,Jeff Judkins,SF,22,BOS,81,,18.8,3.6,7.2,0.503,,,,3.6,7.2,0.503,0.503,1.5,1.8,0.815,0.9,1.5,2.4,1.8,1.0,0.1,1.3,2.3,8.8,5.4
145,Rich Kelley,C,25,NOJ,80,,33.8,5.5,10.9,0.506,,,,5.5,10.9,0.506,0.506,4.7,5.7,0.814,3.8,9.0,12.8,3.6,1.6,2.1,3.6,3.9,15.7,8.8
146,Larry Kenon,PF,26,SAS,81,,36.4,9.2,18.3,0.504,,,,9.2,18.3,0.504,0.504,3.6,4.3,0.845,3.2,6.5,9.8,4.1,1.9,0.2,3.7,2.4,22.1,20.1
147,Bernard King*,SF,22,NJN,82,,34.9,8.7,16.6,0.522,,,,8.7,16.6,0.522,0.522,4.3,7.5,0.564,3.1,5.1,8.2,3.6,1.4,0.5,3.9,4.0,21.6,9.3
148,Billy Knight,SF,26,TOT,79,,26.5,5.6,10.6,0.528,,,,5.6,10.6,0.528,0.528,3.2,3.7,0.841,1.2,3.2,4.4,1.9,0.8,0.1,2.8,2.0,14.3,13.1
149,Toby Knight,SF,23,NYK,82,,32.5,7.4,14.3,0.519,,,,7.4,14.3,0.519,0.519,1.8,2.5,0.704,2.5,4.2,6.7,1.5,0.7,0.7,2.0,3.8,16.6,19.1
150,Joel Kramer,PF,23,PHO,82,,17.1,2.2,4.5,0.489,,,,2.2,4.5,0.489,0.489,1.5,2.1,0.71,1.6,2.5,4.1,1.1,0.5,0.3,1.2,2.7,5.9,3.5
151,John Kuester,PG,23,DEN,33,,6.4,0.5,1.6,0.308,,,,0.5,1.6,0.308,0.308,0.4,0.4,0.929,0.2,0.2,0.4,1.1,0.5,0.0,0.6,0.9,1.4,1.2
152,Kevin Kunnert,C,27,SDC,81,,20.8,2.9,6.2,0.467,,,,2.9,6.2,0.467,0.467,0.7,1.0,0.659,2.5,4.5,7.0,1.4,0.6,1.5,1.7,3.8,6.5,7.0
153,Mitch Kupchak,PF,24,WSB,66,,24.3,5.6,10.4,0.539,,,,5.6,10.4,0.539,0.539,3.4,4.5,0.743,2.3,4.2,6.5,1.3,0.3,0.3,1.8,2.1,14.6,4.7
154,Sam Lacey,C,30,KCK,82,,32.0,4.3,8.5,0.502,,,,4.3,8.5,0.502,0.502,2.0,2.8,0.739,2.2,6.4,8.6,5.2,1.3,1.7,3.0,3.8,10.6,9.2
155,Tom LaGarde,C,23,SEA,23,,25.0,4.3,7.9,0.541,,,,4.3,7.9,0.541,0.541,2.5,4.1,0.6,2.7,5.6,8.3,1.4,0.3,0.8,2.0,3.3,11.0,4.7
156,John Lambert,PF,26,CLE,70,,14.7,2.1,4.7,0.45,,,,2.1,4.7,0.45,0.45,0.5,0.8,0.636,1.7,2.5,4.1,0.6,0.4,0.4,0.9,2.3,4.7,5.4
157,Mark Landsberger,PF,23,CHI,80,,24.5,3.5,7.3,0.475,,,,3.5,7.3,0.475,0.475,1.1,2.4,0.469,3.7,5.6,9.3,0.9,0.3,0.3,1.9,1.6,8.1,8.0
