球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
安托万-贾米森,09-10,-1,66,64,36.5,0.461,7.2,15.7,0.344,1.3,3.7,0.647,2.9,4.5,8.4,2.1,6.3,1.3,1.1,0.3,1.4,2.7,18.7,32,34
克里斯-保罗,09-10,鹈鹕,45,45,38.0,0.493,7.0,14.2,0.409,1.2,2.8,0.847,3.6,4.2,4.2,0.4,3.8,10.7,2.1,0.2,2.5,2.6,18.7,23,22
德隆-威廉姆斯,09-10,爵士,76,76,36.9,0.469,6.5,13.9,0.371,1.3,3.4,0.801,4.4,5.5,4.0,0.7,3.3,10.5,1.3,0.2,3.3,2.7,18.7,50,26
克里斯-卡曼,09-10,快船,76,76,34.3,0.49,7.8,15.8,0.0,0.0,0.1,0.749,3.0,4.0,9.3,2.4,6.8,1.6,0.5,1.2,2.9,2.8,18.5,29,47
德怀特-霍华德,09-10,魔术,82,82,34.7,0.612,6.2,10.2,0.0,0.0,0.1,0.592,5.9,10.0,13.2,3.5,9.7,1.8,0.9,2.8,3.3,3.5,18.3,59,23
保罗-加索尔,09-10,湖人,65,65,37.0,0.536,7.0,13.0,0.0,0.0,0.1,0.79,4.4,5.6,11.3,3.7,7.6,3.4,0.6,1.7,2.2,2.3,18.3,46,19
保罗-皮尔斯,09-10,凯尔特,71,71,34.0,0.472,5.8,12.2,0.414,1.5,3.7,0.852,5.2,6.1,4.4,0.5,3.8,3.1,1.2,0.4,2.3,2.8,18.3,45,26
杰拉德-华莱士,09-10,黄蜂,76,76,41.0,0.484,6.0,12.4,0.371,0.7,1.8,0.776,5.6,7.2,10.0,2.0,8.1,2.1,1.5,1.1,2.3,2.6,18.2,41,35
理查德-汉密尔顿,09-10,活塞,46,46,33.7,0.409,6.4,15.6,0.297,0.9,3.0,0.846,4.4,5.2,2.7,0.7,2.0,4.4,0.7,0.1,2.5,2.5,18.1,14,32
贾马尔-克劳福德,09-10,老鹰,79,0,31.1,0.449,6.3,14.0,0.382,2.1,5.4,0.857,3.4,4.0,2.5,0.4,2.1,3.0,0.8,0.2,1.7,1.7,18.0,51,28
蒂姆-邓肯,09-10,马刺,78,77,31.3,0.518,7.2,13.9,0.182,0.0,0.1,0.725,3.5,4.8,10.1,2.8,7.3,3.2,0.6,1.5,1.8,1.9,17.9,47,31
拉玛库斯-阿尔德里奇,09-10,开拓者,78,78,37.5,0.495,7.4,15.0,0.313,0.1,0.2,0.757,2.9,3.9,8.0,2.5,5.6,2.1,0.9,0.6,1.3,3.0,17.9,49,29
艾尔-哈灵顿,09-10,尼克斯,72,15,30.5,0.435,6.2,14.3,0.342,1.9,5.7,0.757,3.3,4.4,5.6,1.2,4.4,1.5,0.9,0.4,1.8,2.9,17.7,26,46
洛尔-邓,09-10,公牛,70,69,37.9,0.466,6.8,14.5,0.386,0.5,1.2,0.764,3.6,4.7,7.3,1.9,5.4,2.0,0.9,0.9,1.9,1.8,17.6,37,33
斯蒂芬-库里,09-10,勇士,80,77,36.2,0.462,6.6,14.3,0.437,2.1,4.8,0.885,2.2,2.5,4.5,0.6,3.9,5.9,1.9,0.2,3.1,3.2,17.5,25,55
O.J.-梅奥,09-10,灰熊,82,82,38.0,0.458,6.6,14.4,0.383,1.7,4.3,0.809,2.6,3.2,3.8,0.7,3.0,3.0,1.2,0.2,2.1,2.1,17.5,40,42
安德里亚-巴尼亚尼,09-10,猛龙,80,80,35.0,0.47,6.7,14.3,0.372,1.5,4.1,0.774,2.3,2.9,6.2,1.3,4.9,1.2,0.3,1.4,1.5,2.7,17.2,39,41
艾尔-杰弗森,09-10,森林狼,76,76,32.4,0.498,7.4,14.8,0.0,0.0,0.1,0.68,2.4,3.5,9.3,2.4,6.9,1.8,0.8,1.3,1.8,2.7,17.1,15,61
安德烈-伊格达拉,09-10,76人,82,82,38.9,0.443,6.0,13.7,0.31,1.1,3.7,0.733,3.8,5.2,6.5,1.0,5.5,5.8,1.7,0.7,2.7,1.8,17.1,27,55
德文-哈里斯,09-10,篮网,64,61,34.7,0.403,5.6,13.8,0.276,0.9,3.4,0.798,4.8,6.0,3.2,0.4,2.8,6.6,1.2,0.3,2.8,2.8,16.9,11,53
埃里克-戈登,09-10,快船,62,60,36.0,0.449,5.7,12.6,0.371,1.9,5.2,0.742,3.6,4.8,2.6,0.4,2.2,3.0,1.1,0.2,2.3,1.5,16.9,23,39
卡尔-兰德里,09-10,-1,80,29,30.9,0.536,6.2,11.6,0.333,0.0,0.0,0.806,4.3,5.3,5.9,2.4,3.5,0.8,0.7,0.8,1.7,2.9,16.8,34,46
罗德尼-斯塔基,09-10,活塞,73,67,34.2,0.405,6.2,15.2,0.228,0.2,1.1,0.833,4.1,4.9,3.8,0.9,2.9,4.8,1.4,0.2,2.2,2.8,16.6,23,50
杰森-特里,09-10,独行侠,77,12,33.0,0.438,5.9,13.5,0.365,1.8,4.8,0.866,3.0,3.5,1.8,0.2,1.6,3.8,1.2,0.2,1.4,1.8,16.6,51,26
文斯-卡特,09-10,魔术,75,74,30.8,0.428,5.8,13.5,0.367,1.6,4.3,0.84,3.4,4.1,3.9,0.4,3.5,3.1,0.7,0.2,1.4,2.5,16.6,54,21
马努-吉诺比利,09-10,马刺,75,22,28.7,0.441,5.3,12.0,0.377,1.8,4.7,0.87,4.1,4.7,3.8,0.9,2.9,4.9,1.4,0.3,2.1,2.1,16.5,46,29
史蒂夫-纳什,09-10,太阳,81,81,32.8,0.507,6.2,12.2,0.426,1.5,3.6,0.938,2.6,2.8,3.3,0.4,2.9,11.0,0.5,0.1,3.6,1.3,16.5,53,28
雷-阿伦,09-10,凯尔特,80,80,35.2,0.477,5.8,12.2,0.363,1.8,5.0,0.913,2.9,3.2,3.2,0.6,2.6,2.6,0.8,0.3,1.6,2.3,16.3,50,30
卡隆-巴特勒,09-10,-1,74,74,37.6,0.428,6.1,14.2,0.29,0.6,2.0,0.838,3.6,4.3,6.2,1.4,4.8,2.1,1.6,0.3,2.2,2.6,16.3,35,39
路易斯-斯科拉,09-10,火箭,82,82,32.6,0.514,6.8,13.3,0.2,0.0,0.1,0.779,2.5,3.3,8.6,2.1,6.5,2.1,0.8,0.3,2.0,3.0,16.2,42,40
拉塞尔-威斯布鲁克,09-10,雷霆,82,82,34.3,0.418,5.9,14.1,0.221,0.3,1.3,0.78,4.0,5.1,4.9,1.7,3.1,8.0,1.3,0.4,3.3,2.5,16.1,50,32
托尼-帕克,09-10,马刺,56,50,30.9,0.487,6.2,12.8,0.294,0.2,0.6,0.756,3.3,4.4,2.4,0.1,2.3,5.7,0.5,0.1,2.7,1.7,16.0,34,22
安德鲁-博古特,09-10,雄鹿,69,69,32.3,0.52,6.9,13.2,0.0,0.0,0.0,0.629,2.2,3.4,10.2,3.0,7.1,1.8,0.6,2.5,1.9,3.2,15.9,40,29
莫里斯-威廉姆斯,09-10,骑士,69,68,34.2,0.442,5.5,12.4,0.429,2.3,5.4,0.894,2.6,2.9,3.0,0.4,2.6,5.3,1.0,0.3,2.5,2.5,15.8,50,19
杰森-理查德森,09-10,太阳,79,76,31.5,0.474,6.0,12.6,0.393,2.0,5.1,0.739,1.7,2.3,5.1,1.0,4.1,1.8,0.8,0.4,1.2,2.1,15.7,52,27
约什-史密斯,09-10,老鹰,81,81,35.4,0.505,6.2,12.3,0.0,0.0,0.1,0.618,3.2,5.2,8.7,2.8,6.0,4.2,1.6,2.1,2.4,3.0,15.7,52,29
布兰登-詹宁斯,09-10,雄鹿,82,82,32.6,0.371,5.5,14.8,0.374,1.8,4.7,0.817,2.7,3.3,3.4,0.6,2.8,5.7,1.3,0.2,2.4,2.3,15.5,46,36
J.R.史密斯,09-10,掘金,75,0,27.7,0.414,5.7,13.8,0.338,2.1,6.2,0.706,1.9,2.7,3.1,0.4,2.7,2.4,1.3,0.3,1.9,2.3,15.4,48,27
约翰-萨尔蒙斯,09-10,-1,81,56,34.9,0.441,5.4,12.2,0.382,1.5,3.8,0.83,3.1,3.8,3.3,0.4,2.9,2.8,1.2,0.3,1.5,2.0,15.4,48,33
威尔森-钱德勒,09-10,尼克斯,65,64,35.7,0.479,6.3,13.2,0.267,0.6,2.3,0.806,2.0,2.5,5.4,1.4,3.9,2.1,0.7,0.8,1.7,2.8,15.3,23,42
拜伦-戴维斯,09-10,快船,75,73,33.6,0.406,5.5,13.5,0.277,1.1,3.9,0.821,3.2,3.9,3.5,0.7,2.9,8.0,1.7,0.6,2.8,2.8,15.3,27,48
雷吉-威廉姆斯,09-10,勇士,24,10,32.6,0.495,5.8,11.8,0.359,1.4,3.8,0.839,2.2,2.6,4.6,0.8,3.8,2.8,0.9,0.3,1.2,2.0,15.2,9,15
杰夫-格林,09-10,雷霆,82,82,37.1,0.453,5.9,13.0,0.333,1.3,3.8,0.74,2.0,2.7,6.0,1.4,4.6,1.6,1.3,0.9,1.6,2.7,15.1,50,32
达尼罗-加里纳利,09-10,尼克斯,81,74,33.9,0.423,4.8,11.4,0.381,2.3,6.0,0.818,3.1,3.8,4.9,0.8,4.1,1.7,0.9,0.7,1.4,2.4,15.1,28,53
安德鲁-拜纳姆,09-10,湖人,65,65,30.4,0.57,6.0,10.6,0.0,0.0,0.0,0.739,3.0,4.0,8.3,2.7,5.6,1.0,0.5,1.4,1.8,3.0,15.0,47,18
特雷沃-阿里扎,09-10,火箭,72,71,36.5,0.394,5.5,13.9,0.334,1.9,5.7,0.649,2.1,3.2,5.6,1.1,4.5,3.8,1.8,0.6,2.2,2.3,14.9,37,35
迈克尔-比斯利,09-10,热火,78,78,29.8,0.45,6.0,13.3,0.275,0.4,1.3,0.8,2.5,3.1,6.4,1.6,4.8,1.3,1.0,0.6,1.7,2.8,14.8,44,34
马克-加索尔,09-10,灰熊,69,69,35.8,0.581,5.5,9.4,0.0,0.0,0.0,0.67,3.7,5.4,9.3,3.0,6.3,2.4,1.0,1.6,2.0,3.7,14.6,35,34
特洛伊-墨菲,09-10,步行者,72,69,32.6,0.472,5.3,11.3,0.384,1.8,4.6,0.798,2.1,2.7,10.2,1.8,8.4,2.1,1.0,0.5,1.4,2.4,14.6,25,47
马库斯-索顿,09-10,鹈鹕,73,17,25.6,0.451,5.5,12.1,0.374,1.6,4.3,0.814,2.0,2.4,2.9,1.0,1.9,1.5,0.8,0.2,1.0,1.7,14.5,33,40
凯文-加内特,09-10,凯尔特,69,69,29.9,0.521,5.8,11.2,0.2,0.0,0.1,0.837,2.7,3.2,7.3,1.1,6.2,2.7,1.0,0.8,1.5,2.5,14.3,44,25
艾尔-霍福德,09-10,老鹰,81,81,35.1,0.551,5.8,10.5,1.0,0.0,0.0,0.789,2.6,3.3,9.9,2.9,7.0,2.3,0.7,1.1,1.5,2.8,14.2,52,29
安德雷-布拉奇,09-10,奇才,81,36,27.9,0.478,5.9,12.3,0.295,0.2,0.5,0.744,2.1,2.9,6.3,2.0,4.3,2.1,1.0,0.9,2.2,2.7,14.1,26,55
拉沙德-刘易斯,09-10,魔术,72,72,32.9,0.435,4.9,11.2,0.397,2.3,5.9,0.806,2.0,2.5,4.4,0.9,3.6,1.5,1.1,0.4,1.5,2.5,14.1,52,20
凯文-乐福,09-10,森林狼,60,22,28.6,0.45,4.9,10.8,0.33,0.6,1.8,0.815,3.8,4.6,11.0,3.8,7.2,2.3,0.7,0.4,2.0,2.3,14.0,12,48
路易斯-威廉姆斯,09-10,76人,64,38,29.9,0.47,5.0,10.6,0.34,1.1,3.2,0.824,3.0,3.6,2.9,0.4,2.5,4.2,1.3,0.2,1.7,1.7,14.0,23,41
安德烈-米勒,09-10,开拓者,82,66,30.5,0.445,4.9,11.1,0.2,0.2,1.0,0.821,3.9,4.8,3.2,1.0,2.3,5.4,1.1,0.1,2.1,2.1,14.0,50,32
内内-希拉里奥,09-10,掘金,82,82,33.6,0.587,5.1,8.7,0.0,0.0,0.0,0.704,3.6,5.1,7.6,2.0,5.6,2.5,1.4,1.0,1.5,3.4,13.8,53,29
赛迪斯-杨,09-10,76人,67,45,32.0,0.47,5.7,12.1,0.348,0.7,2.1,0.691,1.7,2.5,5.2,1.9,3.3,1.4,1.2,0.2,1.9,2.0,13.8,23,44
本-戈登,09-10,活塞,62,17,27.9,0.416,4.7,11.3,0.321,1.2,3.8,0.861,3.2,3.7,1.9,0.4,1.5,2.7,0.8,0.1,1.9,2.4,13.8,18,44
阿伦-艾弗森,09-10,-1,28,24,30.9,0.43,4.9,11.3,0.36,0.3,0.9,0.794,3.7,4.7,2.8,0.6,2.3,4.0,0.7,0.1,2.3,1.7,13.8,10,18
拉简-朗多,09-10,凯尔特,81,81,36.6,0.508,5.7,11.2,0.213,0.2,1.0,0.621,2.2,3.5,4.4,1.2,3.2,9.8,2.3,0.1,3.0,2.4,13.7,49,32
杰梅因-奥尼尔,09-10,热火,70,70,28.4,0.529,5.6,10.6,0.0,0.0,0.0,0.72,2.3,3.2,6.9,1.8,5.2,1.3,0.4,1.4,1.8,3.0,13.6,37,33
梅米特-奥库,09-10,爵士,73,73,29.4,0.458,4.9,10.6,0.385,1.1,2.9,0.82,2.7,3.3,7.1,1.8,5.2,1.6,0.5,1.1,1.7,3.1,13.5,45,28
乔尼-弗林,09-10,森林狼,81,81,28.9,0.417,4.9,11.8,0.358,1.0,2.7,0.826,2.8,3.3,2.4,0.3,2.1,4.4,1.0,0.0,2.9,1.2,13.5,15,66
泰肖恩-普林斯,09-10,活塞,49,49,34.0,0.486,5.8,11.8,0.37,0.6,1.5,0.714,1.4,2.0,5.1,1.4,3.6,3.3,0.7,0.4,1.2,1.6,13.5,12,37
埃尔顿-布兰德,09-10,76人,76,57,30.2,0.48,5.4,11.3,0.0,0.0,0.0,0.738,2.3,3.1,6.1,2.4,3.7,1.4,1.1,1.1,1.7,3.1,13.1,27,49
安东尼-莫罗,09-10,勇士,69,37,29.2,0.468,4.8,10.2,0.456,2.0,4.4,0.886,1.5,1.7,3.8,0.9,2.9,1.5,0.9,0.2,1.2,2.3,13.0,24,45
科里-布鲁尔,09-10,森林狼,82,82,30.3,0.431,5.0,11.6,0.346,1.0,2.9,0.648,2.0,3.1,3.4,0.9,2.5,2.4,1.4,0.4,2.0,2.7,13.0,15,67
本诺-尤德里,09-10,国王,79,41,31.4,0.493,5.3,10.6,0.377,0.9,2.5,0.837,1.5,1.8,2.8,0.5,2.3,4.7,1.1,0.1,1.7,2.1,12.9,24,55
约什-霍华德,09-10,-1,35,12,26.2,0.405,4.5,11.1,0.267,0.7,2.5,0.784,3.1,4.0,3.6,0.9,2.7,1.4,0.7,0.3,1.3,2.6,12.7,21,14
佩贾-斯托亚科维奇,09-10,鹈鹕,62,55,31.4,0.404,4.5,11.1,0.375,2.1,5.7,0.897,1.5,1.7,3.7,0.6,3.0,1.5,0.8,0.1,0.9,1.3,12.6,32,30
贾米尔-尼尔森,09-10,魔术,65,64,28.6,0.449,4.9,10.9,0.381,1.3,3.5,0.845,1.5,1.8,3.0,0.4,2.6,5.4,0.7,0.0,2.1,2.3,12.6,46,19
杰森-汤普森,09-10,国王,75,58,31.4,0.472,4.9,10.5,0.1,0.0,0.1,0.715,2.6,3.7,8.5,3.0,5.5,1.7,0.5,1.0,1.9,3.7,12.5,22,53
考特尼-李,09-10,篮网,71,66,33.5,0.436,4.8,10.9,0.338,1.1,3.2,0.869,1.9,2.2,3.5,0.8,2.7,1.7,1.3,0.3,1.1,1.8,12.5,11,60
达伦-科里森,09-10,鹈鹕,76,37,27.8,0.477,4.9,10.4,0.4,0.6,1.5,0.851,1.9,2.3,2.5,0.5,2.0,5.7,1.0,0.1,2.7,1.2,12.4,34,42
乔治-希尔,09-10,马刺,78,43,29.2,0.478,4.5,9.5,0.399,1.0,2.4,0.772,2.3,3.0,2.6,0.5,2.1,2.9,0.9,0.3,1.3,2.8,12.4,48,30
理查德-杰弗森,09-10,马刺,81,70,31.1,0.467,4.5,9.6,0.316,0.7,2.3,0.735,2.6,3.5,4.4,0.7,3.7,2.0,0.6,0.5,1.3,2.2,12.3,49,32
雷蒙德-费尔顿,09-10,黄蜂,80,80,33.0,0.459,4.9,10.6,0.385,0.8,2.0,0.763,1.7,2.2,3.6,0.7,2.9,5.6,1.5,0.3,2.1,2.2,12.1,42,38
沙奎尔-奥尼尔,09-10,骑士,53,53,23.4,0.566,4.9,8.7,0.0,0.0,0.0,0.496,2.1,4.3,6.7,1.8,4.9,1.5,0.3,1.2,2.0,3.2,12.0,40,13
迈克-康利,09-10,灰熊,80,80,32.1,0.445,4.6,10.4,0.387,1.0,2.7,0.743,1.7,2.3,2.4,0.4,2.0,5.3,1.4,0.2,2.1,2.2,12.0,40,40
易建联,09-10,篮网,52,51,31.8,0.403,4.4,10.8,0.366,0.3,0.8,0.798,3.0,3.7,7.2,2.2,4.9,0.9,0.7,1.0,1.5,3.3,12.0,10,42
肖恩-马里昂,09-10,独行侠,75,75,31.8,0.508,5.3,10.4,0.158,0.0,0.3,0.755,1.4,1.9,6.4,2.1,4.3,1.4,0.9,0.8,1.3,1.9,12.0,50,25
迈克尔-里德,09-10,雄鹿,18,12,27.3,0.352,4.2,11.8,0.3,1.0,3.3,0.712,2.6,3.7,3.0,0.6,2.4,2.2,1.1,0.1,0.8,1.3,11.9,6,12
拉素尔-巴特勒,09-10,快船,82,64,33.0,0.409,4.3,10.6,0.336,1.8,5.3,0.841,1.5,1.8,2.9,0.5,2.5,1.4,0.4,0.8,1.0,1.5,11.9,29,53
查理-维兰纽瓦,09-10,活塞,78,16,23.7,0.439,4.7,10.6,0.351,1.3,3.6,0.815,1.4,1.7,4.7,1.1,3.6,0.7,0.6,0.7,0.9,2.9,11.9,27,51
安德烈-基里连科,09-10,爵士,58,35,29.0,0.506,4.2,8.3,0.292,0.4,1.5,0.744,3.0,4.0,4.6,1.3,3.2,2.7,1.4,1.2,1.4,1.8,11.9,37,21
安东尼-托利弗,09-10,-1,46,29,31.0,0.43,4.2,9.8,0.329,1.1,3.3,0.769,2.2,2.9,7.0,1.8,5.1,1.9,0.7,0.7,1.0,2.8,11.7,17,29
罗伊-希伯特,09-10,步行者,81,69,25.1,0.495,4.8,9.7,0.5,0.0,0.1,0.754,2.1,2.8,5.7,2.2,3.5,2.0,0.4,1.6,1.8,3.5,11.7,31,50
安东尼-兰多夫,09-10,勇士,33,8,22.7,0.443,4.2,9.4,0.2,0.0,0.2,0.801,3.3,4.1,6.5,2.2,4.3,1.3,0.8,1.5,1.5,2.8,11.6,11,22
保罗-米尔萨普,09-10,爵士,82,8,27.8,0.538,4.7,8.7,0.111,0.0,0.1,0.693,2.2,3.2,6.8,2.3,4.5,1.6,0.8,1.2,1.4,3.5,11.6,53,29
肯扬-马丁,09-10,掘金,58,58,34.2,0.456,4.9,10.7,0.276,0.1,0.5,0.557,1.6,2.9,9.4,2.4,7.0,1.9,1.2,1.1,1.6,3.2,11.5,39,19
贾莱特-杰克,09-10,猛龙,82,43,27.4,0.481,3.9,8.2,0.412,1.0,2.4,0.842,2.5,2.9,2.7,0.4,2.3,5.0,0.7,0.1,2.0,1.8,11.4,40,42
希度-特科格鲁,09-10,猛龙,74,69,30.7,0.409,3.7,9.1,0.374,1.5,3.9,0.774,2.4,3.1,4.6,0.6,4.1,4.1,0.7,0.4,1.7,3.0,11.3,37,37
伯瑞斯-迪奥,09-10,黄蜂,82,82,35.4,0.483,4.5,9.4,0.32,0.8,2.5,0.769,1.4,1.8,5.2,1.6,3.6,4.0,0.7,0.7,2.2,2.7,11.3,44,38
格兰特-希尔,09-10,太阳,81,81,30.0,0.478,4.1,8.7,0.438,0.4,1.0,0.817,2.5,3.1,5.5,0.9,4.6,2.4,0.7,0.4,1.3,2.0,11.3,54,27
钱宁-弗莱,09-10,太阳,81,41,27.0,0.451,3.9,8.7,0.439,2.1,4.8,0.81,1.2,1.5,5.3,0.8,4.5,1.4,0.8,0.9,0.9,3.2,11.2,54,27
格雷格-奥登,09-10,开拓者,21,21,23.9,0.605,4.4,7.2,-0.01,0.0,0.0,0.766,2.3,3.0,8.5,3.0,5.4,0.9,0.4,2.3,1.9,4.0,11.1,13,8
卡洛斯-德尔菲诺,09-10,雄鹿,75,66,30.4,0.408,4.0,9.8,0.367,1.8,4.9,0.782,1.2,1.6,5.3,0.7,4.6,2.7,1.1,0.3,1.6,1.8,11.0,42,33
梅塔-沃尔德皮斯,09-10,湖人,77,77,33.8,0.414,4.0,9.6,0.355,1.4,3.8,0.688,1.7,2.4,4.3,1.3,3.0,3.0,1.4,0.3,1.6,2.1,11.0,53,24
莱恩-戈麦斯,09-10,森林狼,76,64,29.1,0.447,4.3,9.6,0.372,1.0,2.6,0.825,1.4,1.7,4.6,1.0,3.6,1.6,0.8,0.2,1.3,2.0,10.9,12,64
德鲁-古登,09-10,-1,70,33,25.1,0.478,4.1,8.6,0.125,0.0,0.1,0.861,2.7,3.1,7.7,3.0,4.8,0.7,0.6,0.8,1.5,2.8,10.9,33,37
科克-辛里奇,09-10,公牛,74,53,33.5,0.409,4.2,10.2,0.371,1.4,3.8,0.752,1.1,1.5,3.5,0.3,3.2,4.5,1.1,0.3,1.5,2.8,10.9,40,34
迈克-米勒,09-10,奇才,54,50,33.4,0.501,4.0,8.0,0.48,1.5,3.2,0.824,1.3,1.6,6.2,1.0,5.2,3.9,0.7,0.2,2.1,2.4,10.9,17,37
拉玛尔-奥多姆,09-10,湖人,82,38,31.5,0.463,4.2,9.0,0.319,0.7,2.2,0.693,1.7,2.5,9.8,2.2,7.5,3.3,0.9,0.7,1.8,2.8,10.8,57,25
乔金-诺阿,09-10,公牛,64,54,30.1,0.504,4.1,8.1,-0.01,0.0,0.0,0.744,2.5,3.4,11.0,3.4,7.6,2.1,0.5,1.6,1.8,3.1,10.7,35,29
艾尔-索顿,09-10,-1,75,46,27.7,0.473,4.3,9.0,0.355,0.1,0.4,0.725,2.0,2.8,3.9,1.5,2.4,1.2,0.6,0.5,1.4,2.7,10.7,25,50
卢克-里德诺,09-10,雄鹿,82,0,21.5,0.478,4.0,8.4,0.381,0.8,2.2,0.907,1.5,1.7,1.7,0.3,1.5,4.0,0.7,0.1,1.3,2.2,10.4,46,36
