球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
大卫-罗宾逊,97-98,马刺,73,73,33.7,0.511,7.5,14.6,0.25,0.0,0.1,0.735,6.6,9.0,10.6,3.3,7.3,2.7,0.9,2.6,2.8,2.8,21.6,50,23
迈克尔-芬利,97-98,独行侠,82,82,41.4,0.449,8.2,18.4,0.357,1.1,3.0,0.784,4.0,5.1,5.3,1.8,3.5,4.9,1.6,0.4,2.7,2.0,21.5,20,62
拉特里尔-斯普雷威尔,97-98,勇士,14,13,39.1,0.397,7.9,19.8,0.188,0.6,3.4,0.745,5.0,6.7,3.6,0.5,3.1,4.9,1.4,0.4,3.1,1.9,21.4,1,13
格兰特-希尔,97-98,活塞,81,81,40.7,0.452,7.6,16.8,0.143,0.0,0.3,0.74,5.9,8.0,7.7,1.1,6.5,6.8,1.8,0.7,3.5,2.4,21.1,36,45
蒂姆-邓肯,97-98,马刺,82,82,39.1,0.549,8.6,15.7,0.0,0.0,0.1,0.662,3.9,5.9,11.9,3.3,8.6,2.7,0.7,2.5,3.4,3.1,21.1,56,26
帕特里克-尤因,97-98,尼克斯,26,26,32.6,0.504,7.8,15.5,0.0,0.0,0.1,0.72,5.2,7.2,10.2,2.3,7.9,1.1,0.6,2.2,3.0,2.8,20.8,15,11
汤姆-古格里奥塔,97-98,森林狼,41,41,38.6,0.502,7.8,15.5,0.118,0.0,0.4,0.821,4.5,5.4,8.7,2.6,6.1,4.1,1.5,0.5,2.7,2.5,20.1,24,17
史蒂夫-史密斯,97-98,老鹰,73,73,39.1,0.444,6.7,15.1,0.351,1.3,3.8,0.855,5.3,6.2,4.2,1.8,2.4,4.0,1.0,0.4,2.4,3.0,20.1,45,28
伊塞亚-莱德尔,97-98,开拓者,74,66,37.6,0.423,7.4,17.6,0.321,1.8,5.7,0.828,3.0,3.6,4.7,1.3,3.3,3.1,0.7,0.3,2.5,2.5,19.7,41,33
基斯-范霍恩,97-98,篮网,62,62,37.5,0.426,7.2,16.9,0.308,1.1,3.6,0.846,4.2,4.9,6.6,2.3,4.3,1.7,1.0,0.4,2.6,3.5,19.7,32,30
萨姆-卡塞尔,97-98,篮网,75,72,34.7,0.441,6.8,15.4,0.188,0.2,1.1,0.86,5.8,6.8,3.0,1.0,2.1,8.0,1.6,0.3,3.6,3.5,19.6,38,37
雷-阿伦,97-98,雄鹿,82,82,40.1,0.428,6.9,16.0,0.364,1.6,4.5,0.875,4.2,4.8,4.9,1.5,3.4,4.3,1.4,0.1,3.2,3.0,19.5,36,46
雷吉-米勒,97-98,步行者,81,81,34.5,0.477,6.4,13.3,0.429,2.0,4.7,0.868,4.7,5.4,2.9,0.6,2.3,2.1,1.0,0.1,1.6,1.8,19.5,58,23
阿朗佐-莫宁,97-98,热火,58,56,33.4,0.551,6.9,12.6,-0.01,0.0,0.0,0.665,5.3,8.0,9.6,3.3,6.3,0.9,0.7,2.2,3.1,3.6,19.2,39,19
文-贝克,97-98,超音速,82,82,35.9,0.542,7.7,14.2,0.143,0.0,0.1,0.591,3.8,6.4,8.0,3.5,4.5,1.9,1.1,1.0,2.1,3.4,19.2,61,21
加里-佩顿,97-98,超音速,82,82,38.4,0.453,7.1,15.6,0.338,1.6,4.8,0.744,3.4,4.6,4.6,0.9,3.6,8.3,2.3,0.2,2.8,2.4,19.2,61,21
斯科蒂-皮蓬,97-98,公牛,44,44,37.5,0.447,7.2,16.0,0.318,1.4,4.4,0.777,3.4,4.4,5.2,1.2,4.0,5.8,1.8,1.0,2.5,2.6,19.1,36,8
蒂姆-哈达威,97-98,热火,81,81,37.4,0.431,6.9,16.0,0.351,1.9,5.5,0.781,3.2,4.1,3.7,0.6,3.1,8.3,1.7,0.2,2.8,2.5,18.9,55,26
凯文-加内特,97-98,森林狼,82,82,39.3,0.491,7.7,15.8,0.188,0.0,0.2,0.738,3.0,4.0,9.6,2.7,6.9,4.2,1.7,1.8,2.3,2.7,18.5,45,37
朱万-霍华德,97-98,奇才,64,64,40.0,0.467,7.2,15.5,0.0,0.0,0.0,0.721,4.0,5.6,7.0,2.5,4.5,3.3,1.3,0.4,2.9,3.5,18.5,32,32
阿兰-休斯顿,97-98,尼克斯,82,82,34.7,0.447,7.0,15.6,0.385,1.0,2.6,0.851,3.5,4.1,3.3,0.5,2.8,2.6,0.8,0.3,2.4,2.5,18.4,43,39
克莱德-德雷克斯勒,97-98,火箭,70,70,35.3,0.427,6.5,15.1,0.317,1.5,4.8,0.801,4.0,4.9,4.9,1.5,3.4,5.5,1.8,0.6,2.7,2.8,18.4,39,31
肖恩-坎普,97-98,骑士,80,80,34.6,0.445,6.5,14.6,0.25,0.0,0.1,0.727,5.1,7.0,9.3,2.7,6.6,2.5,1.4,1.1,3.4,3.9,18.0,47,33
罗德-斯特里克兰,97-98,奇才,76,76,39.7,0.434,6.4,14.9,0.25,0.2,0.6,0.726,4.7,6.5,5.3,1.5,3.9,10.5,1.7,0.3,3.5,2.4,17.8,38,38
科利斯-威廉姆斯,97-98,国王,79,75,35.7,0.495,7.1,14.4,0.0,0.0,0.1,0.63,3.5,5.6,5.6,2.1,3.6,2.9,1.0,0.6,2.5,3.2,17.7,25,54
斯蒂芬-马布里,97-98,森林狼,82,81,38.0,0.415,6.3,15.1,0.313,1.2,3.7,0.731,4.0,5.5,2.8,0.7,2.1,8.6,1.3,0.1,3.1,2.7,17.7,45,37
德里克-科尔曼,97-98,76人,59,58,36.2,0.411,6.0,14.7,0.265,0.4,1.7,0.772,5.1,6.6,9.9,2.5,7.4,2.5,0.8,1.2,2.7,2.4,17.6,23,36
达蒙-斯塔德迈尔,97-98,-1,71,71,40.0,0.411,6.3,15.4,0.299,1.3,4.3,0.829,3.4,4.0,4.2,1.2,3.0,8.2,1.6,0.1,3.1,2.1,17.3,24,47
科瑞-基德尔斯,97-98,篮网,77,76,36.5,0.44,6.6,15.0,0.418,1.4,3.4,0.808,2.6,3.2,4.7,1.7,3.0,2.3,1.7,0.5,1.4,2.0,17.2,40,37
埃迪-琼斯,97-98,湖人,80,80,36.4,0.484,6.1,12.6,0.389,1.8,4.6,0.765,2.9,3.8,3.8,1.1,2.7,3.1,2.0,0.7,1.8,2.1,16.9,60,20
特里尔-布兰登,97-98,雄鹿,50,48,35.7,0.464,6.8,14.6,0.333,0.6,1.9,0.846,2.6,3.1,3.5,0.5,3.1,7.7,2.2,0.3,2.9,2.4,16.8,27,23
里克-施密茨,97-98,步行者,73,69,28.6,0.495,7.0,14.2,0.0,0.0,0.0,0.783,2.6,3.3,6.9,1.7,5.2,1.4,0.5,1.2,1.8,3.3,16.7,52,21
道格-克里斯蒂,97-98,猛龙,78,78,37.7,0.428,5.9,13.7,0.326,1.3,3.9,0.829,3.5,4.2,5.2,1.2,4.0,3.6,2.4,0.7,2.9,2.5,16.5,15,63
哈基姆-奥拉朱旺,97-98,火箭,47,45,34.7,0.483,6.5,13.5,0.0,0.0,0.1,0.755,3.4,4.5,9.8,2.5,7.3,3.0,1.8,2.0,2.7,3.2,16.4,26,21
安芬尼-哈达威,97-98,魔术,19,15,32.9,0.377,5.4,14.4,0.3,0.8,2.6,0.763,4.7,6.2,4.0,0.4,3.6,3.6,1.5,0.8,2.4,2.4,16.4,10,9
布莱恩特-李维斯,97-98,灰熊,74,74,34.1,0.523,6.6,12.7,0.0,0.0,0.1,0.706,3.0,4.3,7.9,2.6,5.3,2.1,0.5,1.1,2.1,3.8,16.3,16,58
毕森-德勒,97-98,活塞,78,78,33.6,0.511,6.8,13.3,0.333,0.0,0.0,0.707,2.5,3.6,8.9,2.9,6.1,1.2,0.9,0.7,2.3,3.2,16.2,35,43
凯文-威利斯,97-98,火箭,81,74,31.2,0.51,6.6,12.9,0.143,0.0,0.1,0.793,3.0,3.8,8.4,2.9,5.5,1.0,0.7,0.5,2.1,2.9,16.1,41,40
阿维达斯-萨博尼斯,97-98,开拓者,73,73,32.0,0.493,5.6,11.3,0.261,0.4,1.6,0.798,4.4,5.5,10.0,2.0,7.9,3.0,0.9,1.1,2.6,3.7,16.0,40,33
雷克斯-查普曼,97-98,太阳,68,67,33.3,0.427,6.0,14.1,0.386,1.8,4.6,0.781,2.1,2.8,2.5,0.4,2.1,3.0,1.0,0.2,1.7,1.5,15.9,46,22
杰里-斯塔克豪斯,97-98,-1,79,37,32.2,0.435,5.4,12.3,0.241,0.6,2.5,0.787,4.5,5.7,3.4,1.3,2.0,3.1,1.1,0.7,2.8,2.2,15.8,32,47
德特雷夫-施拉姆夫,97-98,超音速,78,78,35.2,0.487,5.6,11.5,0.415,0.8,1.9,0.844,3.8,4.5,7.1,1.7,5.4,4.4,0.8,0.2,2.2,2.6,15.8,58,20
吉姆-杰克逊,97-98,-1,79,78,38.6,0.43,6.0,14.0,0.319,0.8,2.4,0.812,2.9,3.6,5.1,1.6,3.4,4.8,1.0,0.1,3.3,2.4,15.7,24,55
拉里-约翰逊,97-98,尼克斯,70,70,34.5,0.485,6.1,12.6,0.238,0.2,0.9,0.756,3.1,4.0,5.7,2.5,3.2,2.1,0.6,0.2,1.8,2.8,15.5,38,32
拉蒙德-穆雷,97-98,快船,79,65,32.6,0.481,6.0,12.5,0.353,0.7,1.9,0.748,2.8,3.7,6.1,2.2,3.9,1.8,1.5,0.7,2.2,2.4,15.4,17,62
科比-布莱恩特,97-98,湖人,79,1,26.0,0.428,4.9,11.6,0.341,0.9,2.8,0.794,4.6,5.8,3.1,1.0,2.1,2.5,0.9,0.5,2.0,2.3,15.4,58,21
唐耶尔-马绍尔,97-98,勇士,73,73,35.8,0.413,6.2,14.9,0.313,0.9,2.8,0.731,2.2,3.0,8.6,2.9,5.7,2.2,1.3,1.0,2.0,3.1,15.4,16,57
尼克-安德森,97-98,魔术,58,44,29.3,0.455,5.9,13.0,0.36,1.3,3.7,0.638,2.2,3.4,5.1,1.7,3.4,2.1,1.2,0.4,1.5,1.7,15.3,31,27
罗恩-默塞尔,97-98,凯尔特,80,62,33.3,0.45,6.4,14.3,0.107,0.0,0.4,0.839,2.4,2.8,3.5,1.4,2.1,2.2,1.6,0.2,1.7,2.7,15.3,35,45
查尔斯-巴克利,97-98,火箭,68,41,33.0,0.485,5.3,10.9,0.214,0.3,1.2,0.746,4.4,5.8,11.7,3.5,8.1,3.2,1.0,0.4,2.2,2.8,15.2,36,32
安东尼奥-麦克戴斯,97-98,太阳,81,81,30.1,0.536,6.1,11.4,0.0,0.0,0.0,0.702,2.9,4.1,7.6,2.5,5.0,1.3,1.2,1.7,1.8,3.6,15.1,55,26
罗德尼-罗杰斯,97-98,快船,76,70,32.9,0.456,5.6,12.3,0.34,0.9,2.8,0.686,3.0,4.3,5.6,2.0,3.5,2.7,1.2,0.5,2.5,3.2,15.1,17,59
特雷西-穆雷,97-98,奇才,82,12,27.2,0.446,5.5,12.3,0.392,1.9,4.9,0.871,2.2,2.5,3.4,0.9,2.5,1.0,0.8,0.3,1.2,2.0,15.1,42,40
贾马尔-马什本,97-98,热火,48,48,36.0,0.435,5.2,12.0,0.303,0.8,2.5,0.797,3.8,4.8,4.9,1.5,3.4,2.8,0.9,0.3,2.3,2.9,15.1,29,19
约翰-纽曼,97-98,掘金,74,15,29.4,0.431,4.6,10.8,0.343,0.5,1.4,0.82,4.9,6.0,1.9,0.7,1.2,1.9,1.0,0.3,2.0,2.8,14.7,11,63
维斯里-珀森,97-98,骑士,82,82,39.0,0.46,5.4,11.7,0.43,2.3,5.5,0.776,1.6,2.1,4.4,0.8,3.6,2.3,1.6,0.6,1.3,1.3,14.7,47,35
乔-史密斯,97-98,-1,79,55,29.7,0.434,5.9,13.5,0.0,0.0,0.1,0.775,2.9,3.7,6.0,2.5,3.4,1.2,0.8,0.6,2.0,3.3,14.6,23,56
拉希德-华莱士,97-98,开拓者,77,77,37.6,0.533,6.1,11.4,0.205,0.1,0.5,0.662,2.4,3.6,6.2,1.7,4.5,2.5,1.0,1.1,2.2,3.5,14.6,43,34
阿兰-亨德森,97-98,老鹰,69,33,29.0,0.485,5.3,10.9,0.5,0.0,0.1,0.652,3.7,5.6,6.4,2.9,3.5,1.1,0.6,0.5,1.6,2.5,14.3,42,27
拉方索-艾利斯,97-98,掘金,76,71,33.9,0.407,5.4,13.3,0.284,0.8,2.6,0.805,2.7,3.4,7.2,1.9,5.2,2.8,0.9,0.6,2.3,3.0,14.3,11,65
杰夫-霍纳塞克,97-98,爵士,80,80,30.8,0.482,5.0,10.4,0.441,0.7,1.6,0.885,3.6,4.0,3.4,0.8,2.6,4.4,1.4,0.2,1.7,2.2,14.2,60,20
克里弗德-罗宾逊,97-98,太阳,80,64,29.5,0.479,5.4,11.2,0.321,0.3,1.1,0.689,3.1,4.5,5.1,1.9,3.2,2.1,1.2,1.1,1.8,3.1,14.2,55,25
约翰-华莱士,97-98,猛龙,82,36,28.8,0.478,5.7,11.9,0.5,0.0,0.0,0.717,2.6,3.6,4.5,1.4,3.1,1.3,0.8,1.2,2.1,2.9,14.0,16,66
扎诸纳斯-伊尔戈斯卡斯,97-98,骑士,82,81,29.0,0.518,5.5,10.7,0.25,0.0,0.0,0.762,2.8,3.7,8.8,3.4,5.4,0.9,0.6,1.6,1.8,3.5,13.9,47,35
克里斯汀-莱特纳,97-98,老鹰,74,49,30.8,0.485,4.8,9.9,0.222,0.1,0.4,0.864,4.1,4.8,6.6,1.9,4.7,2.6,1.0,1.0,2.5,3.3,13.8,47,27
尼克-范埃克塞尔,97-98,湖人,64,46,32.1,0.419,4.9,11.6,0.389,1.9,4.9,0.791,2.1,2.7,3.0,0.5,2.5,6.9,1.0,0.1,1.6,1.9,13.8,47,17
丹尼-曼宁,97-98,太阳,70,11,25.6,0.516,5.6,10.8,0.0,0.0,0.1,0.739,2.4,3.2,5.6,1.6,4.0,2.0,1.0,0.7,1.4,2.9,13.5,46,24
Isaac Austin,97-98,-1,78,50,29.1,0.466,5.2,11.2,0.0,0.0,0.1,0.669,3.1,4.7,7.1,2.6,4.6,2.2,0.8,0.7,2.6,3.0,13.5,40,38
迪坎贝-穆托姆博,97-98,老鹰,82,82,35.6,0.537,4.9,9.1,-0.01,0.0,0.0,0.67,3.7,5.5,11.4,3.4,8.0,1.0,0.4,3.4,2.0,3.1,13.4,50,32
肯达尔-吉尔,97-98,篮网,81,81,33.7,0.429,5.2,12.0,0.257,0.3,1.2,0.688,2.8,4.0,4.8,1.4,3.4,2.5,1.9,0.8,1.5,3.3,13.4,42,39
罗尼-塞卡利,97-98,-1,56,49,29.2,0.432,4.5,10.3,0.0,0.0,0.0,0.741,4.4,5.9,7.0,2.6,4.4,1.4,0.5,0.8,2.6,2.9,13.3,25,31
托尼-库克奇,97-98,公牛,74,52,30.2,0.455,5.2,11.4,0.362,0.9,2.4,0.708,2.1,3.0,4.4,1.6,2.8,4.2,1.0,0.5,2.1,2.0,13.3,57,17
穆奇-布雷洛克,97-98,老鹰,70,69,38.6,0.392,5.3,13.4,0.269,1.3,4.8,0.709,1.4,1.9,4.9,1.2,3.7,6.7,2.6,0.3,2.5,1.7,13.2,44,26
乔-杜马斯,97-98,活塞,72,72,32.3,0.416,4.6,11.0,0.371,2.2,5.9,0.825,1.8,2.1,1.4,0.2,1.3,3.5,0.6,0.0,1.2,1.4,13.1,34,38
大卫-韦斯利,97-98,黄蜂,81,81,35.1,0.443,4.7,10.7,0.347,0.7,2.1,0.795,2.8,3.6,2.6,0.6,2.0,6.5,1.7,0.4,2.8,2.8,13.0,50,31
约翰-斯塔克斯,97-98,尼克斯,82,10,26.7,0.393,4.5,11.5,0.327,1.6,4.9,0.787,2.3,2.9,2.8,0.6,2.2,2.7,1.0,0.1,1.7,2.5,12.9,43,39
贾森-威廉姆斯,97-98,篮网,65,65,36.0,0.498,4.9,9.9,0.0,0.0,0.1,0.666,3.0,4.5,13.6,6.8,6.8,1.0,0.7,0.8,1.5,3.6,12.9,35,30
小安东尼-梅森,97-98,黄蜂,81,80,38.9,0.509,4.8,9.4,0.0,0.0,0.0,0.649,3.2,5.0,10.2,2.2,8.0,4.2,0.8,0.2,1.8,2.2,12.8,50,31
卡尔伯特-钱尼,97-98,奇才,82,82,34.6,0.457,5.5,12.0,0.283,0.2,0.6,0.647,1.7,2.6,4.0,1.0,3.0,2.1,1.2,0.4,1.3,3.2,12.8,42,40
德里克-斯特朗,97-98,魔术,58,8,28.2,0.42,4.5,10.6,0.0,0.0,0.1,0.781,3.8,4.8,7.4,2.6,4.7,0.9,0.5,0.4,1.3,2.1,12.7,33,25
沃尚-莱纳德,97-98,热火,81,81,32.4,0.425,4.5,10.5,0.405,1.9,4.7,0.788,1.7,2.2,3.6,0.9,2.7,2.2,0.7,0.2,1.2,2.7,12.6,54,27
萨姆-米切尔,97-98,森林狼,81,33,27.6,0.464,4.6,9.9,0.349,0.2,0.5,0.832,3.0,3.6,4.8,1.5,3.3,1.3,0.8,0.3,0.8,2.5,12.3,44,37
安东尼-皮勒,97-98,-1,38,32,31.4,0.452,5.0,11.1,0.424,1.4,3.3,0.766,0.9,1.2,3.2,1.0,2.3,3.6,1.6,0.2,1.3,2.6,12.3,19,19
肯尼-安德森,97-98,-1,61,56,30.5,0.398,4.4,11.0,0.356,0.9,2.6,0.789,2.5,3.2,2.8,0.6,2.2,5.7,1.4,0.0,2.3,2.2,12.2,33,28
马库斯-坎比,97-98,猛龙,63,58,31.8,0.412,4.9,11.9,0.0,0.0,0.0,0.611,2.4,3.9,7.4,3.2,4.2,1.8,1.1,3.7,2.1,3.2,12.1,16,47
林奇-亨特,97-98,活塞,71,67,35.3,0.383,4.5,11.6,0.321,1.2,3.7,0.74,2.0,2.8,3.5,0.9,2.6,3.2,1.7,0.1,1.5,2.5,12.1,30,41
霍雷斯-格兰特,97-98,魔术,76,76,36.9,0.459,5.2,11.3,0.0,0.0,0.1,0.678,1.8,2.6,8.1,3.0,5.1,2.3,1.1,1.0,1.2,2.4,12.1,38,38
布莱恩-格兰特,97-98,开拓者,61,49,31.5,0.508,4.6,9.1,0.0,0.0,0.0,0.75,2.8,3.7,9.1,3.2,5.9,1.4,0.7,0.7,1.8,3.0,12.1,35,26
约翰-斯托克顿,97-98,爵士,64,64,29.0,0.528,4.2,8.0,0.429,0.6,1.4,0.827,3.0,3.6,2.6,0.5,2.0,8.5,1.4,0.2,2.5,2.2,12.0,51,13
里克-福克斯,97-98,湖人,82,82,33.0,0.471,4.4,9.4,0.325,1.0,3.2,0.743,2.1,2.8,4.4,1.0,3.4,3.4,1.2,0.6,2.5,3.8,12.0,61,21
埃里克-丹皮尔,97-98,勇士,82,82,32.4,0.445,4.3,9.6,0.0,0.0,0.0,0.669,3.3,4.9,8.7,3.3,5.4,1.1,0.5,1.7,2.1,3.4,11.8,19,63
达勒-艾利斯,97-98,超音速,79,0,24.5,0.497,4.4,8.9,0.464,1.6,3.5,0.782,1.4,1.8,2.3,0.6,1.7,1.1,0.8,0.1,0.9,1.6,11.8,59,20
加里-特伦特,97-98,-1,54,20,25.2,0.477,4.5,9.4,0.333,0.1,0.2,0.679,2.7,3.9,6.3,2.3,4.0,1.3,0.6,0.5,1.7,3.0,11.7,25,29
德里克-安德森,97-98,骑士,66,13,27.9,0.408,3.6,8.9,0.202,0.3,1.3,0.873,4.2,4.8,2.8,0.8,2.0,3.4,1.3,0.2,1.9,2.1,11.7,40,26
杰森-基德,97-98,太阳,82,82,38.0,0.416,4.4,10.5,0.313,0.9,2.8,0.799,2.0,2.5,6.2,1.3,4.9,9.1,2.0,0.3,3.2,1.7,11.6,56,26
鲍比-杰克逊,97-98,掘金,68,53,30.0,0.392,4.6,11.6,0.259,0.3,1.2,0.814,2.2,2.7,4.4,1.1,3.3,4.7,1.5,0.2,2.7,2.4,11.6,8,60
克里斯-加特林,97-98,篮网,57,16,23.8,0.455,4.4,9.6,0.25,0.0,0.1,0.6,2.8,4.6,5.9,2.1,3.8,0.9,0.9,0.5,1.7,2.7,11.5,30,27
莫里斯-泰勒,97-98,快船,71,3,21.3,0.476,4.5,9.5,0.0,0.0,0.0,0.709,2.4,3.4,4.2,1.7,2.5,0.7,0.5,0.6,1.5,3.1,11.5,16,55
卢克-朗利,97-98,公牛,58,58,29.4,0.455,4.8,10.5,-0.01,0.0,0.0,0.736,1.9,2.6,5.9,1.9,3.9,2.8,0.6,1.1,2.2,3.6,11.4,42,16
肖恩-布拉德利,97-98,独行侠,64,46,28.5,0.422,4.7,11.1,0.333,0.0,0.0,0.722,2.0,2.8,8.1,2.6,5.5,0.9,0.8,3.3,1.5,3.3,11.4,17,47
塞德里克-塞巴洛斯,97-98,-1,47,25,21.1,0.492,4.3,8.8,0.3,0.4,1.5,0.738,2.3,3.1,4.7,1.6,3.1,1.3,0.7,0.3,1.5,1.9,11.4,26,21
马特-盖革,97-98,黄蜂,78,42,23.6,0.505,4.6,9.1,0.091,0.0,0.1,0.712,2.2,3.0,6.7,2.5,4.2,1.0,0.9,1.1,1.4,2.4,11.3,48,30
埃里克-皮亚考斯基,97-98,快船,67,35,26.0,0.452,3.8,8.5,0.409,1.6,3.9,0.824,2.1,2.5,3.5,1.0,2.5,1.3,0.8,0.2,1.2,2.0,11.3,15,52
克里斯-穆林,97-98,步行者,82,82,26.5,0.481,4.1,8.4,0.44,1.3,3.0,0.939,1.9,2.0,3.0,0.5,2.6,2.3,1.2,0.5,1.4,2.3,11.3,58,24
阿尔蒙-吉列姆,97-98,雄鹿,82,25,25.8,0.484,4.0,8.2,0.0,0.0,0.0,0.802,3.3,4.1,5.4,1.8,3.6,1.3,0.8,0.5,1.8,2.2,11.2,36,46
昌西-比卢普斯,97-98,-1,80,70,27.7,0.374,3.5,9.4,0.329,1.3,4.1,0.85,2.8,3.3,2.4,0.8,1.6,3.9,1.3,0.1,2.2,2.2,11.2,28,52
休伯特-戴维斯,97-98,独行侠,81,30,29.4,0.456,4.3,9.5,0.439,1.2,2.8,0.836,1.2,1.4,2.1,0.4,1.7,1.9,0.5,0.1,1.1,1.4,11.1,20,61
蒂姆-托马斯,97-98,76人,77,48,23.1,0.447,4.0,8.9,0.363,0.8,2.2,0.74,2.2,3.0,3.7,1.4,2.4,1.2,0.7,0.2,1.5,2.4,11.0,27,50
德尼斯-斯科特,97-98,-1,81,45,28.3,0.397,4.1,10.2,0.365,1.5,4.2,0.808,1.3,1.6,3.0,0.6,2.5,1.9,0.7,0.5,1.3,1.9,11.0,29,52
布伦特-巴里,97-98,-1,58,36,27.6,0.421,3.7,8.7,0.393,1.6,3.9,0.858,2.0,2.3,2.9,0.5,2.4,2.6,1.1,0.5,1.8,2.0,10.9,21,37
萨姆-马克,97-98,灰熊,57,54,24.8,0.397,3.9,9.8,0.409,1.9,4.7,0.805,1.1,1.4,2.3,0.5,1.8,1.8,0.7,0.2,1.2,2.1,10.8,14,43
布鲁-爱德华兹,97-98,灰熊,81,20,24.3,0.439,4.0,9.2,0.333,0.5,1.5,0.837,2.2,2.7,2.7,0.8,1.9,2.5,1.1,0.3,1.7,2.3,10.8,19,62
何塞-霍金斯,97-98,超音速,82,82,31.7,0.44,3.4,7.8,0.415,1.5,3.7,0.868,2.2,2.5,4.1,0.9,3.2,2.7,1.8,0.2,1.2,1.9,10.5,61,21
比利-欧文斯,97-98,国王,78,78,30.1,0.464,4.3,9.3,0.371,0.3,0.9,0.589,1.5,2.5,7.5,2.2,5.3,2.8,1.2,0.5,2.0,3.0,10.5,25,53
维拉蒂-迪瓦茨,97-98,黄蜂,64,41,28.2,0.498,4.2,8.4,0.214,0.0,0.2,0.691,2.0,2.9,8.1,2.9,5.2,2.7,1.3,1.5,1.8,2.8,10.4,40,24
鲍比-菲尔斯,97-98,黄蜂,62,61,30.4,0.446,4.0,8.9,0.386,0.7,1.8,0.757,1.7,2.3,3.5,1.0,2.5,3.0,1.3,0.3,1.7,2.9,10.4,40,22
沃尔特-威廉姆斯,97-98,-1,59,17,24.9,0.386,3.6,9.2,0.365,1.4,3.7,0.864,1.8,2.1,3.4,0.8,2.5,2.1,1.0,0.6,1.6,2.7,10.3,22,37
达里克-马丁,97-98,快船,82,63,28.0,0.377,3.4,8.9,0.365,1.3,3.6,0.848,2.2,2.6,2.0,0.2,1.8,4.0,1.0,0.1,1.9,2.4,10.3,17,65
艾弗里-约翰逊,97-98,马刺,75,73,35.7,0.478,4.3,8.9,0.154,0.0,0.2,0.726,1.6,2.2,2.0,0.4,1.6,7.9,1.1,0.2,2.2,1.9,10.2,50,25
特伊隆-科尔宾,97-98,老鹰,79,79,34.2,0.439,4.2,9.5,0.348,0.6,1.8,0.789,1.3,1.6,4.6,1.0,3.6,2.2,1.3,0.1,1.1,2.5,10.2,49,30
丹尼-福特森,97-98,掘金,80,23,22.6,0.452,3.5,7.6,0.333,0.0,0.0,0.776,3.3,4.2,5.6,2.3,3.3,1.0,0.6,0.4,2.0,3.9,10.2,11,69
奥蒂斯-索普,97-98,-1,74,66,29.7,0.471,4.0,8.4,0.0,0.0,0.1,0.683,2.2,3.2,7.3,2.0,5.2,3.0,0.6,0.4,2.1,3.2,10.2,16,58
塞德里克-亨德森,97-98,骑士,82,71,30.8,0.48,4.2,8.8,0.0,0.0,0.0,0.716,1.7,2.3,4.0,0.9,3.1,2.0,1.2,0.5,2.0,2.9,10.1,47,35
