球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
乔-戈拉伯斯基,51-52,波利斯,66,-1.0,37.0,0.387,4.8,12.5,-0.01,-1.0,-1.0,0.667,4.0,6.0,9.9,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.8,13.7,-1.0,-1.0
里德-罗查,51-52,国民,66,-1.0,38.5,0.401,4.5,11.3,-0.01,-1.0,-1.0,0.77,3.8,5.0,8.3,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,3.8,12.9,-1.0,-1.0
唐-巴克斯代尔,51-52,子弹,62,-1.0,32.5,0.338,4.4,13.0,-0.01,-1.0,-1.0,0.691,3.8,5.5,9.7,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.7,12.6,-1.0,-1.0
莱奥-吧巴恩豪斯特,51-52,波利斯,66,-1.0,35.5,0.389,5.3,13.6,-0.01,-1.0,-1.0,0.652,1.8,2.8,6.5,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,3.0,12.4,-1.0,-1.0
保罗-沃尔瑟,51-52,波利斯,55,-1.0,34.6,0.401,4.0,10.0,-0.01,-1.0,-1.0,0.75,4.2,5.6,4.5,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,3.1,12.2,-1.0,-1.0
唐-奥顿,51-52,-1,64,-1.0,28.0,0.349,3.5,9.9,-0.01,-1.0,-1.0,0.773,5.0,6.5,6.8,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,3.4,12.0,-1.0,-1.0
安迪-菲利浦,51-52,勇士,66,-1.0,44.4,0.366,4.2,11.5,-0.01,-1.0,-1.0,0.753,3.5,4.7,6.6,-1.0,-1.0,8.2,-1.0,-1.0,-1.0,3.3,12.0,-1.0,-1.0
文斯-博里拉,51-52,尼克斯,42,-1.0,34.3,0.387,4.8,12.4,-0.01,-1.0,-1.0,0.835,2.3,2.7,5.2,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,2.9,11.9,-1.0,-1.0
斯坦-马赛克,51-52,子弹,66,-1.0,32.9,0.365,3.9,10.7,-0.01,-1.0,-1.0,0.707,4.0,5.6,9.7,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,3.9,11.8,-1.0,-1.0
Dike Eddleman,51-52,-1,66,-1.0,28.8,0.332,4.1,12.3,-0.01,-1.0,-1.0,0.611,3.1,5.0,4.1,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.8,11.3,-1.0,-1.0
哈里-盖拉汀,51-52,尼克斯,66,-1.0,29.3,0.442,3.5,8.0,-0.01,-1.0,-1.0,0.806,4.2,5.2,10.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.4,11.2,-1.0,-1.0
杰克-科尔曼,51-52,皇家,66,-1.0,39.5,0.415,4.7,11.2,-0.01,-1.0,-1.0,0.71,1.8,2.6,10.5,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,3.3,11.2,-1.0,-1.0
迪克-梅恩,51-52,老鹰,65,-1.0,35.3,0.356,4.5,12.7,-0.01,-1.0,-1.0,0.701,1.8,2.6,4.3,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,3.2,10.8,-1.0,-1.0
比尔-沙尔曼,51-52,凯尔特,63,-1.0,22.0,0.389,3.9,10.0,-0.01,-1.0,-1.0,0.859,2.9,3.4,3.5,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,2.9,10.7,-1.0,-1.0
Nathaniel Clifton,51-52,尼克斯,62,-1.0,33.9,0.335,3.9,11.8,-0.01,-1.0,-1.0,0.664,2.7,4.1,11.8,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,3.7,10.6,-1.0,-1.0
鲍伯-拉沃伊,51-52,波利斯,63,-1.0,29.0,0.397,3.8,9.6,-0.01,-1.0,-1.0,0.753,2.7,3.5,7.6,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.3,10.3,-1.0,-1.0
沃尔特-科克,51-52,老鹰,11,-1.0,36.0,0.277,2.5,9.2,-0.01,-1.0,-1.0,0.705,5.0,7.1,4.0,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,4.3,10.1,-1.0,-1.0
乔治-金,51-52,国民,66,-1.0,28.6,0.406,3.6,8.8,-0.01,-1.0,-1.0,0.712,2.8,4.0,4.2,-1.0,-1.0,3.7,-1.0,-1.0,-1.0,3.0,10.0,-1.0,-1.0
阿尔尼-约翰逊,51-52,皇家,66,-1.0,32.7,0.433,2.7,6.2,-0.01,-1.0,-1.0,0.778,4.6,5.9,6.1,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,3.9,10.0,-1.0,-1.0
唐-博文,51-52,老鹰,66,-1.0,30.0,0.299,3.0,10.1,-0.01,-1.0,-1.0,0.731,3.9,5.3,5.1,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,4.1,9.9,-1.0,-1.0
康尼尔-西蒙斯,51-52,尼克斯,66,-1.0,23.6,0.378,3.4,9.1,-0.01,-1.0,-1.0,0.689,2.7,3.8,7.1,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,3.2,9.5,-1.0,-1.0
比尔-托斯赫夫,51-52,波利斯,65,-1.0,31.6,0.327,3.3,10.0,-0.01,-1.0,-1.0,0.824,2.8,3.4,3.3,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,3.1,9.4,-1.0,-1.0
斯拉特尔-马丁,51-52,老湖人,66,-1.0,37.6,0.375,3.6,9.6,-0.01,-1.0,-1.0,0.747,2.2,2.9,3.5,-1.0,-1.0,3.8,-1.0,-1.0,-1.0,3.4,9.3,-1.0,-1.0
弗兰克-库德尔卡,51-52,子弹,65,-1.0,24.4,0.332,3.1,9.4,-0.01,-1.0,-1.0,0.767,3.0,4.0,4.2,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,3.4,9.3,-1.0,-1.0
迪克-马克圭尔,51-52,尼克斯,64,-1.0,31.5,0.43,3.2,7.4,-0.01,-1.0,-1.0,0.631,2.9,4.5,5.2,-1.0,-1.0,6.1,-1.0,-1.0,-1.0,2.8,9.2,-1.0,-1.0
迈尔-哈特金斯,51-52,老鹰,66,-1.0,39.7,0.365,3.5,9.6,-0.01,-1.0,-1.0,0.644,2.2,3.4,13.3,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,2.9,9.2,-1.0,-1.0
厄尔尼-范德维奇,51-52,尼克斯,57,-1.0,26.4,0.438,3.5,8.0,-0.01,-1.0,-1.0,0.775,2.2,2.8,4.6,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,3.3,9.2,-1.0,-1.0
保罗-西摩尔,51-52,国民,66,-1.0,33.5,0.335,3.1,9.3,-0.01,-1.0,-1.0,0.759,2.8,3.7,3.4,-1.0,-1.0,3.3,-1.0,-1.0,-1.0,2.5,9.1,-1.0,-1.0
Ralph O'Brien,51-52,波利斯,64,-1.0,24.6,0.372,3.6,9.6,-0.01,-1.0,-1.0,0.819,1.9,2.3,1.9,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,1.8,9.0,-1.0,-1.0
杰克-凯利斯,51-52,活塞,66,-1.0,32.5,0.388,2.8,7.3,-0.01,-1.0,-1.0,0.668,3.3,4.9,7.8,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,4.0,8.9,-1.0,-1.0
欧迪-斯皮尔斯,51-52,皇家,66,-1.0,25.3,0.395,3.4,8.6,-0.01,-1.0,-1.0,0.763,1.8,2.3,4.6,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,3.4,8.6,-1.0,-1.0
Bill Gabor,51-52,国民,57,-1.0,19.0,0.322,3.0,9.4,-0.01,-1.0,-1.0,0.776,2.5,3.2,1.6,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.3,8.6,-1.0,-1.0
鲍伯-詹汉,51-52,凯尔特,66,-1.0,30.0,0.487,3.0,6.3,-0.01,-1.0,-1.0,0.509,2.3,4.4,5.0,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,3.4,8.3,-1.0,-1.0
乔治-塞内斯基,51-52,勇士,57,-1.0,33.8,0.361,2.9,8.0,-0.01,-1.0,-1.0,0.753,2.6,3.4,4.1,-1.0,-1.0,4.9,-1.0,-1.0,-1.0,2.2,8.3,-1.0,-1.0
达夫-迈纳,51-52,子弹,57,-1.0,27.3,0.354,3.2,9.2,-0.01,-1.0,-1.0,0.765,1.8,2.3,4.8,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,2.8,8.3,-1.0,-1.0
查克-库珀,51-52,凯尔特,66,-1.0,29.9,0.361,3.0,8.3,-0.01,-1.0,-1.0,0.741,2.3,3.0,7.6,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.3,8.2,-1.0,-1.0
诺布勒-乔简森,51-52,国民,66,-1.0,20.0,0.413,2.9,7.0,-0.01,-1.0,-1.0,0.797,2.3,2.8,4.4,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.9,8.0,-1.0,-1.0
Red Owens,51-52,-1,29,-1.0,21.6,0.329,2.9,8.7,-0.01,-1.0,-1.0,0.561,2.2,3.9,3.5,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.2,7.9,-1.0,-1.0
Ralph Johnson,51-52,活塞,66,-1.0,34.3,0.356,3.2,9.0,-0.01,-1.0,-1.0,0.721,1.5,2.1,3.4,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,3.7,7.9,-1.0,-1.0
艾德-迈肯,51-52,勇士,66,-1.0,27.0,0.354,3.1,8.7,-0.01,-1.0,-1.0,0.784,1.8,2.2,7.5,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,3.8,7.9,-1.0,-1.0
鲍伯-哈里斯,51-52,凯尔特,66,-1.0,28.8,0.41,2.9,7.0,-0.01,-1.0,-1.0,0.641,2.0,3.2,8.0,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,2.9,7.8,-1.0,-1.0
迪拉德-克罗克,51-52,-1,38,-1.0,20.6,0.351,2.6,7.3,-0.01,-1.0,-1.0,0.669,2.6,3.8,2.9,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.5,7.7,-1.0,-1.0
艾尔-塞尔维,51-52,国民,55,-1.0,15.5,0.354,1.8,5.1,-0.01,-1.0,-1.0,0.883,4.0,4.5,1.6,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,3.2,7.6,-1.0,-1.0
乔治-拉特科维茨,51-52,国民,66,-1.0,20.5,0.349,2.5,7.2,-0.01,-1.0,-1.0,0.674,2.5,3.7,5.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,3.6,7.5,-1.0,-1.0
Wah Wah Jones,51-52,波利斯,58,-1.0,22.8,0.313,2.8,9.0,-0.01,-1.0,-1.0,0.75,1.8,2.3,4.9,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,2.4,7.4,-1.0,-1.0
沃利-奥斯特科恩,51-52,国民,66,-1.0,26.1,0.351,2.2,6.3,-0.01,-1.0,-1.0,0.594,3.0,5.1,6.7,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,3.4,7.4,-1.0,-1.0
雷-兰普,51-52,尼克斯,62,-1.0,21.2,0.387,3.0,7.7,-0.01,-1.0,-1.0,0.756,1.5,1.9,2.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.7,7.4,-1.0,-1.0
唐-洛夫格兰,51-52,波利斯,63,-1.0,19.9,0.357,2.4,6.6,-0.01,-1.0,-1.0,0.712,2.5,3.5,4.1,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.3,7.2,-1.0,-1.0
比尔-卡尔霍恩,51-52,子弹,55,-1.0,29.0,0.315,2.3,7.4,-0.01,-1.0,-1.0,0.683,2.3,3.3,4.6,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,1.5,7.0,-1.0,-1.0
凯文-奥谢,51-52,-1,65,-1.0,26.5,0.328,2.4,7.2,-0.01,-1.0,-1.0,0.686,2.2,3.2,3.1,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,2.7,6.9,-1.0,-1.0
Pep Saul,51-52,-1,64,-1.0,23.1,0.36,2.5,6.8,-0.01,-1.0,-1.0,0.778,1.9,2.4,2.6,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,1.9,6.8,-1.0,-1.0
唐-莱菲尔德特,51-52,-1,39,-1.0,20.2,0.347,2.5,7.3,-0.01,-1.0,-1.0,0.788,1.6,2.1,6.2,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,2.6,6.7,-1.0,-1.0
怀特伊-斯库克,51-52,老湖人,35,-1.0,28.2,0.345,2.9,8.5,-0.01,-1.0,-1.0,0.789,0.9,1.1,3.5,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.7,6.7,-1.0,-1.0
艾利克斯-汉纳姆,51-52,-1,66,-1.0,22.8,0.368,2.6,7.0,-0.01,-1.0,-1.0,0.71,1.5,2.1,5.1,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,4.1,6.6,-1.0,-1.0
乔治-卡夫腾,51-52,尼克斯,52,-1.0,18.4,0.375,2.2,5.9,-0.01,-1.0,-1.0,0.687,1.8,2.6,3.8,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.1,6.2,-1.0,-1.0
鲍伯-哈里森,51-52,老湖人,65,-1.0,26.3,0.32,2.4,7.5,-0.01,-1.0,-1.0,0.718,1.4,1.9,2.5,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,3.1,6.2,-1.0,-1.0
鲍伯-布兰努姆,51-52,凯尔特,66,-1.0,20.1,0.369,2.3,6.1,-0.01,-1.0,-1.0,0.626,1.6,2.6,6.2,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,3.6,6.1,-1.0,-1.0
比尔-克洛斯,51-52,活塞,57,-1.0,19.6,0.308,2.1,6.8,-0.01,-1.0,-1.0,0.682,1.9,2.8,3.6,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,2.2,6.1,-1.0,-1.0
奈伊尔-约翰斯顿,51-52,勇士,64,-1.0,15.5,0.472,2.2,4.7,-0.01,-1.0,-1.0,0.662,1.6,2.4,5.3,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.4,6.0,-1.0,-1.0
沃恩-加德纳,51-52,勇士,27,-1.0,18.8,0.371,2.7,7.2,-0.01,-1.0,-1.0,0.652,0.6,0.9,4.1,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.2,5.9,-1.0,-1.0
布雷迪-沃克,51-52,子弹,35,-1.0,20.0,0.41,2.5,6.2,-0.01,-1.0,-1.0,0.765,0.7,1.0,5.6,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.1,5.8,-1.0,-1.0
Bones McKinney,51-52,凯尔特,63,-1.0,17.2,0.325,2.2,6.6,-0.01,-1.0,-1.0,0.813,1.0,1.3,2.8,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,2.3,5.3,-1.0,-1.0
吉姆-斯劳特,51-52,子弹,28,-1.0,18.8,0.321,1.9,5.9,-0.01,-1.0,-1.0,0.603,1.5,2.4,5.3,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.9,5.3,-1.0,-1.0
尼尔森-鲍勃,51-52,勇士,62,-1.0,19.2,0.359,1.8,4.9,-0.01,-1.0,-1.0,0.593,1.6,2.7,2.4,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,2.9,5.1,-1.0,-1.0
杰瑞-卡拉贝斯,51-52,国民,58,-1.0,16.2,0.344,1.9,5.5,-0.01,-1.0,-1.0,0.709,1.3,1.8,1.4,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.8,5.0,-1.0,-1.0
里德-霍兹曼,51-52,皇家,65,-1.0,16.4,0.28,1.6,5.7,-0.01,-1.0,-1.0,0.718,0.9,1.3,1.6,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,1.5,4.1,-1.0,-1.0
乔-霍兰德,51-52,波利斯,55,-1.0,13.4,0.351,1.7,4.8,-0.01,-1.0,-1.0,0.58,0.7,1.3,3.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,1.6,4.1,-1.0,-1.0
豪威尔-舒尔茨,51-52,老湖人,66,-1.0,19.7,0.283,1.3,4.8,-0.01,-1.0,-1.0,0.756,1.4,1.8,3.7,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.0,4.1,-1.0,-1.0
Walt Budko,51-52,勇士,63,-1.0,17.9,0.404,1.5,3.8,-0.01,-1.0,-1.0,0.674,1.0,1.4,3.7,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,3.1,4.0,-1.0,-1.0
Chuck Share,51-52,活塞,63,-1.0,14.0,0.322,1.2,3.7,-0.01,-1.0,-1.0,0.619,1.5,2.5,5.3,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.2,3.9,-1.0,-1.0
赫伯-谢勒尔,51-52,尼克斯,12,-1.0,13.9,0.292,1.6,5.4,-0.01,-1.0,-1.0,0.643,0.8,1.2,2.2,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.1,3.9,-1.0,-1.0
内特-德隆,51-52,老鹰,17,-1.0,7.8,0.476,1.2,2.5,-0.01,-1.0,-1.0,0.686,1.4,2.1,1.8,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.8,3.8,-1.0,-1.0
鲍伯-威尔森,51-52,老鹰,63,-1.0,20.8,0.299,1.3,4.2,-0.01,-1.0,-1.0,0.578,1.2,2.1,3.3,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.7,3.7,-1.0,-1.0
卡尔-克里斯滕森,51-52,老鹰,24,-1.0,15.6,0.302,1.2,4.0,-0.01,-1.0,-1.0,0.526,1.3,2.4,3.4,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.0,3.7,-1.0,-1.0
伯鲁斯-斯马维利,51-52,子弹,11,-1.0,-1.0,0.206,1.2,5.7,-0.01,-1.0,-1.0,0.824,1.3,1.5,1.6,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,0.8,3.6,-1.0,-1.0
斯坦-布朗,51-52,勇士,15,-1.0,9.4,0.349,1.5,4.2,-0.01,-1.0,-1.0,0.556,0.7,1.2,1.1,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.1,3.6,-1.0,-1.0
卢-希区,51-52,老湖人,61,-1.0,13.9,0.358,1.3,3.5,-0.01,-1.0,-1.0,0.67,1.0,1.5,4.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.5,3.6,-1.0,-1.0
Alfred McGuire,51-52,尼克斯,59,-1.0,13.4,0.431,1.2,2.8,-0.01,-1.0,-1.0,0.525,1.1,2.1,2.1,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,2.3,3.5,-1.0,-1.0
杰克-芬德利,51-52,活塞,58,-1.0,11.2,0.318,0.9,2.9,-0.01,-1.0,-1.0,0.789,1.3,1.6,1.4,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,3.2,-1.0,-1.0
约翰-曼肯,51-52,凯尔特,60,-1.0,9.7,0.344,1.3,3.8,-0.01,-1.0,-1.0,0.605,0.4,0.7,2.2,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.5,3.0,-1.0,-1.0
唐-萨维奇,51-52,国民,12,-1.0,9.8,0.209,0.8,3.6,-0.01,-1.0,-1.0,0.643,1.5,2.3,2.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.8,3.0,-1.0,-1.0
迈尔-佩顿,51-52,勇士,45,-1.0,10.5,0.386,1.2,3.1,-0.01,-1.0,-1.0,0.75,0.5,0.6,1.8,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.5,2.9,-1.0,-1.0
克里夫-巴克,51-52,波利斯,44,-1.0,11.2,0.298,1.1,3.7,-0.01,-1.0,-1.0,0.588,0.7,1.2,1.8,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,1.3,2.9,-1.0,-1.0
乔-麦克纳米,51-52,-1,58,-1.0,12.0,0.306,1.2,3.8,-0.01,-1.0,-1.0,0.6,0.5,0.9,2.4,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.9,2.9,-1.0,-1.0
迪克-迪基,51-52,凯尔特,45,-1.0,9.8,0.294,0.9,3.0,-0.01,-1.0,-1.0,0.681,1.0,1.5,1.8,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.8,2.8,-1.0,-1.0
阿特-贝尔雷斯,51-52,-1,41,-1.0,12.5,0.269,1.0,3.8,-0.01,-1.0,-1.0,0.667,0.6,1.0,2.4,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.7,2.7,-1.0,-1.0
乔-哈顿,51-52,老湖人,60,-1.0,12.1,0.335,0.9,2.6,-0.01,-1.0,-1.0,0.7,0.8,1.2,1.4,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.8,2.6,-1.0,-1.0
杰克-凯利,51-52,活塞,47,-1.0,10.1,0.228,0.9,4.1,-0.01,-1.0,-1.0,0.556,0.6,1.1,1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,1.1,2.5,-1.0,-1.0
艾德-达勒,51-52,勇士,14,-1.0,8.0,0.368,1.0,2.7,-0.01,-1.0,-1.0,1.0,0.5,0.5,1.6,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,1.1,2.5,-1.0,-1.0
萨姆-兰兹诺,51-52,皇家,39,-1.0,6.0,0.333,0.8,2.3,-0.01,-1.0,-1.0,0.703,0.7,0.9,1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.6,2.2,-1.0,-1.0
雷-拉奇里斯,51-52,皇家,51,-1.0,6.6,0.26,0.5,1.9,-0.01,-1.0,-1.0,0.621,0.4,0.6,1.5,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.2,1.3,-1.0,-1.0
查理-布莱克,51-52,老鹰,13,-1.0,9.0,0.194,0.5,2.4,-0.01,-1.0,-1.0,0.417,0.4,0.9,2.4,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.4,1.3,-1.0,-1.0
约翰-麦克纳西,51-52,老鹰,11,-1.0,9.6,0.138,0.4,2.6,-0.01,-1.0,-1.0,0.429,0.5,1.3,1.8,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,0.6,1.3,-1.0,-1.0
