球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
John Logan,46-47,轰炸机,61,-1.0,-1.0,0.278,4.8,17.1,-0.01,-1.0,-1.0,0.748,3.1,4.2,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,2.2,12.6,-1.0,-1.0
Fred Scolari,46-47,老首都,58,-1.0,-1.0,0.294,5.0,17.1,-0.01,-1.0,-1.0,0.811,2.5,3.1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.7,12.6,-1.0,-1.0
汉克-宾德斯,46-47,蒸汽,58,-1.0,-1.0,0.262,4.6,17.5,-0.01,-1.0,-1.0,0.704,3.1,4.4,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,3.4,12.3,-1.0,-1.0
Dino Martin,46-47,蒸汽,60,-1.0,-1.0,0.304,5.2,17.0,-0.01,-1.0,-1.0,0.661,1.9,2.8,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.6,12.2,-1.0,-1.0
迈尔-里艾比,46-47,反叛者,55,-1.0,-1.0,0.307,5.0,16.3,-0.01,-1.0,-1.0,0.642,2.0,3.1,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,3.1,12.1,-1.0,-1.0
厄尔-香农,46-47,蒸汽,57,-1.0,-1.0,0.339,4.3,12.7,-0.01,-1.0,-1.0,0.566,3.5,6.1,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.0,12.1,-1.0,-1.0
Bones McKinney,46-47,老首都,58,-1.0,-1.0,0.279,4.7,17.0,-0.01,-1.0,-1.0,0.69,2.5,3.6,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.8,12.0,-1.0,-1.0
伯鲁斯-斯马维利,46-47,轰炸机,22,-1.0,-1.0,0.321,5.1,16.0,-0.01,-1.0,-1.0,0.766,1.6,2.1,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.7,11.9,-1.0,-1.0
约翰-詹尼斯,46-47,猎鹰,60,-1.0,-1.0,0.288,4.7,16.4,-0.01,-1.0,-1.0,0.662,2.2,3.3,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.2,11.6,-1.0,-1.0
约翰-阿布拉莫维奇,46-47,铁人,47,-1.0,-1.0,0.242,4.3,17.7,-0.01,-1.0,-1.0,0.691,2.6,3.8,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,3.4,11.2,-1.0,-1.0
迈克-麦卡龙,46-47,麝香,60,-1.0,-1.0,0.282,3.9,14.0,-0.01,-1.0,-1.0,0.615,3.0,4.8,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.1,10.8,-1.0,-1.0
唐-Carlson,46-47,雄鹿,59,-1.0,-1.0,0.322,4.6,14.3,-0.01,-1.0,-1.0,0.541,1.5,2.7,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.1,10.7,-1.0,-1.0
约翰-诺兰德,46-47,老首都,60,-1.0,-1.0,0.319,3.7,11.6,-0.01,-1.0,-1.0,0.652,3.0,4.6,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.0,10.4,-1.0,-1.0
康尼尔-西蒙斯,46-47,凯尔特,60,-1.0,-1.0,0.32,4.1,12.8,-0.01,-1.0,-1.0,0.677,2.1,3.2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.2,10.3,-1.0,-1.0
艾尔-布莱特曼,46-47,凯尔特,58,-1.0,-1.0,0.256,3.8,15.0,-0.01,-1.0,-1.0,0.627,2.1,3.3,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,9.8,-1.0,-1.0
Bud Palmer,46-47,尼克斯,42,-1.0,-1.0,0.307,3.8,12.4,-0.01,-1.0,-1.0,0.669,1.9,2.9,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.6,9.5,-1.0,-1.0
安格洛-穆西,46-47,勇士,60,-1.0,-1.0,0.281,3.8,13.6,-0.01,-1.0,-1.0,0.829,1.7,2.1,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,2.0,9.4,-1.0,-1.0
约翰-曼肯,46-47,老首都,60,-1.0,-1.0,0.255,3.7,14.6,-0.01,-1.0,-1.0,0.681,1.9,2.7,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.0,9.3,-1.0,-1.0
Kleggie Hermsen,46-47,-1,32,-1.0,-1.0,0.287,3.5,12.3,-0.01,-1.0,-1.0,0.634,2.2,3.5,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.7,9.3,-1.0,-1.0
Red Wallace,46-47,-1,61,-1.0,-1.0,0.278,3.7,13.3,-0.01,-1.0,-1.0,0.541,1.7,3.2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.7,9.1,-1.0,-1.0
阿瑞尔-马汉,46-47,猎鹰,59,-1.0,-1.0,0.241,3.8,15.7,-0.01,-1.0,-1.0,0.737,1.4,1.9,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.1,9.0,-1.0,-1.0
豪威尔-达尔玛,46-47,勇士,60,-1.0,-1.0,0.28,3.3,11.8,-0.01,-1.0,-1.0,0.64,2.2,3.4,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.4,8.8,-1.0,-1.0
斯坦-诺斯扎卡,46-47,铁人,58,-1.0,-1.0,0.287,3.4,11.9,-0.01,-1.0,-1.0,0.694,1.9,2.7,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.8,8.7,-1.0,-1.0
Sonny Hertzberg,46-47,尼克斯,59,-1.0,-1.0,0.289,3.4,11.8,-0.01,-1.0,-1.0,0.758,1.9,2.5,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.8,8.7,-1.0,-1.0
鲍伯-道尔,46-47,轰炸机,60,-1.0,-1.0,0.253,3.2,12.8,-0.01,-1.0,-1.0,0.65,2.2,3.4,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,2.8,8.7,-1.0,-1.0
伊尔夫-托果夫,46-47,老首都,58,-1.0,-1.0,0.273,3.2,11.8,-0.01,-1.0,-1.0,0.73,2.0,2.7,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,3.0,8.4,-1.0,-1.0
托尼-加洛斯,46-47,雄鹿,59,-1.0,-1.0,0.289,3.0,10.4,-0.01,-1.0,-1.0,0.707,2.2,3.1,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.6,8.2,-1.0,-1.0
奥斯西-谢克特曼,46-47,尼克斯,54,-1.0,-1.0,0.276,3.0,10.9,-0.01,-1.0,-1.0,0.62,2.1,3.3,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.1,8.1,-1.0,-1.0
斯坦-斯图茨,46-47,尼克斯,60,-1.0,-1.0,0.268,2.9,10.7,-0.01,-1.0,-1.0,0.782,2.2,2.8,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.1,8.0,-1.0,-1.0
乔治-诺斯特兰德,46-47,-1,61,-1.0,-1.0,0.293,3.1,10.8,-0.01,-1.0,-1.0,0.467,1.6,3.4,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.4,7.9,-1.0,-1.0
李-诺莱科,46-47,尼克斯,22,-1.0,-1.0,0.283,2.8,10.0,-0.01,-1.0,-1.0,0.653,2.1,3.3,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.9,7.8,-1.0,-1.0
米奇-洛特纳,46-47,雄鹿,56,-1.0,-1.0,0.29,3.4,11.7,-0.01,-1.0,-1.0,0.544,0.8,1.4,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,1.9,7.6,-1.0,-1.0
汤米-贝尔纳斯,46-47,尼克斯,60,-1.0,-1.0,0.3,2.9,9.7,-0.01,-1.0,-1.0,0.644,1.7,2.7,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.5,7.6,-1.0,-1.0
Harry Zeller,46-47,铁人,48,-1.0,-1.0,0.314,2.5,8.0,-0.01,-1.0,-1.0,0.689,2.5,3.7,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,3.7,7.5,-1.0,-1.0
吉姆-塞米诺夫,46-47,雄鹿,60,-1.0,-1.0,0.314,3.1,9.8,-0.01,-1.0,-1.0,0.546,1.2,2.2,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,2.6,7.3,-1.0,-1.0
拉尔斐-卡普洛维茨,46-47,-1,57,-1.0,-1.0,0.274,2.6,9.3,-0.01,-1.0,-1.0,0.735,1.9,2.6,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.1,7.1,-1.0,-1.0
乔治-蒙罗,46-47,轰炸机,59,-1.0,-1.0,0.263,2.8,10.6,-0.01,-1.0,-1.0,0.647,1.5,2.3,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.5,7.0,-1.0,-1.0
鲍伯-福特,46-47,反叛者,51,-1.0,-1.0,0.295,2.8,9.4,-0.01,-1.0,-1.0,0.575,1.2,2.1,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.9,6.7,-1.0,-1.0
乔治-梅尔恩斯,46-47,蒸汽,57,-1.0,-1.0,0.268,2.2,8.4,-0.01,-1.0,-1.0,0.72,2.2,3.1,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.4,6.7,-1.0,-1.0
唐-普特曼,46-47,轰炸机,58,-1.0,-1.0,0.246,2.7,10.9,-0.01,-1.0,-1.0,0.648,1.2,1.8,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.8,6.6,-1.0,-1.0
Tony Kappen,46-47,-1,59,-1.0,-1.0,0.238,2.2,9.1,-0.01,-1.0,-1.0,0.795,2.2,2.7,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.3,6.5,-1.0,-1.0
Hank Rosenstein,46-47,-1,60,-1.0,-1.0,0.305,2.0,6.5,-0.01,-1.0,-1.0,0.64,2.4,3.8,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.9,6.4,-1.0,-1.0
温德尔-格雷,46-47,凯尔特,55,-1.0,-1.0,0.292,2.5,8.7,-0.01,-1.0,-1.0,0.581,1.3,2.3,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,1.9,6.4,-1.0,-1.0
乔治-塞内斯基,46-47,勇士,58,-1.0,-1.0,0.267,2.4,9.2,-0.01,-1.0,-1.0,0.661,1.4,2.1,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.4,6.3,-1.0,-1.0
迪克-舒尔兹,46-47,-1,57,-1.0,-1.0,0.237,2.3,9.6,-0.01,-1.0,-1.0,0.681,1.6,2.4,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.2,6.2,-1.0,-1.0
Charlie Hoefer,46-47,-1,58,-1.0,-1.0,0.253,2.2,8.9,-0.01,-1.0,-1.0,0.655,1.6,2.4,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.4,6.1,-1.0,-1.0
阿特-希尔豪斯,46-47,勇士,60,-1.0,-1.0,0.291,2.0,6.9,-0.01,-1.0,-1.0,0.723,2.0,2.8,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.3,6.0,-1.0,-1.0
阿特-斯派克特,46-47,凯尔特,55,-1.0,-1.0,0.267,2.2,8.4,-0.01,-1.0,-1.0,0.553,1.5,2.7,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.4,6.0,-1.0,-1.0
Jerry Kelly,46-47,凯尔特,43,-1.0,-1.0,0.291,2.1,7.3,-0.01,-1.0,-1.0,0.667,1.7,2.6,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,3.0,6.0,-1.0,-1.0
基夫-劳克斯,46-47,轰炸机,60,-1.0,-1.0,0.297,2.4,8.0,-0.01,-1.0,-1.0,0.438,1.2,2.7,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.6,5.9,-1.0,-1.0
塞西尔-汉金斯,46-47,轰炸机,55,-1.0,-1.0,0.299,2.1,7.1,-0.01,-1.0,-1.0,0.6,1.6,2.7,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,0.9,5.9,-1.0,-1.0
莱奥-戈特利布,46-47,尼克斯,57,-1.0,-1.0,0.302,2.6,8.7,-0.01,-1.0,-1.0,0.655,0.6,1.0,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,1.2,5.9,-1.0,-1.0
Bob Mullens,46-47,-1,54,-1.0,-1.0,0.281,2.3,8.2,-0.01,-1.0,-1.0,0.627,1.2,1.9,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.7,5.8,-1.0,-1.0
约翰-西蒙斯,46-47,凯尔特,60,-1.0,-1.0,0.28,2.0,7.2,-0.01,-1.0,-1.0,0.614,1.3,2.1,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.3,5.3,-1.0,-1.0
罗伊-赫利,46-47,麝香,46,-1.0,-1.0,0.224,2.2,9.7,-0.01,-1.0,-1.0,0.609,0.8,1.4,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.8,5.2,-1.0,-1.0
鲍伯-迪勒,46-47,猎鹰,57,-1.0,-1.0,0.197,1.9,9.9,-0.01,-1.0,-1.0,0.667,1.3,1.9,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.6,5.2,-1.0,-1.0
汤姆-金,46-47,猎鹰,58,-1.0,-1.0,0.237,1.7,7.1,-0.01,-1.0,-1.0,0.631,1.7,2.8,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.8,5.1,-1.0,-1.0
约翰-巴尔,46-47,轰炸机,58,-1.0,-1.0,0.283,2.1,7.6,-0.01,-1.0,-1.0,0.595,0.8,1.4,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.8,5.1,-1.0,-1.0
威尔伯特-考茨,46-47,雄鹿,50,-1.0,-1.0,0.255,2.1,8.4,-0.01,-1.0,-1.0,0.534,0.8,1.5,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.3,5.1,-1.0,-1.0
切特-卡莱尔,46-47,雄鹿,51,-1.0,-1.0,0.268,2.0,7.3,-0.01,-1.0,-1.0,0.609,1.1,1.8,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,2.7,5.0,-1.0,-1.0
弗兰克-福斯里诺,46-47,麝香,28,-1.0,-1.0,0.268,1.9,7.1,-0.01,-1.0,-1.0,0.567,1.2,2.1,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.4,5.0,-1.0,-1.0
艾德-梅尔文,46-47,铁人,57,-1.0,-1.0,0.263,1.7,6.6,-0.01,-1.0,-1.0,0.654,1.5,2.2,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.6,4.9,-1.0,-1.0
哈罗德-布朗,46-47,猎鹰,54,-1.0,-1.0,0.248,1.8,7.1,-0.01,-1.0,-1.0,0.632,1.4,2.2,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.3,4.9,-1.0,-1.0
阿布莱-戴维斯,46-47,轰炸机,59,-1.0,-1.0,0.281,1.8,6.5,-0.01,-1.0,-1.0,0.635,1.2,1.9,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,2.3,4.9,-1.0,-1.0
格兰迪-刘易斯,46-47,猎鹰,60,-1.0,-1.0,0.204,1.8,8.7,-0.01,-1.0,-1.0,0.543,1.3,2.3,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.8,4.8,-1.0,-1.0
多耶勒-帕拉克,46-47,雄鹿,58,-1.0,-1.0,0.266,1.9,7.1,-0.01,-1.0,-1.0,0.65,0.9,1.4,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.3,4.7,-1.0,-1.0
Pop Goodwin,46-47,蒸汽,55,-1.0,-1.0,0.282,1.8,6.3,-0.01,-1.0,-1.0,0.8,1.1,1.4,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.7,4.7,-1.0,-1.0
查克-康纳斯,46-47,凯尔特,49,-1.0,-1.0,0.247,1.9,7.8,-0.01,-1.0,-1.0,0.464,0.8,1.7,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.6,4.6,-1.0,-1.0
迪克-菲茨杰拉德,46-47,麝香,60,-1.0,-1.0,0.238,2.0,8.3,-0.01,-1.0,-1.0,0.683,0.7,1.0,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.5,4.6,-1.0,-1.0
Press Maravich,46-47,铁人,51,-1.0,-1.0,0.272,2.0,7.4,-0.01,-1.0,-1.0,0.517,0.6,1.1,-1.0,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,2.0,4.6,-1.0,-1.0
尼克-沙贝克,46-47,反叛者,53,-1.0,-1.0,0.265,1.9,7.3,-0.01,-1.0,-1.0,0.717,0.7,1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.4,4.6,-1.0,-1.0
杰克-加芬克尔,46-47,凯尔特,40,-1.0,-1.0,0.266,2.0,7.6,-0.01,-1.0,-1.0,0.607,0.4,0.7,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,1.6,4.5,-1.0,-1.0
杰里-弗雷什曼,46-47,勇士,59,-1.0,-1.0,0.261,1.6,6.3,-0.01,-1.0,-1.0,0.543,1.2,2.2,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.7,4.5,-1.0,-1.0
阿特-斯托奇,46-47,猎鹰,23,-1.0,-1.0,0.22,1.6,7.1,-0.01,-1.0,-1.0,0.682,1.3,1.9,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.1,4.4,-1.0,-1.0
Bob Cluggish,46-47,尼克斯,54,-1.0,-1.0,0.261,1.7,6.6,-0.01,-1.0,-1.0,0.571,1.0,1.7,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,2.1,4.4,-1.0,-1.0
诺布勒-乔简森,46-47,铁人,15,-1.0,-1.0,0.223,1.7,7.5,-0.01,-1.0,-1.0,0.64,1.1,1.7,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,2.7,4.4,-1.0,-1.0
Nat Militzok,46-47,-1,57,-1.0,-1.0,0.262,1.6,6.0,-0.01,-1.0,-1.0,0.571,1.1,2.0,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.1,4.3,-1.0,-1.0
约翰-米尔斯,46-47,铁人,47,-1.0,-1.0,0.294,1.2,4.0,-0.01,-1.0,-1.0,0.55,1.5,2.7,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,2.0,3.9,-1.0,-1.0
弗里多-弗雷,46-47,尼克斯,23,-1.0,-1.0,0.289,1.2,4.2,-0.01,-1.0,-1.0,0.571,1.4,2.4,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.6,3.8,-1.0,-1.0
Moe Becker,46-47,-1,43,-1.0,-1.0,0.196,1.6,8.3,-0.01,-1.0,-1.0,0.5,0.5,1.0,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.3,3.8,-1.0,-1.0
鲍伯-菲茨杰拉德,46-47,-1,60,-1.0,-1.0,0.193,1.2,6.0,-0.01,-1.0,-1.0,0.623,1.4,2.2,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.6,3.7,-1.0,-1.0
唐-马丁,46-47,轰炸机,54,-1.0,-1.0,0.293,1.6,5.6,-0.01,-1.0,-1.0,0.419,0.2,0.6,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,1.4,3.5,-1.0,-1.0
伊尔夫-罗森博格,46-47,反叛者,29,-1.0,-1.0,0.216,1.2,5.8,-0.01,-1.0,-1.0,0.556,1.0,1.9,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.1,3.5,-1.0,-1.0
雷-沃蒂斯,46-47,-1,61,-1.0,-1.0,0.216,1.3,6.0,-0.01,-1.0,-1.0,0.615,0.9,1.5,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.3,3.5,-1.0,-1.0
Michael Bytzura,46-47,铁人,60,-1.0,-1.0,0.244,1.5,5.9,-0.01,-1.0,-1.0,0.5,0.6,1.2,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.8,3.5,-1.0,-1.0
查克-吉尔摩,46-47,雄鹿,51,-1.0,-1.0,0.3,1.5,5.0,-0.01,-1.0,-1.0,0.394,0.5,1.3,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,2.7,3.5,-1.0,-1.0
Jake Weber,46-47,-1,50,-1.0,-1.0,0.292,1.2,4.0,-0.01,-1.0,-1.0,0.696,1.1,1.6,-1.0,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,2.2,3.5,-1.0,-1.0
弗莱德-谢菲尔德,46-47,勇士,22,-1.0,-1.0,0.199,1.3,6.6,-0.01,-1.0,-1.0,0.615,0.7,1.2,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,1.5,3.4,-1.0,-1.0
哈罗德-考特曼,46-47,凯尔特,53,-1.0,-1.0,0.314,1.1,3.5,-0.01,-1.0,-1.0,0.465,0.9,1.9,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.1,3.1,-1.0,-1.0
George Pastushok,46-47,蒸汽,39,-1.0,-1.0,0.262,1.2,4.7,-0.01,-1.0,-1.0,0.543,0.6,1.2,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,1.1,3.1,-1.0,-1.0
鲍伯-甘特,46-47,老首都,23,-1.0,-1.0,0.326,1.3,3.9,-0.01,-1.0,-1.0,0.464,0.6,1.2,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,2.0,3.1,-1.0,-1.0
Petey Rosenberg,46-47,勇士,51,-1.0,-1.0,0.209,1.2,5.6,-0.01,-1.0,-1.0,0.612,0.6,1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.3,2.9,-1.0,-1.0
米尔特-舒恩,46-47,猎鹰,41,-1.0,-1.0,0.216,1.0,4.9,-0.01,-1.0,-1.0,0.425,0.8,2.0,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.8,2.9,-1.0,-1.0
Woody Grimshaw,46-47,蒸汽,21,-1.0,-1.0,0.357,1.0,2.7,-0.01,-1.0,-1.0,0.477,1.0,2.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.2,2.9,-1.0,-1.0
哈里-米勒,46-47,麝香,53,-1.0,-1.0,0.223,1.1,4.9,-0.01,-1.0,-1.0,0.439,0.7,1.5,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.2,2.9,-1.0,-1.0
Aud Brindley,46-47,尼克斯,12,-1.0,-1.0,0.286,1.2,4.1,-0.01,-1.0,-1.0,0.857,0.5,0.6,-1.0,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,1.3,2.8,-1.0,-1.0
艾尔-内格拉底,46-47,老首都,11,-1.0,-1.0,0.188,1.2,6.3,-0.01,-1.0,-1.0,0.625,0.5,0.7,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.8,2.8,-1.0,-1.0
马蒂-帕萨格里亚,46-47,老首都,43,-1.0,-1.0,0.231,1.2,5.1,-0.01,-1.0,-1.0,0.563,0.4,0.7,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,1.0,2.8,-1.0,-1.0
Fred Jacobs,46-47,轰炸机,18,-1.0,-1.0,0.275,1.1,3.8,-0.01,-1.0,-1.0,0.48,0.7,1.4,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.4,2.8,-1.0,-1.0
Buddy O'Grady,46-47,老首都,55,-1.0,-1.0,0.238,1.0,4.2,-0.01,-1.0,-1.0,0.717,0.7,1.0,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,1.1,2.7,-1.0,-1.0
维吉尔-沃恩,46-47,凯尔特,17,-1.0,-1.0,0.192,0.9,4.6,-0.01,-1.0,-1.0,0.536,0.9,1.6,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.1,2.6,-1.0,-1.0
Warren Fenley,46-47,凯尔特,33,-1.0,-1.0,0.225,0.9,4.2,-0.01,-1.0,-1.0,0.511,0.7,1.4,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.8,2.6,-1.0,-1.0
