球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
拉里-福斯特,55-56,活塞,72,-1.0,28.1,0.447,5.1,11.4,-0.01,-1.0,-1.0,0.778,6.0,7.7,9.0,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,3.7,16.2,-1.0,-1.0
卡尔-布劳恩,55-56,尼克斯,72,-1.0,32.2,0.372,5.5,14.8,-0.01,-1.0,-1.0,0.838,4.4,5.3,3.6,-1.0,-1.0,4.1,-1.0,-1.0,-1.0,3.0,15.4,-1.0,-1.0
杰克-特威曼,55-56,皇家,72,-1.0,30.4,0.422,5.8,13.7,-0.01,-1.0,-1.0,0.685,2.8,4.1,6.5,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,3.3,14.4,-1.0,-1.0
乔-戈拉伯斯基,55-56,勇士,72,-1.0,33.0,0.369,5.5,14.9,-0.01,-1.0,-1.0,0.706,3.3,4.7,8.9,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,3.8,14.4,-1.0,-1.0
杰克-尼古拉斯,55-56,凯尔特,60,-1.0,32.7,0.413,5.5,13.3,-0.01,-1.0,-1.0,0.791,3.3,4.2,10.4,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,3.8,14.3,-1.0,-1.0
哈里-盖拉汀,55-56,尼克斯,72,-1.0,33.0,0.386,4.5,11.6,-0.01,-1.0,-1.0,0.787,5.0,6.3,10.3,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,3.1,13.9,-1.0,-1.0
杰克-乔治,55-56,勇士,72,-1.0,39.4,0.374,4.9,13.1,-0.01,-1.0,-1.0,0.757,4.1,5.4,4.3,-1.0,-1.0,6.3,-1.0,-1.0,-1.0,2.8,13.9,-1.0,-1.0
Chuck Share,55-56,老鹰,72,-1.0,27.4,0.43,4.4,10.2,-0.01,-1.0,-1.0,0.695,4.8,6.9,10.8,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,4.4,13.6,-1.0,-1.0
沃恩-米克尔森,55-56,老湖人,72,-1.0,29.2,0.386,4.4,11.4,-0.01,-1.0,-1.0,0.804,4.6,5.7,8.4,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,4.4,13.4,-1.0,-1.0
里德-科尔,55-56,国民,72,-1.0,29.4,0.403,5.2,13.0,-0.01,-1.0,-1.0,0.655,2.9,4.4,8.4,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.3,13.3,-1.0,-1.0
斯拉特尔-马丁,55-56,老湖人,72,-1.0,39.4,0.358,4.3,12.0,-0.01,-1.0,-1.0,0.833,4.6,5.5,3.6,-1.0,-1.0,6.2,-1.0,-1.0,-1.0,2.8,13.2,-1.0,-1.0
Kenny Sears,55-56,尼克斯,70,-1.0,29.6,0.438,4.6,10.4,-0.01,-1.0,-1.0,0.796,3.7,4.6,8.8,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.9,12.8,-1.0,-1.0
杰克-科尔曼,55-56,-1,75,-1.0,36.5,0.412,5.2,12.6,-0.01,-1.0,-1.0,0.711,2.4,3.3,9.2,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,3.2,12.8,-1.0,-1.0
艾德-弗莱明,55-56,皇家,71,-1.0,28.6,0.371,4.3,11.6,-0.01,-1.0,-1.0,0.745,3.9,5.2,6.9,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,2.5,12.5,-1.0,-1.0
雷-法利克斯,55-56,尼克斯,72,-1.0,23.6,0.415,3.8,9.3,-0.01,-1.0,-1.0,0.706,4.6,6.5,8.7,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,4.1,12.3,-1.0,-1.0
迈尔-哈特金斯,55-56,活塞,66,-1.0,33.9,0.425,4.9,11.6,-0.01,-1.0,-1.0,0.643,2.2,3.3,7.5,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,2.5,12.0,-1.0,-1.0
怀特伊-斯库克,55-56,老湖人,72,-1.0,32.1,0.398,4.7,11.9,-0.01,-1.0,-1.0,0.803,2.2,2.7,4.0,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,3.2,11.6,-1.0,-1.0
迪克-施尼特凯,55-56,老湖人,72,-1.0,26.8,0.393,3.5,9.0,-0.01,-1.0,-1.0,0.856,4.2,4.9,4.1,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.5,11.3,-1.0,-1.0
保罗-西摩尔,55-56,国民,57,-1.0,32.0,0.339,4.0,11.8,-0.01,-1.0,-1.0,0.807,3.3,4.1,2.7,-1.0,-1.0,4.8,-1.0,-1.0,-1.0,2.3,11.3,-1.0,-1.0
鲍伯-霍伯雷葛斯,55-56,活塞,70,-1.0,21.9,0.43,3.5,8.2,-0.01,-1.0,-1.0,0.739,4.0,5.5,5.9,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,2.1,11.1,-1.0,-1.0
弗兰克-塞尔维,55-56,老鹰,17,-1.0,26.1,0.366,3.9,10.8,-0.01,-1.0,-1.0,0.746,3.1,4.2,3.2,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,2.2,11.0,-1.0,-1.0
吉姆-巴赫托尔德,55-56,尼克斯,70,-1.0,24.8,0.386,3.8,9.9,-0.01,-1.0,-1.0,0.801,3.3,4.2,3.1,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,2.2,11.0,-1.0,-1.0
汤姆-古拉,55-56,勇士,68,-1.0,34.5,0.412,3.6,8.7,-0.01,-1.0,-1.0,0.733,3.6,4.9,9.1,-1.0,-1.0,5.9,-1.0,-1.0,-1.0,4.0,10.8,-1.0,-1.0
乔治-迈肯,55-56,老湖人,37,-1.0,20.7,0.395,4.0,10.1,-0.01,-1.0,-1.0,0.77,2.5,3.3,8.3,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,4.1,10.5,-1.0,-1.0
鲍比-温泽尔,55-56,皇家,72,-1.0,27.5,0.376,3.4,9.0,-0.01,-1.0,-1.0,0.719,3.6,5.0,3.8,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,2.1,10.4,-1.0,-1.0
乔治-金,55-56,国民,72,-1.0,32.5,0.372,3.9,10.6,-0.01,-1.0,-1.0,0.64,2.4,3.8,3.5,-1.0,-1.0,5.7,-1.0,-1.0,-1.0,2.1,10.3,-1.0,-1.0
杰克-斯蒂芬斯,55-56,老鹰,72,-1.0,30.8,0.386,3.4,8.9,-0.01,-1.0,-1.0,0.692,3.4,5.0,5.2,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,2.0,10.3,-1.0,-1.0
里德-罗查,55-56,国民,72,-1.0,26.2,0.361,3.5,9.6,-0.01,-1.0,-1.0,0.783,3.1,3.9,5.8,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,3.4,10.0,-1.0,-1.0
查克-诺贝尔,55-56,活塞,72,-1.0,28.0,0.352,3.8,10.7,-0.01,-1.0,-1.0,0.749,2.0,2.7,3.6,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,3.5,9.5,-1.0,-1.0
杰纳-苏,55-56,尼克斯,72,-1.0,24.3,0.384,3.3,8.7,-0.01,-1.0,-1.0,0.764,2.5,3.3,2.9,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,1.5,9.2,-1.0,-1.0
迪克-里凯茨,55-56,-1,68,-1.0,28.6,0.313,3.5,11.1,-0.01,-1.0,-1.0,0.708,2.0,2.9,7.2,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,4.2,8.9,-1.0,-1.0
Nathaniel Clifton,55-56,尼克斯,64,-1.0,24.0,0.394,3.3,8.5,-0.01,-1.0,-1.0,0.707,2.1,3.0,6.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,3.0,8.8,-1.0,-1.0
鲍伯-哈里森,55-56,老鹰,72,-1.0,30.8,0.359,3.6,10.1,-0.01,-1.0,-1.0,0.664,1.3,2.0,2.7,-1.0,-1.0,3.8,-1.0,-1.0,-1.0,3.4,8.6,-1.0,-1.0
阿特-斯波尔斯特拉,55-56,皇家,72,-1.0,22.8,0.392,3.1,8.0,-0.01,-1.0,-1.0,0.685,2.3,3.3,6.1,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,3.4,8.5,-1.0,-1.0
厄尔-洛依德,55-56,国民,72,-1.0,25.5,0.335,3.0,8.8,-0.01,-1.0,-1.0,0.772,2.6,3.3,6.8,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,3.7,8.5,-1.0,-1.0
吉姆-劳斯库托夫,55-56,凯尔特,71,-1.0,22.3,0.36,3.2,8.8,-0.01,-1.0,-1.0,0.671,2.0,2.9,8.8,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,3.0,8.3,-1.0,-1.0
艾德-康林,55-56,国民,66,-1.0,21.6,0.368,3.2,8.7,-0.01,-1.0,-1.0,0.68,1.8,2.7,4.9,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,1.8,8.2,-1.0,-1.0
阿尔尼-李森,55-56,凯尔特,68,-1.0,23.5,0.383,2.8,7.3,-0.01,-1.0,-1.0,0.708,2.5,3.5,8.1,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,4.4,8.1,-1.0,-1.0
艾尔-法拉利,55-56,老鹰,68,-1.0,23.7,0.358,2.8,7.9,-0.01,-1.0,-1.0,0.695,2.4,3.5,2.7,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,2.8,8.0,-1.0,-1.0
艾德-卡拉法特,55-56,老湖人,72,-1.0,22.8,0.359,2.7,7.5,-0.01,-1.0,-1.0,0.738,2.6,3.5,6.1,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,3.3,8.0,-1.0,-1.0
Corky Devlin,55-56,活塞,69,-1.0,22.2,0.37,2.9,7.8,-0.01,-1.0,-1.0,0.76,2.1,2.8,2.5,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,1.7,7.9,-1.0,-1.0
里切尔-里根,55-56,皇家,72,-1.0,24.3,0.352,3.3,9.5,-0.01,-1.0,-1.0,0.639,1.2,1.8,2.4,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,2.5,7.8,-1.0,-1.0
沃尔特-杜克斯,55-56,尼克斯,60,-1.0,21.5,0.403,2.5,6.2,-0.01,-1.0,-1.0,0.708,2.8,3.9,7.4,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,3.5,7.8,-1.0,-1.0
Billy Kenville,55-56,国民,72,-1.0,17.8,0.379,2.4,6.2,-0.01,-1.0,-1.0,0.759,2.7,3.6,3.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,1.8,7.4,-1.0,-1.0
杰克-麦克马洪,55-56,-1,70,-1.0,24.5,0.328,2.9,8.8,-0.01,-1.0,-1.0,0.595,1.6,2.6,2.6,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,2.4,7.3,-1.0,-1.0
Monk Meineke,55-56,皇家,69,-1.0,18.1,0.372,2.2,6.0,-0.01,-1.0,-1.0,0.78,2.6,3.4,4.6,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,2.8,7.1,-1.0,-1.0
厄尔尼-巴瑞特,55-56,凯尔特,72,-1.0,20.2,0.388,2.9,7.4,-0.01,-1.0,-1.0,0.788,1.3,1.6,3.4,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,2.6,7.0,-1.0,-1.0
迪克-海姆里克,55-56,凯尔特,71,-1.0,18.7,0.403,2.3,5.6,-0.01,-1.0,-1.0,0.648,2.5,3.8,5.6,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.0,7.0,-1.0,-1.0
迪克-马克圭尔,55-56,尼克斯,62,-1.0,27.2,0.347,2.5,7.1,-0.01,-1.0,-1.0,0.627,2.0,3.1,3.5,-1.0,-1.0,5.8,-1.0,-1.0,-1.0,2.4,6.9,-1.0,-1.0
欧迪-斯皮尔斯,55-56,活塞,72,-1.0,19.1,0.355,2.3,6.5,-0.01,-1.0,-1.0,0.791,2.2,2.8,3.2,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.7,6.8,-1.0,-1.0
迪克-法利,55-56,国民,72,-1.0,19.8,0.373,2.3,6.3,-0.01,-1.0,-1.0,0.691,2.0,2.9,2.3,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,2.1,6.7,-1.0,-1.0
Frankie Brian,55-56,活塞,37,-1.0,18.4,0.297,2.1,7.1,-0.01,-1.0,-1.0,0.818,1.9,2.4,2.4,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,1.7,6.2,-1.0,-1.0
托格奥-帕拉齐,55-56,凯尔特,63,-1.0,11.2,0.389,2.3,5.9,-0.01,-1.0,-1.0,0.685,1.3,2.0,2.9,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.4,6.0,-1.0,-1.0
安迪-菲利浦,55-56,活塞,70,-1.0,29.7,0.365,2.1,5.8,-0.01,-1.0,-1.0,0.563,1.6,2.8,3.7,-1.0,-1.0,5.9,-1.0,-1.0,-1.0,2.2,5.8,-1.0,-1.0
迪克-伽马克,55-56,老湖人,68,-1.0,12.8,0.37,2.0,5.5,-0.01,-1.0,-1.0,0.806,1.6,2.0,1.9,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,1.9,5.7,-1.0,-1.0
艾利克斯-汉纳姆,55-56,老鹰,71,-1.0,20.8,0.322,2.1,6.4,-0.01,-1.0,-1.0,0.604,1.3,2.2,4.8,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.8,5.4,-1.0,-1.0
康尼尔-西蒙斯,55-56,皇家,68,-1.0,13.3,0.336,2.1,6.3,-0.01,-1.0,-1.0,0.605,1.1,1.9,3.5,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.1,5.4,-1.0,-1.0
鲍伯-皮特森,55-56,尼克斯,58,-1.0,13.4,0.399,2.1,5.2,-0.01,-1.0,-1.0,0.654,1.2,1.8,3.8,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.1,5.3,-1.0,-1.0
厄尔尼-贝克,55-56,勇士,67,-1.0,15.0,0.387,2.0,5.2,-0.01,-1.0,-1.0,0.717,1.1,1.6,2.9,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,1.3,5.2,-1.0,-1.0
杰西-阿尼尔,55-56,活塞,31,-1.0,13.2,0.317,1.7,5.3,-0.01,-1.0,-1.0,0.623,1.4,2.2,5.5,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.9,4.7,-1.0,-1.0
乔治-邓普斯,55-56,勇士,72,-1.0,20.1,0.475,1.8,3.7,-0.01,-1.0,-1.0,0.633,1.2,1.9,3.7,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,2.0,4.7,-1.0,-1.0
沃尔特-戴维斯,55-56,勇士,70,-1.0,15.7,0.369,1.8,4.8,-0.01,-1.0,-1.0,0.688,1.1,1.6,3.9,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,3.3,4.6,-1.0,-1.0
查克-孟瑟,55-56,老湖人,69,-1.0,14.1,0.32,1.7,5.4,-0.01,-1.0,-1.0,0.813,1.1,1.4,1.6,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,1.1,4.6,-1.0,-1.0
查克-库珀,55-56,-1,67,-1.0,17.1,0.328,1.5,4.6,-0.01,-1.0,-1.0,0.752,1.5,2.0,3.6,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,2.1,4.5,-1.0,-1.0
卢-希区,55-56,老湖人,69,-1.0,16.4,0.4,1.4,3.4,-0.01,-1.0,-1.0,0.758,1.4,1.9,4.1,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.2,4.2,-1.0,-1.0
鲍伯-沙弗,55-56,-1,54,-1.0,10.7,0.3,1.5,5.0,-0.01,-1.0,-1.0,0.765,1.1,1.5,1.3,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.4,4.1,-1.0,-1.0
吉姆-塔克,55-56,国民,70,-1.0,12.8,0.348,1.4,4.1,-0.01,-1.0,-1.0,0.795,0.9,1.2,3.3,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.4,3.8,-1.0,-1.0
Med Park,55-56,老鹰,40,-1.0,10.6,0.349,1.3,3.8,-0.01,-1.0,-1.0,0.629,1.1,1.8,2.4,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.6,3.8,-1.0,-1.0
Dick Atha,55-56,尼克斯,25,-1.0,11.5,0.409,1.4,3.5,-0.01,-1.0,-1.0,0.778,0.8,1.1,1.7,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,1.6,3.7,-1.0,-1.0
拉里-亨内西,55-56,勇士,53,-1.0,8.4,0.344,1.6,4.7,-0.01,-1.0,-1.0,0.813,0.5,0.6,0.9,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,0.7,3.7,-1.0,-1.0
鲍伯-威廉姆斯,55-56,老湖人,20,-1.0,8.7,0.457,1.1,2.3,-0.01,-1.0,-1.0,0.533,1.2,2.3,2.7,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,1.8,3.3,-1.0,-1.0
Red Morrison,55-56,凯尔特,71,-1.0,12.8,0.371,1.3,3.4,-0.01,-1.0,-1.0,0.494,0.6,1.3,4.9,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.2,3.1,-1.0,-1.0
罗恩-费伊尔埃泽尔,55-56,老湖人,10,-1.0,5.9,0.286,0.8,2.8,-0.01,-1.0,-1.0,0.875,1.4,1.6,0.6,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,0.9,3.0,-1.0,-1.0
吉姆-霍尔斯滕,55-56,-1,27,-1.0,13.0,0.27,0.9,3.3,-0.01,-1.0,-1.0,0.649,0.9,1.4,2.8,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.9,2.7,-1.0,-1.0
Chris Harris,55-56,-1,41,-1.0,10.2,0.248,0.9,3.6,-0.01,-1.0,-1.0,0.6,0.7,1.1,1.1,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.0,2.5,-1.0,-1.0
杰克-摩尔,55-56,勇士,54,-1.0,7.4,0.388,0.9,2.4,-0.01,-1.0,-1.0,0.604,0.6,1.0,2.2,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.5,2.4,-1.0,-1.0
Johnny Horan,55-56,-1,19,-1.0,4.9,0.286,0.6,2.2,-0.01,-1.0,-1.0,0.909,0.5,0.6,0.5,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,1.1,1.8,-1.0,-1.0
