球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
希度-特科格鲁,08-09,魔术,77,77,36.6,0.413,5.5,13.3,0.356,1.7,4.9,0.807,4.1,5.1,5.3,0.6,4.7,4.9,0.8,0.2,2.6,2.8,16.8,56,21
德里克-罗斯,08-09,公牛,81,80,37.0,0.475,7.1,14.9,0.222,0.2,0.9,0.788,2.4,3.1,3.9,1.2,2.7,6.3,0.8,0.2,2.5,1.5,16.8,40,41
贾米尔-尼尔森,08-09,魔术,42,42,31.2,0.503,6.4,12.6,0.453,2.0,4.3,0.887,2.0,2.3,3.5,0.5,3.0,5.4,1.2,0.1,2.0,2.9,16.7,32,10
杰拉德-华莱士,08-09,黄蜂,71,71,37.6,0.48,5.5,11.4,0.298,0.5,1.8,0.804,5.1,6.4,7.8,1.6,6.2,2.7,1.7,0.9,2.1,3.0,16.6,32,39
杰夫-格林,08-09,雷霆,78,78,36.8,0.446,6.1,13.7,0.389,1.2,3.2,0.788,3.1,3.9,6.7,1.5,5.1,2.0,1.0,0.4,2.2,2.6,16.5,20,58
安德烈-米勒,08-09,76人,82,82,36.3,0.473,6.0,12.7,0.283,0.2,0.6,0.826,4.1,5.0,4.5,1.5,3.0,6.5,1.3,0.2,2.4,2.4,16.3,41,41
兰迪-弗耶,08-09,森林狼,70,61,35.6,0.407,5.7,14.0,0.36,1.6,4.4,0.846,3.3,3.9,3.1,0.5,2.6,4.3,1.0,0.4,2.1,2.9,16.3,19,51
查理-维兰纽瓦,08-09,雄鹿,78,47,26.9,0.447,6.2,14.0,0.345,1.1,3.3,0.838,2.6,3.1,6.7,2.0,4.7,1.8,0.6,0.7,1.8,3.3,16.2,33,45
卡洛斯-布泽尔,08-09,爵士,37,37,32.4,0.49,6.8,13.8,-0.01,0.0,0.0,0.698,2.6,3.8,10.4,3.0,7.4,2.1,1.1,0.2,2.1,3.6,16.2,22,15
埃里克-戈登,08-09,快船,78,65,34.3,0.456,5.3,11.6,0.389,1.7,4.3,0.854,3.8,4.5,2.6,0.6,2.0,2.8,1.0,0.4,2.1,2.2,16.1,19,59
大卫-李,08-09,尼克斯,81,74,34.9,0.549,6.4,11.7,0.0,0.0,0.0,0.755,3.1,4.1,11.7,3.2,8.6,2.1,1.0,0.3,1.9,3.2,16.0,32,49
凯文-加内特,08-09,凯尔特,57,57,31.1,0.531,6.9,13.0,0.25,0.0,0.1,0.841,1.9,2.3,8.5,1.4,7.1,2.5,1.1,1.2,1.6,2.2,15.8,44,13
史蒂夫-纳什,08-09,太阳,74,74,33.6,0.503,5.8,11.5,0.439,1.5,3.3,0.933,2.6,2.8,3.0,0.3,2.8,9.7,0.7,0.1,3.4,1.5,15.7,42,32
特雷西·麦克格雷迪,08-09,火箭,35,35,33.7,0.388,5.4,13.9,0.376,1.3,3.3,0.801,3.6,4.5,4.4,0.6,3.8,5.0,1.2,0.4,2.0,1.1,15.6,20,15
约什-史密斯,08-09,老鹰,69,69,35.1,0.492,6.1,12.3,0.299,0.4,1.3,0.588,3.1,5.2,7.2,1.9,5.3,2.4,1.4,1.6,2.3,2.7,15.6,41,28
马努-吉诺比利,08-09,马刺,44,7,26.8,0.454,5.1,11.2,0.33,1.6,4.8,0.884,3.8,4.3,4.5,0.5,4.0,3.6,1.5,0.4,2.0,2.0,15.5,32,12
安德里亚-巴尼亚尼,08-09,猛龙,78,59,31.4,0.45,5.5,12.3,0.409,1.5,3.7,0.831,2.8,3.4,5.3,0.9,4.4,1.2,0.4,1.2,1.7,3.1,15.4,30,48
拉塞尔-威斯布鲁克,08-09,雷霆,82,65,32.5,0.398,5.3,13.4,0.271,0.4,1.6,0.815,4.3,5.2,4.9,2.2,2.7,5.3,1.3,0.2,3.3,2.3,15.3,23,59
赛迪斯-杨,08-09,76人,75,71,34.4,0.495,6.3,12.8,0.341,0.7,2.2,0.735,1.9,2.5,5.0,1.9,3.2,1.1,1.3,0.3,1.6,2.2,15.3,39,36
J.R.史密斯,08-09,掘金,81,18,27.7,0.446,5.2,11.7,0.397,2.2,5.6,0.754,2.5,3.4,3.7,0.5,3.1,2.8,1.0,0.2,1.9,2.3,15.2,53,28
迈克-邓利维,08-09,步行者,18,14,27.5,0.401,5.2,12.9,0.356,1.8,5.0,0.815,2.9,3.6,3.8,0.8,3.0,2.4,0.7,0.5,2.1,2.0,15.1,8,10
T.J. Ford,08-09,步行者,74,49,30.5,0.452,5.6,12.3,0.337,0.5,1.4,0.872,3.3,3.8,3.5,0.8,2.7,5.3,1.2,0.2,2.4,2.4,14.9,34,40
拜伦-戴维斯,08-09,快船,65,60,34.6,0.37,5.5,14.8,0.302,1.5,5.0,0.757,2.4,3.2,3.7,0.7,3.0,7.7,1.7,0.5,3.0,3.0,14.9,17,48
迈克-毕比,08-09,老鹰,79,79,34.7,0.435,5.5,12.7,0.39,2.1,5.4,0.789,1.7,2.2,3.5,0.5,3.0,5.0,1.2,0.1,1.6,1.8,14.9,47,32
内内-希拉里奥,08-09,掘金,77,76,32.6,0.604,5.6,9.2,0.2,0.0,0.1,0.723,3.5,4.8,7.8,2.4,5.4,1.4,1.2,1.3,1.9,3.6,14.6,51,26
威尔森-钱德勒,08-09,尼克斯,82,70,33.4,0.432,5.5,12.9,0.328,1.3,3.8,0.795,2.1,2.6,5.4,1.1,4.3,2.1,0.9,0.9,1.7,3.0,14.4,32,50
凯兰纳-阿祖布克,08-09,勇士,74,51,32.1,0.464,5.3,11.4,0.448,1.3,2.8,0.808,2.5,3.1,5.0,1.5,3.5,1.6,0.8,0.7,1.3,2.5,14.4,29,45
安德鲁-拜纳姆,08-09,湖人,50,50,28.9,0.56,5.6,10.0,-0.01,0.0,0.0,0.707,3.0,4.3,8.0,2.7,5.2,1.4,0.4,1.8,1.7,3.1,14.3,40,10
特洛伊-墨菲,08-09,步行者,73,73,34.0,0.475,5.0,10.5,0.45,2.2,4.9,0.826,2.1,2.5,11.8,2.0,9.8,2.4,0.8,0.5,1.6,3.1,14.3,31,42
莱昂德罗-巴博萨,08-09,太阳,70,11,24.4,0.482,5.2,10.8,0.375,1.3,3.4,0.881,2.4,2.8,2.6,0.5,2.1,2.3,1.2,0.1,1.3,1.6,14.2,39,31
泰肖恩-普林斯,08-09,活塞,82,82,37.3,0.45,5.6,12.4,0.397,0.7,1.7,0.778,2.3,3.0,5.8,1.6,4.2,3.1,0.5,0.6,1.2,1.3,14.2,39,43
雷蒙德-费尔顿,08-09,黄蜂,82,81,37.6,0.408,5.4,13.2,0.285,0.7,2.5,0.805,2.7,3.3,3.8,0.7,3.1,6.7,1.5,0.4,2.8,2.3,14.2,35,47
洛尔-邓,08-09,公牛,49,46,34.0,0.448,5.4,12.1,0.4,0.2,0.4,0.796,3.1,3.9,6.0,1.6,4.4,1.9,1.2,0.5,1.5,1.7,14.1,23,26
迈克尔-比斯利,08-09,热火,81,19,24.8,0.472,5.6,11.8,0.407,0.4,1.0,0.772,2.3,3.0,5.4,1.4,4.1,1.0,0.5,0.5,1.5,2.3,13.9,43,38
马文-威廉姆斯,08-09,老鹰,61,59,34.3,0.458,4.7,10.2,0.355,0.9,2.5,0.806,3.6,4.5,6.3,1.8,4.5,1.3,0.9,0.6,1.1,2.1,13.9,33,28
埃尔顿-布兰德,08-09,76人,29,23,31.7,0.447,5.6,12.6,-0.01,0.0,0.0,0.676,2.5,3.7,8.8,2.7,6.1,1.3,0.6,1.6,2.3,2.7,13.8,13,16
卡蒂诺-莫布里,08-09,快船,11,11,33.2,0.432,5.7,13.3,0.343,1.1,3.2,0.722,1.2,1.6,2.6,0.8,1.8,1.1,1.4,0.2,1.6,1.9,13.7,2,9
罗尼-布鲁尔,08-09,爵士,81,80,32.2,0.508,5.2,10.2,0.259,0.3,1.0,0.702,3.0,4.3,3.7,1.2,2.5,2.2,1.7,0.4,1.4,1.6,13.7,48,33
马奎斯-丹尼尔斯,08-09,步行者,54,43,31.5,0.451,5.8,12.8,0.2,0.3,1.7,0.721,1.7,2.4,4.6,1.5,3.1,2.1,1.1,0.5,1.7,2.2,13.6,22,32
保罗-米尔萨普,08-09,爵士,76,38,30.1,0.534,5.3,9.9,0.0,0.0,0.1,0.699,3.0,4.3,8.6,3.3,5.3,1.8,1.0,1.0,1.7,3.8,13.5,44,32
罗德尼-斯塔基,08-09,活塞,79,65,31.9,0.439,5.1,11.6,0.295,0.3,1.0,0.803,2.9,3.7,3.5,0.9,2.6,4.9,1.0,0.1,2.2,2.7,13.4,36,43
莱恩-戈麦斯,08-09,森林狼,82,76,31.9,0.431,5.1,11.9,0.372,1.3,3.5,0.807,1.8,2.2,4.8,1.3,3.5,1.6,0.8,0.3,1.6,2.2,13.3,24,58
佩贾-斯托亚科维奇,08-09,鹈鹕,61,59,34.2,0.399,4.7,11.8,0.378,2.4,6.3,0.894,1.5,1.7,4.3,0.7,3.6,1.2,0.9,0.0,0.8,1.7,13.3,35,26
杰梅因-奥尼尔,08-09,-1,68,61,29.8,0.474,5.4,11.3,0.0,0.0,0.0,0.788,2.6,3.3,6.4,1.9,4.5,1.8,0.4,2.0,2.1,3.1,13.3,28,40
伯瑞斯-迪奥,08-09,-1,81,59,34.0,0.507,5.5,10.9,0.414,0.9,2.2,0.687,1.2,1.8,5.3,1.5,3.9,4.1,0.8,0.7,2.7,2.5,13.2,41,40
埃梅卡-奥卡福,08-09,黄蜂,82,81,32.8,0.561,5.3,9.4,-0.01,0.0,0.0,0.593,2.7,4.5,10.1,3.4,6.7,0.6,0.6,1.7,1.8,3.0,13.2,35,47
贾莱特-杰克,08-09,步行者,82,53,33.1,0.453,4.7,10.4,0.353,1.0,2.7,0.852,2.7,3.2,3.4,0.5,2.8,4.1,1.1,0.2,2.2,2.2,13.1,36,46
布鲁克-洛佩斯,08-09,篮网,82,75,30.5,0.531,5.5,10.3,0.0,0.0,0.0,0.793,2.1,2.6,8.1,2.7,5.4,1.0,0.5,1.8,1.8,3.1,13.0,34,48
肖恩-马里昂,08-09,-1,69,68,35.8,0.485,5.5,11.4,0.189,0.1,0.8,0.796,1.7,2.1,8.5,2.6,5.9,2.0,1.3,1.0,1.5,1.9,12.9,34,35
扎诸纳斯-伊尔戈斯卡斯,08-09,骑士,65,65,27.2,0.472,5.3,11.1,0.385,0.2,0.6,0.799,2.1,2.7,7.5,2.4,5.1,1.0,0.4,1.3,1.4,2.8,12.9,55,10
何塞-卡尔德隆,08-09,猛龙,68,68,34.3,0.497,4.7,9.5,0.406,1.2,3.0,0.981,2.2,2.3,2.9,0.2,2.6,8.9,1.1,0.1,2.1,1.7,12.8,28,40
路易斯-威廉姆斯,08-09,76人,81,0,23.7,0.398,4.1,10.4,0.286,0.8,2.7,0.79,3.8,4.8,2.0,0.4,1.6,3.0,1.0,0.2,1.9,1.6,12.8,41,40
特拉维斯-奥特洛,08-09,开拓者,81,6,27.7,0.453,4.8,10.5,0.377,1.1,2.9,0.723,2.2,3.0,4.1,0.9,3.2,1.0,0.6,0.7,1.2,2.1,12.8,54,27
路易斯-斯科拉,08-09,火箭,82,82,30.3,0.531,5.2,9.7,0.0,0.0,0.0,0.76,2.4,3.1,8.8,2.4,6.3,1.5,0.8,0.1,1.5,3.2,12.7,53,29
弗朗西斯科-加西亚,08-09,国王,65,36,30.4,0.444,4.5,10.2,0.398,1.4,3.4,0.82,2.2,2.7,3.4,0.9,2.5,2.3,1.2,1.0,1.7,3.0,12.7,12,53
拉蒙-塞申斯,08-09,雄鹿,79,39,27.5,0.445,4.4,9.8,0.176,0.1,0.4,0.794,3.6,4.5,3.4,0.8,2.6,5.7,1.1,0.1,1.9,2.0,12.4,32,47
罗纳德-穆雷,08-09,老鹰,80,2,24.7,0.447,4.4,9.9,0.36,1.1,3.0,0.76,2.2,2.9,2.1,0.3,1.8,2.0,1.1,0.2,1.6,2.2,12.2,46,34
拉希德-华莱士,08-09,活塞,66,63,32.2,0.419,4.6,10.9,0.354,1.7,4.8,0.772,1.2,1.5,7.4,0.8,6.6,1.4,0.9,1.3,0.9,3.0,12.0,32,34
克里斯-卡曼,08-09,快船,31,24,29.7,0.528,5.2,9.8,-0.01,0.0,0.0,0.68,1.6,2.4,8.0,2.4,5.5,1.5,0.5,1.5,2.7,3.0,12.0,6,25
格兰特-希尔,08-09,太阳,82,68,29.8,0.523,4.8,9.1,0.316,0.3,0.9,0.808,2.2,2.7,4.9,0.8,4.2,2.3,1.1,0.7,1.5,2.2,12.0,46,36
拉加-贝尔,08-09,-1,67,66,34.6,0.437,4.5,10.2,0.421,1.7,4.0,0.853,1.3,1.5,3.6,0.6,3.0,2.1,0.7,0.1,1.3,2.5,11.9,36,31
拉简-朗多,08-09,凯尔特,80,80,33.0,0.505,4.8,9.5,0.313,0.2,0.6,0.642,2.2,3.4,5.2,1.3,4.0,8.2,1.9,0.1,2.6,2.4,11.9,62,18
马克-加索尔,08-09,灰熊,82,75,30.7,0.53,4.3,8.1,0.0,0.0,0.0,0.733,3.4,4.6,7.4,2.5,4.9,1.7,0.8,1.1,2.0,3.2,11.9,24,58
布拉德-米勒,08-09,-1,70,43,30.0,0.476,4.2,8.8,0.411,0.3,0.8,0.824,3.2,3.9,7.8,2.1,5.6,3.3,0.7,0.5,1.9,3.2,11.9,25,45
德鲁-古登,08-09,-1,51,28,24.8,0.468,4.6,9.9,0.0,0.0,0.1,0.84,2.6,3.1,7.1,2.2,4.9,0.9,0.6,0.4,1.5,2.8,11.9,26,25
安德里斯-比德林斯,08-09,勇士,62,58,30.0,0.578,5.0,8.6,0.0,0.0,0.0,0.551,1.9,3.5,11.2,3.6,7.6,2.0,1.0,1.5,1.8,3.8,11.9,20,42
罗杰-梅森,08-09,马刺,82,71,30.4,0.425,4.3,10.0,0.421,2.0,4.8,0.89,1.3,1.4,3.1,0.2,2.9,2.1,0.5,0.1,1.2,2.0,11.8,54,28
DJ-奥古斯丁,08-09,黄蜂,72,12,26.5,0.43,3.7,8.6,0.439,1.5,3.4,0.893,2.9,3.2,1.8,0.2,1.6,3.5,0.6,0.0,1.7,1.9,11.8,30,42
德隆蒂-韦斯特,08-09,骑士,64,64,33.6,0.457,4.5,9.8,0.399,1.4,3.6,0.833,1.4,1.7,3.2,0.5,2.7,3.5,1.5,0.2,1.4,2.0,11.7,52,12
安德鲁-博古特,08-09,雄鹿,36,33,31.2,0.577,5.1,8.8,-0.01,0.0,0.0,0.571,1.6,2.7,10.3,3.3,7.0,2.0,0.6,1.0,2.4,3.6,11.7,19,17
拉夫-阿尔斯通,08-09,-1,77,76,31.8,0.385,4.1,10.6,0.338,1.5,4.3,0.75,2.0,2.7,2.9,0.4,2.5,5.3,1.4,0.1,1.8,1.8,11.7,48,29
肯扬-马丁,08-09,掘金,66,66,32.0,0.491,4.8,9.8,0.368,0.2,0.6,0.604,1.8,3.0,6.0,1.2,4.8,2.0,1.5,1.1,1.6,3.0,11.7,42,24
拉里-休斯,08-09,-1,55,20,26.9,0.402,4.1,10.1,0.389,1.4,3.5,0.807,2.1,2.6,2.9,0.3,2.6,2.2,1.3,0.3,1.3,1.7,11.6,22,33
哈基姆-瓦里克,08-09,灰熊,82,8,24.7,0.491,4.1,8.5,0.217,0.1,0.3,0.711,3.2,4.6,5.0,1.6,3.4,0.8,0.6,0.5,1.2,2.1,11.6,24,58
安德烈-基里连科,08-09,爵士,67,10,27.3,0.449,3.8,8.5,0.274,0.3,1.1,0.785,3.6,4.6,4.8,1.3,3.5,2.6,1.2,1.1,1.8,1.9,11.6,42,25
艾尔-霍福德,08-09,老鹰,67,67,33.5,0.525,4.7,8.9,0.0,0.0,0.0,0.727,2.2,3.1,9.3,2.2,7.1,2.4,0.8,1.4,1.5,2.8,11.5,41,26
安德烈斯-诺西奥尼,08-09,-1,76,18,26.2,0.427,3.9,9.2,0.399,1.6,4.1,0.792,1.9,2.4,4.8,0.7,4.0,1.3,0.5,0.4,1.5,3.4,11.4,27,49
斯宾塞-霍伊斯,08-09,国王,77,51,29.3,0.466,4.8,10.4,0.348,0.5,1.5,0.662,1.2,1.8,7.1,1.9,5.2,1.9,0.6,1.2,2.1,3.2,11.4,15,62
拉玛尔-奥多姆,08-09,湖人,78,32,29.7,0.492,4.4,9.0,0.32,0.4,1.3,0.623,2.1,3.3,8.2,2.3,5.9,2.6,1.0,1.3,1.8,3.0,11.3,61,17
