球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
赫伯-威廉姆斯,84-85,步行者,75,70,34.1,0.475,7.7,16.1,0.111,0.0,0.1,0.657,3.0,4.5,8.5,2.1,6.4,3.4,0.7,1.8,3.5,2.9,18.3,-1.0,-1.0
埃尔文-约翰逊,84-85,湖人,77,77,36.1,0.561,6.5,11.7,0.189,0.1,0.5,0.843,5.1,6.0,6.2,1.2,5.0,12.6,1.5,0.3,4.0,2.0,18.3,-1.0,-1.0
简-文森特,84-85,独行侠,79,47,32.2,0.479,6.9,14.4,0.0,0.0,0.1,0.836,4.4,5.3,8.9,2.3,6.6,2.1,0.6,0.3,2.2,2.9,18.2,-1.0,-1.0
巴克-威廉姆斯,84-85,篮网,82,82,38.8,0.53,7.0,13.3,0.25,0.0,0.0,0.625,4.1,6.6,12.3,3.9,8.3,2.0,0.8,1.3,2.9,3.6,18.2,-1.0,-1.0
吉姆-帕克森,84-85,开拓者,68,57,33.1,0.514,7.5,14.5,0.154,0.1,0.6,0.79,2.9,3.6,3.3,1.0,2.3,3.9,1.5,0.1,1.6,1.7,17.9,-1.0,-1.0
安德鲁-托尼,84-85,76人,70,65,32.0,0.492,6.4,13.1,0.371,0.6,1.5,0.862,4.4,5.1,2.5,0.5,2.0,5.2,0.9,0.3,3.2,3.0,17.8,-1.0,-1.0
罗波特-帕里什,84-85,凯尔特,79,78,36.1,0.542,7.0,12.9,-0.01,0.0,0.0,0.743,3.7,5.0,10.6,3.3,7.3,1.6,0.7,1.3,2.4,2.8,17.6,-1.0,-1.0
詹姆斯-沃西,84-85,湖人,80,76,33.7,0.572,7.6,13.3,0.0,0.0,0.1,0.776,2.4,3.1,6.4,2.1,4.3,2.5,1.1,0.8,2.5,2.5,17.6,-1.0,-1.0
比尔-兰比尔,84-85,活塞,82,82,35.3,0.506,7.3,14.4,0.222,0.0,0.2,0.797,3.0,3.7,12.4,3.6,8.8,1.9,0.8,0.9,1.6,3.8,17.5,-1.0,-1.0
诺姆-尼克森,84-85,快船,81,81,35.7,0.465,7.4,15.8,0.333,0.4,1.2,0.78,2.1,2.7,2.7,0.7,2.0,8.8,1.2,0.0,3.4,2.2,17.2,-1.0,-1.0
克莱德-德雷克斯勒,84-85,开拓者,80,43,31.9,0.494,7.2,14.5,0.216,0.1,0.5,0.759,2.8,3.7,6.0,2.7,3.2,5.5,2.2,0.9,2.8,3.3,17.2,-1.0,-1.0
迈克-伍德森,84-85,国王,78,3,25.6,0.496,6.8,13.7,0.238,0.1,0.3,0.8,3.4,4.2,2.5,0.9,1.7,1.8,1.5,0.4,1.8,2.8,17.0,-1.0,-1.0
Cliff Robinson,84-85,子弹,60,37,31.2,0.471,7.0,14.9,0.333,0.0,0.1,0.742,2.6,3.6,9.1,2.4,6.8,2.5,0.9,0.8,2.7,3.1,16.7,-1.0,-1.0
马奎斯-约翰逊,84-85,快船,72,68,34.0,0.452,6.9,15.2,0.231,0.0,0.2,0.731,2.6,3.6,5.9,2.6,3.3,3.4,1.0,0.4,2.4,2.7,16.4,-1.0,-1.0
雷杰-瑟乌斯,84-85,国王,82,80,31.0,0.487,6.1,12.5,0.132,0.1,0.5,0.863,4.1,4.7,3.3,1.3,2.0,8.0,1.2,0.2,3.7,3.0,16.4,-1.0,-1.0
埃迪-约翰逊,84-85,老鹰,73,66,32.4,0.479,6.2,13.0,0.306,0.3,1.0,0.798,3.6,4.5,2.6,0.5,2.1,7.8,0.6,0.1,3.3,2.5,16.3,-1.0,-1.0
约翰-德鲁,84-85,爵士,19,16,24.4,0.412,5.6,13.7,0.0,0.0,0.2,0.77,4.9,6.4,4.3,1.9,2.4,1.8,1.2,0.1,2.2,3.4,16.2,-1.0,-1.0
保罗-普莱西,84-85,雄鹿,80,80,36.0,0.517,6.0,11.6,0.35,0.1,0.3,0.758,4.0,5.2,5.4,1.9,3.5,6.8,1.6,0.7,3.1,3.2,16.1,-1.0,-1.0
拜伦-斯科特,84-85,湖人,81,65,28.5,0.539,6.7,12.4,0.433,0.3,0.7,0.82,2.3,2.8,2.6,0.7,1.9,3.0,1.2,0.2,1.7,2.4,16.0,-1.0,-1.0
奎因汀-戴利,84-85,公牛,79,0,26.6,0.473,6.6,14.1,0.233,0.1,0.4,0.817,2.6,3.2,2.6,0.7,1.9,2.4,0.9,0.1,1.9,2.4,16.0,-1.0,-1.0
帕特-卡明斯,84-85,尼克斯,63,63,32.8,0.514,6.5,12.7,0.0,0.0,0.1,0.78,2.8,3.6,8.2,2.2,6.0,1.7,0.8,0.3,2.6,3.9,15.8,-1.0,-1.0
罗伊-辛森,84-85,骑士,76,75,30.8,0.503,6.1,12.2,0.0,0.0,0.0,0.721,3.6,4.9,7.8,2.4,5.4,0.9,0.7,2.3,2.3,4.1,15.8,-1.0,-1.0
菲尔-哈巴德,84-85,骑士,76,55,29.6,0.505,5.5,10.8,0.0,0.0,0.1,0.751,4.9,6.5,6.3,2.8,3.5,1.5,1.1,0.1,2.3,3.4,15.8,-1.0,-1.0
丹尼斯-约翰逊,84-85,凯尔特,80,77,37.2,0.462,6.2,13.3,0.269,0.1,0.3,0.853,3.3,3.8,4.0,1.1,2.8,6.8,1.2,0.5,2.7,2.8,15.7,-1.0,-1.0
瑟尔-贝莉,84-85,爵士,80,68,31.0,0.49,6.3,12.9,1.0,0.0,0.0,0.842,2.5,2.9,6.6,1.9,4.7,1.7,0.6,1.3,1.9,2.7,15.2,-1.0,-1.0
艾尔-伍德,84-85,超音速,80,79,31.8,0.485,6.4,13.3,0.212,0.1,0.4,0.776,2.1,2.7,3.5,1.2,2.3,3.0,1.1,0.7,1.5,2.3,15.0,-1.0,-1.0
沃尔特-戴维斯,84-85,太阳,23,9,24.8,0.45,6.0,13.4,0.3,0.1,0.4,0.877,2.8,3.2,1.5,0.3,1.3,4.3,0.8,0.0,2.2,1.8,15.0,-1.0,-1.0
拉里-德鲁,84-85,国王,72,66,33.0,0.501,6.3,12.7,0.25,0.1,0.4,0.794,2.1,2.7,2.3,0.5,1.7,6.7,1.3,0.1,2.5,2.0,14.9,-1.0,-1.0
詹姆斯-爱德华兹,84-85,太阳,70,58,25.5,0.501,5.5,10.9,0.0,0.0,0.0,0.746,3.9,5.3,5.5,1.4,4.2,2.2,0.4,0.7,2.3,3.4,14.9,-1.0,-1.0
约翰-朗,84-85,活塞,66,55,27.6,0.487,6.5,13.4,0.333,0.1,0.2,0.862,1.6,1.9,2.9,1.2,1.7,2.0,1.1,0.2,1.5,2.1,14.7,-1.0,-1.0
阿尔万-亚当斯,84-85,太阳,82,69,26.0,0.52,5.8,11.2,-0.01,0.0,0.0,0.883,3.0,3.5,6.1,1.9,4.2,3.8,1.4,0.6,2.4,3.1,14.7,-1.0,-1.0
罗德尼-麦克雷,84-85,火箭,82,82,36.6,0.535,5.8,10.9,0.0,0.0,0.1,0.738,2.8,3.8,6.6,2.5,4.1,4.3,1.1,0.9,2.2,2.6,14.4,-1.0,-1.0
道格-里弗斯,84-85,老鹰,69,58,30.8,0.476,4.8,10.2,0.417,0.2,0.5,0.77,4.2,5.5,3.1,1.0,2.1,5.9,2.4,0.8,2.6,3.6,14.1,-1.0,-1.0
沃恩-弗莱明,84-85,步行者,80,65,31.1,0.47,5.4,11.5,0.0,0.0,0.1,0.767,3.3,4.2,4.0,1.9,2.2,3.1,1.2,0.1,2.5,2.9,14.1,-1.0,-1.0
查尔斯-巴克利,84-85,76人,82,60,28.6,0.545,5.2,9.5,0.167,0.0,0.1,0.733,3.6,4.9,8.6,3.2,5.3,1.9,1.2,1.0,2.5,3.7,14.0,-1.0,-1.0
朱尼奥-布里奇曼,84-85,快船,80,15,25.5,0.465,5.8,12.4,0.359,0.2,0.5,0.879,2.3,2.6,2.9,0.7,2.2,2.1,0.6,0.2,1.5,1.6,13.9,-1.0,-1.0
史蒂夫-斯蒂帕诺维奇,84-85,步行者,82,66,28.2,0.475,5.0,10.6,0.091,0.0,0.1,0.798,3.6,4.5,7.5,1.7,5.8,2.4,0.9,1.0,2.2,3.2,13.7,-1.0,-1.0
达里尔-道金斯,84-85,篮网,39,30,24.9,0.566,4.9,8.7,0.0,0.0,0.0,0.711,3.7,5.2,4.6,1.4,3.2,1.2,0.4,0.9,2.4,4.4,13.5,-1.0,-1.0
达内尔-沃克,84-85,尼克斯,82,66,30.4,0.435,5.2,12.1,0.0,0.0,0.2,0.7,3.0,4.2,3.4,1.6,1.8,5.0,2.0,0.3,2.5,3.0,13.5,-1.0,-1.0
Gerald Henderson_,84-85,超音速,79,78,33.5,0.479,5.4,11.3,0.237,0.1,0.5,0.78,2.5,3.2,2.4,0.9,1.5,7.1,1.8,0.1,2.9,2.5,13.4,-1.0,-1.0
莫里斯-卢卡斯,84-85,太阳,63,22,26.5,0.476,5.5,11.5,0.0,0.0,0.1,0.75,2.4,3.2,8.8,2.2,6.7,2.3,0.6,0.3,2.4,2.9,13.4,-1.0,-1.0
米奇-约翰逊,84-85,勇士,66,9,23.7,0.426,4.6,10.8,0.233,0.1,0.5,0.823,3.9,4.8,6.0,2.3,3.7,2.3,1.1,0.5,2.2,3.3,13.3,-1.0,-1.0
莫里斯-奇克斯,84-85,76人,78,78,33.5,0.57,5.4,9.5,0.231,0.1,0.3,0.879,2.2,2.6,2.8,0.7,2.1,6.4,2.2,0.3,2.0,2.4,13.1,-1.0,-1.0
莱韦斯-洛依德,84-85,火箭,82,58,26.0,0.526,5.6,10.6,0.25,0.0,0.1,0.732,2.0,2.7,2.8,1.2,1.6,3.4,0.9,0.3,2.2,2.4,13.1,-1.0,-1.0
格雷格-巴拉德,84-85,子弹,82,77,32.5,0.48,5.7,11.9,0.304,0.2,0.6,0.795,1.5,1.8,6.5,1.8,4.6,2.5,1.2,0.4,1.3,2.7,13.1,-1.0,-1.0
杰罗米-怀特海德,84-85,勇士,79,78,32.1,0.51,5.3,10.4,-0.01,0.0,0.0,0.783,2.3,3.0,7.9,2.8,5.1,0.7,0.6,0.5,1.8,4.1,13.0,-1.0,-1.0
里基-格林,84-85,爵士,77,77,31.6,0.477,4.9,10.4,0.3,0.1,0.3,0.869,3.0,3.5,2.5,0.5,2.0,7.8,1.7,0.0,2.3,1.7,13.0,-1.0,-1.0
丹尼-安吉,84-85,凯尔特,75,73,34.2,0.529,5.6,10.6,0.268,0.2,0.7,0.868,1.6,1.8,3.6,1.0,2.6,5.3,1.6,0.1,2.0,3.0,12.9,-1.0,-1.0
奥蒂斯-索普,84-85,国王,82,23,23.4,0.6,5.0,8.4,0.0,0.0,0.0,0.62,2.8,4.5,6.8,2.3,4.5,1.4,0.4,0.5,2.3,3.1,12.8,-1.0,-1.0
法特-利夫,84-85,掘金,82,82,31.2,0.43,5.2,12.0,0.25,0.1,0.3,0.77,2.4,3.1,5.0,1.8,3.2,7.5,2.5,0.4,2.5,2.8,12.8,-1.0,-1.0
维尼尔-约翰逊,84-85,活塞,82,16,25.5,0.454,5.2,11.5,0.185,0.1,0.3,0.769,2.3,3.0,3.1,1.6,1.4,4.0,0.9,0.2,1.6,2.5,12.8,-1.0,-1.0
迈克-戈明斯基,84-85,篮网,81,54,29.9,0.465,4.7,10.1,0.0,0.0,0.0,0.841,3.4,4.0,7.8,2.8,5.0,2.0,0.5,1.1,1.7,1.7,12.8,-1.0,-1.0
艾尔伯特-金,84-85,篮网,42,7,20.5,0.491,5.4,11.0,0.0,0.0,0.2,0.817,2.0,2.5,3.8,1.7,2.1,1.4,1.0,0.2,1.5,2.6,12.8,-1.0,-1.0
丹-伊塞尔,84-85,掘金,77,9,21.9,0.459,4.7,10.3,0.143,0.0,0.1,0.806,3.3,4.1,4.3,1.0,3.3,1.8,0.8,0.4,1.2,2.2,12.8,-1.0,-1.0
约翰-摩尔,84-85,马刺,82,82,32.8,0.457,5.1,11.1,0.281,0.3,1.1,0.762,2.3,3.0,4.6,1.1,3.5,10.0,2.8,0.2,2.9,3.0,12.8,-1.0,-1.0
路易斯-奥尔,84-85,尼克斯,79,31,31.0,0.486,4.7,9.7,0.1,0.0,0.1,0.784,3.3,4.2,4.9,2.2,2.8,1.7,1.3,0.3,1.7,2.5,12.7,-1.0,-1.0
约翰-戴维斯,84-85,骑士,76,30,25.3,0.426,4.4,10.4,0.261,0.2,0.6,0.85,3.4,3.9,1.6,0.5,1.1,5.6,0.6,0.1,2.0,1.8,12.4,-1.0,-1.0
斯莱-威廉姆斯,84-85,老鹰,34,20,25.5,0.439,4.9,11.2,0.267,0.1,0.4,0.642,2.3,3.6,4.9,1.3,3.6,2.8,0.8,0.2,2.3,2.4,12.3,-1.0,-1.0
维恩-库珀,84-85,掘金,80,78,25.4,0.472,5.1,10.7,0.0,0.0,0.0,0.685,2.0,2.9,7.9,2.9,5.0,1.1,0.4,2.5,1.9,3.8,12.1,-1.0,-1.0
拉萨尔-汤普森,84-85,国王,82,77,30.0,0.531,4.5,8.5,-0.01,0.0,0.0,0.721,2.8,3.8,10.4,3.3,7.1,1.6,1.2,1.6,2.5,4.0,11.8,-1.0,-1.0
达内尔-瓦伦丁,84-85,开拓者,75,59,30.4,0.473,4.3,9.1,0.0,0.0,0.0,0.793,3.1,3.9,2.9,0.7,2.2,7.0,1.9,0.1,2.6,2.5,11.6,-1.0,-1.0
特里-泰勒,84-85,活塞,82,53,24.4,0.494,5.1,10.4,0.0,0.0,0.1,0.716,1.3,1.8,5.2,1.8,3.4,0.8,0.6,1.1,0.9,2.3,11.6,-1.0,-1.0
约翰-卢卡斯二世,84-85,火箭,47,21,24.6,0.462,4.4,9.5,0.318,0.4,1.4,0.798,2.2,2.7,1.8,0.4,1.4,6.8,1.3,0.0,2.2,1.7,11.4,-1.0,-1.0
詹姆斯-唐纳森,84-85,快船,82,58,29.2,0.637,4.3,6.7,-0.01,0.0,0.0,0.749,2.8,3.7,8.1,2.0,6.1,0.6,0.3,1.6,2.5,2.6,11.3,-1.0,-1.0
塞德里克-马克斯维尔,84-85,凯尔特,57,51,26.2,0.533,3.5,6.6,0.0,0.0,0.0,0.831,4.1,4.9,4.2,1.7,2.5,1.8,0.6,0.3,1.7,2.5,11.1,-1.0,-1.0
拉里-史密斯,84-85,勇士,80,78,31.2,0.53,4.6,8.6,-0.01,0.0,0.0,0.605,1.9,3.2,10.9,5.1,5.8,1.2,1.0,0.7,2.0,3.6,11.1,-1.0,-1.0
吉姆-托马斯,84-85,步行者,80,52,25.7,0.478,4.3,9.1,0.19,0.1,0.5,0.782,2.3,2.9,3.3,0.9,2.3,2.9,1.0,0.1,1.6,2.4,11.1,-1.0,-1.0
杰里-希汀,84-85,步行者,70,25,25.8,0.521,4.6,8.9,0.243,0.1,0.5,0.875,1.6,1.8,1.6,0.3,1.3,3.8,0.7,0.1,1.5,1.7,11.0,-1.0,-1.0
萨姆-帕金斯,84-85,独行侠,82,42,28.3,0.471,4.2,9.0,0.25,0.1,0.4,0.82,2.4,3.0,7.4,2.3,5.1,1.6,0.8,0.8,1.2,2.9,11.0,-1.0,-1.0
凯尔-迈西,84-85,太阳,65,52,31.0,0.485,4.3,9.0,0.271,0.4,1.3,0.907,2.0,2.2,2.8,0.5,2.2,5.8,1.3,0.0,1.7,2.0,11.0,-1.0,-1.0
丹-劳恩德菲尔德,84-85,活塞,56,43,26.6,0.467,4.2,9.0,0.0,0.0,0.0,0.781,2.5,3.2,8.1,3.1,5.0,1.8,0.5,1.0,2.2,2.6,10.9,-1.0,-1.0
克莱格-霍奇斯,84-85,雄鹿,82,63,30.4,0.49,4.4,8.9,0.348,0.6,1.6,0.815,1.3,1.6,2.3,0.9,1.4,4.3,1.2,0.0,1.6,3.2,10.6,-1.0,-1.0
Melvin Turpin,84-85,骑士,79,45,24.7,0.511,4.6,9.0,-0.01,0.0,0.0,0.784,1.4,1.8,5.7,2.0,3.8,0.5,0.5,1.1,1.5,2.7,10.6,-1.0,-1.0
鲍伯-麦克阿杜,84-85,湖人,66,0,19.0,0.52,4.3,8.3,0.0,0.0,0.0,0.753,1.8,2.5,4.5,1.2,3.3,1.0,0.3,0.8,1.4,2.6,10.5,-1.0,-1.0
肯尼-凯尔,84-85,开拓者,48,30,23.3,0.523,4.0,7.6,0.0,0.0,0.1,0.72,2.5,3.4,6.7,1.9,4.9,1.2,0.5,0.4,2.1,2.9,10.4,-1.0,-1.0
迈克-桑德斯,84-85,太阳,21,11,19.9,0.486,4.0,8.3,-0.01,0.0,0.0,0.763,2.1,2.8,4.2,1.8,2.4,1.4,1.1,0.2,1.6,2.8,10.2,-1.0,-1.0
Mike O'Koren,84-85,篮网,43,29,26.0,0.494,4.5,9.1,0.381,0.2,0.5,0.627,1.0,1.6,3.9,1.1,2.8,2.4,0.7,0.4,1.2,2.7,10.2,-1.0,-1.0
迈克-麦基,84-85,湖人,76,3,15.4,0.538,4.3,8.1,0.361,0.3,0.8,0.588,1.2,2.1,2.2,1.3,0.9,0.9,0.5,0.1,1.1,1.9,10.2,-1.0,-1.0
马克-奥伯丁,84-85,国王,81,62,28.1,0.502,3.3,6.5,0.0,0.0,0.0,0.832,3.6,4.3,6.3,1.7,4.6,3.0,0.7,0.1,2.3,3.7,10.2,-1.0,-1.0
比尔-沃顿,84-85,快船,67,37,24.6,0.521,4.0,7.7,0.0,0.0,0.0,0.68,2.1,3.0,9.0,2.5,6.4,2.3,0.7,2.1,2.6,2.7,10.1,-1.0,-1.0
迈克-埃文斯,84-85,掘金,81,0,17.7,0.489,4.0,8.2,0.363,0.7,1.9,0.863,1.4,1.6,1.5,0.3,1.1,2.9,0.8,0.1,1.6,2.1,10.1,-1.0,-1.0
布拉德-戴维斯,84-85,独行侠,82,82,31.0,0.505,3.8,7.5,0.409,0.6,1.4,0.888,1.9,2.2,2.4,0.5,1.9,7.1,1.1,0.1,1.5,2.7,10.1,-1.0,-1.0
史蒂夫-约翰逊,84-85,公牛,74,54,22.4,0.545,3.8,7.0,0.0,0.0,0.0,0.718,2.4,3.4,5.9,2.0,3.9,0.9,0.5,0.8,2.0,3.6,10.0,-1.0,-1.0
萨姆-鲍威,84-85,开拓者,76,62,29.2,0.537,3.9,7.3,-0.01,0.0,0.0,0.711,2.1,3.0,8.6,2.7,5.9,2.8,0.7,2.7,2.3,3.7,10.0,-1.0,-1.0
约翰-巴格莱,84-85,骑士,81,65,29.6,0.488,4.2,8.6,0.115,0.0,0.3,0.749,1.5,2.1,3.6,0.7,2.9,8.6,1.6,0.1,2.6,1.6,9.9,-1.0,-1.0
兰迪-惠特曼,84-85,老鹰,41,22,28.5,0.531,4.6,8.6,0.286,0.0,0.2,0.732,0.7,1.0,1.8,0.4,1.4,3.0,0.7,0.2,1.4,1.4,9.9,-1.0,-1.0
