球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
杰夫-霍纳塞克,91-92,太阳,81,81,38.0,0.512,7.8,15.3,0.439,1.0,2.3,0.886,3.4,3.9,5.0,1.3,3.7,5.1,2.0,0.4,2.1,2.7,20.1,52,29
佩维斯-埃里森,91-92,子弹,66,64,38.0,0.539,8.3,15.4,0.333,0.0,0.0,0.728,3.4,4.7,11.2,3.3,7.9,2.9,0.9,2.7,3.0,3.4,20.0,21,45
德尼斯-斯科特,91-92,魔术,18,15,33.8,0.402,7.4,18.4,0.326,1.6,4.9,0.901,3.6,3.9,3.7,0.8,2.9,1.9,1.1,0.5,1.7,2.7,19.9,6,12
乔-杜马斯,91-92,活塞,82,82,38.9,0.448,7.2,16.0,0.408,0.6,1.5,0.867,5.0,5.8,2.3,1.0,1.3,4.6,0.9,0.1,2.4,1.8,19.9,48,34
尼克-安德森,91-92,魔术,60,59,36.7,0.463,8.0,17.4,0.353,0.5,1.4,0.667,3.4,5.1,6.4,1.6,4.8,2.7,1.6,0.6,2.1,2.2,19.9,16,44
詹姆斯-沃西,91-92,湖人,54,54,39.0,0.447,8.3,18.6,0.209,0.2,0.8,0.814,3.1,3.8,5.6,1.8,3.8,4.7,1.4,0.4,2.4,1.6,19.9,28,26
德里克-科尔曼,91-92,篮网,65,58,34.0,0.504,7.4,14.7,0.303,0.4,1.2,0.763,4.6,6.0,9.5,3.1,6.4,3.2,0.8,1.5,3.8,2.6,19.8,32,33
凯文-约翰逊,91-92,太阳,78,78,37.2,0.479,6.9,14.4,0.217,0.1,0.6,0.807,5.7,7.1,3.7,0.8,3.0,10.7,1.5,0.3,3.5,2.3,19.7,51,27
丹尼-曼宁,91-92,快船,82,82,35.4,0.542,7.9,14.6,0.0,0.0,0.1,0.725,3.4,4.7,6.9,2.8,4.1,3.5,1.6,1.5,2.6,3.6,19.3,45,37
拉里-约翰逊,91-92,黄蜂,82,77,37.2,0.49,7.5,15.3,0.227,0.1,0.3,0.829,4.1,5.0,11.0,3.9,7.0,3.6,1.0,0.6,2.0,2.7,19.2,31,51
何塞-霍金斯,91-92,76人,81,81,37.2,0.462,6.4,13.9,0.397,1.1,2.8,0.874,5.0,5.7,3.3,0.7,2.7,3.1,1.9,0.5,2.3,2.1,19.0,35,46
萨鲁纳斯-马修利奥尼斯,91-92,勇士,72,5,29.4,0.538,6.8,12.7,0.3,0.0,0.1,0.788,5.2,6.6,2.9,0.9,1.9,3.4,1.6,0.1,2.7,3.3,18.9,49,23
伊塞亚-托马斯,91-92,活塞,78,78,37.4,0.446,7.2,16.2,0.291,0.3,1.1,0.772,3.7,4.8,3.2,0.9,2.3,7.2,1.5,0.2,3.2,2.5,18.5,44,34
查克-珀森,91-92,步行者,81,81,36.1,0.48,7.6,15.9,0.373,1.6,4.4,0.675,1.6,2.4,5.3,1.4,3.9,4.7,0.8,0.2,2.7,3.0,18.5,40,41
罗兰多-布莱克曼,91-92,独行侠,75,74,33.7,0.461,7.1,15.5,0.385,0.9,2.3,0.898,3.2,3.5,3.2,1.0,2.1,2.7,0.7,0.3,2.0,1.8,18.3,20,55
凯文-威利斯,91-92,老鹰,81,80,36.6,0.483,7.3,15.1,0.162,0.1,0.5,0.804,3.6,4.5,15.5,5.2,10.4,2.1,0.9,0.7,2.4,2.8,18.3,38,43
罗恩-哈珀,91-92,快船,82,82,38.3,0.44,6.9,15.8,0.303,0.8,2.6,0.736,3.6,4.9,5.5,1.5,4.0,5.1,1.9,0.9,3.1,2.4,18.2,45,37
雷吉-威廉姆斯,91-92,掘金,81,80,32.4,0.471,7.4,15.8,0.359,0.7,1.9,0.803,2.7,3.3,5.0,1.8,3.2,2.9,1.8,0.8,2.1,3.3,18.2,24,57
特里-伯特,91-92,开拓者,82,82,34.0,0.461,6.4,13.8,0.395,1.6,4.0,0.856,3.8,4.5,3.1,0.6,2.5,5.8,1.5,0.1,2.3,1.9,18.1,57,25
迈克尔-亚当斯,91-92,子弹,78,78,35.8,0.393,6.2,15.8,0.324,1.6,4.9,0.869,4.0,4.6,4.0,0.7,3.2,7.6,1.9,0.1,2.7,2.1,18.1,25,53
哈维-格兰特,91-92,子弹,64,60,37.3,0.478,7.6,16.0,0.125,0.0,0.1,0.8,2.8,3.4,6.8,2.5,4.3,2.7,1.2,0.4,1.7,2.8,18.0,19,45
德里克-哈珀,91-92,独行侠,65,64,34.6,0.443,6.9,15.6,0.312,0.9,2.9,0.759,3.0,4.0,2.6,0.8,1.9,5.7,1.6,0.3,2.4,2.3,17.7,18,47
马克-普莱斯,91-92,骑士,72,72,29.7,0.488,6.1,12.5,0.387,1.4,3.6,0.947,3.8,4.0,2.4,0.5,1.9,7.4,1.3,0.2,2.2,1.6,17.3,52,20
奥蒂斯-索普,91-92,火箭,82,82,37.3,0.592,6.8,11.5,0.0,0.0,0.1,0.657,3.7,5.6,10.5,3.5,7.0,3.0,0.6,0.5,2.9,3.7,17.3,42,40
丹-马尔利,91-92,太阳,82,15,34.8,0.478,6.7,14.1,0.382,1.1,2.8,0.756,2.8,3.7,5.9,1.8,4.1,3.3,1.6,0.5,1.2,1.9,17.3,53,29
特里-卡明斯,91-92,马刺,70,67,30.7,0.488,7.3,15.0,0.385,0.1,0.2,0.711,2.5,3.6,9.0,3.5,5.5,1.5,0.8,0.5,1.6,3.0,17.3,41,29
德特雷夫-施拉姆夫,91-92,步行者,80,4,32.6,0.536,6.2,11.6,0.324,0.3,0.9,0.828,4.6,5.5,9.6,2.5,7.1,3.9,0.8,0.5,2.4,3.6,17.3,40,40
弗农-麦克斯维尔,91-92,火箭,80,80,33.8,0.413,6.3,15.2,0.342,2.0,5.9,0.772,2.6,3.3,3.0,0.5,2.6,4.1,1.3,0.4,2.2,2.5,17.2,41,39
莱昂内尔-西蒙斯,91-92,国王,78,78,37.1,0.454,6.8,14.9,0.2,0.0,0.1,0.77,3.6,4.7,8.1,1.9,6.2,4.3,1.7,1.7,2.8,2.6,17.1,29,49
埃迪-约翰逊,91-92,超音速,81,19,29.2,0.459,6.6,14.4,0.252,0.3,1.3,0.861,3.6,4.2,3.6,1.5,2.1,2.0,0.7,0.1,1.6,2.5,17.1,46,35
拉里-南斯,91-92,骑士,81,81,35.6,0.539,6.9,12.7,0.0,0.0,0.1,0.822,3.2,4.0,8.3,2.6,5.6,2.9,1.0,3.0,1.1,2.5,17.0,57,24
阿尔蒙-吉列姆,91-92,76人,81,81,34.2,0.511,6.3,12.4,0.0,0.0,0.0,0.807,4.2,5.2,8.1,2.9,5.3,1.5,0.6,1.0,2.0,2.2,16.9,34,47
托尼-坎贝尔,91-92,森林狼,78,41,31.3,0.464,6.8,14.6,0.351,0.2,0.5,0.803,3.1,3.8,3.7,1.8,1.9,2.9,1.1,0.4,2.1,2.6,16.8,14,64
瓦伊曼-提斯代尔,91-92,国王,72,71,35.0,0.5,7.3,14.5,0.0,0.0,0.0,0.763,2.1,2.8,6.5,1.9,4.6,1.5,0.8,1.1,1.7,3.4,16.6,28,44
迪坎贝-穆托姆博,91-92,掘金,71,71,38.3,0.493,6.0,12.2,-0.01,0.0,0.0,0.642,4.5,7.0,12.3,4.5,7.8,2.2,0.6,3.0,3.5,3.8,16.6,23,48
萨姆-帕金斯,91-92,湖人,63,63,37.0,0.45,5.7,12.7,0.217,0.2,1.1,0.817,4.8,5.9,8.8,3.0,5.8,2.2,1.0,1.0,1.3,3.0,16.5,34,29
普尔-理查德森,91-92,森林狼,82,82,35.6,0.466,7.2,15.4,0.342,0.6,1.9,0.691,1.5,2.2,3.7,1.1,2.6,8.4,1.5,0.3,2.5,1.9,16.5,15,67
罗尼-塞卡利,91-92,热火,79,78,35.4,0.489,5.9,12.0,0.0,0.0,0.0,0.733,4.7,6.4,11.8,3.9,7.9,1.4,0.5,1.5,2.7,3.5,16.4,38,41
汤姆-钱伯斯,91-92,太阳,69,66,28.2,0.431,6.2,14.3,0.367,0.3,0.7,0.83,3.7,4.5,5.8,1.2,4.6,2.1,0.8,0.5,1.5,2.8,16.3,44,25
肖恩-埃利奥特,91-92,马刺,82,82,38.0,0.494,6.3,12.7,0.305,0.3,1.0,0.861,3.5,4.0,5.4,1.7,3.6,2.6,1.0,0.4,1.9,1.8,16.3,47,35
斯波特-韦伯,91-92,国王,77,77,35.4,0.445,5.8,13.1,0.367,0.9,2.6,0.859,3.4,4.0,2.9,0.4,2.5,7.1,1.6,0.3,3.0,2.5,16.0,27,50
约翰-斯托克顿,91-92,爵士,82,82,36.6,0.482,5.5,11.5,0.407,1.0,2.5,0.842,3.8,4.5,3.3,0.8,2.5,13.7,3.0,0.3,3.5,2.9,15.8,55,27
达勒-艾利斯,91-92,雄鹿,81,11,27.0,0.469,6.0,12.8,0.419,1.7,4.1,0.774,2.0,2.6,3.1,1.1,2.0,1.3,0.7,0.2,1.5,1.9,15.7,31,50
戴尔-库里,91-92,黄蜂,77,0,26.2,0.486,6.5,13.5,0.404,1.0,2.4,0.836,1.6,2.0,3.4,0.7,2.6,2.3,1.2,0.3,1.7,2.0,15.7,29,48
摩西-马龙,91-92,雄鹿,82,77,30.6,0.474,5.4,11.3,0.375,0.0,0.1,0.786,4.8,6.1,9.1,3.9,5.2,1.1,0.9,0.8,1.8,1.7,15.6,31,51
肖恩-坎普,91-92,超音速,64,23,28.3,0.504,5.7,11.2,0.0,0.0,0.0,0.748,4.2,5.6,10.4,4.1,6.3,1.3,1.1,1.9,2.4,4.1,15.5,37,27
约翰-纽曼,91-92,黄蜂,55,55,30.0,0.477,5.4,11.2,0.283,0.2,0.8,0.766,4.3,5.6,3.3,1.3,2.0,2.7,1.3,0.3,2.3,3.3,15.3,19,36
赛达勒-斯瑞特,91-92,湖人,82,82,37.4,0.489,6.2,12.7,0.323,0.2,0.8,0.831,2.5,3.0,3.1,0.5,2.6,7.2,2.0,0.2,2.2,2.8,15.1,43,39
米切尔-威廉姆斯,91-92,步行者,79,76,34.8,0.49,5.1,10.4,0.242,0.1,0.4,0.871,4.7,5.4,3.6,0.9,2.6,8.2,2.9,0.3,3.0,3.3,15.0,39,40
萨姆-鲍威,91-92,篮网,71,61,30.7,0.445,5.9,13.3,0.32,0.1,0.4,0.757,3.0,3.9,8.1,2.9,5.3,2.6,0.6,1.7,2.1,3.0,15.0,35,36
德里克-麦凯,91-92,超音速,52,44,33.8,0.472,5.5,11.6,0.38,0.4,1.0,0.847,3.6,4.3,5.2,1.8,3.3,2.3,1.2,0.9,2.2,2.7,14.9,31,21
拜伦-斯科特,91-92,湖人,82,82,32.7,0.458,5.6,12.3,0.344,0.7,1.9,0.838,3.0,3.5,3.8,0.9,2.9,2.8,1.3,0.3,1.5,1.7,14.9,43,39
特里-卡特利奇,91-92,魔术,78,67,31.2,0.496,5.9,11.8,0.0,0.0,0.1,0.694,3.1,4.4,7.0,3.3,3.7,1.4,0.7,0.2,1.8,2.5,14.8,21,57
格兰特-朗,91-92,热火,82,82,37.4,0.494,5.4,10.9,0.273,0.1,0.3,0.807,4.0,4.9,8.4,3.2,5.3,2.7,1.7,0.5,2.3,3.0,14.8,38,44
安东尼-鲍威,91-92,魔术,52,26,33.1,0.493,6.0,12.2,0.386,0.3,0.8,0.86,2.3,2.6,4.7,1.3,3.4,3.1,1.1,0.7,2.1,1.9,14.6,14,38
查尔斯-史密斯,91-92,快船,49,25,26.7,0.466,5.1,11.0,0.0,0.0,0.1,0.785,4.3,5.5,6.1,1.9,4.2,1.1,0.8,2.0,1.4,3.2,14.6,29,20
比利-欧文斯,91-92,勇士,80,77,31.4,0.525,5.9,11.1,0.111,0.0,0.1,0.654,2.6,3.9,8.0,3.0,5.0,2.4,1.1,0.8,2.2,3.5,14.3,53,27
霍雷斯-格兰特,91-92,公牛,81,81,35.3,0.578,5.6,9.8,0.0,0.0,0.0,0.741,2.9,3.9,10.0,4.2,5.7,2.7,1.2,1.6,1.2,2.4,14.2,66,15
罗波特-帕里什,91-92,凯尔特,79,79,28.9,0.535,5.9,11.1,-0.01,0.0,0.0,0.772,2.3,2.9,8.9,2.8,6.2,0.9,0.9,1.2,1.7,2.2,14.1,50,29
斯科特-斯凯尔斯,91-92,魔术,75,63,31.7,0.414,4.8,11.6,0.364,1.2,3.3,0.895,3.3,3.7,2.7,0.5,2.2,7.3,1.0,0.1,3.1,2.5,14.1,20,55
肯尼-史密斯,91-92,火箭,81,80,33.8,0.475,5.3,11.2,0.394,0.7,1.7,0.866,2.7,3.1,2.2,0.4,1.8,6.9,1.3,0.1,2.8,1.4,14.0,42,39
奥兰多-乌尔里奇,91-92,活塞,82,61,25.8,0.498,5.5,11.1,0.111,0.0,0.1,0.683,2.9,4.3,3.2,1.3,1.8,1.1,0.5,0.4,1.6,1.9,14.0,48,34
简-亨弗里斯,91-92,雄鹿,71,71,31.8,0.469,5.3,11.3,0.292,0.6,2.0,0.783,2.7,3.5,2.6,0.6,2.0,6.6,1.7,0.2,2.1,3.0,14.0,30,41
贝诺特-本杰明,91-92,超音速,63,61,30.8,0.478,5.6,11.7,0.0,0.0,0.0,0.687,2.7,4.0,8.1,2.1,6.1,1.2,0.6,1.9,2.8,2.9,14.0,34,29
道格-韦斯特,91-92,森林狼,80,72,31.8,0.518,5.8,11.2,0.174,0.1,0.3,0.805,2.3,2.9,3.2,1.3,1.9,3.5,0.8,0.3,1.5,3.0,14.0,15,65
凯文-麦克海尔,91-92,凯尔特,56,1,25.0,0.509,5.8,11.3,0.0,0.0,0.2,0.822,2.4,2.9,5.9,2.1,3.8,1.5,0.2,1.1,1.5,2.0,13.9,32,24
约翰-斯塔克斯,91-92,尼克斯,82,0,25.8,0.449,4.9,11.0,0.348,1.1,3.3,0.778,2.9,3.7,2.3,0.5,1.8,3.4,1.3,0.2,1.8,2.8,13.9,51,31
里克-施密茨,91-92,步行者,74,55,23.9,0.51,5.9,11.6,0.0,0.0,0.0,0.788,2.1,2.6,5.6,1.7,4.0,1.6,0.4,1.4,1.8,3.1,13.8,36,38
穆奇-布雷洛克,91-92,篮网,72,67,35.4,0.432,6.0,13.8,0.222,0.2,0.8,0.712,1.8,2.5,3.7,1.4,2.3,6.8,2.4,0.6,2.1,2.5,13.8,35,37
罗德-斯特里克兰,91-92,马刺,57,54,36.0,0.455,5.3,11.6,0.333,0.1,0.3,0.687,3.2,4.6,4.6,1.6,3.0,8.6,2.1,0.3,2.8,2.1,13.8,34,23
泽维尔-麦克丹尼尔,91-92,尼克斯,82,82,28.6,0.478,6.0,12.5,0.308,0.1,0.5,0.714,1.7,2.3,5.6,2.1,3.5,1.8,0.7,0.3,1.8,2.9,13.7,51,31
罗恩-安德森,91-92,76人,82,11,29.7,0.465,5.7,12.3,0.331,0.5,1.5,0.877,1.7,2.0,3.4,1.2,2.2,1.6,1.0,0.1,1.3,1.6,13.7,35,47
A.C.-格林,91-92,湖人,82,53,35.4,0.476,4.7,9.8,0.214,0.1,0.7,0.744,4.1,5.6,9.3,3.7,5.6,1.4,1.1,0.4,1.4,1.7,13.6,43,39
凯文-贾姆伯,91-92,凯尔特,82,77,30.4,0.529,5.9,11.1,0.29,0.1,0.4,0.885,1.7,1.9,3.5,1.0,2.5,2.7,0.9,0.5,1.2,2.4,13.5,51,31
斯特西-奥格蒙,91-92,老鹰,82,82,30.5,0.489,5.4,11.0,0.167,0.0,0.1,0.666,2.6,3.9,5.1,2.3,2.8,2.5,1.5,0.3,2.2,2.0,13.3,38,44
莱戴尔-伊凯尔斯,91-92,子弹,65,25,22.5,0.468,5.5,11.7,0.2,0.1,0.5,0.743,2.1,2.9,2.7,0.6,2.1,1.9,0.7,0.1,1.2,2.2,13.2,20,45
威利-安德森,91-92,马刺,57,55,33.1,0.455,5.5,12.0,0.232,0.2,1.0,0.775,1.9,2.4,5.3,1.1,4.2,5.3,0.9,0.9,2.5,2.6,13.1,32,25
鲁米尔-罗宾逊,91-92,老鹰,81,64,27.4,0.456,5.2,11.5,0.327,0.4,1.3,0.636,2.2,3.4,2.7,0.8,1.9,5.5,1.3,0.3,2.5,2.2,13.0,37,44
杜恩-费雷尔,91-92,老鹰,66,12,24.2,0.524,5.0,9.6,0.333,0.2,0.5,0.761,2.5,3.3,3.2,1.6,1.6,1.4,0.7,0.3,1.5,2.0,12.7,30,36
肯尼-加蒂松,91-92,黄蜂,82,71,27.1,0.529,5.2,9.7,0.0,0.0,0.0,0.688,2.4,3.5,7.1,2.2,4.9,1.6,0.7,0.8,1.7,3.3,12.7,31,51
杰罗米-科尔西,91-92,开拓者,77,76,33.2,0.467,5.2,11.1,0.125,0.0,0.1,0.664,2.3,3.4,8.2,3.1,5.1,3.2,1.5,0.9,2.0,3.3,12.6,55,22
布鲁-爱德华兹,91-92,爵士,81,81,28.2,0.522,5.3,10.2,0.379,0.5,1.3,0.774,1.4,1.8,3.7,1.1,2.6,1.7,1.0,0.6,1.5,2.9,12.6,55,26
克里弗德-罗宾逊,91-92,开拓者,82,7,25.9,0.466,4.9,10.4,0.091,0.0,0.1,0.664,2.7,4.0,5.1,1.7,3.4,1.7,1.0,1.3,1.9,3.3,12.4,57,25
杰拉德-威尔金斯,91-92,尼克斯,82,82,28.6,0.447,5.3,11.8,0.352,0.5,1.3,0.73,1.4,1.9,2.5,0.9,1.6,2.7,0.9,0.2,1.4,2.4,12.4,51,31
克莱格-埃卢,91-92,骑士,63,62,32.0,0.453,4.9,10.9,0.413,1.1,2.7,0.707,1.4,2.0,4.9,1.5,3.4,3.8,1.2,0.3,1.7,2.4,12.3,42,21
埃尔文-罗波特森,91-92,雄鹿,82,79,30.0,0.43,4.8,11.2,0.319,0.8,2.6,0.763,1.8,2.4,4.3,2.1,2.1,4.4,2.6,0.4,2.7,3.2,12.3,31,51
蒂姆-佩里,91-92,太阳,80,69,31.0,0.523,5.2,9.9,0.375,0.0,0.1,0.712,1.9,2.7,6.9,2.6,4.3,1.7,0.6,1.5,1.8,3.0,12.3,53,27
雷克斯-查普曼,91-92,-1,22,11,25.8,0.448,5.1,11.5,0.276,0.4,1.3,0.679,1.6,2.4,2.6,0.5,2.2,4.0,0.7,0.4,2.0,2.3,12.3,6,16
杰里-雷诺兹,91-92,魔术,46,16,25.2,0.38,4.3,11.3,0.125,0.1,0.5,0.836,3.4,4.1,3.2,1.0,2.2,3.3,1.4,0.4,2.1,1.5,12.1,11,35
肯-诺曼,91-92,快船,77,24,26.1,0.49,5.2,10.7,0.143,0.1,0.4,0.535,1.6,2.9,5.8,2.1,3.8,1.6,0.7,0.9,1.3,1.9,12.1,44,33
约翰-道金斯,91-92,76人,82,82,34.3,0.437,4.8,11.0,0.356,0.4,1.2,0.882,2.0,2.3,2.8,0.5,2.3,6.9,1.1,0.1,2.2,1.9,12.0,35,47
史蒂夫-史密斯,91-92,热火,61,59,29.6,0.454,4.9,10.7,0.32,0.7,2.0,0.748,1.6,2.1,3.1,1.3,1.8,4.6,1.0,0.3,2.5,2.7,12.0,29,32
霍特-罗德-威廉姆斯,91-92,骑士,80,12,30.4,0.503,4.3,8.5,0.0,0.0,0.1,0.752,3.4,4.5,7.6,2.9,4.7,2.5,0.8,2.3,1.0,2.4,11.9,56,24
汤姆-哈蒙德,91-92,子弹,37,19,26.6,0.488,5.3,10.8,0.0,0.0,0.0,0.61,1.4,2.2,5.0,1.3,3.7,1.0,0.6,0.4,1.6,3.2,11.9,12,25
迪-布朗,91-92,凯尔特,31,20,28.5,0.426,4.8,11.3,0.227,0.2,0.7,0.769,1.9,2.5,2.5,0.5,2.1,5.3,1.1,0.2,1.9,2.4,11.7,19,12
格雷格-安德森,91-92,掘金,82,82,34.1,0.456,4.7,10.4,0.0,0.0,0.0,0.623,2.0,3.3,11.5,4.1,7.4,1.0,1.1,0.8,2.5,3.2,11.5,24,58
杰拉德-格拉斯,91-92,森林狼,75,41,24.3,0.44,5.1,11.6,0.296,0.2,0.7,0.616,1.0,1.7,3.5,1.4,2.0,2.3,0.9,0.4,1.4,2.3,11.5,14,61
赫伯-威廉姆斯,91-92,独行侠,75,26,27.2,0.431,4.9,11.3,0.167,0.0,0.1,0.725,1.7,2.3,6.1,1.4,4.6,1.3,0.5,1.3,1.5,2.5,11.5,21,54
克里斯-莫里斯,91-92,篮网,77,74,31.1,0.477,4.5,9.4,0.2,0.3,1.4,0.714,2.1,3.0,6.4,2.6,3.8,2.6,1.7,1.1,2.2,2.7,11.4,38,39
弗兰克-布里克考斯基,91-92,雄鹿,65,60,23.9,0.524,4.7,9.0,0.5,0.0,0.1,0.767,1.9,2.5,5.3,1.5,3.8,1.9,0.9,0.4,1.7,3.4,11.4,29,36
马克-阿吉雷,91-92,活塞,75,12,21.1,0.431,4.5,10.5,0.211,0.2,0.9,0.687,2.1,3.1,3.1,0.9,2.3,1.7,0.7,0.1,1.4,2.3,11.3,45,30
瑟尔-贝莉,91-92,-1,84,18,25.0,0.44,4.4,10.0,0.0,0.0,0.0,0.796,2.6,3.2,5.8,1.5,4.3,0.9,0.4,1.4,1.3,1.9,11.3,20,64
马克-杰克逊,91-92,尼克斯,81,81,30.4,0.491,4.5,9.2,0.256,0.1,0.5,0.77,2.1,2.7,3.8,1.2,2.6,8.6,1.4,0.2,2.6,1.9,11.3,50,31
巴克-威廉姆斯,91-92,开拓者,80,80,31.5,0.604,4.3,7.0,0.0,0.0,0.0,0.754,2.8,3.7,8.8,3.3,5.6,1.4,0.8,0.5,1.6,3.1,11.3,56,24
维拉蒂-迪瓦茨,91-92,湖人,36,18,27.2,0.495,4.4,8.8,0.263,0.1,0.5,0.768,2.4,3.1,6.9,2.4,4.4,1.7,1.5,1.0,2.4,3.2,11.3,21,15
威利-伯顿,91-92,热火,68,50,23.3,0.45,4.1,9.1,0.4,0.1,0.2,0.8,2.9,3.6,3.6,1.1,2.5,1.8,0.7,0.5,1.8,2.7,11.2,29,39
法特-利夫,91-92,独行侠,31,5,28.5,0.387,4.4,11.3,0.327,0.5,1.7,0.75,1.9,2.6,5.2,1.8,3.4,3.5,1.5,0.4,1.2,2.4,11.2,8,23
J.R.-瑞德,91-92,黄蜂,51,7,24.6,0.49,4.2,8.5,0.0,0.0,0.1,0.705,2.6,3.7,6.2,1.9,4.3,1.6,1.0,0.5,1.6,3.1,11.0,23,28
A.J.-英格利什,91-92,子弹,81,6,20.6,0.433,4.5,10.4,0.176,0.1,0.4,0.841,1.8,2.2,2.1,0.9,1.2,1.8,0.4,0.1,1.1,2.0,10.9,25,56
安托万-凯尔,91-92,马刺,81,27,23.0,0.49,4.4,9.0,0.2,0.0,0.1,0.764,2.0,2.6,4.3,1.6,2.7,0.8,0.4,1.2,1.4,3.3,10.9,47,34
道格-里弗斯,91-92,快船,59,25,28.1,0.424,3.8,9.0,0.283,0.4,1.6,0.832,2.8,3.3,2.5,0.4,2.1,3.9,1.9,0.3,1.6,2.8,10.9,35,24
温斯顿-加兰,91-92,掘金,78,67,28.3,0.444,4.3,9.6,0.321,0.1,0.4,0.859,2.2,2.6,2.4,0.9,1.6,5.3,1.3,0.3,2.2,2.6,10.8,24,54
