球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
贾马尔-马什本,03-04,鹈鹕,19,18,38.4,0.392,8.2,20.9,0.284,1.0,3.5,0.813,3.4,4.2,6.2,1.0,5.2,2.5,0.7,0.3,1.9,2.2,20.8,8,11
科里-马盖蒂,03-04,快船,73,72,36.0,0.447,6.2,13.9,0.329,1.0,3.2,0.848,7.2,8.5,5.9,1.3,4.6,3.1,0.9,0.2,2.8,3.0,20.7,25,48
阿玛雷-斯塔德迈尔,03-04,太阳,55,53,36.8,0.475,7.5,15.7,0.2,0.0,0.1,0.713,5.6,7.9,9.0,2.9,6.2,1.4,1.2,1.6,3.2,3.4,20.6,22,33
斯蒂芬-马布里,03-04,-1,81,81,40.2,0.431,7.4,17.1,0.318,1.1,3.4,0.817,4.4,5.4,3.2,0.7,2.5,8.9,1.6,0.1,3.1,2.1,20.2,37,44
杰梅因-奥尼尔,03-04,步行者,78,78,35.7,0.434,7.8,17.9,0.111,0.0,0.2,0.757,4.5,5.9,10.0,2.5,7.5,2.1,0.8,2.6,2.3,3.2,20.1,57,21
扎克-兰多夫,03-04,开拓者,81,80,37.9,0.485,8.2,16.9,0.2,0.0,0.1,0.761,3.7,4.9,10.5,3.0,7.5,2.0,0.8,0.5,3.0,2.8,20.1,41,40
埃尔顿-布兰德,03-04,快船,69,68,38.7,0.493,7.0,14.2,0.0,0.0,0.0,0.773,6.0,7.7,10.3,3.9,6.4,3.3,0.9,2.2,2.8,3.3,20.0,22,47
萨姆-卡塞尔,03-04,森林狼,81,81,35.0,0.488,7.7,15.7,0.398,0.9,2.3,0.873,3.6,4.1,3.3,0.5,2.8,7.3,1.3,0.2,2.7,3.0,19.8,57,24
吉尔伯特-阿里纳斯,03-04,奇才,55,52,37.6,0.392,6.5,16.6,0.375,2.3,6.1,0.748,4.3,5.8,4.6,1.0,3.6,5.0,1.9,0.2,4.1,3.2,19.6,17,38
肖恩-马里昂,03-04,太阳,79,79,40.7,0.44,7.5,17.0,0.34,1.1,3.4,0.851,2.9,3.4,9.3,2.7,6.6,2.7,2.1,1.3,2.0,2.6,19.0,28,51
拉里-休斯,03-04,奇才,61,61,33.8,0.397,6.6,16.5,0.341,1.3,3.8,0.797,4.4,5.5,5.3,1.6,3.8,2.4,1.6,0.4,2.5,2.4,18.8,19,42
杰森-理查德森,03-04,勇士,78,78,37.6,0.438,7.2,16.5,0.282,1.0,3.5,0.684,3.3,4.8,6.7,1.6,5.1,2.9,1.1,0.5,2.5,2.3,18.7,35,43
克里斯-韦伯,03-04,国王,23,23,36.1,0.413,7.6,18.3,0.2,0.0,0.2,0.711,3.5,5.0,8.7,2.1,6.6,4.6,1.3,0.9,2.6,3.3,18.7,11,12
迈克尔-芬利,03-04,独行侠,72,72,38.6,0.443,7.1,16.1,0.405,2.1,5.1,0.85,2.3,2.7,4.5,1.1,3.4,2.9,1.2,0.5,1.2,1.6,18.6,49,23
阿兰-休斯顿,03-04,尼克斯,50,50,36.0,0.435,6.8,15.6,0.431,1.7,4.0,0.913,3.1,3.4,2.4,0.4,2.0,2.0,0.8,0.0,2.0,2.1,18.5,24,26
理查德-杰弗森,03-04,篮网,82,82,38.2,0.498,6.8,13.6,0.364,0.6,1.6,0.763,4.4,5.7,5.7,1.3,4.3,3.8,1.1,0.3,2.4,2.7,18.5,47,35
迈克-毕比,03-04,国王,82,82,36.3,0.45,6.4,14.3,0.392,1.8,4.6,0.815,3.7,4.5,3.4,0.8,2.6,5.4,1.4,0.2,2.1,1.8,18.4,55,27
梅塔-沃尔德皮斯,03-04,步行者,73,71,37.2,0.421,6.4,15.2,0.31,1.0,3.3,0.733,4.4,6.0,5.3,1.4,3.9,3.7,2.1,0.7,2.8,2.7,18.3,54,19
斯蒂芬-杰克逊,03-04,老鹰,80,78,36.8,0.425,6.7,15.8,0.34,1.8,5.3,0.785,2.9,3.7,4.6,1.2,3.4,3.1,1.8,0.3,2.8,2.7,18.1,27,53
拉沙德-刘易斯,03-04,超音速,80,80,36.6,0.435,6.7,15.4,0.376,1.8,4.8,0.763,2.6,3.4,6.5,1.7,4.8,2.2,1.2,0.7,1.7,2.9,17.8,37,43
保罗-加索尔,03-04,灰熊,78,78,31.5,0.482,6.5,13.4,0.267,0.1,0.2,0.714,4.7,6.6,7.7,2.6,5.1,2.5,0.6,1.7,2.4,2.4,17.7,49,29
理查德-汉密尔顿,03-04,活塞,78,78,35.5,0.455,6.8,14.9,0.265,0.2,0.9,0.868,3.8,4.4,3.6,1.0,2.6,4.0,1.3,0.2,2.7,2.8,17.6,50,28
姚明,03-04,火箭,82,82,32.8,0.522,6.5,12.5,0.0,0.0,0.0,0.809,4.4,5.4,9.0,2.4,6.6,1.5,0.3,1.9,2.5,3.3,17.5,45,37
埃迪-琼斯,03-04,热火,81,81,37.0,0.409,5.8,14.3,0.37,2.2,5.9,0.835,3.4,4.1,3.8,0.5,3.3,3.2,1.1,0.4,1.6,2.8,17.3,42,39
贾马尔-克劳福德,03-04,公牛,80,73,35.1,0.386,6.4,16.5,0.317,2.1,6.5,0.833,2.5,3.0,3.5,0.6,3.0,5.1,1.4,0.4,2.4,2.0,17.3,23,57
昆廷-理查德森,03-04,快船,65,64,36.0,0.398,6.5,16.4,0.352,1.8,5.2,0.74,2.3,3.1,6.4,2.2,4.1,2.1,1.0,0.3,2.2,2.0,17.2,26,39
拉玛尔-奥多姆,03-04,热火,80,80,37.5,0.43,6.1,14.1,0.298,0.8,2.6,0.742,4.3,5.7,9.7,2.0,7.7,4.1,1.1,0.9,3.0,3.4,17.1,41,39
朱万-霍华德,03-04,魔术,81,77,35.5,0.453,6.5,14.4,0.0,0.0,0.0,0.809,3.9,4.9,7.0,2.1,4.9,2.0,0.7,0.3,2.2,3.5,17.0,21,60
昌西-比卢普斯,03-04,活塞,78,78,35.4,0.394,5.0,12.8,0.388,1.7,4.3,0.878,5.2,5.9,3.5,0.4,3.1,5.7,1.1,0.1,2.4,2.3,16.9,51,27
杰森-特里,03-04,老鹰,81,78,37.3,0.417,6.2,14.8,0.347,1.8,5.2,0.827,2.7,3.2,4.1,0.6,3.5,5.4,1.5,0.2,2.8,2.4,16.8,27,54
拉特里尔-斯普雷威尔,03-04,森林狼,82,82,37.8,0.409,6.3,15.4,0.331,1.2,3.6,0.814,2.9,3.6,3.8,0.7,3.1,3.5,1.1,0.3,1.9,1.2,16.8,58,24
肯扬-马丁,03-04,篮网,65,62,34.6,0.488,6.8,13.8,0.28,0.1,0.4,0.684,3.1,4.5,9.5,2.0,7.4,2.5,1.5,1.3,2.6,3.5,16.7,41,24
乔-约翰逊,03-04,太阳,82,77,40.6,0.43,6.8,15.7,0.305,1.0,3.3,0.75,2.1,2.8,4.7,1.0,3.7,4.4,1.1,0.3,2.4,2.2,16.7,29,53
格伦-罗宾逊,03-04,76人,42,42,31.8,0.448,6.5,14.6,0.34,0.8,2.4,0.832,2.7,3.3,4.5,1.1,3.4,1.4,1.0,0.2,2.5,2.3,16.6,13,29
史蒂夫-弗朗西斯,03-04,火箭,79,79,40.4,0.403,5.7,14.1,0.292,0.9,3.2,0.775,4.3,5.5,5.5,1.5,4.0,6.2,1.8,0.4,3.7,3.3,16.6,44,35
安德烈-基里连科,03-04,爵士,78,78,37.1,0.443,5.3,11.9,0.338,0.9,2.6,0.79,5.0,6.4,8.1,2.9,5.2,3.1,1.9,2.8,2.8,2.2,16.5,42,36
谢里夫-阿布杜-拉希姆,03-04,-1,85,56,31.6,0.475,5.9,12.4,0.265,0.1,0.4,0.869,4.4,5.0,7.5,2.2,5.3,2.0,0.8,0.4,2.2,2.6,16.3,35,50
德维恩-韦德,03-04,热火,61,56,34.9,0.465,6.1,13.1,0.302,0.3,0.9,0.747,3.8,5.1,4.0,1.4,2.7,4.5,1.4,0.6,3.2,2.3,16.2,34,27
马特-哈普林,03-04,爵士,31,31,36.6,0.471,6.2,13.2,0.242,0.3,1.1,0.688,3.5,5.1,8.0,2.9,5.0,2.0,0.7,0.1,2.1,3.3,16.2,17,14
基斯-范霍恩,03-04,-1,72,62,32.5,0.454,5.7,12.5,0.399,1.3,3.2,0.859,3.5,4.0,7.0,2.1,4.9,1.7,0.9,0.5,2.3,3.0,16.1,33,39
拉希德-华莱士,03-04,-1,68,66,35.1,0.436,6.3,14.3,0.331,1.2,3.6,0.736,2.3,3.1,6.8,1.5,5.3,2.3,0.9,1.8,1.8,2.8,16.0,40,28
卡蒂诺-莫布里,03-04,火箭,80,80,40.4,0.426,5.8,13.5,0.39,2.1,5.3,0.811,2.2,2.7,4.5,0.5,4.0,3.2,1.3,0.4,2.3,2.2,15.8,44,36
卡洛斯-布泽尔,03-04,骑士,75,75,34.6,0.523,6.3,12.0,0.167,0.0,0.1,0.768,2.9,3.8,11.4,3.1,8.4,2.0,1.0,0.7,1.8,2.7,15.5,34,41
杰伦-罗斯,03-04,-1,66,64,37.8,0.402,5.8,14.4,0.342,1.0,3.1,0.81,2.8,3.5,4.0,0.5,3.5,5.0,0.8,0.3,3.2,2.8,15.5,26,40
杰森-基德,03-04,篮网,67,66,36.6,0.384,5.5,14.3,0.321,1.4,4.4,0.827,3.1,3.7,6.4,1.3,5.1,9.2,1.8,0.2,3.2,1.6,15.5,41,26
扎诸纳斯-伊尔戈斯卡斯,03-04,骑士,81,81,31.3,0.483,5.8,11.9,0.286,0.0,0.1,0.746,3.7,5.0,8.1,3.4,4.6,1.3,0.5,2.5,2.0,3.4,15.3,34,47
安德烈-米勒,03-04,掘金,82,82,34.6,0.457,5.2,11.5,0.185,0.1,0.8,0.832,4.2,5.0,4.5,1.5,2.9,6.1,1.7,0.3,2.6,2.4,14.8,43,39
安托万-贾米森,03-04,独行侠,82,2,29.0,0.535,6.0,11.1,0.4,0.2,0.5,0.748,2.7,3.6,6.3,2.8,3.5,0.9,1.0,0.4,1.0,2.1,14.8,52,30
蒂姆-托马斯,03-04,-1,66,65,31.7,0.446,5.5,12.3,0.376,1.1,2.9,0.784,2.6,3.3,4.8,1.0,3.9,1.9,1.0,0.3,1.8,3.0,14.7,35,31
唐耶尔-马绍尔,03-04,-1,82,74,36.4,0.461,5.7,12.4,0.403,1.6,4.0,0.736,1.6,2.2,9.9,2.6,7.3,1.5,1.1,1.5,1.4,3.0,14.7,29,53
埃迪-库里,03-04,公牛,73,63,29.5,0.496,5.7,11.5,1.0,0.0,0.0,0.671,3.2,4.8,6.2,2.0,4.2,0.9,0.3,1.1,2.4,3.5,14.7,20,53
托尼-帕克,03-04,马刺,75,75,34.4,0.447,5.6,12.6,0.312,0.8,2.7,0.702,2.5,3.6,3.2,0.6,2.6,5.5,0.8,0.1,2.4,2.0,14.7,54,21
加里-佩顿,03-04,湖人,82,82,34.5,0.471,5.9,12.5,0.333,0.7,2.0,0.714,2.2,3.1,4.2,0.9,3.3,5.5,1.2,0.2,1.8,2.1,14.6,56,26
史蒂夫-纳什,03-04,独行侠,78,78,33.5,0.47,5.1,10.8,0.405,1.3,3.3,0.916,2.9,3.2,3.0,0.8,2.2,8.8,0.9,0.1,2.7,1.8,14.5,50,28
里基-戴维斯,03-04,-1,79,27,31.3,0.469,5.6,12.0,0.371,0.7,1.8,0.718,2.5,3.5,4.5,1.0,3.6,3.3,1.2,0.3,2.4,2.2,14.4,30,49
德斯蒙德-梅森,03-04,雄鹿,82,31,30.9,0.472,5.0,10.6,0.231,0.1,0.5,0.769,4.3,5.6,4.4,1.1,3.2,1.9,0.7,0.3,1.8,2.3,14.4,41,41
沃尚-莱纳德,03-04,掘金,73,70,30.6,0.422,5.4,12.8,0.367,1.5,4.0,0.791,2.0,2.5,2.7,0.6,2.1,2.1,0.8,0.2,1.4,2.4,14.2,38,35
布拉德-米勒,03-04,国王,72,53,36.4,0.51,5.2,10.2,0.316,0.2,0.5,0.778,3.6,4.6,10.3,2.7,7.7,4.3,0.9,1.2,2.0,3.4,14.1,49,23
安托万-沃克,03-04,独行侠,82,82,34.6,0.428,5.9,13.8,0.269,1.0,3.7,0.554,1.3,2.3,8.3,2.4,5.9,4.5,0.8,0.8,2.5,2.6,14.0,52,30
大卫-韦斯利,03-04,鹈鹕,61,60,32.8,0.389,5.1,13.1,0.323,1.5,4.7,0.753,2.2,3.0,2.2,0.5,1.7,2.9,1.2,0.2,1.6,2.4,14.0,31,30
杰里-斯塔克豪斯,03-04,奇才,26,17,29.8,0.399,4.9,12.3,0.354,0.9,2.5,0.806,3.2,4.0,3.6,0.6,3.0,4.0,0.9,0.1,3.4,1.9,13.9,8,18
鲍比-杰克逊,03-04,国王,50,0,23.7,0.444,5.3,11.8,0.37,1.6,4.4,0.752,1.6,2.2,3.5,1.1,2.4,2.1,1.0,0.2,1.3,2.1,13.8,35,15
詹姆斯-波西,03-04,灰熊,82,82,29.9,0.478,4.5,9.4,0.386,1.4,3.5,0.83,3.4,4.1,4.9,1.1,3.8,1.5,1.7,0.5,1.4,3.0,13.7,50,32
贾马尔-马格洛伊尔,03-04,鹈鹕,82,82,33.9,0.473,4.7,9.9,0.0,0.0,0.0,0.751,4.3,5.7,10.3,3.3,7.1,1.0,0.5,1.2,2.5,3.4,13.6,41,41
德里克-安德森,03-04,开拓者,51,46,35.5,0.376,4.5,12.0,0.305,1.5,5.1,0.824,3.0,3.7,3.6,0.5,3.1,4.5,1.3,0.1,1.8,1.5,13.6,26,25
肯尼-托马斯,03-04,76人,74,72,36.5,0.469,5.1,11.0,0.2,0.0,0.1,0.752,3.3,4.4,10.1,3.5,6.6,1.5,1.1,0.4,2.3,3.0,13.6,31,43
达蒙-斯塔德迈尔,03-04,开拓者,82,82,38.0,0.401,5.0,12.4,0.365,1.9,5.2,0.876,1.5,1.8,3.8,0.6,3.1,6.1,1.2,0.1,2.2,2.1,13.4,41,41
艾尔-哈灵顿,03-04,步行者,79,15,30.9,0.463,5.3,11.5,0.273,0.3,1.0,0.734,2.3,3.2,6.4,2.1,4.4,1.7,1.0,0.3,2.1,3.2,13.3,58,21
卡尔-马龙,03-04,湖人,42,42,32.7,0.483,4.6,9.5,0.0,0.0,0.0,0.747,4.0,5.4,8.7,1.5,7.3,3.9,1.2,0.5,2.5,2.8,13.2,33,9
科瑞-基德尔斯,03-04,篮网,82,82,34.7,0.453,5.3,11.7,0.351,1.2,3.4,0.787,1.3,1.7,4.0,0.7,3.3,2.5,1.5,0.5,1.2,1.8,13.1,47,35
吉姆-杰克逊,03-04,火箭,80,80,39.0,0.424,4.8,11.3,0.4,2.0,5.1,0.843,1.3,1.6,6.1,0.7,5.4,2.8,1.1,0.3,2.2,2.8,12.9,43,37
马努-吉诺比利,03-04,马刺,77,38,29.4,0.418,4.3,10.2,0.359,1.1,3.2,0.802,3.1,3.9,4.5,1.1,3.4,3.8,1.8,0.2,2.1,2.4,12.8,53,24
卡洛斯-阿罗约,03-04,爵士,71,71,28.3,0.441,4.8,10.8,0.325,0.5,1.6,0.804,2.5,3.2,2.6,0.6,2.0,5.0,0.9,0.1,2.2,2.3,12.6,35,36
尼克-范埃克塞尔,03-04,勇士,39,29,32.2,0.39,4.8,12.3,0.307,1.2,3.8,0.707,1.8,2.5,2.7,0.4,2.3,5.3,0.5,0.1,2.0,1.5,12.6,14,25
罗纳德-穆雷,03-04,超音速,82,18,24.6,0.425,4.7,11.2,0.293,0.8,2.8,0.715,2.0,2.9,2.5,0.5,1.9,2.5,1.0,0.3,1.8,1.9,12.4,37,45
埃里克-丹皮尔,03-04,勇士,74,74,32.5,0.535,4.7,8.8,0.0,0.0,0.0,0.654,2.9,4.5,12.0,4.6,7.3,0.8,0.4,1.9,1.8,3.1,12.3,33,41
邦奇-威尔斯,03-04,-1,72,27,26.0,0.427,5.0,11.8,0.319,0.3,1.0,0.754,1.9,2.5,3.6,1.1,2.5,1.9,1.3,0.3,2.2,2.7,12.3,45,27
科克-辛里奇,03-04,公牛,76,66,35.6,0.386,4.2,10.8,0.39,1.9,4.9,0.804,1.8,2.2,3.4,0.6,2.9,6.8,1.3,0.3,2.7,3.6,12.0,20,56
弗拉迪米尔-拉德马诺维奇,03-04,超音速,77,38,30.1,0.425,4.5,10.5,0.371,1.8,4.9,0.748,1.2,1.6,5.3,1.4,3.9,1.8,1.0,0.5,1.4,2.4,12.0,35,42
杰夫-麦金尼斯,03-04,-1,70,57,33.8,0.447,4.8,10.7,0.362,0.7,1.8,0.797,1.6,2.0,2.5,0.5,2.0,6.1,1.0,0.1,1.7,2.3,11.8,37,33
克里弗德-罗宾逊,03-04,勇士,82,82,34.7,0.387,4.5,11.5,0.357,1.4,3.8,0.711,1.5,2.1,3.9,0.7,3.3,3.3,0.8,0.9,2.1,2.9,11.8,37,45
内内-希拉里奥,03-04,掘金,77,77,32.5,0.53,4.3,8.2,0.0,0.0,0.0,0.682,3.1,4.6,6.5,2.0,4.5,2.2,1.5,0.5,2.4,3.6,11.8,40,37
迈克-邓利维,03-04,勇士,75,69,31.1,0.449,4.3,9.6,0.37,1.3,3.4,0.741,1.8,2.5,5.9,1.2,4.7,2.9,0.9,0.2,1.9,2.3,11.7,35,40
德鲁-古登,03-04,魔术,79,17,27.0,0.445,4.7,10.5,0.214,0.1,0.5,0.637,2.1,3.3,6.5,2.0,4.5,1.1,0.8,0.9,1.6,2.5,11.6,20,59
莫里斯-泰勒,03-04,火箭,75,10,27.7,0.48,4.9,10.2,0.0,0.0,0.0,0.736,1.7,2.3,5.1,1.7,3.4,1.4,0.6,0.6,2.0,3.4,11.5,41,34
克里斯-波什,03-04,猛龙,75,63,33.5,0.459,4.4,9.5,0.357,0.1,0.2,0.701,2.7,3.8,7.4,2.5,4.9,1.0,0.8,1.4,1.4,2.9,11.5,29,46
德肖恩-史蒂文森,03-04,-1,80,78,30.6,0.432,4.7,10.9,0.268,0.2,0.9,0.676,1.7,2.6,3.7,1.0,2.7,2.0,0.7,0.2,1.5,1.8,11.4,33,47
戈登-吉里塞克,03-04,-1,73,43,28.0,0.436,4.3,9.9,0.395,0.8,2.1,0.854,1.8,2.2,3.1,0.7,2.4,1.7,0.8,0.2,1.4,2.0,11.3,30,43
杰森-科勒尔,03-04,老鹰,20,16,27.3,0.479,4.0,8.3,0.25,0.1,0.2,0.788,3.4,4.3,5.6,1.8,3.8,0.9,0.6,0.6,1.6,3.6,11.3,8,12
拉加-贝尔,03-04,爵士,82,4,24.6,0.409,4.0,9.8,0.373,0.8,2.0,0.786,2.4,3.0,2.9,0.7,2.2,1.3,0.8,0.2,1.4,3.2,11.2,42,40
科特-托马斯,03-04,尼克斯,80,75,31.9,0.473,4.9,10.4,0.0,0.0,0.0,0.835,1.3,1.6,8.3,1.8,6.5,1.9,0.7,1.0,1.7,3.7,11.1,38,42
迈克-米勒,03-04,灰熊,65,65,27.2,0.438,4.2,9.5,0.372,1.2,3.3,0.723,1.6,2.2,3.3,0.6,2.7,3.6,0.9,0.2,1.6,2.5,11.1,39,26
乔-史密斯,03-04,雄鹿,76,76,29.7,0.439,4.1,9.3,0.2,0.0,0.1,0.859,2.7,3.2,8.5,3.0,5.4,1.0,0.6,1.2,1.1,2.8,10.9,38,38
达柳斯-迈尔斯,03-04,-1,79,56,26.3,0.485,4.6,9.5,0.175,0.1,0.5,0.642,1.6,2.4,4.5,1.4,3.1,2.1,0.8,0.8,1.6,2.1,10.9,35,44
夸梅-布朗,03-04,奇才,74,57,30.3,0.489,3.9,8.0,0.5,0.0,0.0,0.683,3.1,4.5,7.4,2.4,5.0,1.5,0.9,0.7,1.9,1.9,10.9,24,50
杰森-威廉姆斯,03-04,灰熊,72,68,29.4,0.407,4.0,9.9,0.33,1.7,5.1,0.837,1.1,1.4,2.0,0.3,1.7,6.8,1.3,0.1,1.9,1.3,10.9,42,30
布伦特-巴里,03-04,超音速,59,53,30.6,0.504,3.6,7.2,0.452,1.9,4.3,0.827,1.5,1.9,3.5,0.4,3.1,5.8,1.4,0.3,2.4,2.1,10.8,30,29
达雷尔-阿姆斯特朗,03-04,鹈鹕,79,22,28.4,0.395,3.7,9.3,0.315,1.7,5.4,0.854,1.6,1.8,2.9,0.8,2.1,3.9,1.7,0.2,2.0,1.9,10.6,39,40
斯彼迪-克莱斯克顿,03-04,勇士,60,29,26.6,0.427,3.7,8.7,0.182,0.1,0.4,0.813,3.0,3.7,2.6,0.6,2.0,4.5,1.6,0.2,1.7,2.4,10.6,27,33
布莱恩-斯金纳,03-04,雄鹿,56,54,28.2,0.497,4.6,9.2,-0.01,0.0,0.0,0.572,1.4,2.5,7.3,2.1,5.2,0.9,0.5,1.1,1.4,2.9,10.5,29,27
泰伦-卢,03-04,魔术,76,69,30.7,0.433,4.1,9.4,0.383,1.1,2.8,0.771,1.3,1.7,2.5,0.3,2.1,4.2,0.8,0.1,1.6,2.4,10.5,17,59
P.J.-布朗,03-04,鹈鹕,80,80,34.4,0.476,4.2,8.9,0.0,0.0,0.0,0.854,2.0,2.3,8.6,3.0,5.7,1.9,1.0,0.9,1.3,2.5,10.5,40,40
埃里克-斯诺,03-04,76人,82,82,36.2,0.413,3.6,8.7,0.111,0.0,0.2,0.797,3.1,3.9,3.4,0.8,2.7,6.9,1.2,0.1,2.3,2.6,10.3,33,49
马克-布朗特,03-04,凯尔特,82,73,29.3,0.566,4.2,7.4,-0.01,0.0,0.0,0.719,1.9,2.7,7.2,2.5,4.7,0.9,1.0,1.3,1.8,3.1,10.3,36,46
泰肖恩-普林斯,03-04,活塞,82,80,32.9,0.467,4.1,8.8,0.363,0.7,1.9,0.766,1.3,1.7,4.8,1.1,3.6,2.3,0.8,0.8,1.5,1.8,10.3,54,28
厄尔-博伊金斯,03-04,掘金,82,3,22.5,0.419,3.9,9.3,0.322,0.7,2.1,0.877,1.7,2.0,1.7,0.5,1.2,3.6,0.6,0.0,1.2,1.0,10.2,43,39
拉夫-阿尔斯通,03-04,热火,82,28,31.5,0.376,3.5,9.3,0.371,2.0,5.3,0.769,1.3,1.6,2.8,0.3,2.4,4.5,1.4,0.2,1.6,2.6,10.2,42,40
沃利-斯泽比亚克,03-04,森林狼,28,0,22.2,0.449,3.8,8.4,0.435,0.7,1.6,0.828,1.9,2.3,3.1,0.9,2.3,1.2,0.4,0.0,1.0,1.5,10.2,19,9
克里斯-克劳福德,03-04,老鹰,56,25,21.6,0.448,3.8,8.4,0.389,0.8,2.0,0.866,1.8,2.1,3.1,1.0,2.1,0.8,0.7,0.4,1.0,2.3,10.2,18,38
道格-克里斯蒂,03-04,国王,82,82,33.9,0.461,3.9,8.4,0.345,0.6,1.7,0.86,1.8,2.1,4.0,0.8,3.2,4.2,1.8,0.5,1.9,2.3,10.1,55,27
埃里克-威廉姆斯,03-04,-1,71,36,26.6,0.386,3.3,8.4,0.276,0.5,1.8,0.76,3.0,4.0,4.0,0.9,3.1,1.7,1.0,0.1,1.2,2.5,10.0,38,33
雷吉-米勒,03-04,步行者,80,80,28.2,0.438,3.3,7.4,0.401,1.7,4.2,0.885,1.8,2.1,2.4,0.2,2.1,3.1,0.8,0.1,0.9,1.2,10.0,59,21
特洛伊-墨菲,03-04,勇士,28,0,21.8,0.44,3.8,8.7,0.294,0.2,0.6,0.75,2.1,2.9,6.2,1.7,4.5,0.7,0.4,0.6,1.2,2.1,10.0,13,15
维拉蒂-迪瓦茨,03-04,国王,81,81,28.6,0.47,3.9,8.2,0.154,0.0,0.2,0.654,2.1,3.2,5.7,1.7,4.0,5.3,0.7,1.0,2.1,2.7,9.9,54,27
文-贝克,03-04,-1,54,33,24.3,0.481,3.9,8.0,0.333,0.0,0.1,0.726,2.1,2.9,5.2,2.1,3.1,1.2,0.5,0.6,1.4,3.0,9.8,26,28
布莱恩-卡迪纳尔,03-04,勇士,76,11,21.5,0.472,2.9,6.1,0.444,0.7,1.6,0.878,3.1,3.6,4.2,1.3,2.9,1.4,0.9,0.3,1.1,2.7,9.6,32,44
肯达尔-吉尔,03-04,公牛,56,35,25.2,0.392,3.8,9.8,0.237,0.2,0.7,0.735,1.8,2.4,3.4,1.1,2.3,1.6,1.2,0.3,1.5,1.9,9.6,15,41
贾尔维斯-海耶斯,03-04,奇才,70,42,29.2,0.4,4.0,9.9,0.305,0.6,1.9,0.786,1.1,1.4,3.8,1.0,2.8,1.5,1.0,0.2,1.6,2.2,9.6,23,47
