球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
杰纳-万斯,47-48,雄鹿,48,-1.0,-1.0,0.264,3.4,12.9,-0.01,-1.0,-1.0,0.603,1.6,2.6,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,4.0,8.4,-1.0,-1.0
厄尔-香农,47-48,蒸汽,45,-1.0,-1.0,0.262,2.7,10.4,-0.01,-1.0,-1.0,0.634,2.6,4.1,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,2.4,8.0,-1.0,-1.0
迪克-舒尔兹,47-48,子弹,48,-1.0,-1.0,0.284,2.8,9.8,-0.01,-1.0,-1.0,0.731,2.4,3.3,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.4,8.0,-1.0,-1.0
索尔-马里亚辛,47-48,凯尔特,43,-1.0,-1.0,0.27,2.9,10.8,-0.01,-1.0,-1.0,0.709,1.9,2.7,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.8,7.7,-1.0,-1.0
安格洛-穆西,47-48,勇士,43,-1.0,-1.0,0.276,3.1,11.3,-0.01,-1.0,-1.0,0.699,1.2,1.7,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,1.3,7.4,-1.0,-1.0
杰里-弗雷什曼,47-48,勇士,46,-1.0,-1.0,0.238,2.6,10.9,-0.01,-1.0,-1.0,0.688,2.1,3.0,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.7,7.2,-1.0,-1.0
伊尔夫-托果夫,47-48,老首都,47,-1.0,-1.0,0.205,2.4,11.5,-0.01,-1.0,-1.0,0.813,2.5,3.1,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,3.3,7.2,-1.0,-1.0
Bulbs Ehlers,47-48,凯尔特,40,-1.0,-1.0,0.249,2.6,10.4,-0.01,-1.0,-1.0,0.542,2.0,3.6,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,2.3,7.2,-1.0,-1.0
斯坦-斯图茨,47-48,尼克斯,47,-1.0,-1.0,0.218,2.3,10.7,-0.01,-1.0,-1.0,0.837,2.4,2.9,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.6,7.0,-1.0,-1.0
格兰迪-刘易斯,47-48,-1,45,-1.0,-1.0,0.268,2.5,9.4,-0.01,-1.0,-1.0,0.644,1.9,3.0,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,3.4,7.0,-1.0,-1.0
Sonny Hertzberg,47-48,-1,41,-1.0,-1.0,0.266,2.7,10.1,-0.01,-1.0,-1.0,0.795,1.4,1.8,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.5,6.8,-1.0,-1.0
约翰-曼肯,47-48,老首都,48,-1.0,-1.0,0.249,2.7,11.0,-0.01,-1.0,-1.0,0.614,1.1,1.8,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,3.1,6.6,-1.0,-1.0
汤米-贝尔纳斯,47-48,尼克斯,47,-1.0,-1.0,0.285,2.5,8.7,-0.01,-1.0,-1.0,0.631,1.4,2.2,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,1.2,6.4,-1.0,-1.0
唐-普特曼,47-48,轰炸机,42,-1.0,-1.0,0.263,2.5,9.5,-0.01,-1.0,-1.0,0.679,1.4,2.0,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.3,6.4,-1.0,-1.0
李-罗宾斯,47-48,蒸汽,31,-1.0,-1.0,0.277,2.3,8.4,-0.01,-1.0,-1.0,0.548,1.6,3.0,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,3.0,6.3,-1.0,-1.0
吉姆-塞米诺夫,47-48,雄鹿,48,-1.0,-1.0,0.297,2.4,7.9,-0.01,-1.0,-1.0,0.695,1.5,2.2,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,2.2,6.2,-1.0,-1.0
杰克-加芬克尔,47-48,凯尔特,43,-1.0,-1.0,0.3,2.7,8.8,-0.01,-1.0,-1.0,0.761,0.8,1.1,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.8,6.1,-1.0,-1.0
伊尔夫-罗森博格,47-48,-1,49,-1.0,-1.0,0.283,2.1,7.4,-0.01,-1.0,-1.0,0.58,1.8,3.1,-1.0,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,2.3,6.0,-1.0,-1.0
迈尔-瑟斯顿,47-48,蒸汽,14,-1.0,-1.0,0.283,2.3,8.1,-0.01,-1.0,-1.0,0.5,1.0,2.0,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,3.0,5.6,-1.0,-1.0
杰克-图梅,47-48,-1,33,-1.0,-1.0,0.319,1.8,5.8,-0.01,-1.0,-1.0,0.659,1.8,2.8,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,2.2,5.5,-1.0,-1.0
鲍伯-哈巴德,47-48,蒸汽,28,-1.0,-1.0,0.291,2.1,7.1,-0.01,-1.0,-1.0,0.692,1.3,1.9,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,1.2,5.4,-1.0,-1.0
李-诺莱科,47-48,尼克斯,48,-1.0,-1.0,0.268,2.1,7.7,-0.01,-1.0,-1.0,0.508,1.3,2.5,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.6,5.4,-1.0,-1.0
阿特-希尔豪斯,47-48,勇士,11,-1.0,-1.0,0.197,1.3,6.5,-0.01,-1.0,-1.0,0.811,2.7,3.4,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,2.7,5.3,-1.0,-1.0
卡尔-梅恩霍德,47-48,子弹,48,-1.0,-1.0,0.303,2.3,7.4,-0.01,-1.0,-1.0,0.617,0.8,1.3,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.3,5.3,-1.0,-1.0
雷-酷卡,47-48,尼克斯,44,-1.0,-1.0,0.326,2.0,6.2,-0.01,-1.0,-1.0,0.595,1.1,1.9,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.7,5.2,-1.0,-1.0
莱奥-戈特利布,47-48,尼克斯,27,-1.0,-1.0,0.205,2.2,10.7,-0.01,-1.0,-1.0,0.619,0.5,0.8,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,1.3,4.9,-1.0,-1.0
汉克-宾德斯,47-48,-1,45,-1.0,-1.0,0.283,1.7,6.0,-0.01,-1.0,-1.0,0.622,1.1,1.8,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,2.2,4.5,-1.0,-1.0
阿瑞尔-马汉,47-48,-1,42,-1.0,-1.0,0.297,1.8,6.1,-0.01,-1.0,-1.0,0.604,0.8,1.3,-1.0,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,2.1,4.4,-1.0,-1.0
迪克-奥克非,47-48,老首都,37,-1.0,-1.0,0.245,1.7,6.9,-0.01,-1.0,-1.0,0.508,0.8,1.6,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.3,4.2,-1.0,-1.0
布奇-范布雷德-考尔夫,47-48,尼克斯,44,-1.0,-1.0,0.276,1.2,4.4,-0.01,-1.0,-1.0,0.617,1.7,2.7,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.8,4.1,-1.0,-1.0
阿特-斯派克特,47-48,凯尔特,48,-1.0,-1.0,0.276,1.4,5.1,-0.01,-1.0,-1.0,0.652,1.3,1.9,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,2.2,4.0,-1.0,-1.0
拉尔斐-卡普洛维茨,47-48,勇士,48,-1.0,-1.0,0.243,1.5,6.1,-0.01,-1.0,-1.0,0.783,1.0,1.3,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,2.1,3.9,-1.0,-1.0
Buddy O'Grady,47-48,轰炸机,44,-1.0,-1.0,0.261,1.5,5.8,-0.01,-1.0,-1.0,0.667,0.8,1.2,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,1.4,3.9,-1.0,-1.0
基夫-劳克斯,47-48,轰炸机,46,-1.0,-1.0,0.264,1.5,5.6,-0.01,-1.0,-1.0,0.588,0.9,1.5,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.3,3.8,-1.0,-1.0
Pop Goodwin,47-48,蒸汽,24,-1.0,-1.0,0.232,1.5,6.5,-0.01,-1.0,-1.0,0.704,0.8,1.1,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.5,3.8,-1.0,-1.0
约翰-詹尼斯,47-48,-1,10,-1.0,-1.0,0.28,1.4,5.0,-0.01,-1.0,-1.0,0.563,0.9,1.6,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,0.5,3.7,-1.0,-1.0
保罗-哈斯顿,47-48,雄鹿,46,-1.0,-1.0,0.237,1.1,4.7,-0.01,-1.0,-1.0,0.697,1.3,1.9,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.8,3.6,-1.0,-1.0
斯坦-诺斯扎卡,47-48,凯尔特,22,-1.0,-1.0,0.278,1.2,4.4,-0.01,-1.0,-1.0,0.686,1.1,1.6,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,2.4,3.5,-1.0,-1.0
保罗-西摩尔,47-48,子弹,22,-1.0,-1.0,0.267,1.2,4.6,-0.01,-1.0,-1.0,0.595,1.0,1.7,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.5,3.5,-1.0,-1.0
保罗-诺尔,47-48,尼克斯,29,-1.0,-1.0,0.29,1.4,4.8,-0.01,-1.0,-1.0,0.633,0.7,1.0,-1.0,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,1.4,3.4,-1.0,-1.0
乔治-蒙罗,47-48,凯尔特,21,-1.0,-1.0,0.297,1.3,4.3,-0.01,-1.0,-1.0,0.654,0.8,1.2,-1.0,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,1.0,3.4,-1.0,-1.0
杰纳-斯塔姆普,47-48,凯尔特,43,-1.0,-1.0,0.239,1.4,5.7,-0.01,-1.0,-1.0,0.632,0.6,0.9,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,1.5,3.3,-1.0,-1.0
Dino Martin,47-48,蒸汽,32,-1.0,-1.0,0.238,1.4,6.0,-0.01,-1.0,-1.0,0.45,0.3,0.6,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,0.5,3.2,-1.0,-1.0
塞西尔-汉金斯,47-48,凯尔特,25,-1.0,-1.0,0.198,0.9,4.6,-0.01,-1.0,-1.0,0.686,1.0,1.4,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.1,2.8,-1.0,-1.0
杰克-休森,47-48,凯尔特,24,-1.0,-1.0,0.247,0.9,3.7,-0.01,-1.0,-1.0,0.7,0.9,1.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.4,2.7,-1.0,-1.0
米奇-洛特纳,47-48,雄鹿,44,-1.0,-1.0,0.288,1.2,4.2,-0.01,-1.0,-1.0,0.324,0.3,0.8,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.1,2.7,-1.0,-1.0
斯坦-布朗,47-48,勇士,19,-1.0,-1.0,0.268,1.0,3.7,-0.01,-1.0,-1.0,0.632,0.6,1.0,-1.0,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,0.8,2.6,-1.0,-1.0
赫姆-费奇,47-48,子弹,42,-1.0,-1.0,0.3,1.0,3.3,-0.01,-1.0,-1.0,0.625,0.6,1.0,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,0.9,2.6,-1.0,-1.0
乔治-梅尔恩斯,47-48,蒸汽,24,-1.0,-1.0,0.2,1.0,4.8,-0.01,-1.0,-1.0,0.484,0.6,1.3,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,2.7,2.5,-1.0,-1.0
杰克-廷格,47-48,老首都,37,-1.0,-1.0,0.263,1.0,3.7,-0.01,-1.0,-1.0,0.515,0.5,0.9,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,1.2,2.4,-1.0,-1.0
鲍伯-奥布莱恩,47-48,勇士,22,-1.0,-1.0,0.21,0.8,3.7,-0.01,-1.0,-1.0,0.577,0.7,1.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.8,2.2,-1.0,-1.0
唐-马丁,47-48,轰炸机,39,-1.0,-1.0,0.233,0.9,3.8,-0.01,-1.0,-1.0,0.455,0.4,0.8,-1.0,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,1.6,2.2,-1.0,-1.0
Chink Crossin,47-48,勇士,39,-1.0,-1.0,0.24,0.7,3.1,-0.01,-1.0,-1.0,0.565,0.3,0.6,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.7,1.8,-1.0,-1.0
本-沙德勒,47-48,雄鹿,37,-1.0,-1.0,0.198,0.6,3.1,-0.01,-1.0,-1.0,0.769,0.3,0.4,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,1.1,1.5,-1.0,-1.0
赫姆-克洛泽,47-48,子弹,11,-1.0,-1.0,0.226,0.6,2.8,-0.01,-1.0,-1.0,0.333,0.1,0.3,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,0.3,1.4,-1.0,-1.0
温德尔-格雷,47-48,-1,12,-1.0,-1.0,0.162,0.5,3.1,-0.01,-1.0,-1.0,0.25,0.1,0.3,-1.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.3,1.1,-1.0,-1.0
杰纳-洛克,47-48,雄鹿,11,-1.0,-1.0,0.222,0.4,1.6,-0.01,-1.0,-1.0,0.5,0.2,0.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.7,0.9,-1.0,-1.0
