球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
德维恩-韦德,14-15,热火,62,62,31.8,0.47,8.2,17.5,0.284,0.5,1.6,0.768,4.6,6.0,3.5,0.9,2.6,4.8,1.2,0.3,3.4,1.7,21.5,28,34
克里斯-波什,14-15,热火,44,44,35.4,0.46,7.8,16.9,0.375,1.4,3.8,0.772,4.1,5.3,7.0,1.0,6.0,2.2,0.9,0.6,2.2,1.6,21.1,19,25
鲁迪-盖伊,14-15,国王,68,67,35.5,0.455,7.5,16.4,0.359,1.2,3.2,0.858,5.0,5.8,5.9,1.4,4.4,3.7,1.0,0.6,2.7,2.3,21.1,25,43
达米安-利拉德,14-15,开拓者,82,82,35.7,0.434,7.2,16.6,0.343,2.4,7.0,0.864,4.2,4.9,4.6,0.6,4.0,6.2,1.2,0.3,2.7,2.0,21.0,51,31
德玛尔-德罗赞,14-15,猛龙,60,60,35.0,0.413,6.8,16.5,0.284,0.4,1.5,0.832,6.0,7.2,4.6,0.7,3.9,3.5,1.2,0.2,2.3,2.0,20.1,37,23
吉米-巴特勒,14-15,公牛,65,65,38.7,0.462,6.5,14.0,0.378,1.1,3.0,0.834,5.9,7.1,5.8,1.8,4.1,3.3,1.8,0.6,1.4,1.7,20.0,40,25
凯文-马丁,14-15,森林狼,39,36,33.4,0.427,6.8,16.0,0.393,1.9,4.9,0.881,4.4,4.9,3.6,0.5,3.2,2.3,0.8,0.0,1.9,1.9,20.0,11,28
尼古拉-武切维奇,14-15,魔术,74,74,34.2,0.523,8.5,16.3,0.333,0.0,0.1,0.752,2.2,2.9,10.9,3.2,7.7,2.0,0.7,0.7,2.0,3.0,19.3,21,53
戈登-海沃德,14-15,爵士,76,76,34.4,0.445,6.4,14.3,0.364,1.6,4.3,0.812,4.9,6.1,4.9,0.7,4.2,4.1,1.4,0.4,2.7,1.7,19.3,35,41
克里斯-保罗,14-15,快船,82,82,34.9,0.485,6.9,14.3,0.398,1.7,4.3,0.9,3.5,3.9,4.6,0.6,4.0,10.2,1.9,0.2,2.3,2.5,19.1,56,26
蒙塔-艾利斯,14-15,独行侠,80,80,33.7,0.445,7.5,16.9,0.285,1.0,3.6,0.752,2.9,3.8,2.4,0.4,2.0,4.1,1.9,0.3,2.5,2.5,18.9,50,30
保罗-加索尔,14-15,公牛,78,78,34.4,0.494,7.3,14.8,0.462,0.2,0.3,0.803,3.8,4.7,11.8,2.8,9.0,2.7,0.3,1.9,2.0,1.9,18.5,48,30
维克多-奥拉迪波,14-15,魔术,72,71,35.7,0.436,6.6,15.1,0.339,1.2,3.4,0.819,3.6,4.4,4.2,0.7,3.5,4.1,1.7,0.3,2.8,2.6,17.9,22,50
凯尔-洛瑞,14-15,猛龙,70,70,34.6,0.412,6.1,14.9,0.338,1.9,5.6,0.808,3.6,4.5,4.7,0.8,3.9,6.8,1.6,0.2,2.5,3.0,17.8,43,27
德里克-罗斯,14-15,公牛,51,51,30.0,0.405,6.6,16.4,0.28,1.5,5.3,0.813,3.0,3.7,3.2,0.7,2.5,4.9,0.7,0.3,3.2,1.2,17.7,33,18
约翰-沃尔,14-15,奇才,79,79,36.0,0.445,6.6,14.8,0.3,0.8,2.7,0.785,3.6,4.6,4.6,0.5,4.2,10.0,1.7,0.6,3.8,2.3,17.6,45,34
马克-加索尔,14-15,灰熊,81,81,33.2,0.494,6.5,13.2,0.176,0.0,0.2,0.795,4.3,5.4,7.8,1.4,6.4,3.8,0.9,1.6,2.2,2.6,17.4,55,26
肯巴-沃克,14-15,黄蜂,62,58,34.2,0.385,6.1,15.8,0.304,1.4,4.5,0.827,3.8,4.6,3.5,0.6,3.0,5.1,1.4,0.5,1.6,1.5,17.3,21,41
德克-诺维茨基,14-15,独行侠,77,77,29.7,0.459,6.3,13.8,0.38,1.4,3.6,0.882,3.3,3.8,5.9,0.6,5.4,1.9,0.5,0.4,1.1,2.1,17.3,47,30
布鲁克-洛佩斯,14-15,篮网,72,44,29.2,0.513,7.0,13.7,0.1,0.0,0.1,0.814,3.1,3.8,7.4,3.0,4.5,0.7,0.6,1.8,1.4,2.9,17.2,34,38
托比亚斯-哈里斯,14-15,魔术,68,63,34.8,0.466,6.5,14.0,0.364,1.3,3.5,0.788,2.8,3.6,6.3,1.1,5.3,1.8,1.0,0.5,1.7,2.0,17.1,20,48
埃里克-布莱索,14-15,太阳,81,81,34.6,0.447,5.8,12.9,0.324,1.1,3.4,0.8,4.4,5.4,5.2,0.9,4.3,6.1,1.6,0.6,3.4,2.3,17.0,39,42
布兰登-奈特,14-15,-1,63,61,32.4,0.422,6.0,14.1,0.389,2.0,5.1,0.874,3.1,3.5,3.9,0.4,3.4,5.2,1.4,0.2,3.0,1.8,17.0,33,30
安德鲁-威金斯,14-15,森林狼,82,82,36.2,0.437,6.1,13.9,0.31,0.5,1.5,0.76,4.3,5.7,4.6,1.6,2.9,2.1,1.0,0.6,2.2,2.3,16.9,16,66
托尼-罗滕,14-15,76人,30,15,29.8,0.403,5.8,14.5,0.261,1.2,4.7,0.667,4.0,6.0,2.9,0.7,2.1,5.2,1.6,0.3,3.8,2.4,16.9,4,26
保罗-米尔萨普,14-15,老鹰,73,73,32.7,0.476,6.1,12.7,0.356,1.1,3.0,0.757,3.5,4.6,7.8,1.9,5.9,3.1,1.8,0.9,2.3,2.8,16.7,55,18
艾尔-杰弗森,14-15,黄蜂,65,61,30.6,0.481,7.5,15.5,0.4,0.0,0.1,0.655,1.7,2.5,8.4,1.5,6.9,1.7,0.7,1.3,1.0,2.1,16.6,25,40
泰瑞克-埃文斯,14-15,鹈鹕,79,76,34.1,0.447,6.6,14.7,0.304,0.9,2.9,0.694,2.6,3.7,5.3,1.0,4.2,6.6,1.3,0.5,3.1,2.5,16.6,43,36
科怀-伦纳德,14-15,马刺,64,64,31.7,0.479,6.2,12.8,0.349,1.0,3.0,0.802,3.2,3.9,7.2,1.3,5.9,2.5,2.3,0.8,1.5,2.0,16.5,46,18
以赛亚-托马斯,14-15,-1,67,1,25.8,0.421,5.0,11.9,0.373,1.9,5.2,0.868,4.5,5.2,2.3,0.5,1.8,4.2,0.9,0.1,2.1,2.2,16.4,40,27
凯文-乐福,14-15,骑士,75,75,33.7,0.434,5.5,12.7,0.367,1.9,5.2,0.804,3.4,4.3,9.7,1.9,7.9,2.2,0.7,0.5,1.6,1.9,16.4,50,25
J.J.雷迪克,14-15,快船,78,78,30.9,0.477,5.7,12.0,0.437,2.6,5.9,0.901,2.3,2.6,2.1,0.3,1.9,1.8,0.5,0.1,1.2,1.7,16.4,55,23
戈兰-德拉季奇,14-15,-1,78,77,33.9,0.501,6.4,12.8,0.347,1.2,3.3,0.774,2.3,3.0,3.5,1.0,2.5,4.5,1.0,0.2,2.2,2.5,16.3,41,37
达伦-科里森,14-15,国王,45,45,34.7,0.473,5.8,12.2,0.373,1.3,3.6,0.788,3.2,4.1,3.2,0.4,2.8,5.6,1.5,0.3,2.5,2.1,16.1,16,29
扎克-兰多夫,14-15,灰熊,71,71,32.4,0.487,6.4,13.1,0.35,0.1,0.3,0.765,3.2,4.2,10.5,3.2,7.4,2.2,1.0,0.2,2.2,2.5,16.1,51,20
乔治-希尔,14-15,步行者,43,36,29.4,0.477,5.9,12.4,0.358,1.6,4.5,0.79,2.6,3.3,4.2,0.6,3.6,5.1,1.0,0.3,1.6,2.6,16.1,26,17
德里克-费弗斯,14-15,爵士,74,74,30.8,0.525,6.5,12.4,0.167,0.0,0.1,0.669,3.0,4.5,8.2,2.6,5.6,1.5,0.8,1.7,1.6,2.8,16.0,33,41
韦斯利-马修斯,14-15,开拓者,60,60,33.8,0.448,5.6,12.5,0.389,2.9,7.4,0.752,1.8,2.4,3.7,0.6,3.1,2.3,1.3,0.2,1.4,2.2,15.9,41,19
杰夫-蒂格,14-15,老鹰,73,72,30.6,0.46,5.6,12.2,0.343,1.0,2.8,0.862,3.8,4.4,2.5,0.4,2.1,7.0,1.7,0.4,2.8,1.9,15.9,53,20
格雷格-门罗,14-15,活塞,69,57,31.0,0.496,6.1,12.4,-0.01,0.0,0.0,0.75,3.7,4.9,10.2,3.3,6.9,2.1,1.1,0.5,2.2,2.1,15.9,25,44
迈克-康利,14-15,灰熊,70,70,31.8,0.446,5.6,12.6,0.386,1.5,4.0,0.859,3.1,3.6,3.0,0.4,2.6,5.4,1.3,0.2,2.2,2.0,15.8,47,23
贾马尔-克劳福德,14-15,快船,64,4,26.7,0.396,5.2,13.1,0.327,1.9,5.7,0.901,3.5,3.9,1.9,0.3,1.7,2.5,0.9,0.2,1.4,1.7,15.8,44,20
德怀特-霍华德,14-15,火箭,41,41,29.8,0.593,6.1,10.3,0.5,0.0,0.0,0.528,3.5,6.6,10.5,2.7,7.8,1.2,0.7,1.3,2.8,3.3,15.8,29,12
钱德勒-帕森斯,14-15,独行侠,66,66,33.1,0.462,5.8,12.6,0.38,2.0,5.3,0.72,2.1,2.9,4.9,1.0,3.9,2.4,1.0,0.3,1.5,2.1,15.7,41,25
路易斯-威廉姆斯,14-15,猛龙,80,0,25.2,0.404,4.7,11.6,0.34,1.9,5.6,0.861,4.3,4.9,1.9,0.3,1.6,2.1,1.1,0.1,1.3,1.3,15.5,48,32
埃内斯-坎特,14-15,-1,75,74,28.5,0.519,6.4,12.4,0.356,0.2,0.6,0.782,2.4,3.1,8.9,3.7,5.3,0.7,0.5,0.4,1.9,2.5,15.5,32,43
布兰登-詹宁斯,14-15,活塞,41,41,28.6,0.401,5.3,13.2,0.36,1.9,5.1,0.839,2.9,3.5,2.5,0.5,2.0,6.6,1.1,0.1,2.2,1.6,15.4,17,24
马基夫-莫里斯,14-15,太阳,82,82,31.5,0.465,6.2,13.4,0.318,0.7,2.2,0.763,2.2,2.8,6.2,1.3,4.8,2.3,1.2,0.5,2.1,3.0,15.3,39,43
布拉德利-比尔,14-15,奇才,63,59,33.5,0.427,5.8,13.5,0.409,1.7,4.1,0.783,2.1,2.6,3.8,0.9,2.9,3.1,1.2,0.3,2.0,2.2,15.3,37,26
泰-劳森,14-15,掘金,75,75,35.6,0.436,5.4,12.3,0.341,0.9,2.7,0.73,3.5,4.8,3.1,0.6,2.6,9.6,1.2,0.1,2.5,1.7,15.2,29,46
艾尔-霍福德,14-15,老鹰,76,76,30.5,0.538,6.8,12.7,0.306,0.1,0.5,0.759,1.4,1.9,7.2,1.7,5.4,3.2,0.9,1.3,1.3,1.6,15.2,56,20
杰夫-格林,14-15,-1,78,70,31.5,0.43,5.3,12.4,0.332,1.2,3.7,0.833,3.1,3.7,4.2,0.8,3.4,1.7,0.7,0.4,1.4,1.9,15.0,41,37
安德里亚-巴尼亚尼,14-15,尼克斯,29,22,27.1,0.454,5.7,12.4,0.366,0.5,1.4,0.813,3.0,3.7,4.4,1.1,3.3,1.6,0.1,0.9,1.4,1.8,14.8,5,24
朱-霍勒迪,14-15,鹈鹕,40,37,32.5,0.446,6.0,13.4,0.378,1.3,3.4,0.855,1.6,1.9,3.4,0.8,2.6,6.9,1.6,0.6,2.3,2.8,14.8,20,20
迈克尔-卡特-威廉姆斯,14-15,-1,66,63,32.6,0.396,5.5,13.9,0.235,0.5,2.3,0.694,3.1,4.4,5.3,1.0,4.4,6.7,1.7,0.5,3.8,2.5,14.6,21,45
雷吉-杰克逊,14-15,-1,77,40,29.5,0.434,5.6,12.9,0.299,0.9,3.1,0.83,2.4,2.8,4.2,0.7,3.5,6.0,0.8,0.1,2.4,2.2,14.5,37,40
乔-约翰逊,14-15,篮网,80,80,34.8,0.435,5.6,12.8,0.359,1.5,4.2,0.801,1.8,2.2,4.8,0.7,4.1,3.7,0.7,0.2,1.7,1.5,14.4,38,42
托尼-帕克,14-15,马刺,68,68,28.8,0.486,5.9,12.2,0.427,0.6,1.3,0.783,1.9,2.4,1.9,0.2,1.7,4.9,0.6,0.0,2.1,1.6,14.4,48,20
赛尔吉-伊巴卡,14-15,雷霆,64,64,33.1,0.476,5.8,12.3,0.376,1.2,3.2,0.836,1.4,1.7,7.8,2.1,5.7,0.9,0.5,2.4,1.5,3.0,14.3,35,29
莫里斯-威廉姆斯,14-15,-1,68,33,29.1,0.397,5.0,12.6,0.342,1.8,5.1,0.872,2.4,2.8,2.6,0.3,2.2,6.2,0.7,0.2,2.5,2.4,14.2,20,48
赛迪斯-杨,14-15,-1,76,68,32.0,0.466,5.9,12.7,0.33,0.5,1.5,0.655,1.7,2.6,5.4,1.7,3.7,2.3,1.6,0.3,1.5,2.3,14.1,25,51
洛尔-邓,14-15,热火,72,72,33.6,0.469,5.1,10.9,0.355,1.1,3.1,0.761,2.7,3.5,5.2,1.4,3.8,1.9,0.9,0.3,1.5,1.5,14.0,33,39
威尔森-钱德勒,14-15,掘金,78,75,31.7,0.429,5.4,12.5,0.342,1.8,5.2,0.775,1.4,1.8,6.1,1.2,4.9,1.7,0.7,0.4,1.4,3.0,13.9,28,50
艾弗里-布拉德利,14-15,凯尔特,77,77,31.5,0.428,5.6,13.2,0.352,1.6,4.6,0.79,1.0,1.3,3.1,0.6,2.5,1.8,1.1,0.2,1.4,2.3,13.9,37,40
蒂姆-邓肯,14-15,马刺,77,77,28.9,0.512,5.4,10.6,0.286,0.0,0.1,0.74,3.0,4.0,9.1,2.2,6.9,3.0,0.8,2.0,1.7,2.1,13.9,53,24
亚历克-伯克斯,14-15,爵士,27,27,33.3,0.403,4.5,11.1,0.382,1.0,2.5,0.822,3.9,4.8,4.2,0.7,3.5,3.0,0.6,0.2,1.9,2.4,13.9,9,18
安德烈-德拉蒙德,14-15,活塞,82,82,30.5,0.514,6.0,11.7,0.0,0.0,0.0,0.389,1.7,4.5,13.5,5.3,8.1,0.7,0.9,1.9,1.5,3.5,13.8,32,50
莱恩-安德森,14-15,鹈鹕,61,5,27.5,0.399,4.8,12.0,0.34,2.0,5.9,0.854,2.1,2.5,4.8,1.8,3.1,0.9,0.5,0.3,1.0,1.9,13.7,33,28
沙巴兹-穆罕默德,14-15,森林狼,38,13,22.8,0.489,5.1,10.4,0.392,0.5,1.3,0.717,2.7,3.8,4.1,1.7,2.4,1.2,0.5,0.2,0.9,1.3,13.5,6,32
罗波特-考文顿,14-15,76人,70,49,27.9,0.396,4.3,10.8,0.374,2.4,6.4,0.82,2.5,3.1,4.5,0.9,3.6,1.5,1.4,0.4,1.8,2.7,13.5,18,52
C.J. Miles,14-15,步行者,70,40,26.3,0.398,4.7,11.8,0.345,2.2,6.4,0.807,1.9,2.3,3.1,0.3,2.8,1.1,0.9,0.4,1.0,1.9,13.5,31,39
埃里克-戈登,14-15,鹈鹕,61,60,33.1,0.411,4.7,11.4,0.448,2.3,5.2,0.805,1.8,2.2,2.6,0.5,2.1,3.8,0.8,0.2,2.0,2.4,13.4,35,26
尼克-杨,14-15,湖人,42,0,23.7,0.366,4.1,11.3,0.369,2.0,5.4,0.892,3.1,3.5,2.3,0.4,1.9,1.0,0.5,0.3,1.0,2.0,13.4,12,30
克里斯-米德尔顿,14-15,雄鹿,79,58,30.1,0.467,5.1,11.0,0.407,1.4,3.4,0.859,1.7,2.0,4.4,0.6,3.8,2.3,1.5,0.1,1.4,2.3,13.4,40,39
贾里德-萨林格,14-15,凯尔特,58,49,27.0,0.439,5.4,12.2,0.283,0.9,3.2,0.744,1.7,2.2,7.6,2.5,5.1,2.3,0.8,0.7,1.3,2.6,13.3,26,32
阿隆-阿弗拉罗,14-15,-1,78,72,32.1,0.424,4.8,11.3,0.354,1.5,4.3,0.843,2.1,2.5,3.2,0.3,2.8,1.7,0.5,0.1,1.5,2.1,13.3,35,43
德隆-威廉姆斯,14-15,篮网,68,55,31.1,0.387,4.4,11.3,0.367,1.3,3.5,0.834,3.0,3.5,3.5,0.4,3.1,6.6,0.9,0.3,2.3,2.3,13.0,34,34
特雷-伯克,14-15,爵士,76,43,30.1,0.368,4.9,13.2,0.318,1.6,5.1,0.752,1.4,1.9,2.7,0.4,2.3,4.3,0.9,0.2,1.6,1.6,12.8,35,41
特雷沃-阿里扎,14-15,火箭,82,82,35.8,0.402,4.5,11.1,0.35,2.4,6.8,0.853,1.5,1.7,5.6,0.9,4.7,2.5,1.9,0.2,1.7,2.3,12.8,56,26
肯塔维奥斯-卡德维尔-波普,14-15,活塞,82,82,31.6,0.401,4.8,11.9,0.345,1.9,5.4,0.696,1.3,1.9,3.1,0.6,2.5,1.3,1.1,0.2,1.1,2.0,12.7,32,50
扬尼斯-阿德托昆博,14-15,雄鹿,81,71,31.4,0.491,4.7,9.6,0.159,0.1,0.5,0.741,3.2,4.3,6.7,1.2,5.5,2.6,0.9,1.0,2.1,3.1,12.7,41,40
罗德尼-斯塔基,14-15,步行者,71,36,26.5,0.44,4.7,10.6,0.39,0.8,2.0,0.819,2.5,3.0,3.5,0.5,3.0,3.1,0.8,0.1,1.7,1.8,12.6,34,37
德马雷-卡罗尔,14-15,老鹰,70,69,31.2,0.487,4.5,9.3,0.395,1.7,4.3,0.702,1.8,2.6,5.3,1.4,3.9,1.7,1.3,0.2,1.1,2.2,12.6,53,17
肯尼思-法里德,14-15,掘金,75,71,27.8,0.507,5.0,9.8,0.125,0.0,0.1,0.691,2.7,3.8,8.9,3.2,5.7,1.2,0.8,0.8,1.6,2.8,12.6,30,45
尼科拉-佩科维奇,14-15,森林狼,31,29,26.4,0.424,4.5,10.6,-0.01,0.0,0.0,0.837,3.5,4.2,7.5,2.9,4.7,0.9,0.6,0.4,1.4,1.9,12.5,9,22
达尼罗-加里纳利,14-15,掘金,59,27,24.1,0.401,3.9,9.6,0.355,1.8,5.1,0.895,2.9,3.2,3.7,0.5,3.2,1.4,0.8,0.3,1.0,1.6,12.4,23,36
约什-史密斯,14-15,-1,83,35,27.8,0.419,5.0,11.9,0.316,0.9,2.7,0.498,1.5,3.1,6.4,1.8,4.6,3.3,1.0,1.4,2.5,2.7,12.4,41,42
贾巴里-帕克,14-15,雄鹿,25,25,29.5,0.49,5.2,10.5,0.25,0.2,0.6,0.697,1.8,2.6,5.5,2.0,3.5,1.7,1.2,0.2,1.9,1.7,12.3,13,12
马尔钦-戈塔特,14-15,奇才,82,82,29.9,0.566,5.4,9.5,0.0,0.0,0.0,0.703,1.5,2.1,8.7,2.2,6.5,1.2,0.6,1.3,1.2,2.3,12.2,46,36
凯尔-科沃尔,14-15,老鹰,75,75,32.2,0.487,3.9,8.0,0.492,2.9,6.0,0.898,1.4,1.6,4.1,0.2,3.9,2.6,0.7,0.6,1.4,1.9,12.1,58,17
本-麦克莱默,14-15,国王,82,82,32.6,0.437,4.4,10.1,0.358,1.7,4.8,0.813,1.6,2.0,2.9,0.4,2.6,1.7,0.9,0.2,1.7,2.7,12.1,29,53
杰拉德-亨德森,14-15,黄蜂,80,72,29.0,0.437,4.6,10.6,0.331,0.6,1.7,0.848,2.3,2.7,3.4,0.5,3.0,2.6,0.6,0.3,1.4,1.7,12.1,32,48
J.R.史密斯,14-15,-1,70,51,29.7,0.417,4.5,10.8,0.383,2.3,6.1,0.75,0.8,1.0,3.1,0.4,2.7,2.8,1.2,0.3,1.4,2.3,12.1,38,32
多纳塔斯-莫泰尤纳斯,14-15,火箭,71,62,28.7,0.504,5.0,9.9,0.368,0.7,1.9,0.602,1.4,2.3,5.9,1.9,4.0,1.8,0.8,0.5,1.7,2.9,12.0,48,23
约纳斯-瓦兰丘纳斯,14-15,猛龙,80,80,26.2,0.572,4.7,8.2,0.0,0.0,0.0,0.786,2.7,3.5,8.7,2.7,6.0,0.5,0.4,1.2,1.4,2.8,12.0,47,33
埃文-富尼耶,14-15,魔术,58,32,28.6,0.44,4.4,9.9,0.378,1.5,3.9,0.728,1.8,2.5,2.6,0.5,2.2,2.1,0.7,0.0,1.4,2.0,12.0,19,39
乔丹-希尔,14-15,湖人,70,57,26.8,0.459,5.1,11.1,0.273,0.0,0.2,0.738,1.8,2.4,7.9,2.5,5.5,1.5,0.5,0.7,1.5,2.3,12.0,19,51
贾莱特-杰克,14-15,篮网,80,27,28.0,0.439,4.5,10.2,0.267,0.5,1.8,0.881,2.5,2.8,3.1,0.2,2.8,4.7,0.9,0.2,2.4,1.8,12.0,36,44
贾巴里-布朗,14-15,湖人,19,5,29.8,0.412,3.7,8.9,0.371,1.2,3.3,0.753,3.4,4.5,1.9,0.2,1.7,2.1,0.6,0.1,1.7,1.7,11.9,4,15
杰拉德-格林,14-15,太阳,74,4,19.6,0.416,4.4,10.5,0.354,1.9,5.2,0.825,1.3,1.6,2.5,0.4,2.1,1.2,0.6,0.2,1.4,2.0,11.9,34,40
乔丹-克拉克森,14-15,湖人,59,38,25.0,0.448,4.5,10.1,0.314,0.6,2.1,0.829,2.2,2.7,3.2,0.9,2.3,3.5,0.9,0.2,1.6,1.8,11.9,11,48
保罗-皮尔斯,14-15,奇才,73,73,26.2,0.447,4.0,9.0,0.389,1.6,4.2,0.781,2.2,2.9,4.0,0.6,3.4,2.0,0.6,0.3,1.3,2.2,11.9,40,33
兰斯顿-加洛韦,14-15,尼克斯,45,41,32.4,0.399,4.5,11.4,0.352,1.4,3.9,0.808,1.4,1.7,4.2,0.8,3.4,3.3,1.2,0.3,1.4,2.9,11.8,12,33
卡洛斯-布泽尔,14-15,湖人,71,26,23.8,0.499,5.2,10.5,-0.01,0.0,0.0,0.627,1.3,2.1,6.8,1.6,5.2,1.3,0.6,0.2,1.3,2.6,11.8,18,53
哈桑-怀特塞德,14-15,热火,48,32,23.8,0.628,5.1,8.1,-0.01,0.0,0.0,0.5,1.6,3.3,10.0,3.0,7.0,0.1,0.6,2.6,1.2,2.7,11.8,18,30
迪昂-维特斯,14-15,-1,80,23,27.6,0.396,4.7,11.8,0.297,0.9,3.1,0.68,1.5,2.2,2.4,0.5,1.9,2.0,1.1,0.3,1.4,1.9,11.8,46,34
泰伦斯-琼斯,14-15,火箭,33,24,26.9,0.528,4.8,9.1,0.351,0.4,1.1,0.606,1.7,2.8,6.7,2.4,4.3,1.1,0.5,1.8,1.1,2.4,11.7,24,9
丹尼-格林,14-15,马刺,81,80,28.5,0.436,4.0,9.1,0.418,2.4,5.6,0.874,1.4,1.6,4.2,0.7,3.6,2.0,1.2,1.1,1.1,2.0,11.7,55,26
德雷蒙德-格林,14-15,勇士,79,79,31.5,0.443,4.3,9.7,0.337,1.4,4.2,0.66,1.7,2.5,8.2,1.4,6.7,3.7,1.6,1.3,1.7,3.2,11.7,64,15
大卫-韦斯特,14-15,步行者,66,66,28.7,0.471,4.9,10.4,0.2,0.1,0.3,0.739,1.8,2.4,6.8,1.6,5.2,3.4,0.7,0.7,1.8,2.4,11.7,32,34
阿隆-布鲁克斯,14-15,公牛,82,21,23.0,0.421,4.2,10.0,0.387,1.5,3.8,0.833,1.8,2.1,2.0,0.4,1.6,3.2,0.7,0.2,1.9,2.3,11.6,50,32
德安德鲁-乔丹,14-15,快船,82,82,34.4,0.71,4.6,6.5,0.25,0.0,0.0,0.397,2.3,5.7,15.0,4.8,10.1,0.7,1.0,2.2,1.3,3.0,11.5,56,26
艾森-伊利亚索瓦,14-15,雄鹿,58,36,22.7,0.472,4.5,9.6,0.389,1.3,3.3,0.645,1.2,1.8,4.8,1.4,3.4,1.0,0.6,0.3,0.8,2.6,11.5,26,32
阿玛雷-斯塔德迈尔,14-15,-1,59,15,21.1,0.557,4.6,8.3,0.0,0.0,0.1,0.72,2.3,3.2,5.6,1.9,3.7,0.8,0.5,0.6,1.3,2.7,11.5,19,40
蒂姆-哈达威二世,14-15,尼克斯,70,30,24.0,0.389,4.0,10.2,0.342,1.7,5.1,0.801,1.8,2.2,2.2,0.2,2.1,1.8,0.3,0.2,1.2,1.7,11.5,16,54
科里-布鲁尔,14-15,-1,80,17,26.1,0.426,4.3,10.1,0.268,0.8,2.9,0.743,2.1,2.8,3.7,1.0,2.7,2.2,1.4,0.2,1.6,2.2,11.5,42,38
O.J.-梅奥,14-15,雄鹿,71,15,23.9,0.422,4.2,9.9,0.357,1.4,3.9,0.827,1.6,2.0,2.6,0.4,2.2,2.8,0.8,0.3,1.8,2.3,11.4,39,32
林书豪,14-15,湖人,74,30,25.8,0.424,3.7,8.8,0.369,0.9,2.4,0.795,2.9,3.6,2.6,0.4,2.3,4.6,1.1,0.4,2.2,2.6,11.2,19,55
约迪-米克斯,14-15,活塞,60,0,24.4,0.416,3.7,8.9,0.349,1.2,3.5,0.906,2.4,2.7,1.7,0.2,1.5,1.3,1.0,0.1,1.0,1.3,11.1,29,31
内内-希拉里奥,14-15,奇才,67,58,25.3,0.511,4.6,9.0,0.2,0.0,0.1,0.604,1.8,3.0,5.1,1.3,3.9,1.8,1.0,0.3,1.9,2.7,11.0,37,30
