球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
安托万-贾米森,99-00,勇士,43,41,36.2,0.471,8.3,17.6,0.286,0.0,0.2,0.611,3.0,4.8,8.3,4.0,4.3,2.1,0.7,0.3,2.6,2.7,19.6,10,33
保罗-皮尔斯,99-00,凯尔特,73,72,35.4,0.442,6.7,15.1,0.343,1.3,3.8,0.798,4.9,6.2,5.4,1.1,4.3,3.0,2.1,0.8,2.4,3.2,19.5,34,39
伊塞亚-莱德尔,99-00,老鹰,60,47,34.7,0.419,7.5,17.9,0.311,0.9,3.0,0.785,3.4,4.3,4.3,1.1,3.3,3.7,0.7,0.1,2.8,2.2,19.3,23,37
基斯-范霍恩,99-00,篮网,80,80,34.8,0.445,7.0,15.7,0.368,1.1,2.9,0.847,4.2,4.9,8.5,2.5,6.0,2.0,0.8,0.8,3.1,3.2,19.2,30,50
安东尼奥-麦克戴斯,99-00,掘金,81,81,33.3,0.507,7.6,15.0,0.0,0.0,0.0,0.626,4.0,6.4,8.5,2.9,5.6,2.0,0.9,1.7,2.8,3.9,19.1,34,47
萨姆-卡塞尔,99-00,雄鹿,81,81,35.8,0.466,6.7,14.4,0.289,0.3,1.1,0.876,4.8,5.5,3.7,0.9,2.9,9.0,1.3,0.1,3.3,3.1,18.6,42,39
拉特里尔-斯普雷威尔,99-00,尼克斯,82,82,40.0,0.435,6.9,15.9,0.346,0.5,1.5,0.866,4.2,4.8,4.3,0.6,3.7,4.0,1.3,0.3,2.8,2.2,18.6,50,32
克里弗德-罗宾逊,99-00,太阳,80,67,35.5,0.464,6.6,14.3,0.37,1.5,4.1,0.782,3.7,4.8,4.5,1.3,3.2,2.8,1.1,0.8,2.1,3.0,18.5,51,29
迈克尔-迪克森,99-00,灰熊,82,82,37.8,0.436,6.8,15.5,0.409,1.5,3.5,0.83,3.3,4.0,3.4,1.0,2.5,2.5,1.4,0.5,2.0,2.8,18.2,22,60
杰伦-罗斯,99-00,步行者,80,80,37.2,0.471,7.0,15.0,0.393,1.0,2.5,0.827,3.2,3.8,4.8,0.5,4.3,4.0,1.1,0.6,2.4,2.9,18.2,54,26
雷吉-米勒,99-00,步行者,81,81,36.9,0.448,5.8,12.9,0.408,2.0,5.0,0.919,4.6,5.0,3.0,0.6,2.3,2.3,1.0,0.3,1.6,1.6,18.1,55,26
史蒂夫-弗朗西斯,99-00,火箭,77,77,36.1,0.445,6.5,14.5,0.345,1.4,4.0,0.786,3.7,4.7,5.3,2.0,3.3,6.6,1.5,0.4,4.0,3.0,18.0,31,46
肖恩-坎普,99-00,骑士,82,82,30.4,0.417,5.9,14.1,0.333,0.0,0.1,0.776,6.0,7.7,8.8,2.8,6.0,1.7,1.2,1.2,3.5,4.5,17.8,32,50
大卫-罗宾逊,99-00,马刺,80,80,32.0,0.512,6.6,12.9,0.0,0.0,0.0,0.726,4.6,6.4,9.6,2.4,7.2,1.8,1.2,2.3,2.1,3.1,17.8,51,29
德克-诺维茨基,99-00,独行侠,82,81,35.8,0.461,6.3,13.6,0.379,1.4,3.7,0.83,3.5,4.2,6.5,1.2,5.2,2.5,0.8,0.8,1.7,3.1,17.5,40,42
贾马尔-马什本,99-00,热火,76,76,37.2,0.445,6.8,15.2,0.403,1.5,3.7,0.778,2.4,3.1,5.0,0.8,4.2,3.9,1.0,0.2,2.4,2.8,17.5,47,29
米奇-里奇蒙德,99-00,奇才,74,69,32.4,0.426,6.0,14.2,0.386,1.3,3.3,0.876,4.0,4.6,2.9,0.5,2.4,2.5,1.5,0.2,2.1,2.6,17.4,27,47
莫里斯-泰勒,99-00,快船,62,60,35.9,0.464,7.4,15.9,0.125,0.0,0.1,0.711,2.3,3.2,6.5,1.5,4.9,1.6,0.8,0.8,2.7,3.5,17.1,10,52
特里尔-布兰登,99-00,森林狼,71,71,36.4,0.466,6.8,14.7,0.402,0.7,1.9,0.899,2.6,2.9,3.4,0.6,2.7,8.9,1.9,0.4,2.6,2.2,17.1,43,28
安芬尼-哈达威,99-00,太阳,60,60,37.6,0.474,6.3,13.3,0.324,0.6,1.7,0.79,3.8,4.8,5.8,1.5,4.3,5.3,1.6,0.6,2.6,2.7,16.9,42,18
罗恩-默塞尔,99-00,-1,68,68,35.0,0.426,6.8,15.9,0.313,0.2,0.7,0.789,3.1,4.0,3.7,0.9,2.7,2.3,1.1,0.3,2.2,2.2,16.9,34,34
德里克-安德森,99-00,快船,64,58,34.4,0.438,5.9,13.4,0.309,0.9,2.8,0.877,4.2,4.8,4.0,1.3,2.8,3.4,1.4,0.2,2.6,2.3,16.9,7,57
德里克-科尔曼,99-00,黄蜂,74,64,31.7,0.456,6.0,13.2,0.362,0.7,1.9,0.785,4.0,5.1,8.5,1.7,6.9,2.4,0.5,1.8,2.3,2.6,16.7,43,31
吉姆-杰克逊,99-00,老鹰,79,76,35.0,0.411,6.4,15.6,0.386,1.5,3.8,0.877,2.4,2.7,5.0,1.3,3.7,2.9,0.7,0.1,2.3,2.1,16.7,27,52
塞德里克-塞巴洛斯,99-00,独行侠,69,25,29.9,0.446,6.5,14.5,0.328,0.6,1.9,0.843,3.0,3.6,6.7,2.5,4.2,1.3,0.8,0.3,1.8,2.4,16.6,33,36
文-贝克,99-00,超音速,79,75,36.1,0.455,6.5,14.3,0.25,0.0,0.1,0.682,3.6,5.2,7.7,2.9,4.8,1.9,0.6,0.8,2.7,3.6,16.6,43,36
拉玛尔-奥多姆,99-00,快船,76,70,36.4,0.438,5.9,13.5,0.36,0.8,2.2,0.719,4.0,5.5,7.8,2.1,5.7,4.2,1.2,1.3,3.4,3.8,16.6,15,61
拉希德-华莱士,99-00,开拓者,81,77,35.1,0.519,6.7,12.9,0.16,0.1,0.6,0.704,2.9,4.1,7.0,1.6,5.4,1.8,1.1,1.3,1.9,2.7,16.4,58,23
达雷尔-阿姆斯特朗,99-00,魔术,82,82,31.6,0.433,5.9,13.6,0.34,1.7,4.9,0.911,2.7,3.0,3.3,0.8,2.5,6.1,2.1,0.1,3.0,1.7,16.2,41,41
尼克-范埃克塞尔,99-00,掘金,79,79,37.3,0.39,6.0,15.4,0.332,1.7,5.1,0.817,2.5,3.0,3.9,0.4,3.5,9.0,0.9,0.1,2.8,1.9,16.1,35,44
克里斯-米尔斯,99-00,勇士,20,11,32.5,0.421,6.2,14.6,0.267,0.4,1.5,0.81,3.4,4.2,6.2,2.3,3.9,2.4,0.9,0.2,1.3,3.0,16.1,6,14
格伦-莱斯,99-00,湖人,80,80,31.6,0.43,5.3,12.3,0.367,1.1,2.9,0.874,4.3,5.0,4.1,0.7,3.4,2.2,0.6,0.2,1.4,2.2,15.9,65,15
拉蒙德-穆雷,99-00,骑士,74,72,32.0,0.451,6.2,13.8,0.367,0.7,1.9,0.761,2.8,3.6,5.7,1.7,4.0,1.8,1.4,0.5,2.5,2.8,15.9,27,47
卡蒂诺-莫布里,99-00,火箭,81,8,30.8,0.43,5.4,12.5,0.356,1.3,3.6,0.847,3.7,4.4,3.6,0.7,2.8,2.6,1.1,0.4,2.3,2.1,15.8,34,47
特雷西·麦克格雷迪,99-00,猛龙,79,34,31.2,0.451,5.8,12.9,0.277,0.2,0.8,0.707,3.5,5.0,6.3,2.4,4.0,3.3,1.1,1.9,2.0,2.5,15.4,44,35
帕特里克-尤因,99-00,尼克斯,62,62,32.8,0.466,5.8,12.5,0.0,0.0,0.0,0.731,3.3,4.6,9.7,2.3,7.5,0.9,0.6,1.4,2.3,3.2,15.0,39,23
拉里-休斯,99-00,-1,82,37,28.3,0.4,5.6,14.0,0.232,0.4,1.5,0.74,3.4,4.6,4.3,1.4,2.9,2.5,1.4,0.3,2.4,2.3,15.0,33,49
史蒂夫-史密斯,99-00,开拓者,82,81,32.8,0.467,5.1,11.0,0.398,1.2,2.9,0.85,3.5,4.1,3.8,1.5,2.3,2.5,0.9,0.4,1.4,2.6,14.9,59,23
朱万-霍华德,99-00,奇才,82,82,35.5,0.459,6.2,13.5,0.0,0.0,0.1,0.735,2.5,3.4,5.7,1.6,4.1,3.0,0.8,0.3,2.7,3.6,14.9,29,53
托尼-库克奇,99-00,-1,56,31,31.9,0.408,5.3,13.0,0.262,0.8,3.0,0.725,3.4,4.7,4.9,1.3,3.5,4.7,1.4,0.5,2.6,2.0,14.8,30,26
迈克-毕比,99-00,灰熊,82,82,38.5,0.445,5.6,12.6,0.363,0.9,2.6,0.78,2.4,3.0,3.7,0.9,2.8,8.1,1.6,0.2,3.0,2.1,14.5,22,60
查尔斯-巴克利,99-00,火箭,20,18,31.0,0.477,5.3,11.1,0.231,0.3,1.3,0.645,3.6,5.5,10.5,3.6,6.9,3.2,0.7,0.2,2.2,2.4,14.5,6,14
杰森-基德,99-00,太阳,67,67,39.0,0.409,5.2,12.8,0.337,0.8,2.5,0.829,3.0,3.7,7.2,1.4,5.8,10.1,2.0,0.4,3.4,2.2,14.3,44,23
唐耶尔-马绍尔,99-00,勇士,64,51,32.4,0.394,5.2,13.1,0.355,0.8,2.2,0.78,3.1,4.0,10.0,3.0,7.0,2.6,1.1,1.1,1.9,2.8,14.2,14,50
布莱恩-拉塞尔,99-00,爵士,82,70,35.4,0.446,5.0,11.1,0.396,1.3,3.3,0.75,2.9,3.9,5.2,1.2,4.0,1.9,1.6,0.3,1.2,3.1,14.1,55,27
肯尼-安德森,99-00,凯尔特,82,82,31.6,0.44,5.3,12.0,0.386,1.0,2.7,0.775,2.4,3.1,2.7,0.7,2.1,5.1,1.7,0.1,1.6,2.8,14.0,35,47
约翰-斯塔克斯,99-00,-1,37,30,32.2,0.375,5.5,14.6,0.345,1.6,4.6,0.847,1.4,1.6,2.7,0.3,2.5,4.9,1.1,0.1,1.8,2.8,13.9,10,27
鲍勃-苏拉,99-00,骑士,73,45,30.4,0.437,4.9,11.2,0.367,1.7,4.5,0.697,2.4,3.4,3.9,0.7,3.3,3.9,1.2,0.3,2.0,2.8,13.8,30,43
罗德尼-罗杰斯,99-00,太阳,82,7,27.9,0.486,5.2,10.7,0.439,1.4,3.2,0.639,1.9,3.0,5.5,1.7,3.8,2.1,1.1,0.6,2.0,3.5,13.8,53,29
加里-特伦特,99-00,独行侠,11,11,27.4,0.493,6.4,12.9,0.0,0.0,0.2,0.524,1.0,1.9,4.7,1.8,2.9,2.0,0.7,0.3,2.3,2.5,13.7,2,9
汤姆-古格里奥塔,99-00,太阳,54,54,32.7,0.481,5.7,11.9,0.125,0.0,0.1,0.775,2.2,2.8,7.9,2.6,5.3,2.3,1.5,0.6,2.0,2.8,13.7,36,18
大卫-韦斯利,99-00,黄蜂,82,82,33.7,0.426,5.0,11.6,0.355,1.1,3.0,0.778,2.6,3.4,2.7,0.5,2.3,5.6,1.3,0.1,1.9,2.3,13.6,49,33
鲍比-菲尔斯,99-00,黄蜂,28,9,29.5,0.454,5.4,12.0,0.33,1.1,3.3,0.723,1.7,2.3,2.5,0.6,1.9,2.8,1.5,0.3,1.7,2.6,13.6,13,15
蒂姆-哈达威,99-00,热火,52,52,32.2,0.386,4.7,12.3,0.367,1.8,4.9,0.827,2.1,2.6,2.9,0.5,2.4,7.4,0.9,0.1,2.3,2.2,13.4,35,17
特伊隆-内斯比,99-00,快船,73,39,31.7,0.398,5.0,12.5,0.335,1.3,3.8,0.791,2.1,2.6,3.8,1.1,2.6,1.7,1.0,0.4,1.4,2.8,13.3,14,59
阿兰-亨德森,99-00,老鹰,82,82,33.8,0.461,5.2,11.3,0.1,0.0,0.1,0.671,2.7,4.1,7.0,3.2,3.7,0.9,1.0,0.7,1.7,2.8,13.2,28,54
奥塞拉-哈宁顿,99-00,灰熊,82,82,32.6,0.506,5.1,10.1,0.0,0.0,0.0,0.792,2.9,3.6,6.9,2.4,4.5,1.2,0.4,0.7,2.6,3.5,13.1,22,60
肯达尔-吉尔,99-00,篮网,76,75,31.0,0.414,5.2,12.6,0.256,0.3,1.0,0.71,2.4,3.4,3.7,1.1,2.6,2.8,1.8,0.5,1.2,2.8,13.1,30,46
科瑞-基德尔斯,99-00,篮网,62,61,30.6,0.437,4.9,11.3,0.4,1.5,3.9,0.795,1.6,2.0,3.6,0.7,2.9,2.3,1.3,0.3,0.9,1.9,13.0,29,33
里克-施密茨,99-00,步行者,79,79,23.4,0.484,5.5,11.3,0.0,0.0,0.0,0.739,2.0,2.7,5.1,1.2,3.9,1.1,0.3,1.3,1.4,3.2,12.9,54,25
埃里克-斯特里克兰,99-00,独行侠,68,67,29.8,0.433,4.6,10.7,0.392,1.1,2.7,0.831,2.4,2.9,4.8,1.0,3.7,3.1,1.5,0.2,1.5,2.8,12.8,36,32
林奇-亨特,99-00,活塞,82,82,35.6,0.425,4.6,10.9,0.432,2.0,4.7,0.76,1.4,1.9,3.0,0.4,2.6,4.0,1.6,0.3,1.8,2.6,12.7,42,40
埃尔登-坎贝尔,99-00,黄蜂,78,77,32.5,0.446,4.7,10.6,0.0,0.0,0.1,0.69,3.2,4.6,7.6,2.2,5.4,1.7,0.7,1.9,1.6,3.4,12.7,45,33
罗德-斯特里克兰,99-00,奇才,69,67,31.7,0.429,4.7,11.0,0.048,0.0,0.3,0.702,3.1,4.4,3.8,1.1,2.7,7.5,1.4,0.3,2.7,2.1,12.6,23,46
达蒙-斯塔德迈尔,99-00,开拓者,78,78,30.4,0.432,4.9,11.5,0.377,1.0,2.7,0.841,1.6,1.9,3.1,0.8,2.3,5.2,1.0,0.0,1.9,2.2,12.5,57,21
斯科蒂-皮蓬,99-00,开拓者,82,82,33.5,0.451,4.7,10.5,0.327,1.0,3.2,0.717,2.0,2.7,6.3,1.4,4.9,5.0,1.4,0.5,2.5,2.5,12.5,59,23
里夫-拉弗伦茨,99-00,掘金,81,80,30.1,0.446,4.8,10.9,0.328,0.7,2.3,0.686,2.0,2.9,7.9,2.1,5.8,1.2,0.5,2.2,1.2,3.6,12.4,34,47
杰夫-霍纳塞克,99-00,爵士,77,77,27.7,0.492,4.6,9.5,0.478,0.9,1.8,0.95,2.2,2.3,2.4,0.6,1.7,2.6,0.9,0.2,1.5,1.9,12.4,52,25
道格-克里斯蒂,99-00,猛龙,73,73,31.0,0.407,4.3,10.5,0.36,1.4,3.8,0.843,2.5,3.0,3.9,0.9,3.0,4.4,1.4,0.6,2.0,2.3,12.4,40,33
杰森-威廉姆斯,99-00,国王,81,81,34.1,0.373,4.5,12.0,0.287,1.8,6.2,0.753,1.6,2.1,2.8,0.3,2.6,7.3,1.4,0.1,3.7,1.7,12.3,43,38
山顿-安德森,99-00,火箭,82,82,32.9,0.473,4.5,9.5,0.351,1.0,2.7,0.767,2.4,3.1,4.7,1.1,3.6,2.9,1.2,0.4,2.4,2.2,12.3,34,48
维拉蒂-迪瓦茨,99-00,国王,82,81,29.0,0.503,4.7,9.3,0.269,0.1,0.3,0.691,2.8,4.1,8.0,2.1,5.9,3.0,1.3,1.3,2.3,3.1,12.3,44,38
克里斯汀-莱特纳,99-00,活塞,82,82,29.8,0.473,4.6,9.8,0.292,0.1,0.3,0.812,2.9,3.6,6.7,2.1,4.6,2.3,1.0,0.5,2.3,4.0,12.2,42,40
约翰-斯托克顿,99-00,爵士,82,82,29.7,0.501,4.4,8.8,0.355,0.5,1.5,0.86,2.7,3.1,2.6,0.5,2.1,8.6,1.7,0.2,2.2,2.3,12.1,55,27
梅塔-沃尔德皮斯,99-00,公牛,72,63,31.1,0.407,4.3,10.5,0.314,0.8,2.7,0.674,2.6,3.9,4.3,0.9,3.4,2.8,1.7,0.5,2.3,2.2,12.0,16,56
贾森-卡菲,99-00,勇士,71,56,30.4,0.479,4.5,9.5,0.0,0.0,0.0,0.597,2.9,4.9,6.8,2.7,4.1,1.7,0.9,0.3,2.4,3.8,12.0,16,55
特伊隆-希尔,99-00,76人,68,65,31.7,0.485,4.7,9.6,0.0,0.0,0.0,0.691,2.6,3.8,9.2,3.2,6.0,0.8,0.9,0.4,1.8,3.6,12.0,41,27
克里斯-加特林,99-00,-1,85,0,21.3,0.455,4.3,9.4,0.257,0.2,0.8,0.713,3.1,4.4,5.9,1.8,4.1,0.8,1.0,0.3,2.0,2.9,11.9,34,51
沃尚-莱纳德,99-00,热火,53,13,27.1,0.407,4.3,10.6,0.39,1.7,4.3,0.792,1.6,2.0,2.9,0.7,2.2,2.6,0.8,0.3,1.5,2.4,11.9,34,19
西奥-拉特里夫,99-00,76人,57,56,31.5,0.503,4.3,8.6,-0.01,0.0,0.0,0.771,3.2,4.1,7.6,2.5,5.2,0.6,0.6,3.0,1.9,3.2,11.9,34,23
佩贾-斯托亚科维奇,99-00,国王,74,11,23.6,0.448,4.3,9.7,0.375,1.4,3.6,0.882,1.8,2.1,3.7,1.0,2.7,1.4,0.7,0.1,1.2,1.3,11.9,41,33
布伦特-巴里,99-00,超音速,80,74,34.1,0.463,4.1,8.8,0.411,2.1,5.0,0.809,1.6,2.0,4.7,0.6,4.0,3.6,1.3,0.4,1.8,2.9,11.8,44,36
蒂姆-托马斯,99-00,雄鹿,80,1,26.2,0.461,4.3,9.4,0.346,0.8,2.3,0.774,2.4,3.0,4.2,1.3,2.9,1.4,0.7,0.4,1.6,2.8,11.8,42,38
阿维达斯-萨博尼斯,99-00,开拓者,66,61,25.6,0.505,4.6,9.1,0.368,0.1,0.3,0.843,2.5,3.0,7.8,1.5,6.3,1.8,0.7,1.2,1.5,2.8,11.8,50,16
鲁本-帕特森,99-00,超音速,81,74,25.9,0.536,4.4,8.2,0.444,0.1,0.3,0.692,2.7,4.0,5.4,2.7,2.7,1.6,1.2,0.5,1.8,2.3,11.6,45,36
沃利-斯泽比亚克,99-00,森林狼,73,53,29.7,0.511,4.7,9.2,0.359,0.4,1.1,0.826,1.8,2.2,3.7,1.2,2.5,2.8,0.8,0.3,1.1,2.4,11.6,45,28
小安东尼-梅森,99-00,黄蜂,82,81,38.2,0.48,3.9,8.1,0.0,0.0,0.0,0.746,3.8,5.1,8.5,1.8,6.8,4.5,0.9,0.4,2.0,2.7,11.6,49,33
安东尼奥-戴维斯,99-00,猛龙,79,78,31.4,0.44,4.0,9.0,-0.01,0.0,0.0,0.765,3.6,4.7,8.8,3.0,5.8,1.3,0.5,1.3,1.5,3.4,11.5,43,36
迪坎贝-穆托姆博,99-00,老鹰,82,82,36.4,0.562,3.9,7.0,-0.01,0.0,0.0,0.708,3.6,5.1,14.1,3.7,10.4,1.3,0.3,3.3,2.1,3.0,11.5,28,54
塔里克-阿卜杜-瓦哈德,99-00,-1,61,56,25.9,0.424,4.5,10.6,0.13,0.0,0.4,0.756,2.4,3.2,4.8,1.7,3.1,1.6,1.0,0.5,1.7,2.4,11.4,27,34
马里克-希利,99-00,森林狼,82,61,29.2,0.476,4.5,9.5,0.286,0.1,0.4,0.812,2.2,2.7,4.3,1.5,2.8,2.4,0.9,0.2,1.3,2.4,11.3,50,32
穆奇-布雷洛克,99-00,勇士,73,72,33.7,0.391,4.5,11.5,0.336,1.4,4.1,0.705,0.9,1.3,3.7,0.8,2.9,6.7,2.0,0.3,2.0,1.7,11.3,18,55
艾弗里-约翰逊,99-00,马刺,82,82,31.4,0.473,4.9,10.4,0.111,0.0,0.1,0.735,1.4,1.9,1.9,0.4,1.5,6.0,0.9,0.2,1.7,1.8,11.2,53,29
安德烈-米勒,99-00,骑士,82,36,25.5,0.449,4.1,9.2,0.204,0.1,0.6,0.774,2.8,3.6,3.4,1.0,2.4,5.8,1.0,0.2,2.0,2.4,11.1,32,50
弗农-麦克斯维尔,99-00,超音速,47,0,21.0,0.345,3.6,10.4,0.3,1.4,4.7,0.73,2.3,3.1,1.7,0.3,1.4,1.6,0.8,0.2,1.1,1.8,10.9,27,20
沃尔特-威廉姆斯,99-00,火箭,76,66,24.5,0.458,4.1,9.0,0.391,1.3,3.4,0.821,1.3,1.6,4.0,0.9,3.1,2.1,0.6,0.6,1.5,2.5,10.9,34,42
尼克-安德森,99-00,国王,72,72,29.1,0.391,4.3,10.9,0.332,1.8,5.5,0.487,0.5,1.1,4.7,1.2,3.6,1.7,1.3,0.2,1.3,1.6,10.8,41,31
拉里-约翰逊,99-00,尼克斯,70,68,32.6,0.433,4.0,9.3,0.333,0.8,2.5,0.766,1.8,2.4,5.4,1.2,4.2,2.5,0.6,0.1,1.3,2.9,10.7,43,27
约翰-阿米奇,99-00,魔术,80,53,21.1,0.437,3.8,8.8,0.167,0.0,0.1,0.766,2.8,3.6,3.3,0.8,2.6,1.2,0.4,0.5,1.7,2.0,10.5,39,41
哈基姆-奥拉朱旺,99-00,火箭,44,28,23.8,0.458,4.4,9.6,0.0,0.0,0.0,0.616,1.6,2.5,6.2,1.5,4.8,1.4,0.9,1.6,1.7,2.0,10.3,14,30
科利斯-威廉姆斯,99-00,国王,76,76,22.5,0.5,4.1,8.2,-0.01,0.0,0.0,0.769,2.1,2.8,3.8,1.6,2.2,1.1,0.5,0.3,1.4,2.5,10.3,41,35
奥斯丁-克罗希尔,99-00,步行者,81,14,23.3,0.441,3.6,8.1,0.362,0.8,2.1,0.848,2.4,2.9,6.4,1.7,4.7,1.1,0.5,0.7,1.5,2.5,10.3,55,26
肖恩-马里昂,99-00,太阳,51,38,24.7,0.471,4.4,9.2,0.182,0.1,0.4,0.847,1.4,1.7,6.5,2.1,4.5,1.4,0.7,1.0,1.0,2.2,10.2,37,14
马库斯-坎比,99-00,尼克斯,59,11,26.2,0.48,3.8,8.0,0.5,0.0,0.0,0.67,2.5,3.7,7.8,2.9,4.9,0.8,0.7,2.0,1.2,3.5,10.2,38,21
特雷西-穆雷,99-00,奇才,80,8,22.9,0.433,3.6,8.4,0.43,1.4,3.3,0.851,1.5,1.8,3.4,0.8,2.6,0.9,0.6,0.3,1.1,2.3,10.2,28,52
乔治-麦克劳德,99-00,掘金,78,11,27.2,0.417,3.4,8.2,0.378,1.4,3.6,0.818,1.9,2.3,3.7,0.9,2.7,3.2,0.6,0.3,1.7,2.3,10.1,33,45
戴尔-戴维斯,99-00,步行者,74,72,28.7,0.502,4.1,8.1,-0.01,0.0,0.0,0.685,1.9,2.7,9.9,3.5,6.4,0.9,0.7,1.3,1.2,2.7,10.0,51,23
约翰-纽曼,99-00,篮网,82,9,21.5,0.446,3.4,7.6,0.379,0.9,2.3,0.838,2.3,2.8,1.9,0.5,1.4,0.8,0.6,0.1,1.1,2.5,10.0,31,51
乔-史密斯,99-00,森林狼,78,9,25.3,0.464,3.7,8.0,1.0,0.0,0.0,0.756,2.5,3.3,6.2,2.4,3.8,1.1,0.6,1.1,1.5,3.9,9.9,49,29
安东尼-皮勒,99-00,森林狼,82,22,25.3,0.436,3.9,8.8,0.333,1.0,3.1,0.798,1.1,1.3,2.8,0.7,2.1,2.4,0.8,0.1,1.0,2.1,9.8,50,32
迈克尔-奥洛沃坎迪,99-00,快船,80,77,31.2,0.437,4.1,9.5,-0.01,0.0,0.0,0.651,1.5,2.4,8.2,2.4,5.8,0.5,0.4,1.8,2.2,3.8,9.8,14,66
马特-盖革,99-00,76人,65,20,21.6,0.441,4.0,9.1,0.0,0.0,0.1,0.779,1.7,2.2,6.0,2.4,3.6,0.6,0.4,0.3,1.4,3.0,9.7,41,24
