球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
戴夫-考文斯,75-76,凯尔特,78,-1.0,39.8,0.468,7.8,16.7,-0.01,-1.0,-1.0,0.756,3.3,4.4,16.0,4.3,11.7,4.2,1.2,0.9,-1.0,4.0,19.0,-1.0,-1.0
乔夫-皮特里,75-76,开拓者,72,-1.0,35.5,0.461,7.5,16.3,-0.01,-1.0,-1.0,0.829,3.8,4.6,2.3,0.5,1.8,4.6,1.1,0.1,-1.0,2.7,18.9,-1.0,-1.0
乔乔-怀特,75-76,凯尔特,82,-1.0,39.7,0.449,8.2,18.2,-0.01,-1.0,-1.0,0.838,2.6,3.1,3.8,0.7,3.1,5.4,1.3,0.2,-1.0,2.2,18.9,-1.0,-1.0
弗莱德-卡特,75-76,76人,82,-1.0,36.5,0.417,8.1,19.4,-0.01,-1.0,-1.0,0.702,2.7,3.8,3.6,1.4,2.3,4.5,1.7,0.2,-1.0,3.5,18.9,-1.0,-1.0
拉里-凯侬,75-76,老刺,81,-1.0,36.0,0.481,8.0,16.6,0.0,0.0,0.0,0.781,2.7,3.5,11.1,3.5,7.5,1.9,1.1,0.5,3.0,2.0,18.7,-1.0,-1.0
迈克-纽林,75-76,火箭,82,-1.0,37.4,0.507,6.9,13.7,-0.01,-1.0,-1.0,0.865,4.7,5.4,4.1,0.9,3.2,5.6,1.3,0.1,-1.0,3.2,18.6,-1.0,-1.0
鲁迪-汤姆贾诺维奇,75-76,火箭,79,-1.0,36.9,0.517,7.9,15.2,-0.01,-1.0,-1.0,0.767,2.8,3.6,8.4,2.1,6.3,2.4,0.5,0.2,-1.0,2.6,18.5,-1.0,-1.0
布莱恩-温特斯,75-76,雄鹿,78,-1.0,35.8,0.464,7.9,17.1,-0.01,-1.0,-1.0,0.829,2.3,2.8,3.2,0.8,2.3,4.7,1.6,0.3,-1.0,3.1,18.2,-1.0,-1.0
拉尔斐-辛普森,75-76,老掘金,84,-1.0,37.2,0.511,7.4,14.4,0.167,0.0,0.3,0.78,3.3,4.2,5.4,1.4,4.0,7.1,1.8,0.3,4.3,2.2,18.0,-1.0,-1.0
Bird Averitt,75-76,上校,78,-1.0,29.1,0.429,7.0,16.3,0.313,0.5,1.6,0.769,3.4,4.4,2.7,0.7,2.0,3.8,1.4,0.3,2.8,2.7,17.9,-1.0,-1.0
贾马尔-威尔克斯,75-76,勇士,82,-1.0,33.1,0.463,7.5,16.3,-0.01,-1.0,-1.0,0.772,2.8,3.6,8.8,2.4,6.4,2.0,1.2,0.4,-1.0,2.7,17.8,-1.0,-1.0
查理-斯科特,75-76,凯尔特,82,-1.0,35.5,0.449,7.2,16.0,-0.01,-1.0,-1.0,0.797,3.3,4.1,4.4,1.3,3.1,4.2,1.3,0.3,-1.0,4.3,17.6,-1.0,-1.0
迈克-格林,75-76,大地主,54,-1.0,31.8,0.463,7.1,15.4,0.0,0.0,0.1,0.778,2.9,3.7,9.6,3.6,6.0,1.5,1.3,1.5,2.5,3.5,17.1,-1.0,-1.0
莫里斯-卢卡斯,75-76,-1,86,-1.0,33.3,0.461,7.2,15.7,0.167,0.0,0.2,0.767,2.5,3.3,11.3,3.5,7.8,2.6,0.9,0.7,3.5,3.9,17.0,-1.0,-1.0
卢-哈德森,75-76,老鹰,81,-1.0,31.6,0.472,7.0,14.9,-0.01,-1.0,-1.0,0.814,2.9,3.6,3.7,1.3,2.4,2.6,1.5,0.2,-1.0,3.0,17.0,-1.0,-1.0
约翰-哈福利切克,75-76,凯尔特,76,-1.0,34.2,0.45,6.6,14.8,-0.01,-1.0,-1.0,0.844,3.7,4.4,4.1,1.5,2.6,3.7,1.3,0.4,-1.0,2.7,17.0,-1.0,-1.0
布莱恩-泰勒,75-76,老篮网,54,-1.0,32.1,0.49,6.6,13.4,0.421,0.6,1.4,0.792,3.0,3.8,3.0,1.3,1.7,3.8,2.3,0.4,2.8,2.6,16.7,-1.0,-1.0
比利-鲍尔兹,75-76,老刺,83,-1.0,35.6,0.504,6.8,13.5,0.0,0.0,0.0,0.735,2.9,3.9,10.4,2.5,7.9,4.1,0.7,3.0,2.8,2.8,16.5,-1.0,-1.0
约翰-威廉姆斯,75-76,老篮网,76,-1.0,29.7,0.45,6.8,15.2,0.19,0.1,0.6,0.806,2.5,3.1,2.5,0.9,1.6,2.5,1.0,0.4,2.4,2.9,16.2,-1.0,-1.0
戴夫-宾,75-76,子弹,82,-1.0,35.9,0.447,6.1,13.6,-0.01,-1.0,-1.0,0.787,4.0,5.1,2.9,1.1,1.7,6.0,1.4,0.3,-1.0,3.2,16.2,-1.0,-1.0
比尔-沃顿,75-76,开拓者,51,-1.0,33.1,0.471,6.8,14.4,-0.01,-1.0,-1.0,0.583,2.6,4.5,13.4,2.6,10.8,4.3,1.0,1.6,-1.0,2.8,16.1,-1.0,-1.0
伯-拉马尔,75-76,-1,41,-1.0,27.6,0.415,6.8,16.3,0.279,0.6,2.1,0.745,1.9,2.6,2.8,1.1,1.7,4.2,1.0,0.0,2.3,1.4,16.0,-1.0,-1.0
柯蒂斯-罗威,75-76,活塞,80,-1.0,37.5,0.468,6.4,13.7,-0.01,-1.0,-1.0,0.737,3.2,4.3,8.7,2.9,5.8,2.3,0.6,0.6,-1.0,2.6,16.0,-1.0,-1.0
吉姆-麦克米兰,75-76,勇敢者,74,-1.0,35.3,0.536,6.6,12.4,-0.01,-1.0,-1.0,0.858,2.5,3.0,5.3,1.8,3.5,2.8,1.2,0.2,-1.0,1.9,15.8,-1.0,-1.0
吉姆-琼恩斯,75-76,骑士,82,-1.0,33.4,0.448,6.9,15.3,-0.01,-1.0,-1.0,0.662,2.1,3.2,9.0,2.4,6.6,2.0,0.5,1.1,-1.0,2.9,15.8,-1.0,-1.0
吉米-沃克,75-76,国王,73,-1.0,34.1,0.483,6.3,13.0,-0.01,-1.0,-1.0,0.865,3.2,3.7,2.4,0.7,1.8,2.4,1.2,0.2,-1.0,2.5,15.7,-1.0,-1.0
汤姆-伯尔森,75-76,超音速,82,-1.0,32.3,0.481,6.0,12.6,-0.01,-1.0,-1.0,0.75,3.5,4.7,9.0,3.1,5.9,2.2,0.9,1.8,-1.0,3.3,15.6,-1.0,-1.0
埃尔摩尔-史密斯,75-76,雄鹿,78,-1.0,36.0,0.518,6.4,12.3,-0.01,-1.0,-1.0,0.632,2.8,4.5,11.4,2.6,8.9,1.2,1.0,3.1,-1.0,3.4,15.6,-1.0,-1.0
罗伊德-尼尔,75-76,开拓者,68,-1.0,34.1,0.481,6.4,13.3,-0.01,-1.0,-1.0,0.694,2.7,3.9,8.6,2.1,6.5,1.7,0.8,1.6,-1.0,3.7,15.5,-1.0,-1.0
斯科特-威德曼,75-76,国王,82,-1.0,36.2,0.456,6.6,14.4,-0.01,-1.0,-1.0,0.78,2.3,3.0,7.4,2.4,5.0,2.4,1.3,0.4,-1.0,3.4,15.5,-1.0,-1.0
米奇-约翰逊,75-76,公牛,81,-1.0,29.5,0.463,5.9,12.8,-0.01,-1.0,-1.0,0.786,3.5,4.4,9.4,3.4,5.9,1.6,1.1,0.8,-1.0,3.6,15.3,-1.0,-1.0
坎比-拉塞尔,75-76,骑士,82,-1.0,23.9,0.482,5.9,12.2,-0.01,-1.0,-1.0,0.773,3.2,4.2,4.2,1.6,2.6,1.3,0.8,0.1,-1.0,2.8,15.0,-1.0,-1.0
鲍比-琼斯,75-76,老掘金,83,-1.0,34.3,0.568,6.1,10.8,-0.01,0.0,0.0,0.698,2.6,3.7,9.5,2.9,6.6,4.0,2.0,2.2,2.8,3.0,14.9,-1.0,-1.0
弗莱迪-刘易斯,75-76,精神,74,-1.0,30.6,0.423,5.4,12.9,0.292,0.4,1.4,0.817,3.5,4.3,2.9,0.9,2.0,4.0,1.5,0.1,2.6,2.5,14.8,-1.0,-1.0
鲁西斯-阿伦,75-76,湖人,76,-1.0,31.4,0.459,6.1,13.2,-0.01,-1.0,-1.0,0.776,2.6,3.3,2.8,0.8,2.0,4.7,1.3,0.3,-1.0,3.2,14.7,-1.0,-1.0
莱恩-埃尔莫尔,75-76,老者,76,-1.0,34.1,0.402,6.3,15.7,0.0,0.0,0.0,0.738,2.0,2.7,10.8,3.2,7.6,1.6,1.8,2.3,2.3,4.1,14.6,-1.0,-1.0
摩西-马龙,75-76,精神,43,-1.0,27.2,0.512,5.8,11.4,0.0,0.0,0.0,0.612,2.6,4.3,9.6,4.6,5.0,1.3,0.6,0.7,3.3,2.6,14.3,-1.0,-1.0
汤姆-亨德森,75-76,老鹰,81,-1.0,35.8,0.413,5.8,14.0,-0.01,-1.0,-1.0,0.708,2.7,3.8,3.3,0.7,2.6,4.6,1.7,0.1,-1.0,2.4,14.2,-1.0,-1.0
Bill Keller,75-76,老者,78,-1.0,29.6,0.406,5.3,13.0,0.352,1.6,4.5,0.896,2.1,2.3,2.9,1.0,1.9,3.9,0.8,0.1,1.9,1.5,14.2,-1.0,-1.0
史蒂夫-米克斯,75-76,76人,81,-1.0,37.5,0.499,5.2,10.4,-0.01,-1.0,-1.0,0.818,3.5,4.3,8.2,2.7,5.5,2.7,2.0,0.4,-1.0,3.6,13.9,-1.0,-1.0
莱昂纳多-格雷,75-76,超音速,66,-1.0,32.4,0.474,6.0,12.6,-0.01,-1.0,-1.0,0.746,1.9,2.6,6.0,1.7,4.4,3.1,1.1,0.5,-1.0,3.9,13.8,-1.0,-1.0
达夫-罗比斯,75-76,-1,87,-1.0,32.1,0.422,5.0,11.9,0.0,0.0,0.0,0.85,3.7,4.4,9.1,3.2,5.9,1.9,0.8,0.7,1.3,2.3,13.7,-1.0,-1.0
比利-康宁汉姆,75-76,76人,20,-1.0,32.0,0.41,5.2,12.6,-0.01,-1.0,-1.0,0.773,3.4,4.4,7.4,1.5,5.9,5.4,1.2,0.5,-1.0,2.9,13.7,-1.0,-1.0
威利-维斯,75-76,大地主,46,-1.0,29.2,0.415,5.4,12.9,0.0,0.0,0.1,0.771,2.9,3.8,5.7,1.9,3.8,2.7,1.2,0.3,2.7,2.9,13.7,-1.0,-1.0
宾高-史密斯,75-76,骑士,81,-1.0,28.9,0.442,6.1,13.8,-0.01,-1.0,-1.0,0.816,1.4,1.7,4.2,1.0,3.2,1.9,0.7,0.4,-1.0,2.9,13.6,-1.0,-1.0
维尔-琼斯,75-76,上校,83,-1.0,31.7,0.476,5.8,12.2,0.5,0.0,0.1,0.775,1.9,2.5,7.5,2.9,4.6,2.5,1.0,0.7,2.4,3.9,13.6,-1.0,-1.0
达内尔-希尔曼,75-76,老者,74,-1.0,29.3,0.453,5.1,11.2,0.25,0.0,0.1,0.723,3.3,4.5,9.1,3.4,5.7,2.0,1.1,1.1,2.6,4.1,13.4,-1.0,-1.0
柯蒂斯-佩里,75-76,太阳,71,-1.0,33.1,0.497,5.4,10.9,-0.01,-1.0,-1.0,0.732,2.5,3.4,9.6,2.8,6.9,2.6,1.2,0.9,-1.0,3.8,13.3,-1.0,-1.0
里奇-琼斯,75-76,老篮网,83,-1.0,29.2,0.382,5.3,13.9,0.224,0.2,0.8,0.762,2.4,3.1,5.2,1.2,3.9,1.6,1.0,0.3,1.9,3.5,13.2,-1.0,-1.0
约翰-纽曼恩,75-76,-1,77,-1.0,20.6,0.414,5.1,12.3,0.341,0.9,2.7,0.799,2.0,2.5,2.6,1.0,1.6,2.2,0.9,0.3,2.3,2.9,13.1,-1.0,-1.0
埃里克-曼尼,75-76,活塞,80,-1.0,28.3,0.474,5.6,11.8,-0.01,-1.0,-1.0,0.806,1.8,2.3,2.6,1.0,1.6,4.2,1.7,0.1,-1.0,3.0,13.0,-1.0,-1.0
Louie Dampier,75-76,上校,82,-1.0,34.6,0.479,5.5,11.6,0.368,0.4,1.1,0.863,1.5,1.8,1.9,0.4,1.5,5.7,0.7,0.6,1.8,1.7,13.0,-1.0,-1.0
斯里克-沃茨,75-76,超音速,82,-1.0,33.9,0.427,5.3,12.4,-0.01,-1.0,-1.0,0.578,2.4,4.2,4.5,1.4,3.1,8.1,3.2,0.2,-1.0,3.3,13.0,-1.0,-1.0
卡尔迪维尔-琼斯,75-76,-1,76,-1.0,35.2,0.47,5.6,11.8,0.0,0.0,0.1,0.753,1.8,2.4,11.2,3.2,8.0,1.9,1.1,2.9,2.2,4.2,13.0,-1.0,-1.0
凯文-库内特,75-76,火箭,80,-1.0,29.2,0.487,5.8,11.9,-0.01,-1.0,-1.0,0.654,1.3,2.0,9.8,3.3,6.5,1.9,0.7,1.3,-1.0,3.9,12.9,-1.0,-1.0
迪克-范阿斯戴尔,75-76,太阳,58,-1.0,32.2,0.484,4.8,9.8,-0.01,-1.0,-1.0,0.83,3.4,4.1,2.4,0.7,1.7,2.4,0.9,0.2,-1.0,1.9,12.9,-1.0,-1.0
内特-威廉姆斯,75-76,爵士,81,-1.0,23.9,0.444,5.2,11.7,-0.01,-1.0,-1.0,0.824,2.4,3.0,4.4,1.7,2.8,1.3,1.3,0.2,-1.0,3.1,12.8,-1.0,-1.0
萨姆-拉西,75-76,国王,81,-1.0,38.1,0.401,5.0,12.6,-0.01,-1.0,-1.0,0.759,2.7,3.5,12.6,2.7,10.0,4.7,1.6,1.7,-1.0,3.5,12.8,-1.0,-1.0
迪克-施耐德,75-76,骑士,82,-1.0,27.7,0.501,5.4,10.7,-0.01,-1.0,-1.0,0.824,1.9,2.3,2.4,0.6,1.8,2.7,0.7,0.4,-1.0,2.6,12.6,-1.0,-1.0
凯文-波特,75-76,活塞,19,-1.0,36.2,0.421,5.2,12.4,-0.01,-1.0,-1.0,0.75,2.2,2.9,2.3,0.7,1.6,10.2,1.8,0.2,-1.0,4.4,12.6,-1.0,-1.0
诺姆-范里尔,75-76,公牛,76,-1.0,39.8,0.366,4.8,13.0,-0.01,-1.0,-1.0,0.737,3.1,4.2,5.4,1.8,3.6,6.6,2.0,0.3,-1.0,3.9,12.6,-1.0,-1.0
唐-布斯,75-76,老者,84,-1.0,40.2,0.451,4.8,10.6,0.346,0.9,2.5,0.814,2.1,2.6,3.8,1.1,2.8,8.2,4.1,0.4,1.9,2.3,12.5,-1.0,-1.0
罗伊尔-尼尔森,75-76,爵士,66,-1.0,30.8,0.433,5.0,11.4,-0.01,-1.0,-1.0,0.735,2.6,3.5,3.1,1.2,1.8,2.6,1.2,0.1,-1.0,2.2,12.5,-1.0,-1.0
M·L·凯尔,75-76,精神,74,-1.0,29.4,0.483,5.1,10.6,0.375,0.1,0.3,0.665,1.9,2.8,6.2,2.3,3.9,3.0,1.7,0.6,2.2,3.0,12.2,-1.0,-1.0
Mike Jackson,75-76,大地主,80,-1.0,27.9,0.499,4.9,9.8,0.0,0.0,0.1,0.796,2.5,3.1,7.6,2.6,5.0,1.4,0.6,0.4,2.4,3.8,12.2,-1.0,-1.0
吉姆-克莱蒙斯,75-76,骑士,82,-1.0,34.6,0.466,5.0,10.8,-0.01,-1.0,-1.0,0.798,2.1,2.7,4.3,1.5,2.8,5.2,1.5,0.2,-1.0,2.6,12.2,-1.0,-1.0
迈尔-班尼特,75-76,大地主,75,-1.0,29.2,0.402,4.4,10.9,0.0,0.0,0.0,0.61,3.3,5.4,7.0,3.3,3.7,1.3,1.0,0.6,2.3,3.5,12.1,-1.0,-1.0
Patrick McFarland,75-76,远航,11,-1.0,25.0,0.458,5.0,10.9,0.5,0.1,0.2,0.955,1.9,2.0,4.0,1.5,2.5,3.5,0.5,0.1,2.6,1.8,12.0,-1.0,-1.0
布鲁斯-希欧斯,75-76,超音速,81,-1.0,30.1,0.436,4.8,11.0,-0.01,-1.0,-1.0,0.678,2.2,3.3,6.3,1.9,4.3,1.5,0.8,0.5,-1.0,3.9,11.8,-1.0,-1.0
卡兹-拉塞尔,75-76,湖人,74,-1.0,22.0,0.463,5.0,10.8,-0.01,-1.0,-1.0,0.892,1.8,2.0,2.5,0.7,1.8,1.6,0.7,0.0,-1.0,1.6,11.8,-1.0,-1.0
盖斯-威廉姆斯,75-76,勇士,77,-1.0,22.4,0.428,4.7,11.1,-0.01,-1.0,-1.0,0.742,2.2,3.0,2.1,0.8,1.3,3.1,1.8,0.3,-1.0,1.9,11.7,-1.0,-1.0
吉姆-普莱斯,75-76,雄鹿,80,-1.0,31.6,0.415,5.0,12.0,-0.01,-1.0,-1.0,0.849,1.8,2.1,3.3,0.9,2.3,4.9,1.9,0.4,-1.0,3.3,11.7,-1.0,-1.0
约翰-舒马特,75-76,-1,75,-1.0,26.3,0.561,4.4,7.9,-0.01,-1.0,-1.0,0.65,2.8,4.3,7.4,1.9,5.5,1.7,1.1,0.5,-1.0,2.1,11.7,-1.0,-1.0
罗恩-比哈根,75-76,爵士,66,-1.0,26.3,0.446,4.7,10.5,-0.01,-1.0,-1.0,0.804,2.2,2.7,8.4,2.9,5.5,2.1,1.0,0.4,-1.0,3.4,11.5,-1.0,-1.0
吉姆-布鲁尔,75-76,骑士,82,-1.0,35.5,0.458,4.9,10.7,-0.01,-1.0,-1.0,0.654,1.7,2.6,10.9,3.6,7.2,2.5,1.1,1.1,-1.0,2.6,11.5,-1.0,-1.0
特鲁克-罗宾逊,75-76,子弹,82,-1.0,25.1,0.454,4.3,9.5,-0.01,-1.0,-1.0,0.672,2.6,3.8,6.8,1.7,5.1,1.4,0.5,1.3,-1.0,2.9,11.2,-1.0,-1.0
比尔-布拉德利,75-76,尼克斯,82,-1.0,33.0,0.433,4.8,11.0,-0.01,-1.0,-1.0,0.878,1.6,1.8,2.9,0.6,2.3,3.0,0.8,0.2,-1.0,3.1,11.1,-1.0,-1.0
艾德-拉特莱弗,75-76,火箭,72,-1.0,33.3,0.485,4.4,9.0,-0.01,-1.0,-1.0,0.816,2.3,2.9,5.3,1.5,3.8,3.6,1.6,0.5,-1.0,3.3,11.1,-1.0,-1.0
查克-威廉姆斯,75-76,老掘金,79,-1.0,32.0,0.514,4.3,8.4,0.0,0.0,0.1,0.814,2.4,2.9,2.7,0.5,2.1,4.7,1.5,0.1,2.3,2.7,11.0,-1.0,-1.0
Gar Heard,75-76,-1,86,-1.0,31.9,0.435,4.6,10.5,-0.01,-1.0,-1.0,0.637,1.8,2.9,10.1,2.9,7.2,2.2,1.4,1.1,-1.0,3.5,11.0,-1.0,-1.0
汤姆-范阿斯戴尔,75-76,老鹰,75,-1.0,27.0,0.441,4.6,10.5,-0.01,-1.0,-1.0,0.759,1.7,2.2,2.5,0.5,2.0,1.9,0.8,0.1,-1.0,2.7,10.9,-1.0,-1.0
莱昂内尔-霍林斯,75-76,开拓者,74,-1.0,25.6,0.421,4.2,10.0,-0.01,-1.0,-1.0,0.721,2.4,3.3,2.4,0.5,1.8,4.1,1.8,0.4,-1.0,3.2,10.8,-1.0,-1.0
唐尼-弗里曼,75-76,湖人,64,-1.0,23.1,0.434,4.1,9.5,-0.01,-1.0,-1.0,0.819,2.5,3.1,2.8,1.1,1.7,2.7,0.9,0.2,-1.0,2.5,10.8,-1.0,-1.0
约翰-蒙格尔特,75-76,活塞,67,-1.0,16.5,0.489,3.9,8.1,-0.01,-1.0,-1.0,0.81,2.9,3.5,1.7,0.4,1.3,1.6,0.6,0.1,-1.0,2.1,10.7,-1.0,-1.0
杰克-马琳,75-76,-1,79,-1.0,24.2,0.422,4.3,10.3,-0.01,-1.0,-1.0,0.856,2.0,2.4,3.2,0.9,2.3,1.8,0.6,0.1,-1.0,2.1,10.7,-1.0,-1.0
