球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
迈克-詹姆斯,05-06,猛龙,79,79,37.0,0.469,7.3,15.5,0.442,2.1,4.8,0.837,3.6,4.3,3.3,0.6,2.7,5.8,0.9,0.0,2.6,2.7,20.3,25,54
克里斯-韦伯,05-06,76人,75,75,38.6,0.434,8.2,19.0,0.273,0.3,1.0,0.756,3.5,4.6,9.9,2.5,7.4,3.4,1.4,0.8,2.4,2.9,20.2,33,42
乔-约翰逊,05-06,老鹰,82,82,40.7,0.453,7.7,17.0,0.356,1.6,4.4,0.791,3.2,4.0,4.1,1.2,2.9,6.5,1.3,0.4,3.3,2.3,20.2,26,56
理查德-汉密尔顿,05-06,活塞,80,80,35.3,0.491,8.1,16.5,0.458,0.7,1.5,0.845,3.2,3.8,3.2,1.1,2.2,3.4,0.7,0.2,2.2,2.6,20.1,64,16
拉沙德-刘易斯,05-06,超音速,78,77,36.9,0.467,6.9,14.8,0.384,1.8,4.7,0.818,4.5,5.5,5.0,1.4,3.6,2.3,1.3,0.6,1.8,2.4,20.1,33,45
杰梅因-奥尼尔,05-06,步行者,51,47,35.3,0.472,7.5,15.8,0.3,0.1,0.2,0.709,5.1,7.2,9.3,2.0,7.3,2.6,0.5,2.3,3.0,3.5,20.1,26,25
沙奎尔-奥尼尔,05-06,热火,59,58,30.6,0.6,8.1,13.6,-0.01,0.0,0.0,0.469,3.7,8.0,9.2,2.9,6.3,1.9,0.4,1.8,2.8,3.9,20.0,42,17
理查德-杰弗森,05-06,篮网,78,78,39.2,0.493,6.3,12.9,0.319,0.8,2.4,0.812,6.0,7.4,6.8,1.2,5.6,3.8,0.8,0.2,2.2,2.5,19.5,49,29
里基-戴维斯,05-06,-1,78,78,41.1,0.448,7.5,16.7,0.302,0.9,3.1,0.797,3.5,4.4,4.5,0.8,3.7,5.1,1.2,0.2,2.7,2.4,19.4,29,49
沃利-斯泽比亚克,05-06,-1,72,71,37.9,0.487,6.8,14.1,0.4,1.4,3.5,0.897,3.9,4.3,4.3,1.1,3.3,3.0,0.6,0.3,1.9,2.1,19.0,33,39
托尼-帕克,05-06,马刺,80,80,33.9,0.548,7.8,14.2,0.306,0.1,0.5,0.707,3.2,4.5,3.3,0.5,2.8,5.8,1.0,0.1,3.1,2.0,18.9,61,19
史蒂夫-纳什,05-06,太阳,79,79,35.4,0.512,6.8,13.4,0.439,1.9,4.3,0.921,3.3,3.5,4.2,0.6,3.6,10.5,0.8,0.2,3.5,1.5,18.8,54,25
艾尔-哈灵顿,05-06,老鹰,76,76,36.6,0.452,7.3,16.1,0.346,0.9,2.5,0.694,3.2,4.6,6.9,1.7,5.1,3.1,1.1,0.2,2.6,4.0,18.6,24,52
蒂姆-邓肯,05-06,马刺,80,80,34.8,0.484,7.2,14.8,0.4,0.0,0.1,0.629,4.2,6.7,11.0,2.9,8.1,3.2,0.9,2.0,2.5,2.7,18.6,61,19
昌西-比卢普斯,05-06,活塞,81,81,36.1,0.418,5.2,12.5,0.433,2.3,5.2,0.894,5.7,6.4,3.1,0.5,2.6,8.6,0.9,0.1,2.1,2.0,18.5,64,17
佩贾-斯托亚科维奇,05-06,-1,71,71,36.6,0.437,6.3,14.3,0.401,2.3,5.7,0.915,3.4,3.7,5.8,1.1,4.7,1.9,0.6,0.1,1.5,2.4,18.2,31,40
扎克-兰多夫,05-06,开拓者,74,71,34.4,0.436,7.2,16.6,0.291,0.2,0.7,0.714,3.3,4.6,8.0,2.6,5.4,1.9,0.8,0.2,2.2,2.5,18.0,21,53
梅米特-奥库,05-06,爵士,82,82,35.9,0.46,6.3,13.8,0.342,1.0,2.9,0.78,4.3,5.5,9.1,2.6,6.5,2.4,0.5,0.9,2.0,3.5,18.0,41,41
拜伦-戴维斯,05-06,勇士,54,48,36.5,0.389,6.2,15.9,0.315,1.9,6.0,0.675,3.6,5.4,4.4,0.8,3.5,8.9,1.6,0.3,2.9,3.1,17.9,23,31
科里-马盖蒂,05-06,快船,32,13,29.5,0.445,5.2,11.7,0.338,0.8,2.2,0.828,6.6,8.0,5.3,0.9,4.4,2.1,0.6,0.1,2.4,3.0,17.8,21,11
卡隆-巴特勒,05-06,奇才,75,54,36.1,0.455,6.6,14.5,0.342,0.5,1.6,0.87,3.9,4.4,6.2,1.5,4.7,2.5,1.7,0.2,2.3,3.2,17.6,40,35
梅塔-沃尔德皮斯,05-06,-1,56,56,39.4,0.404,6.3,15.5,0.308,1.4,4.5,0.675,3.7,5.4,5.1,1.3,3.8,3.6,2.2,0.7,2.3,2.9,17.6,36,20
萨姆-卡塞尔,05-06,快船,78,75,34.0,0.443,6.3,14.3,0.368,0.9,2.4,0.863,3.7,4.3,3.7,0.5,3.2,6.3,0.9,0.1,2.2,2.9,17.2,45,33
杰森-特里,05-06,独行侠,80,80,35.0,0.47,6.5,13.7,0.411,2.1,5.2,0.8,2.1,2.6,2.0,0.4,1.6,3.8,1.3,0.3,1.7,2.5,17.1,58,22
大卫-韦斯特,05-06,鹈鹕,74,74,34.1,0.512,7.2,14.0,0.273,0.0,0.1,0.843,2.7,3.2,7.4,2.3,5.1,1.2,0.8,0.9,1.4,2.9,17.1,35,39
本-戈登,05-06,公牛,80,47,31.0,0.422,6.1,14.4,0.435,2.1,4.8,0.787,2.6,3.4,2.7,0.5,2.2,3.0,0.9,0.1,2.3,3.0,16.9,40,40
莫里斯-皮特森,05-06,猛龙,82,77,38.3,0.436,5.8,13.4,0.395,2.2,5.5,0.82,2.9,3.6,4.6,0.8,3.9,2.3,1.3,0.2,1.5,2.7,16.8,27,55
斯蒂芬-杰克逊,05-06,步行者,81,81,35.9,0.411,5.8,14.2,0.345,1.4,4.2,0.786,3.3,4.2,3.9,0.6,3.3,2.8,1.3,0.5,2.5,2.4,16.4,41,40
斯蒂芬-马布里,05-06,尼克斯,60,60,36.6,0.451,5.8,12.9,0.317,0.6,1.7,0.755,4.1,5.4,2.9,0.4,2.5,6.4,1.1,0.1,2.6,2.4,16.3,18,42
卡洛斯-布泽尔,05-06,爵士,33,19,31.1,0.549,6.6,12.1,-0.01,0.0,0.0,0.723,3.0,4.2,8.6,2.2,6.4,2.7,0.9,0.2,2.1,3.2,16.3,17,16
克里斯-保罗,05-06,鹈鹕,78,78,36.0,0.43,5.2,12.1,0.282,0.6,2.3,0.847,5.1,6.0,5.1,0.8,4.3,7.8,2.2,0.1,2.3,2.8,16.1,35,43
科克-辛里奇,05-06,公牛,81,81,36.5,0.418,5.6,13.3,0.37,1.6,4.2,0.815,3.2,3.9,3.6,0.4,3.2,6.3,1.2,0.3,2.3,3.1,15.9,40,41
德怀特-霍华德,05-06,魔术,82,81,36.8,0.531,5.7,10.7,0.0,0.0,0.0,0.595,4.3,7.3,12.5,3.5,9.0,1.5,0.8,1.4,2.6,3.4,15.8,36,46
约什-霍华德,05-06,独行侠,59,58,32.5,0.471,5.9,12.6,0.429,0.5,1.1,0.734,3.3,4.5,6.3,2.1,4.2,1.9,1.2,0.4,1.3,2.8,15.6,44,15
扎诸纳斯-伊尔戈斯卡斯,05-06,骑士,78,78,29.3,0.506,5.8,11.4,0.0,0.0,0.1,0.834,4.1,4.9,7.6,3.1,4.4,1.2,0.5,1.7,2.0,3.6,15.6,48,30
拉里-休斯,05-06,骑士,36,31,35.6,0.409,5.3,13.0,0.368,0.8,2.1,0.756,4.1,5.4,4.5,0.7,3.8,3.6,1.5,0.6,2.8,3.3,15.5,23,13
安德烈-基里连科,05-06,爵士,69,63,37.7,0.46,4.9,10.6,0.308,0.5,1.7,0.699,5.0,7.2,8.0,2.3,5.7,4.3,1.5,3.2,2.9,2.3,15.3,38,31
杰拉德-华莱士,05-06,黄蜂,55,52,34.5,0.538,5.8,10.7,0.28,0.3,0.9,0.614,3.4,5.6,7.5,2.2,5.3,1.7,2.5,2.1,1.8,2.7,15.2,19,36
格兰特-希尔,05-06,魔术,21,17,29.2,0.49,5.7,11.6,0.25,0.1,0.4,0.765,3.7,4.9,3.8,0.7,3.1,2.3,1.1,0.3,1.7,2.4,15.1,6,15
拉希德-华莱士,05-06,活塞,80,80,34.8,0.43,5.7,13.3,0.357,1.9,5.4,0.743,1.7,2.3,6.8,1.1,5.7,2.3,1.0,1.6,1.1,2.9,15.1,63,17
马努-吉诺比利,05-06,马刺,65,56,27.9,0.462,4.8,10.3,0.382,1.3,3.3,0.778,4.3,5.5,3.5,0.6,2.9,3.6,1.6,0.4,1.9,2.4,15.1,51,14
布拉德-米勒,05-06,国王,79,79,37.0,0.495,5.5,11.1,0.386,0.4,1.1,0.828,3.5,4.3,7.8,1.5,6.2,4.7,0.8,0.8,2.3,3.0,15.0,42,37
希度-特科格鲁,05-06,魔术,78,59,33.5,0.454,5.1,11.2,0.403,1.5,3.6,0.861,3.3,3.8,4.3,0.9,3.4,2.8,0.9,0.3,1.7,3.0,14.9,35,43
拉玛尔-奥多姆,05-06,湖人,80,80,40.3,0.481,5.6,11.6,0.372,1.0,2.7,0.69,2.7,3.9,9.2,2.3,7.0,5.5,0.9,0.8,2.7,3.2,14.8,45,35
卡蒂诺-莫布里,05-06,快船,79,74,37.7,0.426,5.4,12.8,0.339,1.1,3.1,0.839,2.9,3.5,4.3,0.6,3.7,3.0,1.2,0.5,1.8,2.6,14.8,45,34
拉加-贝尔,05-06,太阳,79,79,37.5,0.457,5.4,11.8,0.442,2.5,5.6,0.788,1.5,1.8,3.2,0.6,2.6,2.6,1.0,0.3,1.1,3.1,14.7,54,25
贾米尔-尼尔森,05-06,魔术,62,33,28.8,0.483,5.6,11.6,0.424,1.1,2.7,0.779,2.3,2.9,2.9,0.6,2.3,4.9,1.1,0.1,2.4,2.8,14.6,31,31
史蒂夫-弗朗西斯,05-06,-1,70,60,34.2,0.435,4.8,10.9,0.301,0.4,1.2,0.787,4.5,5.7,4.1,1.1,3.1,4.9,1.1,0.2,3.1,2.9,14.4,25,45
贾马尔-克劳福德,05-06,尼克斯,79,27,32.3,0.416,4.6,11.1,0.345,1.3,3.7,0.826,3.7,4.5,3.1,0.5,2.7,3.8,1.1,0.2,2.2,1.9,14.3,21,58
洛尔-邓,05-06,公牛,78,56,33.4,0.463,5.7,12.2,0.269,0.3,1.0,0.75,2.7,3.5,6.6,1.6,5.0,1.9,0.9,0.6,1.3,1.6,14.3,39,39
泰肖恩-普林斯,05-06,活塞,82,82,35.3,0.455,5.5,12.2,0.35,0.8,2.2,0.765,2.2,2.9,4.2,1.3,3.0,2.3,0.8,0.5,1.1,1.2,14.1,64,18
特洛伊-墨菲,05-06,勇士,74,74,34.0,0.433,4.9,11.3,0.32,0.8,2.4,0.787,3.4,4.3,10.0,2.6,7.4,1.4,0.6,0.4,1.5,2.6,14.0,30,44
达柳斯-迈尔斯,05-06,开拓者,40,23,32.2,0.461,5.9,12.8,0.2,0.1,0.3,0.534,2.2,4.1,4.6,0.6,4.0,1.8,1.1,1.0,2.5,2.5,14.0,9,31
安德烈-米勒,05-06,掘金,82,82,35.8,0.463,4.9,10.6,0.185,0.1,0.3,0.738,3.8,5.2,4.3,1.1,3.2,8.2,1.3,0.2,3.1,2.6,13.7,44,38
迈克-米勒,05-06,灰熊,74,9,30.6,0.466,4.8,10.3,0.407,1.9,4.6,0.8,2.3,2.8,5.4,0.6,4.8,2.7,0.7,0.4,1.9,2.3,13.7,42,32
埃迪-库里,05-06,尼克斯,72,69,25.9,0.563,4.7,8.3,-0.01,0.0,0.0,0.632,4.3,6.8,6.0,2.0,4.0,0.3,0.4,0.8,2.5,3.3,13.6,20,52
邦奇-威尔斯,05-06,国王,52,41,32.4,0.463,5.5,11.8,0.222,0.2,0.9,0.679,2.5,3.7,7.7,2.7,5.0,2.8,1.8,0.5,2.4,3.0,13.6,28,24
内纳德-科斯蒂奇,05-06,篮网,80,80,30.9,0.507,5.6,11.0,0.25,0.0,0.1,0.698,2.3,3.3,6.4,2.3,4.1,1.1,0.4,0.8,1.7,3.7,13.5,48,32
鲍比-西蒙斯,05-06,雄鹿,75,74,33.8,0.453,4.9,10.8,0.42,1.4,3.3,0.825,2.2,2.7,4.4,1.2,3.2,2.3,1.1,0.3,1.6,3.4,13.4,36,39
伯瑞斯-迪奥,05-06,太阳,81,70,35.5,0.526,5.5,10.5,0.267,0.1,0.4,0.731,2.1,2.9,6.9,2.0,4.9,6.2,0.7,1.0,2.3,3.2,13.3,53,28
杰森-基德,05-06,篮网,80,80,37.2,0.404,4.6,11.3,0.352,1.7,4.9,0.795,2.4,3.1,7.3,1.1,6.2,8.4,1.9,0.4,2.4,2.0,13.3,49,31
德里克-费舍尔,05-06,勇士,82,36,31.6,0.41,4.4,10.8,0.397,1.4,3.6,0.833,3.0,3.6,2.6,0.4,2.1,4.3,1.5,0.1,1.9,2.9,13.3,34,48
埃梅卡-奥卡福,05-06,黄蜂,26,25,33.6,0.415,5.0,12.2,-0.01,0.0,0.0,0.656,3.2,4.8,10.0,3.6,6.4,1.2,0.8,1.9,2.0,3.4,13.2,8,18
莱昂德罗-巴博萨,05-06,太阳,57,11,27.9,0.481,4.8,9.9,0.444,1.5,3.4,0.755,1.9,2.6,2.6,0.5,2.1,2.8,0.8,0.1,1.6,2.5,13.1,36,21
杰里-斯塔克豪斯,05-06,独行侠,55,11,27.7,0.401,4.4,11.0,0.277,0.7,2.4,0.882,3.5,4.0,2.8,0.6,2.2,2.9,0.7,0.2,2.2,1.7,13.0,41,14
查理-维兰纽瓦,05-06,猛龙,81,36,29.1,0.463,5.4,11.6,0.327,0.9,2.6,0.706,1.4,2.0,6.4,2.2,4.2,1.1,0.7,0.8,1.2,3.0,13.0,26,55
安德烈斯-诺西奥尼,05-06,公牛,82,43,27.3,0.461,4.7,10.1,0.391,1.1,2.9,0.843,2.5,3.0,6.1,1.1,5.0,1.4,0.5,0.6,1.5,3.1,13.0,41,41
肯扬-马丁,05-06,掘金,56,49,27.6,0.495,5.3,10.7,0.227,0.1,0.4,0.712,2.2,3.0,6.3,1.7,4.6,1.4,0.8,0.9,1.3,3.1,12.9,25,31
马库斯-坎比,05-06,掘金,56,54,33.2,0.465,5.4,11.6,0.091,0.0,0.2,0.712,2.0,2.8,11.9,2.4,9.6,2.1,1.4,3.3,1.6,2.8,12.8,29,27
布莱文-奈特,05-06,黄蜂,69,67,34.1,0.399,4.5,11.2,0.231,0.0,0.2,0.803,3.7,4.6,3.2,0.5,2.7,8.8,2.3,0.1,2.4,2.9,12.6,19,50
厄尔-博伊金斯,05-06,掘金,60,0,25.7,0.41,4.5,11.0,0.346,1.0,3.0,0.874,2.5,2.9,1.4,0.4,1.0,3.8,0.8,0.1,1.4,1.2,12.6,35,25
马特-哈普林,05-06,爵士,71,32,27.4,0.475,4.5,9.5,0.359,0.2,0.5,0.725,3.2,4.4,5.2,2.2,3.0,1.4,0.8,0.2,1.5,2.8,12.5,35,36
普里莫兹-布雷泽克,05-06,黄蜂,79,79,27.4,0.517,5.2,10.0,0.0,0.0,0.0,0.732,2.1,2.8,5.6,2.3,3.3,0.6,0.2,0.4,1.1,2.9,12.4,25,54
杰森-威廉姆斯,05-06,热火,59,56,31.8,0.442,4.5,10.3,0.372,1.8,4.9,0.867,1.4,1.7,2.4,0.1,2.3,4.9,0.9,0.1,1.7,1.7,12.3,38,21
钱宁-弗莱,05-06,尼克斯,65,14,24.2,0.477,4.7,9.8,0.333,0.0,0.1,0.825,2.9,3.5,5.8,2.1,3.6,0.8,0.5,0.7,1.5,3.1,12.3,19,46
杰伦-罗斯,05-06,-1,72,45,27.5,0.423,4.0,9.5,0.343,0.8,2.4,0.78,3.4,4.4,2.9,0.4,2.5,2.5,0.4,0.2,1.6,2.2,12.3,21,51
谢里夫-阿布杜-拉希姆,05-06,国王,72,30,27.2,0.525,4.6,8.8,0.227,0.1,0.3,0.784,3.0,3.9,5.0,1.5,3.5,2.1,0.7,0.6,1.5,3.2,12.3,38,34
胡安-迪克森,05-06,开拓者,76,42,25.3,0.435,4.7,10.8,0.382,0.9,2.2,0.804,2.1,2.6,2.3,0.4,1.9,2.0,0.8,0.1,1.5,2.1,12.3,19,57
安德烈-伊格达拉,05-06,76人,82,82,37.6,0.5,4.2,8.4,0.354,0.7,1.9,0.754,3.2,4.3,5.9,1.4,4.4,3.1,1.6,0.3,1.9,2.4,12.3,38,44
斯彼迪-克莱斯克顿,05-06,鹈鹕,71,3,28.4,0.413,4.3,10.4,0.27,0.2,0.9,0.769,3.5,4.5,2.7,0.5,2.2,4.8,1.5,0.1,2.2,2.5,12.3,33,38
安托万-沃克,05-06,热火,82,19,26.8,0.435,4.8,11.0,0.358,1.7,4.7,0.628,1.0,1.6,5.1,1.3,3.9,2.0,0.6,0.4,1.8,2.3,12.2,52,30
T.J. Ford,05-06,雄鹿,72,70,35.5,0.416,4.6,11.0,0.337,0.5,1.4,0.754,2.6,3.4,4.3,0.9,3.4,6.6,1.4,0.1,3.0,2.7,12.2,34,38
莫里斯-威廉姆斯,05-06,雄鹿,58,12,26.4,0.424,4.6,10.8,0.382,1.3,3.3,0.85,1.7,1.9,2.5,0.5,1.9,4.0,0.9,0.1,1.8,2.5,12.1,27,31
鲁本-帕特森,05-06,-1,71,22,25.2,0.515,4.6,8.9,0.077,0.0,0.2,0.601,2.9,4.8,3.4,1.7,1.8,1.8,1.1,0.3,2.1,2.1,12.1,29,42
拉夫-阿尔斯通,05-06,火箭,63,63,38.6,0.379,4.4,11.7,0.327,1.6,5.0,0.692,1.6,2.3,4.0,0.6,3.5,6.7,1.6,0.2,2.5,3.1,12.1,27,36
克里斯-卡曼,05-06,快船,78,78,32.8,0.523,4.7,9.1,0.0,0.0,0.0,0.77,2.5,3.2,9.6,2.4,7.2,1.0,0.6,1.4,2.3,3.4,11.9,45,33
雷蒙德-费尔顿,05-06,黄蜂,80,54,30.1,0.391,4.3,11.0,0.358,1.2,3.4,0.725,2.0,2.8,3.3,1.0,2.4,5.6,1.3,0.1,2.3,2.3,11.9,26,54
埃迪-琼斯,05-06,灰熊,75,75,32.5,0.404,3.9,9.6,0.356,1.8,5.0,0.781,2.2,2.9,3.7,0.5,3.3,2.4,1.7,0.4,1.2,2.7,11.8,45,30
朱万-霍华德,05-06,火箭,80,80,31.7,0.459,4.9,10.7,0.0,0.0,0.1,0.806,1.9,2.4,6.7,2.1,4.6,1.4,0.6,0.1,1.7,2.9,11.8,34,46
德隆蒂-韦斯特,05-06,凯尔特,71,71,34.1,0.487,4.7,9.6,0.385,1.2,3.1,0.851,1.2,1.4,4.1,0.8,3.3,4.6,1.2,0.6,1.9,2.8,11.8,28,43
达蒙-斯塔德迈尔,05-06,灰熊,27,27,31.9,0.397,4.2,10.6,0.346,1.3,3.9,0.855,2.0,2.3,3.5,0.9,2.7,4.7,0.7,0.0,2.0,1.8,11.7,17,10
扎扎-帕楚里亚,05-06,老鹰,78,78,31.4,0.451,3.9,8.7,0.0,0.0,0.0,0.735,3.8,5.2,7.9,3.4,4.5,1.7,1.1,0.5,2.3,3.7,11.7,26,52
卢克-里德诺,05-06,超音速,79,77,33.2,0.418,4.2,10.1,0.289,0.5,1.9,0.877,2.5,2.9,3.0,0.6,2.4,7.0,1.6,0.3,2.1,2.3,11.5,34,45
迈克-邓利维,05-06,勇士,81,68,31.8,0.406,4.1,10.1,0.285,0.9,3.2,0.778,2.4,3.1,4.9,1.0,4.0,2.9,0.7,0.4,1.5,2.5,11.5,33,48
斯马什-帕克,05-06,湖人,82,82,33.8,0.447,4.2,9.5,0.366,1.5,4.0,0.694,1.5,2.2,3.3,0.5,2.9,3.7,1.7,0.2,1.8,2.6,11.5,45,37
凯尔-科沃尔,05-06,76人,82,43,31.3,0.43,4.0,9.3,0.42,2.2,5.3,0.849,1.2,1.5,3.3,0.3,3.0,2.0,0.8,0.3,1.2,2.7,11.5,38,44
鲍比-杰克逊,05-06,灰熊,71,15,25.0,0.382,4.0,10.5,0.389,1.8,4.7,0.733,1.5,2.1,3.1,0.6,2.5,2.7,0.9,0.0,1.4,2.2,11.4,43,28
马克-布朗特,05-06,-1,81,55,27.7,0.508,4.6,9.1,-0.01,0.0,0.0,0.757,2.1,2.7,4.5,1.2,3.3,1.2,0.5,0.9,2.4,3.1,11.3,28,53
约什-史密斯,05-06,老鹰,80,73,32.0,0.425,4.1,9.7,0.309,0.4,1.4,0.719,2.6,3.7,6.6,2.2,4.4,2.4,0.8,2.6,2.0,3.3,11.3,26,54
罗纳德-穆雷,05-06,-1,76,27,27.8,0.418,4.2,10.1,0.262,0.5,1.9,0.711,2.3,3.2,2.0,0.4,1.6,2.6,0.9,0.1,1.8,1.8,11.2,35,41
泰伦-卢,05-06,老鹰,51,10,24.2,0.459,3.8,8.2,0.457,1.1,2.5,0.855,2.3,2.7,1.6,0.3,1.4,3.1,0.5,0.1,1.5,2.2,11.0,17,34
德肖恩-史蒂文森,05-06,魔术,82,82,32.3,0.46,4.4,9.5,0.133,0.0,0.2,0.744,2.2,3.0,2.9,0.7,2.2,2.0,0.7,0.2,1.5,2.2,11.0,36,46
德斯蒙德-梅森,05-06,鹈鹕,70,55,30.0,0.399,3.9,9.9,0.167,0.0,0.1,0.682,2.9,4.3,4.3,0.9,3.3,0.9,0.6,0.2,1.6,1.9,10.8,32,38
凯文-马丁,05-06,国王,72,41,26.6,0.48,3.6,7.6,0.369,0.9,2.5,0.847,2.6,3.1,3.6,0.8,2.8,1.3,0.8,0.1,1.1,1.9,10.8,40,32
德隆-威廉姆斯,05-06,爵士,80,47,28.9,0.421,4.2,10.1,0.416,1.1,2.7,0.704,1.2,1.7,2.4,0.4,2.0,4.5,0.8,0.2,1.8,2.9,10.8,39,41
德鲁-古登,05-06,骑士,79,79,27.5,0.512,4.2,8.3,0.333,0.0,0.0,0.682,2.2,3.3,8.4,3.0,5.4,0.7,0.7,0.6,1.3,2.4,10.7,49,30
戈登-吉里塞克,05-06,爵士,37,36,25.8,0.433,4.5,10.4,0.305,0.5,1.6,0.754,1.2,1.5,1.9,0.4,1.5,1.7,0.4,0.1,1.7,2.4,10.6,18,19
朱梅因-琼斯,05-06,黄蜂,76,42,27.5,0.405,3.9,9.7,0.343,1.5,4.4,0.727,1.2,1.6,4.9,1.4,3.6,0.8,0.9,0.3,1.0,2.6,10.5,23,53
蒂姆-托马斯,05-06,-1,29,10,23.0,0.431,3.9,9.0,0.414,1.6,3.8,0.667,1.0,1.4,4.5,0.8,3.8,0.7,0.6,0.2,1.1,2.7,10.3,16,13
克里斯-米姆,05-06,湖人,59,56,26.1,0.501,3.9,7.8,-0.01,0.0,0.0,0.716,2.4,3.4,6.3,2.3,4.0,1.0,0.3,1.2,1.4,3.6,10.2,32,27
马奎斯-丹尼尔斯,05-06,独行侠,62,29,28.5,0.48,4.0,8.3,0.211,0.1,0.3,0.754,2.2,3.0,3.6,1.3,2.3,2.8,1.1,0.2,1.6,2.3,10.2,43,19
迈克尔-芬利,05-06,马刺,77,18,26.5,0.412,3.7,9.0,0.394,1.4,3.6,0.852,1.3,1.5,3.2,0.4,2.8,1.5,0.5,0.1,0.8,1.3,10.1,59,18
