球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
C.J.迈克鲁姆,18-19,开拓者,70,70,33.9,0.459,8.2,17.8,0.375,2.4,6.4,0.828,2.3,2.7,4.0,0.9,3.1,3.0,0.8,0.4,1.5,2.5,21.0,43,27
尼古拉-武切维奇,18-19,魔术,80,80,31.4,0.518,8.8,16.9,0.364,1.1,2.9,0.789,2.2,2.8,12.0,2.8,9.2,3.8,1.0,1.1,2.0,2.0,20.8,41,39
约翰-沃尔,18-19,奇才,32,32,34.5,0.444,7.7,17.3,0.302,1.6,5.3,0.697,3.8,5.5,3.6,0.5,3.2,8.7,1.5,0.9,3.8,2.2,20.7,11,21
巴迪-希尔德,18-19,国王,82,82,31.9,0.458,7.6,16.6,0.427,3.4,7.9,0.886,2.1,2.4,5.0,1.3,3.7,2.5,0.7,0.4,1.8,2.5,20.7,39,43
尼科拉-约季奇,18-19,掘金,80,80,31.3,0.511,7.7,15.1,0.307,1.0,3.4,0.821,3.6,4.4,10.8,2.9,8.0,7.3,1.4,0.7,3.1,2.9,20.1,53,27
托比亚斯-哈里斯,18-19,-1,82,82,34.7,0.487,7.5,15.3,0.397,1.9,4.8,0.866,3.2,3.7,7.9,0.8,7.0,2.8,0.6,0.5,1.8,2.2,20.0,46,36
路易斯-威廉姆斯,18-19,快船,75,1,26.6,0.425,6.5,15.2,0.361,1.4,3.9,0.876,5.7,6.5,3.0,0.5,2.4,5.4,0.8,0.1,2.4,1.1,20.0,47,28
达尼罗-加里纳利,18-19,快船,68,68,30.3,0.463,6.0,13.0,0.433,2.4,5.5,0.904,5.4,6.0,6.1,0.8,5.3,2.6,0.7,0.3,1.5,1.9,19.8,40,28
约翰-科林斯,18-19,老鹰,61,59,30.0,0.56,7.6,13.6,0.348,0.9,2.6,0.763,3.3,4.4,9.8,3.6,6.2,2.0,0.4,0.6,2.0,3.3,19.5,24,37
特雷-杨,18-19,老鹰,81,81,30.9,0.418,6.5,15.5,0.324,1.9,6.0,0.829,4.2,5.1,3.7,0.8,2.9,8.1,0.9,0.2,3.8,1.7,19.1,29,52
维克多-奥拉迪波,18-19,步行者,36,36,32.0,0.423,6.9,16.3,0.343,2.1,6.0,0.73,2.9,3.9,5.6,0.6,5.0,5.2,1.7,0.3,2.3,2.0,18.8,25,11
劳里-马尔卡宁,18-19,公牛,52,51,32.4,0.43,6.6,15.3,0.361,2.3,6.4,0.872,3.3,3.8,9.0,1.4,7.6,1.4,0.7,0.6,1.6,2.3,18.7,16,36
吉米-巴特勒,18-19,-1,65,65,33.6,0.462,6.4,13.9,0.347,1.0,3.0,0.855,4.8,5.6,5.3,1.9,3.4,4.0,1.9,0.6,1.5,1.7,18.7,38,27
凯尔-库兹马,18-19,湖人,70,68,33.0,0.456,7.1,15.5,0.303,1.8,6.0,0.752,2.7,3.6,5.5,0.9,4.6,2.5,0.6,0.4,1.9,2.4,18.7,33,37
克里斯-米德尔顿,18-19,雄鹿,77,77,31.1,0.441,6.6,14.9,0.378,2.3,6.2,0.837,2.8,3.4,6.0,0.6,5.3,4.3,1.0,0.1,2.3,2.2,18.3,56,21
布兰顿-英格拉姆,18-19,湖人,52,52,33.9,0.497,7.0,14.0,0.33,0.6,1.8,0.675,3.8,5.6,5.1,0.8,4.3,3.0,0.5,0.6,2.5,2.9,18.3,25,27
贾马尔-穆雷,18-19,掘金,75,74,32.7,0.437,6.8,15.6,0.367,2.0,5.5,0.848,2.5,3.0,4.2,0.9,3.4,4.8,0.9,0.4,2.1,2.0,18.2,49,26
安德鲁-威金斯,18-19,森林狼,73,73,34.8,0.412,6.8,16.6,0.339,1.6,4.8,0.699,2.8,4.1,4.8,1.1,3.7,2.5,1.0,0.7,1.9,2.1,18.1,31,42
蒂姆-哈达威二世,18-19,-1,65,63,31.6,0.393,6.0,15.3,0.34,2.5,7.3,0.841,3.6,4.2,3.4,0.5,2.9,2.4,0.8,0.1,1.6,2.2,18.1,14,51
J.J.雷迪克,18-19,76人,76,63,31.3,0.44,5.9,13.5,0.397,3.2,8.0,0.894,3.0,3.4,2.4,0.3,2.2,2.7,0.4,0.2,1.3,1.7,18.1,49,27
德里克-罗斯,18-19,森林狼,51,13,27.3,0.482,7.1,14.8,0.37,1.1,2.9,0.856,2.7,3.1,2.7,0.6,2.1,4.3,0.6,0.2,1.6,1.1,18.0,24,27
TJ-沃伦,18-19,太阳,43,36,31.7,0.486,6.9,14.2,0.428,1.8,4.2,0.815,2.3,2.9,4.0,0.7,3.3,1.5,1.2,0.7,1.2,2.8,18.0,10,33
博扬-博格达诺维奇,18-19,步行者,81,81,31.8,0.497,6.4,13.0,0.425,2.0,4.8,0.807,3.0,3.8,4.1,0.4,3.7,2.0,0.9,0.0,1.7,1.7,18.0,47,34
安德烈-德拉蒙德,18-19,活塞,79,79,33.5,0.533,7.1,13.3,0.132,0.1,0.5,0.59,3.1,5.2,15.6,5.4,10.2,1.4,1.7,1.7,2.2,3.4,17.3,40,39
德阿龙-福克斯,18-19,国王,81,81,31.5,0.458,6.2,13.6,0.371,1.1,2.9,0.727,3.7,5.1,3.8,0.5,3.2,7.3,1.6,0.6,2.8,2.5,17.3,39,42
凯文-乐福,18-19,骑士,22,21,27.2,0.385,5.0,12.9,0.361,2.4,6.7,0.904,4.7,5.2,10.9,1.5,9.4,2.2,0.3,0.2,1.9,2.5,17.0,7,15
帕斯卡尔-西亚卡姆,18-19,猛龙,80,79,31.9,0.549,6.5,11.8,0.369,1.0,2.7,0.785,3.0,3.8,6.9,1.6,5.3,3.1,0.9,0.7,1.9,3.0,16.9,57,23
本-西蒙斯,18-19,76人,79,79,34.1,0.563,6.8,12.2,0.0,0.0,0.1,0.6,3.3,5.4,8.8,2.2,6.6,7.7,1.4,0.8,3.5,2.6,16.9,50,29
乔丹-克拉克森,18-19,骑士,81,0,27.4,0.448,6.5,14.6,0.324,1.8,5.5,0.844,2.0,2.4,3.3,1.0,2.3,2.4,0.7,0.2,1.7,1.4,16.8,18,63
斯宾瑟-丁维迪,18-19,篮网,68,4,28.1,0.442,5.4,12.2,0.335,1.8,5.4,0.806,4.2,5.2,2.4,0.4,2.1,4.6,0.6,0.3,2.2,2.8,16.8,36,32
科林-塞克斯顿,18-19,骑士,82,72,31.8,0.43,6.3,14.7,0.402,1.5,3.6,0.839,2.6,3.1,2.9,0.7,2.2,3.0,0.5,0.1,2.3,2.3,16.7,19,63
克林特-卡佩拉,18-19,火箭,67,67,33.6,0.648,7.1,10.9,-0.01,0.0,0.0,0.636,2.5,3.9,12.7,4.4,8.2,1.4,0.7,1.5,1.4,2.5,16.6,44,23
蒙特雷斯-哈雷尔,18-19,快船,82,5,26.3,0.615,6.7,10.8,0.176,0.0,0.2,0.643,3.2,5.0,6.5,2.2,4.3,2.0,0.9,1.3,1.6,3.1,16.6,48,34
约什-理查德森,18-19,热火,73,73,34.8,0.412,5.8,14.1,0.357,2.2,6.3,0.861,2.7,3.2,3.6,0.7,2.9,4.1,1.1,0.5,1.5,2.7,16.6,35,38
哈里森-巴恩斯,18-19,-1,77,77,32.8,0.42,5.6,13.3,0.395,2.3,5.7,0.824,3.0,3.6,4.7,0.7,3.9,1.5,0.6,0.2,1.3,1.6,16.4,34,43
德安德烈-艾顿,18-19,太阳,71,70,30.7,0.585,7.2,12.3,0.0,0.0,0.1,0.746,2.0,2.7,10.3,3.1,7.1,1.8,0.9,0.9,1.8,2.9,16.3,17,54
德马库斯-考辛斯,18-19,勇士,30,30,25.7,0.48,5.9,12.4,0.274,0.9,3.2,0.736,3.5,4.8,8.2,1.4,6.8,3.6,1.3,1.5,2.4,3.6,16.3,23,7
埃里克-戈登,18-19,火箭,68,53,31.7,0.409,5.6,13.8,0.36,3.2,8.8,0.783,1.8,2.2,2.2,0.3,1.9,1.9,0.6,0.4,1.3,2.1,16.2,44,24
阿隆-戈登,18-19,魔术,78,78,33.7,0.449,6.0,13.4,0.349,1.6,4.4,0.731,2.4,3.2,7.4,1.7,5.7,3.7,0.7,0.7,2.1,2.2,16.0,40,38
埃里克-布莱索,18-19,雄鹿,78,78,29.1,0.484,6.0,12.4,0.329,1.6,4.8,0.75,2.3,3.0,4.6,1.1,3.6,5.5,1.5,0.4,2.1,2.0,15.9,59,19
鲁迪-戈波特,18-19,爵士,81,80,31.8,0.669,5.9,8.8,-0.01,0.0,0.0,0.636,4.1,6.4,12.9,3.8,9.0,2.0,0.8,2.3,1.6,2.9,15.9,50,31
杰森-塔特姆,18-19,凯尔特,79,79,31.0,0.45,5.9,13.1,0.373,1.5,3.9,0.855,2.5,2.9,6.0,0.9,5.2,2.1,1.1,0.7,1.5,2.1,15.7,48,31
马尔科姆-布罗格登,18-19,雄鹿,64,64,28.7,0.505,5.9,11.7,0.426,1.6,3.8,0.928,2.2,2.4,4.5,1.0,3.5,3.2,0.7,0.2,1.4,1.6,15.6,49,15
尤素夫-努尔基奇,18-19,开拓者,72,72,27.4,0.508,5.8,11.5,0.103,0.0,0.4,0.773,3.9,5.1,10.4,3.4,7.0,3.2,1.0,1.4,2.3,3.5,15.6,45,27
克里斯-保罗,18-19,火箭,58,58,32.0,0.419,5.2,12.4,0.358,2.2,6.1,0.862,3.0,3.5,4.6,0.6,3.9,8.2,2.0,0.3,2.6,2.5,15.6,39,19
约纳斯-瓦兰丘纳斯,18-19,-1,49,27,22.3,0.559,6.1,11.0,0.292,0.3,1.0,0.795,3.0,3.8,8.6,2.2,6.4,1.4,0.4,1.1,1.8,3.0,15.6,31,18
丹尼斯-施罗德,18-19,雷霆,79,14,29.3,0.414,5.8,14.0,0.341,1.6,4.6,0.819,2.4,2.9,3.6,0.5,3.1,4.1,0.8,0.2,2.2,2.4,15.5,47,32
雷吉-杰克逊,18-19,活塞,82,82,27.9,0.421,5.4,12.8,0.369,2.1,5.7,0.864,2.5,2.9,2.6,0.5,2.1,4.2,0.7,0.1,1.8,2.5,15.4,41,41
杰里米-兰姆,18-19,黄蜂,79,55,28.5,0.44,5.5,12.4,0.348,1.5,4.2,0.888,2.9,3.3,5.5,0.8,4.7,2.2,1.1,0.4,1.0,1.8,15.3,38,41
凯利-奥伯尔,18-19,-1,69,19,28.0,0.445,5.4,12.2,0.32,1.6,4.9,0.775,2.7,3.5,4.7,1.0,3.7,1.2,1.2,0.9,1.5,2.6,15.2,21,48
尼古拉-米罗蒂奇,18-19,-1,46,25,27.1,0.439,5.2,11.8,0.365,2.5,6.9,0.847,2.3,2.7,7.4,1.3,6.1,1.2,0.7,0.7,1.0,2.3,15.2,24,22
埃文-富尼耶,18-19,魔术,81,81,31.6,0.438,5.8,13.2,0.34,1.9,5.6,0.806,1.7,2.1,3.2,0.5,2.7,3.6,0.9,0.1,1.9,2.8,15.1,42,39
泰伦斯-罗斯,18-19,魔术,81,0,26.6,0.428,5.4,12.7,0.383,2.7,7.0,0.875,1.6,1.8,3.5,0.3,3.1,1.7,0.9,0.4,1.1,1.5,15.1,42,39
德维恩-韦德,18-19,热火,72,2,26.2,0.433,5.8,13.3,0.33,1.2,3.6,0.708,2.3,3.2,4.0,1.0,3.0,4.2,0.8,0.5,2.3,1.6,15.0,35,37
赛尔吉-伊巴卡,18-19,猛龙,74,51,27.1,0.529,6.3,11.9,0.29,0.7,2.3,0.763,1.8,2.4,8.1,2.1,6.0,1.3,0.4,1.4,1.5,2.9,15.0,53,21
马文-巴格利,18-19,国王,62,4,25.2,0.504,5.7,11.4,0.313,0.5,1.5,0.691,2.9,4.2,7.6,2.6,5.0,1.0,0.5,1.0,1.6,1.9,14.9,30,32
伊曼纽尔-穆迪埃,18-19,尼克斯,59,42,27.3,0.446,5.6,12.5,0.329,1.2,3.6,0.774,2.4,3.2,3.3,0.6,2.8,3.9,0.7,0.3,2.4,1.7,14.8,13,46
贾巴里-帕克,18-19,-1,64,17,27.0,0.493,5.8,11.7,0.313,1.0,3.0,0.712,2.0,2.9,6.6,1.2,5.3,2.4,0.7,0.5,2.4,2.3,14.5,18,46
凯尔-洛瑞,18-19,猛龙,65,65,34.0,0.411,4.7,11.4,0.347,2.4,7.0,0.83,2.5,3.0,4.8,0.6,4.2,8.7,1.4,0.5,2.8,2.6,14.2,47,18
鲍比-波蒂斯,18-19,-1,50,28,26.0,0.444,5.6,12.6,0.393,1.5,3.8,0.794,1.5,1.9,8.1,2.2,5.9,1.4,0.7,0.4,1.5,2.9,14.2,14,36
博格丹-博格达诺维奇,18-19,国王,70,17,27.8,0.418,5.2,12.3,0.36,1.9,5.3,0.827,1.9,2.3,3.5,0.6,2.9,3.8,1.0,0.2,1.7,2.0,14.1,32,38
多曼塔斯-萨博尼斯,18-19,步行者,74,5,24.9,0.59,5.6,9.5,0.529,0.1,0.2,0.715,2.8,3.9,9.3,2.5,6.8,2.9,0.6,0.4,2.2,3.2,14.1,43,31
马库斯-莫里斯,18-19,凯尔特,75,53,27.9,0.447,5.0,11.3,0.375,1.9,5.2,0.844,1.9,2.3,6.1,1.0,5.1,1.5,0.6,0.3,1.2,2.4,13.9,44,31
奥托-波特,18-19,-1,56,43,30.1,0.465,5.3,11.5,0.406,1.9,4.6,0.813,1.4,1.7,5.6,1.0,4.6,2.1,1.5,0.6,1.2,1.9,13.9,25,31
史蒂文-亚当斯,18-19,雷霆,80,80,33.4,0.595,6.0,10.1,0.0,0.0,0.0,0.5,1.8,3.7,9.5,4.9,4.6,1.6,1.5,1.0,1.7,2.6,13.9,47,33
杰伦-杰克逊,18-19,灰熊,58,56,26.1,0.506,5.1,10.2,0.359,0.9,2.4,0.766,2.6,3.4,4.7,1.3,3.4,1.1,0.9,1.4,1.7,3.8,13.8,23,35
戈兰-德拉季奇,18-19,热火,36,22,27.6,0.413,5.0,12.0,0.348,1.6,4.6,0.782,2.2,2.8,3.1,0.6,2.5,4.8,0.8,0.1,2.0,2.3,13.7,16,20
鲁迪-盖伊,18-19,马刺,69,51,26.7,0.504,5.4,10.8,0.402,1.1,2.7,0.816,1.7,2.1,6.8,0.9,5.9,2.6,0.8,0.5,1.7,2.3,13.7,42,27
乔-哈里斯,18-19,篮网,76,76,30.2,0.5,4.9,9.8,0.474,2.4,5.1,0.827,1.4,1.8,3.8,0.7,3.1,2.4,0.5,0.2,1.6,2.4,13.7,41,35
卡里斯-勒夫特,18-19,篮网,40,25,26.6,0.429,5.2,12.1,0.312,1.2,3.9,0.691,2.1,3.1,3.8,0.9,2.9,3.9,1.1,0.4,1.7,1.9,13.7,19,21
埃内斯-坎特,18-19,-1,67,31,24.4,0.549,5.6,10.2,0.294,0.1,0.5,0.787,2.3,2.9,9.8,3.8,6.0,1.7,0.5,0.4,1.8,2.5,13.7,28,39
杰拉米-格兰特,18-19,雷霆,80,77,32.6,0.497,5.1,10.3,0.392,1.4,3.7,0.71,2.0,2.8,5.2,1.2,4.0,1.0,0.8,1.3,0.8,2.7,13.6,48,32
小丹尼斯-史密斯,18-19,-1,53,50,28.5,0.428,5.2,12.3,0.322,1.3,3.9,0.635,1.9,2.9,2.9,0.6,2.3,4.8,1.3,0.4,2.9,2.4,13.6,21,32
艾尔-霍福德,18-19,凯尔特,68,68,29.0,0.535,5.7,10.6,0.36,1.1,3.0,0.821,1.1,1.4,6.7,1.8,5.0,4.2,0.9,1.3,1.5,1.9,13.6,41,27
马克-加索尔,18-19,-1,79,72,30.9,0.448,4.9,11.0,0.363,1.3,3.5,0.759,2.4,3.2,7.9,1.0,6.9,4.4,1.1,1.1,2.0,2.7,13.6,39,40
陶林-普林斯,18-19,老鹰,55,47,28.2,0.441,4.8,10.8,0.39,2.2,5.7,0.819,1.7,2.1,3.6,0.4,3.2,2.1,1.0,0.3,1.8,2.6,13.5,19,36
卡梅罗-安东尼,18-19,火箭,10,2,29.4,0.405,4.9,12.1,0.328,2.1,6.4,0.682,1.5,2.2,5.4,0.9,4.5,0.5,0.4,0.7,0.8,3.2,13.4,4,6
迈尔斯-特纳,18-19,步行者,74,74,28.6,0.487,5.1,10.5,0.388,1.0,2.6,0.736,2.0,2.7,7.2,1.4,5.8,1.6,0.8,2.7,1.4,2.6,13.3,43,31
罗波特-考文顿,18-19,-1,35,35,34.3,0.431,4.5,10.3,0.378,2.4,6.4,0.764,1.9,2.5,5.5,0.8,4.7,1.3,2.1,1.3,1.3,3.6,13.3,20,15
赛迪-奥斯曼,18-19,骑士,76,75,32.2,0.427,4.7,11.1,0.348,1.7,4.9,0.779,1.9,2.4,4.7,0.6,4.1,2.6,0.8,0.1,1.5,2.6,13.0,17,59
杰伦-布朗,18-19,凯尔特,74,25,25.8,0.465,5.0,10.7,0.344,1.3,3.7,0.658,1.8,2.7,4.2,0.9,3.4,1.4,0.9,0.4,1.3,2.5,13.0,41,33
加里-哈里斯,18-19,掘金,57,48,28.8,0.424,4.7,11.2,0.339,1.4,4.2,0.799,2.0,2.5,2.8,0.7,2.1,2.2,1.0,0.3,1.2,2.0,12.9,38,19
凯文-诺克斯,18-19,尼克斯,75,57,28.8,0.37,4.5,12.2,0.343,1.7,4.9,0.717,2.2,3.0,4.5,0.8,3.7,1.1,0.6,0.3,1.5,2.3,12.8,15,60
里基-卢比奥,18-19,爵士,68,67,28.0,0.404,4.3,10.7,0.311,1.2,3.7,0.855,2.9,3.4,3.6,0.5,3.1,6.1,1.3,0.1,2.6,2.6,12.7,40,28
赛迪斯-杨,18-19,步行者,81,81,30.7,0.527,5.5,10.4,0.349,0.6,1.8,0.644,1.1,1.7,6.5,2.4,4.1,2.5,1.5,0.4,1.5,2.4,12.6,47,34
保罗-米尔萨普,18-19,掘金,70,65,27.0,0.484,4.6,9.5,0.365,0.8,2.3,0.727,2.6,3.6,7.2,2.2,5.0,2.0,1.2,0.8,1.4,2.6,12.6,49,21
贾斯蒂斯-温斯洛,18-19,热火,66,52,29.8,0.433,4.9,11.3,0.375,1.5,3.9,0.628,1.3,2.1,5.4,1.0,4.4,4.3,1.1,0.3,2.2,2.7,12.6,30,36
特雷沃-阿里扎,18-19,-1,69,69,34.0,0.399,4.3,10.7,0.334,2.1,6.3,0.793,1.9,2.4,5.4,0.7,4.7,3.7,1.3,0.3,1.5,1.9,12.5,22,47
布鲁克-洛佩斯,18-19,雄鹿,81,81,28.6,0.452,4.4,9.7,0.365,2.3,6.3,0.842,1.4,1.6,4.9,0.4,4.5,1.2,0.6,2.2,1.0,2.3,12.5,60,21
哈桑-怀特塞德,18-19,热火,72,53,23.3,0.571,5.4,9.4,0.125,0.0,0.2,0.449,1.5,3.4,11.3,3.6,7.8,0.8,0.6,1.9,1.3,2.7,12.3,33,39
杰夫-格林,18-19,奇才,77,44,27.2,0.475,4.2,8.9,0.347,1.4,4.2,0.888,2.4,2.7,4.0,0.7,3.3,1.8,0.6,0.5,1.3,2.1,12.3,29,48
韦斯利-马修斯,18-19,-1,69,68,30.3,0.4,4.0,10.1,0.372,2.2,5.8,0.81,1.9,2.4,2.5,0.5,2.0,2.3,0.8,0.2,1.3,2.3,12.2,27,42
杰夫-蒂格,18-19,森林狼,42,41,30.1,0.423,4.2,9.9,0.333,0.8,2.5,0.804,2.9,3.6,2.5,0.4,2.1,8.2,1.0,0.4,2.3,2.1,12.1,23,19
乔-英格尔斯,18-19,爵士,82,82,31.3,0.448,4.4,9.8,0.391,2.3,5.9,0.707,1.1,1.5,4.0,0.4,3.6,5.7,1.2,0.2,2.4,2.2,12.1,50,32
迪昂-维特斯,18-19,热火,44,28,25.9,0.414,4.5,10.9,0.377,2.5,6.6,0.5,0.5,1.0,2.6,0.2,2.5,2.8,0.7,0.2,1.5,1.6,12.0,20,24
贾维尔-麦基,18-19,湖人,75,62,22.3,0.624,5.3,8.5,0.083,0.0,0.2,0.632,1.3,2.0,7.5,2.6,4.9,0.7,0.6,2.0,1.4,2.8,12.0,35,40
伊托万-摩尔,18-19,鹈鹕,53,36,27.6,0.481,4.8,10.0,0.432,1.4,3.3,0.763,0.8,1.1,2.4,0.7,1.7,1.9,0.8,0.2,1.1,2.1,11.9,21,32
威利-考利-斯坦恩,18-19,国王,81,81,27.4,0.556,5.1,9.1,0.5,0.0,0.0,0.551,1.7,3.1,8.4,2.2,6.1,2.4,1.2,0.6,1.0,2.8,11.9,39,42
杰-克劳德,18-19,爵士,80,11,27.1,0.399,4.0,10.0,0.331,2.2,6.5,0.721,1.8,2.5,4.8,0.8,4.1,1.7,0.8,0.4,1.1,2.1,11.9,48,32
德里克-费弗斯,18-19,爵士,76,70,23.3,0.586,4.8,8.1,0.218,0.2,1.0,0.675,2.0,3.0,7.4,2.7,4.6,1.2,0.7,1.4,1.1,2.1,11.8,46,30
布林-福布斯,18-19,马刺,82,81,28.0,0.456,4.4,9.6,0.426,2.1,5.0,0.885,0.8,1.0,2.9,0.2,2.7,2.1,0.5,0.0,1.0,1.9,11.8,48,34
DJ-奥古斯丁,18-19,魔术,81,81,28.0,0.47,3.9,8.4,0.421,1.6,3.8,0.866,2.2,2.6,2.5,0.5,2.0,5.3,0.6,0.0,1.6,1.4,11.7,42,39
肯特-贝兹莫尔,18-19,老鹰,67,35,24.5,0.402,4.1,10.3,0.32,1.4,4.5,0.726,1.9,2.6,3.9,0.6,3.3,2.3,1.3,0.6,1.8,2.5,11.6,24,43
约什-杰克逊,18-19,太阳,79,29,25.2,0.413,4.4,10.6,0.324,0.9,2.8,0.671,1.8,2.7,4.4,0.8,3.6,2.3,0.9,0.7,2.2,2.6,11.5,19,60
威尔-巴顿,18-19,掘金,43,38,27.7,0.402,4.3,10.7,0.342,1.6,4.6,0.77,1.3,1.7,4.6,0.7,3.9,2.9,0.4,0.5,1.5,1.9,11.5,27,16
戈登-海沃德,18-19,凯尔特,72,18,25.9,0.466,4.1,8.8,0.333,1.1,3.2,0.834,2.2,2.6,4.5,0.7,3.8,3.4,0.9,0.3,1.5,1.4,11.5,44,28
