球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
拉里-福斯特,54-55,活塞,70,-1.0,32.3,0.487,5.7,11.7,-0.01,-1.0,-1.0,0.766,5.6,7.3,10.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.8,17.0,-1.0,-1.0
卡尔-布劳恩,54-55,尼克斯,71,-1.0,34.9,0.388,5.6,14.5,-0.01,-1.0,-1.0,0.801,3.9,4.8,4.2,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,2.9,15.1,-1.0,-1.0
哈里-盖拉汀,54-55,尼克斯,72,-1.0,35.4,0.384,4.6,11.9,-0.01,-1.0,-1.0,0.814,5.5,6.7,13.8,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,2.9,14.6,-1.0,-1.0
保罗-西摩尔,54-55,国民,72,-1.0,41.0,0.362,5.2,14.4,-0.01,-1.0,-1.0,0.811,4.2,5.1,4.3,-1.0,-1.0,6.7,-1.0,-1.0,-1.0,1.9,14.6,-1.0,-1.0
雷-法利克斯,54-55,尼克斯,72,-1.0,28.1,0.438,5.1,11.6,-0.01,-1.0,-1.0,0.622,4.3,6.9,11.4,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,4.0,14.4,-1.0,-1.0
吉姆-巴赫托尔德,54-55,尼克斯,72,-1.0,35.2,0.403,5.0,12.5,-0.01,-1.0,-1.0,0.823,3.9,4.7,4.3,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,2.8,13.9,-1.0,-1.0
乔-戈拉伯斯基,54-55,勇士,70,-1.0,35.9,0.34,5.3,15.7,-0.01,-1.0,-1.0,0.686,3.0,4.3,9.1,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,3.7,13.6,-1.0,-1.0
斯拉特尔-马丁,54-55,老湖人,72,-1.0,38.7,0.381,4.9,12.8,-0.01,-1.0,-1.0,0.769,3.8,5.0,3.6,-1.0,-1.0,5.9,-1.0,-1.0,-1.0,3.1,13.6,-1.0,-1.0
Nathaniel Clifton,54-55,尼克斯,72,-1.0,33.2,0.386,5.0,12.9,-0.01,-1.0,-1.0,0.683,3.1,4.6,8.5,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,3.1,13.1,-1.0,-1.0
鲍比-温泽尔,54-55,皇家,72,-1.0,33.0,0.395,4.5,11.4,-0.01,-1.0,-1.0,0.786,4.1,5.2,5.2,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,2.3,13.1,-1.0,-1.0
杰克-科尔曼,54-55,皇家,72,-1.0,34.5,0.462,5.6,12.0,-0.01,-1.0,-1.0,0.678,1.7,2.5,10.1,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,2.8,12.8,-1.0,-1.0
鲍伯-戴维斯,54-55,皇家,72,-1.0,26.0,0.415,4.5,10.9,-0.01,-1.0,-1.0,0.751,3.1,4.1,2.8,-1.0,-1.0,4.9,-1.0,-1.0,-1.0,3.1,12.1,-1.0,-1.0
迈尔-哈特金斯,54-55,活塞,72,-1.0,39.7,0.378,4.7,12.5,-0.01,-1.0,-1.0,0.708,2.5,3.6,9.2,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,3.2,12.0,-1.0,-1.0
Chuck Share,54-55,老鹰,69,-1.0,24.4,0.407,3.4,8.4,-0.01,-1.0,-1.0,0.713,5.1,7.1,9.9,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,4.0,11.9,-1.0,-1.0
阿尔尼-李森,54-55,皇家,69,-1.0,28.6,0.371,3.8,10.1,-0.01,-1.0,-1.0,0.744,4.0,5.4,10.2,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,3.7,11.6,-1.0,-1.0
杰克-乔治,54-55,勇士,68,-1.0,36.5,0.385,4.3,11.1,-0.01,-1.0,-1.0,0.66,2.8,4.3,4.4,-1.0,-1.0,5.3,-1.0,-1.0,-1.0,2.8,11.4,-1.0,-1.0
里德-罗查,54-55,国民,72,-1.0,34.3,0.368,4.1,11.1,-0.01,-1.0,-1.0,0.782,3.1,3.9,6.8,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,3.4,11.3,-1.0,-1.0
马克斯尔-扎斯洛夫斯基,54-55,活塞,70,-1.0,26.6,0.328,3.8,11.7,-0.01,-1.0,-1.0,0.702,3.5,5.0,2.7,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,1.9,11.2,-1.0,-1.0
弗兰克-拉姆西,54-55,凯尔特,64,-1.0,27.4,0.399,3.7,9.3,-0.01,-1.0,-1.0,0.755,3.8,5.0,6.3,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,3.9,11.2,-1.0,-1.0
怀特伊-斯库克,54-55,老湖人,72,-1.0,32.8,0.395,4.6,11.6,-0.01,-1.0,-1.0,0.806,1.7,2.2,4.2,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,3.7,10.9,-1.0,-1.0
吉姆-波拉德,54-55,老湖人,63,-1.0,31.1,0.354,4.2,11.9,-0.01,-1.0,-1.0,0.812,2.4,3.0,7.3,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,2.3,10.8,-1.0,-1.0
里德-科尔,54-55,国民,72,-1.0,21.2,0.419,4.2,10.0,-0.01,-1.0,-1.0,0.682,2.1,3.1,6.6,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,2.3,10.5,-1.0,-1.0
唐-巴克斯代尔,54-55,凯尔特,72,-1.0,24.9,0.382,3.7,9.7,-0.01,-1.0,-1.0,0.651,3.1,4.7,7.6,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,3.1,10.5,-1.0,-1.0
迪克-施尼特凯,54-55,老湖人,72,-1.0,25.0,0.388,3.1,8.1,-0.01,-1.0,-1.0,0.823,4.1,5.0,4.8,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,3.2,10.4,-1.0,-1.0
厄尔-洛依德,54-55,国民,72,-1.0,30.7,0.365,4.0,10.9,-0.01,-1.0,-1.0,0.75,2.2,2.9,7.7,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,3.9,10.2,-1.0,-1.0
鲍伯-哈里森,54-55,老鹰,72,-1.0,31.9,0.342,4.2,12.2,-0.01,-1.0,-1.0,0.681,1.8,2.6,3.1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,4.0,10.1,-1.0,-1.0
杰克-尼古拉斯,54-55,凯尔特,64,-1.0,29.8,0.38,3.9,10.3,-0.01,-1.0,-1.0,0.78,2.2,2.8,8.3,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,3.7,9.9,-1.0,-1.0
肯-麦克布莱德,54-55,老鹰,12,-1.0,20.8,0.327,4.0,12.3,-0.01,-1.0,-1.0,0.724,1.8,2.4,2.6,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.6,9.8,-1.0,-1.0
Frankie Brian,54-55,活塞,71,-1.0,19.5,0.38,3.3,8.8,-0.01,-1.0,-1.0,0.851,3.1,3.6,1.8,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,1.9,9.7,-1.0,-1.0
安迪-菲利浦,54-55,活塞,64,-1.0,36.4,0.371,3.2,8.5,-0.01,-1.0,-1.0,0.692,3.3,4.8,4.5,-1.0,-1.0,7.7,-1.0,-1.0,-1.0,2.6,9.6,-1.0,-1.0
康尼尔-西蒙斯,54-55,-1,36,-1.0,23.9,0.357,3.8,10.7,-0.01,-1.0,-1.0,0.632,2.0,3.2,6.1,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.0,9.6,-1.0,-1.0
欧迪-斯皮尔斯,54-55,皇家,71,-1.0,26.6,0.386,3.2,8.2,-0.01,-1.0,-1.0,0.812,3.1,3.8,4.2,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,3.5,9.5,-1.0,-1.0
迪克-马克圭尔,54-55,尼克斯,71,-1.0,32.5,0.389,3.2,8.2,-0.01,-1.0,-1.0,0.644,2.7,4.3,4.5,-1.0,-1.0,7.6,-1.0,-1.0,-1.0,2.0,9.1,-1.0,-1.0
杰克-麦克马洪,54-55,皇家,72,-1.0,25.1,0.348,3.5,10.0,-0.01,-1.0,-1.0,0.636,2.0,3.1,2.9,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,2.5,9.0,-1.0,-1.0
乔治-金,54-55,国民,67,-1.0,30.1,0.377,3.4,9.0,-0.01,-1.0,-1.0,0.611,2.1,3.4,3.4,-1.0,-1.0,4.9,-1.0,-1.0,-1.0,2.2,8.9,-1.0,-1.0
查克-库珀,54-55,老鹰,70,-1.0,25.0,0.339,2.8,8.1,-0.01,-1.0,-1.0,0.751,2.7,3.6,5.5,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.0,8.2,-1.0,-1.0
汤姆-马绍尔,54-55,皇家,72,-1.0,18.6,0.442,3.1,7.0,-0.01,-1.0,-1.0,0.675,1.8,2.7,3.6,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,1.4,8.0,-1.0,-1.0
迪克-罗森萨尔,54-55,活塞,67,-1.0,21.0,0.377,2.9,7.8,-0.01,-1.0,-1.0,0.718,1.9,2.7,4.5,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,2.7,7.8,-1.0,-1.0
乔治-邓普斯,54-55,勇士,48,-1.0,28.9,0.353,2.6,7.5,-0.01,-1.0,-1.0,0.695,2.0,2.9,4.9,-1.0,-1.0,3.6,-1.0,-1.0,-1.0,2.9,7.3,-1.0,-1.0
肯-穆雷,54-55,-1,66,-1.0,24.1,0.35,2.8,8.1,-0.01,-1.0,-1.0,0.76,1.5,2.0,2.7,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,1.9,7.2,-1.0,-1.0
Billy Kenville,54-55,国民,70,-1.0,19.7,0.357,2.5,6.9,-0.01,-1.0,-1.0,0.766,2.2,2.9,3.5,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,1.9,7.1,-1.0,-1.0
鲍伯-霍伯雷葛斯,54-55,-1,64,-1.0,20.7,0.383,2.3,6.0,-0.01,-1.0,-1.0,0.709,2.0,2.8,4.6,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,2.8,6.6,-1.0,-1.0
比尔-卡尔霍恩,54-55,老鹰,69,-1.0,30.6,0.3,2.1,7.0,-0.01,-1.0,-1.0,0.703,2.4,3.4,4.2,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,2.6,6.6,-1.0,-1.0
Zeke Zawoluk,54-55,勇士,67,-1.0,16.7,0.368,2.1,5.6,-0.01,-1.0,-1.0,0.779,2.3,3.0,3.8,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,2.2,6.4,-1.0,-1.0
鲍伯-布兰努姆,54-55,凯尔特,71,-1.0,22.9,0.378,2.5,6.5,-0.01,-1.0,-1.0,0.709,1.3,1.8,6.9,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,3.3,6.2,-1.0,-1.0
拉里·科斯特洛,54-55,勇士,19,-1.0,24.4,0.331,2.4,7.3,-0.01,-1.0,-1.0,0.813,1.4,1.7,2.6,-1.0,-1.0,4.1,-1.0,-1.0,-1.0,1.9,6.2,-1.0,-1.0
阿特-斯波尔斯特拉,54-55,皇家,70,-1.0,16.1,0.398,2.3,5.7,-0.01,-1.0,-1.0,0.692,1.5,2.2,4.1,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.4,6.1,-1.0,-1.0
卢-希区,54-55,-1,74,-1.0,24.0,0.4,2.3,5.6,-0.01,-1.0,-1.0,0.68,1.6,2.3,5.9,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,1.5,6.1,-1.0,-1.0
唐-亨里克森,54-55,-1,70,-1.0,23.8,0.342,2.0,5.8,-0.01,-1.0,-1.0,0.703,2.0,2.8,6.9,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.7,5.9,-1.0,-1.0
迪克-法利,54-55,国民,69,-1.0,16.1,0.385,2.0,5.1,-0.01,-1.0,-1.0,0.677,2.0,2.9,2.4,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.1,5.9,-1.0,-1.0
艾利克斯-汉纳姆,54-55,老鹰,53,-1.0,20.5,0.352,2.4,6.8,-0.01,-1.0,-1.0,0.57,1.2,2.0,4.6,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.9,5.9,-1.0,-1.0
Monk Meineke,54-55,活塞,68,-1.0,15.1,0.372,2.0,5.4,-0.01,-1.0,-1.0,0.7,1.8,2.5,3.6,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.3,5.8,-1.0,-1.0
罗伦-汉斯,54-55,子弹,13,-1.0,13.7,0.448,2.3,5.2,-0.01,-1.0,-1.0,0.52,1.0,1.9,1.2,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,1.5,5.6,-1.0,-1.0
吉姆-塔克,54-55,国民,20,-1.0,14.4,0.336,2.0,5.8,-0.01,-1.0,-1.0,0.711,1.4,1.9,4.9,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.5,5.3,-1.0,-1.0
Paul Hoffman,54-55,-1,38,-1.0,17.6,0.301,1.7,5.7,-0.01,-1.0,-1.0,0.688,1.7,2.4,3.3,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,2.4,5.1,-1.0,-1.0
卡尔-克里斯滕森,54-55,皇家,71,-1.0,17.0,0.374,1.6,4.3,-0.01,-1.0,-1.0,0.602,1.7,2.9,5.5,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,2.5,5.0,-1.0,-1.0
艾德-卡拉法特,54-55,老湖人,72,-1.0,15.3,0.315,1.6,5.2,-0.01,-1.0,-1.0,0.661,1.5,2.3,4.4,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.8,4.8,-1.0,-1.0
丹尼-分恩,54-55,勇士,43,-1.0,19.1,0.291,1.8,6.2,-0.01,-1.0,-1.0,0.616,1.2,2.0,3.7,-1.0,-1.0,3.6,-1.0,-1.0,-1.0,2.7,4.8,-1.0,-1.0
杰克-摩尔,54-55,-1,23,-1.0,16.3,0.383,1.9,5.0,-0.01,-1.0,-1.0,0.468,1.0,2.0,4.6,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.7,4.8,-1.0,-1.0
托格奥-帕拉齐,54-55,凯尔特,53,-1.0,9.5,0.399,1.9,4.8,-0.01,-1.0,-1.0,0.75,0.8,1.1,2.8,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.1,4.7,-1.0,-1.0
吉姆-霍尔斯滕,54-55,老湖人,62,-1.0,15.8,0.324,1.7,5.3,-0.01,-1.0,-1.0,0.713,1.1,1.5,3.3,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,1.7,4.5,-1.0,-1.0
Pep Saul,54-55,老鹰,65,-1.0,17.5,0.317,1.5,4.7,-0.01,-1.0,-1.0,0.772,1.5,1.9,2.1,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,1.9,4.4,-1.0,-1.0
Red Morrison,54-55,凯尔特,71,-1.0,17.3,0.423,1.7,4.0,-0.01,-1.0,-1.0,0.626,1.0,1.6,6.4,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,3.1,4.4,-1.0,-1.0
Jack Turner_,54-55,尼克斯,65,-1.0,14.2,0.36,1.7,4.7,-0.01,-1.0,-1.0,0.789,0.9,1.2,2.4,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,1.2,4.3,-1.0,-1.0
杰纳-苏,54-55,-1,62,-1.0,15.3,0.346,1.6,4.7,-0.01,-1.0,-1.0,0.756,1.0,1.3,2.5,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.0,4.2,-1.0,-1.0
鲍伯-皮特森,54-55,尼克斯,37,-1.0,13.6,0.367,1.7,4.6,-0.01,-1.0,-1.0,0.667,0.8,1.2,4.2,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.2,4.2,-1.0,-1.0
鲍伯-卡尼,54-55,老湖人,19,-1.0,12.8,0.375,1.3,3.4,-0.01,-1.0,-1.0,0.525,1.1,2.1,2.4,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.9,3.6,-1.0,-1.0
艾尔-罗杰斯,54-55,-1,17,-1.0,11.8,0.377,1.4,3.6,-0.01,-1.0,-1.0,0.625,0.9,1.4,1.4,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.2,3.6,-1.0,-1.0
Fred Scolari,54-55,凯尔特,59,-1.0,10.5,0.305,1.3,4.2,-0.01,-1.0,-1.0,0.796,0.7,0.8,1.3,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,1.3,3.2,-1.0,-1.0
伯特-库克,54-55,尼克斯,37,-1.0,11.5,0.316,1.1,3.6,-0.01,-1.0,-1.0,0.68,0.9,1.4,1.9,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,1.1,3.2,-1.0,-1.0
沃利-奥斯特科恩,54-55,国民,19,-1.0,15.1,0.206,1.1,5.1,-0.01,-1.0,-1.0,0.5,0.8,1.7,3.7,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,1.7,2.9,-1.0,-1.0
吉姆-尼尔,54-55,子弹,13,-1.0,14.9,0.203,0.9,4.5,-0.01,-1.0,-1.0,0.667,1.1,1.6,3.6,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.7,2.9,-1.0,-1.0
沃尔特-戴维斯,54-55,勇士,61,-1.0,12.6,0.385,1.1,3.0,-0.01,-1.0,-1.0,0.729,0.6,0.8,3.4,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.6,2.9,-1.0,-1.0
吉姆-弗里切,54-55,活塞,16,-1.0,9.4,0.333,1.0,3.0,-0.01,-1.0,-1.0,0.813,0.8,1.0,2.0,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.8,2.8,-1.0,-1.0
Bobby Watson,54-55,-1,63,-1.0,11.1,0.323,1.1,3.5,-0.01,-1.0,-1.0,0.689,0.5,0.7,1.4,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,1.1,2.8,-1.0,-1.0
唐-山德拉奇,54-55,老湖人,45,-1.0,9.0,0.248,0.7,3.0,-0.01,-1.0,-1.0,0.658,1.1,1.6,1.2,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.3,2.5,-1.0,-1.0
保罗-沃尔瑟,54-55,活塞,68,-1.0,12.1,0.348,0.8,2.4,-0.01,-1.0,-1.0,0.614,0.8,1.3,2.3,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,1.7,2.4,-1.0,-1.0
Alfred McGuire,54-55,子弹,10,-1.0,9.8,0.281,0.9,3.2,-0.01,-1.0,-1.0,0.714,0.5,0.7,0.9,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.5,2.3,-1.0,-1.0
丹-金,54-55,子弹,12,-1.0,8.6,0.318,0.6,1.8,-0.01,-1.0,-1.0,0.5,0.4,0.8,2.1,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,0.4,1.6,-1.0,-1.0
汤姆-布伦南,54-55,勇士,11,-1.0,4.7,0.455,0.5,1.0,-0.01,-1.0,-1.0,-0.01,0.0,0.0,0.5,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,0.5,0.9,-1.0,-1.0
