球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
卡尔-马龙,01-02,爵士,80,80,38.0,0.454,7.9,17.5,0.36,0.1,0.3,0.797,6.4,8.0,8.6,1.8,6.8,4.3,1.9,0.7,3.3,2.9,22.4,43,37
安托万-沃克,01-02,凯尔特,81,81,42.0,0.394,8.2,20.9,0.344,2.7,8.0,0.741,3.0,4.0,8.8,1.9,7.0,5.0,1.5,0.5,3.1,2.9,22.1,48,33
加里-佩顿,01-02,超音速,82,82,40.3,0.467,9.0,19.2,0.314,0.9,2.9,0.797,3.3,4.1,4.8,1.0,3.9,9.0,1.6,0.3,2.5,2.2,22.1,45,37
雷-阿伦,01-02,雄鹿,69,68,36.6,0.462,7.7,16.6,0.434,3.3,7.7,0.873,3.1,3.6,4.5,1.2,3.3,3.9,1.3,0.3,2.3,2.3,21.8,35,34
卡蒂诺-莫布里,01-02,火箭,74,74,42.1,0.438,8.0,18.4,0.395,2.0,5.1,0.85,3.6,4.2,4.1,0.9,3.2,2.5,1.5,0.5,2.4,2.6,21.7,28,46
史蒂夫-弗朗西斯,01-02,火箭,57,56,41.1,0.417,7.4,17.7,0.324,1.2,3.7,0.773,5.7,7.4,7.0,1.8,5.2,6.4,1.2,0.4,3.9,3.0,21.6,26,31
贾马尔-马什本,01-02,黄蜂,40,40,40.0,0.407,7.6,18.6,0.366,1.0,2.8,0.876,5.3,6.0,6.1,0.8,5.3,4.3,1.1,0.2,2.8,2.0,21.5,23,17
杰里-斯塔克豪斯,01-02,活塞,76,76,35.3,0.397,6.9,17.4,0.287,1.1,3.9,0.858,6.5,7.6,4.1,1.0,3.1,5.3,1.0,0.5,3.5,2.1,21.4,45,31
谢里夫-阿布杜-拉希姆,01-02,老鹰,77,77,38.7,0.461,7.8,16.8,0.3,0.3,0.9,0.801,5.4,6.8,9.0,2.6,6.5,3.1,1.3,1.1,3.2,2.8,21.2,32,45
佩贾-斯托亚科维奇,01-02,国王,71,71,37.3,0.484,7.7,15.9,0.416,1.8,4.4,0.876,4.0,4.5,5.3,1.0,4.2,2.5,1.1,0.2,2.0,1.7,21.2,52,19
凯文-加内特,01-02,森林狼,81,81,39.2,0.47,8.1,17.3,0.319,0.5,1.4,0.801,4.4,5.5,12.1,3.0,9.1,5.2,1.2,1.6,2.8,2.3,21.2,49,32
格伦-罗宾逊,01-02,雄鹿,66,63,35.5,0.467,8.1,17.4,0.326,0.9,2.7,0.837,3.6,4.3,6.2,1.1,5.1,2.5,1.5,0.6,2.6,2.6,20.7,33,33
迈克尔-芬利,01-02,独行侠,69,69,39.9,0.463,8.2,17.8,0.339,1.1,3.2,0.837,3.0,3.6,5.2,1.3,3.9,3.3,0.9,0.4,1.7,2.1,20.6,45,24
杰伦-罗斯,01-02,-1,83,83,38.0,0.455,8.0,17.6,0.362,1.1,3.0,0.839,3.4,4.0,4.5,0.5,4.0,4.3,0.9,0.5,2.4,3.0,20.4,35,48
斯蒂芬-马布里,01-02,太阳,82,80,38.9,0.442,7.6,17.2,0.286,0.9,3.0,0.781,4.3,5.5,3.2,0.9,2.3,8.1,0.9,0.2,3.5,2.3,20.4,36,46
阿兰-休斯顿,01-02,尼克斯,77,77,37.8,0.437,7.4,16.9,0.393,1.8,4.5,0.87,3.8,4.4,3.3,0.5,2.8,2.5,0.7,0.1,2.2,2.4,20.4,28,49
理查德-汉密尔顿,01-02,奇才,63,57,35.0,0.435,7.5,17.2,0.381,0.3,0.7,0.89,4.8,5.3,3.4,1.2,2.3,2.7,0.6,0.2,2.1,2.2,20.0,27,36
安托万-贾米森,01-02,勇士,82,82,37.0,0.447,7.5,16.8,0.324,0.8,2.6,0.734,3.9,5.4,6.8,2.6,4.2,2.0,0.9,0.5,2.0,2.3,19.7,21,61
萨姆-卡塞尔,01-02,雄鹿,74,73,35.2,0.463,7.5,16.2,0.348,1.0,2.8,0.86,3.8,4.4,4.2,0.7,3.5,6.7,1.2,0.2,2.4,2.8,19.7,39,35
拉特里尔-斯普雷威尔,01-02,尼克斯,81,81,41.1,0.404,7.1,17.5,0.36,1.8,5.0,0.821,3.5,4.3,3.7,0.7,3.0,3.9,1.2,0.2,2.8,2.0,19.4,29,52
杰森-特里,01-02,老鹰,78,78,38.0,0.43,6.7,15.6,0.387,2.2,5.7,0.835,3.6,4.4,3.5,0.5,2.9,5.7,1.8,0.2,2.3,2.0,19.3,33,45
拉希德-华莱士,01-02,开拓者,79,79,37.5,0.469,7.6,16.3,0.36,1.4,4.0,0.734,2.5,3.5,8.2,1.7,6.4,1.9,1.3,1.3,1.7,2.7,19.3,49,30
肖恩-马里昂,01-02,太阳,81,81,38.4,0.469,8.1,17.2,0.393,0.6,1.5,0.845,2.4,2.8,9.9,2.6,7.3,2.0,1.8,1.1,1.8,2.6,19.1,36,45
杰梅因-奥尼尔,01-02,步行者,72,72,37.6,0.479,7.5,15.7,0.071,0.0,0.2,0.688,3.9,5.7,10.5,2.6,7.9,1.6,0.6,2.3,2.4,3.7,19.0,40,32
沃利-斯泽比亚克,01-02,森林狼,82,82,38.0,0.507,7.4,14.6,0.455,1.1,2.3,0.831,2.8,3.3,4.8,1.5,3.3,3.1,0.8,0.3,2.2,2.3,18.7,50,32
尼克-范埃克塞尔,01-02,-1,72,46,34.7,0.409,7.0,17.0,0.34,1.7,4.9,0.801,2.8,3.5,3.5,0.4,3.1,6.6,0.6,0.2,2.2,1.4,18.4,33,39
埃迪-琼斯,01-02,热火,81,81,39.0,0.432,6.4,14.8,0.39,1.8,4.7,0.837,3.7,4.4,4.7,0.8,3.9,3.2,1.4,1.0,1.8,3.2,18.3,36,45
埃尔顿-布兰德,01-02,快船,80,80,37.8,0.527,6.7,12.6,-0.01,0.0,0.0,0.742,4.9,6.6,11.6,5.0,6.6,2.4,1.0,2.0,2.2,3.2,18.2,38,42
拜伦-戴维斯,01-02,黄蜂,82,82,40.5,0.417,6.8,16.4,0.356,2.1,5.8,0.58,2.4,4.1,4.3,1.1,3.1,8.5,2.1,0.6,3.0,2.9,18.1,44,38
史蒂夫-纳什,01-02,独行侠,82,82,34.6,0.483,6.4,13.3,0.455,1.9,4.2,0.887,3.2,3.6,3.1,0.6,2.5,7.7,0.6,0.0,2.8,2.0,17.9,57,25
保罗-加索尔,01-02,灰熊,82,79,36.7,0.518,6.7,13.0,0.2,0.0,0.1,0.709,4.1,5.8,8.9,2.9,6.0,2.7,0.5,2.1,2.7,2.4,17.6,23,59
邦奇-威尔斯,01-02,开拓者,74,69,31.7,0.469,6.6,14.0,0.384,0.9,2.3,0.741,2.9,3.9,6.0,1.6,4.4,2.8,1.5,0.3,2.6,2.8,17.0,44,30
拉沙德-刘易斯,01-02,超音速,71,70,36.4,0.468,6.4,13.7,0.389,1.7,4.5,0.81,2.3,2.8,7.0,2.0,5.1,1.7,1.5,0.6,1.4,2.5,16.8,40,31
格兰特-希尔,01-02,魔术,14,14,36.6,0.426,5.9,13.9,0.0,0.0,0.1,0.863,4.9,5.7,8.9,2.1,6.9,4.6,0.6,0.3,2.6,2.9,16.8,7,7
拉蒙德-穆雷,01-02,骑士,71,68,32.6,0.436,6.1,13.9,0.424,1.4,3.4,0.817,3.0,3.7,5.2,1.1,4.1,2.2,1.0,0.6,2.0,2.1,16.6,26,45
雷吉-米勒,01-02,步行者,79,79,36.6,0.453,5.2,11.6,0.406,2.3,5.6,0.911,3.7,4.1,2.8,0.3,2.5,3.2,1.1,0.1,1.5,1.8,16.5,40,39
安德烈-米勒,01-02,骑士,81,81,37.3,0.454,5.9,12.9,0.253,0.3,1.1,0.817,4.5,5.5,4.7,1.3,3.3,10.9,1.6,0.4,3.0,2.8,16.5,29,52
阿朗佐-莫宁,01-02,热火,75,74,32.7,0.516,6.0,11.5,0.333,0.0,0.0,0.657,3.8,5.7,8.4,2.4,6.0,1.2,0.4,2.5,2.4,3.4,15.7,34,41
迈克-米勒,01-02,魔术,63,53,33.7,0.438,5.6,12.7,0.383,1.8,4.8,0.762,2.2,2.9,4.3,0.8,3.6,3.1,0.7,0.4,1.7,2.3,15.2,33,30
德里克-科尔曼,01-02,76人,58,58,35.9,0.45,5.7,12.7,0.337,0.5,1.4,0.815,3.2,3.9,8.8,2.9,5.9,1.7,0.7,0.9,2.1,2.7,15.1,29,29
维斯里-珀森,01-02,骑士,78,78,35.8,0.495,6.0,12.1,0.444,1.8,4.1,0.798,1.3,1.6,3.8,0.6,3.1,2.2,1.0,0.5,0.9,1.2,15.1,29,49
肯扬-马丁,01-02,篮网,73,73,34.3,0.463,6.1,13.2,0.224,0.2,0.9,0.678,2.5,3.7,5.3,1.5,3.8,2.6,1.2,1.7,2.4,3.6,14.9,46,27
唐耶尔-马绍尔,01-02,爵士,58,42,30.2,0.519,5.9,11.4,0.31,0.2,0.7,0.708,2.8,3.9,7.6,2.7,4.9,1.7,0.9,1.2,2.1,2.6,14.8,29,29
基斯-范霍恩,01-02,篮网,81,81,30.4,0.433,5.8,13.4,0.345,1.2,3.6,0.8,1.9,2.4,7.5,1.7,5.8,2.0,0.8,0.5,1.8,2.7,14.8,51,30
杰森-威廉姆斯,01-02,灰熊,65,65,34.4,0.382,5.8,15.2,0.295,2.0,6.6,0.792,1.2,1.6,3.0,0.3,2.7,8.0,1.7,0.1,3.3,1.6,14.8,21,44
杰森-基德,01-02,篮网,82,82,37.3,0.391,5.4,13.9,0.321,1.4,4.4,0.814,2.5,3.0,7.3,1.6,5.7,9.9,2.1,0.2,3.5,1.7,14.7,52,30
朱万-霍华德,01-02,-1,81,72,32.5,0.46,5.7,12.4,0.0,0.0,0.0,0.761,3.2,4.2,7.6,2.8,4.8,2.1,0.6,0.6,1.9,3.3,14.6,45,36
杰夫-麦金尼斯,01-02,快船,81,80,37.4,0.413,5.7,13.8,0.321,0.9,2.9,0.836,2.3,2.7,2.6,0.6,2.1,6.2,0.8,0.1,1.8,2.5,14.6,38,43
克里弗德-罗宾逊,01-02,活塞,80,80,35.7,0.425,5.7,13.4,0.378,1.4,3.8,0.694,1.8,2.6,4.8,1.0,3.8,2.5,1.1,1.2,1.9,3.0,14.6,49,31
安东尼奥-戴维斯,01-02,猛龙,77,77,38.7,0.426,5.3,12.5,0.0,0.0,0.0,0.818,3.8,4.6,9.6,3.3,6.3,2.0,0.7,1.1,2.1,2.9,14.5,41,36
肖恩-巴蒂尔,01-02,灰熊,78,78,39.7,0.429,5.3,12.3,0.373,1.3,3.5,0.7,2.5,3.6,5.4,2.3,3.1,2.8,1.6,1.0,2.0,2.8,14.4,23,55
杰森-理查德森,01-02,勇士,80,75,32.9,0.426,5.8,13.6,0.333,1.0,3.1,0.671,1.8,2.6,4.3,1.6,2.7,3.0,1.3,0.4,2.0,2.4,14.4,21,59
布伦特-巴里,01-02,超音速,81,81,37.5,0.508,5.0,9.8,0.424,2.0,4.8,0.846,2.4,2.9,5.4,0.7,4.7,5.3,1.8,0.5,2.0,2.2,14.4,44,37
大卫-韦斯利,01-02,黄蜂,67,63,37.1,0.4,5.4,13.6,0.332,1.3,3.8,0.734,2.1,2.8,2.1,0.7,1.5,3.5,1.1,0.2,1.8,2.2,14.2,36,31
肯尼-托马斯,01-02,火箭,72,71,34.5,0.478,5.5,11.5,0.0,0.0,0.2,0.664,3.1,4.7,7.2,2.2,5.0,1.9,1.2,0.9,2.0,2.7,14.1,25,47
文-贝克,01-02,超音速,55,41,31.1,0.485,5.7,11.8,0.125,0.0,0.1,0.633,2.6,4.1,6.4,3.1,3.3,1.3,0.4,0.7,2.3,3.6,14.1,26,29
莫里斯-皮特森,01-02,猛龙,63,56,31.6,0.438,5.3,12.2,0.364,1.3,3.7,0.751,2.0,2.7,3.5,1.4,2.1,2.4,1.2,0.2,1.4,2.8,14.0,30,33
埃尔登-坎贝尔,01-02,黄蜂,77,74,28.0,0.484,5.0,10.3,0.0,0.0,0.0,0.797,4.0,5.0,6.9,1.7,5.2,1.3,0.8,1.8,1.8,3.4,13.9,41,36
科特-托马斯,01-02,尼克斯,82,82,33.8,0.494,5.6,11.4,0.167,0.0,0.1,0.815,2.6,3.2,9.1,2.6,6.5,1.1,0.9,1.0,1.9,4.2,13.9,30,52
罗恩-默塞尔,01-02,-1,53,41,32.4,0.397,5.9,14.8,0.29,0.3,1.2,0.798,1.8,2.2,3.4,0.9,2.4,2.4,0.6,0.2,1.7,2.0,13.9,14,39
迈克-毕比,01-02,国王,80,80,33.2,0.453,5.6,12.3,0.37,0.6,1.7,0.803,1.9,2.4,2.8,0.5,2.3,5.0,1.1,0.2,1.7,1.7,13.7,59,21
科利斯-威廉姆斯,01-02,活塞,78,7,21.8,0.51,5.3,10.3,0.2,0.0,0.1,0.805,3.1,3.8,4.1,1.5,2.6,1.2,0.6,0.3,1.8,2.9,13.6,47,31
布拉德-米勒,01-02,-1,76,75,29.8,0.499,4.8,9.6,0.429,0.0,0.1,0.775,3.9,5.0,8.2,3.3,4.9,2.0,1.0,0.5,1.5,3.2,13.6,28,48
达蒙-斯塔德迈尔,01-02,开拓者,75,70,37.3,0.402,4.9,12.2,0.353,1.4,3.9,0.888,2.3,2.6,3.9,1.0,2.9,6.5,0.9,0.1,2.0,2.0,13.5,45,30
里夫-拉弗伦茨,01-02,-1,78,76,31.5,0.458,5.4,11.8,0.388,1.3,3.4,0.695,1.3,1.9,7.4,2.3,5.2,1.1,0.7,2.7,1.2,3.6,13.5,35,43
科瑞-基德尔斯,01-02,篮网,82,82,31.7,0.466,5.3,11.5,0.405,1.2,3.0,0.744,1.6,2.1,3.4,0.8,2.5,2.6,1.6,0.4,1.3,1.3,13.4,52,30
约翰-斯托克顿,01-02,爵士,82,82,31.3,0.517,4.9,9.5,0.321,0.3,1.0,0.857,3.4,3.9,3.2,0.7,2.5,8.2,1.9,0.3,2.5,2.5,13.4,44,38
昆廷-理查德森,01-02,快船,81,0,26.6,0.432,4.9,11.4,0.381,1.6,4.3,0.765,1.8,2.3,4.1,1.4,2.7,1.6,1.0,0.3,1.3,1.8,13.3,38,43
梅塔-沃尔德皮斯,01-02,-1,55,50,29.9,0.423,4.9,11.6,0.312,1.0,3.1,0.667,2.5,3.7,4.9,1.3,3.6,2.3,2.6,0.7,2.1,3.9,13.2,24,31
艾尔-哈灵顿,01-02,步行者,44,1,29.8,0.475,5.2,11.0,0.333,0.0,0.1,0.799,2.6,3.3,6.3,2.2,4.1,1.2,0.9,0.5,1.8,3.8,13.1,22,22
拉玛尔-奥多姆,01-02,快船,29,25,34.4,0.419,5.2,12.4,0.19,0.6,2.9,0.656,2.1,3.2,6.1,1.1,5.0,5.9,0.8,1.2,3.3,3.1,13.1,14,15
昌西-比卢普斯,01-02,森林狼,82,54,28.7,0.423,4.2,10.0,0.394,1.5,3.8,0.885,2.5,2.9,2.8,0.4,2.3,5.5,0.8,0.2,1.7,2.1,12.5,50,32
德斯蒙德-梅森,01-02,超音速,75,20,32.3,0.464,4.8,10.3,0.271,0.2,0.8,0.848,2.7,3.2,4.7,1.2,3.5,1.4,0.9,0.4,1.4,2.3,12.4,44,31
特里尔-布兰登,01-02,森林狼,32,28,30.1,0.425,4.8,11.4,0.174,0.1,0.7,0.988,2.6,2.6,2.9,0.5,2.4,8.3,1.6,0.2,1.3,1.5,12.4,20,12
达雷尔-阿姆斯特朗,01-02,魔术,82,79,33.3,0.419,4.2,10.1,0.349,1.7,4.9,0.888,2.2,2.5,3.9,1.0,2.9,5.5,1.9,0.1,2.1,2.0,12.4,44,38
马库斯-费泽尔,01-02,公牛,76,20,25.8,0.438,4.9,11.2,0.171,0.1,0.5,0.668,2.5,3.7,5.6,1.7,3.9,1.6,0.6,0.3,1.7,2.4,12.3,19,57
拉里-休斯,01-02,勇士,73,56,28.1,0.423,4.7,11.1,0.194,0.2,1.3,0.737,2.6,3.5,3.4,1.1,2.2,4.3,1.5,0.3,2.3,2.1,12.3,17,56
阿隆-麦基,01-02,76人,48,16,30.6,0.449,4.6,10.2,0.398,1.1,2.7,0.787,2.0,2.5,4.0,0.5,3.5,3.7,1.2,0.3,1.9,1.5,12.2,26,22
大卫-罗宾逊,01-02,马刺,78,78,29.5,0.507,4.4,8.6,-0.01,0.0,0.0,0.681,3.4,5.1,8.3,2.4,5.8,1.2,1.1,1.8,1.3,2.5,12.2,55,23
查基-阿特金斯,01-02,活塞,79,63,28.9,0.466,4.7,10.0,0.411,1.7,4.3,0.692,1.1,1.5,2.0,0.4,1.6,3.3,0.9,0.1,1.6,2.2,12.1,49,30
埃里克-斯诺,01-02,76人,61,61,36.5,0.442,4.5,10.2,0.111,0.0,0.4,0.806,3.0,3.7,3.5,0.5,3.0,6.6,1.6,0.1,2.3,2.7,12.1,35,26
洛伦岑-怀特,01-02,灰熊,43,33,29.1,0.459,5.2,11.3,0.0,0.0,0.0,0.569,1.6,2.9,9.4,3.0,6.4,1.0,0.7,0.5,1.7,2.9,12.0,10,33
道格-克里斯蒂,01-02,国王,81,81,34.5,0.46,4.2,9.1,0.352,1.1,3.2,0.851,2.5,3.0,4.6,0.9,3.7,4.2,2.0,0.3,2.0,2.6,12.0,60,21
安芬尼-哈达威,01-02,太阳,80,56,30.8,0.418,4.9,11.6,0.277,0.3,1.0,0.81,2.0,2.4,4.4,1.2,3.2,4.1,1.5,0.4,2.4,2.3,12.0,35,45
罗德尼-罗杰斯,01-02,-1,77,8,24.4,0.471,4.6,9.8,0.374,1.1,3.1,0.785,1.5,1.9,4.5,1.7,2.8,1.5,0.9,0.4,1.4,2.9,11.9,42,35
阿尔文-威廉姆斯,01-02,猛龙,82,82,35.7,0.415,4.9,11.8,0.321,0.8,2.4,0.736,1.3,1.7,3.4,0.7,2.7,5.7,1.6,0.3,1.8,2.3,11.8,42,40
马特-哈普林,01-02,76人,81,81,31.4,0.461,4.8,10.3,0.304,0.3,0.9,0.743,2.0,2.7,7.1,2.5,4.6,1.3,0.9,0.1,1.6,2.5,11.8,43,38
斯特罗迈尔-斯威夫特,01-02,灰熊,68,14,26.5,0.48,4.3,9.0,0.0,0.0,0.0,0.711,3.2,4.5,6.3,2.4,4.0,0.7,0.8,1.7,1.8,2.6,11.8,19,49
蒂姆-托马斯,01-02,雄鹿,74,22,26.9,0.42,4.3,10.2,0.326,1.3,3.9,0.793,1.9,2.4,4.1,0.9,3.2,1.4,0.9,0.4,1.7,2.7,11.7,38,36
特洛伊-哈德森,01-02,魔术,81,4,22.9,0.434,4.4,10.1,0.353,0.8,2.3,0.876,2.2,2.5,1.8,0.4,1.4,3.1,0.7,0.1,2.0,1.5,11.7,43,38
里基-戴维斯,01-02,骑士,82,8,23.8,0.481,4.6,9.5,0.314,0.1,0.4,0.79,2.4,3.0,3.0,0.8,2.2,2.2,0.8,0.3,1.8,1.8,11.7,29,53
史蒂夫-史密斯,01-02,马刺,77,76,28.7,0.455,4.0,8.9,0.472,1.5,3.2,0.878,2.1,2.4,2.5,0.6,1.9,2.0,0.7,0.2,1.4,2.1,11.6,53,24
迪坎贝-穆托姆博,01-02,76人,80,80,36.3,0.501,4.0,8.0,-0.01,0.0,0.0,0.764,3.5,4.6,10.8,3.2,7.6,1.0,0.4,2.4,2.0,3.0,11.5,43,37
沃尚-莱纳德,01-02,掘金,71,19,23.5,0.41,4.4,10.8,0.371,1.3,3.4,0.783,1.3,1.7,2.6,0.5,2.0,1.8,0.8,0.4,1.3,1.5,11.5,21,50
迈克尔-里德,01-02,雄鹿,67,8,21.1,0.483,4.4,9.1,0.444,1.3,3.0,0.791,1.4,1.7,3.3,1.1,2.2,1.4,0.6,0.1,0.9,1.4,11.4,35,32
科里-马盖蒂,01-02,快船,63,52,25.6,0.443,3.7,8.4,0.331,0.7,2.2,0.801,3.2,4.0,3.7,0.9,2.8,1.8,0.7,0.3,1.8,2.5,11.4,29,34
安东尼奥-麦克戴斯,01-02,掘金,10,10,23.6,0.573,4.3,7.5,-0.01,0.0,0.0,0.818,2.7,3.3,5.5,1.8,3.7,1.8,1.0,0.8,2.0,2.0,11.3,3,7
基翁-克拉克,01-02,猛龙,81,31,27.0,0.49,4.7,9.6,0.0,0.0,0.1,0.674,1.9,2.8,7.4,2.2,5.2,1.1,0.7,1.5,1.7,3.2,11.3,41,40
德里克-费舍尔,01-02,湖人,70,34,28.2,0.411,3.9,9.5,0.413,2.1,5.0,0.847,1.3,1.6,2.1,0.2,1.9,2.6,0.9,0.1,0.9,1.7,11.2,47,23
丹尼-福特森,01-02,勇士,77,76,28.8,0.428,4.0,9.4,0.25,0.0,0.1,0.795,3.2,4.0,11.7,3.8,7.9,1.6,0.6,0.2,2.1,3.3,11.2,20,57
鲁本-帕特森,01-02,开拓者,75,14,23.5,0.515,4.3,8.3,0.25,0.1,0.5,0.701,2.6,3.7,4.0,2.1,1.9,1.4,1.1,0.5,1.5,1.9,11.2,46,29
扎诸纳斯-伊尔戈斯卡斯,01-02,骑士,62,23,21.4,0.425,3.9,9.1,0.0,0.0,0.1,0.754,3.4,4.5,5.4,2.2,3.2,1.1,0.3,1.4,1.5,3.0,11.1,23,39
马库斯-坎比,01-02,尼克斯,29,29,34.7,0.448,4.5,10.0,0.0,0.0,0.0,0.626,2.1,3.4,11.1,3.1,8.0,1.1,1.2,1.7,1.4,3.7,11.1,11,18
维拉蒂-迪瓦茨,01-02,国王,80,80,30.3,0.472,4.2,9.0,0.231,0.0,0.2,0.615,2.6,4.3,8.4,2.6,5.8,3.7,1.0,1.2,2.0,2.9,11.1,59,21
迈克尔-奥洛沃坎迪,01-02,快船,80,79,32.1,0.433,4.8,11.1,-0.01,0.0,0.0,0.622,1.5,2.4,8.9,2.1,6.8,1.1,0.7,1.8,2.2,2.7,11.1,37,43
鲍比-杰克逊,01-02,国王,81,3,21.6,0.443,4.1,9.3,0.361,1.0,2.7,0.81,1.8,2.3,3.1,1.0,2.1,2.0,0.9,0.1,1.1,1.8,11.1,61,20
帕特-加里蒂,01-02,魔术,80,43,30.1,0.426,4.1,9.6,0.427,2.1,5.0,0.836,0.8,0.9,4.2,1.0,3.3,1.2,0.8,0.4,0.9,2.9,11.1,44,36
吉尔伯特-阿里纳斯,01-02,勇士,47,30,24.6,0.453,3.7,8.2,0.345,0.8,2.4,0.775,2.6,3.4,2.8,0.9,1.9,3.7,1.5,0.2,2.1,2.4,10.9,10,37
德里克-安德森,01-02,开拓者,70,27,26.6,0.404,3.5,8.7,0.373,1.2,3.3,0.856,2.5,3.0,2.7,0.7,2.0,3.1,1.0,0.1,1.2,1.6,10.8,45,25
李-耐龙,01-02,黄蜂,79,41,24.2,0.483,4.7,9.7,0.5,0.0,0.0,0.747,1.4,1.9,3.7,1.3,2.4,1.2,0.7,0.2,1.2,2.2,10.8,43,36
安德烈-基里连科,01-02,爵士,82,40,26.2,0.45,3.5,7.7,0.25,0.3,1.2,0.768,3.5,4.5,4.9,1.8,3.1,1.1,1.4,1.9,1.3,1.9,10.7,44,38
詹姆斯-波西,01-02,掘金,73,63,30.7,0.376,3.8,10.1,0.283,0.9,3.2,0.793,2.2,2.8,5.9,1.5,4.4,2.5,1.6,0.5,1.7,3.1,10.7,24,49
吉姆-杰克逊,01-02,热火,55,19,33.2,0.442,4.3,9.8,0.469,0.7,1.5,0.862,1.4,1.6,5.3,1.0,4.3,2.5,0.8,0.3,1.9,2.6,10.7,29,26
乔-史密斯,01-02,森林狼,72,63,26.7,0.511,4.1,8.1,0.667,0.0,0.0,0.83,2.4,2.9,6.3,2.1,4.2,1.1,0.5,0.8,1.2,3.5,10.7,42,30
斯科蒂-皮蓬,01-02,开拓者,62,60,32.2,0.411,4.0,9.7,0.305,0.9,2.9,0.774,1.8,2.4,5.2,1.2,3.9,5.9,1.6,0.6,2.8,2.6,10.6,39,23
罗德-斯特里克兰,01-02,热火,76,64,30.2,0.443,4.2,9.4,0.308,0.1,0.3,0.766,2.0,2.6,3.1,0.6,2.4,6.1,1.1,0.1,2.1,1.5,10.4,35,41
克里斯-惠特尼,01-02,奇才,82,81,26.5,0.418,3.3,8.0,0.406,1.6,3.9,0.88,1.9,2.1,1.9,0.1,1.7,3.8,0.9,0.1,1.0,2.2,10.2,37,45
希度-特科格鲁,01-02,国王,80,10,24.6,0.422,3.6,8.6,0.368,0.8,2.1,0.726,2.1,2.9,4.5,0.8,3.8,2.0,0.7,0.4,1.0,2.3,10.1,60,20
鲍勃-苏拉,01-02,勇士,78,5,22.8,0.424,3.2,7.6,0.316,0.5,1.7,0.72,3.0,4.2,3.3,1.1,2.1,3.5,1.1,0.2,1.7,2.1,10.0,20,58
托尼-库克奇,01-02,老鹰,59,9,25.3,0.419,3.6,8.5,0.31,0.9,2.9,0.712,1.8,2.6,3.7,0.7,3.0,3.6,0.8,0.3,1.9,1.5,9.9,26,33
康特尼-亚历山大,01-02,奇才,56,28,23.7,0.47,4.0,8.5,0.278,0.1,0.3,0.81,1.8,2.2,2.6,0.8,1.9,1.5,0.6,0.1,1.1,2.0,9.8,23,33
托德-麦克洛奇,01-02,篮网,62,61,24.2,0.531,4.0,7.5,-0.01,0.0,0.0,0.671,1.8,2.6,6.1,2.5,3.6,1.3,0.4,1.4,1.1,2.9,9.7,42,20
纳兹尔-穆罕穆德,01-02,老鹰,82,73,26.4,0.461,4.0,8.7,0.0,0.0,0.0,0.617,1.7,2.7,7.9,3.0,5.0,0.4,0.8,0.7,1.4,3.1,9.7,33,49
