球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
杰克-佩尔金顿,48-49,-1,54,-1.0,-1.0,0.412,3.6,8.7,-0.01,-1.0,-1.0,0.79,3.9,4.9,-1.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,4.0,11.1,-1.0,-1.0
Chick Reiser,48-49,子弹,57,-1.0,-1.0,0.335,3.8,11.5,-0.01,-1.0,-1.0,0.732,3.3,4.5,-1.0,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,3.5,11.0,-1.0,-1.0
阿瑞尔-马汉,48-49,轰炸机,55,-1.0,-1.0,0.317,3.7,11.8,-0.01,-1.0,-1.0,0.646,3.3,5.2,-1.0,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,2.4,10.8,-1.0,-1.0
布鲁斯-霍尔,48-49,-1,52,-1.0,-1.0,0.32,3.6,11.3,-0.01,-1.0,-1.0,0.754,3.3,4.4,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,2.2,10.5,-1.0,-1.0
里德-罗查,48-49,轰炸机,58,-1.0,-1.0,0.389,3.8,9.9,-0.01,-1.0,-1.0,0.768,2.8,3.6,-1.0,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,4.3,10.5,-1.0,-1.0
赫姆-沙埃弗,48-49,老湖人,58,-1.0,-1.0,0.374,3.7,9.9,-0.01,-1.0,-1.0,0.817,3.0,3.7,-1.0,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,2.1,10.4,-1.0,-1.0
Chick Halbert,48-49,-1,60,-1.0,-1.0,0.312,3.4,10.8,-0.01,-1.0,-1.0,0.62,3.6,5.8,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,2.9,10.3,-1.0,-1.0
杰纳-万斯,48-49,雄鹿,56,-1.0,-1.0,0.338,4.0,11.7,-0.01,-1.0,-1.0,0.724,2.3,3.2,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,3.9,10.3,-1.0,-1.0
鲍比-温泽尔,48-49,皇家,60,-1.0,-1.0,0.379,3.4,8.9,-0.01,-1.0,-1.0,0.823,3.5,4.2,-1.0,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,2.2,10.2,-1.0,-1.0
莱奥-默古斯,48-49,-1,52,-1.0,-1.0,0.338,3.3,9.8,-0.01,-1.0,-1.0,0.728,3.4,4.7,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.3,10.0,-1.0,-1.0
Blackie Towery,48-49,-1,60,-1.0,-1.0,0.263,3.4,12.9,-0.01,-1.0,-1.0,0.741,3.3,4.4,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,4.1,10.0,-1.0,-1.0
比尔-亨利,48-49,活塞,32,-1.0,-1.0,0.32,3.0,9.4,-0.01,-1.0,-1.0,0.616,3.9,6.3,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.4,9.9,-1.0,-1.0
艾德-迈肯,48-49,雄鹿,60,-1.0,-1.0,0.314,3.8,12.2,-0.01,-1.0,-1.0,0.743,2.3,3.1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.2,9.9,-1.0,-1.0
迈尔-里艾比,48-49,-1,43,-1.0,-1.0,0.292,4.0,13.7,-0.01,-1.0,-1.0,0.594,1.8,3.1,-1.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,2.6,9.8,-1.0,-1.0
乔治-诺斯特兰德,48-49,-1,60,-1.0,-1.0,0.326,3.5,10.9,-0.01,-1.0,-1.0,0.581,2.8,4.7,-1.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.7,9.8,-1.0,-1.0
查理-布莱克,48-49,-1,58,-1.0,-1.0,0.294,3.5,11.9,-0.01,-1.0,-1.0,0.553,2.8,5.0,-1.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,4.3,9.8,-1.0,-1.0
德米尔-奥康尼尔,48-49,凯尔特,21,-1.0,-1.0,0.276,4.1,15.0,-0.01,-1.0,-1.0,0.536,1.4,2.7,-1.0,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,1.9,9.7,-1.0,-1.0
厄尔尼-卡尔费里,48-49,蒸汽,59,-1.0,-1.0,0.313,3.7,11.8,-0.01,-1.0,-1.0,0.756,2.1,2.7,-1.0,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,3.1,9.4,-1.0,-1.0
约翰-曼肯,48-49,-1,57,-1.0,-1.0,0.259,3.8,14.6,-0.01,-1.0,-1.0,0.623,1.8,2.9,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.8,9.4,-1.0,-1.0
欧迪-斯皮尔斯,48-49,雄鹿,57,-1.0,-1.0,0.317,3.5,11.1,-0.01,-1.0,-1.0,0.665,2.3,3.5,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.5,9.3,-1.0,-1.0
乔治-格拉迈克,48-49,喷气机,11,-1.0,-1.0,0.248,2.7,11.0,-0.01,-1.0,-1.0,0.764,3.8,5.0,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.5,9.3,-1.0,-1.0
唐-Carlson,48-49,老湖人,55,-1.0,-1.0,0.334,3.8,11.5,-0.01,-1.0,-1.0,0.662,1.6,2.4,-1.0,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,3.3,9.2,-1.0,-1.0
沃尔特-科克,48-49,-1,49,-1.0,-1.0,0.345,2.9,8.3,-0.01,-1.0,-1.0,0.723,3.4,4.7,-1.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,2.6,9.1,-1.0,-1.0
里德-霍兹曼,48-49,皇家,60,-1.0,-1.0,0.326,3.8,11.5,-0.01,-1.0,-1.0,0.611,1.6,2.6,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,1.6,9.1,-1.0,-1.0
Hal Tidrick,48-49,-1,61,-1.0,-1.0,0.315,3.2,10.1,-0.01,-1.0,-1.0,0.8,2.7,3.4,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.1,9.0,-1.0,-1.0
鲍伯-塔夫,48-49,活塞,53,-1.0,-1.0,0.277,3.5,12.5,-0.01,-1.0,-1.0,0.725,1.9,2.6,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,1.9,8.8,-1.0,-1.0
Bulbs Ehlers,48-49,凯尔特,59,-1.0,-1.0,0.312,3.1,9.9,-0.01,-1.0,-1.0,0.667,2.5,3.8,-1.0,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,2.0,8.7,-1.0,-1.0
杰纳-斯塔姆普,48-49,凯尔特,56,-1.0,-1.0,0.333,3.4,10.4,-0.01,-1.0,-1.0,0.713,1.6,2.3,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.8,8.5,-1.0,-1.0
阿尔尼-约翰逊,48-49,皇家,60,-1.0,-1.0,0.416,2.6,6.3,-0.01,-1.0,-1.0,0.701,3.3,4.7,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,4.1,8.5,-1.0,-1.0
Sid Tanenbaum,48-49,-1,46,-1.0,-1.0,0.291,3.2,10.9,-0.01,-1.0,-1.0,0.825,2.2,2.6,-1.0,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,1.6,8.5,-1.0,-1.0
哈里-盖拉汀,48-49,尼克斯,52,-1.0,-1.0,0.328,3.0,9.2,-0.01,-1.0,-1.0,0.71,2.3,3.3,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.4,8.3,-1.0,-1.0
加勒-比夏普,48-49,勇士,56,-1.0,-1.0,0.325,3.0,9.3,-0.01,-1.0,-1.0,0.651,2.3,3.5,-1.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.4,8.3,-1.0,-1.0
布雷迪-沃克,48-49,蒸汽,59,-1.0,-1.0,0.363,3.4,9.4,-0.01,-1.0,-1.0,0.561,1.5,2.6,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,1.7,8.3,-1.0,-1.0
安格洛-穆西,48-49,勇士,58,-1.0,-1.0,0.314,3.3,10.7,-0.01,-1.0,-1.0,0.756,1.6,2.1,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.9,8.2,-1.0,-1.0
普莱斯-布鲁克菲尔德,48-49,喷气机,54,-1.0,-1.0,0.276,3.3,11.8,-0.01,-1.0,-1.0,0.72,1.7,2.3,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,2.7,8.2,-1.0,-1.0
鲍伯-金尼,48-49,-1,58,-1.0,-1.0,0.325,2.8,8.5,-0.01,-1.0,-1.0,0.581,2.3,4.0,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,3.9,7.9,-1.0,-1.0
吉姆-塞米诺夫,48-49,凯尔特,58,-1.0,-1.0,0.314,2.6,8.4,-0.01,-1.0,-1.0,0.689,2.6,3.8,-1.0,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,3.4,7.9,-1.0,-1.0
鲍伯-道尔,48-49,凯尔特,47,-1.0,-1.0,0.331,3.1,9.3,-0.01,-1.0,-1.0,0.684,1.7,2.5,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,2.5,7.9,-1.0,-1.0
斯坦-马赛克,48-49,雄鹿,58,-1.0,-1.0,0.346,2.9,8.4,-0.01,-1.0,-1.0,0.523,1.9,3.7,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.6,7.8,-1.0,-1.0
豪威尔-达尔玛,48-49,勇士,38,-1.0,-1.0,0.307,2.8,9.0,-0.01,-1.0,-1.0,0.716,2.2,3.1,-1.0,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,2.7,7.7,-1.0,-1.0
莱斯-普赫,48-49,蒸汽,60,-1.0,-1.0,0.302,2.8,9.3,-0.01,-1.0,-1.0,0.749,2.1,2.8,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.8,7.7,-1.0,-1.0
安迪-邓肯,48-49,皇家,55,-1.0,-1.0,0.414,2.9,7.1,-0.01,-1.0,-1.0,0.615,1.5,2.5,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,3.3,7.4,-1.0,-1.0
约翰-诺兰德,48-49,老首都,60,-1.0,-1.0,0.361,2.7,7.6,-0.01,-1.0,-1.0,0.678,1.9,2.9,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.1,7.4,-1.0,-1.0
李-诺莱科,48-49,尼克斯,60,-1.0,-1.0,0.341,2.6,7.6,-0.01,-1.0,-1.0,0.716,2.2,3.1,-1.0,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,4.3,7.4,-1.0,-1.0
莱奥-克莱尔,48-49,活塞,47,-1.0,-1.0,0.254,2.7,10.5,-0.01,-1.0,-1.0,0.708,2.1,2.9,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.6,7.4,-1.0,-1.0
Sonny Hertzberg,48-49,老首都,60,-1.0,-1.0,0.285,2.6,9.0,-0.01,-1.0,-1.0,0.817,2.2,2.7,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,2.3,7.4,-1.0,-1.0
阿尔尼-菲林,48-49,老湖人,47,-1.0,-1.0,0.344,2.8,8.0,-0.01,-1.0,-1.0,0.664,1.8,2.7,-1.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,3.0,7.3,-1.0,-1.0
Curly Armstrong,48-49,活塞,52,-1.0,-1.0,0.306,2.5,8.2,-0.01,-1.0,-1.0,0.698,2.3,3.3,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.9,7.3,-1.0,-1.0
汤米-贝尔纳斯,48-49,-1,57,-1.0,-1.0,0.305,2.8,9.2,-0.01,-1.0,-1.0,0.617,1.6,2.6,-1.0,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,1.5,7.2,-1.0,-1.0
汤姆-凯利,48-49,凯尔特,27,-1.0,-1.0,0.335,2.7,8.1,-0.01,-1.0,-1.0,0.616,1.7,2.7,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.7,7.1,-1.0,-1.0
布奇-范布雷德-考尔夫,48-49,尼克斯,59,-1.0,-1.0,0.317,2.2,6.8,-0.01,-1.0,-1.0,0.671,2.7,4.1,-1.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,2.5,7.0,-1.0,-1.0
杰克-斯迈利,48-49,活塞,59,-1.0,-1.0,0.247,2.4,9.7,-0.01,-1.0,-1.0,0.683,1.9,2.8,-1.0,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,3.4,6.7,-1.0,-1.0
Richie Niemiera,48-49,活塞,55,-1.0,-1.0,0.347,2.1,6.0,-0.01,-1.0,-1.0,0.8,2.4,3.0,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.1,6.6,-1.0,-1.0
比尔-卡尔霍恩,48-49,皇家,56,-1.0,-1.0,0.358,2.6,7.3,-0.01,-1.0,-1.0,0.573,1.3,2.3,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,1.7,6.6,-1.0,-1.0
约翰-叶泽尔斯基,48-49,-1,56,-1.0,-1.0,0.314,2.3,7.3,-0.01,-1.0,-1.0,0.681,1.9,2.9,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,1.8,6.5,-1.0,-1.0
乔治-塞内斯基,48-49,勇士,60,-1.0,-1.0,0.267,2.3,8.6,-0.01,-1.0,-1.0,0.73,1.9,2.5,-1.0,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,2.2,6.5,-1.0,-1.0
安迪-科斯特卡,48-49,喷气机,21,-1.0,-1.0,0.418,2.2,5.2,-0.01,-1.0,-1.0,0.614,2.0,3.3,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.3,6.4,-1.0,-1.0
奥图-施内尔巴赫,48-49,-1,43,-1.0,-1.0,0.332,2.2,6.5,-0.01,-1.0,-1.0,0.669,2.1,3.1,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,2.5,6.4,-1.0,-1.0
斯坦-斯图茨,48-49,子弹,59,-1.0,-1.0,0.281,2.1,7.3,-0.01,-1.0,-1.0,0.824,2.2,2.7,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.5,6.3,-1.0,-1.0
肯尼-罗林斯,48-49,雄鹿,59,-1.0,-1.0,0.277,2.4,8.8,-0.01,-1.0,-1.0,0.74,1.3,1.8,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,2.5,6.2,-1.0,-1.0
Tex Ritter,48-49,尼克斯,55,-1.0,-1.0,0.348,2.2,6.4,-0.01,-1.0,-1.0,0.623,1.7,2.7,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.3,6.1,-1.0,-1.0
迪克-特里普托,48-49,活塞,55,-1.0,-1.0,0.278,2.1,7.6,-0.01,-1.0,-1.0,0.723,1.9,2.6,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,1.9,6.1,-1.0,-1.0
Ralph Hamilton,48-49,-1,48,-1.0,-1.0,0.255,2.4,9.3,-0.01,-1.0,-1.0,0.67,1.3,1.9,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,1.4,6.0,-1.0,-1.0
伊尔夫-罗森博格,48-49,尼克斯,53,-1.0,-1.0,0.275,1.9,6.9,-0.01,-1.0,-1.0,0.644,2.1,3.3,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,3.3,5.9,-1.0,-1.0
杰克-伯恩海默,48-49,勇士,15,-1.0,-1.0,0.312,2.3,7.3,-0.01,-1.0,-1.0,0.69,1.3,1.9,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,3.1,5.9,-1.0,-1.0
Lionel Malamed,48-49,-1,44,-1.0,-1.0,0.334,2.2,6.6,-0.01,-1.0,-1.0,0.831,1.5,1.8,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.2,5.9,-1.0,-1.0
托尼-加洛斯,48-49,老湖人,59,-1.0,-1.0,0.343,2.2,6.5,-0.01,-1.0,-1.0,0.718,1.3,1.9,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.9,5.8,-1.0,-1.0
Easy Parham,48-49,轰炸机,60,-1.0,-1.0,0.307,2.1,6.7,-0.01,-1.0,-1.0,0.558,1.6,2.9,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,2.2,5.7,-1.0,-1.0
布迪-珍妮特,48-49,子弹,56,-1.0,-1.0,0.367,1.3,3.6,-0.01,-1.0,-1.0,0.784,3.0,3.8,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,2.8,5.6,-1.0,-1.0
乔-科隆,48-49,尼克斯,15,-1.0,-1.0,0.31,2.3,7.5,-0.01,-1.0,-1.0,0.684,0.9,1.3,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.7,5.5,-1.0,-1.0
阿特-斯派克特,48-49,凯尔特,59,-1.0,-1.0,0.3,2.2,7.4,-0.01,-1.0,-1.0,0.552,1.1,2.0,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,1.9,5.5,-1.0,-1.0
杰里-弗雷什曼,48-49,勇士,59,-1.0,-1.0,0.29,2.1,7.2,-0.01,-1.0,-1.0,0.653,1.3,2.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.3,5.5,-1.0,-1.0
鲍伯-布朗,48-49,蒸汽,20,-1.0,-1.0,0.333,1.9,5.6,-0.01,-1.0,-1.0,0.723,1.7,2.4,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,3.4,5.4,-1.0,-1.0
迈克-诺瓦克,48-49,皇家,60,-1.0,-1.0,0.342,2.1,6.1,-0.01,-1.0,-1.0,0.581,1.2,2.1,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,3.1,5.3,-1.0,-1.0
卡尔-梅恩霍德,48-49,-1,50,-1.0,-1.0,0.33,2.0,6.1,-0.01,-1.0,-1.0,0.635,1.2,1.9,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,1.2,5.3,-1.0,-1.0
查克-吉尔摩,48-49,雄鹿,56,-1.0,-1.0,0.391,2.0,5.0,-0.01,-1.0,-1.0,0.545,1.2,2.2,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.5,5.1,-1.0,-1.0
Fritz Nagy,48-49,喷气机,50,-1.0,-1.0,0.347,1.9,5.4,-0.01,-1.0,-1.0,0.67,1.3,1.9,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.7,5.1,-1.0,-1.0
库尔比-贡特尔,48-49,轰炸机,32,-1.0,-1.0,0.315,1.8,5.7,-0.01,-1.0,-1.0,0.634,1.4,2.2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,5.0,-1.0,-1.0
马特-祖尼克,48-49,老首都,56,-1.0,-1.0,0.303,1.8,5.8,-0.01,-1.0,-1.0,0.706,1.4,1.9,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,3.3,4.9,-1.0,-1.0
约翰-曼迪齐,48-49,喷气机,56,-1.0,-1.0,0.321,1.7,5.4,-0.01,-1.0,-1.0,0.652,1.3,2.1,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.7,4.8,-1.0,-1.0
Buddy O'Grady,48-49,-1,47,-1.0,-1.0,0.29,1.8,6.2,-0.01,-1.0,-1.0,0.69,1.0,1.5,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.2,4.7,-1.0,-1.0
杰克-多万,48-49,老湖人,60,-1.0,-1.0,0.318,2.0,6.3,-0.01,-1.0,-1.0,0.493,0.6,1.2,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,2.6,4.6,-1.0,-1.0
比尔-罗伯茨,48-49,-1,50,-1.0,-1.0,0.333,1.8,5.3,-0.01,-1.0,-1.0,0.698,0.9,1.3,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.3,4.4,-1.0,-1.0
格兰迪-刘易斯,48-49,轰炸机,34,-1.0,-1.0,0.387,1.6,4.0,-0.01,-1.0,-1.0,0.6,1.2,2.1,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,3.1,4.4,-1.0,-1.0
唐-普特曼,48-49,轰炸机,59,-1.0,-1.0,0.297,1.7,5.6,-0.01,-1.0,-1.0,0.536,0.9,1.6,-1.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,2.2,4.2,-1.0,-1.0
莱奥-卡特卡维克,48-49,老首都,53,-1.0,-1.0,0.332,1.6,4.8,-0.01,-1.0,-1.0,0.746,1.0,1.3,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,2.1,4.2,-1.0,-1.0
唐尼-福尔曼,48-49,老湖人,44,-1.0,-1.0,0.294,1.5,5.3,-0.01,-1.0,-1.0,0.642,1.0,1.5,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.1,4.1,-1.0,-1.0
瓦尔德-威廉姆斯,48-49,活塞,53,-1.0,-1.0,0.237,1.2,4.8,-0.01,-1.0,-1.0,0.75,1.8,2.3,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.0,4.1,-1.0,-1.0
伊尔夫-托果夫,48-49,-1,42,-1.0,-1.0,0.261,1.4,5.4,-0.01,-1.0,-1.0,0.781,1.2,1.5,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.6,4.0,-1.0,-1.0
Chink Crossin,48-49,勇士,44,-1.0,-1.0,0.349,1.7,4.8,-0.01,-1.0,-1.0,0.619,0.6,1.0,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,1.2,4.0,-1.0,-1.0
