球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
德阿龙-福克斯,19-20,国王,45,43,31.7,0.475,7.3,15.4,0.307,1.0,3.4,0.703,4.8,6.8,4.0,0.7,3.4,6.7,1.4,0.5,3.2,2.9,20.4,19,26
杰伦-布朗,19-20,凯尔特,50,50,34.0,0.49,7.6,15.4,0.381,2.1,5.6,0.736,3.2,4.3,6.4,1.1,5.3,2.2,1.1,0.3,2.3,3.0,20.4,33,17
吉米-巴特勒,19-20,热火,54,54,34.2,0.454,6.1,13.4,0.248,0.5,2.2,0.833,7.6,9.1,6.6,1.8,4.8,6.1,1.7,0.5,2.2,1.4,20.2,36,18
博扬-博格达诺维奇,19-20,爵士,63,63,33.0,0.447,6.6,14.8,0.414,3.0,7.3,0.903,4.0,4.4,4.1,0.6,3.5,2.1,0.5,0.1,2.5,1.7,20.2,41,22
尼科拉-约季奇,19-20,掘金,65,65,32.3,0.528,7.9,14.9,0.314,1.1,3.5,0.813,3.4,4.1,10.2,2.4,7.8,6.9,1.2,0.7,3.1,3.1,20.2,43,22
巴迪-希尔德,19-20,国王,64,44,31.9,0.429,7.1,16.6,0.395,3.8,9.7,0.855,1.8,2.0,4.8,0.9,3.9,3.1,1.0,0.3,2.3,2.3,19.8,28,36
凯尔-洛瑞,19-20,猛龙,52,52,36.6,0.417,5.9,14.3,0.354,2.9,8.3,0.861,4.9,5.7,4.8,0.6,4.3,7.7,1.4,0.4,3.0,3.2,19.7,36,16
朱-霍勒迪,19-20,鹈鹕,55,55,34.9,0.452,7.7,16.9,0.357,2.1,5.9,0.7,2.2,3.1,4.9,1.3,3.6,6.9,1.7,0.8,2.9,2.3,19.6,24,31
朱利叶斯-兰德尔,19-20,尼克斯,64,64,32.5,0.46,7.2,15.7,0.277,1.0,3.6,0.733,4.0,5.5,9.7,2.4,7.4,3.1,0.8,0.3,3.0,2.8,19.5,21,43
尼古拉-武切维奇,19-20,魔术,54,54,32.7,0.47,7.9,16.9,0.329,1.5,4.6,0.781,2.1,2.7,11.0,2.4,8.6,3.7,0.9,0.9,1.4,2.2,19.5,25,29
托比亚斯-哈里斯,19-20,76人,65,65,34.5,0.472,7.6,16.1,0.362,1.8,5.0,0.806,2.4,2.9,6.8,0.8,5.9,3.2,0.7,0.5,1.5,2.3,19.4,39,26
谢伊-吉尔杰斯-亚历山大,19-20,雷霆,63,63,35.2,0.474,7.0,14.8,0.351,1.2,3.5,0.801,4.0,5.0,6.1,0.7,5.4,3.3,1.1,0.7,1.9,1.7,19.3,39,24
克里斯塔普斯-波尔津吉斯,19-20,独行侠,51,51,31.3,0.42,6.6,15.8,0.349,2.5,7.1,0.776,3.5,4.5,9.5,1.7,7.7,1.7,0.7,2.1,1.6,3.1,19.2,30,21
达尼罗-加里纳利,19-20,雷霆,55,55,30.8,0.439,6.0,13.6,0.409,3.0,7.3,0.886,4.3,4.8,5.5,0.6,4.9,2.1,0.7,0.1,1.3,1.2,19.2,33,22
丹尼斯-施罗德,19-20,雷霆,63,1,31.0,0.467,7.0,15.0,0.381,1.9,5.1,0.839,3.1,3.7,3.7,0.3,3.4,4.1,0.7,0.2,2.5,2.2,19.0,39,24
德安德烈-艾顿,19-20,太阳,30,25,33.2,0.548,8.5,15.5,0.0,0.0,0.1,0.769,2.0,2.6,12.0,4.1,7.9,1.9,0.7,1.7,2.4,3.2,19.0,12,18
拉玛库斯-阿尔德里奇,19-20,马刺,53,53,33.2,0.492,7.4,15.0,0.389,1.2,3.0,0.827,3.0,3.6,7.4,2.0,5.4,2.4,0.7,1.6,1.4,2.4,18.9,23,30
埃文-富尼耶,19-20,魔术,61,61,31.7,0.47,6.7,14.2,0.406,2.7,6.7,0.82,2.8,3.4,2.6,0.3,2.3,3.2,1.1,0.2,2.0,2.4,18.8,26,35
贾马尔-穆雷,19-20,掘金,55,55,32.8,0.455,7.0,15.4,0.345,1.9,5.5,0.893,2.9,3.2,3.9,0.8,3.2,4.8,1.2,0.3,2.3,1.8,18.8,37,18
TJ-沃伦,19-20,步行者,61,61,32.6,0.529,7.5,14.2,0.375,1.1,3.0,0.812,2.5,3.0,4.0,1.0,3.0,1.4,1.1,0.4,1.3,2.8,18.7,38,23
凯利-奥伯尔,19-20,太阳,56,55,34.5,0.452,6.7,14.8,0.352,1.9,5.5,0.78,3.4,4.4,6.5,1.2,5.3,1.5,1.3,0.7,1.5,3.4,18.7,22,34
路易斯-威廉姆斯,19-20,快船,60,8,29.3,0.416,6.1,14.7,0.363,1.8,4.9,0.863,4.6,5.4,3.1,0.5,2.6,5.7,0.7,0.2,2.9,1.3,18.7,41,19
蒙特雷斯-哈雷尔,19-20,快船,63,2,27.8,0.579,7.5,12.9,0.0,0.0,0.3,0.658,3.7,5.6,7.1,2.6,4.5,1.7,0.6,1.1,1.7,2.3,18.6,44,19
多曼塔斯-萨博尼斯,19-20,步行者,62,62,34.9,0.541,7.4,13.7,0.254,0.3,1.1,0.723,3.5,4.8,12.4,3.1,9.4,5.0,0.7,0.5,2.8,3.1,18.5,37,25
德文特-格雷厄姆,19-20,黄蜂,63,53,35.1,0.382,5.8,15.3,0.373,3.5,9.3,0.82,3.0,3.7,3.3,0.7,2.7,7.5,1.0,0.2,2.9,1.8,18.2,23,40
德里克-罗斯,19-20,活塞,50,15,26.0,0.49,7.4,15.1,0.306,0.9,2.9,0.871,2.4,2.8,2.4,0.5,1.9,5.6,0.8,0.3,2.5,1.0,18.1,17,33
特里-罗齐尔,19-20,黄蜂,63,63,34.4,0.422,6.3,15.0,0.405,2.7,6.7,0.869,2.6,3.0,4.4,0.8,3.6,4.1,1.0,0.2,2.2,2.0,18.0,21,42
卡里斯-勒夫特,19-20,篮网,39,25,29.0,0.414,6.5,15.6,0.381,1.8,4.8,0.72,3.0,4.1,4.1,1.0,3.1,4.1,1.1,0.2,2.5,1.8,17.7,18,21
安德烈-德拉蒙德,19-20,-1,57,56,33.0,0.532,7.3,13.8,0.143,0.1,0.6,0.575,3.0,5.2,15.2,4.4,10.8,2.7,1.9,1.6,3.6,3.5,17.7,21,36
克里斯-保罗,19-20,雷霆,63,63,31.8,0.489,6.3,12.8,0.362,1.6,4.4,0.9,3.6,4.0,5.0,0.3,4.6,6.8,1.6,0.1,2.2,2.2,17.7,40,23
贾-莫兰特,19-20,灰熊,59,59,30.0,0.491,6.7,13.6,0.367,0.9,2.4,0.77,3.5,4.5,3.5,0.7,2.8,6.9,0.9,0.3,3.2,1.5,17.6,31,28
凯文-乐福,19-20,骑士,56,56,31.8,0.45,5.8,13.0,0.373,2.6,7.0,0.854,3.3,3.9,9.8,1.0,8.8,3.2,0.6,0.3,2.5,1.6,17.6,16,40
弗雷德-范弗里特,19-20,猛龙,48,48,35.8,0.409,6.0,14.6,0.388,2.7,7.0,0.843,2.9,3.5,3.8,0.4,3.4,6.6,1.9,0.3,2.3,2.5,17.6,35,13
马库斯·莫里斯,19-20,-1,55,55,31.4,0.433,5.9,13.6,0.41,2.4,5.9,0.823,3.1,3.8,5.1,1.0,4.1,1.4,0.7,0.5,1.6,2.9,17.4,22,33
戈登-海沃德,19-20,凯尔特,45,45,33.4,0.502,6.8,13.5,0.392,1.6,4.2,0.847,2.1,2.5,6.5,1.0,5.5,4.1,0.8,0.4,1.8,1.8,17.3,29,16
杰伦-杰克逊,19-20,灰熊,54,54,28.1,0.468,6.1,13.0,0.397,2.5,6.3,0.741,2.3,3.1,4.7,1.0,3.7,1.4,0.6,1.6,1.7,4.1,16.9,28,26
本-西蒙斯,19-20,76人,54,54,35.8,0.584,6.7,11.4,0.333,0.0,0.1,0.627,3.3,5.3,7.9,2.0,5.8,8.2,2.1,0.6,3.6,3.2,16.7,33,21
诺曼-鲍威尔,19-20,猛龙,44,23,28.9,0.504,5.9,11.7,0.398,2.1,5.4,0.838,2.5,3.0,3.6,0.5,3.1,1.8,1.3,0.4,1.5,2.1,16.4,33,11
马尔科姆-布罗格登,19-20,步行者,48,48,30.6,0.438,6.0,13.8,0.313,1.3,4.1,0.895,3.0,3.4,4.7,0.9,3.9,7.1,0.7,0.2,2.4,1.8,16.3,30,18
哈桑-怀特塞德,19-20,开拓者,61,61,31.3,0.618,6.9,11.1,0.571,0.1,0.1,0.68,2.5,3.7,14.2,4.0,10.2,1.2,0.4,3.1,1.9,2.9,16.3,29,32
埃德里斯-阿德巴约,19-20,热火,65,65,34.4,0.567,6.3,11.1,0.077,0.0,0.2,0.69,3.6,5.3,10.6,2.6,8.0,5.1,1.2,1.3,2.8,2.5,16.2,41,24
戈兰-德拉季奇,19-20,热火,54,1,28.4,0.437,5.4,12.3,0.377,2.2,5.8,0.769,3.1,4.1,3.1,0.5,2.6,5.1,0.6,0.1,2.5,1.9,16.1,34,20
赛尔吉-伊巴卡,19-20,猛龙,50,27,27.6,0.518,6.5,12.5,0.398,1.3,3.3,0.748,1.8,2.4,8.3,2.1,6.2,1.5,0.5,0.8,2.0,2.8,16.0,36,14
蒂姆-哈达威二世,19-20,独行侠,63,50,28.8,0.437,5.5,12.6,0.407,2.9,7.2,0.801,1.9,2.4,3.1,0.4,2.8,2.0,0.7,0.1,1.0,1.7,15.8,38,25
卢克-肯纳德,19-20,活塞,28,25,32.9,0.442,5.4,12.2,0.399,2.6,6.5,0.893,2.4,2.7,3.5,0.3,3.2,4.1,0.4,0.2,1.5,2.3,15.8,11,17
狄龙-布鲁克斯,19-20,灰熊,65,65,28.5,0.403,5.7,14.2,0.368,2.0,5.5,0.809,2.2,2.7,3.3,0.9,2.3,2.0,0.9,0.4,1.6,3.8,15.7,32,33
肯德里克-纳恩,19-20,热火,62,62,29.7,0.448,6.1,13.7,0.362,2.1,5.8,0.837,1.2,1.5,2.7,0.3,2.4,3.4,0.8,0.2,1.6,2.3,15.6,40,22
布雷克-格里芬,19-20,活塞,18,18,28.5,0.352,4.9,13.9,0.243,1.5,6.2,0.776,4.2,5.4,4.7,0.9,3.7,3.3,0.4,0.4,2.2,1.5,15.5,8,10
埃里克-布莱索,19-20,雄鹿,56,56,27.2,0.481,5.7,11.8,0.348,1.3,3.6,0.813,2.8,3.4,4.7,0.8,3.9,5.4,0.9,0.5,2.5,2.1,15.4,47,9
戴维斯-贝尔坦斯,19-20,奇才,54,4,29.3,0.434,4.9,11.3,0.424,3.7,8.7,0.852,1.9,2.3,4.5,0.6,3.9,1.7,0.7,0.6,1.1,2.6,15.4,20,34
卡梅罗-安东尼,19-20,开拓者,50,50,32.5,0.426,5.8,13.6,0.371,1.4,3.9,0.843,2.3,2.7,6.3,1.2,5.0,1.6,0.8,0.5,1.7,2.8,15.3,22,28
乔丹-克拉克森,19-20,-1,63,0,24.3,0.464,5.6,12.0,0.368,2.1,5.6,0.841,1.9,2.3,2.7,0.7,1.9,2.0,0.7,0.2,1.3,1.5,15.1,31,32
威尔-巴顿,19-20,掘金,58,58,33.1,0.45,5.7,12.7,0.375,1.9,5.0,0.77,1.8,2.3,6.3,1.3,5.0,3.7,1.1,0.5,1.5,2.1,15.1,38,20
亚历克-伯克斯,19-20,-1,59,18,27.3,0.404,4.8,11.9,0.366,1.7,4.6,0.896,3.8,4.3,4.5,0.7,3.7,2.9,1.0,0.3,1.4,2.0,15.1,17,42
鲁迪-戈波特,19-20,爵士,62,62,34.6,0.698,5.7,8.2,-0.01,0.0,0.0,0.621,3.7,5.9,13.7,3.4,10.3,1.5,0.7,2.0,1.9,3.2,15.1,40,22
J.J.雷迪克,19-20,鹈鹕,54,35,26.4,0.45,4.6,10.3,0.452,2.9,6.4,0.902,2.7,3.0,2.6,0.2,2.4,2.0,0.4,0.2,1.2,1.6,14.9,24,30
约纳斯-瓦兰丘纳斯,19-20,灰熊,62,62,26.3,0.584,6.2,10.6,0.367,0.5,1.3,0.732,2.0,2.7,11.3,3.1,8.2,1.8,0.4,1.1,1.7,2.6,14.9,30,32
泰伦斯-罗斯,19-20,魔术,63,0,27.4,0.407,5.0,12.3,0.357,2.6,7.2,0.845,2.2,2.6,3.2,0.2,3.0,1.2,1.1,0.3,1.0,1.5,14.8,29,34
劳里-马尔卡宁,19-20,公牛,50,50,29.8,0.425,5.0,11.8,0.344,2.2,6.3,0.824,2.5,3.1,6.3,1.2,5.1,1.5,0.8,0.5,1.6,1.9,14.7,18,32
哈里森-巴恩斯,19-20,国王,64,64,34.9,0.459,5.1,11.1,0.383,1.5,3.8,0.803,3.1,3.8,4.8,1.0,3.8,2.4,0.6,0.2,1.3,1.3,14.7,28,36
贾巴里-帕克,19-20,-1,33,23,25.8,0.499,6.0,12.1,0.267,0.9,3.5,0.743,1.7,2.2,5.9,1.6,4.3,1.8,1.3,0.5,1.8,2.8,14.7,7,26
埃里克-戈登,19-20,火箭,34,13,28.6,0.37,4.8,12.9,0.319,2.7,8.5,0.757,2.3,3.0,1.9,0.2,1.7,1.5,0.6,0.3,1.1,2.0,14.5,21,13
博格丹-博格达诺维奇,19-20,国王,53,20,28.5,0.433,5.2,12.1,0.361,2.6,7.2,0.724,1.4,2.0,3.2,0.3,2.9,3.2,1.0,0.3,1.7,2.2,14.5,26,27
阿隆-戈登,19-20,魔术,58,58,33.0,0.433,5.4,12.5,0.301,1.2,3.9,0.675,2.4,3.5,7.6,1.8,5.8,3.7,0.9,0.6,1.6,2.0,14.4,28,30
RJ-巴雷特,19-20,尼克斯,56,55,30.5,0.402,5.2,13.0,0.32,1.1,3.5,0.614,2.8,4.5,5.0,0.9,4.1,2.6,1.0,0.3,2.2,2.2,14.3,17,39
马文-巴格利,19-20,国王,13,6,25.6,0.467,6.0,12.8,0.182,0.3,1.7,0.806,1.9,2.4,7.5,2.2,5.2,0.8,0.5,0.9,1.4,3.3,14.2,2,11
埃里克-帕斯卡尔,19-20,勇士,60,26,27.6,0.496,5.3,10.7,0.287,0.6,2.2,0.774,2.7,3.5,4.6,1.4,3.2,2.1,0.5,0.2,1.6,2.1,14.0,14,46
乔-哈里斯,19-20,篮网,63,63,30.8,0.471,5.3,11.2,0.412,2.4,5.9,0.747,1.0,1.3,4.3,1.0,3.4,2.1,0.6,0.3,1.5,2.2,13.9,30,33
克林特-卡佩拉,19-20,火箭,39,39,32.9,0.629,6.3,9.9,-0.01,0.0,0.0,0.529,1.4,2.7,13.8,4.3,9.5,1.2,0.9,1.8,1.6,2.6,13.9,22,17
迈克-康利,19-20,爵士,41,35,28.5,0.405,4.8,11.9,0.376,2.0,5.2,0.795,2.3,2.9,3.2,0.7,2.6,4.3,0.8,0.1,1.9,2.2,13.8,24,17
约什-理查德森,19-20,76人,48,46,30.8,0.429,5.1,12.0,0.327,1.5,4.5,0.789,2.1,2.7,3.4,0.8,2.6,3.1,0.9,0.7,1.9,2.5,13.8,29,19
维克多-奥拉迪波,19-20,步行者,13,10,25.9,0.391,4.8,12.4,0.304,1.6,5.3,0.78,2.5,3.2,3.2,0.5,2.6,3.0,0.8,0.2,2.2,1.6,13.8,7,6
马库斯-斯玛特,19-20,凯尔特,53,39,32.5,0.38,4.5,11.9,0.348,2.4,6.9,0.835,2.0,2.4,3.8,0.8,3.1,4.8,1.6,0.5,1.7,2.7,13.5,34,19
八村塁,19-20,奇才,41,41,29.7,0.478,5.3,11.1,0.274,0.5,1.8,0.829,2.2,2.7,6.0,1.5,4.5,1.7,0.8,0.2,1.0,2.2,13.4,15,26
邓肯-鲁宾逊,19-20,热火,65,60,30.0,0.467,4.4,9.4,0.448,3.7,8.4,0.906,0.7,0.8,3.3,0.1,3.1,1.4,0.5,0.2,0.9,2.8,13.3,41,24
科比-怀特,19-20,公牛,65,1,25.9,0.394,4.8,12.2,0.354,2.0,5.8,0.791,1.6,2.0,3.6,0.4,3.1,2.7,0.8,0.1,1.7,1.8,13.2,22,43
克里斯蒂安-伍德,19-20,活塞,62,12,21.3,0.567,4.6,8.2,0.386,0.9,2.3,0.745,2.9,3.9,6.3,1.7,4.6,1.0,0.5,0.9,1.4,1.6,13.1,20,42
里基-卢比奥,19-20,太阳,57,57,31.7,0.412,4.4,10.7,0.351,1.2,3.3,0.853,3.1,3.6,4.6,0.7,3.9,8.9,1.5,0.2,2.7,2.5,13.1,24,33
迈尔斯-布里奇斯,19-20,黄蜂,65,64,30.7,0.424,4.9,11.6,0.33,1.5,4.6,0.809,1.6,2.0,5.6,1.3,4.2,1.8,0.6,0.8,1.4,2.0,13.0,23,42
泰勒-希罗,19-20,热火,47,6,27.1,0.414,4.7,11.3,0.391,2.1,5.4,0.835,1.4,1.7,4.0,0.3,3.7,1.9,0.6,0.1,1.5,1.3,12.9,31,16
理查恩-福尔摩斯,19-20,国王,39,33,28.8,0.652,5.4,8.3,-0.01,0.0,0.0,0.8,2.1,2.6,8.3,3.0,5.3,1.0,1.0,1.4,1.3,3.9,12.8,15,24
罗波特-考文顿,19-20,-1,62,60,30.1,0.432,4.5,10.5,0.349,2.4,6.8,0.796,1.4,1.7,6.4,0.9,5.5,1.2,1.5,1.3,1.5,3.2,12.8,23,39
雷吉-杰克逊,19-20,-1,23,11,24.0,0.416,4.7,11.2,0.398,2.0,4.9,0.814,1.5,1.9,2.9,0.7,2.3,4.4,0.4,0.2,1.7,1.7,12.8,11,12
达米恩-李,19-20,勇士,49,36,29.0,0.417,4.3,10.4,0.356,1.7,4.9,0.873,2.2,2.6,4.9,0.7,4.2,2.7,1.0,0.1,1.4,2.4,12.7,12,37
塞斯-库里,19-20,独行侠,59,20,24.6,0.5,4.5,9.0,0.453,2.3,5.1,0.841,1.3,1.5,2.3,0.4,1.9,2.0,0.6,0.1,1.0,1.7,12.6,36,23
杰里米-兰姆,19-20,步行者,46,42,28.1,0.451,4.7,10.4,0.335,1.2,3.4,0.836,2.0,2.4,4.3,0.5,3.8,2.1,1.2,0.5,1.1,2.3,12.5,27,19
凯尔-库兹马,19-20,湖人,54,7,24.5,0.432,4.7,10.9,0.297,1.3,4.4,0.738,1.8,2.4,4.5,0.9,3.6,1.3,0.4,0.4,1.6,2.0,12.5,43,11
朗佐-鲍尔,19-20,鹈鹕,56,47,32.4,0.412,4.6,11.2,0.383,2.5,6.5,0.567,0.7,1.2,6.2,1.1,5.1,6.9,1.4,0.5,3.1,2.0,12.4,24,32
德安德烈-亨特,19-20,老鹰,63,62,32.0,0.41,4.4,10.8,0.355,1.7,4.8,0.764,1.7,2.3,4.5,0.7,3.8,1.8,0.7,0.3,1.6,2.9,12.3,19,44
达里厄斯-加兰,19-20,骑士,59,59,30.9,0.401,4.7,11.8,0.355,1.8,5.0,0.875,1.1,1.2,1.9,0.4,1.4,3.9,0.7,0.1,2.5,1.6,12.3,17,42
P.J.华盛顿,19-20,黄蜂,58,57,30.3,0.455,4.6,10.2,0.374,1.5,4.0,0.652,1.5,2.3,5.4,1.0,4.4,2.1,0.9,0.8,1.6,2.7,12.2,22,36
凯文-许尔特,19-20,老鹰,56,48,31.5,0.413,4.5,10.9,0.38,2.3,6.0,0.828,0.9,1.1,4.1,0.6,3.4,3.8,0.9,0.5,1.6,2.5,12.2,19,37
以赛亚-托马斯,19-20,奇才,40,37,23.1,0.408,4.4,10.7,0.413,2.0,4.7,0.816,1.6,1.9,1.7,0.3,1.4,3.7,0.3,0.2,1.9,1.9,12.2,14,26
托马斯-布莱恩特,19-20,奇才,38,28,23.6,0.599,4.8,8.1,0.407,0.6,1.4,0.734,1.8,2.5,6.8,2.0,4.9,1.9,0.4,0.9,1.3,2.2,12.1,14,24
陶林-普林斯,19-20,篮网,64,61,29.0,0.376,4.3,11.5,0.339,2.3,6.7,0.798,1.1,1.4,6.0,0.8,5.2,1.8,0.9,0.4,2.0,2.5,12.1,30,34
马克尔-富尔茨,19-20,魔术,64,59,28.3,0.473,5.0,10.6,0.254,0.5,1.8,0.723,1.6,2.2,3.3,0.5,2.8,5.2,1.3,0.2,2.0,2.0,12.1,30,34
布兰登-克拉克,19-20,灰熊,50,3,21.8,0.626,5.1,8.1,0.404,0.4,1.0,0.785,1.5,1.9,5.8,1.5,4.3,1.4,0.5,0.8,0.9,1.6,12.0,27,23
艾尔-霍福德,19-20,76人,60,57,30.8,0.442,4.8,10.9,0.337,1.5,4.4,0.753,0.9,1.2,6.9,1.5,5.3,4.1,0.9,0.9,1.1,2.1,12.0,35,25
保罗-米尔萨普,19-20,掘金,44,41,24.5,0.486,4.3,8.8,0.44,1.1,2.5,0.833,2.4,2.9,5.9,2.0,3.9,1.6,0.9,0.6,1.4,2.9,12.0,27,17
乔纳森-艾萨克,19-20,魔术,32,32,29.7,0.463,4.7,10.1,0.33,0.9,2.8,0.767,1.8,2.3,6.9,1.8,5.2,1.4,1.6,2.4,1.5,2.5,12.0,13,19
特里斯坦-汤普森,19-20,骑士,57,51,30.2,0.513,5.1,9.8,0.391,0.2,0.4,0.615,1.7,2.8,10.1,4.0,6.2,2.1,0.6,0.9,1.8,2.2,12.0,19,38
奥托-波特,19-20,公牛,14,9,23.5,0.443,4.4,10.0,0.387,1.7,4.4,0.704,1.4,1.9,3.4,0.9,2.5,1.8,1.1,0.4,0.8,2.2,11.9,5,9
内曼加-别利卡,19-20,国王,64,61,28.5,0.474,4.5,9.5,0.422,2.0,4.6,0.822,0.9,1.1,6.4,1.7,4.8,2.8,0.8,0.5,1.4,3.0,11.9,28,36
