球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
雷-威廉姆斯,80-81,尼克斯,79,-1.0,34.7,0.461,7.8,16.9,0.235,0.2,0.9,0.817,3.9,4.8,4.1,1.5,2.5,5.5,2.3,0.5,3.0,3.4,19.7,-1.0,-1.0
Cliff Robinson,80-81,篮网,63,-1.0,28.9,0.491,8.3,17.0,1.0,0.0,0.0,0.718,2.8,3.9,7.6,1.9,5.7,1.7,0.9,0.8,2.9,3.4,19.5,-1.0,-1.0
弗里曼-威廉姆斯,80-81,圣快船,82,-1.0,24.1,0.465,7.8,16.8,0.34,0.6,1.7,0.852,3.1,3.6,1.6,0.9,0.7,2.0,1.1,0.1,2.0,1.9,19.3,-1.0,-1.0
埃迪-约翰逊,80-81,老鹰,75,-1.0,35.9,0.504,7.6,15.1,0.3,0.1,0.3,0.784,3.7,4.7,2.4,0.8,1.6,5.4,1.7,0.1,2.6,2.5,19.1,-1.0,-1.0
斯科特-威德曼,80-81,国王,81,-1.0,35.8,0.477,8.5,17.7,0.325,0.3,1.0,0.686,1.7,2.5,5.3,1.6,3.8,2.8,1.2,0.6,2.0,3.6,19.0,-1.0,-1.0
罗波特-帕里什,80-81,凯尔特,82,78.0,28.0,0.545,7.7,14.2,0.0,0.0,0.0,0.71,3.4,4.8,9.5,3.0,6.5,1.8,1.0,2.6,2.3,3.8,18.9,-1.0,-1.0
雷杰-瑟乌斯,80-81,公牛,82,-1.0,34.4,0.495,6.6,13.4,0.2,0.2,1.1,0.809,5.4,6.7,3.5,1.5,2.0,5.2,1.5,0.2,3.2,3.1,18.9,-1.0,-1.0
乔伊-巴里-卡罗尔,80-81,勇士,82,-1.0,35.6,0.491,7.5,15.3,0.0,0.0,0.0,0.716,3.8,5.4,9.3,3.3,5.9,1.4,0.6,1.5,3.0,3.8,18.9,-1.0,-1.0
特鲁克-罗宾逊,80-81,太阳,82,-1.0,37.7,0.505,7.9,15.6,-0.01,0.0,0.0,0.629,3.0,4.8,9.6,2.6,7.0,2.5,0.8,0.5,3.0,2.7,18.8,-1.0,-1.0
丹尼斯-约翰逊,80-81,太阳,79,-1.0,33.1,0.436,6.7,15.4,0.216,0.1,0.6,0.82,5.2,6.3,4.6,2.0,2.6,3.7,1.7,0.8,2.6,3.1,18.8,-1.0,-1.0
杰克-希科马,80-81,超音速,82,-1.0,35.6,0.454,7.3,16.0,0.0,0.0,0.1,0.823,4.1,5.0,10.4,2.2,8.1,3.0,1.0,1.1,2.5,3.4,18.7,-1.0,-1.0
沃尔特-戴维斯,80-81,太阳,78,-1.0,28.0,0.539,7.6,14.1,0.412,0.1,0.2,0.836,2.7,3.2,2.6,0.8,1.8,3.9,1.2,0.2,2.8,2.5,18.0,-1.0,-1.0
阿尔提斯-吉尔莫尔,80-81,公牛,82,-1.0,34.5,0.67,6.7,10.0,-0.01,0.0,0.0,0.705,4.6,6.5,10.1,2.7,7.4,2.1,0.6,2.4,2.9,3.6,17.9,-1.0,-1.0
埃尔文-海耶斯,80-81,子弹,81,-1.0,36.2,0.451,7.2,16.0,0.0,0.0,0.1,0.617,3.3,5.4,9.7,2.9,6.8,1.2,0.8,2.1,2.3,3.7,17.8,-1.0,-1.0
约翰-朗,80-81,活塞,59,-1.0,29.7,0.461,7.5,16.2,0.182,0.0,0.2,0.87,2.7,3.1,3.3,1.6,1.7,1.8,1.6,0.4,2.6,2.8,17.7,-1.0,-1.0
詹姆斯-塞拉斯,80-81,马刺,75,-1.0,27.4,0.477,6.3,13.3,0.0,0.0,0.0,0.85,5.0,5.9,3.1,0.6,2.5,3.8,0.7,0.2,2.1,1.7,17.7,-1.0,-1.0
丹-劳恩德菲尔德,80-81,老鹰,63,-1.0,33.8,0.527,6.8,12.8,0.0,0.0,0.0,0.721,4.1,5.6,10.1,3.7,6.4,2.6,1.2,1.9,2.8,4.1,17.6,-1.0,-1.0
比利-奈特,80-81,步行者,82,-1.0,29.1,0.533,6.7,12.5,0.158,0.0,0.2,0.832,4.2,5.0,5.0,2.3,2.7,1.9,1.0,0.1,2.2,1.9,17.5,-1.0,-1.0
菲尔-福特,80-81,国王,66,-1.0,34.7,0.478,6.4,13.4,0.306,0.2,0.5,0.831,4.5,5.4,1.9,0.4,1.5,8.8,1.5,0.1,3.7,2.9,17.5,-1.0,-1.0
凯文-格里文,80-81,子弹,75,-1.0,34.9,0.453,6.7,14.7,0.331,0.6,1.8,0.841,3.3,3.9,2.9,0.9,2.0,4.0,0.9,0.2,1.9,2.1,17.2,-1.0,-1.0
吉姆-帕克森,80-81,开拓者,79,-1.0,34.2,0.536,7.4,13.8,0.067,0.0,0.4,0.734,2.3,3.1,2.7,0.9,1.7,3.8,1.8,0.1,1.7,2.2,17.1,-1.0,-1.0
诺姆-尼克森,80-81,湖人,79,-1.0,37.5,0.476,7.3,15.3,0.167,0.0,0.2,0.778,2.5,3.2,2.9,0.8,2.1,8.8,1.8,0.1,3.6,2.9,17.1,-1.0,-1.0
迈克尔-汤普森,80-81,开拓者,79,-1.0,35.3,0.494,7.2,14.6,0.0,0.0,0.0,0.641,2.6,4.1,8.7,2.8,5.9,3.6,0.8,2.2,3.1,3.3,17.0,-1.0,-1.0
菲尔-史密斯,80-81,圣快船,76,-1.0,31.3,0.491,6.8,13.9,0.222,0.1,0.2,0.757,3.1,4.1,2.1,0.6,1.4,4.9,1.1,0.2,2.3,3.0,16.8,-1.0,-1.0
朱尼奥-布里奇曼,80-81,雄鹿,77,-1.0,28.8,0.487,7.0,14.3,0.143,0.0,0.3,0.884,2.8,3.1,3.8,1.0,2.7,3.0,1.1,0.4,1.9,2.4,16.8,-1.0,-1.0
保罗-韦斯特法尔,80-81,超音速,36,-1.0,29.9,0.442,6.1,13.9,0.24,0.2,0.7,0.832,4.3,5.1,1.9,0.3,1.6,4.1,1.3,0.4,2.2,1.9,16.7,-1.0,-1.0
凯尔文-墨菲,80-81,火箭,76,-1.0,26.5,0.492,6.9,14.1,0.235,0.1,0.2,0.958,2.7,2.8,1.1,0.4,0.7,2.9,1.5,0.1,1.7,2.8,16.7,-1.0,-1.0
米切尔-雷-理查德森,80-81,尼克斯,79,-1.0,40.2,0.469,6.6,14.1,0.225,0.3,1.3,0.663,2.8,4.3,6.9,2.2,4.7,7.9,2.9,0.4,3.8,3.3,16.4,-1.0,-1.0
坎比-拉塞尔,80-81,尼克斯,79,-1.0,36.3,0.464,6.4,13.9,0.308,0.1,0.3,0.781,3.4,4.3,4.5,1.4,3.1,3.3,1.3,0.1,2.7,3.1,16.4,-1.0,-1.0
普维斯-绍特,80-81,勇士,79,-1.0,29.2,0.475,6.9,14.6,0.176,0.0,0.2,0.82,2.1,2.6,4.9,1.9,3.0,3.2,1.0,0.2,1.8,3.1,16.1,-1.0,-1.0
罗波特-瑞德,80-81,火箭,82,-1.0,36.1,0.482,6.5,13.6,0.0,0.0,0.0,0.756,2.8,3.7,7.1,2.0,5.1,4.2,2.0,0.8,2.4,4.0,15.9,-1.0,-1.0
肯特-本森,80-81,活塞,59,-1.0,33.2,0.473,6.2,13.1,0.0,0.0,0.1,0.772,3.3,4.3,6.8,2.1,4.7,2.9,1.2,1.1,3.2,3.1,15.7,-1.0,-1.0
詹姆斯-爱德华兹,80-81,步行者,81,-1.0,29.3,0.509,6.3,12.4,0.0,0.0,0.0,0.703,3.0,4.3,7.0,2.4,4.7,2.6,0.4,1.6,2.0,3.8,15.6,-1.0,-1.0
斯温-纳特,80-81,圣快船,82,-1.0,34.3,0.553,6.3,11.4,-0.01,0.0,0.0,0.795,3.0,3.7,12.4,3.6,8.8,2.4,0.6,0.6,2.6,3.6,15.6,-1.0,-1.0
格雷格-巴拉德,80-81,子弹,82,-1.0,31.8,0.463,6.7,14.5,0.219,0.1,0.4,0.847,2.0,2.4,7.1,2.0,5.0,2.4,1.4,0.5,1.4,2.4,15.5,-1.0,-1.0
弗莱德-布朗,80-81,超音速,78,-1.0,25.5,0.488,6.5,13.3,0.359,0.3,0.8,0.832,2.2,2.7,2.2,0.7,1.6,3.0,1.1,0.2,1.7,1.8,15.5,-1.0,-1.0
塞德里克-马克斯维尔,80-81,凯尔特,81,81.0,33.7,0.588,5.4,9.3,0.0,0.0,0.0,0.782,4.3,5.6,6.5,2.7,3.7,2.7,1.0,0.8,2.2,3.2,15.2,-1.0,-1.0
凯文-兰西,80-81,开拓者,80,-1.0,30.4,0.452,6.6,14.5,0.097,0.0,0.4,0.749,2.1,2.7,2.4,0.5,1.9,6.9,1.1,0.1,2.9,2.5,15.2,-1.0,-1.0
肯尼-凯尔,80-81,骑士,81,-1.0,32.3,0.511,5.8,11.3,0.0,0.0,0.0,0.714,3.6,5.0,10.3,3.2,7.1,2.4,0.9,0.5,2.9,3.7,15.2,-1.0,-1.0
雷杰-金,80-81,国王,81,-1.0,33.9,0.544,5.8,10.7,-0.01,0.0,0.0,0.684,3.3,4.8,9.7,2.9,6.8,1.5,1.3,0.5,2.0,2.8,14.9,-1.0,-1.0
阿尔万-亚当斯,80-81,太阳,75,-1.0,27.4,0.526,6.1,11.6,-0.01,0.0,0.0,0.768,2.7,3.5,7.3,2.1,5.2,4.6,1.4,0.9,3.0,3.0,14.9,-1.0,-1.0
莫里斯-卢卡斯,80-81,篮网,68,-1.0,31.8,0.484,5.9,12.3,0.0,0.0,0.0,0.752,2.8,3.7,8.5,2.3,6.2,2.5,0.8,0.9,2.6,3.8,14.7,-1.0,-1.0
迈克尔-布鲁克斯,80-81,圣快船,82,-1.0,30.2,0.479,6.0,12.4,0.0,0.0,0.1,0.706,2.8,3.9,5.4,2.6,2.8,2.5,1.2,0.4,2.0,2.9,14.7,-1.0,-1.0
兰迪-史密斯,80-81,骑士,82,-1.0,26.8,0.466,5.9,12.7,0.036,0.0,0.3,0.815,2.7,3.3,2.4,0.6,1.8,4.4,1.4,0.2,2.4,1.6,14.6,-1.0,-1.0
菲尔-哈巴德,80-81,活塞,80,-1.0,28.6,0.492,5.4,11.0,0.333,0.0,0.0,0.69,3.7,5.3,7.3,3.0,4.4,1.9,1.0,0.3,2.9,4.0,14.5,-1.0,-1.0
吉姆-斯帕纳克,80-81,独行侠,82,-1.0,28.3,0.467,4.9,10.6,0.1,0.0,0.1,0.887,4.6,5.2,3.6,1.7,1.9,2.8,1.4,0.2,2.1,2.8,14.4,-1.0,-1.0
约翰-戴维斯,80-81,步行者,76,-1.0,33.4,0.465,5.6,12.1,0.121,0.1,0.4,0.796,3.1,3.9,2.2,0.7,1.5,6.3,1.3,0.2,2.2,2.4,14.4,-1.0,-1.0
罗杰-菲格利,80-81,骑士,82,-1.0,27.7,0.491,5.8,11.8,0.286,0.1,0.3,0.839,2.7,3.3,3.0,1.1,1.9,2.2,0.8,0.2,2.0,3.2,14.4,-1.0,-1.0
Dave Greenwood,80-81,公牛,82,-1.0,33.0,0.486,5.9,12.1,0.0,0.0,0.0,0.748,2.6,3.5,8.8,3.0,5.9,2.7,0.9,1.5,2.3,3.4,14.4,-1.0,-1.0
鲍伯-兰尼尔,80-81,雄鹿,67,-1.0,26.2,0.525,5.6,10.7,1.0,0.0,0.0,0.751,3.1,4.1,6.2,1.9,4.3,2.7,1.1,1.2,2.1,2.7,14.3,-1.0,-1.0
拉里-凯侬,80-81,公牛,77,-1.0,28.1,0.48,5.9,12.3,-0.01,0.0,0.0,0.735,2.3,3.2,5.2,2.3,2.8,1.6,1.0,0.2,2.1,2.1,14.1,-1.0,-1.0
西德尼-蒙克利夫,80-81,雄鹿,80,-1.0,30.2,0.541,5.0,9.2,0.222,0.0,0.1,0.804,4.0,5.0,5.1,2.3,2.8,3.3,1.1,0.5,1.8,2.0,14.0,-1.0,-1.0
达里尔-道金斯,80-81,76人,76,-1.0,27.5,0.607,5.6,9.2,-0.01,0.0,0.0,0.72,2.9,4.0,7.2,1.4,5.8,1.4,0.5,1.5,2.9,4.2,14.0,-1.0,-1.0
詹姆斯-贝莉,80-81,超音速,82,-1.0,31.0,0.499,5.4,10.8,0.5,0.0,0.0,0.709,3.1,4.4,7.4,2.3,5.1,1.2,0.9,1.7,2.7,4.0,14.0,-1.0,-1.0
迈克-班图姆,80-81,步行者,76,-1.0,31.3,0.489,5.7,11.6,0.0,0.0,0.1,0.708,2.6,3.7,5.6,2.0,3.6,3.2,1.1,1.1,2.6,3.7,14.0,-1.0,-1.0
奈特-阿奇博尔德,80-81,凯尔特,80,72.0,35.3,0.499,4.8,9.6,0.0,0.0,0.1,0.816,4.3,5.2,2.2,0.5,1.8,7.7,0.9,0.2,3.3,2.5,13.8,-1.0,-1.0
Billy Ray Bates,80-81,开拓者,77,-1.0,20.3,0.487,5.7,11.7,0.259,0.2,0.7,0.854,2.2,2.6,2.0,0.9,1.1,2.5,1.1,0.1,1.9,1.6,13.8,-1.0,-1.0
汤姆-拉格拉德,80-81,独行侠,82,-1.0,32.6,0.47,5.1,10.8,-0.01,0.0,0.0,0.649,3.5,5.4,8.1,2.2,6.0,2.9,0.4,0.5,2.5,3.6,13.7,-1.0,-1.0
基斯-赫伦,80-81,活塞,80,-1.0,28.4,0.453,5.4,11.9,0.182,0.0,0.1,0.854,2.9,3.3,2.6,1.2,1.4,1.9,1.1,0.3,1.9,1.9,13.7,-1.0,-1.0
鲍比-琼斯,80-81,76人,81,-1.0,25.3,0.539,5.0,9.3,0.0,0.0,0.0,0.813,3.5,4.3,5.4,1.8,3.6,2.8,1.2,0.9,1.8,2.8,13.5,-1.0,-1.0
里基-索伯斯,80-81,公牛,71,-1.0,25.4,0.462,5.0,10.8,0.258,0.2,0.9,0.935,3.3,3.5,2.0,0.6,1.4,4.0,1.4,0.2,2.9,3.2,13.5,-1.0,-1.0
凯尔文-奈特,80-81,开拓者,74,-1.0,28.5,0.497,5.3,10.7,0.5,0.1,0.1,0.707,2.7,3.8,5.8,2.0,3.8,2.1,1.0,0.2,2.2,2.5,13.4,-1.0,-1.0
特里-泰勒,80-81,活塞,82,-1.0,31.1,0.532,5.8,10.9,0.0,0.0,0.1,0.592,1.8,3.0,6.9,2.4,4.5,1.7,1.4,2.2,2.0,2.6,13.4,-1.0,-1.0
凯文-波特,80-81,子弹,81,-1.0,31.8,0.519,5.5,10.6,0.25,0.0,0.1,0.773,2.4,3.0,1.5,0.4,1.1,9.1,1.4,0.1,3.1,3.2,13.4,-1.0,-1.0
奎因-巴克纳,80-81,雄鹿,82,-1.0,29.1,0.493,5.7,11.7,0.167,0.0,0.1,0.734,1.8,2.5,3.6,1.1,2.6,4.7,2.4,0.0,2.9,3.3,13.3,-1.0,-1.0
杰夫-哈斯顿,80-81,-1,81,-1.0,30.0,0.489,5.7,11.6,0.2,0.0,0.1,0.708,1.9,2.6,1.7,0.6,1.1,4.9,0.7,0.1,2.2,1.8,13.2,-1.0,-1.0
斯莱-威廉姆斯,80-81,尼克斯,67,-1.0,29.5,0.493,5.2,10.6,0.25,0.0,0.1,0.69,2.8,4.0,6.2,2.4,3.8,2.7,1.7,0.3,2.1,3.0,13.2,-1.0,-1.0
迈克-戈明斯基,80-81,篮网,56,-1.0,28.2,0.423,5.2,12.3,0.0,0.0,0.0,0.767,2.8,3.6,7.5,2.4,5.0,1.3,1.0,1.8,2.3,2.3,13.2,-1.0,-1.0
乔治-麦克吉尼斯,80-81,步行者,69,-1.0,26.7,0.453,5.0,11.1,0.0,0.0,0.1,0.538,3.0,5.6,7.7,2.4,5.3,3.0,1.4,0.4,3.2,3.5,13.1,-1.0,-1.0
维尼尔-约翰逊,80-81,超音速,81,-1.0,28.5,0.534,5.2,9.7,0.2,0.0,0.1,0.793,2.6,3.3,4.5,2.4,2.1,4.2,1.0,0.2,2.7,2.4,13.0,-1.0,-1.0
罗尼尔-谢尔顿,80-81,超音速,14,-1.0,31.4,0.42,5.2,12.4,-0.01,0.0,0.0,0.655,2.6,3.9,5.6,2.2,3.4,2.5,1.6,0.2,2.9,3.4,13.0,-1.0,-1.0
安德鲁-托尼,80-81,76人,75,-1.0,23.6,0.495,5.3,10.7,0.31,0.1,0.4,0.712,2.1,3.0,1.9,0.4,1.5,3.6,0.8,0.1,2.9,3.1,12.9,-1.0,-1.0
比尔-罗宾,80-81,-1,78,-1.0,25.8,0.475,5.0,10.6,0.167,0.0,0.1,0.776,2.8,3.6,6.8,2.2,4.7,1.5,1.0,0.1,2.4,3.5,12.9,-1.0,-1.0
米切-库普恰克,80-81,子弹,82,-1.0,23.6,0.525,4.8,9.1,0.0,0.0,0.0,0.706,2.9,4.1,6.9,2.4,4.5,0.8,0.4,0.3,2.0,2.4,12.5,-1.0,-1.0
米奇-约翰逊,80-81,雄鹿,82,-1.0,25.8,0.448,4.6,10.3,0.167,0.0,0.2,0.789,3.2,4.0,6.6,2.2,4.4,3.5,1.1,0.9,2.8,3.1,12.5,-1.0,-1.0
维斯-马休斯,80-81,-1,79,-1.0,28.7,0.494,4.9,9.9,0.238,0.1,0.3,0.802,2.6,3.2,1.8,0.6,1.2,5.2,1.4,0.2,3.3,3.1,12.4,-1.0,-1.0
马克-奥伯丁,80-81,马刺,82,-1.0,29.4,0.508,4.2,8.4,0.143,0.0,0.1,0.829,3.8,4.6,5.7,1.8,4.0,3.4,0.9,0.4,2.5,3.7,12.3,-1.0,-1.0
道格-科林斯,80-81,76人,12,-1.0,27.4,0.492,5.2,10.5,-0.01,0.0,0.0,0.828,2.0,2.4,2.4,0.5,1.9,3.5,0.6,0.3,1.8,1.9,12.3,-1.0,-1.0
格雷格-凯尔瑟,80-81,活塞,25,-1.0,26.2,0.421,4.8,11.4,0.0,0.0,0.1,0.642,2.7,4.2,4.8,2.1,2.7,1.8,1.4,1.2,3.1,3.6,12.3,-1.0,-1.0
史蒂夫-霍伊斯,80-81,老鹰,74,-1.0,31.2,0.523,4.5,8.6,0.25,0.0,0.1,0.799,3.0,3.8,7.6,2.2,5.4,2.3,1.0,0.4,2.2,3.9,12.0,-1.0,-1.0
乔-布莱恩特,80-81,圣快船,82,-1.0,28.8,0.479,4.6,9.6,0.133,0.0,0.2,0.791,2.4,3.0,5.4,1.8,3.6,2.3,0.9,0.4,2.1,3.2,11.6,-1.0,-1.0
鲁迪-汤姆贾诺维奇,80-81,火箭,52,-1.0,24.3,0.467,5.1,10.8,0.235,0.2,1.0,0.793,1.3,1.6,4.0,1.5,2.5,1.6,0.4,0.1,1.1,2.3,11.6,-1.0,-1.0
布莱恩-温特斯,80-81,雄鹿,69,-1.0,25.7,0.475,4.8,10.1,0.353,0.3,0.7,0.869,1.7,2.0,2.0,0.5,1.6,3.3,1.0,0.1,2.0,2.7,11.6,-1.0,-1.0
奇奇-范德维奇,80-81,掘金,51,-1.0,27.0,0.426,4.5,10.5,0.0,0.0,0.1,0.818,2.5,3.1,5.3,1.7,3.6,1.8,0.6,0.5,1.7,2.3,11.5,-1.0,-1.0
唐-科林斯,80-81,-1,81,-1.0,22.8,0.444,4.4,10.0,0.0,0.0,0.1,0.776,2.6,3.4,3.3,1.6,1.7,2.3,1.3,0.3,2.1,3.2,11.5,-1.0,-1.0
约翰-约翰逊,80-81,超音速,80,-1.0,29.1,0.431,4.7,10.8,0.0,0.0,0.0,0.808,2.2,2.7,4.5,1.7,2.8,3.9,0.7,0.3,2.9,2.5,11.5,-1.0,-1.0
克米特-华盛顿,80-81,开拓者,73,-1.0,29.0,0.569,4.5,7.8,0.0,0.0,0.0,0.628,2.5,3.9,9.4,3.2,6.2,2.0,1.2,1.2,2.0,3.5,11.4,-1.0,-1.0
布拉德-戴维斯,80-81,独行侠,56,-1.0,30.1,0.561,4.1,7.3,0.176,0.1,0.3,0.799,2.9,3.6,2.7,0.5,2.2,6.9,0.9,0.2,2.2,2.8,11.2,-1.0,-1.0
达尔文-库克,80-81,篮网,81,-1.0,24.4,0.468,4.7,10.1,0.24,0.1,0.3,0.733,1.6,2.2,2.9,1.2,1.7,3.7,1.7,0.4,2.2,2.4,11.2,-1.0,-1.0
Mike O'Koren,80-81,篮网,79,-1.0,31.3,0.486,4.6,9.5,0.278,0.1,0.2,0.637,1.7,2.7,6.1,2.3,3.8,3.2,1.1,0.3,1.8,3.1,11.0,-1.0,-1.0
史蒂夫-米克斯,80-81,76人,72,-1.0,18.4,0.501,4.0,8.0,0.0,0.0,0.0,0.833,2.8,3.3,3.7,1.5,2.2,1.6,0.8,0.3,1.2,1.5,10.8,-1.0,-1.0
吉姆-琼恩斯,80-81,湖人,82,-1.0,31.2,0.503,4.6,9.2,0.0,0.0,0.0,0.653,1.5,2.4,8.0,2.2,5.8,1.9,0.5,1.2,1.9,4.0,10.8,-1.0,-1.0
乔治-约翰逊,80-81,步行者,43,-1.0,21.6,0.462,4.2,9.2,0.0,0.0,0.1,0.762,2.2,2.8,6.5,2.3,4.2,2.0,1.1,0.5,2.0,2.8,10.6,-1.0,-1.0
汤姆-欧文斯,80-81,开拓者,79,-1.0,23.3,0.511,4.1,8.0,0.0,0.0,0.1,0.764,2.4,3.2,5.8,2.1,3.7,1.8,0.5,0.6,1.6,3.5,10.6,-1.0,-1.0
迈克-邓利维,80-81,火箭,74,-1.0,21.7,0.491,4.2,8.5,0.063,0.0,0.2,0.839,2.1,2.5,1.6,0.4,1.2,3.6,0.9,0.0,1.9,2.2,10.5,-1.0,-1.0
路易斯-奥尔,80-81,步行者,82,-1.0,21.8,0.491,4.2,8.6,0.0,0.0,0.1,0.807,2.0,2.5,4.4,2.1,2.3,1.6,0.7,0.3,1.5,1.9,10.5,-1.0,-1.0
达夫-科尔辛,80-81,马刺,82,-1.0,23.9,0.49,4.5,9.1,0.0,0.0,0.0,0.714,1.5,2.1,7.8,2.8,5.0,1.4,0.5,1.2,1.6,2.6,10.5,-1.0,-1.0
鲍伯-麦克阿杜,80-81,-1,16,-1.0,20.1,0.433,4.3,9.8,0.0,0.0,0.1,0.707,1.8,2.6,4.2,1.1,3.1,1.9,1.1,0.8,2.0,2.4,10.3,-1.0,-1.0
达夫-罗比斯,80-81,-1,84,-1.0,25.2,0.446,3.9,8.8,-0.01,0.0,0.0,0.81,2.4,2.9,5.9,1.9,4.1,2.1,0.4,0.4,1.0,2.1,10.2,-1.0,-1.0
雷杰-约翰逊,80-81,马刺,79,-1.0,21.7,0.499,4.3,8.6,0.0,0.0,0.0,0.663,1.6,2.4,4.5,1.7,2.9,1.0,0.6,0.6,1.6,3.6,10.2,-1.0,-1.0
布莱恩-泰勒,80-81,圣快船,80,-1.0,28.9,0.525,3.9,7.4,0.383,0.6,1.4,0.789,1.8,2.3,1.9,0.7,1.2,5.5,1.5,0.3,1.4,2.7,10.1,-1.0,-1.0
迈克-布拉茨,80-81,骑士,80,-1.0,32.4,0.39,4.0,10.2,0.337,0.7,2.1,0.811,1.3,1.7,2.5,0.8,1.7,5.7,1.7,0.2,2.0,2.4,10.0,-1.0,-1.0
理查德-华盛顿,80-81,-1,80,-1.0,22.7,0.455,4.3,9.3,0.5,0.0,0.0,0.748,1.5,2.0,5.7,2.0,3.7,1.6,0.6,0.8,1.6,3.5,10.0,-1.0,-1.0
