球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
迪克-梅恩,49-50,老鹰,62,-1.0,-1.0,0.42,5.6,13.3,-0.01,-1.0,-1.0,0.705,3.2,4.5,-1.0,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,3.3,14.4,-1.0,-1.0
弗莱德-谢奥斯,49-50,活塞,68,-1.0,-1.0,0.352,5.2,14.6,-0.01,-1.0,-1.0,0.818,4.0,4.9,-1.0,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,3.4,14.3,-1.0,-1.0
乔-福尔克斯,49-50,勇士,68,-1.0,-1.0,0.278,4.9,17.8,-0.01,-1.0,-1.0,0.696,4.3,6.2,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,3.5,14.2,-1.0,-1.0
鲍伯-戴维斯,49-50,皇家,64,-1.0,-1.0,0.357,5.0,13.9,-0.01,-1.0,-1.0,0.752,4.1,5.4,-1.0,-1.0,-1.0,4.6,-1.0,-1.0,-1.0,2.9,14.0,-1.0,-1.0
伯鲁斯-斯马维利,49-50,轰炸机,61,-1.0,-1.0,0.345,4.7,13.6,-0.01,-1.0,-1.0,0.828,4.3,5.1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,2.6,13.7,-1.0,-1.0
迪拉德-克罗克,49-50,老掘金,53,-1.0,-1.0,0.292,4.6,15.8,-0.01,-1.0,-1.0,0.735,4.4,6.0,-1.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,4.2,13.6,-1.0,-1.0
沃恩-加德纳,49-50,勇士,63,-1.0,-1.0,0.342,5.0,14.5,-0.01,-1.0,-1.0,0.767,3.6,4.7,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,3.7,13.5,-1.0,-1.0
杰克-尼古拉斯,49-50,-1,67,-1.0,-1.0,0.366,4.6,12.7,-0.01,-1.0,-1.0,0.753,3.9,5.1,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,2.7,13.1,-1.0,-1.0
诺布勒-乔简森,49-50,红人,54,-1.0,-1.0,0.353,4.0,11.4,-0.01,-1.0,-1.0,0.766,5.0,6.5,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.7,13.0,-1.0,-1.0
Fred Scolari,49-50,老首都,66,-1.0,-1.0,0.343,4.7,13.8,-0.01,-1.0,-1.0,0.822,3.6,4.3,-1.0,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,2.7,13.0,-1.0,-1.0
Dike Eddleman,49-50,黑鹰,64,-1.0,-1.0,0.366,5.2,14.2,-0.01,-1.0,-1.0,0.623,2.5,4.1,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,4.0,12.9,-1.0,-1.0
唐-奥顿,49-50,-1,64,-1.0,-1.0,0.373,3.8,10.1,-0.01,-1.0,-1.0,0.737,5.3,7.2,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,3.8,12.9,-1.0,-1.0
哈里-博伊考夫,49-50,老鹰,61,-1.0,-1.0,0.413,4.7,11.4,-0.01,-1.0,-1.0,0.775,3.3,4.3,-1.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,3.8,12.8,-1.0,-1.0
艾德-萨多夫斯基,49-50,-1,69,-1.0,-1.0,0.324,4.3,13.4,-0.01,-1.0,-1.0,0.735,4.0,5.4,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.5,12.6,-1.0,-1.0
马克斯尔-莫里斯,49-50,红人,62,-1.0,-1.0,0.363,4.1,11.2,-0.01,-1.0,-1.0,0.667,4.5,6.7,-1.0,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,2.8,12.6,-1.0,-1.0
Wah Wah Jones,49-50,波利斯,60,-1.0,-1.0,0.374,4.4,11.8,-0.01,-1.0,-1.0,0.751,3.7,5.0,-1.0,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,4.0,12.5,-1.0,-1.0
Mike Todorovich,49-50,-1,65,-1.0,-1.0,0.309,4.0,13.1,-0.01,-1.0,-1.0,0.719,4.1,5.7,-1.0,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,3.5,12.2,-1.0,-1.0
John Logan,49-50,轰炸机,62,-1.0,-1.0,0.331,4.0,12.2,-0.01,-1.0,-1.0,0.783,4.1,5.2,-1.0,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,3.3,12.2,-1.0,-1.0
鲍伯-布兰努姆,49-50,红人,59,-1.0,-1.0,0.326,4.0,12.2,-0.01,-1.0,-1.0,0.69,4.2,6.0,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,4.7,12.1,-1.0,-1.0
里德-罗查,49-50,轰炸机,65,-1.0,-1.0,0.405,4.2,10.4,-0.01,-1.0,-1.0,0.703,3.4,4.8,-1.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,4.0,11.8,-1.0,-1.0
哈里-盖拉汀,49-50,尼克斯,68,-1.0,-1.0,0.396,3.9,9.8,-0.01,-1.0,-1.0,0.757,4.1,5.4,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,3.2,11.8,-1.0,-1.0
鲍比-温泽尔,49-50,皇家,67,-1.0,-1.0,0.414,3.8,9.2,-0.01,-1.0,-1.0,0.806,4.2,5.2,-1.0,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,1.5,11.8,-1.0,-1.0
比尔-克洛斯,49-50,包装工,64,-1.0,-1.0,0.315,4.4,14.0,-0.01,-1.0,-1.0,0.718,2.9,4.0,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,3.0,11.8,-1.0,-1.0
鲍伯-布朗,49-50,老掘金,62,-1.0,-1.0,0.361,4.5,12.3,-0.01,-1.0,-1.0,0.683,2.8,4.1,-1.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,4.3,11.7,-1.0,-1.0
安迪-菲利浦,49-50,雄鹿,65,-1.0,-1.0,0.349,4.4,12.5,-0.01,-1.0,-1.0,0.704,2.9,4.2,-1.0,-1.0,-1.0,5.8,-1.0,-1.0,-1.0,3.2,11.7,-1.0,-1.0
沃恩-米克尔森,49-50,老湖人,68,-1.0,-1.0,0.399,4.2,10.6,-0.01,-1.0,-1.0,0.752,3.2,4.2,-1.0,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,3.3,11.6,-1.0,-1.0
鲍比-库克,49-50,红人,51,-1.0,-1.0,0.358,4.4,12.2,-0.01,-1.0,-1.0,0.79,2.8,3.5,-1.0,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,2.2,11.5,-1.0,-1.0
莱奥-库比亚克,49-50,老鹰,62,-1.0,-1.0,0.326,4.2,12.8,-0.01,-1.0,-1.0,0.814,3.1,3.8,-1.0,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,4.0,11.5,-1.0,-1.0
康尼尔-西蒙斯,49-50,尼克斯,60,-1.0,-1.0,0.331,4.0,12.2,-0.01,-1.0,-1.0,0.662,3.3,5.0,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.4,11.3,-1.0,-1.0
鲍伯-金尼,49-50,凯尔特,60,-1.0,-1.0,0.375,3.9,10.4,-0.01,-1.0,-1.0,0.628,3.4,5.3,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,4.2,11.1,-1.0,-1.0
Bill Gabor,49-50,国民,56,-1.0,-1.0,0.337,4.0,12.0,-0.01,-1.0,-1.0,0.689,2.8,4.1,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,3.5,10.9,-1.0,-1.0
约翰-哈吉斯,49-50,包装工,60,-1.0,-1.0,0.405,3.7,9.2,-0.01,-1.0,-1.0,0.711,3.3,4.6,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.8,10.7,-1.0,-1.0
唐-博文,49-50,老鹰,62,-1.0,-1.0,0.373,3.4,9.0,-0.01,-1.0,-1.0,0.688,3.9,5.6,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,4.1,10.6,-1.0,-1.0
欧迪-斯皮尔斯,49-50,雄鹿,68,-1.0,-1.0,0.357,4.1,11.4,-0.01,-1.0,-1.0,0.687,2.3,3.4,-1.0,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,3.7,10.5,-1.0,-1.0
文斯·博里拉,49-50,尼克斯,59,-1.0,-1.0,0.34,3.5,10.2,-0.01,-1.0,-1.0,0.764,3.5,4.5,-1.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,3.4,10.4,-1.0,-1.0
布鲁斯-霍尔,49-50,波利斯,64,-1.0,-1.0,0.353,3.4,9.6,-0.01,-1.0,-1.0,0.782,3.5,4.5,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,2.2,10.3,-1.0,-1.0
艾尔·塞尔维,49-50,国民,56,-1.0,-1.0,0.332,2.6,7.7,-0.01,-1.0,-1.0,0.829,5.1,6.2,-1.0,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,4.0,10.2,-1.0,-1.0
Sonny Hertzberg,49-50,凯尔特,68,-1.0,-1.0,0.318,4.0,12.7,-0.01,-1.0,-1.0,0.749,2.1,2.8,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,2.3,10.2,-1.0,-1.0
查理-布莱克,49-50,-1,65,-1.0,-1.0,0.278,3.5,12.5,-0.01,-1.0,-1.0,0.651,3.2,4.9,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,4.2,10.2,-1.0,-1.0
阿尔尼-李森,49-50,皇家,62,-1.0,-1.0,0.344,3.3,9.6,-0.01,-1.0,-1.0,0.664,3.4,5.2,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.7,10.1,-1.0,-1.0
厄尔尼-范德维奇,49-50,尼克斯,42,-1.0,-1.0,0.421,3.9,9.3,-0.01,-1.0,-1.0,0.664,2.2,3.3,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,3.0,10.0,-1.0,-1.0
米洛-科梅尼齐,49-50,包装工,64,-1.0,-1.0,0.283,3.8,13.5,-0.01,-1.0,-1.0,0.584,2.3,3.9,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,3.8,9.9,-1.0,-1.0
杰克-波尔马斯特,49-50,红人,61,-1.0,-1.0,0.333,3.9,11.7,-0.01,-1.0,-1.0,0.681,2.0,3.0,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,3.9,9.8,-1.0,-1.0
乔治-卡夫腾,49-50,凯尔特,55,-1.0,-1.0,0.372,3.6,9.7,-0.01,-1.0,-1.0,0.654,2.5,3.8,-1.0,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,1.7,9.7,-1.0,-1.0
杰克-图梅,49-50,老掘金,62,-1.0,-1.0,0.397,3.3,8.3,-0.01,-1.0,-1.0,0.705,3.0,4.3,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.4,9.6,-1.0,-1.0
鲍伯-卡朋特,49-50,活塞,66,-1.0,-1.0,0.344,3.2,9.3,-0.01,-1.0,-1.0,0.742,2.9,3.9,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.5,9.3,-1.0,-1.0
Bones McKinney,49-50,老首都,53,-1.0,-1.0,0.296,3.5,11.9,-0.01,-1.0,-1.0,0.776,2.2,2.9,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.5,9.3,-1.0,-1.0
艾德-斯坦扎克,49-50,包装工,57,-1.0,-1.0,0.349,2.8,8.0,-0.01,-1.0,-1.0,0.752,3.6,4.7,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.9,9.1,-1.0,-1.0
杜恩-克鲁赫,49-50,-1,52,-1.0,-1.0,0.384,3.1,8.0,-0.01,-1.0,-1.0,0.707,3.0,4.3,-1.0,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,2.1,9.1,-1.0,-1.0
Chick Reiser,49-50,老首都,67,-1.0,-1.0,0.305,2.9,9.6,-0.01,-1.0,-1.0,0.835,3.2,3.8,-1.0,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,3.3,9.0,-1.0,-1.0
比尔-卡尔霍恩,49-50,皇家,62,-1.0,-1.0,0.377,3.3,8.9,-0.01,-1.0,-1.0,0.719,2.4,3.3,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,1.6,9.0,-1.0,-1.0
Walt Budko,49-50,子弹,66,-1.0,-1.0,0.304,3.0,9.9,-0.01,-1.0,-1.0,0.757,3.0,4.0,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.9,9.0,-1.0,-1.0
乔治-塞内斯基,49-50,勇士,68,-1.0,-1.0,0.32,3.3,10.4,-0.01,-1.0,-1.0,0.704,2.3,3.3,-1.0,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,2.4,9.0,-1.0,-1.0
艾德-里德,49-50,凯尔特,64,-1.0,-1.0,0.343,2.7,7.9,-0.01,-1.0,-1.0,0.706,3.5,4.9,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.6,8.9,-1.0,-1.0
Ralph Johnson,49-50,-1,67,-1.0,-1.0,0.312,3.6,11.6,-0.01,-1.0,-1.0,0.806,1.6,1.9,-1.0,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,3.1,8.8,-1.0,-1.0
托尼-拉维利,49-50,凯尔特,56,-1.0,-1.0,0.372,2.9,7.8,-0.01,-1.0,-1.0,0.853,3.0,3.5,-1.0,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.9,8.8,-1.0,-1.0
莱奥-默古斯,49-50,勇士,64,-1.0,-1.0,0.396,2.7,6.8,-0.01,-1.0,-1.0,0.727,3.4,4.7,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,2.6,8.8,-1.0,-1.0
Blackie Towery,49-50,子弹,68,-1.0,-1.0,0.327,3.3,10.0,-0.01,-1.0,-1.0,0.757,2.3,3.0,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,3.6,8.8,-1.0,-1.0
豪威尔-香农,49-50,凯尔特,67,-1.0,-1.0,0.344,3.3,9.6,-0.01,-1.0,-1.0,0.786,2.1,2.7,-1.0,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,2.2,8.8,-1.0,-1.0
杰纳-万斯,49-50,黑鹰,35,-1.0,-1.0,0.338,3.1,9.3,-0.01,-1.0,-1.0,0.717,2.5,3.4,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,4.1,8.7,-1.0,-1.0
杰克-科尔曼,49-50,皇家,68,-1.0,-1.0,0.377,3.7,9.8,-0.01,-1.0,-1.0,0.744,1.3,1.8,-1.0,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,3.3,8.7,-1.0,-1.0
乔治-拉特科维茨,49-50,国民,62,-1.0,-1.0,0.369,2.6,7.1,-0.01,-1.0,-1.0,0.606,3.4,5.6,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.2,8.6,-1.0,-1.0
迪克-马克圭尔,49-50,尼克斯,68,-1.0,-1.0,0.337,2.8,8.3,-0.01,-1.0,-1.0,0.652,3.0,4.6,-1.0,-1.0,-1.0,5.7,-1.0,-1.0,-1.0,2.4,8.6,-1.0,-1.0
罗恩-利文斯通,49-50,-1,54,-1.0,-1.0,0.282,3.0,10.7,-0.01,-1.0,-1.0,0.689,2.3,3.3,-1.0,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,4.8,8.3,-1.0,-1.0
豪威尔-舒尔茨,49-50,-1,67,-1.0,-1.0,0.267,2.7,10.0,-0.01,-1.0,-1.0,0.695,2.9,4.2,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,3.6,8.3,-1.0,-1.0
里德-霍兹曼,49-50,皇家,68,-1.0,-1.0,0.33,3.0,9.2,-0.01,-1.0,-1.0,0.686,2.1,3.1,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,1.0,8.2,-1.0,-1.0
Kleggie Hermsen,49-50,雄鹿,67,-1.0,-1.0,0.319,2.9,9.2,-0.01,-1.0,-1.0,0.619,2.3,3.7,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,4.0,8.1,-1.0,-1.0
吉米-达登,49-50,老掘金,26,-1.0,-1.0,0.321,3.0,9.3,-0.01,-1.0,-1.0,0.688,2.1,3.1,-1.0,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,2.6,8.1,-1.0,-1.0
鲍伯-费德里克,49-50,老首都,60,-1.0,-1.0,0.344,2.9,8.3,-0.01,-1.0,-1.0,0.799,2.3,2.9,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,2.3,8.1,-1.0,-1.0
米尔特-舒恩,49-50,红人,62,-1.0,-1.0,0.41,2.4,5.9,-0.01,-1.0,-1.0,0.653,3.2,4.8,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,3.1,8.0,-1.0,-1.0
杰纳-英格伦,49-50,-1,46,-1.0,-1.0,0.38,2.3,6.0,-0.01,-1.0,-1.0,0.792,3.3,4.2,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,3.6,7.8,-1.0,-1.0
罗伊尔-塞尔茨,49-50,包装工,34,-1.0,-1.0,0.301,2.7,9.1,-0.01,-1.0,-1.0,0.769,2.4,3.1,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,2.1,7.8,-1.0,-1.0
保罗-西摩尔,49-50,国民,62,-1.0,-1.0,0.334,2.8,8.5,-0.01,-1.0,-1.0,0.716,2.0,2.8,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,2.5,7.7,-1.0,-1.0
鲍伯-哈里斯,49-50,活塞,62,-1.0,-1.0,0.361,2.7,7.5,-0.01,-1.0,-1.0,0.628,2.3,3.6,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,3.1,7.7,-1.0,-1.0
马瑞-威尔,49-50,黑鹰,56,-1.0,-1.0,0.327,2.8,8.6,-0.01,-1.0,-1.0,0.693,2.1,3.0,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,2.5,7.7,-1.0,-1.0
约翰-叶泽尔斯基,49-50,-1,54,-1.0,-1.0,0.294,2.6,9.0,-0.01,-1.0,-1.0,0.694,2.4,3.4,-1.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.6,7.6,-1.0,-1.0
艾利克斯-汉纳姆,49-50,国民,64,-1.0,-1.0,0.363,2.8,7.6,-0.01,-1.0,-1.0,0.688,2.0,2.9,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,4.1,7.5,-1.0,-1.0
布雷迪-沃克,49-50,凯尔特,68,-1.0,-1.0,0.374,3.2,8.6,-0.01,-1.0,-1.0,0.632,1.1,1.7,-1.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,1.5,7.5,-1.0,-1.0
约翰-麦克诺夫斯基,49-50,国民,59,-1.0,-1.0,0.333,2.6,7.8,-0.01,-1.0,-1.0,0.736,2.2,3.0,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,2.2,7.4,-1.0,-1.0
Floyd Volker,49-50,-1,54,-1.0,-1.0,0.309,3.0,9.8,-0.01,-1.0,-1.0,0.55,1.3,2.4,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,3.1,7.4,-1.0,-1.0
斯坦-马赛克,49-50,雄鹿,68,-1.0,-1.0,0.381,2.6,6.8,-0.01,-1.0,-1.0,0.661,2.1,3.3,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,3.9,7.3,-1.0,-1.0
阿尔尼-约翰逊,49-50,皇家,68,-1.0,-1.0,0.396,2.2,5.5,-0.01,-1.0,-1.0,0.68,2.9,4.3,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,3.8,7.3,-1.0,-1.0
Curly Armstrong,49-50,活塞,63,-1.0,-1.0,0.279,2.3,8.2,-0.01,-1.0,-1.0,0.705,2.7,3.8,-1.0,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,3.4,7.3,-1.0,-1.0
艾德-皮特森,49-50,国民,62,-1.0,-1.0,0.428,2.7,6.3,-0.01,-1.0,-1.0,0.6,1.8,3.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,3.2,7.2,-1.0,-1.0
杰克-凯利斯,49-50,-1,68,-1.0,-1.0,0.326,2.3,7.1,-0.01,-1.0,-1.0,0.65,2.5,3.8,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.6,7.1,-1.0,-1.0
Chink Crossin,49-50,勇士,64,-1.0,-1.0,0.322,2.9,9.0,-0.01,-1.0,-1.0,0.782,1.2,1.6,-1.0,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,2.2,7.0,-1.0,-1.0
阿瑞尔-马汉,49-50,轰炸机,68,-1.0,-1.0,0.279,2.4,8.4,-0.01,-1.0,-1.0,0.766,2.3,3.0,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,2.6,7.0,-1.0,-1.0
迪克-奥克非,49-50,老首都,68,-1.0,-1.0,0.306,2.4,7.8,-0.01,-1.0,-1.0,0.739,2.2,3.0,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,3.2,7.0,-1.0,-1.0
乔-多尔洪,49-50,子弹,64,-1.0,-1.0,0.312,2.2,7.2,-0.01,-1.0,-1.0,0.734,2.5,3.3,-1.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,3.0,6.9,-1.0,-1.0
莱奥-克莱尔,49-50,活塞,66,-1.0,-1.0,0.304,2.4,7.8,-0.01,-1.0,-1.0,0.742,2.1,2.9,-1.0,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,2.7,6.9,-1.0,-1.0
鲍伯-道尔,49-50,凯尔特,47,-1.0,-1.0,0.346,2.6,7.4,-0.01,-1.0,-1.0,0.658,1.6,2.4,-1.0,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,2.5,6.7,-1.0,-1.0
弗兰克-库德尔卡,49-50,雄鹿,65,-1.0,-1.0,0.326,2.6,8.1,-0.01,-1.0,-1.0,0.636,1.4,2.2,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.0,6.7,-1.0,-1.0
莱奥-吧巴恩豪斯特,49-50,雄鹿,67,-1.0,-1.0,0.349,2.6,7.4,-0.01,-1.0,-1.0,0.698,1.3,1.9,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,2.9,6.5,-1.0,-1.0
迪-吉布森,49-50,黑鹰,44,-1.0,-1.0,0.314,1.8,5.6,-0.01,-1.0,-1.0,0.718,2.9,4.0,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,2.6,6.4,-1.0,-1.0
约翰-诺兰德,49-50,老首都,40,-1.0,-1.0,0.338,2.5,7.3,-0.01,-1.0,-1.0,0.624,1.3,2.1,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.8,6.3,-1.0,-1.0
丹尼-瓦格纳,49-50,红人,11,-1.0,-1.0,0.352,1.7,4.9,-0.01,-1.0,-1.0,0.886,2.8,3.2,-1.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.0,6.3,-1.0,-1.0
沃伦-帕金斯,49-50,黑鹰,60,-1.0,-1.0,0.303,2.1,7.0,-0.01,-1.0,-1.0,0.59,1.9,3.3,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,4.3,6.2,-1.0,-1.0
汤米-贝尔纳斯,49-50,子弹,53,-1.0,-1.0,0.302,2.3,7.5,-0.01,-1.0,-1.0,0.702,1.6,2.3,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,1.4,6.2,-1.0,-1.0
查克-吉尔摩,49-50,老首都,68,-1.0,-1.0,0.335,1.9,5.6,-0.01,-1.0,-1.0,0.68,2.4,3.5,-1.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,4.0,6.1,-1.0,-1.0
约翰-佩克,49-50,-1,52,-1.0,-1.0,0.296,1.9,6.4,-0.01,-1.0,-1.0,0.699,2.3,3.3,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.2,6.1,-1.0,-1.0
乔-霍兰德,49-50,波利斯,64,-1.0,-1.0,0.32,2.3,7.1,-0.01,-1.0,-1.0,0.69,1.5,2.2,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.4,6.1,-1.0,-1.0
斯坦-帕特里克,49-50,-1,53,-1.0,-1.0,0.395,2.2,5.5,-0.01,-1.0,-1.0,0.605,1.7,2.8,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.4,6.1,-1.0,-1.0
John Oldham,49-50,活塞,59,-1.0,-1.0,0.298,2.2,7.2,-0.01,-1.0,-1.0,0.71,1.7,2.5,-1.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.3,6.1,-1.0,-1.0
