球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
乔治-汤普森,73-74,檀木,78,-1.0,35.0,0.475,6.9,14.5,0.185,0.1,0.7,0.79,5.3,6.7,3.5,1.2,2.3,5.1,1.5,0.3,2.7,3.0,19.2,-1.0,-1.0
吉米-沃克,73-74,-1,75,-1.0,39.4,0.469,7.8,16.5,-0.01,-1.0,-1.0,0.82,3.6,4.4,2.7,0.5,2.2,4.1,1.1,0.1,-1.0,2.3,19.2,-1.0,-1.0
戴夫-考文斯,73-74,凯尔特,80,-1.0,41.9,0.437,8.1,18.4,-0.01,-1.0,-1.0,0.832,2.9,3.4,15.7,3.3,12.4,4.4,1.2,1.3,-1.0,3.7,19.0,-1.0,-1.0
鲍伯-丹德里奇,73-74,雄鹿,71,-1.0,35.5,0.503,8.2,16.3,-0.01,-1.0,-1.0,0.818,2.5,3.0,6.7,1.6,5.1,2.8,1.6,0.6,-1.0,3.8,18.9,-1.0,-1.0
戴夫-宾,73-74,活塞,81,-1.0,38.6,0.436,7.2,16.5,-0.01,-1.0,-1.0,0.813,4.4,5.4,3.5,1.3,2.1,6.9,1.3,0.2,-1.0,2.7,18.8,-1.0,-1.0
拉尔斐-辛普森,73-74,火箭,75,-1.0,29.9,0.428,8.0,18.6,0.083,0.0,0.3,0.754,2.8,3.7,4.3,1.5,2.8,2.5,1.4,0.2,2.6,2.5,18.7,-1.0,-1.0
阿尔提斯-吉尔莫尔,73-74,上校,84,-1.0,41.7,0.493,7.4,15.0,0.0,0.0,0.0,0.667,3.9,5.8,18.3,5.7,12.6,3.9,0.7,3.4,3.8,3.6,18.7,-1.0,-1.0
吉姆-麦克米兰,73-74,勇敢者,82,-1.0,40.5,0.494,7.3,14.8,-0.01,-1.0,-1.0,0.858,4.0,4.6,7.4,2.6,4.8,3.1,1.6,0.3,-1.0,2.3,18.6,-1.0,-1.0
迈克-纽林,73-74,火箭,76,-1.0,34.1,0.448,6.7,15.0,-0.01,-1.0,-1.0,0.856,5.0,5.8,3.4,1.0,2.4,4.8,1.1,0.1,-1.0,3.4,18.4,-1.0,-1.0
乔乔-怀特,73-74,凯尔特,82,-1.0,39.5,0.449,7.9,17.6,-0.01,-1.0,-1.0,0.837,2.3,2.8,4.3,1.2,3.1,5.5,1.3,0.3,-1.0,2.3,18.1,-1.0,-1.0
迪克-施耐德,73-74,超音速,74,-1.0,36.1,0.481,7.7,16.1,-0.01,-1.0,-1.0,0.866,2.6,3.0,4.1,1.2,2.9,3.6,1.2,0.4,-1.0,3.5,18.1,-1.0,-1.0
戴夫-德布斯切尔,73-74,尼克斯,71,-1.0,38.0,0.461,7.9,17.1,-0.01,-1.0,-1.0,0.756,2.3,3.1,10.7,1.9,8.8,3.6,0.9,0.5,-1.0,3.1,18.1,-1.0,-1.0
马克-卡尔文,73-74,美洲狮,83,-1.0,31.2,0.462,6.0,13.0,0.233,0.1,0.5,0.875,5.9,6.7,2.9,0.9,2.0,4.2,1.6,0.1,2.8,2.9,18.0,-1.0,-1.0
迪克-范阿斯戴尔,73-74,太阳,78,-1.0,36.3,0.5,6.6,13.2,-0.01,-1.0,-1.0,0.853,4.6,5.4,2.8,0.8,2.0,4.2,1.2,0.2,-1.0,3.1,17.8,-1.0,-1.0
Louie Dampier,73-74,上校,84,-1.0,35.0,0.465,7.2,15.4,0.387,0.6,1.5,0.832,2.8,3.4,2.4,0.5,1.8,5.6,1.0,0.2,2.7,1.8,17.8,-1.0,-1.0
奈特-阿奇博尔德,73-74,国王,35,-1.0,36.3,0.451,6.3,14.1,-0.01,-1.0,-1.0,0.82,4.9,6.0,2.4,0.6,1.8,7.6,1.6,0.2,-1.0,2.2,17.6,-1.0,-1.0
罗恩-布恩,73-74,星光,84,-1.0,36.9,0.494,7.0,14.1,0.231,0.1,0.3,0.875,3.6,4.1,5.2,1.9,3.3,5.0,1.5,0.3,3.8,3.4,17.6,-1.0,-1.0
鲁西斯-阿伦,73-74,雄鹿,72,-1.0,33.2,0.495,7.3,14.8,-0.01,-1.0,-1.0,0.788,3.0,3.8,4.0,1.2,2.8,5.2,1.9,0.3,-1.0,3.0,17.6,-1.0,-1.0
奈尔-沃克,73-74,太阳,82,-1.0,31.1,0.46,7.0,15.2,-0.01,-1.0,-1.0,0.791,2.9,3.6,10.2,2.9,7.3,4.0,0.9,0.7,-1.0,3.1,16.8,-1.0,-1.0
吉米-琼斯,73-74,星光,83,-1.0,38.1,0.55,7.0,12.8,0.0,0.0,0.0,0.884,2.8,3.1,4.3,1.2,3.1,5.2,1.9,0.4,2.9,2.5,16.8,-1.0,-1.0
弗莱德-布朗,73-74,超音速,82,-1.0,30.5,0.471,7.0,15.0,-0.01,-1.0,-1.0,0.863,2.4,2.8,4.9,1.4,3.5,5.0,1.7,0.2,-1.0,3.4,16.5,-1.0,-1.0
兰尼-威尔肯斯,73-74,骑士,74,-1.0,33.6,0.465,6.2,13.4,-0.01,-1.0,-1.0,0.801,3.9,4.9,3.7,1.1,2.7,7.1,1.3,0.2,-1.0,2.2,16.4,-1.0,-1.0
约翰-约翰逊,73-74,开拓者,69,-1.0,33.1,0.464,6.7,14.3,-0.01,-1.0,-1.0,0.812,3.1,3.8,7.5,2.3,5.1,4.1,1.0,0.4,-1.0,3.2,16.4,-1.0,-1.0
比利-鲍尔兹,73-74,老篮网,77,-1.0,33.7,0.494,6.7,13.6,0.0,0.0,0.0,0.721,2.9,4.0,10.2,2.7,7.4,2.2,0.8,1.9,2.3,3.1,16.4,-1.0,-1.0
杰夫-穆林斯,73-74,勇士,77,-1.0,32.4,0.473,7.0,14.9,-0.01,-1.0,-1.0,0.875,2.2,2.5,3.6,1.1,2.5,4.0,0.9,0.3,-1.0,2.8,16.2,-1.0,-1.0
迈克-里奥丹,73-74,子弹,81,-1.0,39.9,0.472,7.1,15.1,-0.01,-1.0,-1.0,0.782,1.7,2.1,4.7,1.5,3.2,3.3,1.3,0.2,-1.0,2.9,15.9,-1.0,-1.0
Warren Jabali,73-74,火箭,49,-1.0,34.9,0.391,5.2,13.4,0.366,0.9,2.5,0.803,4.5,5.6,5.0,1.7,3.3,7.3,2.0,0.2,4.0,3.4,15.9,-1.0,-1.0
拉里-凯侬,73-74,老篮网,84,-1.0,34.6,0.462,7.0,15.2,0.0,0.0,0.0,0.703,1.9,2.6,11.5,4.5,7.0,1.3,0.9,0.2,3.0,3.0,15.9,-1.0,-1.0
詹姆斯-塞拉斯,73-74,老刺,84,-1.0,36.9,0.478,5.8,12.1,0.0,0.0,0.0,0.831,4.2,5.0,4.1,1.0,3.1,3.8,1.1,0.1,2.6,3.0,15.7,-1.0,-1.0
里奇-琼斯,73-74,老刺,78,-1.0,36.4,0.434,6.5,15.1,0.283,0.2,0.6,0.772,2.4,3.1,7.4,2.2,5.3,3.4,0.9,0.2,1.9,3.5,15.6,-1.0,-1.0
Cincinnatus Powell,73-74,大地主,82,-1.0,30.3,0.452,6.4,14.2,0.323,0.1,0.4,0.706,2.5,3.6,6.3,2.1,4.2,1.7,0.6,0.4,2.3,3.3,15.5,-1.0,-1.0
内特-威廉姆斯,73-74,国王,82,-1.0,30.6,0.462,6.6,14.2,-0.01,-1.0,-1.0,0.818,2.4,2.9,4.2,1.4,2.8,2.2,1.8,0.4,-1.0,3.5,15.5,-1.0,-1.0
兰迪-史密斯,73-74,勇敢者,82,-1.0,33.5,0.492,6.5,13.2,-0.01,-1.0,-1.0,0.712,2.5,3.5,3.8,1.1,2.8,4.7,2.5,0.0,-1.0,3.2,15.5,-1.0,-1.0
吉姆-普莱斯,73-74,湖人,82,-1.0,32.0,0.449,6.6,14.6,-0.01,-1.0,-1.0,0.799,2.3,2.9,4.6,1.5,3.1,4.5,1.9,0.4,-1.0,2.8,15.4,-1.0,-1.0
迈尔-丹尼尔斯,73-74,老者,78,-1.0,32.6,0.44,6.3,14.3,-0.01,0.0,0.0,0.756,2.8,3.7,11.6,3.2,8.4,1.6,0.7,1.2,2.8,3.6,15.4,-1.0,-1.0
Gar Heard,73-74,勇敢者,81,-1.0,35.7,0.435,6.5,14.9,-0.01,-1.0,-1.0,0.65,2.4,3.6,11.7,3.3,8.4,2.2,1.7,2.8,-1.0,3.7,15.3,-1.0,-1.0
厄尔尼-格雷格里奥,73-74,勇敢者,81,-1.0,35.9,0.421,6.5,15.6,-0.01,-1.0,-1.0,0.902,2.1,2.4,2.7,0.6,2.1,8.2,0.7,0.1,-1.0,3.0,15.2,-1.0,-1.0
卡尔迪维尔-琼斯,73-74,征服者,79,-1.0,37.1,0.465,6.4,13.8,0.25,0.0,0.1,0.743,2.2,2.9,13.9,4.1,9.8,1.8,0.8,4.0,2.0,4.0,15.0,-1.0,-1.0
史蒂夫-米克斯,73-74,76人,82,-1.0,36.2,0.475,6.0,12.7,-0.01,-1.0,-1.0,0.792,2.8,3.5,10.5,3.7,6.8,1.9,2.6,0.5,-1.0,3.7,14.9,-1.0,-1.0
宾高-史密斯,73-74,骑士,82,-1.0,31.9,0.455,6.5,14.4,-0.01,-1.0,-1.0,0.822,1.7,2.1,5.3,1.6,3.7,2.4,1.1,0.4,-1.0,3.0,14.8,-1.0,-1.0
吉姆-琼恩斯,73-74,美洲狮,83,-1.0,28.8,0.526,6.4,12.3,0.0,0.0,0.0,0.615,1.9,3.0,7.8,2.3,5.5,1.4,0.7,1.6,2.5,4.2,14.8,-1.0,-1.0
吉姆-伊肯斯,73-74,大地主,84,-1.0,31.5,0.52,5.3,10.2,0.0,0.0,0.0,0.785,4.0,5.1,9.6,3.5,6.1,2.8,0.8,1.2,2.7,3.2,14.6,-1.0,-1.0
基斯-埃里克森,73-74,太阳,66,-1.0,30.8,0.477,6.0,12.5,-0.01,-1.0,-1.0,0.801,2.7,3.3,6.3,1.4,4.8,3.1,1.0,0.3,-1.0,2.9,14.6,-1.0,-1.0
泰瑞斯-格兰特,73-74,-1,59,-1.0,22.5,0.523,6.1,11.6,0.25,0.0,0.1,0.793,2.4,3.0,5.1,1.8,3.3,1.1,0.8,0.2,1.5,2.0,14.6,-1.0,-1.0
约翰-威廉姆斯,73-74,老篮网,77,-1.0,29.4,0.491,6.3,12.8,0.182,0.0,0.1,0.789,1.9,2.5,2.8,0.9,1.9,3.2,1.1,0.4,2.7,3.3,14.5,-1.0,-1.0
达夫-罗比斯,73-74,火箭,84,-1.0,29.4,0.473,5.3,11.3,-0.01,0.0,0.0,0.774,3.8,4.9,8.4,2.6,5.8,1.8,0.5,0.8,1.2,2.7,14.5,-1.0,-1.0
哈皮-海尔斯顿,73-74,湖人,77,-1.0,34.2,0.507,5.0,9.9,-0.01,-1.0,-1.0,0.771,4.5,5.8,13.5,4.4,9.2,2.7,0.8,0.2,-1.0,3.4,14.5,-1.0,-1.0
乔-考德威尔,73-74,美洲狮,79,-1.0,33.6,0.489,6.4,13.0,0.176,0.0,0.2,0.496,1.6,3.3,5.2,2.2,3.0,4.4,2.2,0.4,3.1,3.2,14.4,-1.0,-1.0
唐尼-弗里曼,73-74,老者,66,-1.0,26.3,0.456,5.8,12.7,0.0,0.0,0.0,0.797,2.7,3.4,2.5,1.4,1.2,2.5,0.7,0.3,2.0,2.6,14.3,-1.0,-1.0
诺姆-范里尔,73-74,公牛,80,-1.0,35.8,0.406,5.3,13.1,-0.01,-1.0,-1.0,0.778,3.6,4.6,4.7,1.4,3.3,6.9,2.0,0.1,-1.0,3.5,14.3,-1.0,-1.0
萨姆-拉西,73-74,国王,79,-1.0,39.3,0.476,5.9,12.4,-0.01,-1.0,-1.0,0.749,2.3,3.1,13.4,3.7,9.6,3.8,1.6,2.3,-1.0,3.2,14.2,-1.0,-1.0
斯温-纳特,73-74,-1,79,-1.0,30.1,0.552,5.9,10.7,0.0,0.0,0.0,0.709,2.3,3.2,12.6,3.6,9.0,1.6,0.4,0.8,2.5,2.7,14.1,-1.0,-1.0
赫姆-吉列姆,73-74,老鹰,62,-1.0,32.3,0.454,6.2,13.6,-0.01,-1.0,-1.0,0.791,1.7,2.2,4.3,1.0,3.3,5.7,2.2,0.3,-1.0,3.1,14.1,-1.0,-1.0
比尔-布拉德利,73-74,尼克斯,82,-1.0,34.3,0.451,6.1,13.6,-0.01,-1.0,-1.0,0.874,1.8,2.0,3.1,0.7,2.4,3.0,0.5,0.3,-1.0,3.4,14.0,-1.0,-1.0
凯文-波特,73-74,子弹,81,-1.0,28.9,0.478,5.9,12.3,-0.01,-1.0,-1.0,0.723,2.2,3.1,2.2,1.0,1.2,5.8,1.2,0.1,-1.0,3.9,14.0,-1.0,-1.0
厄尔-门罗,73-74,尼克斯,41,-1.0,29.1,0.468,5.9,12.5,-0.01,-1.0,-1.0,0.823,2.3,2.8,3.0,0.5,2.4,2.7,0.8,0.5,-1.0,2.4,14.0,-1.0,-1.0
汤姆-欧文斯,73-74,美洲狮,81,-1.0,28.2,0.527,5.5,10.4,0.333,0.0,0.1,0.769,2.8,3.6,8.9,3.7,5.1,1.6,0.7,0.5,2.1,3.8,13.8,-1.0,-1.0
里克-罗伯森,73-74,开拓者,69,-1.0,29.9,0.457,5.3,11.6,-0.01,-1.0,-1.0,0.649,3.0,4.6,10.2,3.6,6.5,1.9,0.9,0.8,-1.0,3.7,13.5,-1.0,-1.0
泽尔莫-贝蒂,73-74,星光,77,-1.0,32.2,0.524,5.4,10.3,0.0,0.0,0.0,0.795,2.5,3.2,8.0,2.2,5.8,1.7,0.8,0.8,1.4,3.0,13.4,-1.0,-1.0
兰迪-丹顿,73-74,檀木,79,-1.0,28.1,0.496,5.7,11.4,0.0,0.0,0.0,0.792,2.0,2.5,9.8,3.2,6.6,1.9,0.7,0.4,2.1,2.8,13.3,-1.0,-1.0
维尔-琼斯,73-74,檀木,81,-1.0,35.1,0.454,5.6,12.3,0.115,0.0,0.3,0.741,2.0,2.7,8.2,2.5,5.7,2.5,1.3,1.0,2.3,3.4,13.2,-1.0,-1.0
杰里-斯隆,73-74,公牛,77,-1.0,37.1,0.447,5.4,12.0,-0.01,-1.0,-1.0,0.711,2.5,3.5,7.2,1.9,5.3,1.9,2.4,0.1,-1.0,3.5,13.2,-1.0,-1.0
约翰-纽曼恩,73-74,-1,87,-1.0,23.6,0.45,5.5,12.3,0.243,0.2,0.9,0.772,1.9,2.5,2.6,1.2,1.4,2.9,1.1,0.3,2.9,3.3,13.2,-1.0,-1.0
沃尔特-贝拉米,73-74,老鹰,77,-1.0,31.7,0.486,5.1,10.4,-0.01,-1.0,-1.0,0.608,3.0,5.0,9.6,3.4,6.2,2.5,0.7,0.6,-1.0,3.0,13.1,-1.0,-1.0
唐-柯基斯,73-74,国王,77,-1.0,27.2,0.478,5.2,10.9,-0.01,-1.0,-1.0,0.772,2.7,3.5,5.0,1.6,3.3,1.4,1.0,0.2,-1.0,2.0,13.1,-1.0,-1.0
阿尔奇-克拉克,73-74,子弹,56,-1.0,31.9,0.467,5.6,12.1,-0.01,-1.0,-1.0,0.786,1.8,2.3,2.5,0.8,1.7,5.1,1.1,0.1,-1.0,2.2,13.1,-1.0,-1.0
泰德-麦克莱恩,73-74,美洲狮,84,-1.0,30.7,0.485,5.0,10.4,0.074,0.0,0.3,0.772,3.0,3.9,4.3,1.4,2.8,4.1,3.0,0.3,2.8,3.9,13.1,-1.0,-1.0
内特-瑟蒙德,73-74,勇士,62,-1.0,39.7,0.444,5.0,11.2,-0.01,-1.0,-1.0,0.666,3.1,4.6,14.2,4.0,10.1,2.7,0.7,2.9,-1.0,2.9,13.0,-1.0,-1.0
奥斯卡-罗波特森,73-74,雄鹿,70,-1.0,35.4,0.438,4.8,11.0,-0.01,-1.0,-1.0,0.835,3.0,3.6,4.0,1.0,3.0,6.4,1.1,0.1,-1.0,1.9,12.7,-1.0,-1.0
康尼尔-霍金斯,73-74,-1,79,-1.0,34.9,0.501,5.1,10.2,-0.01,-1.0,-1.0,0.761,2.4,3.2,7.2,2.2,4.9,5.2,1.4,1.0,-1.0,2.8,12.6,-1.0,-1.0
Willie Long,73-74,火箭,82,-1.0,25.1,0.414,4.7,11.3,0.0,0.0,0.0,0.831,3.3,4.0,5.7,2.4,3.3,1.2,0.7,0.2,1.9,3.0,12.6,-1.0,-1.0
埃尔摩尔-史密斯,73-74,湖人,81,-1.0,36.1,0.457,5.4,11.7,-0.01,-1.0,-1.0,0.59,1.8,3.1,11.2,2.5,8.7,1.9,0.9,4.9,-1.0,3.8,12.5,-1.0,-1.0
约翰-布里斯科尔,73-74,超音速,35,-1.0,20.5,0.449,5.1,11.3,-0.01,-1.0,-1.0,0.82,2.3,2.9,4.2,1.7,2.5,1.6,0.8,0.2,-1.0,2.0,12.5,-1.0,-1.0
Dwight Davis,73-74,骑士,76,-1.0,32.6,0.436,4.9,11.3,-0.01,-1.0,-1.0,0.719,2.6,3.6,8.5,2.3,6.2,2.4,0.8,1.0,-1.0,3.8,12.5,-1.0,-1.0
查克-威廉姆斯,73-74,-1,90,-1.0,32.0,0.441,4.5,10.2,0.333,0.0,0.1,0.783,3.3,4.2,2.8,0.9,1.9,6.2,1.0,0.1,2.8,2.2,12.4,-1.0,-1.0
拜伦-贝克,73-74,火箭,82,-1.0,24.1,0.516,5.2,10.0,0.0,0.0,0.0,0.851,1.5,1.7,5.1,2.0,3.1,0.9,0.6,0.1,1.0,2.8,11.8,-1.0,-1.0
Roger Brown_,73-74,老者,82,-1.0,30.8,0.457,4.6,10.1,0.361,0.7,1.9,0.775,1.9,2.4,4.8,1.4,3.4,2.8,0.7,0.7,1.5,3.0,11.8,-1.0,-1.0
杰克-马琳,73-74,-1,74,-1.0,24.1,0.501,4.8,9.6,-0.01,-1.0,-1.0,0.855,2.1,2.4,3.1,0.8,2.3,2.3,0.6,0.4,-1.0,2.9,11.7,-1.0,-1.0
约翰-洛奇,73-74,-1,84,-1.0,26.0,0.479,4.7,9.9,0.343,0.4,1.3,0.836,1.8,2.1,1.5,0.4,1.0,4.3,0.7,0.2,2.2,1.9,11.6,-1.0,-1.0
保罗-塞拉斯,73-74,凯尔特,82,-1.0,31.7,0.44,4.1,9.4,-0.01,-1.0,-1.0,0.783,3.2,4.1,11.2,4.1,7.1,2.3,0.8,0.2,-1.0,3.0,11.5,-1.0,-1.0
Bird Averitt,73-74,老刺,74,-1.0,22.1,0.376,4.6,12.3,0.18,0.1,0.7,0.696,2.1,3.0,1.6,0.6,1.0,1.8,0.9,0.1,1.9,2.2,11.5,-1.0,-1.0
唐-尼尔森,73-74,凯尔特,82,-1.0,21.3,0.508,4.4,8.7,-0.01,-1.0,-1.0,0.788,2.6,3.3,4.2,1.1,3.1,2.0,0.2,0.2,-1.0,2.3,11.5,-1.0,-1.0
吉姆-巴奈特,73-74,勇士,77,-1.0,21.9,0.464,4.5,9.8,-0.01,-1.0,-1.0,0.814,2.4,2.9,2.9,1.0,1.9,2.7,0.7,0.1,-1.0,1.9,11.5,-1.0,-1.0
迈克-格林,73-74,火箭,79,-1.0,20.9,0.459,4.6,10.1,0.5,0.0,0.0,0.748,2.1,2.9,7.4,2.8,4.5,0.8,0.6,1.6,1.6,2.4,11.4,-1.0,-1.0
吉姆-福克斯,73-74,超音速,78,-1.0,27.9,0.478,4.1,8.6,-0.01,-1.0,-1.0,0.823,3.1,3.8,9.2,3.1,6.0,2.9,0.7,0.3,-1.0,3.2,11.3,-1.0,-1.0
Joe Hamilton,73-74,-1,73,-1.0,26.9,0.397,4.5,11.4,0.257,0.5,2.0,0.818,1.6,2.0,2.3,0.6,1.7,3.3,1.0,0.1,1.5,2.1,11.2,-1.0,-1.0
菲尔-杰克逊,73-74,尼克斯,82,-1.0,25.0,0.477,4.4,9.2,-0.01,-1.0,-1.0,0.776,2.3,3.0,5.8,1.5,4.3,1.6,0.5,0.8,-1.0,3.4,11.1,-1.0,-1.0
