球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
沃尔特-贝拉米,66-67,尼克斯,79,-1.0,38.1,0.521,7.2,13.7,-0.01,-1.0,-1.0,0.636,4.7,7.3,13.5,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,3.5,19.0,-1.0,-1.0
内特-瑟蒙德,66-67,勇士,65,-1.0,42.5,0.437,7.2,16.4,-0.01,-1.0,-1.0,0.629,4.3,6.8,21.3,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,2.8,18.7,-1.0,-1.0
比利-康宁汉姆,66-67,76人,81,-1.0,26.8,0.459,6.9,15.0,-0.01,-1.0,-1.0,0.686,4.7,6.9,7.3,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,3.2,18.5,-1.0,-1.0
卢-哈德森,66-67,老鹰,80,-1.0,30.6,0.467,7.8,16.6,-0.01,-1.0,-1.0,0.706,2.9,4.1,5.4,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,3.5,18.4,-1.0,-1.0
戴夫-德布斯切尔,66-67,活塞,78,-1.0,37.1,0.415,6.8,16.4,-0.01,-1.0,-1.0,0.705,4.6,6.6,11.8,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,3.8,18.2,-1.0,-1.0
凯文-朗格利,66-67,子弹,76,-1.0,33.9,0.398,6.8,17.2,-0.01,-1.0,-1.0,0.825,4.5,5.4,4.6,-1.0,-1.0,3.8,-1.0,-1.0,-1.0,3.9,18.2,-1.0,-1.0
盖伊-罗杰斯,66-67,公牛,81,-1.0,37.8,0.391,6.6,17.0,-0.01,-1.0,-1.0,0.806,4.7,5.9,4.3,-1.0,-1.0,11.2,-1.0,-1.0,-1.0,3.0,18.0,-1.0,-1.0
鲍伯-布泽尔,66-67,公牛,80,-1.0,30.6,0.487,6.7,13.8,-0.01,-1.0,-1.0,0.781,4.5,5.8,8.5,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,2.7,18.0,-1.0,-1.0
泽尔莫-贝蒂,66-67,老鹰,48,-1.0,34.6,0.473,6.8,14.5,-0.01,-1.0,-1.0,0.758,4.1,5.4,10.7,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,3.9,17.8,-1.0,-1.0
杰里-卢卡斯,66-67,皇家,81,-1.0,43.9,0.459,7.1,15.5,-0.01,-1.0,-1.0,0.791,3.5,4.4,19.1,-1.0,-1.0,3.3,-1.0,-1.0,-1.0,3.5,17.8,-1.0,-1.0
埃迪-迈尔斯,66-67,活塞,81,-1.0,29.9,0.427,7.2,16.8,-0.01,-1.0,-1.0,0.772,3.2,4.2,3.7,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,2.7,17.6,-1.0,-1.0
比尔-布里奇斯,66-67,老鹰,79,-1.0,39.6,0.455,6.4,14.0,-0.01,-1.0,-1.0,0.702,4.6,6.6,15.1,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,4.1,17.4,-1.0,-1.0
杰里-斯隆,66-67,公牛,80,-1.0,36.8,0.432,6.6,15.2,-0.01,-1.0,-1.0,0.796,4.3,5.3,9.1,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,3.7,17.4,-1.0,-1.0
兰尼-威尔肯斯,66-67,老鹰,78,-1.0,38.1,0.432,5.7,13.3,-0.01,-1.0,-1.0,0.787,5.9,7.5,5.3,-1.0,-1.0,5.7,-1.0,-1.0,-1.0,3.6,17.4,-1.0,-1.0
迪克-巴奈特,66-67,尼克斯,67,-1.0,29.4,0.478,6.8,14.2,-0.01,-1.0,-1.0,0.783,3.4,4.4,3.4,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,2.8,17.0,-1.0,-1.0
阿德里安-史密斯,66-67,皇家,81,-1.0,32.5,0.438,6.2,14.2,-0.01,-1.0,-1.0,0.903,4.2,4.7,2.5,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,3.4,16.6,-1.0,-1.0
雷-斯科特,66-67,-1,72,-1.0,34.0,0.4,6.4,15.9,-0.01,-1.0,-1.0,0.699,3.6,5.1,10.6,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.0,16.3,-1.0,-1.0
霍华德-科密维斯,66-67,尼克斯,65,-1.0,35.1,0.404,6.2,15.3,-0.01,-1.0,-1.0,0.858,3.3,3.9,2.8,-1.0,-1.0,6.2,-1.0,-1.0,-1.0,3.3,15.7,-1.0,-1.0
迪克-范阿斯戴尔,66-67,尼克斯,79,-1.0,36.6,0.449,5.2,11.6,-0.01,-1.0,-1.0,0.729,4.7,6.4,7.0,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,3.3,15.1,-1.0,-1.0
哈皮-海尔斯顿,66-67,皇家,79,-1.0,30.9,0.479,5.8,12.2,-0.01,-1.0,-1.0,0.66,3.2,4.8,8.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,3.5,14.9,-1.0,-1.0
莱罗伊-艾利斯,66-67,子弹,81,-1.0,36.3,0.425,6.1,14.4,-0.01,-1.0,-1.0,0.738,2.6,3.5,12.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,3.2,14.9,-1.0,-1.0
拉里-齐格弗里德,66-67,凯尔特,73,-1.0,25.9,0.442,5.0,11.4,-0.01,-1.0,-1.0,0.847,4.0,4.8,3.1,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,2.8,14.1,-1.0,-1.0
保罗-纽曼恩,66-67,勇士,78,-1.0,31.0,0.424,4.9,11.7,-0.01,-1.0,-1.0,0.8,4.0,5.0,3.5,-1.0,-1.0,4.4,-1.0,-1.0,-1.0,3.4,13.9,-1.0,-1.0
乔-考德威尔,66-67,老鹰,81,-1.0,27.9,0.426,5.7,13.3,-0.01,-1.0,-1.0,0.649,2.5,3.8,5.5,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.8,13.8,-1.0,-1.0
里切尔-盖兰,66-67,老鹰,80,-1.0,28.4,0.436,4.9,11.3,-0.01,-1.0,-1.0,0.731,3.8,5.2,2.4,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,3.1,13.7,-1.0,-1.0
比尔-拉塞尔,66-67,凯尔特,81,-1.0,40.7,0.454,4.9,10.7,-0.01,-1.0,-1.0,0.61,3.5,5.8,21.0,-1.0,-1.0,5.8,-1.0,-1.0,-1.0,3.2,13.3,-1.0,-1.0
沃利-琼斯,66-67,76人,81,-1.0,27.8,0.431,5.2,12.1,-0.01,-1.0,-1.0,0.838,2.8,3.3,3.3,-1.0,-1.0,3.7,-1.0,-1.0,-1.0,3.0,13.2,-1.0,-1.0
达夫-斯托沃茨,66-67,尼克斯,76,-1.0,24.9,0.466,5.0,10.7,-0.01,-1.0,-1.0,0.716,3.0,4.2,6.2,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,3.0,13.0,-1.0,-1.0
杰夫-穆林斯,66-67,勇士,77,-1.0,23.8,0.458,5.5,11.9,-0.01,-1.0,-1.0,0.701,1.9,2.8,5.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,2.5,12.9,-1.0,-1.0
鲁迪-拉鲁索,66-67,湖人,45,-1.0,28.7,0.415,4.7,11.3,-0.01,-1.0,-1.0,0.696,3.5,5.0,7.8,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.3,12.8,-1.0,-1.0
埃尔文-穆勒,66-67,公牛,80,-1.0,26.7,0.441,5.3,12.0,-0.01,-1.0,-1.0,0.658,2.1,3.3,6.2,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.8,12.7,-1.0,-1.0
盖尔-古德里奇,66-67,湖人,77,-1.0,23.1,0.454,4.6,10.1,-0.01,-1.0,-1.0,0.751,3.3,4.4,3.3,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,2.5,12.4,-1.0,-1.0
汤姆-范阿斯戴尔,66-67,活塞,79,-1.0,27.0,0.391,4.4,11.2,-0.01,-1.0,-1.0,0.784,3.4,4.4,4.3,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,3.1,12.2,-1.0,-1.0
弗莱德-黑特泽尔,66-67,勇士,77,-1.0,27.6,0.4,4.8,12.1,-0.01,-1.0,-1.0,0.81,2.5,3.1,8.3,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,3.0,12.2,-1.0,-1.0
卢克-杰克逊,66-67,76人,81,-1.0,29.3,0.438,4.8,10.9,-0.01,-1.0,-1.0,0.759,2.4,3.2,8.9,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,3.4,12.0,-1.0,-1.0
卡兹-拉塞尔,66-67,尼克斯,77,-1.0,22.0,0.436,4.5,10.2,-0.01,-1.0,-1.0,0.785,2.3,3.0,3.3,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,2.3,11.3,-1.0,-1.0
吉姆-金,66-67,勇士,67,-1.0,24.9,0.418,4.3,10.2,-0.01,-1.0,-1.0,0.787,2.6,3.3,4.8,-1.0,-1.0,3.6,-1.0,-1.0,-1.0,2.9,11.1,-1.0,-1.0
达雷尔-伊姆霍夫,66-67,湖人,81,-1.0,33.6,0.474,4.6,9.6,-0.01,-1.0,-1.0,0.614,1.6,2.6,13.3,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,3.5,10.7,-1.0,-1.0
汤姆-梅切里,66-67,勇士,72,-1.0,25.6,0.415,4.1,9.8,-0.01,-1.0,-1.0,0.717,2.4,3.4,7.6,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,3.7,10.6,-1.0,-1.0
阿尔奇-克拉克,66-67,湖人,76,-1.0,23.2,0.452,4.4,9.6,-0.01,-1.0,-1.0,0.708,1.8,2.5,2.9,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,2.5,10.5,-1.0,-1.0
汤姆-桑德斯,66-67,凯尔特,81,-1.0,23.8,0.428,4.0,9.3,-0.01,-1.0,-1.0,0.817,2.2,2.7,5.4,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,3.8,10.2,-1.0,-1.0
唐-柯基斯,66-67,公牛,78,-1.0,21.2,0.426,4.2,9.9,-0.01,-1.0,-1.0,0.604,1.7,2.8,6.1,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.6,10.2,-1.0,-1.0
约翰-伊根,66-67,子弹,71,-1.0,24.5,0.428,3.8,8.8,-0.01,-1.0,-1.0,0.845,2.6,3.1,2.5,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,2.7,10.1,-1.0,-1.0
约翰-特雷斯万特,66-67,活塞,68,-1.0,22.8,0.438,3.8,8.6,-0.01,-1.0,-1.0,0.701,2.4,3.4,7.1,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,3.6,9.9,-1.0,-1.0
杰克-马琳,66-67,子弹,74,-1.0,17.9,0.448,3.8,8.5,-0.01,-1.0,-1.0,0.775,2.0,2.5,4.2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.7,9.6,-1.0,-1.0
乔-斯特拉瓦德,66-67,活塞,79,-1.0,27.3,0.426,3.6,8.4,-0.01,-1.0,-1.0,0.718,2.4,3.3,10.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,4.4,9.5,-1.0,-1.0
康尼尔-迪尔金,66-67,皇家,77,-1.0,24.7,0.399,3.8,9.5,-0.01,-1.0,-1.0,0.744,1.7,2.3,7.8,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,3.3,9.3,-1.0,-1.0
Mahdi Abdul-Rahman,66-67,湖人,79,-1.0,20.8,0.426,3.8,8.9,-0.01,-1.0,-1.0,0.729,1.6,2.2,2.9,-1.0,-1.0,4.1,-1.0,-1.0,-1.0,2.6,9.3,-1.0,-1.0
麦考伊-麦克莱默,66-67,公牛,79,-1.0,17.5,0.385,3.3,8.5,-0.01,-1.0,-1.0,0.772,2.7,3.4,4.7,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.4,9.2,-1.0,-1.0
罗德-索恩,66-67,老鹰,67,-1.0,17.4,0.445,3.5,7.8,-0.01,-1.0,-1.0,0.727,1.9,2.6,2.4,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,1.3,8.8,-1.0,-1.0
弗林-罗宾逊,66-67,皇家,76,-1.0,15.0,0.457,3.6,7.9,-0.01,-1.0,-1.0,0.779,1.6,2.0,1.8,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.6,8.8,-1.0,-1.0
Em Bryant,66-67,尼克斯,63,-1.0,25.3,0.409,3.7,9.2,-0.01,-1.0,-1.0,0.649,1.2,1.8,4.3,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,3.7,8.7,-1.0,-1.0
罗恩-里德,66-67,活塞,62,-1.0,20.1,0.372,3.6,9.7,-0.01,-1.0,-1.0,0.594,1.3,2.1,6.8,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,2.3,8.5,-1.0,-1.0
乔恩-麦克格洛克林,66-67,皇家,60,-1.0,19.9,0.44,3.6,8.2,-0.01,-1.0,-1.0,0.712,1.2,1.7,2.7,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,1.4,8.5,-1.0,-1.0
汤姆-霍金斯,66-67,湖人,76,-1.0,23.7,0.481,3.6,7.5,-0.01,-1.0,-1.0,0.474,1.1,2.3,5.7,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,2.7,8.3,-1.0,-1.0
约翰-巴恩希尔,66-67,子弹,53,-1.0,22.9,0.418,3.5,8.4,-0.01,-1.0,-1.0,0.641,1.2,1.9,3.0,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,1.5,8.3,-1.0,-1.0
约翰-格林,66-67,子弹,61,-1.0,15.5,0.465,3.3,7.2,-0.01,-1.0,-1.0,0.464,1.6,3.4,6.5,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.3,8.2,-1.0,-1.0
拉里-科斯特洛,66-67,76人,49,-1.0,19.9,0.444,2.7,6.0,-0.01,-1.0,-1.0,0.902,2.4,2.7,2.1,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,2.9,7.8,-1.0,-1.0
基斯-埃里克森,66-67,公牛,76,-1.0,19.1,0.367,3.1,8.4,-0.01,-1.0,-1.0,0.736,1.5,2.1,4.5,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.6,7.7,-1.0,-1.0
吉姆-华盛顿,66-67,公牛,77,-1.0,19.2,0.417,3.3,7.8,-0.01,-1.0,-1.0,0.553,1.1,2.1,6.1,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.4,7.7,-1.0,-1.0
迈尔-康特斯,66-67,-1,56,-1.0,15.4,0.422,3.2,7.5,-0.01,-1.0,-1.0,0.734,1.2,1.7,6.1,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,3.3,7.6,-1.0,-1.0
维恩-海托,66-67,-1,72,-1.0,18.2,0.344,2.7,7.9,-0.01,-1.0,-1.0,0.729,2.1,2.9,5.6,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.6,7.5,-1.0,-1.0
唐-尼尔森,66-67,凯尔特,79,-1.0,15.2,0.446,2.9,6.4,-0.01,-1.0,-1.0,0.742,1.8,2.4,3.7,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.8,7.5,-1.0,-1.0
杰里-钱伯斯,66-67,湖人,69,-1.0,14.7,0.452,3.2,7.2,-0.01,-1.0,-1.0,0.731,1.0,1.3,3.0,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.1,7.5,-1.0,-1.0
Al Attles,66-67,勇士,69,-1.0,25.6,0.454,3.1,6.8,-0.01,-1.0,-1.0,0.583,1.3,2.2,4.7,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,3.8,7.4,-1.0,-1.0
Barry Clemens,66-67,公牛,60,-1.0,16.4,0.419,3.1,7.4,-0.01,-1.0,-1.0,0.756,1.1,1.5,3.4,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.4,7.3,-1.0,-1.0
吉姆-巴恩斯,66-67,湖人,80,-1.0,17.5,0.437,2.7,6.2,-0.01,-1.0,-1.0,0.684,1.6,2.3,5.6,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,3.3,7.0,-1.0,-1.0
克莱德-李,66-67,勇士,74,-1.0,16.9,0.408,2.8,6.8,-0.01,-1.0,-1.0,0.633,1.4,2.2,7.4,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.3,7.0,-1.0,-1.0
保罗-塞拉斯,66-67,老鹰,77,-1.0,20.4,0.429,2.7,6.3,-0.01,-1.0,-1.0,0.531,1.5,2.8,8.7,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.7,6.8,-1.0,-1.0
鲍伯-乐福,66-67,皇家,66,-1.0,16.3,0.429,2.6,6.1,-0.01,-1.0,-1.0,0.633,1.4,2.2,3.9,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.3,6.7,-1.0,-1.0
鲍伯-费里,66-67,子弹,51,-1.0,19.4,0.419,2.6,6.2,-0.01,-1.0,-1.0,0.636,1.4,2.2,5.1,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,1.9,6.5,-1.0,-1.0
达夫-甘比,66-67,76人,63,-1.0,12.0,0.435,2.4,5.5,-0.01,-1.0,-1.0,0.856,1.7,2.0,3.1,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.3,6.5,-1.0,-1.0
Bumper Tormohlen,66-67,老鹰,63,-1.0,16.4,0.427,2.7,6.4,-0.01,-1.0,-1.0,0.595,0.8,1.3,5.5,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.8,6.3,-1.0,-1.0
本-沃利,66-67,子弹,62,-1.0,16.7,0.401,2.0,5.0,-0.01,-1.0,-1.0,0.788,2.2,2.7,5.2,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.8,6.2,-1.0,-1.0
K.C.-琼斯,66-67,凯尔特,78,-1.0,31.4,0.397,2.3,5.9,-0.01,-1.0,-1.0,0.63,1.5,2.4,3.1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,3.5,6.2,-1.0,-1.0
迪克-施耐德,66-67,老鹰,55,-1.0,12.3,0.432,2.6,6.1,-0.01,-1.0,-1.0,0.754,0.8,1.1,1.7,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.5,6.1,-1.0,-1.0
弗莱迪-克劳福德,66-67,尼克斯,19,-1.0,10.1,0.379,2.3,6.1,-0.01,-1.0,-1.0,0.632,1.3,2.0,2.5,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.1,5.9,-1.0,-1.0
雷杰-哈丁,66-67,活塞,74,-1.0,18.5,0.449,2.3,5.2,-0.01,-1.0,-1.0,0.612,0.9,1.4,6.1,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,2.2,5.5,-1.0,-1.0
维恩-埃布里,66-67,凯尔特,72,-1.0,10.1,0.409,2.0,5.0,-0.01,-1.0,-1.0,0.569,1.1,2.0,4.1,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.9,5.2,-1.0,-1.0
沃尔特-韦斯利,66-67,皇家,64,-1.0,14.2,0.393,2.0,5.2,-0.01,-1.0,-1.0,0.423,0.8,1.9,5.1,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,2.5,4.9,-1.0,-1.0
弗莱迪-刘易斯,66-67,皇家,32,-1.0,10.4,0.392,1.9,4.8,-0.01,-1.0,-1.0,0.707,0.9,1.3,1.4,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,1.5,4.7,-1.0,-1.0
莱恩-查普尔,66-67,-1,73,-1.0,9.7,0.422,1.8,4.3,-0.01,-1.0,-1.0,0.654,0.7,1.1,2.6,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.4,4.3,-1.0,-1.0
Bud Olsen,66-67,勇士,40,-1.0,8.7,0.449,1.9,4.2,-0.01,-1.0,-1.0,0.397,0.6,1.5,2.6,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.3,4.3,-1.0,-1.0
比尔-梅尔西奥尼,66-67,76人,73,-1.0,9.5,0.391,1.9,4.8,-0.01,-1.0,-1.0,0.65,0.5,0.8,1.3,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,1.0,4.3,-1.0,-1.0
Chico Vaughn,66-67,活塞,51,-1.0,13.3,0.376,1.7,4.4,-0.01,-1.0,-1.0,0.676,1.0,1.5,1.3,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,1.1,4.3,-1.0,-1.0
杰瑞-沃德,66-67,公牛,76,-1.0,13.7,0.381,1.5,4.0,-0.01,-1.0,-1.0,0.63,1.1,1.8,2.4,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.2,4.2,-1.0,-1.0
乔治-威尔森,66-67,-1,55,-1.0,10.4,0.363,1.5,4.3,-0.01,-1.0,-1.0,0.674,1.1,1.6,3.7,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.7,4.1,-1.0,-1.0
吉姆-巴奈特,66-67,凯尔特,48,-1.0,8.0,0.37,1.6,4.4,-0.01,-1.0,-1.0,0.677,0.9,1.3,1.1,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,1.3,4.1,-1.0,-1.0
亨利-阿克因,66-67,尼克斯,50,-1.0,9.1,0.361,1.7,4.6,-0.01,-1.0,-1.0,0.703,0.5,0.7,2.4,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.6,3.8,-1.0,-1.0
乔-艾利斯,66-67,勇士,41,-1.0,8.1,0.409,1.6,4.0,-0.01,-1.0,-1.0,0.76,0.5,0.6,2.7,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.1,3.7,-1.0,-1.0
维恩-莫里斯,66-67,尼克斯,13,-1.0,5.8,0.373,1.5,3.9,-0.01,-1.0,-1.0,0.538,0.5,1.0,1.7,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,0.7,3.5,-1.0,-1.0
奈伊尔-约翰逊,66-67,尼克斯,51,-1.0,10.2,0.345,1.2,3.4,-0.01,-1.0,-1.0,0.663,1.1,1.7,3.3,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.0,3.4,-1.0,-1.0
达夫-希尔海瑟,66-67,公牛,31,-1.0,6.8,0.36,1.3,3.6,-0.01,-1.0,-1.0,0.636,0.5,0.7,0.9,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,0.9,3.0,-1.0,-1.0
马特-古奥卡斯,66-67,76人,69,-1.0,11.7,0.389,1.1,2.9,-0.01,-1.0,-1.0,0.605,0.7,1.2,1.2,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,1.2,3.0,-1.0,-1.0
鲍伯-沃里克,66-67,勇士,12,-1.0,5.4,0.288,1.3,4.3,-0.01,-1.0,-1.0,0.545,0.5,0.9,1.7,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,0.3,3.0,-1.0,-1.0
约翰-布洛克,66-67,湖人,22,-1.0,5.4,0.385,0.9,2.4,-0.01,-1.0,-1.0,0.706,1.1,1.5,2.0,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,0.9,2.9,-1.0,-1.0
多利斯-穆雷,66-67,活塞,35,-1.0,8.9,0.402,0.9,2.3,-0.01,-1.0,-1.0,0.593,0.9,1.5,2.9,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.6,2.8,-1.0,-1.0
托比-金宝尔,66-67,凯尔特,38,-1.0,5.8,0.361,0.9,2.6,-0.01,-1.0,-1.0,0.675,0.7,1.1,3.8,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.1,2.6,-1.0,-1.0
吉姆-维尔,66-67,皇家,33,-1.0,6.1,0.309,0.9,2.9,-0.01,-1.0,-1.0,0.588,0.3,0.5,2.1,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,1.1,2.1,-1.0,-1.0
Tommy Kron,66-67,老鹰,32,-1.0,6.9,0.31,0.8,2.7,-0.01,-1.0,-1.0,0.684,0.4,0.6,1.1,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.1,2.1,-1.0,-1.0
汤姆-胡佛,66-67,老鹰,17,-1.0,7.6,0.419,0.8,1.8,-0.01,-1.0,-1.0,0.385,0.3,0.8,2.1,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.1,1.8,-1.0,-1.0
