球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
特里-伯特,92-93,开拓者,81,81,35.6,0.454,6.2,13.7,0.414,1.8,4.3,0.843,4.0,4.8,3.9,0.7,3.2,5.2,1.2,0.1,2.5,1.5,18.2,50,31
里基-皮尔斯,92-93,超音速,77,72,28.8,0.489,6.8,13.9,0.372,0.5,1.5,0.889,4.1,4.6,2.5,0.8,1.7,2.9,1.3,0.1,2.1,2.2,18.2,52,25
马克-普莱斯,92-93,骑士,75,74,31.7,0.484,6.4,13.1,0.416,1.6,3.9,0.948,3.9,4.1,2.7,0.5,2.2,8.0,1.2,0.1,2.6,1.4,18.2,51,24
克里斯汀-莱特纳,92-93,森林狼,81,81,34.9,0.474,6.2,13.1,0.1,0.0,0.5,0.835,5.7,6.8,8.7,2.1,6.6,2.8,1.3,1.0,3.4,3.6,18.2,19,62
德里克-哈珀,92-93,独行侠,62,60,34.0,0.419,6.3,15.1,0.393,1.6,4.1,0.756,3.9,5.1,2.0,0.7,1.3,5.4,1.3,0.3,2.2,2.3,18.2,8,54
杰夫-马龙,92-93,爵士,79,59,32.4,0.494,7.5,15.3,0.333,0.0,0.1,0.852,3.0,3.5,2.2,0.4,1.8,1.6,0.5,0.1,1.6,1.5,18.1,45,34
罗恩-哈珀,92-93,快船,80,77,37.1,0.451,6.8,15.0,0.28,0.7,2.3,0.769,3.8,5.0,5.3,1.5,3.9,4.5,2.2,0.9,2.8,2.7,18.0,40,40
凯文-威利斯,92-93,老鹰,80,80,36.0,0.506,7.7,15.2,0.241,0.1,0.4,0.653,2.5,3.8,12.9,4.2,8.7,2.1,0.9,0.5,2.7,3.3,17.9,43,37
莱昂内尔-西蒙斯,92-93,国王,69,68,36.3,0.444,6.8,15.3,0.091,0.0,0.2,0.819,4.3,5.3,7.2,2.3,4.9,4.5,1.4,0.6,2.8,2.9,17.9,22,47
肖恩-坎普,92-93,超音速,78,68,33.1,0.492,6.6,13.4,0.0,0.0,0.1,0.712,4.6,6.4,10.7,3.7,7.0,2.0,1.5,1.9,2.8,4.2,17.8,52,26
伊塞亚-托马斯,92-93,活塞,79,79,37.0,0.418,6.7,15.9,0.308,0.8,2.5,0.737,3.5,4.8,2.9,0.9,2.0,8.5,1.6,0.2,3.6,2.8,17.6,40,39
约翰-斯塔克斯,92-93,尼克斯,80,51,31.0,0.428,6.4,15.0,0.321,1.4,4.2,0.795,3.3,4.1,2.6,0.7,1.9,5.1,1.1,0.2,2.2,2.9,17.5,58,22
佩维斯-埃里森,92-93,子弹,49,48,34.7,0.521,7.0,13.4,0.0,0.0,0.1,0.702,3.5,4.9,8.8,2.8,6.0,2.4,0.9,2.2,2.2,3.1,17.4,13,36
萨鲁纳斯-马修利奥尼斯,92-93,勇士,30,8,27.9,0.543,5.9,10.9,0.2,0.1,0.5,0.761,5.4,7.1,3.2,1.3,1.9,3.5,1.7,0.1,2.5,3.1,17.4,13,17
肖恩-埃利奥特,92-93,马刺,70,70,37.2,0.491,6.4,13.1,0.356,0.5,1.5,0.798,3.8,4.8,4.6,1.2,3.4,3.8,1.0,0.4,2.2,1.9,17.2,44,26
罗尼-塞卡利,92-93,热火,72,64,34.1,0.48,5.8,12.1,0.125,0.0,0.1,0.735,5.5,7.5,11.8,3.6,8.2,1.4,0.5,1.2,2.8,3.6,17.1,31,41
雷吉-威廉姆斯,92-93,掘金,79,79,34.5,0.458,6.8,14.8,0.27,0.4,1.5,0.804,3.0,3.7,5.4,1.7,3.7,3.7,1.6,1.0,2.5,3.6,17.0,33,46
沃尔特-威廉姆斯,92-93,国王,59,26,28.4,0.435,6.1,13.9,0.319,1.0,3.2,0.742,3.8,5.1,4.5,1.9,2.5,3.0,1.1,0.5,3.0,3.5,17.0,20,39
丹-马尔利,92-93,太阳,82,82,39.0,0.464,6.2,13.4,0.381,2.0,5.3,0.778,2.5,3.2,4.7,1.5,3.2,3.8,1.7,0.4,1.6,2.2,16.9,62,20
肯达尔-吉尔,92-93,黄蜂,69,67,35.2,0.449,6.7,15.0,0.274,0.2,0.9,0.772,3.2,4.2,4.9,1.7,3.2,3.9,1.4,0.5,2.5,2.8,16.9,36,33
弗兰克-布里克考斯基,92-93,雄鹿,66,64,31.4,0.545,6.9,12.7,0.308,0.1,0.4,0.728,3.0,4.1,6.1,1.8,4.3,3.0,1.2,0.7,3.1,3.6,16.9,23,43
肯尼-安德森,92-93,篮网,55,55,36.5,0.435,6.7,15.5,0.28,0.1,0.5,0.776,3.3,4.2,4.1,0.9,3.2,8.2,1.7,0.2,2.8,2.5,16.9,31,24
布鲁-爱德华兹,92-93,雄鹿,82,81,33.3,0.512,6.8,13.2,0.349,0.5,1.3,0.79,2.9,3.7,4.7,1.5,3.2,2.6,1.6,0.5,2.1,3.0,16.9,28,54
查克-珀森,92-93,森林狼,78,75,38.3,0.433,6.9,16.0,0.355,1.5,4.3,0.649,1.4,2.2,5.6,1.3,4.3,4.4,0.9,0.4,2.8,2.5,16.8,18,60
达勒-艾利斯,92-93,马刺,82,76,33.3,0.499,6.6,13.3,0.401,1.5,3.6,0.797,1.9,2.4,3.8,1.0,2.8,1.3,1.0,0.2,1.4,2.2,16.7,49,33
瓦伊曼-提斯代尔,92-93,国王,76,75,30.0,0.509,7.2,14.1,0.0,0.0,0.0,0.758,2.3,3.0,6.6,1.7,4.9,1.4,0.7,0.6,1.5,3.6,16.6,24,52
比利-欧文斯,92-93,勇士,37,37,32.5,0.501,6.7,13.3,0.091,0.0,0.3,0.639,3.2,4.9,7.1,2.9,4.2,3.9,0.9,0.8,2.9,2.8,16.5,13,24
拉里-南斯,92-93,骑士,77,77,35.8,0.549,6.9,12.6,0.0,0.0,0.1,0.818,2.6,3.2,8.7,2.4,6.3,2.9,0.7,2.6,1.4,2.9,16.5,50,27
吉姆-杰克逊,92-93,独行侠,28,28,33.5,0.395,6.6,16.6,0.288,0.8,2.6,0.739,2.4,3.3,4.4,1.5,2.9,4.7,1.4,0.4,4.1,2.9,16.3,7,21
凯文-约翰逊,92-93,太阳,49,47,33.5,0.499,5.8,11.5,0.125,0.0,0.2,0.819,4.6,5.6,2.1,0.6,1.5,7.8,1.7,0.4,3.1,2.0,16.1,37,12
史蒂夫-史密斯,92-93,热火,48,43,33.5,0.451,5.8,12.9,0.402,1.1,2.8,0.787,3.2,4.1,4.1,1.2,2.9,5.6,1.0,0.3,2.7,3.1,16.0,26,22
德尼斯-斯科特,92-93,魔术,54,43,32.6,0.431,6.1,14.1,0.403,2.0,5.0,0.786,1.7,2.2,3.4,0.7,2.7,2.5,1.1,0.3,1.9,2.4,15.9,29,25
理查德-大仲马/小仲马,92-93,太阳,48,32,27.5,0.524,6.3,12.0,0.333,0.0,0.1,0.707,3.2,4.5,4.6,2.1,2.6,1.3,1.8,0.8,1.9,2.6,15.8,36,12
克莱伦斯-威瑟斯庞,92-93,76人,82,82,32.4,0.469,6.0,12.8,0.25,0.0,0.0,0.713,3.5,5.0,7.2,2.2,5.0,1.8,1.0,0.8,2.1,2.3,15.6,26,56
斯科特-斯凯尔斯,92-93,魔术,78,78,39.6,0.467,5.3,11.4,0.34,1.0,3.0,0.892,3.7,4.2,3.7,0.7,3.1,9.4,1.1,0.0,3.4,3.1,15.4,39,39
拉特里尔-斯普雷威尔,92-93,勇士,77,69,35.6,0.464,5.8,12.6,0.369,0.9,2.6,0.746,2.7,3.7,3.5,1.0,2.5,3.8,1.6,0.6,2.6,2.2,15.4,32,45
戴尔-库里,92-93,黄蜂,80,0,26.2,0.452,6.2,13.8,0.401,1.2,3.0,0.866,1.7,2.0,3.6,0.6,2.9,2.3,1.1,0.3,1.6,1.9,15.3,44,36
米切尔-威廉姆斯,92-93,森林狼,76,76,35.0,0.446,4.6,10.4,0.243,0.3,1.4,0.907,5.5,6.1,3.6,1.1,2.5,8.7,2.2,0.3,3.0,3.5,15.1,18,58
约翰-斯托克顿,92-93,爵士,82,82,34.9,0.486,5.3,11.0,0.385,0.9,2.3,0.798,3.6,4.5,2.9,0.8,2.1,12.0,2.4,0.3,3.2,2.7,15.1,47,35
赛达勒-斯瑞特,92-93,湖人,82,82,35.3,0.508,6.4,12.5,0.264,0.2,0.6,0.823,2.2,2.6,3.3,0.6,2.8,6.9,1.7,0.1,2.1,3.0,15.1,39,43
肯-诺曼,92-93,快船,76,71,32.6,0.511,6.6,12.8,0.263,0.1,0.5,0.595,1.7,2.9,7.5,2.8,4.8,2.2,0.8,0.8,1.6,2.1,15.0,39,37
詹姆斯-沃西,92-93,湖人,82,69,28.8,0.447,6.2,13.9,0.27,0.4,1.4,0.81,2.1,2.6,3.0,0.9,2.1,3.4,1.1,0.3,1.7,1.1,14.9,39,43
特里-米尔斯,92-93,活塞,81,46,27.0,0.46,6.1,13.2,0.278,0.1,0.4,0.791,2.5,3.1,5.8,2.2,3.7,1.4,0.5,0.6,1.8,3.5,14.8,40,41
迈克尔-亚当斯,92-93,子弹,70,70,35.7,0.439,5.2,11.9,0.321,1.0,3.0,0.856,3.4,4.0,3.4,0.7,2.7,7.5,1.4,0.1,2.5,2.1,14.8,21,49
拉方索-艾利斯,92-93,掘金,82,82,33.5,0.504,5.9,11.7,0.154,0.0,0.2,0.748,2.9,3.9,9.1,3.3,5.7,1.8,0.9,1.4,1.9,3.6,14.7,36,46
汤姆-古格里奥塔,92-93,子弹,81,81,34.5,0.426,6.0,14.0,0.281,0.5,1.7,0.644,2.2,3.5,9.6,2.7,6.9,3.8,1.7,0.4,2.8,2.4,14.7,21,60
斯波特-韦伯,92-93,国王,69,68,33.8,0.433,5.0,11.4,0.274,0.5,2.0,0.851,4.0,4.8,2.8,0.6,2.2,7.0,1.5,0.1,2.8,2.6,14.5,21,48
埃里克-默多克,92-93,雄鹿,79,78,30.8,0.468,5.5,11.8,0.261,0.4,1.5,0.78,2.9,3.7,3.6,1.2,2.4,7.6,2.2,0.1,2.6,2.2,14.4,28,51
马克-杰克逊,92-93,快船,82,81,38.0,0.486,5.6,11.5,0.268,0.3,1.0,0.803,2.9,3.7,4.7,1.6,3.2,8.8,1.7,0.1,2.7,1.9,14.4,41,41
埃迪-约翰逊,92-93,超音速,82,0,22.8,0.467,5.6,12.1,0.304,0.2,0.7,0.911,2.9,3.1,3.3,1.5,1.8,1.6,0.4,0.0,1.6,2.1,14.4,55,27
里克-施密茨,92-93,步行者,81,81,25.6,0.486,6.1,12.6,-0.01,0.0,0.0,0.732,2.1,2.8,5.3,1.6,3.8,1.5,0.3,0.9,1.8,3.5,14.3,41,40
克里斯-莫里斯,92-93,篮网,77,57,29.9,0.481,5.7,11.8,0.224,0.2,1.0,0.794,2.6,3.2,5.9,2.9,2.9,1.4,1.9,0.7,1.5,2.2,14.1,39,38
斯特西-奥格蒙,92-93,老鹰,73,66,28.9,0.501,5.4,10.8,0.0,0.0,0.1,0.739,3.1,4.2,3.9,1.9,2.0,2.3,1.2,0.2,2.2,1.9,14.0,38,35
格兰特-朗,92-93,热火,76,62,35.9,0.469,5.2,11.1,0.231,0.1,0.3,0.765,3.4,4.5,7.5,2.6,4.9,2.4,1.4,0.4,1.8,3.5,14.0,32,44
凯文-爱德华兹,92-93,热火,40,30,28.4,0.468,5.4,11.6,0.294,0.1,0.4,0.844,3.0,3.5,3.0,1.2,1.8,3.0,1.7,0.3,1.9,1.7,13.9,15,25
托德-达耶,92-93,雄鹿,71,37,27.2,0.432,5.0,11.7,0.293,0.8,2.6,0.717,3.0,4.2,4.1,2.0,2.1,1.6,1.1,0.7,1.7,3.1,13.8,24,47
弗农-麦克斯维尔,92-93,火箭,71,68,31.7,0.407,4.9,12.1,0.332,1.7,5.1,0.719,2.3,3.2,3.1,0.4,2.7,4.2,1.2,0.1,2.0,1.7,13.8,49,22
迪坎贝-穆托姆博,92-93,掘金,82,82,36.9,0.51,4.9,9.5,-0.01,0.0,0.0,0.681,4.1,6.0,13.0,4.2,8.9,1.8,0.5,3.5,2.6,3.5,13.8,36,46
罗德-斯特里克兰,92-93,开拓者,78,35,31.7,0.485,5.1,10.5,0.133,0.1,0.4,0.717,3.5,4.9,4.3,1.5,2.8,7.2,1.7,0.3,2.6,2.0,13.7,49,29
拜伦-斯科特,92-93,湖人,58,53,28.9,0.449,5.1,11.4,0.326,0.8,2.3,0.848,2.7,3.2,2.3,0.5,1.8,2.7,0.9,0.2,1.2,1.7,13.7,24,34
泽维尔-麦克丹尼尔,92-93,凯尔特,82,27,27.0,0.495,5.6,11.3,0.273,0.1,0.3,0.793,2.3,2.9,6.0,2.0,3.9,2.0,0.9,0.6,2.1,3.0,13.5,48,34
加里-佩顿,92-93,超音速,82,78,31.1,0.494,5.8,11.7,0.206,0.1,0.4,0.77,1.8,2.4,3.4,1.2,2.3,4.9,2.2,0.3,1.8,3.0,13.5,55,27
肖恩-卢克斯,92-93,独行侠,72,68,29.0,0.493,5.1,10.4,0.0,0.0,0.0,0.602,3.3,5.4,7.4,2.7,4.7,1.3,0.5,1.1,2.2,2.8,13.5,10,62
德里克-麦凯,92-93,超音速,77,68,31.7,0.496,5.0,10.1,0.357,0.5,1.5,0.741,2.9,3.9,4.2,1.6,2.7,2.6,1.4,0.8,2.0,2.7,13.4,50,27
穆奇-布雷洛克,92-93,老鹰,80,78,35.3,0.429,5.2,12.1,0.375,1.5,3.9,0.728,1.5,2.1,3.5,1.1,2.4,8.4,2.5,0.3,2.3,2.0,13.4,42,38
凯文-贾姆伯,92-93,凯尔特,82,58,31.0,0.507,5.6,11.0,0.374,0.6,1.7,0.826,1.5,1.8,3.0,0.6,2.4,2.8,1.0,0.5,1.0,2.3,13.3,48,34
霍雷斯-格兰特,92-93,公牛,77,77,35.6,0.508,5.5,10.8,0.2,0.0,0.1,0.619,2.3,3.6,9.5,4.4,5.0,2.6,1.2,1.2,1.4,2.8,13.2,53,24
安托万-凯尔,92-93,马刺,71,46,27.4,0.538,5.3,9.9,0.0,0.0,0.1,0.777,2.5,3.2,5.5,1.5,4.0,1.4,0.5,1.2,1.4,3.7,13.1,42,29
萨姆-帕金斯,92-93,-1,79,62,29.8,0.477,4.8,10.1,0.338,0.3,0.9,0.82,3.2,3.9,6.6,2.1,4.6,2.0,0.8,1.0,1.4,2.8,13.1,46,33
肯尼-史密斯,92-93,火箭,82,82,29.5,0.52,4.7,9.1,0.438,1.2,2.7,0.878,2.4,2.7,2.0,0.3,1.6,5.4,1.0,0.1,2.0,1.3,13.0,55,27
塞德里克-塞巴洛斯,92-93,太阳,74,46,21.7,0.576,5.1,8.9,0.0,0.0,0.0,0.725,2.5,3.5,5.5,2.3,3.2,1.0,0.7,0.4,1.4,1.4,12.8,57,17
奥蒂斯-索普,92-93,火箭,72,69,32.7,0.558,5.3,9.6,0.0,0.0,0.0,0.598,2.1,3.6,8.2,3.0,5.1,2.5,0.6,0.3,2.1,3.3,12.8,48,24
A.C.-格林,92-93,湖人,82,55,34.4,0.537,4.6,8.6,0.348,0.2,0.6,0.739,3.4,4.6,8.7,3.5,5.2,1.4,1.1,0.5,1.4,1.8,12.8,39,43
维拉蒂-迪瓦茨,92-93,湖人,82,69,30.8,0.485,4.8,10.0,0.28,0.3,0.9,0.689,2.9,4.2,8.9,2.7,6.2,2.8,1.6,1.7,2.6,3.8,12.8,39,43
特里-戴维斯,92-93,独行侠,75,74,32.8,0.455,5.2,11.5,0.25,0.0,0.1,0.594,2.2,3.7,9.3,3.5,5.9,0.9,0.5,0.4,2.1,2.7,12.7,10,65
罗波特-帕里什,92-93,凯尔特,79,79,27.2,0.535,5.3,9.8,-0.01,0.0,0.0,0.689,2.1,3.0,9.4,3.1,6.3,0.8,0.7,1.4,1.5,2.5,12.6,46,33
雷克斯-查普曼,92-93,子弹,60,23,21.7,0.477,4.8,10.0,0.371,0.7,1.9,0.81,2.2,2.7,1.5,0.3,1.2,1.9,0.6,0.2,1.3,2.0,12.5,14,46
阿尔蒙-吉列姆,92-93,76人,80,26,21.8,0.464,4.5,9.7,0.0,0.0,0.0,0.843,3.4,4.1,5.9,1.7,4.2,1.5,0.5,0.7,2.0,1.5,12.4,25,55
查尔斯-史密斯,92-93,尼克斯,81,68,26.8,0.469,4.4,9.4,0.0,0.0,0.0,0.782,3.5,4.5,5.3,2.1,3.2,1.8,0.6,1.2,1.9,3.1,12.4,59,22
BJ 阿姆斯特朗,92-93,公牛,82,74,30.4,0.499,5.0,10.0,0.453,0.8,1.7,0.861,1.6,1.8,1.8,0.3,1.5,4.0,0.8,0.1,1.0,2.1,12.3,57,25
汤姆-钱伯斯,92-93,太阳,73,0,23.6,0.447,4.4,9.8,0.393,0.2,0.4,0.837,3.3,3.9,4.7,1.3,3.4,1.4,0.6,0.3,1.3,2.9,12.2,54,19
奥兰多-乌尔里奇,92-93,-1,58,47,26.8,0.482,5.0,10.3,0.0,0.0,0.2,0.678,2.1,3.1,3.2,1.5,1.7,2.0,0.5,0.5,1.4,2.1,12.0,21,37
约翰-纽曼,92-93,黄蜂,64,27,23.0,0.522,4.4,8.3,0.267,0.2,0.7,0.808,3.0,3.8,2.2,1.1,1.1,1.8,0.7,0.3,1.4,2.4,11.9,33,31
丹尼-安吉,92-93,太阳,80,0,27.0,0.462,4.2,9.1,0.403,1.9,4.7,0.848,1.5,1.8,2.7,0.6,2.1,3.3,0.9,0.1,1.4,2.2,11.8,62,18
特伊隆-科尔宾,92-93,爵士,82,58,31.2,0.503,4.7,9.3,0.0,0.0,0.1,0.826,2.2,2.7,6.3,2.4,4.0,2.1,1.3,0.4,1.3,3.1,11.6,47,35
克莱格-埃卢,92-93,骑士,82,73,31.2,0.49,4.7,9.6,0.381,1.1,3.0,0.717,1.0,1.5,4.9,1.4,3.5,3.1,1.3,0.3,1.5,2.1,11.6,54,28
斯坦利-罗伯茨,92-93,快船,77,76,23.6,0.527,4.9,9.2,-0.01,0.0,0.0,0.488,1.6,3.2,6.2,2.4,3.9,0.8,0.4,1.8,1.6,4.3,11.3,40,37
维克多-亚历山大,92-93,勇士,72,59,24.3,0.516,4.8,9.3,0.455,0.1,0.3,0.685,1.5,2.3,5.8,1.8,4.0,1.3,0.5,0.7,1.7,3.0,11.2,32,40
杰拉德-威尔金斯,92-93,骑士,80,35,26.0,0.453,4.5,10.0,0.276,0.2,0.7,0.84,1.9,2.3,2.7,0.9,1.8,2.3,1.0,0.2,1.2,1.9,11.1,53,27
霍特-罗德-威廉姆斯,92-93,骑士,67,13,30.7,0.47,3.9,8.4,-0.01,0.0,0.0,0.716,3.2,4.4,6.2,1.9,4.3,2.3,0.7,1.6,1.7,2.6,11.0,46,21
迪-布朗,92-93,凯尔特,80,48,28.2,0.468,4.1,8.8,0.317,0.3,1.0,0.793,2.4,3.0,3.1,0.6,2.5,5.8,1.7,0.4,1.7,2.5,10.9,46,34
凯文-麦克海尔,92-93,凯尔特,71,0,23.3,0.459,4.2,9.1,0.111,0.0,0.3,0.841,2.3,2.7,5.0,1.3,3.7,1.0,0.2,0.8,1.3,1.8,10.7,41,30
比姆博-科尔斯,92-93,热火,81,37,27.6,0.464,3.9,8.5,0.307,0.5,1.7,0.805,2.2,2.7,2.0,0.7,1.3,4.6,1.0,0.1,1.3,2.5,10.6,36,45
杰罗米-科尔西,92-93,开拓者,65,50,26.4,0.438,4.3,9.9,0.286,0.1,0.4,0.634,1.8,2.8,6.2,1.9,4.3,1.9,1.2,0.6,1.3,2.8,10.6,42,23
罗波特-派克,92-93,掘金,77,1,20.5,0.47,3.7,7.9,0.125,0.0,0.1,0.768,3.1,4.0,2.1,0.7,1.4,4.4,1.1,0.1,2.4,2.4,10.5,34,43
安东尼-皮勒,92-93,湖人,77,11,21.5,0.468,3.9,8.2,0.39,0.6,1.5,0.786,2.1,2.7,2.3,0.8,1.5,2.2,0.8,0.2,1.6,2.5,10.4,36,41
道格-史密斯,92-93,独行侠,61,42,25.0,0.434,4.7,10.9,0.0,0.0,0.1,0.757,0.9,1.2,5.4,1.6,3.8,1.7,0.8,0.9,1.9,4.6,10.4,4,57
普尔-理查德森,92-93,步行者,74,73,32.4,0.479,4.6,9.5,0.103,0.0,0.4,0.742,1.2,1.7,3.6,0.9,2.8,7.7,1.3,0.2,2.3,1.8,10.4,36,38
哈罗德-迈纳,92-93,热火,73,0,18.9,0.475,4.0,8.4,0.333,0.0,0.1,0.762,2.2,2.9,2.0,1.0,1.0,1.0,0.5,0.1,1.3,1.8,10.3,32,41
小安东尼-梅森,92-93,尼克斯,81,0,30.6,0.502,3.9,7.8,-0.01,0.0,0.0,0.682,2.5,3.6,7.9,2.9,5.0,2.1,0.5,0.2,1.7,3.0,10.3,59,22
杜恩-费雷尔,92-93,老鹰,82,15,21.2,0.47,4.0,8.5,0.25,0.1,0.4,0.779,2.1,2.8,2.3,1.2,1.1,1.6,0.7,0.2,1.3,2.0,10.2,43,39
罗伯特-霍里,92-93,火箭,79,79,29.5,0.474,4.1,8.6,0.255,0.2,0.6,0.715,1.8,2.5,5.0,1.4,3.5,2.4,1.0,1.1,2.0,2.7,10.1,54,25
