球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
达内尔-沃克,85-86,尼克斯,81,35,25.0,0.43,4.0,9.3,0.0,0.0,0.1,0.686,2.3,3.4,2.7,1.2,1.5,4.2,1.8,0.4,2.4,2.7,10.3,23,58
罗德尼-麦克雷,85-86,火箭,82,82,31.8,0.537,4.1,7.7,0.0,0.0,0.0,0.77,2.1,2.7,6.3,1.9,4.4,3.6,0.6,0.7,1.6,2.4,10.3,51,31
莫里斯-卢卡斯,85-86,湖人,77,8,22.7,0.462,3.9,8.5,0.5,0.0,0.0,0.783,2.3,3.0,7.4,2.1,5.2,1.1,0.6,0.3,1.6,3.3,10.2,57,20
鲍伯-麦克阿杜,85-86,76人,29,0,21.0,0.462,4.0,8.7,-0.01,0.0,0.0,0.765,2.1,2.8,3.6,0.9,2.7,1.2,0.3,0.6,1.7,2.2,10.1,18,11
约翰-朗,85-86,活塞,62,30,19.0,0.482,4.3,8.8,0.188,0.0,0.3,0.856,1.4,1.7,1.6,0.8,0.8,1.3,0.7,0.2,1.0,1.5,10.0,31,31
埃迪-约翰逊,85-86,-1,71,9,20.8,0.457,4.0,8.7,0.341,0.4,1.2,0.723,1.6,2.2,1.7,0.4,1.3,4.7,0.3,0.0,2.1,1.8,10.0,35,36
赛达勒-斯瑞特,85-86,76人,70,27,25.1,0.453,4.4,9.8,0.042,0.0,0.3,0.833,1.1,1.3,1.7,0.3,1.4,2.8,1.3,0.1,1.5,2.2,9.9,46,24
奥蒂斯-索普,85-86,国王,75,18,22.3,0.587,3.9,6.6,-0.01,0.0,0.0,0.661,2.2,3.3,5.6,1.8,3.8,1.1,0.5,0.5,1.6,3.1,9.9,35,40
阿尔顿-李斯特,85-86,雄鹿,81,19,22.4,0.551,3.9,7.1,0.0,0.0,0.0,0.602,2.0,3.3,7.3,2.5,4.9,1.2,0.6,1.8,2.0,3.7,9.8,56,25
克林特-理查德森,85-86,步行者,82,61,27.1,0.455,4.1,9.0,0.111,0.0,0.1,0.837,1.5,1.8,3.1,0.8,2.2,4.5,0.7,0.1,1.7,1.9,9.7,26,56
埃德加-琼斯,85-86,骑士,53,6,19.1,0.505,3.5,7.0,0.304,0.1,0.4,0.742,2.5,3.4,3.9,1.3,2.6,0.8,0.6,0.7,1.2,2.7,9.7,20,33
查尔斯-奥克利,85-86,公牛,77,30,23.0,0.519,3.6,7.0,0.0,0.0,0.0,0.662,2.3,3.5,8.6,3.3,5.3,1.7,0.9,0.4,2.3,3.2,9.6,27,50
拉里-史密斯,85-86,勇士,77,74,31.7,0.536,4.1,7.6,0.0,0.0,0.0,0.493,1.5,2.9,11.1,5.0,6.1,1.2,0.8,0.6,1.8,3.7,9.6,30,47
达夫-科尔辛,85-86,公牛,67,4,25.5,0.491,3.8,7.7,0.25,0.0,0.2,0.743,1.9,2.6,6.5,2.0,4.5,2.2,0.4,0.8,1.6,2.0,9.6,25,42
迈克-埃文斯,85-86,掘金,81,1,17.1,0.425,3.8,8.8,0.222,0.5,2.2,0.846,1.6,1.8,1.2,0.4,0.9,2.2,0.8,0.0,1.5,2.0,9.5,46,35
特里-泰勒,85-86,国王,71,52,23.3,0.455,4.2,9.1,0.0,0.0,0.0,0.75,1.2,1.6,4.4,1.5,2.9,1.3,0.9,1.5,1.3,2.2,9.5,33,38
乔-杜马斯,85-86,活塞,82,45,23.9,0.481,3.5,7.3,0.313,0.1,0.2,0.798,2.3,2.9,1.5,0.7,0.7,4.8,0.8,0.1,1.9,2.4,9.4,46,36
布拉德-戴维斯,85-86,独行侠,82,43,24.0,0.532,3.3,6.1,0.36,0.4,1.1,0.868,2.4,2.8,1.8,0.3,1.5,5.7,0.7,0.2,1.3,2.1,9.3,44,38
克里夫-莱温斯顿,85-86,老鹰,81,35,24.0,0.534,3.6,6.8,0.0,0.0,0.0,0.678,2.0,3.0,6.6,2.4,4.2,0.9,0.9,0.5,1.4,3.2,9.3,49,32
迈克尔-库珀,85-86,湖人,82,15,27.7,0.452,3.3,7.4,0.387,0.8,2.0,0.865,1.8,2.1,3.0,0.5,2.4,5.7,1.1,0.5,1.8,2.9,9.2,62,20
罗恩-安德森,85-86,-1,77,30,21.8,0.494,4.0,8.2,0.222,0.0,0.1,0.669,1.1,1.6,3.6,1.7,1.9,1.9,0.7,0.1,1.1,1.6,9.2,28,49
富兰克林-爱德华兹,85-86,快船,73,19,20.4,0.454,3.6,7.9,0.111,0.0,0.1,0.874,1.8,2.1,1.2,0.3,0.8,3.5,1.2,0.1,1.9,1.2,9.0,27,46
蒂姆-麦考密克,85-86,超音速,77,42,22.1,0.57,3.3,5.8,0.5,0.0,0.0,0.713,2.3,3.2,5.2,1.8,3.4,1.1,0.2,0.4,1.4,2.8,8.8,29,48
格雷格-巴拉德,85-86,勇士,75,14,23.9,0.477,3.6,7.6,0.486,0.2,0.5,0.802,1.3,1.7,5.6,1.8,3.8,1.1,0.9,0.1,0.7,2.3,8.8,28,47
朱尼奥-布里奇曼,85-86,快船,58,14,20.0,0.441,3.4,7.8,0.333,0.1,0.3,0.891,1.8,2.1,2.1,0.5,1.6,1.9,0.5,0.1,1.2,1.4,8.8,22,36
史蒂夫-柯尔特,85-86,开拓者,81,51,23.1,0.456,3.4,7.4,0.325,0.3,1.0,0.823,1.7,2.0,2.2,0.5,1.7,3.2,1.4,0.1,1.4,2.3,8.7,40,41
达伦-达耶,85-86,子弹,64,4,16.8,0.496,3.1,6.2,0.333,0.0,0.0,0.671,2.5,3.7,2.9,1.1,1.8,1.7,0.7,0.2,1.5,1.9,8.7,30,34
