球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
Chuck Share,53-54,-1,68,-1.0,23.2,0.381,2.8,7.3,-0.01,-1.0,-1.0,0.684,2.8,4.0,8.2,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,3.1,8.3,-1.0,-1.0
乔治-拉特科维茨,53-54,老鹰,69,-1.0,31.4,0.393,2.9,7.3,-0.01,-1.0,-1.0,0.645,2.6,4.0,7.6,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.7,8.3,-1.0,-1.0
比尔-卡尔霍恩,53-54,老鹰,72,-1.0,32.9,0.349,2.6,7.6,-0.01,-1.0,-1.0,0.733,3.0,4.1,3.8,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,2.1,8.3,-1.0,-1.0
克莱德-拉福莱特,53-54,老湖人,72,-1.0,17.4,0.423,3.3,7.8,-0.01,-1.0,-1.0,0.695,1.6,2.3,5.8,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.9,8.2,-1.0,-1.0
文斯-博里拉,53-54,尼克斯,52,-1.0,29.3,0.333,3.4,10.1,-0.01,-1.0,-1.0,0.864,1.3,1.6,2.5,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,2.5,8.1,-1.0,-1.0
卢-希区,53-54,老鹰,72,-1.0,34.1,0.367,3.1,8.4,-0.01,-1.0,-1.0,0.639,1.8,2.9,9.6,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.4,8.0,-1.0,-1.0
欧迪-斯皮尔斯,53-54,皇家,72,-1.0,22.7,0.364,2.6,7.0,-0.01,-1.0,-1.0,0.769,2.5,3.3,4.3,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,2.9,7.7,-1.0,-1.0
厄尔尼-贝克,53-54,勇士,15,-1.0,28.1,0.275,2.6,9.5,-0.01,-1.0,-1.0,0.791,2.3,2.9,3.3,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,1.9,7.5,-1.0,-1.0
伊尔夫-比莫拉斯,53-54,老鹰,69,-1.0,21.7,0.366,2.7,7.3,-0.01,-1.0,-1.0,0.668,2.0,3.0,3.1,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,2.2,7.4,-1.0,-1.0
唐-巴克斯代尔,53-54,凯尔特,63,-1.0,21.6,0.376,2.5,6.6,-0.01,-1.0,-1.0,0.662,2.4,3.6,5.5,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,3.4,7.3,-1.0,-1.0
Fred Scolari,53-54,活塞,64,-1.0,24.8,0.324,2.5,7.7,-0.01,-1.0,-1.0,0.8,2.3,2.8,2.2,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.4,7.2,-1.0,-1.0
罗伦-汉斯,53-54,子弹,67,-1.0,23.2,0.371,2.9,7.7,-0.01,-1.0,-1.0,0.561,1.5,2.7,2.4,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,2.6,7.2,-1.0,-1.0
弗莱德-谢奥斯,53-54,尼克斯,67,-1.0,22.6,0.388,2.4,6.2,-0.01,-1.0,-1.0,0.785,2.3,2.9,4.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.6,7.1,-1.0,-1.0
怀特伊-斯库克,53-54,老湖人,71,-1.0,26.4,0.4,3.0,7.5,-0.01,-1.0,-1.0,0.742,1.0,1.4,3.2,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,3.3,7.0,-1.0,-1.0
比尔-托斯赫夫,53-54,老鹰,71,-1.0,25.7,0.291,2.4,8.1,-0.01,-1.0,-1.0,0.743,2.2,3.0,2.3,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,2.9,6.9,-1.0,-1.0
丹尼-分恩,53-54,勇士,68,-1.0,23.0,0.343,2.5,7.3,-0.01,-1.0,-1.0,0.643,1.9,2.9,3.2,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,3.2,6.9,-1.0,-1.0
吉姆-巴赫托尔德,53-54,尼克斯,70,-1.0,23.2,0.366,2.4,6.6,-0.01,-1.0,-1.0,0.757,1.9,2.5,2.6,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.8,6.8,-1.0,-1.0
厄尔尼-范德维奇,53-54,尼克斯,15,-1.0,18.1,0.359,2.5,6.9,-0.01,-1.0,-1.0,0.806,1.7,2.1,1.3,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,2.5,6.6,-1.0,-1.0
保罗-沃尔瑟,53-54,勇士,64,-1.0,32.3,0.352,2.2,6.1,-0.01,-1.0,-1.0,0.704,2.3,3.2,4.0,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,3.1,6.6,-1.0,-1.0
莱奥-吧巴恩豪斯特,53-54,-1,72,-1.0,28.7,0.338,2.8,8.2,-0.01,-1.0,-1.0,0.716,0.9,1.2,4.1,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,2.8,6.4,-1.0,-1.0
Pep Saul,53-54,老湖人,71,-1.0,25.4,0.347,2.3,6.6,-0.01,-1.0,-1.0,0.753,1.8,2.4,2.2,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.1,6.4,-1.0,-1.0
艾利克斯-汉纳姆,53-54,皇家,72,-1.0,23.7,0.348,2.4,7.0,-0.01,-1.0,-1.0,0.622,1.4,2.3,4.9,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.9,6.3,-1.0,-1.0
Frankie Brian,53-54,活塞,64,-1.0,15.2,0.375,2.1,5.5,-0.01,-1.0,-1.0,0.753,2.1,2.8,1.2,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.6,6.3,-1.0,-1.0
Billy Kenville,53-54,国民,72,-1.0,19.5,0.384,2.1,5.4,-0.01,-1.0,-1.0,0.747,1.9,2.5,3.4,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,1.9,6.0,-1.0,-1.0
鲍伯-哈里森,53-54,-1,64,-1.0,22.5,0.321,2.3,7.0,-0.01,-1.0,-1.0,0.595,1.5,2.5,2.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.4,6.0,-1.0,-1.0
鲍伯-哈里斯,53-54,凯尔特,71,-1.0,26.7,0.381,2.2,5.8,-0.01,-1.0,-1.0,0.628,1.5,2.4,7.3,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,3.2,5.9,-1.0,-1.0
卡尔-克里斯滕森,53-54,皇家,70,-1.0,23.6,0.347,2.0,5.6,-0.01,-1.0,-1.0,0.529,2.0,3.7,5.6,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,2.8,5.9,-1.0,-1.0
鲍伯-詹汉,53-54,凯尔特,68,-1.0,21.3,0.448,2.1,4.6,-0.01,-1.0,-1.0,0.554,1.7,3.1,3.9,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,3.5,5.9,-1.0,-1.0
沃尔特-戴维斯,53-54,勇士,68,-1.0,23.1,0.367,2.5,6.7,-0.01,-1.0,-1.0,0.644,1.0,1.5,6.4,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,3.0,5.9,-1.0,-1.0
杰克-尼古拉斯,53-54,-1,75,-1.0,21.4,0.309,2.2,7.0,-0.01,-1.0,-1.0,0.743,1.5,2.0,4.8,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.5,5.9,-1.0,-1.0
鲍伯-布兰努姆,53-54,凯尔特,71,-1.0,24.4,0.309,2.0,6.4,-0.01,-1.0,-1.0,0.626,1.8,2.9,7.2,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.9,5.8,-1.0,-1.0
Monk Meineke,53-54,活塞,71,-1.0,20.6,0.344,1.9,5.5,-0.01,-1.0,-1.0,0.805,1.9,2.4,5.2,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,3.0,5.7,-1.0,-1.0
鲍伯-拉沃伊,53-54,-1,68,-1.0,18.8,0.379,2.0,5.2,-0.01,-1.0,-1.0,0.729,1.4,1.9,4.7,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,3.2,5.4,-1.0,-1.0
唐-洛夫格兰,53-54,老鹰,21,-1.0,18.1,0.313,1.7,5.3,-0.01,-1.0,-1.0,0.653,1.5,2.3,3.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,1.6,4.9,-1.0,-1.0
吉姆-尼尔,53-54,国民,67,-1.0,13.4,0.317,1.7,5.5,-0.01,-1.0,-1.0,0.591,1.2,2.0,3.8,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,2.1,4.7,-1.0,-1.0
迪克-施尼特凯,53-54,老湖人,71,-1.0,14.6,0.397,1.7,4.3,-0.01,-1.0,-1.0,0.652,1.2,1.9,2.5,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.5,4.6,-1.0,-1.0
迪克-苏霍夫,53-54,老鹰,32,-1.0,11.2,0.333,1.3,4.0,-0.01,-1.0,-1.0,0.758,1.5,1.9,2.2,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.7,4.2,-1.0,-1.0
吉姆-弗里切,53-54,-1,68,-1.0,18.0,0.306,1.7,5.6,-0.01,-1.0,-1.0,0.721,0.7,1.0,3.2,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.5,4.1,-1.0,-1.0
马克-沃克曼,53-54,子弹,14,-1.0,10.8,0.417,1.8,4.3,-0.01,-1.0,-1.0,0.6,0.4,0.7,2.6,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.2,4.0,-1.0,-1.0
里德-霍兹曼,53-54,老鹰,51,-1.0,12.7,0.33,1.5,4.4,-0.01,-1.0,-1.0,0.658,0.9,1.4,0.9,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,1.4,3.8,-1.0,-1.0
哈尔-阿普林格,53-54,子弹,23,-1.0,11.7,0.351,1.4,4.1,-0.01,-1.0,-1.0,0.909,0.9,1.0,1.3,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.8,3.7,-1.0,-1.0
吉姆-霍尔斯滕,53-54,老湖人,70,-1.0,16.5,0.306,1.3,4.1,-0.01,-1.0,-1.0,0.571,0.9,1.6,2.9,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,2.0,3.4,-1.0,-1.0
查克-库珀,53-54,凯尔特,70,-1.0,15.7,0.299,1.1,3.7,-0.01,-1.0,-1.0,0.672,1.1,1.7,4.3,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,2.1,3.3,-1.0,-1.0
Joe Smyth,53-54,-1,40,-1.0,12.4,0.348,1.2,3.5,-0.01,-1.0,-1.0,0.538,0.9,1.6,2.5,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,1.3,3.3,-1.0,-1.0
巴图-戈维达里察,53-54,国民,23,-1.0,11.2,0.316,1.1,3.4,-0.01,-1.0,-1.0,0.676,1.1,1.6,0.8,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.9,3.3,-1.0,-1.0
肯-穆雷,53-54,活塞,49,-1.0,10.8,0.272,1.1,4.0,-0.01,-1.0,-1.0,0.717,0.9,1.2,1.3,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.2,3.0,-1.0,-1.0
艾尔-马西诺,53-54,-1,27,-1.0,6.7,0.419,1.0,2.3,-0.01,-1.0,-1.0,0.612,1.1,1.8,1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.6,3.0,-1.0,-1.0
吉姆-路易西,53-54,子弹,31,-1.0,11.8,0.326,1.0,3.1,-0.01,-1.0,-1.0,0.659,0.9,1.3,0.8,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.5,2.9,-1.0,-1.0
比尔-博尔格,53-54,子弹,20,-1.0,10.1,0.407,1.2,3.0,-0.01,-1.0,-1.0,0.615,0.4,0.7,1.8,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.4,2.8,-1.0,-1.0
Alfred McGuire,53-54,尼克斯,64,-1.0,13.3,0.328,0.9,2.8,-0.01,-1.0,-1.0,0.436,0.9,2.1,1.9,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.3,2.7,-1.0,-1.0
艾德-史密斯,53-54,尼克斯,11,-1.0,9.5,0.244,1.0,4.1,-0.01,-1.0,-1.0,0.6,0.5,0.9,2.4,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.4,2.5,-1.0,-1.0
乔-福尔克斯,53-54,勇士,61,-1.0,8.2,0.266,1.0,3.8,-0.01,-1.0,-1.0,0.571,0.5,0.8,1.7,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.5,2.5,-1.0,-1.0
厄尔尼-巴瑞特,53-54,凯尔特,59,-1.0,10.9,0.314,1.0,3.2,-0.01,-1.0,-1.0,0.56,0.2,0.4,1.7,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.0,2.3,-1.0,-1.0
乔治-塞内斯基,53-54,勇士,58,-1.0,13.3,0.345,0.7,2.1,-0.01,-1.0,-1.0,0.547,0.5,0.9,1.1,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.4,1.9,-1.0,-1.0
诺姆-斯万森,53-54,皇家,63,-1.0,9.7,0.226,0.5,2.2,-0.01,-1.0,-1.0,0.594,0.6,1.0,1.7,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.4,1.6,-1.0,-1.0
Don Ackerman,53-54,尼克斯,28,-1.0,7.9,0.222,0.5,2.3,-0.01,-1.0,-1.0,0.536,0.5,1.0,0.5,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.5,1.5,-1.0,-1.0
杰纳-戴克尔,53-54,老鹰,11,-1.0,8.3,0.231,0.5,2.4,-0.01,-1.0,-1.0,0.5,0.4,0.7,1.5,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.9,1.5,-1.0,-1.0
康尼尔-里亚,53-54,子弹,20,-1.0,7.7,0.209,0.5,2.2,-0.01,-1.0,-1.0,0.313,0.3,0.8,1.6,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,0.7,1.2,-1.0,-1.0
