球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
拉里-科斯特洛,58-59,国民,70,-1.0,39.3,0.437,5.9,13.5,-0.01,-1.0,-1.0,0.802,4.0,5.0,5.2,-1.0,-1.0,5.4,-1.0,-1.0,-1.0,3.8,15.8,-1.0,-1.0
威利-诺尔斯,58-59,尼克斯,68,-1.0,30.3,0.378,6.0,15.8,-0.01,-1.0,-1.0,0.83,3.8,4.6,10.6,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.4,15.7,-1.0,-1.0
伍迪-桑德贝里,58-59,勇士,72,-1.0,38.1,0.363,7.0,19.2,-0.01,-1.0,-1.0,0.625,1.5,2.4,11.5,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.8,15.4,-1.0,-1.0
弗兰克-拉姆西,58-59,凯尔特,72,-1.0,28.0,0.378,5.3,14.1,-0.01,-1.0,-1.0,0.782,4.7,6.1,6.8,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.7,15.4,-1.0,-1.0
乔-戈拉伯斯基,58-59,勇士,72,-1.0,34.5,0.353,5.5,15.5,-0.01,-1.0,-1.0,0.75,3.8,5.0,10.4,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,3.5,14.7,-1.0,-1.0
克莱德-拉福莱特,58-59,老鹰,70,-1.0,22.8,0.454,5.7,12.6,-0.01,-1.0,-1.0,0.82,2.9,3.6,8.6,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,3.1,14.4,-1.0,-1.0
菲尔-乔丹,58-59,活塞,72,-1.0,28.6,0.413,5.5,13.4,-0.01,-1.0,-1.0,0.762,3.2,4.2,8.3,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.7,14.3,-1.0,-1.0
汤姆-古拉,58-59,勇士,64,-1.0,36.5,0.401,4.8,12.1,-0.01,-1.0,-1.0,0.787,4.4,5.6,11.1,-1.0,-1.0,4.2,-1.0,-1.0,-1.0,3.8,14.1,-1.0,-1.0
沃恩-米克尔森,58-59,老湖人,72,-1.0,29.7,0.39,4.9,12.6,-0.01,-1.0,-1.0,0.806,4.0,4.9,7.9,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.4,13.8,-1.0,-1.0
迪克-伽马克,58-59,老湖人,72,-1.0,34.6,0.395,4.9,12.3,-0.01,-1.0,-1.0,0.772,3.9,5.1,4.5,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,3.1,13.7,-1.0,-1.0
沃尔特-杜克斯,58-59,活塞,72,-1.0,32.5,0.352,4.4,12.6,-0.01,-1.0,-1.0,0.657,4.1,6.3,13.3,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,4.6,13.0,-1.0,-1.0
约翰-麦卡锡,58-59,皇家,47,-1.0,38.9,0.373,5.2,14.0,-0.01,-1.0,-1.0,0.667,2.5,3.7,4.8,-1.0,-1.0,4.8,-1.0,-1.0,-1.0,3.4,12.9,-1.0,-1.0
拉里-福斯特,58-59,老湖人,72,-1.0,26.8,0.39,4.2,10.7,-0.01,-1.0,-1.0,0.765,3.9,5.1,8.7,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,3.2,12.3,-1.0,-1.0
艾德-康林,58-59,-1,72,-1.0,27.2,0.369,4.6,12.4,-0.01,-1.0,-1.0,0.719,2.7,3.8,5.5,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,2.6,11.9,-1.0,-1.0
维恩-埃布里,58-59,皇家,66,-1.0,24.1,0.387,4.1,10.6,-0.01,-1.0,-1.0,0.656,3.1,4.8,9.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.5,11.4,-1.0,-1.0
豪尔-格瑞尔,58-59,国民,68,-1.0,23.9,0.454,4.5,10.0,-0.01,-1.0,-1.0,0.778,2.0,2.6,2.9,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,2.8,11.1,-1.0,-1.0
盖伊-罗杰斯,58-59,勇士,45,-1.0,34.8,0.394,4.7,11.9,-0.01,-1.0,-1.0,0.545,1.4,2.5,6.2,-1.0,-1.0,5.8,-1.0,-1.0,-1.0,2.9,10.7,-1.0,-1.0
萨姆-琼斯,58-59,凯尔特,71,-1.0,20.6,0.434,4.3,9.9,-0.01,-1.0,-1.0,0.77,2.1,2.8,6.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.4,10.7,-1.0,-1.0
达夫-皮昂特克,58-59,皇家,72,-1.0,23.3,0.375,4.2,11.3,-0.01,-1.0,-1.0,0.687,2.2,3.2,5.3,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.3,10.6,-1.0,-1.0
卡尔-布劳恩,58-59,尼克斯,72,-1.0,27.2,0.42,4.0,9.5,-0.01,-1.0,-1.0,0.826,2.5,3.0,3.5,-1.0,-1.0,4.8,-1.0,-1.0,-1.0,2.5,10.5,-1.0,-1.0
雷-法利克斯,58-59,尼克斯,72,-1.0,22.1,0.371,3.6,9.7,-0.01,-1.0,-1.0,0.713,3.2,4.5,7.9,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,3.8,10.4,-1.0,-1.0
吉姆-帕尔默,58-59,皇家,67,-1.0,24.2,0.404,3.8,9.4,-0.01,-1.0,-1.0,0.724,2.7,3.7,7.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.1,10.3,-1.0,-1.0
Bucky Bockhorn,58-59,皇家,71,-1.0,31.7,0.381,4.1,10.9,-0.01,-1.0,-1.0,0.704,1.9,2.8,6.5,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,3.0,10.2,-1.0,-1.0
艾尔-比安奇,58-59,国民,72,-1.0,24.7,0.377,4.0,10.5,-0.01,-1.0,-1.0,0.723,2.1,2.9,2.8,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.6,10.0,-1.0,-1.0
鲍伯-霍普金斯,58-59,国民,67,-1.0,22.7,0.403,3.7,9.1,-0.01,-1.0,-1.0,0.752,2.6,3.5,6.5,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.7,10.0,-1.0,-1.0
弗兰克-塞尔维,58-59,尼克斯,68,-1.0,21.3,0.385,3.4,8.9,-0.01,-1.0,-1.0,0.767,3.0,3.9,3.6,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.7,9.8,-1.0,-1.0
斯拉特尔-马丁,58-59,老鹰,71,-1.0,35.3,0.347,3.5,9.9,-0.01,-1.0,-1.0,0.776,2.8,3.6,3.6,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,3.2,9.7,-1.0,-1.0
Hot Rod Hundley,58-59,老湖人,71,-1.0,23.4,0.36,3.6,10.1,-0.01,-1.0,-1.0,0.752,2.3,3.1,3.5,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,2.0,9.6,-1.0,-1.0
迪克-马克圭尔,58-59,活塞,71,-1.0,29.1,0.427,3.3,7.6,-0.01,-1.0,-1.0,0.74,2.7,3.6,4.0,-1.0,-1.0,6.2,-1.0,-1.0,-1.0,2.1,9.2,-1.0,-1.0
Slick Leonard,58-59,老湖人,58,-1.0,27.6,0.373,3.6,9.5,-0.01,-1.0,-1.0,0.75,2.1,2.8,3.1,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,2.1,9.2,-1.0,-1.0
查理-泰拉,58-59,尼克斯,69,-1.0,23.0,0.396,3.5,8.8,-0.01,-1.0,-1.0,0.679,1.9,2.8,7.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.6,8.8,-1.0,-1.0
吉姆-克莱布斯,58-59,老湖人,72,-1.0,21.9,0.399,3.8,9.4,-0.01,-1.0,-1.0,0.748,1.3,1.7,6.8,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.9,8.8,-1.0,-1.0
杰克-乔治,58-59,-1,71,-1.0,26.5,0.346,3.3,9.5,-0.01,-1.0,-1.0,0.754,2.2,2.9,4.1,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,2.1,8.7,-1.0,-1.0
西伊-格林,58-59,-1,46,-1.0,24.1,0.352,3.2,9.0,-0.01,-1.0,-1.0,0.65,2.3,3.5,5.5,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,2.8,8.6,-1.0,-1.0
厄尔-洛依德,58-59,活塞,72,-1.0,24.9,0.349,3.3,9.3,-0.01,-1.0,-1.0,0.753,1.9,2.5,6.9,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,4.0,8.4,-1.0,-1.0
乔-霍拉普,58-59,活塞,68,-1.0,22.1,0.36,3.1,8.5,-0.01,-1.0,-1.0,0.76,2.2,2.9,5.2,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,3.5,8.4,-1.0,-1.0
托格奥-帕拉齐,58-59,国民,71,-1.0,14.8,0.392,3.4,8.6,-0.01,-1.0,-1.0,0.728,1.6,2.2,3.7,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.5,8.4,-1.0,-1.0
吉姆-劳斯库托夫,58-59,凯尔特,66,-1.0,25.5,0.353,3.7,10.4,-0.01,-1.0,-1.0,0.738,0.9,1.3,7.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,4.3,8.3,-1.0,-1.0
杰克-麦克马洪,58-59,老鹰,72,-1.0,31.0,0.358,3.4,9.6,-0.01,-1.0,-1.0,0.615,1.3,2.2,2.3,-1.0,-1.0,4.1,-1.0,-1.0,-1.0,3.1,8.2,-1.0,-1.0
阿尔奇-蒂斯,58-59,皇家,68,-1.0,18.4,0.356,2.9,8.3,-0.01,-1.0,-1.0,0.779,2.3,3.0,5.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.7,8.2,-1.0,-1.0
罗恩-索比,58-59,尼克斯,50,-1.0,17.1,0.36,2.9,8.0,-0.01,-1.0,-1.0,0.842,2.2,2.7,3.1,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,1.7,8.0,-1.0,-1.0
查克-诺贝尔,58-59,活塞,65,-1.0,14.4,0.338,2.9,8.6,-0.01,-1.0,-1.0,0.735,1.3,1.7,1.8,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,1.9,7.1,-1.0,-1.0
迪克-法利,58-59,活塞,70,-1.0,18.3,0.395,2.5,6.4,-0.01,-1.0,-1.0,0.737,2.0,2.7,2.8,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,1.9,7.0,-1.0,-1.0
安迪-约翰逊,58-59,勇士,67,-1.0,17.3,0.373,2.6,7.0,-0.01,-1.0,-1.0,0.602,1.7,2.9,3.2,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,2.6,6.9,-1.0,-1.0
Med Park,58-59,-1,62,-1.0,18.2,0.402,2.3,5.8,-0.01,-1.0,-1.0,0.767,1.9,2.4,3.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,1.5,6.5,-1.0,-1.0
艾德-弗莱明,58-59,老湖人,71,-1.0,15.9,0.387,2.3,5.9,-0.01,-1.0,-1.0,0.721,1.9,2.7,4.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,2.1,6.5,-1.0,-1.0
谢里尔-麦克米伦,58-59,活塞,48,-1.0,14.6,0.439,2.6,6.0,-0.01,-1.0,-1.0,0.529,1.1,2.2,5.9,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.3,6.4,-1.0,-1.0
奈伊尔-约翰斯顿,58-59,勇士,28,-1.0,14.0,0.329,1.9,5.9,-0.01,-1.0,-1.0,0.784,2.5,3.1,5.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.8,6.3,-1.0,-1.0
迈克·法玛尔,58-59,尼克斯,72,-1.0,21.5,0.353,2.4,6.9,-0.01,-1.0,-1.0,0.838,1.2,1.4,4.4,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,2.1,6.0,-1.0,-1.0
Chuck Share,58-59,老鹰,72,-1.0,23.8,0.386,2.0,5.3,-0.01,-1.0,-1.0,0.755,1.9,2.6,9.1,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,3.6,6.0,-1.0,-1.0
Boo Ellis,58-59,老湖人,72,-1.0,16.7,0.43,2.3,5.3,-0.01,-1.0,-1.0,0.708,1.4,2.0,5.3,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.9,5.9,-1.0,-1.0
沃恩-哈顿,58-59,-1,64,-1.0,17.3,0.356,2.3,6.5,-0.01,-1.0,-1.0,0.664,1.2,1.8,2.8,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,1.7,5.9,-1.0,-1.0
艾尔-法拉利,58-59,老鹰,72,-1.0,16.5,0.348,1.9,5.3,-0.01,-1.0,-1.0,0.729,2.0,2.8,2.0,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.2,5.7,-1.0,-1.0
厄尔尼-贝克,58-59,勇士,70,-1.0,14.5,0.39,2.3,6.0,-0.01,-1.0,-1.0,0.662,0.6,0.9,2.5,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,1.8,5.3,-1.0,-1.0
菲尔-罗林斯,58-59,-1,44,-1.0,15.7,0.376,1.9,5.0,-0.01,-1.0,-1.0,0.7,1.4,2.0,2.9,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,1.1,5.2,-1.0,-1.0
盖伊-斯帕罗,58-59,-1,67,-1.0,12.6,0.318,1.9,6.1,-0.01,-1.0,-1.0,0.565,1.2,2.1,3.6,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.4,5.0,-1.0,-1.0
胡布-里德,58-59,老鹰,65,-1.0,14.6,0.429,2.1,4.9,-0.01,-1.0,-1.0,0.746,0.8,1.1,4.9,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.6,5.0,-1.0,-1.0
乔治-邓普斯,58-59,-1,57,-1.0,12.2,0.428,1.6,3.8,-0.01,-1.0,-1.0,0.764,1.4,1.9,2.8,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,1.7,4.6,-1.0,-1.0
艾德-麦考雷,58-59,老鹰,14,-1.0,14.0,0.293,1.6,5.4,-0.01,-1.0,-1.0,0.6,1.5,2.5,2.9,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,1.4,4.6,-1.0,-1.0
康尼尔-迪尔金,58-59,国民,64,-1.0,11.3,0.362,1.6,4.5,-0.01,-1.0,-1.0,0.593,1.3,2.2,3.6,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.3,4.6,-1.0,-1.0
伯尼-斯温,58-59,凯尔特,58,-1.0,12.2,0.406,1.7,4.2,-0.01,-1.0,-1.0,0.609,1.2,1.9,4.5,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.2,4.6,-1.0,-1.0
史蒂夫-汉密尔顿,58-59,老湖人,67,-1.0,12.6,0.371,1.6,4.4,-0.01,-1.0,-1.0,0.679,1.1,1.6,3.3,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.1,4.4,-1.0,-1.0
拉里-斯塔夫曼,58-59,皇家,57,-1.0,11.9,0.47,1.8,3.8,-0.01,-1.0,-1.0,0.763,0.8,1.0,3.8,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,1.8,4.3,-1.0,-1.0
保罗-西摩尔,58-59,国民,21,-1.0,12.7,0.327,1.5,4.7,-0.01,-1.0,-1.0,0.897,1.2,1.4,1.9,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,1.2,4.3,-1.0,-1.0
杰纳-康利,58-59,凯尔特,50,-1.0,13.3,0.328,1.7,5.2,-0.01,-1.0,-1.0,0.578,0.7,1.3,5.5,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,2.3,4.2,-1.0,-1.0
Lou-西奥罗普洛斯,58-59,凯尔特,35,-1.0,13.9,0.316,1.7,5.4,-0.01,-1.0,-1.0,0.758,0.7,0.9,3.1,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.1,4.1,-1.0,-1.0
温-维尔冯,58-59,老鹰,63,-1.0,11.8,0.347,1.6,4.5,-0.01,-1.0,-1.0,0.756,1.0,1.3,1.9,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.6,4.1,-1.0,-1.0
杰克-帕尔,58-59,皇家,66,-1.0,15.7,0.355,1.7,4.7,-0.01,-1.0,-1.0,0.603,0.7,1.1,4.2,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,2.1,4.0,-1.0,-1.0
伦尼-罗森布鲁斯,58-59,勇士,29,-1.0,7.1,0.297,1.5,5.0,-0.01,-1.0,-1.0,0.724,0.7,1.0,1.9,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,0.7,3.7,-1.0,-1.0
汤姆-马绍尔,58-59,皇家,18,-1.0,15.1,0.291,1.3,4.4,-0.01,-1.0,-1.0,0.621,1.0,1.6,2.9,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,1.2,3.6,-1.0,-1.0
巴尼-卡鲍,58-59,活塞,31,-1.0,8.7,0.341,1.4,4.1,-0.01,-1.0,-1.0,0.793,0.7,0.9,2.8,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,1.0,3.5,-1.0,-1.0
K.C.-琼斯,58-59,凯尔特,49,-1.0,12.4,0.339,1.3,3.9,-0.01,-1.0,-1.0,0.603,0.8,1.4,2.6,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.2,3.5,-1.0,-1.0
皮特-布伦南,58-59,尼克斯,16,-1.0,8.5,0.302,0.8,2.7,-0.01,-1.0,-1.0,0.56,0.9,1.6,1.9,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,0.9,2.5,-1.0,-1.0
杰里-伯德,58-59,尼克斯,11,-1.0,4.1,0.375,1.1,2.9,-0.01,-1.0,-1.0,1.0,0.1,0.1,1.1,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,0.6,2.3,-1.0,-1.0
