球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
威尔特-张伯伦,65-66,76人,79,-1.0,47.3,0.54,13.6,25.2,-0.01,-1.0,-1.0,0.513,6.3,12.4,24.6,-1.0,-1.0,5.2,-1.0,-1.0,-1.0,2.2,33.5,-1.0,-1.0
杰里-韦斯特,65-66,湖人,79,-1.0,40.7,0.473,10.4,21.9,-0.01,-1.0,-1.0,0.86,10.6,12.4,7.1,-1.0,-1.0,6.1,-1.0,-1.0,-1.0,3.1,31.3,-1.0,-1.0
奥斯卡-罗波特森,65-66,皇家,76,-1.0,46.0,0.475,10.8,22.7,-0.01,-1.0,-1.0,0.842,9.8,11.6,7.7,-1.0,-1.0,11.1,-1.0,-1.0,-1.0,3.0,31.3,-1.0,-1.0
里克-巴里,65-66,勇士,80,-1.0,37.4,0.439,9.3,21.2,-0.01,-1.0,-1.0,0.862,7.1,8.3,10.6,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,3.7,25.7,-1.0,-1.0
萨姆-琼斯,65-66,凯尔特,67,-1.0,32.2,0.469,9.3,19.9,-0.01,-1.0,-1.0,0.799,4.9,6.1,5.2,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,2.5,23.5,-1.0,-1.0
迪克-巴奈特,65-66,尼克斯,75,-1.0,34.5,0.469,8.4,17.9,-0.01,-1.0,-1.0,0.772,6.2,8.1,4.1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,3.1,23.1,-1.0,-1.0
沃尔特-贝拉米,65-66,-1,80,-1.0,41.9,0.506,8.7,17.2,-0.01,-1.0,-1.0,0.624,5.4,8.6,15.7,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,3.7,22.8,-1.0,-1.0
豪尔-格瑞尔,65-66,76人,80,-1.0,41.6,0.445,8.8,19.8,-0.01,-1.0,-1.0,0.804,5.2,6.4,5.9,-1.0,-1.0,4.8,-1.0,-1.0,-1.0,3.9,22.7,-1.0,-1.0
杰里-卢卡斯,65-66,皇家,79,-1.0,44.5,0.453,8.7,19.3,-0.01,-1.0,-1.0,0.787,4.0,5.1,21.1,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,3.5,21.5,-1.0,-1.0
泽尔莫-贝蒂,65-66,老鹰,80,-1.0,38.4,0.473,7.7,16.3,-0.01,-1.0,-1.0,0.758,5.3,7.0,13.6,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,4.3,20.7,-1.0,-1.0
唐-奥尔,65-66,子弹,73,-1.0,36.2,0.445,8.1,18.3,-0.01,-1.0,-1.0,0.735,4.3,5.9,3.8,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,2.8,20.6,-1.0,-1.0
埃迪-迈尔斯,65-66,活塞,80,-1.0,34.9,0.447,7.9,17.7,-0.01,-1.0,-1.0,0.741,3.7,5.0,3.8,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,2.5,19.6,-1.0,-1.0
约翰-哈福利切克,65-66,凯尔特,71,-1.0,30.6,0.399,7.5,18.7,-0.01,-1.0,-1.0,0.785,3.9,4.9,6.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,2.2,18.8,-1.0,-1.0
盖伊-罗杰斯,65-66,勇士,79,-1.0,36.7,0.373,7.4,19.9,-0.01,-1.0,-1.0,0.727,3.7,5.2,5.3,-1.0,-1.0,10.7,-1.0,-1.0,-1.0,3.1,18.6,-1.0,-1.0
阿德里安-史密斯,65-66,皇家,80,-1.0,37.3,0.405,6.6,16.4,-0.01,-1.0,-1.0,0.85,5.1,6.0,3.6,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,3.5,18.4,-1.0,-1.0
凯文-朗格利,65-66,子弹,74,-1.0,33.2,0.416,7.1,17.1,-0.01,-1.0,-1.0,0.83,4.0,4.8,3.1,-1.0,-1.0,4.8,-1.0,-1.0,-1.0,3.7,18.2,-1.0,-1.0
兰尼-威尔肯斯,65-66,老鹰,69,-1.0,39.0,0.431,6.0,13.8,-0.01,-1.0,-1.0,0.793,6.1,7.7,4.7,-1.0,-1.0,6.2,-1.0,-1.0,-1.0,3.6,18.0,-1.0,-1.0
雷-斯科特,65-66,活塞,79,-1.0,33.6,0.416,6.9,16.6,-0.01,-1.0,-1.0,0.743,4.1,5.5,9.6,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,2.6,17.9,-1.0,-1.0
拜利-霍维尔,65-66,子弹,79,-1.0,29.5,0.488,6.1,12.5,-0.01,-1.0,-1.0,0.73,5.1,7.0,9.8,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,3.9,17.3,-1.0,-1.0
埃尔金-贝勒,65-66,湖人,65,-1.0,30.4,0.401,6.4,15.9,-0.01,-1.0,-1.0,0.739,3.8,5.2,9.6,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,2.4,16.6,-1.0,-1.0
戴夫-德布斯切尔,65-66,活塞,79,-1.0,34.1,0.408,6.6,16.3,-0.01,-1.0,-1.0,0.659,3.2,4.8,11.6,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,3.2,16.4,-1.0,-1.0
内特-瑟蒙德,65-66,勇士,73,-1.0,39.6,0.406,6.2,15.3,-0.01,-1.0,-1.0,0.654,3.8,5.9,18.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.1,16.3,-1.0,-1.0
盖斯-约翰逊,65-66,子弹,42,-1.0,30.6,0.413,6.5,15.7,-0.01,-1.0,-1.0,0.736,3.1,4.2,13.0,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,3.2,16.1,-1.0,-1.0
威利斯-里德,65-66,尼克斯,76,-1.0,33.4,0.434,5.8,13.3,-0.01,-1.0,-1.0,0.757,4.0,5.3,11.6,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,4.3,15.5,-1.0,-1.0
