球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
杰克-特威曼,57-58,皇家,72,-1.0,30.3,0.452,6.5,14.3,-0.01,-1.0,-1.0,0.775,4.3,5.5,6.4,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.1,17.2,-1.0,-1.0
莫里斯-斯托克斯,57-58,皇家,63,-1.0,39.0,0.351,6.6,18.7,-0.01,-1.0,-1.0,0.715,3.8,5.3,18.1,-1.0,-1.0,6.4,-1.0,-1.0,-1.0,3.6,16.9,-1.0,-1.0
拉里-福斯特,57-58,老湖人,72,-1.0,30.6,0.398,5.4,13.6,-0.01,-1.0,-1.0,0.756,5.9,7.9,12.2,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,4.2,16.8,-1.0,-1.0
比尔-拉塞尔,57-58,凯尔特,69,-1.0,38.3,0.442,6.6,15.0,-0.01,-1.0,-1.0,0.519,3.3,6.4,22.7,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,2.6,16.6,-1.0,-1.0
里切尔-盖兰,57-58,尼克斯,63,-1.0,37.6,0.354,5.5,15.4,-0.01,-1.0,-1.0,0.691,5.6,8.1,7.8,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,3.2,16.5,-1.0,-1.0
卡尔-布劳恩,57-58,尼克斯,71,-1.0,34.9,0.418,6.0,14.3,-0.01,-1.0,-1.0,0.849,4.5,5.3,4.6,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,2.6,16.5,-1.0,-1.0
弗兰克-拉姆西,57-58,凯尔特,69,-1.0,29.7,0.419,5.5,13.0,-0.01,-1.0,-1.0,0.811,5.6,6.8,7.3,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,3.6,16.5,-1.0,-1.0
迪克-伽马克,57-58,老湖人,68,-1.0,32.6,0.395,5.7,14.5,-0.01,-1.0,-1.0,0.764,4.6,6.0,5.4,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,2.8,16.1,-1.0,-1.0
杰纳-苏,57-58,活塞,63,-1.0,37.0,0.384,5.6,14.6,-0.01,-1.0,-1.0,0.844,4.4,5.2,5.3,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,2.4,15.6,-1.0,-1.0
里德-科尔,57-58,国民,72,-1.0,33.1,0.399,5.7,14.2,-0.01,-1.0,-1.0,0.664,3.9,5.9,13.4,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.7,15.2,-1.0,-1.0
艾德-康林,57-58,国民,60,-1.0,31.2,0.391,5.7,14.6,-0.01,-1.0,-1.0,0.796,3.6,4.5,7.3,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,2.8,15.0,-1.0,-1.0
拉里-科斯特洛,57-58,国民,72,-1.0,38.1,0.426,5.3,12.3,-0.01,-1.0,-1.0,0.847,4.4,5.3,5.3,-1.0,-1.0,4.4,-1.0,-1.0,-1.0,3.4,14.9,-1.0,-1.0
哈里-盖拉汀,57-58,活塞,72,-1.0,27.6,0.379,4.7,12.5,-0.01,-1.0,-1.0,0.787,5.4,6.9,10.4,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,3.0,14.9,-1.0,-1.0
艾德-麦考雷,57-58,老鹰,72,-1.0,26.5,0.428,5.2,12.2,-0.01,-1.0,-1.0,0.724,3.7,5.1,6.6,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.2,14.2,-1.0,-1.0
汤姆-古拉,57-58,勇士,59,-1.0,36.0,0.415,5.0,12.1,-0.01,-1.0,-1.0,0.746,3.8,5.1,10.8,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,3.8,13.8,-1.0,-1.0
伍迪-桑德贝里,57-58,勇士,71,-1.0,33.5,0.36,5.5,15.2,-0.01,-1.0,-1.0,0.615,1.9,3.1,10.3,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,3.5,12.8,-1.0,-1.0
乔-戈拉伯斯基,57-58,勇士,72,-1.0,28.8,0.335,4.7,14.1,-0.01,-1.0,-1.0,0.749,3.2,4.2,7.9,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,3.5,12.6,-1.0,-1.0
雷-法利克斯,57-58,尼克斯,72,-1.0,23.7,0.442,4.2,9.6,-0.01,-1.0,-1.0,0.697,3.8,5.4,10.4,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,3.9,12.2,-1.0,-1.0
斯拉特尔-马丁,57-58,老鹰,60,-1.0,35.0,0.336,4.3,12.8,-0.01,-1.0,-1.0,0.746,3.4,4.6,3.8,-1.0,-1.0,3.6,-1.0,-1.0,-1.0,3.1,12.0,-1.0,-1.0
罗恩-索比,57-58,尼克斯,55,-1.0,25.4,0.403,3.9,9.8,-0.01,-1.0,-1.0,0.82,3.6,4.3,4.8,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,2.7,11.5,-1.0,-1.0
Slick Leonard,57-58,老湖人,66,-1.0,31.4,0.335,4.0,12.0,-0.01,-1.0,-1.0,0.765,3.1,4.1,3.6,-1.0,-1.0,3.3,-1.0,-1.0,-1.0,2.2,11.2,-1.0,-1.0
沃尔特-杜克斯,57-58,活塞,72,-1.0,30.3,0.349,3.9,11.1,-0.01,-1.0,-1.0,0.675,3.4,5.1,13.3,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,4.3,11.2,-1.0,-1.0
盖伊-斯帕罗,57-58,尼克斯,72,-1.0,23.1,0.379,4.4,11.6,-0.01,-1.0,-1.0,0.642,2.3,3.6,6.4,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.2,11.1,-1.0,-1.0
厄尔尼-贝克,57-58,勇士,71,-1.0,27.8,0.398,3.8,9.6,-0.01,-1.0,-1.0,0.837,2.4,2.9,4.3,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,2.4,10.1,-1.0,-1.0
Jim Paxson_,57-58,皇家,67,-1.0,26.8,0.352,3.4,9.5,-0.01,-1.0,-1.0,0.733,3.1,4.3,5.2,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,2.7,9.8,-1.0,-1.0
乔治-金,57-58,皇家,63,-1.0,36.1,0.364,3.7,10.2,-0.01,-1.0,-1.0,0.617,2.2,3.6,-1.0,-1.0,-1.0,5.3,-1.0,-1.0,-1.0,2.0,9.7,-1.0,-1.0
迪克-施尼特凯,57-58,老湖人,50,-1.0,19.6,0.359,2.6,7.1,-0.01,-1.0,-1.0,0.848,4.0,4.7,4.2,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.5,9.1,-1.0,-1.0
杰克-乔治,57-58,勇士,72,-1.0,26.5,0.37,3.2,8.7,-0.01,-1.0,-1.0,0.736,2.5,3.4,4.0,-1.0,-1.0,3.3,-1.0,-1.0,-1.0,1.9,8.9,-1.0,-1.0
艾德-弗莱明,57-58,老湖人,72,-1.0,23.4,0.345,3.1,9.1,-0.01,-1.0,-1.0,0.71,2.5,3.5,6.8,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,3.1,8.8,-1.0,-1.0
托格奥-帕拉齐,57-58,国民,67,-1.0,14.9,0.394,3.4,8.6,-0.01,-1.0,-1.0,0.719,1.8,2.6,3.6,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.9,8.6,-1.0,-1.0
Chuck Share,57-58,老鹰,72,-1.0,25.3,0.396,3.0,7.6,-0.01,-1.0,-1.0,0.648,2.6,4.1,10.4,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,3.9,8.6,-1.0,-1.0
艾尔-比安奇,57-58,国民,69,-1.0,20.6,0.344,3.1,9.1,-0.01,-1.0,-1.0,0.683,2.0,3.0,3.2,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.7,8.3,-1.0,-1.0
伯-埃利亚斯,57-58,老湖人,18,-1.0,22.3,0.347,3.3,9.4,-0.01,-1.0,-1.0,0.638,1.7,2.6,4.6,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,2.9,8.2,-1.0,-1.0
鲍伯-霍普金斯,57-58,国民,69,-1.0,17.7,0.399,3.2,8.0,-0.01,-1.0,-1.0,0.764,1.8,2.3,5.7,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,2.3,8.2,-1.0,-1.0
迪克-马克圭尔,57-58,活塞,69,-1.0,33.5,0.373,2.9,7.9,-0.01,-1.0,-1.0,0.667,2.2,3.3,4.2,-1.0,-1.0,6.6,-1.0,-1.0,-1.0,2.6,8.1,-1.0,-1.0
杰克-麦克马洪,57-58,老鹰,72,-1.0,31.1,0.3,3.0,10.0,-0.01,-1.0,-1.0,0.606,1.9,3.1,2.7,-1.0,-1.0,4.6,-1.0,-1.0,-1.0,2.6,7.9,-1.0,-1.0
吉姆-克莱布斯,57-58,老湖人,68,-1.0,18.5,0.378,2.9,7.8,-0.01,-1.0,-1.0,0.767,2.0,2.6,7.4,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,2.7,7.8,-1.0,-1.0
温-维尔冯,57-58,老鹰,71,-1.0,19.2,0.361,2.8,7.6,-0.01,-1.0,-1.0,0.685,2.3,3.4,4.1,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,2.8,7.8,-1.0,-1.0
迪克-里凯茨,57-58,皇家,72,-1.0,22.5,0.324,3.0,9.2,-0.01,-1.0,-1.0,0.673,1.8,2.7,5.7,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,3.8,7.8,-1.0,-1.0
菲尔-乔丹,57-58,-1,58,-1.0,15.5,0.413,3.3,8.1,-0.01,-1.0,-1.0,0.688,1.1,1.6,5.2,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,1.9,7.8,-1.0,-1.0
Nathaniel Clifton,57-58,活塞,68,-1.0,21.1,0.363,3.2,8.8,-0.01,-1.0,-1.0,0.623,1.3,2.1,5.9,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,3.0,7.7,-1.0,-1.0
Lou-西奥罗普洛斯,57-58,凯尔特,70,-1.0,26.0,0.317,2.8,8.9,-0.01,-1.0,-1.0,0.686,2.0,3.0,6.2,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,3.5,7.7,-1.0,-1.0
杰克-科尔曼,57-58,老鹰,72,-1.0,20.9,0.413,3.2,7.8,-0.01,-1.0,-1.0,0.641,1.2,1.8,6.7,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,2.3,7.6,-1.0,-1.0
鲍伯-霍伯雷葛斯,57-58,活塞,17,-1.0,17.8,0.358,2.9,8.1,-0.01,-1.0,-1.0,0.698,1.8,2.5,3.8,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,2.1,7.5,-1.0,-1.0
查克-诺贝尔,57-58,活塞,61,-1.0,22.3,0.331,3.3,9.9,-0.01,-1.0,-1.0,0.727,0.9,1.3,2.3,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,2.7,7.4,-1.0,-1.0
Billy Kenville,57-58,活塞,35,-1.0,18.5,0.379,3.0,8.0,-0.01,-1.0,-1.0,0.613,1.3,2.1,2.9,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,1.9,7.4,-1.0,-1.0
查理-泰拉,57-58,尼克斯,68,-1.0,17.4,0.357,2.6,7.2,-0.01,-1.0,-1.0,0.67,2.2,3.3,7.1,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.6,7.4,-1.0,-1.0
里切尔-里根,57-58,皇家,72,-1.0,22.9,0.355,2.8,7.9,-0.01,-1.0,-1.0,0.698,1.7,2.4,2.4,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,2.4,7.3,-1.0,-1.0
鲍伯-哈里森,57-58,国民,72,-1.0,25.0,0.348,2.9,8.4,-0.01,-1.0,-1.0,0.795,1.3,1.7,2.3,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,2.8,7.2,-1.0,-1.0
迈尔-哈特金斯,57-58,尼克斯,18,-1.0,21.3,0.389,2.8,7.3,-0.01,-1.0,-1.0,0.558,1.3,2.4,4.8,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,1.7,7.0,-1.0,-1.0
Hot Rod Hundley,57-58,老湖人,65,-1.0,17.8,0.318,2.7,8.4,-0.01,-1.0,-1.0,0.642,1.6,2.5,2.9,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,1.5,7.0,-1.0,-1.0
Corky Devlin,57-58,老湖人,70,-1.0,17.8,0.348,2.4,7.0,-0.01,-1.0,-1.0,0.773,1.9,2.5,1.9,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,1.5,6.8,-1.0,-1.0
阿特-斯波尔斯特拉,57-58,-1,67,-1.0,19.5,0.384,2.4,6.3,-0.01,-1.0,-1.0,0.679,1.9,2.8,5.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,3.4,6.7,-1.0,-1.0
阿尔尼-李森,57-58,凯尔特,63,-1.0,17.8,0.338,2.1,6.3,-0.01,-1.0,-1.0,0.683,1.8,2.7,5.7,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,3.1,6.1,-1.0,-1.0
杰克-尼古拉斯,57-58,凯尔特,69,-1.0,17.7,0.351,2.5,7.0,-0.01,-1.0,-1.0,0.738,0.9,1.2,4.4,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,1.8,5.8,-1.0,-1.0
达夫-皮昂特克,57-58,皇家,71,-1.0,14.5,0.378,2.1,5.6,-0.01,-1.0,-1.0,0.629,1.3,2.1,3.6,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.9,5.6,-1.0,-1.0
Med Park,57-58,老鹰,71,-1.0,15.5,0.366,1.9,5.1,-0.01,-1.0,-1.0,0.728,1.7,2.3,2.6,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.5,5.4,-1.0,-1.0
厄尔-洛依德,57-58,国民,61,-1.0,17.1,0.331,2.0,5.9,-0.01,-1.0,-1.0,0.745,1.3,1.7,4.7,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.9,5.2,-1.0,-1.0
Monk Meineke,57-58,皇家,67,-1.0,11.8,0.356,1.9,5.2,-0.01,-1.0,-1.0,0.647,1.1,1.8,3.4,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,2.3,4.9,-1.0,-1.0
乔-霍拉普,57-58,-1,53,-1.0,14.0,0.327,1.7,5.2,-0.01,-1.0,-1.0,0.755,1.3,1.8,4.2,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,1.9,4.8,-1.0,-1.0
萨姆-琼斯,57-58,凯尔特,56,-1.0,10.6,0.429,1.8,4.2,-0.01,-1.0,-1.0,0.714,1.1,1.5,2.9,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,0.8,4.6,-1.0,-1.0
伦尼-罗森布鲁斯,57-58,勇士,53,-1.0,7.0,0.343,1.7,5.0,-0.01,-1.0,-1.0,0.631,1.0,1.6,1.7,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,0.7,4.4,-1.0,-1.0
乔治-邓普斯,57-58,勇士,67,-1.0,15.6,0.36,1.7,4.6,-0.01,-1.0,-1.0,0.667,1.0,1.6,3.2,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,1.7,4.4,-1.0,-1.0
保罗-西摩尔,57-58,国民,64,-1.0,11.9,0.34,1.7,4.9,-0.01,-1.0,-1.0,0.841,0.8,1.0,1.7,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,1.4,4.2,-1.0,-1.0
汤姆-马绍尔,57-58,-1,38,-1.0,13.6,0.313,1.4,4.4,-0.01,-1.0,-1.0,0.762,1.3,1.7,2.7,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.1,4.0,-1.0,-1.0
拉里-弗瑞德,57-58,尼克斯,44,-1.0,12.9,0.327,1.7,5.1,-0.01,-1.0,-1.0,0.659,0.6,0.9,2.4,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.2,4.0,-1.0,-1.0
鲍伯-伯龙,57-58,老湖人,14,-1.0,12.2,0.314,1.6,5.0,-0.01,-1.0,-1.0,0.333,0.8,2.4,4.6,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,1.1,3.9,-1.0,-1.0
迪克-达科特,57-58,皇家,34,-1.0,12.5,0.342,1.6,4.6,-0.01,-1.0,-1.0,0.889,0.7,0.8,1.6,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,1.8,3.9,-1.0,-1.0
沃尔特-戴维斯,57-58,-1,61,-1.0,10.9,0.348,1.4,4.0,-0.01,-1.0,-1.0,0.744,1.0,1.3,2.9,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,2.3,3.8,-1.0,-1.0
比尔-希尔本,57-58,活塞,27,-1.0,9.0,0.294,1.6,5.3,-0.01,-1.0,-1.0,0.593,0.6,1.0,2.4,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,1.6,3.7,-1.0,-1.0
弗兰克-塞尔维,57-58,-1,38,-1.0,11.2,0.263,1.2,4.4,-0.01,-1.0,-1.0,0.61,1.2,2.0,2.3,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,1.2,3.6,-1.0,-1.0
安迪-菲利浦,57-58,凯尔特,70,-1.0,16.6,0.355,1.4,3.9,-0.01,-1.0,-1.0,0.592,0.6,1.0,2.3,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,1.7,3.4,-1.0,-1.0
McCoy Ingram,57-58,老湖人,24,-1.0,11.1,0.262,1.1,4.3,-0.01,-1.0,-1.0,0.464,0.5,1.2,4.8,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,1.8,2.8,-1.0,-1.0
帕特-邓恩,57-58,勇士,28,-1.0,7.4,0.311,1.0,3.2,-0.01,-1.0,-1.0,0.824,0.5,0.6,1.1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.7,2.5,-1.0,-1.0
Dick Atha,57-58,活塞,18,-1.0,8.9,0.362,0.9,2.6,-0.01,-1.0,-1.0,0.833,0.6,0.7,1.3,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,1.3,2.4,-1.0,-1.0
吉姆-沃什,57-58,勇士,10,-1.0,7.2,0.185,0.5,2.7,-0.01,-1.0,-1.0,0.588,1.0,1.7,1.5,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,0.9,2.0,-1.0,-1.0
布兰登-麦凯恩,57-58,尼克斯,36,-1.0,8.2,0.22,0.6,2.8,-0.01,-1.0,-1.0,0.676,0.7,1.0,1.3,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.9,1.9,-1.0,-1.0
Red Morrison,57-58,老鹰,13,-1.0,6.1,0.346,0.7,2.0,-0.01,-1.0,-1.0,0.75,0.2,0.3,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.9,1.6,-1.0,-1.0
