球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
里基-格林,81-82,爵士,81,73,34.8,0.493,6.2,12.5,0.0,0.0,0.1,0.765,2.5,3.3,3.0,1.0,2.0,7.8,2.3,0.1,2.4,2.3,14.8,-1.0,-1.0
塞德里克-马克斯维尔,81-82,凯尔特,78,73,33.2,0.548,5.1,9.3,0.0,0.0,0.0,0.747,4.6,6.1,6.4,2.8,3.6,2.3,1.0,0.6,2.2,3.4,14.8,-1.0,-1.0
Dave Greenwood,81-82,公牛,82,82,35.5,0.473,5.9,12.4,0.0,0.0,0.0,0.825,2.9,3.5,9.6,2.3,7.2,3.2,0.9,1.1,2.2,3.6,14.6,-1.0,-1.0
沃尔特-戴维斯,81-82,太阳,55,12,21.5,0.523,6.4,12.2,0.188,0.1,0.3,0.82,1.7,2.0,1.9,0.4,1.5,2.9,0.8,0.1,2.0,1.9,14.4,-1.0,-1.0
杰夫-卢兰德,81-82,子弹,82,0,27.0,0.561,5.1,9.1,0.333,0.0,0.0,0.752,4.2,5.5,9.3,3.1,6.2,1.6,0.5,0.7,2.9,3.9,14.4,-1.0,-1.0
普维斯-绍特,81-82,勇士,76,8,23.4,0.488,6.0,12.3,0.214,0.1,0.4,0.801,2.3,2.9,3.5,1.6,1.9,2.8,0.9,0.1,1.6,2.9,14.4,-1.0,-1.0
鲍比-琼斯,81-82,76人,76,73,28.7,0.564,5.5,9.7,0.0,0.0,0.0,0.79,3.5,4.4,5.2,1.4,3.7,2.5,1.3,1.5,1.9,2.8,14.4,-1.0,-1.0
比尔-卡特赖特,81-82,尼克斯,72,50,28.6,0.562,5.4,9.6,-0.01,0.0,0.0,0.763,3.6,4.7,5.8,1.6,4.2,1.2,0.7,0.9,2.3,2.9,14.4,-1.0,-1.0
米切-库普恰克,81-82,湖人,26,26,31.6,0.573,5.9,10.3,-0.01,0.0,0.0,0.663,2.5,3.8,8.1,2.5,5.6,1.3,0.5,0.4,1.7,3.1,14.3,-1.0,-1.0
凯尔-迈西,81-82,太阳,82,72,34.7,0.514,5.9,11.5,0.39,0.5,1.2,0.899,1.9,2.1,3.2,1.0,2.2,4.7,1.7,0.1,1.5,2.3,14.2,-1.0,-1.0
奥蒂斯-比尔德松,81-82,篮网,37,22,27.7,0.469,6.1,13.0,0.0,0.0,0.3,0.583,2.0,3.4,2.6,0.8,1.8,3.4,0.8,0.1,1.7,2.0,14.2,-1.0,-1.0
坎比-拉塞尔,81-82,尼克斯,77,63,30.6,0.478,5.3,11.1,0.439,0.3,0.7,0.776,3.0,3.8,3.1,1.1,1.9,3.7,1.0,0.2,2.5,2.9,13.9,-1.0,-1.0
斯莱-威廉姆斯,81-82,尼克斯,60,27,25.4,0.556,5.8,10.5,0.222,0.0,0.2,0.757,2.2,2.9,3.8,1.7,2.1,2.4,1.3,0.3,1.9,2.6,13.9,-1.0,-1.0
马克-奥伯丁,81-82,马刺,68,63,30.9,0.472,4.9,10.4,0.167,0.0,0.2,0.808,4.0,5.0,6.5,1.7,4.7,3.0,0.8,0.4,2.0,3.7,13.8,-1.0,-1.0
杰罗米-怀特海德,81-82,圣快船,72,63,30.8,0.559,5.6,10.1,-0.01,0.0,0.0,0.763,2.6,3.3,9.2,3.2,6.0,1.4,0.7,0.6,2.0,4.0,13.8,-1.0,-1.0
凯文-麦克海尔,81-82,凯尔特,82,33,28.4,0.531,5.7,10.7,-0.01,0.0,0.0,0.754,2.3,3.0,6.8,2.3,4.5,1.1,0.4,2.3,1.7,3.2,13.6,-1.0,-1.0
鲍伯-兰尼尔,81-82,雄鹿,74,72,26.8,0.558,5.5,9.9,0.0,0.0,0.0,0.752,2.5,3.3,5.2,1.2,4.0,3.0,1.0,0.8,2.2,2.9,13.5,-1.0,-1.0
罗波特-瑞德,81-82,火箭,77,75,37.8,0.456,5.7,12.4,0.1,0.0,0.1,0.748,2.1,2.8,6.6,2.3,4.4,4.1,1.5,0.6,2.0,3.9,13.4,-1.0,-1.0
凯文-格里文,81-82,子弹,71,62,30.5,0.439,5.3,12.1,0.341,0.4,1.2,0.855,2.3,2.7,2.7,0.8,1.9,2.1,0.6,0.3,1.4,2.1,13.3,-1.0,-1.0
罗兰多-布莱克曼,81-82,独行侠,82,16,24.1,0.513,5.4,10.4,0.25,0.0,0.0,0.768,2.6,3.4,3.1,1.2,1.9,1.3,0.6,0.4,1.4,1.5,13.3,-1.0,-1.0
斯宾瑟-海伍德,81-82,子弹,76,63,27.4,0.476,5.2,10.9,0.0,0.0,0.0,0.842,2.9,3.4,5.6,1.9,3.7,0.8,0.6,0.9,2.3,3.3,13.3,-1.0,-1.0
奎因-巴克纳,81-82,雄鹿,70,70,30.8,0.482,5.7,11.7,0.267,0.1,0.2,0.655,1.6,2.4,3.6,1.1,2.5,4.7,2.5,0.0,2.6,3.1,12.9,-1.0,-1.0
米奇-约翰逊,81-82,雄鹿,76,71,25.4,0.491,4.9,10.0,0.143,0.0,0.1,0.801,3.1,3.8,6.0,1.8,4.2,2.8,0.9,0.6,2.5,3.2,12.9,-1.0,-1.0
史蒂夫-约翰逊,81-82,国王,78,50,22.3,0.613,5.1,8.3,-0.01,0.0,0.0,0.642,2.7,4.2,5.9,1.9,3.9,1.2,0.5,1.1,2.5,4.8,12.8,-1.0,-1.0
厄尔尼-格伦菲尔德,81-82,国王,81,11,23.4,0.511,5.2,10.1,0.143,0.0,0.2,0.821,2.3,2.8,2.2,0.7,1.6,3.4,0.9,0.5,1.8,2.4,12.7,-1.0,-1.0
奈特-阿奇博尔德,81-82,凯尔特,68,51,31.9,0.472,4.5,9.6,0.375,0.1,0.2,0.747,3.5,4.6,1.7,0.4,1.3,8.0,0.8,0.0,2.6,1.9,12.6,-1.0,-1.0
肯特-本森,81-82,活塞,75,72,32.9,0.505,5.4,10.7,0.273,0.0,0.1,0.804,1.7,2.1,8.7,2.9,5.8,2.1,0.9,1.3,2.1,2.9,12.5,-1.0,-1.0
斯温-纳特,81-82,圣快船,21,7,27.4,0.577,4.8,8.3,1.0,0.0,0.0,0.747,2.8,3.8,9.1,2.2,7.0,1.4,0.3,0.4,2.3,3.0,12.5,-1.0,-1.0
朱尼奥-布里奇曼,81-82,雄鹿,41,4,22.5,0.483,5.1,10.6,0.444,0.1,0.2,0.864,2.2,2.5,3.0,0.9,2.1,2.7,0.7,0.1,1.6,2.2,12.5,-1.0,-1.0
比利-奈特,81-82,步行者,81,19,22.3,0.495,4.7,9.4,0.281,0.1,0.4,0.826,2.9,3.5,3.2,1.2,2.0,1.5,0.8,0.2,1.7,1.6,12.3,-1.0,-1.0
里克-马洪,81-82,子弹,80,80,33.3,0.507,5.2,10.2,0.0,0.0,0.0,0.632,1.9,2.9,8.8,1.9,6.9,1.9,0.7,1.7,2.0,4.4,12.2,-1.0,-1.0
布拉德-戴维斯,81-82,独行侠,82,82,31.9,0.515,4.8,9.4,0.286,0.2,0.6,0.804,2.3,2.8,2.8,0.4,2.3,6.2,0.9,0.1,1.9,2.7,12.1,-1.0,-1.0
肯尼-凯尔,81-82,-1,74,48,26.0,0.503,4.7,9.4,0.1,0.0,0.1,0.656,2.7,4.1,7.2,2.3,4.9,1.2,0.9,0.3,2.1,3.4,12.1,-1.0,-1.0
雷杰-金,81-82,国王,80,76,32.6,0.509,4.8,9.4,-0.01,0.0,0.0,0.705,2.5,3.6,6.5,2.0,4.5,2.2,1.1,0.4,1.9,2.8,12.1,-1.0,-1.0
艾尔伯特-金,81-82,篮网,76,52,22.3,0.482,5.1,10.7,0.231,0.0,0.2,0.778,1.8,2.3,4.1,1.4,2.7,1.9,0.8,0.5,2.4,3.4,12.1,-1.0,-1.0
弗里曼-威廉姆斯,81-82,-1,60,10,16.6,0.443,4.6,10.4,0.298,0.5,1.6,0.843,2.3,2.8,1.0,0.4,0.7,1.4,0.5,0.0,1.8,1.7,12.0,-1.0,-1.0
达夫-罗比斯,81-82,掘金,12,0,21.4,0.453,4.0,8.8,-0.01,0.0,0.0,0.873,4.0,4.6,5.3,1.2,4.1,2.7,0.3,0.3,1.1,2.4,12.0,-1.0,-1.0
迈克尔-库珀,81-82,湖人,76,14,28.9,0.517,5.0,9.8,0.118,0.0,0.2,0.813,1.8,2.3,3.5,1.1,2.4,3.0,1.6,0.8,2.0,2.8,11.9,-1.0,-1.0
乔-布莱恩特,81-82,圣快船,75,49,26.5,0.486,4.5,9.3,0.267,0.1,0.4,0.785,2.6,3.3,3.7,1.1,2.6,2.5,1.0,0.4,2.4,3.3,11.8,-1.0,-1.0
里基-索伯斯,81-82,公牛,80,6,24.2,0.453,4.5,10.0,0.25,0.2,1.0,0.768,2.4,3.2,1.8,0.5,1.3,3.8,0.9,0.2,2.7,3.0,11.8,-1.0,-1.0
保罗-韦斯特法尔,81-82,尼克斯,18,12,25.1,0.443,4.8,10.8,0.25,0.1,0.4,0.766,2.0,2.6,1.2,0.5,0.7,5.6,1.1,0.4,2.6,3.4,11.7,-1.0,-1.0
罗尼-莱斯特,81-82,公牛,75,74,30.0,0.501,4.4,8.8,0.5,0.1,0.1,0.813,2.8,3.4,2.8,1.0,1.8,4.8,1.1,0.2,2.5,2.1,11.6,-1.0,-1.0
赫伯-威廉姆斯,81-82,步行者,82,75,27.8,0.477,5.0,10.4,0.286,0.0,0.1,0.67,1.5,2.3,7.4,2.1,5.2,1.7,0.6,2.2,1.7,2.4,11.5,-1.0,-1.0
路易斯-奥尔,81-82,步行者,80,41,24.4,0.497,4.5,9.0,0.125,0.0,0.1,0.799,2.5,3.2,4.1,1.6,2.6,1.7,0.7,0.3,1.7,2.3,11.5,-1.0,-1.0
菲尔-史密斯,81-82,-1,74,41,27.6,0.447,4.6,10.3,0.185,0.1,0.4,0.731,2.2,3.0,2.5,0.7,1.8,4.1,0.9,0.4,2.1,2.9,11.5,-1.0,-1.0
Mike O'Koren,81-82,篮网,80,32,25.2,0.492,4.8,9.7,0.348,0.1,0.3,0.714,1.7,2.4,3.8,1.4,2.4,2.4,1.0,0.2,1.8,2.2,11.4,-1.0,-1.0
弗莱德-布朗,81-82,超音速,82,2,21.8,0.455,4.8,10.5,0.325,0.3,0.9,0.86,1.4,1.6,1.7,0.5,1.2,2.9,0.8,0.0,1.2,1.4,11.2,-1.0,-1.0
詹姆斯-塞拉斯,81-82,骑士,67,34,21.6,0.438,3.7,8.6,0.0,0.0,0.1,0.86,3.7,4.3,1.6,0.4,1.2,3.3,0.6,0.1,1.6,1.6,11.2,-1.0,-1.0
莫里斯-奇克斯,81-82,76人,79,79,31.6,0.521,4.5,8.6,0.273,0.1,0.3,0.777,2.2,2.8,3.1,0.6,2.5,8.4,2.6,0.4,2.3,3.1,11.2,-1.0,-1.0
Billy Ray Bates,81-82,开拓者,75,0,16.4,0.473,4.4,9.2,0.293,0.2,0.5,0.787,2.2,2.8,1.4,0.7,0.7,1.5,0.5,0.1,1.2,1.3,11.1,-1.0,-1.0
莱昂内尔-霍林斯,81-82,76人,81,81,27.9,0.477,4.7,9.8,0.125,0.0,0.2,0.702,1.6,2.3,2.3,0.4,1.9,3.9,1.3,0.2,1.8,2.4,11.0,-1.0,-1.0
鲍伯-威尔克森,81-82,骑士,65,38,27.8,0.418,4.4,10.4,0.167,0.0,0.3,0.784,2.2,2.8,3.8,0.9,2.9,3.6,1.4,0.4,2.1,2.9,11.0,-1.0,-1.0
达里尔-道金斯,81-82,76人,48,36,23.4,0.564,4.3,7.6,0.0,0.0,0.0,0.695,2.4,3.4,6.4,1.4,4.9,1.1,0.4,1.1,2.0,4.0,11.0,-1.0,-1.0
达尔文-库克,81-82,篮网,82,17,25.5,0.482,4.7,9.8,0.226,0.1,0.4,0.728,1.4,2.0,1.9,0.6,1.3,3.9,1.8,0.3,2.1,2.4,11.0,-1.0,-1.0
斯科特-威德曼,81-82,骑士,54,39,30.3,0.441,4.8,10.9,0.217,0.1,0.4,0.733,1.2,1.7,5.6,2.4,3.3,2.5,1.4,0.3,1.4,3.5,10.9,-1.0,-1.0
阿伦-里维尔,81-82,火箭,79,61,27.2,0.467,4.7,10.0,0.29,0.1,0.4,0.852,1.5,1.7,2.1,0.6,1.5,5.8,1.9,0.2,1.9,2.3,10.9,-1.0,-1.0
雷杰-约翰逊,81-82,-1,75,48,25.4,0.53,4.7,8.8,0.0,0.0,0.0,0.756,1.6,2.1,6.0,1.9,4.1,1.0,0.4,0.8,1.3,3.4,10.9,-1.0,-1.0
查理-克里斯,81-82,-1,55,20,25.3,0.446,4.0,9.1,0.345,0.2,0.5,0.887,2.6,2.9,1.5,0.2,1.3,3.4,0.8,0.1,1.5,1.7,10.8,-1.0,-1.0
布莱恩-泰勒,81-82,圣快船,41,40,31.1,0.503,4.0,8.0,0.365,0.6,1.5,0.818,2.2,2.7,2.3,0.6,1.7,5.6,1.1,0.2,2.0,2.8,10.8,-1.0,-1.0
比利-麦吉尼,81-82,掘金,81,27,24.2,0.528,4.6,8.6,0.0,0.0,0.2,0.806,1.7,2.1,1.8,0.4,1.4,4.2,0.9,0.2,1.4,2.3,10.8,-1.0,-1.0
拉里-德鲁,81-82,国王,81,19,24.4,0.473,4.4,9.3,0.296,0.1,0.3,0.794,1.9,2.3,1.8,0.4,1.5,5.2,1.4,0.0,2.1,1.9,10.8,-1.0,-1.0
弗兰克-约翰逊,81-82,子弹,79,29,25.7,0.414,4.3,10.3,0.215,0.2,1.0,0.75,1.9,2.6,1.9,0.4,1.4,4.8,1.0,0.1,2.0,2.5,10.7,-1.0,-1.0
汤姆-欧文斯,81-82,步行者,74,40,21.6,0.47,4.0,8.6,0.5,0.0,0.0,0.801,2.4,3.1,5.0,1.9,3.1,1.7,0.6,0.5,1.9,3.5,10.5,-1.0,-1.0
罗伊-斯帕罗,81-82,老鹰,82,82,31.8,0.501,4.5,8.9,0.067,0.0,0.2,0.838,1.5,1.8,2.7,0.6,2.1,5.2,1.1,0.2,1.8,2.9,10.5,-1.0,-1.0
杰夫-哈斯顿,81-82,骑士,78,43,30.9,0.484,4.2,8.6,0.3,0.0,0.1,0.765,2.0,2.6,1.9,0.7,1.2,7.6,0.9,0.1,2.2,2.2,10.3,-1.0,-1.0
凯尔文-墨菲,81-82,火箭,64,0,18.8,0.427,4.3,10.1,0.063,0.0,0.3,0.909,1.6,1.7,1.0,0.3,0.6,2.5,0.7,0.0,1.3,2.2,10.2,-1.0,-1.0
迈克-班图姆,81-82,-1,82,38,24.6,0.469,4.1,8.7,0.333,0.0,0.1,0.629,2.0,3.3,5.4,2.1,3.2,1.4,0.8,0.7,1.8,3.3,10.2,-1.0,-1.0
Gerald Henderson_,81-82,凯尔特,82,31,22.5,0.501,4.3,8.6,0.167,0.0,0.1,0.727,1.5,2.1,1.9,0.6,1.3,3.1,1.0,0.1,1.8,2.4,10.2,-1.0,-1.0
菲尔-哈巴德,81-82,-1,83,40,22.2,0.49,3.9,8.0,0.0,0.0,0.0,0.682,2.3,3.4,5.7,2.3,3.4,1.1,0.8,0.2,1.9,3.5,10.2,-1.0,-1.0
达夫-科尔辛,81-82,马刺,82,21,26.7,0.519,4.1,7.9,0.25,0.0,0.0,0.746,1.9,2.6,7.7,2.6,5.1,1.6,0.4,1.5,1.7,2.9,10.1,-1.0,-1.0
