球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
马奎斯-约翰逊,79-80,雄鹿,77,-1.0,34.9,0.544,8.9,16.5,0.222,0.0,0.1,0.791,3.8,4.8,7.4,2.8,4.5,3.5,1.3,0.9,2.4,2.2,21.7,-1.0,-1.0
大卫-汤普森,79-80,掘金,39,-1.0,31.8,0.468,7.4,15.8,0.368,0.2,0.5,0.758,6.5,8.6,4.5,1.4,3.0,3.2,1.0,1.0,3.0,2.7,21.5,-1.0,-1.0
沃尔特-戴维斯,79-80,太阳,75,-1.0,30.8,0.563,8.8,15.5,0.0,0.0,0.1,0.819,4.0,4.9,3.6,1.0,2.6,4.5,1.5,0.3,3.2,2.7,21.5,-1.0,-1.0
拉里·伯德,79-80,凯尔特,82,82.0,36.0,0.474,8.5,17.8,0.406,0.7,1.7,0.836,3.7,4.4,10.4,2.6,7.8,4.5,1.7,0.6,3.2,3.4,21.3,-1.0,-1.0
鲍伯-麦克阿杜,79-80,活塞,58,-1.0,36.2,0.48,8.5,17.7,0.125,0.1,0.4,0.73,4.1,5.6,8.1,1.7,6.3,3.4,1.3,1.1,4.1,3.1,21.1,-1.0,-1.0
迈克-纽林,79-80,篮网,78,-1.0,32.2,0.46,7.8,17.0,0.296,0.6,1.9,0.884,4.7,5.3,3.4,1.3,2.1,4.0,1.5,0.1,3.0,2.5,20.9,-1.0,-1.0
雷-威廉姆斯,79-80,尼克斯,82,-1.0,31.5,0.496,8.4,16.9,0.189,0.1,0.5,0.787,4.1,5.2,5.0,1.8,3.2,6.2,2.0,0.3,3.1,3.6,20.9,-1.0,-1.0
雷杰-瑟乌斯,79-80,公牛,82,-1.0,36.9,0.483,6.9,14.3,0.267,0.3,1.3,0.838,6.1,7.3,4.0,1.7,2.3,6.3,1.4,0.2,4.2,3.2,20.2,-1.0,-1.0
拉里-凯侬,79-80,马刺,78,-1.0,35.9,0.485,8.3,17.1,0.111,0.0,0.1,0.783,3.5,4.4,9.9,3.3,6.6,3.0,1.4,0.2,3.0,2.5,20.1,-1.0,-1.0
贾马尔-威尔克斯,79-80,湖人,82,-1.0,37.9,0.535,8.9,16.6,0.176,0.0,0.2,0.808,2.3,2.9,6.4,2.1,4.3,3.0,1.6,0.3,1.9,2.7,20.0,-1.0,-1.0
凯尔文-墨菲,79-80,火箭,76,-1.0,35.2,0.493,8.2,16.7,0.04,0.0,0.3,0.897,3.6,4.0,2.0,0.9,1.1,3.9,1.9,0.1,2.1,3.5,20.0,-1.0,-1.0
凯尔文-奈特,79-80,-1,78,-1.0,36.6,0.479,8.0,16.6,0.333,0.0,0.1,0.73,3.9,5.4,8.9,3.1,5.8,2.2,1.3,0.4,2.5,2.6,19.9,-1.0,-1.0
约翰-德鲁,79-80,老鹰,80,-1.0,28.8,0.453,6.7,14.8,0.0,0.0,0.1,0.757,6.1,8.1,5.9,2.5,3.4,1.3,1.1,0.3,3.0,3.9,19.5,-1.0,-1.0
约翰-朗,79-80,活塞,69,-1.0,34.3,0.505,8.5,16.9,0.083,0.0,0.2,0.825,2.3,2.8,4.9,2.2,2.7,3.0,1.9,0.4,3.0,3.2,19.4,-1.0,-1.0
鲍伯-兰尼尔,79-80,-1,63,-1.0,33.8,0.537,7.4,13.8,0.167,0.0,0.1,0.782,4.4,5.6,8.8,2.4,6.3,2.9,1.2,1.4,2.6,3.2,19.2,-1.0,-1.0
托比-奈特,79-80,尼克斯,81,-1.0,36.4,0.529,8.3,15.6,0.0,0.0,0.0,0.808,2.6,3.2,6.1,2.5,3.6,1.9,1.4,1.1,2.0,3.7,19.1,-1.0,-1.0
米奇-约翰逊,79-80,步行者,82,-1.0,32.3,0.463,7.2,15.5,0.156,0.1,0.4,0.799,4.7,5.9,8.3,3.1,5.2,4.2,1.9,1.4,3.5,3.5,19.1,-1.0,-1.0
丹尼斯-约翰逊,79-80,超音速,81,-1.0,36.3,0.422,7.1,16.8,0.207,0.1,0.7,0.78,4.7,6.0,5.1,2.1,3.0,4.1,1.8,1.0,2.8,3.3,19.0,-1.0,-1.0
斯科特-威德曼,79-80,国王,68,-1.0,34.5,0.512,8.4,16.4,0.318,0.1,0.3,0.801,2.1,2.7,5.7,1.7,4.0,2.1,1.2,0.7,1.6,3.4,19.0,-1.0,-1.0
弗里曼-威廉姆斯,79-80,圣快船,82,-1.0,25.8,0.48,7.9,16.4,0.328,0.5,1.6,0.815,2.4,2.9,2.3,1.3,1.1,2.0,0.9,0.1,2.1,1.8,18.6,-1.0,-1.0
埃迪-约翰逊,79-80,老鹰,79,-1.0,33.2,0.487,7.5,15.3,0.385,0.1,0.2,0.828,3.5,4.3,2.5,1.2,1.3,4.7,1.5,0.3,2.4,2.7,18.5,-1.0,-1.0
坎比-拉塞尔,79-80,骑士,41,-1.0,32.5,0.451,6.9,15.4,0.111,0.0,0.2,0.745,4.3,5.8,5.5,1.9,3.6,4.2,1.8,0.5,3.6,2.8,18.2,-1.0,-1.0
埃尔文-约翰逊,79-80,湖人,77,-1.0,36.3,0.53,6.5,12.3,0.226,0.1,0.4,0.81,4.9,6.0,7.7,2.2,5.6,7.3,2.4,0.5,4.0,2.8,18.0,-1.0,-1.0
阿尔提斯-吉尔莫尔,79-80,公牛,48,-1.0,32.7,0.595,6.4,10.7,-0.01,0.0,0.0,0.712,5.1,7.2,9.0,2.3,6.8,2.8,0.6,1.2,2.8,3.5,17.8,-1.0,-1.0
詹姆斯-塞拉斯,79-80,马刺,77,-1.0,29.8,0.514,6.7,13.0,0.0,0.0,0.1,0.887,4.4,5.0,2.2,0.6,1.6,4.5,0.8,0.2,2.5,2.7,17.7,-1.0,-1.0
诺姆-尼克森,79-80,湖人,82,-1.0,39.3,0.516,7.6,14.7,0.125,0.0,0.1,0.779,2.4,3.1,2.8,0.6,2.2,7.8,1.8,0.2,3.5,2.9,17.6,-1.0,-1.0
兰迪-史密斯,79-80,骑士,82,-1.0,32.6,0.452,7.3,16.2,0.189,0.1,0.6,0.823,2.8,3.5,3.1,1.1,2.0,4.4,1.5,0.1,2.4,2.3,17.6,-1.0,-1.0
朱尼奥-布里奇曼,79-80,雄鹿,81,-1.0,28.6,0.478,7.3,15.3,0.185,0.1,0.3,0.865,2.8,3.3,3.7,1.3,2.4,2.9,1.2,0.2,2.1,2.7,17.6,-1.0,-1.0
鲍伯-丹德里奇,79-80,子弹,45,-1.0,32.4,0.451,7.3,16.2,0.182,0.0,0.2,0.809,2.7,3.4,5.5,1.4,4.1,4.0,0.6,0.8,2.7,2.5,17.4,-1.0,-1.0
特鲁克-罗宾逊,79-80,太阳,82,-1.0,33.0,0.512,6.6,13.0,-0.01,0.0,0.0,0.667,4.0,5.9,9.4,2.6,6.8,1.7,0.7,0.7,3.1,3.2,17.3,-1.0,-1.0
普维斯-绍特,79-80,勇士,62,-1.0,26.4,0.503,7.4,14.8,0.0,0.0,0.1,0.812,2.2,2.7,5.1,1.9,3.2,2.0,1.0,0.1,2.0,3.0,17.0,-1.0,-1.0
罗波特-帕里什,79-80,勇士,72,-1.0,29.4,0.507,7.1,14.0,0.0,0.0,0.0,0.715,2.8,3.9,10.9,3.4,7.4,1.7,0.8,1.6,3.1,3.4,17.0,-1.0,-1.0
阿历克斯-英格利什,79-80,-1,78,-1.0,30.8,0.497,7.1,14.3,0.333,0.0,0.1,0.789,2.7,3.4,7.8,3.4,4.3,2.9,0.9,0.8,2.7,2.6,16.9,-1.0,-1.0
塞德里克-马克斯维尔,79-80,凯尔特,80,80.0,34.3,0.609,5.7,9.4,-0.01,0.0,0.0,0.787,5.5,6.9,8.8,3.6,5.3,2.5,1.0,0.8,2.9,3.3,16.9,-1.0,-1.0
丹-劳恩德菲尔德,79-80,老鹰,81,-1.0,32.0,0.499,6.2,12.4,0.0,0.0,0.0,0.71,4.1,5.7,10.3,3.6,6.7,2.3,1.2,1.7,2.9,3.9,16.5,-1.0,-1.0
汤姆-欧文斯,79-80,开拓者,76,-1.0,30.8,0.514,6.8,13.3,0.5,0.0,0.0,0.753,2.8,3.7,7.5,2.5,5.1,2.6,0.6,0.7,2.3,3.6,16.4,-1.0,-1.0
Dave Greenwood,79-80,公牛,82,-1.0,34.0,0.474,6.1,12.8,0.143,0.0,0.1,0.81,4.1,5.1,9.4,2.7,6.7,2.2,0.7,1.6,2.6,3.8,16.3,-1.0,-1.0
菲尔-福特,79-80,国王,82,-1.0,32.0,0.462,6.0,12.9,0.174,0.0,0.3,0.818,4.2,5.2,2.1,0.4,1.7,7.4,1.7,0.0,3.4,2.5,16.2,-1.0,-1.0
布莱恩-温特斯,79-80,雄鹿,80,-1.0,32.8,0.479,6.7,14.0,0.373,0.5,1.3,0.86,2.3,2.7,2.8,0.6,2.2,4.5,1.3,0.4,2.3,2.6,16.2,-1.0,-1.0
约翰-戴维斯,79-80,步行者,82,-1.0,35.5,0.428,6.0,14.1,0.095,0.0,0.5,0.864,3.7,4.3,2.8,1.2,1.5,5.4,1.3,0.3,2.5,2.2,15.9,-1.0,-1.0
詹姆斯-爱德华兹,79-80,步行者,82,-1.0,28.2,0.512,6.4,12.6,0.0,0.0,0.0,0.681,2.8,4.1,7.0,2.2,4.9,1.5,0.7,1.3,1.6,4.0,15.7,-1.0,-1.0
罗恩-布鲁尔,79-80,开拓者,82,-1.0,34.3,0.464,6.7,14.4,0.188,0.1,0.4,0.84,2.2,2.7,2.6,0.7,2.0,2.6,1.2,0.6,2.0,1.9,15.7,-1.0,-1.0
格雷格-巴拉德,79-80,子弹,82,-1.0,29.7,0.495,6.6,13.4,0.34,0.2,0.6,0.753,2.1,2.8,7.8,2.9,4.9,1.9,1.1,0.4,1.6,2.4,15.6,-1.0,-1.0
菲尔-史密斯,79-80,勇士,51,-1.0,30.4,0.474,6.4,13.4,0.318,0.1,0.4,0.789,2.6,3.4,2.9,0.5,2.3,3.7,1.2,0.3,2.4,3.0,15.5,-1.0,-1.0
达夫-罗比斯,79-80,骑士,82,-1.0,32.6,0.52,6.0,11.5,0.0,0.0,0.0,0.842,3.4,4.0,8.0,2.7,5.3,2.3,0.6,0.6,1.7,2.6,15.3,-1.0,-1.0
米切尔-雷-理查德森,79-80,尼克斯,82,-1.0,37.3,0.472,6.1,13.0,0.245,0.3,1.3,0.66,2.7,4.1,6.6,1.8,4.7,10.1,3.2,0.4,4.4,3.2,15.3,-1.0,-1.0
阿尔万-亚当斯,79-80,太阳,75,-1.0,28.9,0.531,6.2,11.7,0.0,0.0,0.0,0.797,2.5,3.1,8.1,2.1,6.0,4.3,1.4,0.7,2.9,3.2,14.9,-1.0,-1.0
达里尔-道金斯,79-80,76人,80,-1.0,31.8,0.522,6.2,11.8,0.0,0.0,0.1,0.653,2.4,3.6,8.7,2.5,6.2,1.9,0.6,1.8,2.9,4.1,14.7,-1.0,-1.0
乔治-麦克吉尼斯,79-80,-1,73,-1.0,30.2,0.451,5.5,12.1,0.133,0.0,0.2,0.553,3.7,6.7,9.6,3.0,6.5,4.6,1.4,0.3,3.8,4.2,14.7,-1.0,-1.0
索尼-帕克,79-80,勇士,82,-1.0,34.7,0.489,5.9,12.0,0.0,0.0,0.0,0.785,2.9,3.7,5.7,2.0,3.6,3.1,2.1,0.4,2.0,2.4,14.7,-1.0,-1.0
莫里斯-卢卡斯,79-80,-1,63,-1.0,29.9,0.456,5.9,12.9,0.222,0.0,0.1,0.749,2.8,3.8,8.5,2.3,6.3,3.3,0.7,1.0,3.5,3.5,14.7,-1.0,-1.0
约翰-威廉姆斯,79-80,-1,58,-1.0,23.7,0.439,6.2,14.1,0.314,0.2,0.6,0.841,2.0,2.4,1.7,0.7,1.1,2.2,0.6,0.3,1.6,2.4,14.6,-1.0,-1.0
杰克-希科马,79-80,超音速,82,-1.0,34.1,0.475,5.7,12.1,0.0,0.0,0.0,0.805,2.9,3.6,11.1,2.4,8.7,3.4,0.8,0.9,2.5,2.8,14.3,-1.0,-1.0
戴夫-考文斯,79-80,凯尔特,66,55.0,32.7,0.453,6.4,14.1,0.083,0.0,0.2,0.779,1.4,1.8,8.1,1.9,6.2,3.1,1.0,0.9,1.6,3.3,14.2,-1.0,-1.0
鲁迪-汤姆贾诺维奇,79-80,火箭,62,-1.0,29.6,0.476,6.0,12.5,0.278,0.4,1.3,0.803,1.9,2.4,5.8,2.1,3.6,1.8,0.5,0.2,1.6,2.6,14.2,-1.0,-1.0
格雷格-凯尔瑟,79-80,活塞,50,-1.0,24.7,0.472,5.6,11.9,0.2,0.1,0.3,0.719,2.9,4.1,5.5,2.5,3.0,2.2,1.2,0.7,2.8,3.5,14.2,-1.0,-1.0
里基-索伯斯,79-80,公牛,82,-1.0,32.6,0.469,5.7,12.2,0.309,0.3,0.8,0.837,2.4,2.9,3.0,0.9,2.0,5.2,1.7,0.2,3.4,3.6,14.2,-1.0,-1.0
奈特-阿奇博尔德,79-80,凯尔特,80,80.0,35.8,0.482,4.8,9.9,0.222,0.1,0.2,0.83,4.5,5.4,2.5,0.7,1.7,8.4,1.3,0.1,3.0,2.7,14.1,-1.0,-1.0
凯文-格里文,79-80,子弹,65,-1.0,28.0,0.412,5.1,12.4,0.37,0.5,1.4,0.867,3.3,3.8,2.9,1.2,1.6,2.7,0.9,0.2,1.6,2.4,14.0,-1.0,-1.0
特里-弗尔诺,79-80,-1,76,-1.0,27.9,0.464,5.7,12.2,0.293,0.3,1.1,0.872,2.3,2.6,2.6,0.9,1.6,3.9,1.0,0.3,2.1,1.3,13.9,-1.0,-1.0
比尔-沃顿,79-80,圣快船,14,-1.0,24.1,0.503,5.8,11.5,-0.01,0.0,0.0,0.593,2.3,3.9,9.0,2.0,7.0,2.4,0.6,2.7,2.6,2.6,13.9,-1.0,-1.0
鲍伯-威尔克森,79-80,掘金,75,-1.0,31.7,0.417,5.7,13.7,0.206,0.1,0.5,0.748,2.2,3.0,4.2,1.1,3.1,3.2,1.2,0.4,2.6,2.6,13.8,-1.0,-1.0
道格-科林斯,79-80,76人,36,-1.0,26.8,0.466,5.3,11.4,0.0,0.0,0.0,0.911,3.1,3.4,2.6,0.8,1.8,2.8,0.8,0.2,2.3,2.1,13.8,-1.0,-1.0
皮特-马拉维奇,79-80,-1,43,4.0,22.4,0.449,5.7,12.6,0.667,0.2,0.3,0.867,2.1,2.4,1.8,0.4,1.4,1.9,0.6,0.1,1.9,1.8,13.7,-1.0,-1.0
罗尼尔-谢尔顿,79-80,超音速,76,-1.0,29.5,0.53,5.6,10.6,0.2,0.0,0.1,0.763,2.4,3.2,7.7,2.6,5.0,1.9,1.2,1.0,2.2,3.8,13.6,-1.0,-1.0
Cliff Robinson,79-80,篮网,70,-1.0,23.7,0.469,5.6,11.9,0.25,0.0,0.1,0.694,2.4,3.5,7.2,2.5,4.7,1.4,0.9,0.5,2.0,2.5,13.6,-1.0,-1.0
布莱恩-泰勒,79-80,圣快船,78,-1.0,35.3,0.467,5.4,11.5,0.377,1.2,3.1,0.802,1.7,2.1,2.4,1.0,1.4,4.3,1.9,0.3,1.8,3.2,13.5,-1.0,-1.0
克米特-华盛顿,79-80,开拓者,80,-1.0,33.2,0.553,5.3,9.5,0.0,0.0,0.0,0.642,2.9,4.5,10.5,4.1,6.5,2.1,0.9,1.6,2.1,3.8,13.4,-1.0,-1.0
斯温-纳特,79-80,圣快船,81,-1.0,35.3,0.554,5.5,9.9,0.0,0.0,0.0,0.718,2.4,3.4,15.0,4.3,10.7,2.9,0.6,0.5,3.2,3.2,13.4,-1.0,-1.0
埃迪-乔丹,79-80,篮网,82,-1.0,32.4,0.43,5.3,12.4,0.25,0.1,0.6,0.779,2.5,3.1,3.3,0.8,2.5,6.8,2.7,0.3,3.1,2.9,13.3,-1.0,-1.0
比利-奈特,79-80,步行者,75,-1.0,25.5,0.533,5.1,9.6,0.267,0.1,0.2,0.809,2.8,3.5,4.8,1.8,3.0,2.1,1.1,0.1,1.8,1.3,13.1,-1.0,-1.0
罗波特-瑞德,79-80,火箭,76,-1.0,30.3,0.487,5.5,11.3,0.0,0.0,0.0,0.736,2.0,2.7,5.8,1.8,4.0,3.2,1.7,0.8,2.2,3.7,13.0,-1.0,-1.0
鲍比-琼斯,79-80,76人,81,-1.0,26.2,0.532,4.9,9.2,0.0,0.0,0.0,0.781,3.2,4.1,5.6,1.9,3.7,1.8,1.3,1.5,1.8,2.8,13.0,-1.0,-1.0
约翰-卢卡斯二世,79-80,勇士,80,-1.0,34.5,0.467,4.9,10.4,0.286,0.2,0.5,0.768,2.8,3.6,2.8,0.8,2.0,7.5,1.7,0.0,2.3,2.5,12.6,-1.0,-1.0
斯科特-梅,79-80,公牛,54,-1.0,24.0,0.45,4.9,10.9,0.0,0.0,0.1,0.837,2.7,3.2,4.0,1.4,2.6,1.9,0.8,0.1,1.4,2.3,12.4,-1.0,-1.0
罗恩-布恩,79-80,-1,81,-1.0,29.5,0.443,5.0,11.3,0.38,0.2,0.6,0.893,2.2,2.4,2.8,0.7,2.1,3.8,1.2,0.0,2.4,2.9,12.4,-1.0,-1.0
特里-泰勒,79-80,活塞,82,-1.0,32.6,0.465,5.2,11.3,0.167,0.0,0.1,0.765,1.7,2.3,7.6,2.8,4.9,1.6,1.3,2.7,2.1,2.9,12.3,-1.0,-1.0
达夫-梅耶斯,79-80,雄鹿,79,-1.0,27.9,0.481,5.1,10.5,0.2,0.0,0.1,0.634,2.0,3.1,5.7,1.8,3.9,2.8,0.9,0.5,2.3,2.8,12.1,-1.0,-1.0
里克-巴里,79-80,火箭,72,-1.0,25.2,0.422,4.5,10.7,0.33,1.0,3.1,0.935,2.0,2.1,3.3,0.7,2.5,3.7,1.1,0.4,2.1,2.5,12.0,-1.0,-1.0
弗莱德-布朗,79-80,超音速,80,-1.0,21.3,0.479,5.1,10.5,0.443,0.5,1.1,0.837,1.4,1.7,1.9,0.4,1.5,2.2,0.8,0.2,1.3,1.5,12.0,-1.0,-1.0
奥斯汀-凯尔,79-80,骑士,77,-1.0,20.7,0.465,5.1,10.9,0.333,0.0,0.1,0.738,1.6,2.2,2.1,1.1,1.1,1.9,0.5,0.0,1.4,1.6,11.8,-1.0,-1.0
迈克-班图姆,79-80,步行者,77,-1.0,30.3,0.505,5.0,9.9,0.333,0.0,0.0,0.665,1.8,2.7,5.9,2.5,3.4,3.6,1.1,0.6,2.5,3.5,11.8,-1.0,-1.0
肯尼-凯尔,79-80,-1,79,-1.0,23.3,0.492,4.8,9.7,0.0,0.0,0.1,0.658,2.2,3.3,7.4,2.5,4.9,1.0,0.8,0.7,1.9,3.1,11.8,-1.0,-1.0
阿兰-布里斯托,79-80,爵士,82,-1.0,28.1,0.48,4.6,9.6,0.286,0.0,0.1,0.811,2.4,3.0,6.2,2.1,4.2,4.2,1.1,0.1,2.2,2.6,11.6,-1.0,-1.0
史蒂夫-米克斯,79-80,76人,81,-1.0,19.0,0.516,4.5,8.7,0.4,0.0,0.1,0.831,2.6,3.1,3.6,1.4,2.2,1.8,0.8,0.1,1.6,1.4,11.6,-1.0,-1.0
里克-罗比,79-80,凯尔特,82,27.0,23.4,0.521,4.6,8.9,0.0,0.0,0.0,0.684,2.2,3.3,6.5,2.5,3.9,1.1,0.6,0.2,1.8,3.0,11.5,-1.0,-1.0
宾高-史密斯,79-80,-1,78,-1.0,27.2,0.432,4.9,11.4,0.284,0.3,1.0,0.87,1.3,1.5,3.3,1.2,2.1,1.3,0.8,0.2,1.0,2.7,11.4,-1.0,-1.0
汤姆-博斯威尔,79-80,-1,79,-1.0,26.3,0.564,4.4,7.8,0.5,0.1,0.1,0.755,2.6,3.5,5.6,1.8,3.7,2.0,0.4,0.5,2.3,3.4,11.4,-1.0,-1.0
比尔-罗宾,79-80,国王,81,-1.0,23.7,0.501,4.5,8.9,0.5,0.0,0.0,0.73,2.5,3.4,6.5,2.3,4.2,0.8,1.3,0.3,1.8,3.8,11.4,-1.0,-1.0
莫里斯-奇克斯,79-80,76人,79,-1.0,33.2,0.54,4.5,8.4,0.444,0.1,0.1,0.779,2.3,2.9,3.5,0.9,2.5,7.0,2.3,0.4,2.7,2.5,11.4,-1.0,-1.0
约翰-洛奇,79-80,掘金,82,-1.0,27.9,0.478,4.3,9.0,0.38,0.6,1.6,0.866,2.1,2.5,1.4,0.3,1.1,4.9,1.0,0.1,1.9,1.7,11.4,-1.0,-1.0
约翰-约翰逊,79-80,超音速,81,-1.0,31.3,0.488,4.7,9.5,-0.01,0.0,0.0,0.801,2.0,2.5,5.3,2.0,3.2,5.2,0.9,0.4,3.0,2.6,11.3,-1.0,-1.0
罗杰-菲格利,79-80,-1,78,-1.0,19.4,0.477,4.5,9.4,0.444,0.1,0.1,0.872,2.3,2.6,2.4,1.0,1.4,1.3,0.4,0.1,1.5,2.0,11.3,-1.0,-1.0
Billy Ray Bates,79-80,开拓者,16,-1.0,14.7,0.493,4.5,9.1,0.421,0.5,1.2,0.718,1.8,2.4,1.8,0.8,1.0,1.9,0.9,0.1,1.3,1.6,11.3,-1.0,-1.0
莱昂内尔-霍林斯,79-80,-1,47,-1.0,25.7,0.403,4.5,11.2,0.15,0.1,0.4,0.721,2.1,3.0,1.9,0.6,1.3,3.4,1.6,0.2,2.7,2.2,11.2,-1.0,-1.0
克里斯-福特,79-80,凯尔特,73,73.0,29.0,0.465,4.5,9.7,0.427,1.0,2.2,0.754,1.2,1.6,2.5,1.1,1.4,2.9,1.5,0.4,1.4,2.4,11.2,-1.0,-1.0
M.L.-凯尔,79-80,凯尔特,82,7.0,24.3,0.474,4.4,9.3,0.293,0.1,0.5,0.739,2.2,2.9,4.0,1.3,2.7,1.9,1.5,0.4,1.7,2.6,11.1,-1.0,-1.0
维恩-库珀,79-80,勇士,79,-1.0,22.5,0.489,4.6,9.5,0.25,0.0,0.1,0.751,1.7,2.3,6.4,2.6,3.9,0.5,0.3,1.0,1.8,3.1,11.0,-1.0,-1.0
阿伦-里维尔,79-80,火箭,77,-1.0,27.6,0.503,4.3,8.5,0.158,0.0,0.2,0.814,2.3,2.9,2.4,0.7,1.6,5.4,1.6,0.4,2.7,2.6,10.9,-1.0,-1.0
奎因-巴克纳,79-80,雄鹿,67,-1.0,25.2,0.467,4.6,9.8,0.4,0.0,0.1,0.734,1.6,2.1,3.6,1.0,2.5,5.7,2.0,0.1,2.2,3.0,10.7,-1.0,-1.0
凯文-莱斯塔尼,79-80,马刺,82,-1.0,24.0,0.508,4.5,8.9,0.172,0.1,0.4,0.814,1.6,2.0,4.7,1.7,3.0,2.3,0.7,0.1,1.6,2.3,10.7,-1.0,-1.0
吉姆-琼恩斯,79-80,湖人,82,-1.0,29.2,0.489,4.5,9.3,0.0,0.0,0.0,0.74,1.5,2.1,6.9,1.7,5.1,1.8,0.7,0.8,2.1,3.3,10.6,-1.0,-1.0
马克-奥伯丁,79-80,马刺,75,-1.0,28.1,0.478,3.9,8.1,0.0,0.0,0.0,0.795,2.8,3.5,5.6,1.1,4.5,4.4,0.9,0.3,2.4,3.7,10.6,-1.0,-1.0
埃里克-曼尼,79-80,-1,61,-1.0,25.4,0.5,4.5,9.0,-0.01,0.0,0.0,0.783,1.4,1.7,1.7,0.5,1.2,4.2,0.9,0.2,2.5,2.4,10.3,-1.0,-1.0
乔治-约翰逊,79-80,掘金,75,-1.0,25.8,0.476,4.1,8.7,0.222,0.0,0.1,0.783,2.0,2.5,7.8,2.5,5.3,2.1,1.1,0.9,2.0,3.5,10.2,-1.0,-1.0
乔乔-怀特,79-80,勇士,78,-1.0,26.3,0.476,4.3,9.1,0.167,0.0,0.1,0.851,1.2,1.5,2.3,0.5,1.8,3.1,1.1,0.2,2.0,2.4,9.9,-1.0,-1.0
斯宾瑟-海伍德,79-80,湖人,76,-1.0,20.3,0.487,3.8,7.8,0.25,0.0,0.1,0.772,2.1,2.7,4.6,1.7,2.8,1.2,0.5,0.8,1.8,2.6,9.7,-1.0,-1.0
韦斯-昂塞尔德,79-80,子弹,82,-1.0,36.3,0.513,4.0,7.8,0.5,0.0,0.0,0.665,1.7,2.5,13.3,4.1,9.3,4.5,0.8,0.7,1.9,3.0,9.7,-1.0,-1.0
阿卜杜尔-吉拉尼,79-80,开拓者,77,-1.0,16.7,0.51,3.7,7.3,0.0,0.0,0.1,0.789,2.1,2.6,3.5,1.5,2.0,1.2,0.5,0.5,1.5,2.0,9.6,-1.0,-1.0
肯特-本森,79-80,-1,73,-1.0,25.9,0.484,4.1,8.5,0.2,0.0,0.1,0.702,1.4,1.9,6.2,1.7,4.5,2.4,1.0,1.3,2.2,3.4,9.6,-1.0,-1.0
