球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
菲尔-切尼尔,74-75,子弹,77,-1.0,37.3,0.45,9.0,19.9,-0.01,-1.0,-1.0,0.825,3.9,4.7,3.8,1.0,2.8,3.2,2.3,0.8,-1.0,2.1,21.8,-1.0,-1.0
西德尼-威克斯,74-75,开拓者,82,-1.0,38.6,0.497,8.4,17.0,-0.01,-1.0,-1.0,0.706,4.8,6.8,10.7,2.8,7.9,3.5,1.3,1.0,-1.0,3.5,21.7,-1.0,-1.0
皮特-马拉维奇,74-75,爵士,79,-1.0,36.1,0.419,8.3,19.8,-0.01,-1.0,-1.0,0.811,4.9,6.1,5.3,1.2,4.2,6.2,1.5,0.2,-1.0,2.9,21.5,-1.0,-1.0
沃尔特-弗雷泽,74-75,尼克斯,78,-1.0,41.1,0.483,8.6,17.8,-0.01,-1.0,-1.0,0.828,4.2,5.1,6.0,1.2,4.8,6.1,2.4,0.2,-1.0,2.6,21.5,-1.0,-1.0
弗莱德-布朗,74-75,超音速,81,-1.0,33.0,0.48,9.1,19.0,-0.01,-1.0,-1.0,0.831,2.8,3.4,4.2,1.4,2.8,3.5,2.3,0.2,-1.0,2.8,21.0,-1.0,-1.0
厄尔-门罗,74-75,尼克斯,78,-1.0,36.1,0.457,8.6,18.7,-0.01,-1.0,-1.0,0.827,3.8,4.6,4.2,0.7,3.5,3.5,1.4,0.4,-1.0,2.6,20.9,-1.0,-1.0
威利-维斯,74-75,大地主,16,-1.0,35.9,0.432,8.0,18.5,0.25,0.1,0.3,0.694,4.8,6.9,6.4,2.0,4.4,3.4,1.6,0.2,2.8,3.1,20.9,-1.0,-1.0
伯-拉马尔,74-75,征服者,77,-1.0,37.9,0.425,8.7,20.4,0.229,0.3,1.4,0.784,3.2,4.1,3.1,1.1,2.0,5.5,1.7,0.2,3.1,1.9,20.9,-1.0,-1.0
鲁迪-汤姆贾诺维奇,74-75,火箭,81,-1.0,38.7,0.525,8.6,16.3,-0.01,-1.0,-1.0,0.79,3.6,4.5,7.6,2.3,5.3,2.9,0.9,0.3,-1.0,2.8,20.7,-1.0,-1.0
拉尔斐-辛普森,74-75,老掘金,82,-1.0,34.9,0.505,8.5,16.8,0.083,0.0,0.1,0.754,3.7,4.9,4.8,1.3,3.5,5.4,2.0,0.2,3.8,2.6,20.6,-1.0,-1.0
戴夫-考文斯,74-75,凯尔特,65,-1.0,40.5,0.475,8.8,18.4,-0.01,-1.0,-1.0,0.783,2.9,3.8,14.7,3.5,11.2,4.6,1.3,1.1,-1.0,3.7,20.4,-1.0,-1.0
鲍伯-丹德里奇,74-75,雄鹿,80,-1.0,37.9,0.473,8.6,18.3,-0.01,-1.0,-1.0,0.805,2.6,3.3,6.9,1.8,5.1,3.0,1.5,0.6,-1.0,4.1,19.9,-1.0,-1.0
比利-康宁汉姆,74-75,76人,80,-1.0,35.7,0.428,7.6,17.8,-0.01,-1.0,-1.0,0.777,4.3,5.6,9.1,1.6,7.5,5.5,1.1,0.4,-1.0,3.4,19.5,-1.0,-1.0
马克-卡尔文,74-75,老掘金,74,-1.0,33.3,0.485,6.5,13.5,0.188,0.0,0.2,0.896,6.4,7.2,2.8,0.5,2.4,7.7,1.9,0.1,3.8,2.8,19.5,-1.0,-1.0
卡尔迪维尔-琼斯,74-75,征服者,76,-1.0,39.5,0.489,8.0,16.3,0.273,0.0,0.1,0.788,3.5,4.4,14.1,4.1,10.0,2.1,0.8,3.2,2.5,3.5,19.5,-1.0,-1.0
詹姆斯-塞拉斯,74-75,老刺,82,-1.0,37.9,0.509,7.0,13.9,0.0,0.0,0.0,0.885,5.2,5.9,3.8,0.9,2.9,4.9,1.4,0.2,2.8,2.8,19.3,-1.0,-1.0
里奇-琼斯,74-75,老刺,83,-1.0,37.3,0.439,7.8,17.8,0.26,0.2,0.6,0.767,3.5,4.5,7.8,3.0,4.8,3.3,1.1,0.4,2.5,3.6,19.3,-1.0,-1.0
切特-沃克,74-75,公牛,76,-1.0,32.3,0.487,6.9,14.2,-0.01,-1.0,-1.0,0.86,5.4,6.3,5.7,1.5,4.2,2.2,0.6,0.1,-1.0,2.4,19.2,-1.0,-1.0
约翰-哈福利切克,74-75,凯尔特,82,-1.0,38.2,0.455,7.8,17.2,-0.01,-1.0,-1.0,0.87,3.5,4.0,5.9,1.9,4.0,5.3,1.3,0.2,-1.0,2.8,19.2,-1.0,-1.0
鲁西斯-阿伦,74-75,-1,66,-1.0,35.7,0.437,7.7,17.7,-0.01,-1.0,-1.0,0.778,3.6,4.6,4.2,1.4,2.8,5.6,2.1,0.4,-1.0,3.3,19.1,-1.0,-1.0
戴夫-宾,74-75,活塞,79,-1.0,40.8,0.434,7.3,16.9,-0.01,-1.0,-1.0,0.809,4.3,5.4,3.6,1.1,2.5,7.7,1.5,0.3,-1.0,2.8,19.0,-1.0,-1.0
摩西-马龙,74-75,星光,83,-1.0,38.6,0.571,7.1,12.5,0.0,0.0,0.0,0.635,4.5,7.1,14.6,5.5,9.1,1.0,1.0,1.5,3.9,3.5,18.8,-1.0,-1.0
拉里-凯侬,74-75,老篮网,84,-1.0,37.7,0.509,8.0,15.8,0.5,0.0,0.0,0.77,2.6,3.4,10.7,3.3,7.4,1.5,1.3,0.4,2.5,2.7,18.7,-1.0,-1.0
凯尔文-墨菲,74-75,火箭,78,-1.0,32.2,0.484,7.1,14.8,-0.01,-1.0,-1.0,0.883,4.4,4.9,2.2,0.7,1.6,4.9,1.6,0.1,-1.0,3.6,18.7,-1.0,-1.0
约翰-德鲁,74-75,老鹰,78,-1.0,29.3,0.428,6.8,15.8,-0.01,-1.0,-1.0,0.713,5.0,7.0,10.7,4.6,6.1,1.8,1.5,0.5,-1.0,3.5,18.5,-1.0,-1.0
乔治-卡特,74-75,超音速,82,-1.0,37.4,0.436,7.2,16.5,0.27,0.1,0.5,0.795,3.9,4.9,7.1,2.8,4.3,3.1,1.1,0.4,2.4,3.4,18.4,-1.0,-1.0
汤姆-范阿斯戴尔,74-75,-1,82,-1.0,34.7,0.428,7.2,16.9,-0.01,-1.0,-1.0,0.759,3.9,5.2,3.4,0.9,2.5,2.7,1.1,0.0,-1.0,3.1,18.4,-1.0,-1.0
乔乔-怀特,74-75,凯尔特,82,-1.0,39.3,0.457,8.0,17.6,-0.01,-1.0,-1.0,0.834,2.3,2.7,3.8,1.0,2.8,5.6,1.6,0.2,-1.0,2.5,18.3,-1.0,-1.0
乔夫-皮特里,74-75,开拓者,80,-1.0,38.9,0.456,7.5,16.5,-0.01,-1.0,-1.0,0.839,3.3,3.9,2.6,0.5,2.1,5.3,1.0,0.2,-1.0,2.7,18.3,-1.0,-1.0
道格-科林斯,74-75,76人,81,-1.0,34.8,0.488,6.9,14.2,-0.01,-1.0,-1.0,0.844,4.1,4.8,3.9,1.3,2.6,2.6,1.3,0.2,-1.0,3.6,17.9,-1.0,-1.0
兰迪-史密斯,74-75,勇敢者,82,-1.0,36.6,0.484,7.4,15.4,-0.01,-1.0,-1.0,0.8,2.9,3.6,4.2,1.2,3.0,6.5,1.7,0.0,-1.0,3.0,17.8,-1.0,-1.0
Stew Johnson,74-75,-1,81,-1.0,34.7,0.445,8.2,18.4,0.303,0.5,1.6,0.733,0.8,1.1,6.1,1.7,4.4,1.7,1.2,0.3,1.5,2.8,17.7,-1.0,-1.0
丹-伊塞尔,74-75,上校,83,-1.0,34.5,0.471,7.4,15.7,0.0,0.0,0.1,0.738,2.9,3.9,8.6,3.1,5.4,2.3,0.9,0.6,1.9,2.4,17.7,-1.0,-1.0
迈克-格林,74-75,老掘金,81,-1.0,31.6,0.542,7.3,13.5,0.0,0.0,0.0,0.738,2.8,3.8,9.2,3.5,5.8,1.2,1.0,2.1,2.5,3.3,17.4,-1.0,-1.0
比利-奈特,74-75,老者,80,-1.0,32.0,0.534,7.3,13.6,0.25,0.1,0.2,0.799,2.6,3.2,7.9,3.6,4.4,2.1,1.4,0.4,3.0,2.4,17.1,-1.0,-1.0
Rick Mount,74-75,超音速,26,-1.0,34.4,0.42,7.0,16.6,0.426,0.8,1.8,0.863,2.4,2.8,2.0,0.5,1.4,3.0,1.1,0.3,1.6,1.7,17.1,-1.0,-1.0
Louie Dampier,74-75,上校,83,-1.0,34.7,0.5,7.2,14.4,0.396,0.5,1.2,0.809,1.9,2.4,2.5,0.5,2.0,5.4,1.1,0.6,1.8,1.7,16.8,-1.0,-1.0
吉米-沃克,74-75,国王,81,-1.0,38.5,0.475,6.8,14.4,-0.01,-1.0,-1.0,0.855,3.0,3.6,3.0,0.6,2.3,2.8,1.0,0.2,-1.0,2.7,16.7,-1.0,-1.0
约翰-约翰逊,74-75,开拓者,80,-1.0,31.8,0.487,6.6,13.5,-0.01,-1.0,-1.0,0.784,3.0,3.8,6.3,2.0,4.2,3.0,0.9,0.5,-1.0,3.1,16.1,-1.0,-1.0
吉姆-普莱斯,74-75,-1,50,-1.0,37.4,0.442,6.3,14.3,-0.01,-1.0,-1.0,0.871,3.4,3.9,4.0,1.2,2.7,5.7,2.2,0.5,-1.0,3.6,16.1,-1.0,-1.0
迪克-范阿斯戴尔,74-75,太阳,70,-1.0,34.6,0.47,6.0,12.8,-0.01,-1.0,-1.0,0.832,4.0,4.8,2.7,0.7,2.0,2.8,1.2,0.2,-1.0,2.5,16.1,-1.0,-1.0
宾高-史密斯,74-75,骑士,82,-1.0,32.1,0.483,7.1,14.8,-0.01,-1.0,-1.0,0.825,1.6,2.0,5.0,1.3,3.6,2.8,1.0,0.3,-1.0,2.8,15.9,-1.0,-1.0
比利-鲍尔兹,74-75,老篮网,80,-1.0,35.3,0.485,6.6,13.5,0.0,0.0,0.0,0.748,2.7,3.6,9.7,2.2,7.5,2.2,0.7,1.7,1.9,3.4,15.8,-1.0,-1.0
卡兹-拉塞尔,74-75,湖人,40,-1.0,26.4,0.455,6.6,14.5,-0.01,-1.0,-1.0,0.894,2.5,2.8,2.9,0.9,2.0,2.7,0.7,0.1,-1.0,1.4,15.7,-1.0,-1.0
盖斯-杰勒德,74-75,精神,84,-1.0,32.2,0.454,6.6,14.5,0.167,0.0,0.1,0.738,2.5,3.3,7.8,3.4,4.4,2.3,0.8,1.3,2.5,3.3,15.7,-1.0,-1.0
史蒂夫-米克斯,74-75,76人,46,-1.0,38.0,0.481,6.1,12.7,-0.01,-1.0,-1.0,0.776,3.5,4.5,10.9,3.4,7.5,2.2,1.7,0.5,-1.0,3.8,15.6,-1.0,-1.0
唐尼-弗里曼,74-75,老刺,77,-1.0,30.9,0.448,5.9,13.1,0.0,0.0,0.1,0.821,3.8,4.6,2.4,1.4,1.0,2.6,0.8,0.2,1.7,2.2,15.5,-1.0,-1.0
迈克-里奥丹,74-75,子弹,74,-1.0,29.6,0.492,7.0,14.3,-0.01,-1.0,-1.0,0.838,1.3,1.6,3.8,1.2,2.6,2.7,1.0,0.1,-1.0,3.2,15.4,-1.0,-1.0
汤姆-欧文斯,74-75,-1,82,-1.0,32.3,0.527,6.2,11.8,0.0,0.0,0.0,0.751,2.6,3.5,11.0,3.6,7.4,2.5,0.4,1.0,1.9,3.2,15.1,-1.0,-1.0
斯温-纳特,74-75,老刺,78,-1.0,34.8,0.542,6.3,11.7,0.0,0.0,0.0,0.752,2.4,3.2,16.4,4.7,11.7,1.2,0.6,1.1,2.4,3.1,15.1,-1.0,-1.0
诺姆-范里尔,74-75,公牛,70,-1.0,37.0,0.42,5.8,13.9,-0.01,-1.0,-1.0,0.792,3.4,4.3,4.7,1.2,3.5,5.8,2.0,0.2,-1.0,3.5,15.0,-1.0,-1.0
Kevin Joyce,74-75,老者,81,-1.0,34.9,0.426,6.5,15.4,0.19,0.1,0.5,0.789,1.8,2.2,2.0,0.7,1.3,4.0,1.3,0.3,1.9,3.2,14.9,-1.0,-1.0
鲍比-琼斯,74-75,老掘金,84,-1.0,32.2,0.604,6.3,10.4,0.0,0.0,0.0,0.695,2.2,3.2,8.2,2.7,5.5,3.6,2.0,1.8,2.8,3.1,14.8,-1.0,-1.0
乔-考德威尔,74-75,精神,25,-1.0,33.6,0.494,6.4,13.0,0.429,0.1,0.3,0.448,1.6,3.5,4.4,1.8,2.7,5.1,2.0,0.4,3.0,3.1,14.6,-1.0,-1.0
吉姆-琼恩斯,74-75,骑士,72,-1.0,33.7,0.487,6.2,12.7,-0.01,-1.0,-1.0,0.679,2.1,3.1,9.4,2.2,7.2,1.8,0.7,1.7,-1.0,3.4,14.5,-1.0,-1.0
查克-威廉姆斯,74-75,超音速,81,-1.0,39.1,0.494,5.9,11.9,0.417,0.1,0.3,0.815,2.6,3.2,2.7,0.7,2.0,7.1,1.4,0.2,2.1,2.0,14.5,-1.0,-1.0
奥斯汀-凯尔,74-75,骑士,41,-1.0,26.4,0.468,6.1,13.1,-0.01,-1.0,-1.0,0.84,2.2,2.6,2.6,1.2,1.4,3.8,1.2,0.0,-1.0,1.4,14.5,-1.0,-1.0
迈克-纽林,74-75,火箭,79,-1.0,34.3,0.482,5.5,11.5,-0.01,-1.0,-1.0,0.869,3.4,3.9,3.3,0.7,2.6,5.1,1.4,0.1,-1.0,3.6,14.4,-1.0,-1.0
吉姆-麦克米兰,74-75,勇敢者,62,-1.0,34.4,0.499,5.6,11.2,-0.01,-1.0,-1.0,0.84,3.1,3.7,6.2,2.0,4.2,2.5,1.1,0.2,-1.0,2.1,14.3,-1.0,-1.0
贾马尔-威尔克斯,74-75,勇士,82,-1.0,30.7,0.442,6.1,13.8,-0.01,-1.0,-1.0,0.734,2.0,2.7,8.2,2.5,5.7,2.2,1.3,0.3,-1.0,2.7,14.2,-1.0,-1.0
迪克-施耐德,74-75,骑士,82,-1.0,31.6,0.504,6.1,12.0,-0.01,-1.0,-1.0,0.846,2.0,2.4,2.9,0.5,2.5,3.4,0.8,0.5,-1.0,2.8,14.2,-1.0,-1.0
唐-尼尔森,74-75,凯尔特,79,-1.0,26.0,0.539,5.4,9.9,-0.01,-1.0,-1.0,0.827,3.3,4.0,5.9,1.6,4.3,2.3,0.4,0.2,-1.0,3.0,14.0,-1.0,-1.0
布莱恩-泰勒,74-75,老篮网,79,-1.0,33.1,0.513,6.0,11.6,0.217,0.1,0.6,0.765,1.9,2.5,2.9,1.1,1.8,3.6,2.8,0.3,1.9,2.7,14.0,-1.0,-1.0
阿尔奇-克拉克,74-75,超音速,77,-1.0,32.2,0.495,5.9,11.9,-0.01,-1.0,-1.0,0.834,2.1,2.5,3.1,0.8,2.3,5.6,1.4,0.1,-1.0,2.4,13.9,-1.0,-1.0
达内尔-希尔曼,74-75,老者,81,-1.0,32.1,0.527,6.0,11.4,0.0,0.0,0.0,0.752,1.9,2.5,9.2,3.7,5.6,1.6,0.9,1.6,2.6,4.1,13.9,-1.0,-1.0
Red Robbins,74-75,-1,57,-1.0,31.2,0.48,5.4,11.2,0.3,0.1,0.2,0.866,2.8,3.3,7.3,2.7,4.6,2.0,0.5,0.5,1.7,1.9,13.7,-1.0,-1.0
达夫-塔沃德兹克,74-75,大地主,76,-1.0,35.3,0.546,4.7,8.6,0.167,0.0,0.1,0.826,4.2,5.1,3.3,1.2,2.0,5.3,1.7,0.1,3.5,3.1,13.6,-1.0,-1.0
柯蒂斯-佩里,74-75,太阳,79,-1.0,34.0,0.477,5.5,11.6,-0.01,-1.0,-1.0,0.719,2.3,3.2,11.9,4.4,7.5,2.4,1.4,1.0,-1.0,3.6,13.4,-1.0,-1.0
内特-威廉姆斯,74-75,-1,85,-1.0,22.9,0.48,5.6,11.6,-0.01,-1.0,-1.0,0.823,2.1,2.6,4.0,1.2,2.8,1.7,1.1,0.4,-1.0,3.0,13.3,-1.0,-1.0
比尔-布拉德利,74-75,尼克斯,79,-1.0,35.3,0.436,5.7,13.1,-0.01,-1.0,-1.0,0.873,1.8,2.1,3.2,0.8,2.4,3.1,0.9,0.2,-1.0,3.6,13.3,-1.0,-1.0
莫里斯-卢卡斯,74-75,精神,80,-1.0,30.8,0.467,5.5,11.7,0.222,0.0,0.1,0.786,2.3,2.9,10.2,3.5,6.7,3.6,1.1,0.8,2.6,3.8,13.2,-1.0,-1.0
George Irvine,74-75,大地主,59,-1.0,25.8,0.528,5.3,10.0,0.351,0.2,0.6,0.848,2.4,2.8,3.4,1.2,2.2,1.8,0.5,0.2,1.6,2.9,13.1,-1.0,-1.0
Bird Averitt,74-75,上校,84,-1.0,24.2,0.416,5.0,12.1,0.149,0.1,0.6,0.778,3.0,3.8,2.2,0.6,1.6,3.8,1.0,0.2,2.8,2.5,13.1,-1.0,-1.0
达夫-罗比斯,74-75,老掘金,84,-1.0,22.6,0.503,4.7,9.3,0.0,0.0,0.0,0.879,3.6,4.1,6.0,1.9,4.1,1.8,0.5,0.6,1.3,2.4,13.0,-1.0,-1.0
比尔-沃顿,74-75,开拓者,35,-1.0,32.9,0.513,5.1,9.9,-0.01,-1.0,-1.0,0.686,2.7,3.9,12.6,2.6,10.0,4.8,0.8,2.7,-1.0,3.3,12.8,-1.0,-1.0
布奇-贝尔德,74-75,勇士,82,-1.0,30.7,0.528,5.0,9.4,-0.01,-1.0,-1.0,0.832,2.8,3.4,3.9,1.4,2.4,4.2,1.6,0.1,-1.0,3.6,12.8,-1.0,-1.0
维尔-琼斯,74-75,上校,84,-1.0,32.0,0.483,5.5,11.3,0.0,0.0,0.1,0.735,1.7,2.3,7.2,2.4,4.9,3.0,1.3,0.8,2.4,4.2,12.6,-1.0,-1.0
吉姆-伊肯斯,74-75,星光,84,-1.0,30.4,0.503,4.5,9.0,-0.01,0.0,0.0,0.836,3.5,4.1,7.2,2.5,4.7,1.7,0.7,1.0,2.1,3.1,12.5,-1.0,-1.0
Bill Keller,74-75,老者,79,-1.0,24.3,0.437,5.0,11.5,0.333,1.0,3.0,0.883,1.4,1.6,2.7,1.1,1.5,2.6,0.7,0.0,1.4,1.3,12.5,-1.0,-1.0
迈克-班图姆,74-75,太阳,82,-1.0,27.3,0.461,5.1,11.1,-0.01,-1.0,-1.0,0.714,2.3,3.2,6.7,2.6,4.2,1.9,0.8,0.6,-1.0,3.3,12.5,-1.0,-1.0
柯蒂斯-罗威,74-75,活塞,82,-1.0,34.0,0.483,5.1,10.7,-0.01,-1.0,-1.0,0.753,2.1,2.8,7.1,2.1,5.0,1.5,0.6,0.5,-1.0,2.3,12.4,-1.0,-1.0
基斯-埃里克森,74-75,太阳,49,-1.0,30.0,0.425,4.8,11.4,-0.01,-1.0,-1.0,0.833,2.7,3.2,5.0,1.4,3.5,3.5,1.0,0.2,-1.0,3.1,12.3,-1.0,-1.0
罗伊德-尼尔,74-75,开拓者,82,-1.0,27.8,0.471,5.0,10.6,-0.01,-1.0,-1.0,0.641,2.3,3.6,8.4,2.3,6.1,1.7,0.5,1.1,-1.0,2.9,12.3,-1.0,-1.0
杰里-斯隆,74-75,公牛,78,-1.0,33.0,0.439,4.9,11.1,-0.01,-1.0,-1.0,0.748,2.5,3.3,6.9,2.3,4.6,2.1,2.2,0.2,-1.0,3.4,12.2,-1.0,-1.0
Mike Jackson,74-75,大地主,82,-1.0,24.7,0.528,4.7,8.8,0.333,0.0,0.0,0.786,2.8,3.6,5.6,2.2,3.3,1.0,0.6,0.2,2.6,3.8,12.2,-1.0,-1.0
Warren Jabali,74-75,征服者,62,-1.0,30.0,0.392,4.1,10.5,0.321,1.0,3.1,0.789,2.9,3.7,4.1,1.2,3.0,5.8,1.8,0.3,3.0,3.0,12.1,-1.0,-1.0
赫姆-吉列姆,74-75,老鹰,60,-1.0,23.2,0.427,5.2,12.3,-0.01,-1.0,-1.0,0.832,1.6,1.9,3.4,1.3,2.1,2.8,1.3,0.2,-1.0,2.1,12.0,-1.0,-1.0
吉姆-克莱蒙斯,74-75,骑士,74,-1.0,36.4,0.48,5.0,10.4,-0.01,-1.0,-1.0,0.796,1.9,2.4,4.4,1.3,3.1,5.1,1.1,0.3,-1.0,2.6,11.9,-1.0,-1.0
Lee Davis,74-75,征服者,75,-1.0,24.5,0.528,5.2,9.8,0.25,0.1,0.2,0.669,1.5,2.3,6.6,2.4,4.2,1.5,0.5,0.5,1.2,2.4,11.9,-1.0,-1.0
杰克-马琳,74-75,勇敢者,81,-1.0,26.5,0.455,4.7,10.3,-0.01,-1.0,-1.0,0.869,2.4,2.7,4.5,1.3,3.2,1.6,0.6,0.2,-1.0,2.9,11.8,-1.0,-1.0
艾德-拉特莱弗,74-75,火箭,80,-1.0,32.0,0.461,4.9,10.6,-0.01,-1.0,-1.0,0.826,2.0,2.4,5.7,2.3,3.4,3.2,1.8,0.6,-1.0,2.9,11.8,-1.0,-1.0
布莱恩-温特斯,74-75,湖人,68,-1.0,22.3,0.443,5.3,11.9,-0.01,-1.0,-1.0,0.826,1.1,1.4,2.0,0.6,1.5,2.9,1.1,0.3,-1.0,2.5,11.7,-1.0,-1.0
David Vaughn_,74-75,大地主,83,-1.0,30.2,0.423,5.1,12.0,0.0,0.0,0.0,0.546,1.5,2.8,10.8,3.3,7.4,1.6,1.0,1.5,2.3,3.3,11.7,-1.0,-1.0
阿隆-詹姆斯,74-75,爵士,76,-1.0,22.8,0.477,4.9,10.2,-0.01,-1.0,-1.0,0.778,1.9,2.5,4.8,1.8,3.0,0.9,0.5,0.2,-1.0,2.9,11.7,-1.0,-1.0
迈克-索杰纳,74-75,老鹰,73,-1.0,29.2,0.488,5.2,10.6,-0.01,-1.0,-1.0,0.651,1.3,2.0,8.8,2.7,6.1,1.3,0.5,0.8,-1.0,3.0,11.7,-1.0,-1.0
凯文-波特,74-75,子弹,81,-1.0,32.0,0.491,5.0,10.2,-0.01,-1.0,-1.0,0.704,1.6,2.3,1.9,0.7,1.2,8.0,1.9,0.1,-1.0,4.0,11.6,-1.0,-1.0
约翰-威廉姆斯,74-75,老篮网,75,-1.0,25.0,0.482,4.9,10.2,0.231,0.0,0.2,0.837,1.6,2.0,2.0,0.7,1.3,2.6,0.8,0.3,2.0,2.5,11.5,-1.0,-1.0
莱昂纳多-格雷,74-75,超音速,75,-1.0,30.4,0.489,5.0,10.3,-0.01,-1.0,-1.0,0.722,1.4,1.9,6.4,1.8,4.6,2.2,0.8,0.3,-1.0,3.9,11.5,-1.0,-1.0
萨姆-拉西,74-75,国王,81,-1.0,41.7,0.427,4.8,11.3,-0.01,-1.0,-1.0,0.754,1.8,2.4,14.2,2.8,11.4,5.3,1.7,2.1,-1.0,3.4,11.5,-1.0,-1.0
汤姆-亨德森,74-75,老鹰,79,-1.0,27.0,0.411,4.6,11.3,-0.01,-1.0,-1.0,0.697,2.1,3.1,2.7,0.6,2.0,4.0,1.3,0.1,-1.0,1.9,11.4,-1.0,-1.0
罗伊尔-尼尔森,74-75,爵士,72,-1.0,26.4,0.452,4.3,9.4,-0.01,-1.0,-1.0,0.768,2.7,3.5,2.7,1.0,1.7,2.5,0.9,0.1,-1.0,2.6,11.2,-1.0,-1.0
