球员,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
兰迪-丹顿,72-73,檀木,66,-1.0,33.4,0.482,7.2,14.8,0.375,0.0,0.1,0.747,2.7,3.6,12.4,4.2,8.2,1.5,-1.0,-1.0,1.9,3.0,17.0,-1.0,-1.0
迈克-纽林,72-73,火箭,82,-1.0,32.4,0.443,6.5,14.7,-0.01,-1.0,-1.0,0.886,4.0,4.5,4.1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,3.7,17.0,-1.0,-1.0
Louie Dampier,72-73,上校,80,-1.0,38.0,0.451,6.4,14.3,0.348,0.7,1.9,0.784,3.3,4.2,2.7,0.7,2.0,6.5,-1.0,-1.0,2.4,2.7,16.8,-1.0,-1.0
吉米-琼斯,72-73,星光,80,-1.0,35.6,0.523,6.2,11.9,0.0,0.0,0.0,0.799,4.3,5.4,4.2,0.9,3.3,5.6,-1.0,-1.0,3.3,3.4,16.7,-1.0,-1.0
比利-鲍尔兹,72-73,老篮网,81,-1.0,34.6,0.518,6.6,12.7,0.0,0.0,0.0,0.709,3.5,5.0,12.5,3.4,9.1,2.3,-1.0,2.6,2.6,3.2,16.7,-1.0,-1.0
乔-考德威尔,72-73,美洲狮,77,-1.0,35.6,0.496,7.2,14.5,0.167,0.0,0.1,0.425,2.2,5.3,5.1,2.5,2.7,4.6,2.2,-1.0,3.2,3.3,16.7,-1.0,-1.0
泽尔莫-贝蒂,72-73,星光,82,-1.0,34.2,0.52,6.4,12.2,0.0,0.0,0.0,0.803,3.7,4.6,9.8,3.2,6.6,1.5,-1.0,1.0,2.4,3.3,16.4,-1.0,-1.0
戴夫-德布斯切尔,72-73,尼克斯,77,-1.0,36.7,0.435,6.9,15.9,-0.01,-1.0,-1.0,0.746,2.5,3.4,10.2,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,2.8,16.3,-1.0,-1.0
哈皮-海尔斯顿,72-73,湖人,28,-1.0,33.5,0.482,5.6,11.7,-0.01,-1.0,-1.0,0.787,5.0,6.4,13.2,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,2.8,16.3,-1.0,-1.0
达夫-罗比斯,72-73,火箭,83,-1.0,31.9,0.516,6.3,12.2,0.0,0.0,0.0,0.756,3.7,4.9,9.0,3.0,6.0,2.0,-1.0,-1.0,1.6,3.3,16.3,-1.0,-1.0
沃尔特-贝拉米,72-73,老鹰,74,-1.0,37.9,0.505,6.1,12.2,-0.01,-1.0,-1.0,0.538,3.8,7.1,13.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,3.3,16.1,-1.0,-1.0
柯蒂斯-罗威,72-73,活塞,81,-1.0,37.1,0.519,6.8,13.0,-0.01,-1.0,-1.0,0.642,2.6,4.0,9.4,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,2.4,16.1,-1.0,-1.0
比尔-布拉德利,72-73,尼克斯,82,-1.0,36.6,0.459,7.0,15.3,-0.01,-1.0,-1.0,0.871,2.1,2.4,3.7,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,3.3,16.1,-1.0,-1.0
康尼尔-霍金斯,72-73,太阳,75,-1.0,36.9,0.479,5.9,12.3,-0.01,-1.0,-1.0,0.797,4.3,5.4,8.5,-1.0,-1.0,4.1,-1.0,-1.0,-1.0,3.1,16.1,-1.0,-1.0
卡兹-拉塞尔,72-73,勇士,80,-1.0,30.4,0.458,6.8,14.8,-0.01,-1.0,-1.0,0.864,2.2,2.5,4.4,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,2.1,15.7,-1.0,-1.0
厄尔-门罗,72-73,尼克斯,75,-1.0,31.6,0.488,6.6,13.5,-0.01,-1.0,-1.0,0.822,2.3,2.8,3.3,-1.0,-1.0,3.8,-1.0,-1.0,-1.0,2.6,15.5,-1.0,-1.0
奥斯卡-罗波特森,72-73,雄鹿,73,-1.0,37.5,0.454,6.1,13.5,-0.01,-1.0,-1.0,0.847,3.3,3.8,4.9,-1.0,-1.0,7.5,-1.0,-1.0,-1.0,2.3,15.5,-1.0,-1.0
鲁西斯-阿伦,72-73,雄鹿,80,-1.0,33.7,0.484,6.8,14.1,-0.01,-1.0,-1.0,0.715,1.8,2.5,3.5,-1.0,-1.0,5.3,-1.0,-1.0,-1.0,2.4,15.5,-1.0,-1.0
布莱恩-泰勒,72-73,老篮网,63,-1.0,32.3,0.515,6.3,12.2,0.16,0.1,0.4,0.743,2.7,3.6,3.2,1.2,2.0,2.8,-1.0,-1.0,2.2,3.5,15.3,-1.0,-1.0
吉姆-伊肯斯,72-73,大地主,83,-1.0,30.8,0.522,5.2,9.9,0.0,0.0,0.0,0.802,4.6,5.8,8.8,2.8,6.0,3.2,-1.0,1.6,2.8,3.5,15.0,-1.0,-1.0
弗莱迪-刘易斯,72-73,老者,72,-1.0,30.8,0.436,5.2,11.9,0.345,0.5,1.5,0.822,4.0,4.8,3.2,1.3,1.8,4.0,-1.0,-1.0,2.4,2.8,14.9,-1.0,-1.0
Rick Mount,72-73,上校,61,-1.0,29.2,0.459,6.0,13.2,0.3,0.1,0.5,0.803,2.6,3.2,2.3,0.8,1.4,3.2,-1.0,-1.0,2.0,2.8,14.9,-1.0,-1.0
约翰-布洛克,72-73,-1,73,-1.0,28.0,0.441,5.4,12.1,-0.01,-1.0,-1.0,0.794,4.1,5.2,7.7,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,3.3,14.8,-1.0,-1.0
兰迪-史密斯,72-73,勇敢者,82,-1.0,31.7,0.443,6.2,14.1,-0.01,-1.0,-1.0,0.727,2.3,3.2,4.8,-1.0,-1.0,5.1,-1.0,-1.0,-1.0,3.0,14.8,-1.0,-1.0
Larry Miller,72-73,征服者,83,-1.0,32.5,0.417,5.4,13.0,0.0,0.0,0.1,0.725,3.7,5.1,4.3,2.1,2.2,3.4,-1.0,-1.0,2.0,2.1,14.5,-1.0,-1.0
汤姆-范阿斯戴尔,72-73,-1,79,-1.0,29.3,0.427,5.6,13.2,-0.01,-1.0,-1.0,0.812,3.2,3.9,4.5,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,2.8,14.4,-1.0,-1.0
约翰-约翰逊,72-73,骑士,82,-1.0,34.3,0.43,6.0,13.9,-0.01,-1.0,-1.0,0.734,2.4,3.3,6.7,-1.0,-1.0,3.8,-1.0,-1.0,-1.0,3.0,14.4,-1.0,-1.0
约翰-洛奇,72-73,老篮网,77,-1.0,34.0,0.443,5.2,11.8,0.33,0.4,1.3,0.764,3.4,4.5,1.9,0.4,1.5,4.5,-1.0,-1.0,2.7,2.2,14.4,-1.0,-1.0
唐尼-弗里曼,72-73,老者,77,-1.0,28.2,0.442,5.4,12.1,0.333,0.0,0.1,0.808,3.6,4.5,2.8,1.3,1.5,2.5,-1.0,-1.0,2.1,2.9,14.3,-1.0,-1.0
拜伦-贝克,72-73,火箭,77,-1.0,29.9,0.53,6.1,11.4,0.286,0.0,0.1,0.798,2.1,2.6,7.0,2.6,4.3,1.4,-1.0,-1.0,1.6,3.5,14.2,-1.0,-1.0
乔治-格文,72-73,大地主,30,-1.0,23.0,0.472,5.4,11.4,0.231,0.2,0.9,0.814,3.2,3.9,4.3,1.1,3.1,1.1,-1.0,-1.0,1.8,2.4,14.1,-1.0,-1.0
赫姆-吉列姆,72-73,老鹰,76,-1.0,36.1,0.468,6.2,13.3,-0.01,-1.0,-1.0,0.82,1.6,2.0,5.3,-1.0,-1.0,6.3,-1.0,-1.0,-1.0,3.4,14.0,-1.0,-1.0
诺姆-范里尔,72-73,公牛,80,-1.0,36.0,0.445,5.9,13.3,-0.01,-1.0,-1.0,0.787,2.1,2.6,5.5,-1.0,-1.0,7.1,-1.0,-1.0,-1.0,3.4,13.9,-1.0,-1.0
凯文-朗格利,72-73,76人,32,-1.0,29.8,0.396,5.3,13.3,-0.01,-1.0,-1.0,0.823,3.3,4.1,3.5,-1.0,-1.0,4.6,-1.0,-1.0,-1.0,3.3,13.9,-1.0,-1.0
Bill Keller,72-73,老者,83,-1.0,27.1,0.433,5.1,11.7,0.32,0.9,2.7,0.87,2.8,3.2,2.5,1.0,1.5,4.3,-1.0,-1.0,2.1,2.0,13.8,-1.0,-1.0
迪克-施耐德,72-73,超音速,82,-1.0,37.3,0.463,5.8,12.5,-0.01,-1.0,-1.0,0.861,2.3,2.6,3.9,-1.0,-1.0,3.8,-1.0,-1.0,-1.0,2.6,13.8,-1.0,-1.0
詹姆斯-塞拉斯,72-73,丛林,78,-1.0,31.0,0.502,4.4,8.7,-0.01,0.0,0.0,0.833,5.0,6.0,4.3,1.4,2.9,3.1,-1.0,-1.0,2.5,3.4,13.7,-1.0,-1.0
Oliver Taylor,72-73,征服者,69,-1.0,30.7,0.429,4.7,11.0,0.2,0.2,0.8,0.673,4.1,6.2,5.3,2.3,3.0,4.0,-1.0,-1.0,3.0,2.8,13.7,-1.0,-1.0
萨姆-拉西,72-73,国王,79,-1.0,37.1,0.474,6.0,12.6,-0.01,-1.0,-1.0,0.708,1.6,2.3,11.8,-1.0,-1.0,2.4,-1.0,-1.0,-1.0,3.6,13.5,-1.0,-1.0
弗莱德-布朗,72-73,超音速,79,-1.0,29.4,0.455,6.0,13.1,-0.01,-1.0,-1.0,0.818,1.5,1.9,4.0,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,2.9,13.5,-1.0,-1.0
史蒂夫-琼斯,72-73,-1,80,-1.0,26.6,0.487,5.4,11.0,0.419,0.2,0.4,0.81,2.5,3.1,2.8,0.7,2.1,1.5,-1.0,-1.0,1.9,2.8,13.4,-1.0,-1.0
罗伊德-尼尔,72-73,开拓者,82,-1.0,33.2,0.494,5.5,11.2,-0.01,-1.0,-1.0,0.638,2.3,3.6,11.8,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,3.7,13.4,-1.0,-1.0
保罗-塞拉斯,72-73,凯尔特,80,-1.0,32.7,0.47,5.0,10.6,-0.01,-1.0,-1.0,0.7,3.3,4.8,13.0,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,2.5,13.3,-1.0,-1.0
Lee Davis,72-73,檀木,78,-1.0,27.1,0.52,5.8,11.2,0.0,0.0,0.0,0.627,1.7,2.7,7.8,2.9,4.9,1.1,-1.0,-1.0,1.2,3.4,13.3,-1.0,-1.0
Glen Combs,72-73,星光,50,-1.0,29.8,0.426,4.6,10.7,0.381,1.0,2.7,0.815,3.1,3.8,1.7,0.4,1.3,2.8,-1.0,-1.0,1.8,2.8,13.2,-1.0,-1.0
威尔特-张伯伦,72-73,湖人,82,-1.0,43.2,0.727,5.2,7.1,-0.01,-1.0,-1.0,0.51,2.8,5.5,18.6,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,2.3,13.2,-1.0,-1.0
唐-钱尼,72-73,凯尔特,79,-1.0,31.5,0.482,5.2,10.9,-0.01,-1.0,-1.0,0.787,2.7,3.4,5.7,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,3.5,13.1,-1.0,-1.0
凯尔文-墨菲,72-73,火箭,77,-1.0,22.0,0.465,4.9,10.6,-0.01,-1.0,-1.0,0.888,3.1,3.5,1.9,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,2.7,13.0,-1.0,-1.0
George Irvine,72-73,大地主,79,-1.0,26.3,0.527,5.4,10.2,0.212,0.1,0.4,0.833,2.1,2.6,3.7,1.4,2.4,1.9,-1.0,-1.0,1.7,3.4,13.0,-1.0,-1.0
约翰-布里斯科尔,72-73,超音速,70,-1.0,23.3,0.435,5.0,11.6,-0.01,-1.0,-1.0,0.822,2.8,3.4,4.6,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,2.4,12.8,-1.0,-1.0
Roger Brown_,72-73,老者,72,-1.0,30.2,0.474,4.6,9.7,0.356,0.6,1.6,0.822,2.8,3.4,4.8,1.5,3.3,2.8,-1.0,-1.0,1.7,2.5,12.6,-1.0,-1.0
里克-罗伯森,72-73,骑士,62,-1.0,34.3,0.433,5.0,11.4,-0.01,-1.0,-1.0,0.576,2.7,4.7,11.2,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,4.0,12.6,-1.0,-1.0
韦斯-昂塞尔德,72-73,子弹,79,-1.0,39.1,0.493,5.3,10.8,-0.01,-1.0,-1.0,0.703,1.9,2.7,15.9,-1.0,-1.0,4.4,-1.0,-1.0,-1.0,2.1,12.5,-1.0,-1.0
Goo Kennedy,72-73,丛林,70,-1.0,25.8,0.55,5.2,9.5,-0.01,0.0,0.0,0.638,2.1,3.3,7.0,2.4,4.6,1.1,-1.0,-1.0,1.6,3.9,12.5,-1.0,-1.0
伯尼尔-威廉姆斯,72-73,大地主,71,-1.0,21.3,0.428,5.0,11.7,0.172,0.1,0.8,0.86,2.3,2.7,1.8,0.8,0.9,1.9,-1.0,-1.0,1.9,2.1,12.5,-1.0,-1.0
马乌-罗伯茨,72-73,火箭,77,-1.0,25.4,0.463,4.9,10.5,0.333,0.0,0.0,0.788,2.6,3.3,5.2,2.3,2.8,1.2,-1.0,-1.0,1.4,2.5,12.3,-1.0,-1.0
比尔-梅尔西奥尼,72-73,老篮网,61,-1.0,30.3,0.45,4.8,10.6,0.4,0.1,0.2,0.84,2.7,3.2,2.1,0.3,1.8,7.4,-1.0,-1.0,3.0,2.5,12.3,-1.0,-1.0
莱罗伊-艾利斯,72-73,-1,79,-1.0,32.9,0.434,5.3,12.3,-0.01,-1.0,-1.0,0.801,1.6,2.0,9.8,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,2.5,12.3,-1.0,-1.0
Cincinnatus Powell,72-73,星光,83,-1.0,23.9,0.496,5.1,10.3,0.231,0.0,0.2,0.696,2.0,2.9,5.1,1.6,3.4,1.7,-1.0,-1.0,1.7,3.0,12.2,-1.0,-1.0
Joe Hamilton,72-73,丛林,83,-1.0,28.4,0.41,4.5,10.9,0.346,0.8,2.3,0.798,2.5,3.2,2.6,0.6,2.0,3.9,-1.0,-1.0,1.7,3.0,12.2,-1.0,-1.0
Walter Simon,72-73,上校,83,-1.0,29.0,0.483,5.2,10.8,0.059,0.0,0.2,0.749,1.7,2.3,4.8,1.5,3.3,4.0,-1.0,-1.0,1.9,3.3,12.2,-1.0,-1.0
